s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-7.8611353E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8611353E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0065217E+000, 2.1065158E-001,-2.6001992E-002, 3.0953926E-003,-6.4301431E-003, 5.0974498E-005, 0.0000000E+000, 0.0000000E+000, 1.7137005E-001, 1.8136581E-001, 0.0000000E+000, 1.1431258E-005, 0.0000000E+000, 0.0000000E+000
 4.0023546E+000, 3.4249698E+000,-6.3426280E-001,-1.3801407E+000,-1.0019144E-001, 1.6691752E-003, 0.0000000E+000, 0.0000000E+000, 1.2738015E+000, 1.3120441E+000, 0.0000000E+000, 1.8950763E-004, 0.0000000E+000, 0.0000000E+000
 6.0000591E+000, 1.8840613E+001,-3.9856302E+000,-1.3136457E+001,-2.2699209E-001, 7.4958390E-003, 0.0000000E+000, 0.0000000E+000, 1.5456913E+000, 1.4990295E+000, 0.0000000E+000, 1.0001808E-003, 0.0000000E+000, 0.0000000E+000
 8.0010080E+000, 3.1078082E+001,-6.7151833E+000,-2.3266743E+001,-2.5553409E-001, 9.8262579E-003, 0.0000000E+000, 0.0000000E+000, 9.8469896E-001, 8.5044834E-001, 0.0000000E+000, 1.5419234E-003, 0.0000000E+000, 0.0000000E+000
 1.0000481E+001, 3.7044496E+001,-8.0220800E+000,-2.9093283E+001,-2.6821642E-001, 1.1137139E-002, 0.0000000E+000, 0.0000000E+000,-1.5236315E-001,-3.2794581E-001, 0.0000000E+000, 1.8251366E-003, 0.0000000E+000, 0.0000000E+000
 1.2000465E+001, 3.8766884E+001,-8.4073349E+000,-2.9280791E+001,-2.6368447E-001, 1.1494422E-002, 0.0000000E+000, 0.0000000E+000, 9.8295287E-001, 8.2656866E-001, 0.0000000E+000, 1.9191960E-003, 0.0000000E+000, 0.0000000E+000
 1.4000725E+001, 3.9740537E+001,-8.6577477E+000,-3.0400062E+001,-2.7953078E-001, 1.1707413E-002, 0.0000000E+000, 0.0000000E+000, 5.4703088E-001, 4.1490365E-001, 0.0000000E+000, 1.9936466E-003, 0.0000000E+000, 0.0000000E+000
 1.6000750E+001, 4.1157407E+001,-8.9431891E+000,-3.2387071E+001,-2.5291319E-001, 1.1692032E-002, 0.0000000E+000, 0.0000000E+000,-2.1331841E-001,-4.1407424E-001, 0.0000000E+000, 2.0427404E-003, 0.0000000E+000, 0.0000000E+000
 1.8000237E+001, 4.1667001E+001,-9.0849918E+000,-3.3163699E+001,-2.5285856E-001, 1.1877595E-002, 0.0000000E+000, 0.0000000E+000,-6.6188767E-001,-8.2267096E-001, 0.0000000E+000, 2.0774017E-003, 0.0000000E+000, 0.0000000E+000
 2.0000181E+001, 4.1753454E+001,-9.0925457E+000,-3.3052113E+001,-2.5307396E-001, 1.2078231E-002, 0.0000000E+000, 0.0000000E+000,-4.6151282E-001,-6.3220044E-001, 0.0000000E+000, 2.1162657E-003, 0.0000000E+000, 0.0000000E+000
 2.2000534E+001, 4.3068692E+001,-9.3620465E+000,-3.2838879E+001,-2.6306373E-001, 1.2275494E-002, 0.0000000E+000, 0.0000000E+000, 7.6990247E-001, 6.1697911E-001, 0.0000000E+000, 2.1549348E-003, 0.0000000E+000, 0.0000000E+000
 2.4001526E+001, 4.2021432E+001,-9.1642146E+000,-3.3160450E+001,-2.5364588E-001, 1.2235189E-002, 0.0000000E+000, 0.0000000E+000,-4.1505225E-001,-5.4464366E-001, 0.0000000E+000, 2.1625204E-003, 0.0000000E+000, 0.0000000E+000
 2.6001156E+001, 2.8880558E+001,-6.2280644E+000,-2.4456486E+001,-2.4322636E-001, 8.4751142E-003, 0.0000000E+000, 0.0000000E+000,-1.9391056E+000,-2.0387437E+000, 0.0000000E+000, 1.2267158E-003, 0.0000000E+000, 0.0000000E+000
 2.8000282E+001, 1.6202949E+001,-3.4058896E+000,-1.2899468E+001,-2.1092444E-001, 6.2477657E-003, 0.0000000E+000, 0.0000000E+000,-2.8243093E-001,-3.0708483E-001, 0.0000000E+000, 7.5997903E-004, 0.0000000E+000, 0.0000000E+000
 3.0000669E+001, 1.6195880E+001,-3.4006654E+000,-1.2482158E+001,-2.1149513E-001, 6.2683596E-003, 0.0000000E+000, 0.0000000E+000, 1.8975241E-001, 1.0782941E-001, 0.0000000E+000, 7.6438915E-004, 0.0000000E+000, 0.0000000E+000
 3.2000957E+001, 1.5897852E+001,-3.3348637E+000,-1.2169985E+001,-2.0766971E-001, 6.2028790E-003, 0.0000000E+000, 0.0000000E+000, 2.5722997E-001, 1.9153656E-001, 0.0000000E+000, 7.5822877E-004, 0.0000000E+000, 0.0000000E+000
 3.4001221E+001, 1.6330252E+001,-3.4277814E+000,-1.2954177E+001,-2.1277766E-001, 6.2130669E-003, 0.0000000E+000, 0.0000000E+000,-1.5349238E-001,-2.5827136E-001, 0.0000000E+000, 7.6562176E-004, 0.0000000E+000, 0.0000000E+000
 3.6001518E+001, 1.5677337E+001,-3.2848554E+000,-1.2472033E+001,-2.0203582E-001, 6.0791885E-003, 0.0000000E+000, 0.0000000E+000,-1.9578064E-001,-2.7550838E-001, 0.0000000E+000, 7.4477662E-004, 0.0000000E+000, 0.0000000E+000
 3.8001030E+001, 1.5524021E+001,-3.2542362E+000,-1.2049351E+001,-2.0106721E-001, 5.9762395E-003, 0.0000000E+000, 0.0000000E+000, 1.0343363E-001, 2.5342088E-002, 0.0000000E+000, 7.3686186E-004, 0.0000000E+000, 0.0000000E+000
 4.0001373E+001, 1.5767038E+001,-3.3054571E+000,-1.2181572E+001,-1.9974280E-001, 6.1079942E-003, 0.0000000E+000, 0.0000000E+000, 1.9032659E-001, 8.6374724E-002, 0.0000000E+000, 7.4690134E-004, 0.0000000E+000, 0.0000000E+000
 4.2000744E+001, 1.5793270E+001,-3.3156486E+000,-1.2692827E+001,-1.9839449E-001, 6.1356993E-003, 0.0000000E+000, 0.0000000E+000,-2.7184634E-001,-4.0746420E-001, 0.0000000E+000, 7.4900757E-004, 0.0000000E+000, 0.0000000E+000
 4.4000427E+001, 1.5647533E+001,-3.2811518E+000,-1.2168046E+001,-2.0227424E-001, 5.9047650E-003, 0.0000000E+000, 0.0000000E+000, 9.1612982E-002, 1.9655941E-003, 0.0000000E+000, 7.4185753E-004, 0.0000000E+000, 0.0000000E+000
 4.6001724E+001, 1.4981171E+001,-3.1452182E+000,-1.1880138E+001,-1.9691513E-001, 5.7429725E-003, 0.0000000E+000, 0.0000000E+000,-1.5614722E-001,-2.3535789E-001, 0.0000000E+000, 7.0604984E-004, 0.0000000E+000, 0.0000000E+000
 4.8001644E+001, 1.5119878E+001,-3.1669413E+000,-1.1709480E+001,-1.9663736E-001, 5.8441033E-003, 0.0000000E+000, 0.0000000E+000, 1.1748906E-001, 5.2663517E-002, 0.0000000E+000, 7.2482811E-004, 0.0000000E+000, 0.0000000E+000
 5.0002178E+001, 1.6183604E+001,-3.4002029E+000,-1.2847997E+001,-2.0143811E-001, 6.2625799E-003, 0.0000000E+000, 0.0000000E+000,-1.6108800E-001,-2.5977208E-001, 0.0000000E+000, 7.6717801E-004, 0.0000000E+000, 0.0000000E+000
 5.2001995E+001, 1.5477195E+001,-3.2481533E+000,-1.1956593E+001,-1.9633122E-001, 6.0299505E-003, 0.0000000E+000, 0.0000000E+000, 1.5710046E-001, 8.2148331E-002, 0.0000000E+000, 7.3386722E-004, 0.0000000E+000, 0.0000000E+000
 5.4001442E+001, 1.6116678E+001,-3.3822270E+000,-1.2624385E+001,-1.9647980E-001, 6.2339960E-003, 0.0000000E+000, 0.0000000E+000, 1.7327185E-002,-8.0179033E-002, 0.0000000E+000, 7.6180315E-004, 0.0000000E+000, 0.0000000E+000
 5.6000908E+001, 1.6258456E+001,-3.4134991E+000,-1.2871128E+001,-2.0709287E-001, 6.2274643E-003, 0.0000000E+000, 0.0000000E+000,-1.4560769E-001,-2.2703577E-001, 0.0000000E+000, 7.7039402E-004, 0.0000000E+000, 0.0000000E+000
 5.8000706E+001, 1.5448961E+001,-3.2387025E+000,-1.1976273E+001,-1.9294580E-001, 5.9625314E-003, 0.0000000E+000, 0.0000000E+000, 8.5051915E-002, 4.7002714E-002, 0.0000000E+000, 7.3362643E-004, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 1.6378717E+001,-3.4389698E+000,-1.2782434E+001,-1.9899204E-001, 6.2217563E-003, 0.0000000E+000, 0.0000000E+000, 6.7295543E-002,-3.5457132E-002, 0.0000000E+000, 7.7471860E-004, 0.0000000E+000, 0.0000000E+000
