s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 1.9446119E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9446119E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000553E+000, 1.3214760E+001,-2.7683854E+000,-7.2924372E+000,-2.8127691E-001, 4.5793949E-003, 0.0000000E+000, 0.0000000E+000, 2.8057761E+000, 2.8772400E+000, 0.0000000E+000, 6.9812417E-004, 0.0000000E+000, 0.0000000E+000
 4.0005722E+000, 2.1728683E+001,-4.6122872E+000,-1.6739189E+001,-3.3265446E-001, 8.4575174E-003, 0.0000000E+000, 0.0000000E+000, 2.0476934E-001, 5.3009873E-002, 0.0000000E+000, 1.0384039E-003, 0.0000000E+000, 0.0000000E+000
 6.0007820E+000, 2.2026526E+001,-4.6786784E+000,-1.7382706E+001,-3.2605366E-001, 8.5624413E-003, 0.0000000E+000, 0.0000000E+000,-2.8313077E-001,-3.5234943E-001, 0.0000000E+000, 1.0475438E-003, 0.0000000E+000, 0.0000000E+000
 8.0012083E+000, 2.2106419E+001,-4.7047015E+000,-1.6790156E+001,-3.2552445E-001, 8.7394894E-003, 0.0000000E+000, 0.0000000E+000, 3.4283071E-001, 2.9477614E-001, 0.0000000E+000, 1.0477126E-003, 0.0000000E+000, 0.0000000E+000
 1.0001848E+001, 2.2015985E+001,-4.6850623E+000,-1.6829326E+001,-3.2271033E-001, 8.6304018E-003, 0.0000000E+000, 0.0000000E+000, 2.4205585E-001, 1.8751617E-001, 0.0000000E+000, 1.0477157E-003, 0.0000000E+000, 0.0000000E+000
 1.2001051E+001, 2.1795956E+001,-4.6538052E+000,-1.7105643E+001,-3.2346803E-001, 8.5756461E-003, 0.0000000E+000, 0.0000000E+000,-2.3029920E-001,-2.7838476E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 1.4002020E+001, 2.1904725E+001,-4.6814488E+000,-1.7176770E+001,-3.2338450E-001, 8.5757168E-003, 0.0000000E+000, 0.0000000E+000,-2.4460804E-001,-2.6830184E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 1.6000246E+001, 2.2135368E+001,-4.7211556E+000,-1.7240850E+001,-3.2933313E-001, 8.5526308E-003, 0.0000000E+000, 0.0000000E+000,-6.3530617E-002,-1.4741849E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 1.8001587E+001, 2.2147483E+001,-4.7027766E+000,-1.6998283E+001,-3.2924797E-001, 8.6083703E-003, 0.0000000E+000, 0.0000000E+000, 2.3431439E-001, 1.2578324E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 2.0000935E+001, 2.2021238E+001,-4.7007860E+000,-1.6703479E+001,-3.1556979E-001, 8.5907301E-003, 0.0000000E+000, 0.0000000E+000, 3.6979727E-001, 3.0999377E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 2.2001312E+001, 2.1682869E+001,-4.6222588E+000,-1.7382843E+001,-3.1590662E-001, 8.6299483E-003, 0.0000000E+000, 0.0000000E+000,-6.1058248E-001,-6.2950900E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 2.4000509E+001, 2.2148979E+001,-4.7306883E+000,-1.6965266E+001,-3.1866322E-001, 8.5919414E-003, 0.0000000E+000, 0.0000000E+000, 2.3133699E-001, 1.4295351E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 2.6001026E+001, 2.2152793E+001,-4.7210123E+000,-1.7140566E+001,-3.2092228E-001, 8.6114156E-003, 0.0000000E+000, 0.0000000E+000, 5.9565041E-002,-2.1095954E-002, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 2.8000736E+001, 2.2096326E+001,-4.7203931E+000,-1.7137773E+001,-3.1890266E-001, 8.6358149E-003, 0.0000000E+000, 0.0000000E+000,-1.5667974E-002,-7.2106512E-002, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 3.0001558E+001, 2.2001927E+001,-4.6817448E+000,-1.6905540E+001,-3.1768888E-001, 8.7214152E-003, 0.0000000E+000, 0.0000000E+000, 1.4454253E-001, 1.0567490E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 3.2001842E+001, 2.1868241E+001,-4.6533310E+000,-1.7192568E+001,-3.2777831E-001, 8.6498517E-003, 0.0000000E+000, 0.0000000E+000,-2.0717919E-001,-2.9678641E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 3.4000786E+001, 2.2011803E+001,-4.6754256E+000,-1.7144662E+001,-3.1823517E-001, 8.6268302E-003, 0.0000000E+000, 0.0000000E+000,-2.3025478E-002,-1.1789297E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 3.6001129E+001, 2.1941647E+001,-4.6560507E+000,-1.7247205E+001,-3.2476788E-001, 8.6421271E-003, 0.0000000E+000, 0.0000000E+000,-1.8306620E-001,-2.7773413E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
 3.8000538E+001, 2.2170622E+001,-4.6957211E+000,-1.7046475E+001,-3.2392227E-001, 8.7545504E-003, 0.0000000E+000, 0.0000000E+000, 2.1913534E-001, 1.1325769E-001, 0.0000000E+000, 1.0477158E-003, 0.0000000E+000, 0.0000000E+000
