cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,cm,K,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 5.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8436837E-002, 2.0769176E-001, 1.5978931E-001, 1.5492526E-001, 2.2283657E-001, 2.5698839E-001, 3.1810469E-001, 3.6601102E-001, 3.9729342E-001, 3.8400100E-001, 3.0820697E-001, 7.6776741E-001, 5.4933247E-002, 2.1766757E-001, 4.5523994E-001, 6.2182587E-001, 8.3880795E-001, 7.7755942E-001, 7.0783643E-001, 6.8093470E-001, 6.6195810E-001, 6.2579725E-001, 5.7617733E-001, 1.1430358E+000, 6.0543738E+001, 1.0552406E+002, 2.2091618E+002, 2.5082768E+002, 2.8241409E+002, 3.0537928E+002, 3.0747741E+002, 3.0818123E+002, 2.8066981E+002, 2.6561382E+002, 2.3141099E+002, 1.1736464E+002, 1.7738686E+002, 2.3969428E+002, 2.8925448E-003,-4.6075613E-002,-4.6921508E-002,-3.1453681E-002,-2.5006597E-002, 9.8521218E-002, 1.5735626E-001, 1.9776355E-001, 2.1898090E-001, 1.6259978E-001, 1.3353913E-001, 2.7363296E-001,-4.5963654E-001,-1.3857824E+001, 7.9000714E+001, 1.3594836E+002, 2.0807859E+002, 2.1356468E+002, 2.0194256E+002, 1.9300850E+002, 1.6073933E+002, 1.0818778E+002, 8.9059663E+001, 1.3215780E+002,-1.3811748E+000, 1.2358781E+001,-1.4610867E+001,-5.0779355E+000, 6.4736005E-001, 3.7078547E+001, 6.2574683E+001, 7.9633561E+001, 8.0467378E+001, 5.7898712E+001, 2.6627877E+001, 1.0984779E+002, 1.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1203182E-001, 2.1469445E-001, 1.1850838E-001, 2.2061842E-001, 2.0539385E-001, 2.0860073E-001, 2.6667065E-001, 3.5611494E-001, 4.6390235E-001, 4.5350504E-001, 3.9169151E-001, 7.0491256E-001, 4.5947912E-002, 2.8183378E-001, 5.2256526E-001, 6.6924765E-001, 4.6605782E-001, 4.5870553E-001, 4.6743694E-001, 4.8938105E-001, 5.3191381E-001, 5.8072346E-001, 4.7777142E-001, 9.2735844E-001, 1.3174073E+002, 1.9675258E+002, 2.8366735E+002, 2.2499276E+002, 1.7888282E+002, 1.7828847E+002, 2.3143805E+002, 2.8502479E+002, 3.1130478E+002, 2.5819548E+002, 2.3131316E+002, 1.1292258E+002, 1.1451482E+002, 2.4723883E+002, 2.8562289E-004,-4.3204578E-002,-3.0385646E-002,-6.3849145E-002, 6.7423700E-002, 6.2026827E-002, 8.8459392E-002, 1.2844156E-001, 1.8101794E-001, 1.7901158E-001, 1.2705541E-001, 1.6151010E-001, 1.9084758E+000, 3.8511437E+001, 1.0728929E+002, 1.0400778E+002, 6.0518621E+001, 5.0921560E+001, 6.2539966E+001, 7.6618173E+001, 8.6682355E+001, 7.0773050E+001, 6.5962051E+001, 6.9462819E+001,-1.1372052E+001,-2.9610346E+001,-1.1046481E+001,-1.0459516E+001, 1.3215337E+001, 1.3996582E+001, 2.4409474E+001, 5.5628111E+001, 8.3085277E+001, 4.7268480E+001, 1.8634756E+001, 9.2846643E+001, 2.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2560145E-001, 8.1846094E-002, 1.6982431E-001, 1.8464557E-001, 2.0759282E-001, 2.3875254E-001, 2.7483987E-001, 3.1112617E-001, 4.4369791E-001, 4.7398316E-001, 2.5363020E-001, 7.2537312E-001, 1.0554377E-001, 3.0926154E-001, 5.0975497E-001, 4.4786772E-001, 3.1740576E-001, 2.6217185E-001, 3.1916744E-001, 3.6691865E-001, 4.0694280E-001, 4.4615760E-001, 4.1197997E-001, 6.9512470E-001, 9.7374557E+001, 2.3093828E+002, 2.2312834E+002, 1.4215686E+002, 8.4350326E+001, 9.1425905E+001, 1.5856324E+002, 2.3169545E+002, 3.0514811E+002, 2.9476702E+002, 1.3039303E+002, 9.3443185E+001, 9.3102190E+001, 2.1419398E+002,-1.4969574E-002,-9.8806576E-003,-2.2381392E-002, 3.6816688E-002, 3.6599878E-002, 4.3463767E-002, 5.9991224E-002, 6.3439841E-002, 7.5445444E-002, 1.0385480E-001, 4.1957318E-002, 2.6445392E-001,-8.3676795E+000, 3.3017060E+001, 6.4783645E+001, 4.6563390E+001, 1.1233996E+001,-6.1606055E+000,-1.1785461E+001,-1.8743804E+001,-2.0353393E+001, 1.3620177E+001,-1.4339429E-001, 3.5098715E+001, 6.0616588E+000, 2.3365655E-001,-9.5344515E-001,-2.1250601E+000,-3.5076775E+000,-7.0076591E+000,-1.3556420E+001,-7.6082602E+000, 2.8277127E+001, 3.4608995E+001,-1.2639608E+001, 5.8861830E+001, 2.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3628615E-001, 1.0486509E-001, 1.8965990E-001, 2.4243547E-001, 2.9574649E-001, 2.9481548E-001, 3.4264186E-001, 3.1766551E-001, 3.9946253E-001, 4.5148277E-001, 2.2006366E-001, 8.0490578E-001, 1.0393999E-001, 3.5713417E-001, 4.3319455E-001, 4.0744532E-001, 2.3091119E-001, 2.2178452E-001, 2.2618053E-001, 2.4991547E-001, 3.2229453E-001, 3.7317138E-001, 3.7247587E-001, 6.5409114E-001, 9.5895576E+001, 2.2311191E+002, 1.5451089E+002, 1.3240321E+002, 6.7738898E+001, 4.6867927E+001, 1.6592678E+002, 2.4655557E+002, 2.5243836E+002, 2.5331225E+002, 4.0796042E+001, 1.1129814E+002, 8.4459631E+001, 1.8795108E+002,-7.2603754E-003,-5.9240399E-003, 2.7700392E-003, 3.9708011E-002, 2.6124948E-002, 2.8205068E-002, 3.6122152E-002, 1.8126192E-002, 1.9139639E-002, 2.6064735E-002, 5.3322444E-003, 3.3821514E-001, 1.7071635E-001, 3.1422322E+001, 2.8573014E+001, 1.8497386E+001, 2.9767940E+000,-4.9155689E+000,-1.5095503E+001,-2.1441976E+001,-1.7973906E+001,-6.0457442E+000, 9.8461461E+000, 4.1899631E+001,-3.2379098E+000, 7.5592561E+000,-1.0179165E+001,-1.2733018E+000,-4.5320937E+000,-8.1103875E+000,-3.7546322E+001,-2.5336228E+001, 7.8516641E+000, 8.0001161E+000, 7.8652446E-001, 4.0843140E+001, 2.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1688035E-002, 1.1809720E-001, 1.8140365E-001, 1.9493150E-001, 2.1521901E-001, 2.8445179E-001, 3.1462651E-001, 3.0444829E-001, 3.7350007E-001, 4.1675151E-001, 1.7897819E-001, 9.0002139E-001, 1.8723898E-001, 2.8073234E-001, 4.0777412E-001, 4.2235970E-001, 3.4907701E-001, 3.9400912E-001, 2.8937060E-001, 2.1114491E-001, 2.2011246E-001, 2.0684305E-001, 3.8617280E-001, 7.9099661E-001, 2.2697666E+002, 1.0523240E+002, 9.5296719E+001, 1.1895202E+002, 7.8212916E+001, 3.3633698E+001, 1.1747045E+002, 1.9883149E+002, 2.1688904E+002, 1.9998837E+002, 6.2764465E+001, 1.6917345E+002, 7.2210406E+001, 1.5472506E+002,-1.0187569E-002,-7.8453570E-003, 2.6080077E-002, 3.6785970E-002, 5.6370288E-002, 3.3261323E-002, 2.7666535E-002, 1.0066058E-002, 3.5988718E-003, 6.9347922E-003, 4.6568549E-003, 5.1225063E-001, 2.4367717E+001, 6.4983401E+000, 3.0479018E+000, 1.4374987E+000, 5.3151635E-002,-5.4070628E+000,-8.3904913E+000,-2.5291190E+000, 5.8329058E+000, 5.3171464E+000, 2.0042216E+001, 5.1187821E+001,-1.0227774E+001, 5.7538210E+000, 5.4018614E-001, 7.6061789E+000, 4.7071944E+000, 3.6064534E+000,-2.5753236E+001,-3.3286673E+001,-2.5342050E+001,-1.7615780E+001,-8.7964176E-001, 3.0706221E+001, 2.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9117725E-002, 9.0644114E-002, 1.1910575E-001, 1.3878987E-001, 1.5357655E-001, 1.9087050E-001, 2.5389349E-001, 2.5991755E-001, 2.8535759E-001, 3.3250038E-001, 2.0782355E-001, 9.9860301E-001, 1.2777227E-001, 2.3576128E-001, 3.9179707E-001, 1.8422293E-001, 1.1057278E-001, 1.2371346E-001, 2.6155039E-001, 2.6620746E-001, 1.1064306E-001, 1.8494974E-001, 3.4333039E-001, 8.6880309E-001, 2.5899102E+002, 5.6591410E+001, 4.1307645E+001, 3.0668769E+001, 4.0062310E+001, 3.2640802E+001, 3.0643017E+001, 3.4704840E+001, 1.3625164E+002, 1.0992336E+002, 7.7280814E+001, 1.2747251E+002, 6.6866738E+001, 1.5911660E+002,-6.4936515E-003,-1.0555476E-003,-4.2823013E-003, 3.2817759E-003, 8.7766226E-003, 2.3041010E-002, 4.8043604E-002, 4.4113263E-002, 9.5215320E-003, 2.5699787E-002,-2.8626198E-002, 6.7815631E-001,-1.5666099E+000, 8.5009173E+000, 9.5990803E+000,-2.5990727E+000, 9.0204232E-001,-1.5208231E+000,-2.6308658E+000,-5.2666866E+000,-2.1776592E+000,-2.2665332E+000, 2.1572785E+001, 5.2817400E+001, 1.3044815E+000,-7.9487746E-001,-3.2353092E-001,-1.6828607E+000,-2.6685806E+000,-2.7974639E+000, 3.8130476E-001,-4.7354325E+000,-2.7711669E+001,-1.7080777E+001,-8.3394937E+000, 2.6869694E+001, 2.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4060752E-002, 9.1826871E-002, 8.8099600E-002, 1.0723471E-001, 1.3395475E-001, 1.5901653E-001, 2.0578604E-001, 2.4530601E-001, 2.5110890E-001, 2.9972492E-001, 2.0283131E-001, 9.5813204E-001, 1.0944188E-001, 2.3545326E-001, 2.2087130E-001, 1.0089361E-001, 8.4015669E-002, 1.1567743E-001, 1.3247143E-001, 2.2457756E-001, 1.1767081E-001, 1.5014809E-001, 3.5395696E-001, 8.3215916E-001, 1.6436586E+002, 4.4981857E+001, 2.7144561E+001, 5.4605116E+000, 1.3464461E+001, 2.1447542E+001, 2.7361890E+001, 2.8311453E+001, 5.0426530E+001, 5.4085490E+001, 8.4306902E+001, 8.4726428E+001, 6.4233448E+001, 1.3798295E+002,-8.0438320E-003,-4.6010744E-004,-3.9085223E-003,-8.7146820E-004, 4.7489328E-003, 6.1759810E-003, 1.7396820E-002, 3.5567086E-002, 1.4731772E-002, 2.8123981E-002,-3.9587001E-002, 6.0647824E-001,-9.0436220E+000, 7.4220880E+000, 3.6914993E+000,-1.1337691E-001,-7.0991900E-002, 5.1444349E-001,-2.4145680E+000,-2.9987821E+000,-3.2885550E+000, 4.4852053E-001, 2.6969092E+001, 4.3240050E+001, 5.8861695E+000,-1.1331705E+000,-6.8929184E-001,-2.5358632E-001,-1.0341237E+000,-1.8266738E+000,-1.7487959E+000,-1.1861111E+000,-7.1883458E+000,-2.3669022E+000,-1.2128361E+001, 2.1952578E+001, 3.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1401598E-002, 5.7532656E-002, 5.0836625E-002, 6.3165593E-002, 6.8864547E-002, 8.5939021E-002, 1.0948058E-001, 1.4168025E-001, 2.0653573E-001, 1.7106983E-001, 2.2946414E-001, 7.1075714E-001, 3.4997836E-002, 7.1887988E-002, 4.5167010E-002, 5.1949208E-002, 7.0296309E-002, 9.9667851E-002, 1.2044022E-001, 6.7105188E-002, 1.1925566E-001, 1.2372260E-001, 3.9089694E-001, 7.2495431E-001, 1.5816162E+001, 8.1312205E-001, 3.4663323E-001, 2.1458025E-001, 1.0973333E+001, 2.4745846E+001, 3.4446144E+001, 3.8170492E+001, 5.1014448E+001, 5.1278699E+001, 1.1797955E+002, 3.8640303E+001, 4.0112223E+001, 5.3059736E+001, 3.3014172E-004, 6.0068234E-004, 3.2088307E-004,-6.4755257E-006, 7.2175675E-004, 7.5029267E-004,-7.1666257E-004,-3.8264116E-003, 7.0660273E-003,-7.0722512E-003,-5.8638457E-002, 3.1283350E-001,-5.1087749E-002,-1.6836542E-002,-1.1707791E-002,-8.8104686E-003, 7.4624565E-001, 1.9379924E+000, 2.0340543E+000, 1.0028928E-001, 3.6065655E-001, 5.1782865E+000, 4.2905373E+001, 2.4163769E+001, 2.1866878E-002,-3.0655195E-002,-5.5375823E-003,-5.3626013E-003, 2.9147137E-002,-4.6246120E-001,-1.8692299E+000,-3.5032970E+000,-4.3215851E+000,-3.2419435E+000,-2.2194835E+001, 2.3324769E+000, 3.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6376840E-002, 3.1798758E-002, 3.4176481E-002, 4.7515434E-002, 5.7324191E-002, 7.2645989E-002, 7.8424879E-002, 9.5901460E-002, 1.5278117E-001, 1.6528907E-001, 2.1509802E-001, 5.1718479E-001, 2.1793877E-002, 5.6690448E-002, 3.2002322E-002, 5.0750089E-002, 6.7035671E-002, 8.4985311E-002, 1.0803307E-001, 1.2933845E-001, 1.0247581E-001, 8.1618726E-002, 3.1353354E-001, 6.0713979E-001, 5.7258375E+000, 3.1791875E-001, 2.4142355E-001, 2.7844195E-001, 3.3322221E-001, 1.4984779E+001, 2.7734857E+001, 2.8761924E+001, 4.1638040E+001, 4.6717362E+001, 1.2251901E+002, 4.3436188E+001, 2.8611789E+001, 2.4018136E+001,-3.5472720E-005, 6.4500953E-004, 5.1273912E-005, 3.2723610E-004, 2.8648102E-004, 2.0959730E-004,-1.0414106E-003,-3.6581815E-003,-1.2367906E-002,-7.4692141E-003,-3.5183300E-002, 6.9282780E-002,-5.5243417E-003,-1.3191730E-002,-6.9091883E-003,-1.4356950E-002, 1.1071776E-002, 9.4279569E-001, 1.7956602E+000, 1.6120181E+000, 1.8125512E+000, 1.0948472E+000, 3.5065770E+001, 2.6973977E+000, 6.2459394E-002,-1.7263236E-003,-2.2703025E-003,-2.9154772E-003,-6.0348126E-003,-3.9483293E-001,-1.1654661E+000,-1.7649709E+000,-4.2155882E+000,-5.3590688E+000,-1.9215407E+001,-8.7558045E+000, 3.4995000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7320653E-002, 2.2704034E-002, 3.5227779E-002, 4.4282927E-002, 4.9839271E-002, 6.0512288E-002, 7.0455985E-002, 8.3511962E-002, 1.2626978E-001, 1.5122559E-001, 2.0199567E-001, 4.2122513E-001, 2.0900196E-002, 4.8460809E-002, 4.5958003E-002, 4.6131858E-002, 6.3042976E-002, 7.7370101E-002, 9.3712529E-002, 1.2530972E-001, 1.1376873E-001, 9.7841783E-002, 2.2244463E-001, 6.2787977E-001, 3.5018641E+000, 1.3664052E-001, 2.2256583E-001, 2.6292478E-001, 2.1987239E-001, 3.2712874E+000, 1.2100008E+001, 1.4510630E+001, 2.7143574E+001, 5.0889494E+001, 1.1071077E+002, 4.6564822E+001, 3.1799148E+001, 2.6272288E+001, 1.3486206E-005, 1.6226525E-004, 3.8409545E-004, 3.1326838E-004,-8.3067687E-005, 1.1148463E-004,-1.3482038E-003,-4.2841359E-003,-1.1637572E-002,-1.1176877E-002,-2.0268068E-002,-6.7622709E-003, 3.1564163E-002,-2.9359522E-003,-1.0836338E-002,-1.2371722E-002,-1.2684899E-002, 1.8801370E-001, 7.6428628E-001, 1.0091165E+000, 1.8761986E+000, 4.0258498E+000, 2.2061168E+001, 3.5716532E+000, 3.3299864E-002,-1.4692577E-003,-1.0154825E-003,-2.2024560E-003,-3.0815302E-003,-7.6342167E-002,-4.9120459E-001,-7.8610366E-001,-2.4157583E+000,-5.3264931E+000,-1.7006611E+001,-8.4400555E+000, 3.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4995000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8204720E-002, 1.7440179E-002, 2.1608472E-002, 3.1879116E-002, 3.9548788E-002, 4.7280633E-002, 5.8417336E-002, 7.0803371E-002, 1.0049014E-001, 1.3089882E-001, 1.6199904E-001, 3.2321549E-001, 1.7024812E-002, 2.6017281E-002, 1.7632264E-002, 3.9309876E-002, 5.6601092E-002, 6.2493410E-002, 7.6314379E-002, 9.2237614E-002, 1.0096985E-001, 7.2786619E-002, 8.0760194E-002, 5.5163241E-001, 4.3996007E-001, 1.1987849E-001, 1.5292356E-001, 1.8826710E-001, 1.7007990E-001, 1.3140842E-001, 1.0609003E+000, 6.8537137E+000, 2.7005002E+001, 5.7850985E+001, 8.6685518E+001, 4.9538441E+001, 2.6989059E+001, 3.0992138E+001,-3.9828531E-005, 1.0680066E-004, 5.5712973E-005, 1.8815998E-004, 2.0244315E-004,-3.4810291E-004,-1.3625931E-003,-3.0689946E-003,-6.5464716E-003,-5.5241490E-003,-5.5706099E-003,-1.5542700E-002,-2.9629672E-003,-2.2314878E-003,-2.9065974E-003,-7.7626678E-003,-9.5737280E-003,-6.6307619E-003, 4.5342780E-002, 3.6360080E-001, 1.1758447E+000, 1.4044241E+000, 4.2064730E+000, 1.2810124E+001, 6.0613302E-003,-4.2520840E-005,-5.9409256E-004,-4.9568413E-004,-6.6115230E-004,-2.2018860E-003,-4.6010965E-002,-3.7603629E-001,-2.1518661E+000,-5.7682965E+000,-1.1479389E+001,-5.3047899E+000, 3.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
