cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,cm,K,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 5.0000000E+000,-4.9360946E-001,-5.2789793E-001,-4.5770798E-001,-3.8295532E-001,-3.0056673E-001,-2.4579672E-001,-1.9100535E-001,-1.6282328E-001,-1.2694277E-001,-1.1221039E-001,-1.9931334E-002, 1.3140885E-002, 6.5006219E-001, 1.1207188E+000, 1.5010294E+000, 1.7614634E+000, 1.7614634E+000, 2.0500787E+000, 2.1286595E+000, 2.1939767E+000, 2.2461703E+000, 2.3007927E+000, 2.5886968E+000, 2.9710268E+000, 1.0746356E+003, 1.2830988E+003, 1.3119545E+003, 1.2385409E+003, 1.1436667E+003, 1.0565479E+003, 9.8924226E+002, 9.3502640E+002, 8.9517874E+002, 8.6301498E+002, 7.9247184E+002, 7.5976377E+002, 7.1032250E+002, 6.4866916E+002, 1.0448208E-001, 1.1367406E-001, 1.3015929E-001, 1.4744553E-001, 1.5833974E-001, 1.6873038E-001, 1.8069750E-001, 1.9837473E-001, 2.1400091E-001, 2.2761723E-001, 3.0926636E-001, 5.5919870E-001, 1.2019081E-001, 2.0185079E-001, 3.0683447E-001, 4.1445051E-001, 4.1445051E-001, 5.9086846E-001, 6.6264036E-001, 7.2395104E-001, 7.7536573E-001, 8.2111644E-001, 9.9706974E-001, 1.3485323E+000, 8.4819514E+001, 5.8897880E+001, 1.1238730E+002, 1.8959668E+002, 2.3427927E+002, 2.5494494E+002, 2.6070224E+002, 2.5980957E+002, 2.5607101E+002, 2.5179128E+002, 2.4360601E+002, 2.4610745E+002, 2.2981106E+002, 1.9840060E+002,-5.4861972E-003,-9.5189235E-003,-9.5281663E-003,-2.2939315E-003, 8.9594682E-003, 2.2268000E-002, 3.6246312E-002, 5.1339750E-002, 6.6253993E-002, 7.9692722E-002, 1.6325768E-001, 3.8460828E-001, 2.6676121E-001,-9.1355382E-001, 1.3452323E+001, 4.8435426E+001, 8.6387385E+001, 1.1689767E+002, 1.3853059E+002, 1.5350277E+002, 1.6342027E+002, 1.7010986E+002, 1.9607606E+002, 1.9253102E+002,-2.5516358E+000,-2.0787754E-001, 2.6920515E+000, 7.2426260E+000, 1.2116245E+001, 1.6721467E+001, 2.0259946E+001, 2.3210374E+001, 2.5666728E+001, 2.7584411E+001, 3.9231303E+001, 4.7564440E+001, 1.9000000E+001, 1.2700622E+003, 4.0237945E-002, 4.9379510E-002, 4.2880566E-002, 8.5399523E-002, 1.9109742E-001, 0.0000000E+000
 6.0000000E+000,-6.6377809E-001,-6.0360096E-001,-4.8641242E-001,-3.7995578E-001,-2.9303333E-001,-2.3631041E-001,-1.9003807E-001,-1.6439341E-001,-1.3401974E-001,-1.2110319E-001,-5.4092783E-002,-1.8608485E-002, 6.9078000E-001, 9.7252800E-001, 1.0804910E+000, 1.0957362E+000, 1.0957362E+000, 1.0856658E+000, 1.1000385E+000, 1.1278634E+000, 1.1700906E+000, 1.2184666E+000, 1.5318283E+000, 2.2173701E+000, 1.2570340E+003, 1.2075438E+003, 9.8885455E+002, 8.1982210E+002, 7.1319495E+002, 6.4601114E+002, 6.0355945E+002, 5.7452158E+002, 5.5626016E+002, 5.4394211E+002, 5.3882223E+002, 5.5731498E+002, 5.5942942E+002, 5.3894756E+002, 1.1943383E-001, 1.2568748E-001, 1.3454434E-001, 1.4702037E-001, 1.5953703E-001, 1.7121072E-001, 1.8261698E-001, 1.9620585E-001, 2.0626840E-001, 2.1558923E-001, 2.7595573E-001, 5.0135846E-001, 1.4887772E-001, 2.7261317E-001, 3.8263057E-001, 4.6803545E-001, 4.6803545E-001, 5.5763075E-001, 5.7871135E-001, 5.9001717E-001, 5.9821527E-001, 6.1044459E-001, 7.2221024E-001, 1.1581956E+000, 3.8520367E+001, 1.7587689E+002, 2.3818107E+002, 2.3287378E+002, 2.1104492E+002, 1.9093209E+002, 1.7615546E+002, 1.6631547E+002, 1.6042493E+002, 1.5684162E+002, 1.6380335E+002, 1.8075510E+002, 1.8399965E+002, 1.6618478E+002,-7.6956370E-003,-1.3121212E-002,-1.0302426E-002, 1.1921998E-003, 1.6913482E-002, 3.1752690E-002, 4.2883754E-002, 5.0897145E-002, 5.6511039E-002, 6.0925204E-002, 1.0011663E-001, 3.3471743E-001,-3.2352848E-002, 2.4169132E+001, 6.3133160E+001, 8.4387972E+001, 8.9389973E+001, 8.6927154E+001, 8.2671124E+001, 7.8733849E+001, 7.5794092E+001, 7.4215759E+001, 8.4882339E+001, 1.3440829E+002,-5.6300839E-002,-6.9380645E-001, 9.6352644E-001, 4.2667995E+000, 7.3403547E+000, 9.1032015E+000, 1.0019642E+001, 1.0459681E+001, 1.0827748E+001, 1.0892461E+001, 1.6060079E+001, 3.6538186E+001, 2.1000000E+001, 1.2878572E+003, 4.1548564E-002, 5.1186140E-002, 4.1346182E-002, 7.3820436E-002, 1.9174594E-001, 0.0000000E+000
 7.0000000E+000,-6.6377809E-001,-6.0360096E-001,-4.8641242E-001,-3.7995578E-001,-2.9303333E-001,-2.3631041E-001,-1.9003807E-001,-1.6439341E-001,-1.3401974E-001,-1.2110319E-001,-5.4092783E-002,-1.8608485E-002, 6.9078000E-001, 9.7252800E-001, 1.0804910E+000, 1.0957362E+000, 1.0957362E+000, 1.0856658E+000, 1.1000385E+000, 1.1278634E+000, 1.1700906E+000, 1.2184666E+000, 1.5318283E+000, 2.2173701E+000, 1.2570340E+003, 1.2075438E+003, 9.8885455E+002, 8.1982210E+002, 7.1319495E+002, 6.4601114E+002, 6.0355945E+002, 5.7452158E+002, 5.5626016E+002, 5.4394211E+002, 5.3882223E+002, 5.5731498E+002, 5.5942942E+002, 5.3894756E+002, 1.1943383E-001, 1.2568748E-001, 1.3454434E-001, 1.4702037E-001, 1.5953703E-001, 1.7121072E-001, 1.8261698E-001, 1.9620585E-001, 2.0626840E-001, 2.1558923E-001, 2.7595573E-001, 5.0135846E-001, 1.4887772E-001, 2.7261317E-001, 3.8263057E-001, 4.6803545E-001, 4.6803545E-001, 5.5763075E-001, 5.7871135E-001, 5.9001717E-001, 5.9821527E-001, 6.1044459E-001, 7.2221024E-001, 1.1581956E+000, 3.8520367E+001, 1.7587689E+002, 2.3818107E+002, 2.3287378E+002, 2.1104492E+002, 1.9093209E+002, 1.7615546E+002, 1.6631547E+002, 1.6042493E+002, 1.5684162E+002, 1.6380335E+002, 1.8075510E+002, 1.8399965E+002, 1.6618478E+002,-7.6956370E-003,-1.3121212E-002,-1.0302426E-002, 1.1921998E-003, 1.6913482E-002, 3.1752690E-002, 4.2883754E-002, 5.0897145E-002, 5.6511039E-002, 6.0925204E-002, 1.0011663E-001, 3.3471743E-001,-3.2352848E-002, 2.4169132E+001, 6.3133160E+001, 8.4387972E+001, 8.9389973E+001, 8.6927154E+001, 8.2671124E+001, 7.8733849E+001, 7.5794092E+001, 7.4215759E+001, 8.4882339E+001, 1.3440829E+002,-5.6300839E-002,-6.9380645E-001, 9.6352644E-001, 4.2667995E+000, 7.3403547E+000, 9.1032015E+000, 1.0019642E+001, 1.0459681E+001, 1.0827748E+001, 1.0892461E+001, 1.6060079E+001, 3.6538186E+001, 2.3000000E+001, 1.3011212E+003, 4.3461449E-002, 5.2862790E-002, 3.9387494E-002, 6.3366588E-002, 1.9128518E-001, 0.0000000E+000
 8.0000000E+000,-6.8947246E-001,-5.4697062E-001,-4.1122924E-001,-3.0587539E-001,-2.3459852E-001,-1.8926200E-001,-1.5729387E-001,-1.3806046E-001,-1.1986367E-001,-1.0929735E-001,-7.2814405E-002,-4.9249659E-002, 5.1653246E-001, 5.9333683E-001, 5.8678771E-001, 5.7567466E-001, 5.7567466E-001, 6.0974634E-001, 6.4152429E-001, 6.6990121E-001, 7.0634646E-001, 7.3634834E-001, 9.1514282E-001, 1.5442634E+000, 1.1444560E+003, 8.4299425E+002, 6.4421368E+002, 5.4374385E+002, 4.8964712E+002, 4.5899737E+002, 4.4034755E+002, 4.2752838E+002, 4.1915085E+002, 4.1370830E+002, 4.1291749E+002, 4.3396390E+002, 4.5435663E+002, 4.5383969E+002, 1.2731743E-001, 1.3273954E-001, 1.4182172E-001, 1.5515389E-001, 1.7000955E-001, 1.8251112E-001, 1.9080660E-001, 1.9750701E-001, 2.0025870E-001, 2.0344003E-001, 2.3091774E-001, 4.2748405E-001, 1.7415415E-001, 2.6669966E-001, 3.1228534E-001, 3.2499429E-001, 3.2499429E-001, 3.3027242E-001, 3.4335631E-001, 3.6515074E-001, 3.8512529E-001, 4.0897171E-001, 5.3724180E-001, 9.7232013E-001, 1.3768409E+002, 1.9576778E+002, 1.7337115E+002, 1.4284379E+002, 1.2174822E+002, 1.0945957E+002, 1.0238055E+002, 9.8060937E+001, 9.5694602E+001, 9.4532537E+001, 1.0223430E+002, 1.2023047E+002, 1.3583808E+002, 1.3606495E+002,-6.7372563E-003,-7.5125649E-003, 7.1653645E-004, 1.1191225E-002, 1.7621345E-002, 2.0867814E-002, 2.2190619E-002, 2.3512968E-002, 2.4556800E-002, 2.5601714E-002, 4.5516997E-002, 2.4961925E-001, 1.0599815E+001, 3.5699047E+001, 4.1469278E+001, 3.5135328E+001, 2.8734216E+001, 2.5357412E+001, 2.4254192E+001, 2.4541353E+001, 2.5460197E+001, 2.6734213E+001, 3.6951016E+001, 9.2447132E+001, 2.2833160E-001,-1.7507795E+000,-4.7782472E-001, 1.6781625E+000, 2.7253539E+000, 3.1375044E+000, 3.1240563E+000, 2.9285205E+000, 2.7520431E+000, 2.4587867E+000, 3.5607775E+000, 2.3425424E+001, 2.5000000E+001, 1.3011212E+003, 4.3461449E-002, 5.2862790E-002, 3.9387494E-002, 6.3366588E-002, 1.9128518E-001, 0.0000000E+000
 9.0000000E+000,-6.8947246E-001,-5.4697062E-001,-4.1122924E-001,-3.0587539E-001,-2.3459852E-001,-1.8926200E-001,-1.5729387E-001,-1.3806046E-001,-1.1986367E-001,-1.0929735E-001,-7.2814405E-002,-4.9249659E-002, 5.1653246E-001, 5.9333683E-001, 5.8678771E-001, 5.7567466E-001, 5.7567466E-001, 6.0974634E-001, 6.4152429E-001, 6.6990121E-001, 7.0634646E-001, 7.3634834E-001, 9.1514282E-001, 1.5442634E+000, 1.1444560E+003, 8.4299425E+002, 6.4421368E+002, 5.4374385E+002, 4.8964712E+002, 4.5899737E+002, 4.4034755E+002, 4.2752838E+002, 4.1915085E+002, 4.1370830E+002, 4.1291749E+002, 4.3396390E+002, 4.5435663E+002, 4.5383969E+002, 1.2731743E-001, 1.3273954E-001, 1.4182172E-001, 1.5515389E-001, 1.7000955E-001, 1.8251112E-001, 1.9080660E-001, 1.9750701E-001, 2.0025870E-001, 2.0344003E-001, 2.3091774E-001, 4.2748405E-001, 1.7415415E-001, 2.6669966E-001, 3.1228534E-001, 3.2499429E-001, 3.2499429E-001, 3.3027242E-001, 3.4335631E-001, 3.6515074E-001, 3.8512529E-001, 4.0897171E-001, 5.3724180E-001, 9.7232013E-001, 1.3768409E+002, 1.9576778E+002, 1.7337115E+002, 1.4284379E+002, 1.2174822E+002, 1.0945957E+002, 1.0238055E+002, 9.8060937E+001, 9.5694602E+001, 9.4532537E+001, 1.0223430E+002, 1.2023047E+002, 1.3583808E+002, 1.3606495E+002,-6.7372563E-003,-7.5125649E-003, 7.1653645E-004, 1.1191225E-002, 1.7621345E-002, 2.0867814E-002, 2.2190619E-002, 2.3512968E-002, 2.4556800E-002, 2.5601714E-002, 4.5516997E-002, 2.4961925E-001, 1.0599815E+001, 3.5699047E+001, 4.1469278E+001, 3.5135328E+001, 2.8734216E+001, 2.5357412E+001, 2.4254192E+001, 2.4541353E+001, 2.5460197E+001, 2.6734213E+001, 3.6951016E+001, 9.2447132E+001, 2.2833160E-001,-1.7507795E+000,-4.7782472E-001, 1.6781625E+000, 2.7253539E+000, 3.1375044E+000, 3.1240563E+000, 2.9285205E+000, 2.7520431E+000, 2.4587867E+000, 3.5607775E+000, 2.3425424E+001, 2.7000000E+001, 1.3120021E+003, 4.9097014E-002, 5.5573317E-002, 3.4499734E-002, 4.5962825E-002, 1.8713213E-001, 0.0000000E+000
 1.0000000E+001,-5.8866483E-001,-4.3854885E-001,-3.1852294E-001,-2.2962696E-001,-1.7405583E-001,-1.4204892E-001,-1.2089924E-001,-1.0895166E-001,-1.0088590E-001,-9.5567563E-002,-7.5996734E-002,-7.5535173E-002, 3.8751359E-001, 4.2511724E-001, 4.1434330E-001, 4.1415650E-001, 4.1415650E-001, 4.2630270E-001, 4.3255591E-001, 4.3189843E-001, 4.3775704E-001, 4.4620995E-001, 5.0927035E-001, 9.9271877E-001, 8.2394174E+002, 5.8376704E+002, 4.7242881E+002, 4.2065914E+002, 3.9474208E+002, 3.8016261E+002, 3.7111508E+002, 3.6413327E+002, 3.5875001E+002, 3.5453199E+002, 3.5170810E+002, 3.6422097E+002, 3.8047622E+002, 3.9021384E+002, 1.0309763E-001, 1.1277959E-001, 1.2807528E-001, 1.4044593E-001, 1.5095895E-001, 1.6031917E-001, 1.6754843E-001, 1.7227161E-001, 1.7336118E-001, 1.7304413E-001, 1.8738362E-001, 3.5431081E-001, 1.4711567E-001, 2.1766673E-001, 2.4450388E-001, 2.4241282E-001, 2.4241282E-001, 2.4952850E-001, 2.6240498E-001, 2.8238275E-001, 3.0531528E-001, 3.2183530E-001, 3.9438958E-001, 7.9371982E-001, 1.2162653E+002, 1.2047622E+002, 9.7006433E+001, 8.0244462E+001, 7.1980943E+001, 6.8097642E+001, 6.6680269E+001, 6.5838523E+001, 6.5212063E+001, 6.3873135E+001, 6.3253244E+001, 7.0583853E+001, 8.7295279E+001, 9.8179811E+001,-5.2898976E-005, 3.6275139E-003, 9.6920102E-003, 1.3447617E-002, 1.4095420E-002, 1.3200303E-002, 1.2017927E-002, 1.1966619E-002, 1.3239655E-002, 1.3799850E-002, 2.0618034E-002, 1.6239148E-001, 8.6683603E+000, 1.5507708E+001, 1.3300438E+001, 1.0069511E+001, 9.1841925E+000, 9.5982857E+000, 1.0552427E+001, 1.1765053E+001, 1.3074189E+001, 1.3950112E+001, 1.6929206E+001, 5.4794479E+001, 1.6370195E+000, 4.6591925E-001, 1.4768683E+000, 2.0718255E+000, 1.5251860E+000, 7.7000158E-001, 2.5209431E-001, 2.0058183E-002, 2.1589390E-002,-6.1930681E-002,-1.0393601E-002, 1.0538793E+001, 2.9000000E+001, 1.3106510E+003, 5.2658171E-002, 5.6575888E-002, 3.1765047E-002, 3.8738796E-002, 1.8376541E-001, 0.0000000E+000
 1.1000000E+001,-5.8866483E-001,-4.3854885E-001,-3.1852294E-001,-2.2962696E-001,-1.7405583E-001,-1.4204892E-001,-1.2089924E-001,-1.0895166E-001,-1.0088590E-001,-9.5567563E-002,-7.5996734E-002,-7.5535173E-002, 3.8751359E-001, 4.2511724E-001, 4.1434330E-001, 4.1415650E-001, 4.1415650E-001, 4.2630270E-001, 4.3255591E-001, 4.3189843E-001, 4.3775704E-001, 4.4620995E-001, 5.0927035E-001, 9.9271877E-001, 8.2394174E+002, 5.8376704E+002, 4.7242881E+002, 4.2065914E+002, 3.9474208E+002, 3.8016261E+002, 3.7111508E+002, 3.6413327E+002, 3.5875001E+002, 3.5453199E+002, 3.5170810E+002, 3.6422097E+002, 3.8047622E+002, 3.9021384E+002, 1.0309763E-001, 1.1277959E-001, 1.2807528E-001, 1.4044593E-001, 1.5095895E-001, 1.6031917E-001, 1.6754843E-001, 1.7227161E-001, 1.7336118E-001, 1.7304413E-001, 1.8738362E-001, 3.5431081E-001, 1.4711567E-001, 2.1766673E-001, 2.4450388E-001, 2.4241282E-001, 2.4241282E-001, 2.4952850E-001, 2.6240498E-001, 2.8238275E-001, 3.0531528E-001, 3.2183530E-001, 3.9438958E-001, 7.9371982E-001, 1.2162653E+002, 1.2047622E+002, 9.7006433E+001, 8.0244462E+001, 7.1980943E+001, 6.8097642E+001, 6.6680269E+001, 6.5838523E+001, 6.5212063E+001, 6.3873135E+001, 6.3253244E+001, 7.0583853E+001, 8.7295279E+001, 9.8179811E+001,-5.2898976E-005, 3.6275139E-003, 9.6920102E-003, 1.3447617E-002, 1.4095420E-002, 1.3200303E-002, 1.2017927E-002, 1.1966619E-002, 1.3239655E-002, 1.3799850E-002, 2.0618034E-002, 1.6239148E-001, 8.6683603E+000, 1.5507708E+001, 1.3300438E+001, 1.0069511E+001, 9.1841925E+000, 9.5982857E+000, 1.0552427E+001, 1.1765053E+001, 1.3074189E+001, 1.3950112E+001, 1.6929206E+001, 5.4794479E+001, 1.6370195E+000, 4.6591925E-001, 1.4768683E+000, 2.0718255E+000, 1.5251860E+000, 7.7000158E-001, 2.5209431E-001, 2.0058183E-002, 2.1589390E-002,-6.1930681E-002,-1.0393601E-002, 1.0538793E+001, 3.1000000E+001, 1.3040963E+003, 5.6956711E-002, 5.7260377E-002, 2.8804813E-002, 3.2276293E-002, 1.7931288E-001, 0.0000000E+000
 1.2000000E+001,-4.5670767E-001,-3.3207667E-001,-2.3435160E-001,-1.7578951E-001,-1.4115598E-001,-1.2190339E-001,-1.0764173E-001,-9.7318809E-002,-9.2017674E-002,-8.9079194E-002,-7.9587815E-002,-8.9301117E-002, 2.8212098E-001, 1.9738571E-001, 1.0797370E-001, 8.7557211E-002, 8.7557211E-002, 1.0502910E-001, 1.1412461E-001, 1.2420865E-001, 1.3538802E-001, 1.4526360E-001, 2.2065287E-001, 5.3932234E-001, 5.3053242E+002, 4.0542820E+002, 3.5052976E+002, 3.2956009E+002, 3.2262263E+002, 3.1968313E+002, 3.1840890E+002, 3.1784282E+002, 3.1764525E+002, 3.1683747E+002, 3.1835398E+002, 3.2397927E+002, 3.3226617E+002, 3.4517480E+002, 6.8800985E-002, 8.6236142E-002, 1.0310274E-001, 1.1497280E-001, 1.2168550E-001, 1.2905456E-001, 1.3640934E-001, 1.4205306E-001, 1.4481848E-001, 1.4352609E-001, 1.5347884E-001, 2.8273703E-001, 1.3950811E-001, 1.7547280E-001, 1.8040302E-001, 1.5991368E-001, 1.5991368E-001, 1.4484569E-001, 1.4836163E-001, 1.6046610E-001, 1.7392593E-001, 1.8526428E-001, 2.3780533E-001, 5.7796680E-001, 4.8417770E+001, 3.9621591E+001, 2.7773887E+001, 2.2524857E+001, 2.1451884E+001, 2.0681819E+001, 2.2702682E+001, 2.6639429E+001, 3.0394675E+001, 3.2182981E+001, 3.7539259E+001, 3.7949622E+001, 5.2843308E+001, 6.3277546E+001, 1.1462294E-003, 1.3538926E-003, 3.1537737E-003, 2.6140583E-003, 1.4708067E-003, 9.8500335E-004, 1.0575611E-003, 1.1056868E-003, 1.3167965E-003, 1.8356562E-003, 4.5435719E-003, 8.2771935E-002, 2.9597929E+000, 3.3384426E+000, 1.7835213E+000, 1.2394186E+000, 1.2173591E+000, 1.2306503E+000, 1.5118048E+000, 2.1703189E+000, 3.0347786E+000, 3.6997000E+000, 5.9618114E+000, 2.5803591E+001, 4.0302820E-001, 1.0047439E-001, 1.7301295E-001,-1.5077581E-002,-3.0530966E-001,-5.9429757E-001,-7.4950671E-001,-8.3991362E-001,-8.4427297E-001,-7.3801462E-001,-5.4482949E-001, 2.6065523E+000, 3.3000000E+001, 1.2919518E+003, 6.1859276E-002, 5.7549089E-002, 2.5789084E-002, 2.6735178E-002, 1.7395592E-001, 0.0000000E+000
 1.3000000E+001,-4.5670767E-001,-3.3207667E-001,-2.3435160E-001,-1.7578951E-001,-1.4115598E-001,-1.2190339E-001,-1.0764173E-001,-9.7318809E-002,-9.2017674E-002,-8.9079194E-002,-7.9587815E-002,-8.9301117E-002, 2.8212098E-001, 1.9738571E-001, 1.0797370E-001, 8.7557211E-002, 8.7557211E-002, 1.0502910E-001, 1.1412461E-001, 1.2420865E-001, 1.3538802E-001, 1.4526360E-001, 2.2065287E-001, 5.3932234E-001, 5.3053242E+002, 4.0542820E+002, 3.5052976E+002, 3.2956009E+002, 3.2262263E+002, 3.1968313E+002, 3.1840890E+002, 3.1784282E+002, 3.1764525E+002, 3.1683747E+002, 3.1835398E+002, 3.2397927E+002, 3.3226617E+002, 3.4517480E+002, 6.8800985E-002, 8.6236142E-002, 1.0310274E-001, 1.1497280E-001, 1.2168550E-001, 1.2905456E-001, 1.3640934E-001, 1.4205306E-001, 1.4481848E-001, 1.4352609E-001, 1.5347884E-001, 2.8273703E-001, 1.3950811E-001, 1.7547280E-001, 1.8040302E-001, 1.5991368E-001, 1.5991368E-001, 1.4484569E-001, 1.4836163E-001, 1.6046610E-001, 1.7392593E-001, 1.8526428E-001, 2.3780533E-001, 5.7796680E-001, 4.8417770E+001, 3.9621591E+001, 2.7773887E+001, 2.2524857E+001, 2.1451884E+001, 2.0681819E+001, 2.2702682E+001, 2.6639429E+001, 3.0394675E+001, 3.2182981E+001, 3.7539259E+001, 3.7949622E+001, 5.2843308E+001, 6.3277546E+001, 1.1462294E-003, 1.3538926E-003, 3.1537737E-003, 2.6140583E-003, 1.4708067E-003, 9.8500335E-004, 1.0575611E-003, 1.1056868E-003, 1.3167965E-003, 1.8356562E-003, 4.5435719E-003, 8.2771935E-002, 2.9597929E+000, 3.3384426E+000, 1.7835213E+000, 1.2394186E+000, 1.2173591E+000, 1.2306503E+000, 1.5118048E+000, 2.1703189E+000, 3.0347786E+000, 3.6997000E+000, 5.9618114E+000, 2.5803591E+001, 4.0302820E-001, 1.0047439E-001, 1.7301295E-001,-1.5077581E-002,-3.0530966E-001,-5.9429757E-001,-7.4950671E-001,-8.3991362E-001,-8.4427297E-001,-7.3801462E-001,-5.4482949E-001, 2.6065523E+000, 3.4980000E+001, 1.2919518E+003, 6.1859276E-002, 5.7549089E-002, 2.5789084E-002, 2.6735178E-002, 1.7395592E-001, 0.0000000E+000
 1.4000000E+001,-4.5670767E-001,-3.3207667E-001,-2.3435160E-001,-1.7578951E-001,-1.4115598E-001,-1.2190339E-001,-1.0764173E-001,-9.7318809E-002,-9.2017674E-002,-8.9079194E-002,-7.9587815E-002,-8.9301117E-002, 2.8212098E-001, 1.9738571E-001, 1.0797370E-001, 8.7557211E-002, 8.7557211E-002, 1.0502910E-001, 1.1412461E-001, 1.2420865E-001, 1.3538802E-001, 1.4526360E-001, 2.2065287E-001, 5.3932234E-001, 5.3053242E+002, 4.0542820E+002, 3.5052976E+002, 3.2956009E+002, 3.2262263E+002, 3.1968313E+002, 3.1840890E+002, 3.1784282E+002, 3.1764525E+002, 3.1683747E+002, 3.1835398E+002, 3.2397927E+002, 3.3226617E+002, 3.4517480E+002, 6.8800985E-002, 8.6236142E-002, 1.0310274E-001, 1.1497280E-001, 1.2168550E-001, 1.2905456E-001, 1.3640934E-001, 1.4205306E-001, 1.4481848E-001, 1.4352609E-001, 1.5347884E-001, 2.8273703E-001, 1.3950811E-001, 1.7547280E-001, 1.8040302E-001, 1.5991368E-001, 1.5991368E-001, 1.4484569E-001, 1.4836163E-001, 1.6046610E-001, 1.7392593E-001, 1.8526428E-001, 2.3780533E-001, 5.7796680E-001, 4.8417770E+001, 3.9621591E+001, 2.7773887E+001, 2.2524857E+001, 2.1451884E+001, 2.0681819E+001, 2.2702682E+001, 2.6639429E+001, 3.0394675E+001, 3.2182981E+001, 3.7539259E+001, 3.7949622E+001, 5.2843308E+001, 6.3277546E+001, 1.1462294E-003, 1.3538926E-003, 3.1537737E-003, 2.6140583E-003, 1.4708067E-003, 9.8500335E-004, 1.0575611E-003, 1.1056868E-003, 1.3167965E-003, 1.8356562E-003, 4.5435719E-003, 8.2771935E-002, 2.9597929E+000, 3.3384426E+000, 1.7835213E+000, 1.2394186E+000, 1.2173591E+000, 1.2306503E+000, 1.5118048E+000, 2.1703189E+000, 3.0347786E+000, 3.6997000E+000, 5.9618114E+000, 2.5803591E+001, 4.0302820E-001, 1.0047439E-001, 1.7301295E-001,-1.5077581E-002,-3.0530966E-001,-5.9429757E-001,-7.4950671E-001,-8.3991362E-001,-8.4427297E-001,-7.3801462E-001,-5.4482949E-001, 2.6065523E+000, 3.7000000E+001, 1.2742815E+003, 6.7482702E-002, 5.7419031E-002, 2.2687202E-002, 2.1963059E-002, 1.6758939E-001, 0.0000000E+000
 1.5000000E+001,-2.7642452E-001,-1.9593253E-001,-1.5186471E-001,-1.2827366E-001,-1.1174886E-001,-9.8282799E-002,-8.8412661E-002,-8.0490849E-002,-7.5986893E-002,-7.4047491E-002,-7.6564344E-002,-9.7623808E-002, 2.3353644E-001, 1.3508551E-001, 1.1554194E-001, 1.1052650E-001, 1.1052650E-001, 1.0099755E-001, 1.0158294E-001, 1.0622194E-001, 1.0934284E-001, 1.1214316E-001, 1.3992634E-001, 2.6125628E-001, 3.5633345E+002, 3.2946696E+002, 3.1346654E+002, 3.0709689E+002, 3.0440322E+002, 3.0275057E+002, 3.0206191E+002, 3.0199750E+002, 3.0229612E+002, 3.0229181E+002, 3.0279464E+002, 3.0498395E+002, 3.1008857E+002, 3.1728484E+002, 4.6374593E-002, 6.3855365E-002, 7.8895602E-002, 8.5441309E-002, 8.9487669E-002, 9.4506633E-002, 1.0024906E-001, 1.0558835E-001, 1.1069227E-001, 1.1154436E-001, 1.1929168E-001, 2.2203475E-001, 1.2210810E-001, 1.4154839E-001, 1.3396520E-001, 1.2205146E-001, 1.2205146E-001, 1.1257770E-001, 1.0971401E-001, 1.0611363E-001, 1.1054967E-001, 1.1554724E-001, 1.3448509E-001, 3.6112798E-001, 9.8987619E+000, 1.1424121E+001, 9.5308303E+000, 7.6028433E+000, 6.2527316E+000, 4.5536701E+000, 4.4254343E+000, 6.1673529E+000, 9.2420264E+000, 1.2348782E+001, 2.2326697E+001, 1.6090583E+001, 2.9528912E+001, 3.8651186E+001, 4.3182905E-004, 8.5068807E-004, 1.6712840E-003, 1.0548636E-003, 9.0276908E-004, 7.8746760E-004, 7.9174314E-004, 8.5497722E-004, 1.0797636E-003, 1.1927842E-003, 8.5372210E-004, 3.2812300E-002, 4.3281859E-001, 8.0238790E-001, 5.7268438E-001, 2.7140371E-001, 1.0839589E-001,-6.7934802E-003,-5.1557156E-002,-2.3806107E-002, 8.6671902E-002, 2.6249930E-001, 1.5092013E+000, 9.7976055E+000, 5.5070010E-002, 6.3847919E-002, 1.1743816E-001, 4.7441947E-002,-3.3877962E-002,-8.0334161E-002,-1.2565315E-001,-1.8898180E-001,-2.4849638E-001,-2.6566231E-001,-1.8408968E-001, 6.4595155E-002, 3.9000000E+001, 1.2526174E+003, 7.3475230E-002, 5.6983363E-002, 1.9620118E-002, 1.7841519E-002, 1.6067895E-001, 0.0000000E+000
