cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,966.1621773613596,1050.224617832264,1110.7616794258165,1155.161764892373,1168.0868744999993,1131.484484667579,50.14726965270194,60.42986247199333,83.96556187047274,164.36370763369396,235.8282983289671,315.195401827524
0.5,966.1621773613596,1050.224617832264,1110.7616794258165,1156.9456613959796,1168.0868744999993,1131.484484667579,50.14726965270194,60.42986247199333,83.96556187047274,169.83748270687084,235.8282983289671,315.195401827524
1.0,966.1621773613596,1050.224617832264,1110.7616794258165,1156.9456613959796,1168.0868744999993,1131.484484667579,50.14726965270194,60.42986247199333,83.96556187047274,169.83748270687084,235.8282983289671,315.195401827524
1.5,1021.2856439276107,1074.8304575862448,1089.1152785342044,1075.6322594945354,1060.5849224671394,1026.4725507389978,82.73700378892022,154.67651344046132,218.37490978156094,293.0259042319031,333.8739826407552,369.57924769599356
2.0,993.7693020567104,1074.8304575862448,1089.1152785342044,1075.6322594945354,1060.5849224671394,1026.4725507389978,98.94783622638008,154.67651344046132,218.37490978156094,293.0259042319031,333.8739826407552,369.57924769599356
2.5,993.7693020567104,1074.8304575862448,1062.8197420718896,1075.6322594945354,1060.5849224671394,1026.4725507389978,98.94783622638008,154.67651344046132,239.75966846656166,293.0259042319031,333.8739826407552,369.57924769599356
3.0,727.1221272381571,737.9911453264408,763.4194758561564,828.3750426313867,863.4431566998231,869.105391529109,234.9437814578571,242.8754705342111,303.4084811481868,357.7555434608201,380.87449218347217,377.35221446927613
3.5,727.1221272381571,705.9897664563581,763.4194758561564,828.3750426313867,863.4431566998231,877.4267567705386,234.9437814578571,242.63794543164641,303.4084811481868,357.7555434608201,380.87449218347217,383.4652837238085
4.0,404.8431460341481,422.5313121705318,489.6654624760451,592.2479074671866,661.6894467444988,715.3410576622668,133.41829574665263,156.84552789949805,206.85910943084312,290.5748761174493,331.16851119256455,350.90324287576976
4.5,404.8431460341481,422.5313121705318,489.6654624760451,592.2479074671866,661.6894467444988,715.3410576622668,133.41829574665263,156.84552789949805,206.85910943084312,290.5748761174493,331.16851119256455,350.90324287576976
5.0,404.8431460341481,422.5313121705318,489.6654624760451,592.2479074671866,661.6894467444988,715.3410576622668,133.41829574665263,156.84552789949805,206.85910943084312,290.5748761174493,331.16851119256455,350.90324287576976
5.5,327.20766396765214,348.78207099112643,381.668715697,451.81568398093435,514.1466069497467,574.945300649741,44.59388347656877,96.99314957548557,131.5469810697134,198.09980317712353,250.02377087310046,283.13829110643246
6.0,327.20766396765214,348.78207099112643,381.668715697,451.81568398093435,514.1466069497467,574.945300649741,44.59388347656877,96.99314957548557,131.5469810697134,198.09980317712353,250.02377087310046,283.13829110643246
6.5,306.74545900244846,316.47479560197974,329.9150826885209,367.09672328497334,410.76015390693544,464.06738123033904,14.562048113273429,37.23239580922065,61.50597317937523,123.02689023133807,168.45956084919067,192.71796861474417
7.0,306.74545900244846,316.47479560197974,329.9150826885209,367.09672328497334,410.76015390693544,464.06738123033904,14.562048113273429,37.23239580922065,61.50597317937523,123.02689023133807,168.45956084919067,192.71796861474417
7.5,306.74545900244846,316.47479560197974,329.9150826885209,367.09672328497334,410.76015390693544,464.06738123033904,14.562048113273429,37.23239580922065,61.50597317937523,123.02689023133807,168.45956084919067,192.71796861474417
8.0,300.88005389740323,302.4648271505783,306.52903092099876,327.1821011925945,354.997786630545,392.2041124972758,2.2570105145331416,6.003005153115193,19.20683656824893,75.95069174479664,115.97818746194947,131.11832176912162
8.5,300.88005389740323,302.4648271505783,306.52903092099876,327.1821011925945,354.997786630545,392.2041124972758,2.2570105145331416,6.003005153115193,19.20683656824893,75.95069174479664,115.97818746194947,131.11832176912162
9.0,299.91127448436237,300.0847245042257,300.86173372336606,310.186712995194,326.62435948697964,350.2737482328117,0.1113298709448084,0.44698445677853993,4.247826883753929,40.98260101748606,88.06345310995466,103.34318139084792
9.5,299.91127448436237,300.0847245042257,300.86173372336606,310.186712995194,326.62435948697964,350.2737482328117,0.1113298709448084,0.44698445677853993,4.247826883753929,40.98260101748606,88.06345310995466,103.34318139084792
10.0,299.91127448436237,300.0847245042257,300.86173372336606,310.186712995194,326.62435948697964,350.2737482328117,0.1113298709448084,0.44698445677853993,4.247826883753929,40.98260101748606,88.06345310995466,103.34318139084792
10.5,299.87072256089806,299.9013495157887,299.99498754849816,302.60390173523734,312.2463312580338,327.65857800385953,0.003746375957534223,0.016605817067759723,0.4972974374969417,14.261320911471612,62.34184332002274,84.93924104763828
11.0,299.87072256089806,299.9013495157887,299.99498754849816,302.60390173523734,312.2463312580338,327.65857800385953,0.003746375957534223,0.016605817067759723,0.4972974374969417,14.261320911471612,62.34184332002274,84.93924104763828
11.5,299.87045674822525,299.89555837419005,299.9167414934213,300.2775877423518,304.14180181570526,314.7925435875304,0.002324841940286094,0.008712998312565607,0.038863429802411864,2.1818701212349776,28.645552403320405,68.92277902783464
12.0,299.87045674822525,299.89555837419005,299.9167414934213,300.2775877423518,304.14180181570526,314.7925435875304,0.002324841940286094,0.008712998312565607,0.038863429802411864,2.1818701212349776,28.645552403320405,68.92277902783464
12.5,299.87045674822525,299.89555837419005,299.9167414934213,300.2775877423518,304.14180181570526,314.7925435875304,0.002324841940286094,0.008712998312565607,0.038863429802411864,2.1818701212349776,28.645552403320405,68.92277902783464
