cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,840.6360778040248,941.7881864521264,1012.2340476560479,1034.3989254870128,1017.1086786109101,978.1213498438292,77.27380106131453,115.4889678210185,168.7171843358885,214.5128706015971,269.79058596386227,310.6506910415073
0.5,840.6360778040248,941.7881864521264,1012.7230737933736,1034.3989254870128,1017.1086786109101,978.1213498438292,77.27380106131453,115.4889678210185,171.90920619461411,214.5128706015971,269.79058596386227,310.6506910415073
1.0,894.3144393068484,926.2092608363461,967.3646956171194,979.2108412583196,971.4378188870525,942.5525744394843,104.65985671804883,183.3872932159585,237.8168103434461,275.1424349572581,301.0392623270438,326.5369481998427
1.5,876.695208628917,874.7179699135532,910.0686691032338,908.5710106704015,907.1773319770091,883.6396610775521,179.0606494282451,280.4939513152871,286.46365764722884,309.0959368091846,322.41066245974656,337.38043215950347
2.0,823.2232204327029,880.8401082203372,854.9858783789346,829.4302008196262,827.9549760682562,812.6771294740299,274.062593714983,294.8440392808833,323.36315752034716,333.02416796640847,338.3417765232687,342.72535078686747
2.5,839.5335769807956,880.8401082203372,854.9858783789346,829.4302008196262,827.9549760682562,812.6771294740299,221.46124370087537,294.8440392808833,323.36315752034716,333.02416796640847,338.3417765232687,342.72535078686747
3.0,787.1047478688901,798.0390676556578,759.4126709376281,733.9781660914856,740.8037779618403,740.6471198263173,313.13007269088627,358.81256386132833,364.6897710164442,350.33989379942057,343.19346447904326,339.8554224657636
3.5,736.4688709647838,731.959363965453,693.507075868308,663.8028990114342,670.2526027616955,683.7090889178367,357.7156498631209,369.28340114111296,373.7462809667565,350.8113016861879,336.58511844200945,330.89219713294125
4.0,709.9259898177535,697.1869362807857,659.3461033204134,623.1247634684181,616.9733552415422,633.1483807505005,399.14211738698845,371.6576365473057,366.72926396153514,342.2184741331198,320.39670070933494,315.45032470545345
4.5,696.42970823406,695.0201107172961,644.5298643936827,599.3138626206505,578.3392230029386,577.4097866286231,419.1999790965598,395.75215537988095,361.0169449417366,332.7491690865262,302.64123471967264,291.77027249749705
5.0,696.42970823406,695.0201107172961,644.5298643936827,599.3138626206505,578.3392230029386,577.4097866286231,419.1999790965598,395.75215537988095,361.0169449417366,332.7491690865262,302.64123471967264,291.77027249749705
5.5,665.1719716266572,704.946281221381,638.4655143645798,582.0849305655805,548.3849880396901,539.5174873605857,425.15231593267254,426.2542106576651,360.51086483517486,319.9528429128256,282.40808315998527,263.4326335897542
6.0,606.6067971448903,704.7715575814425,623.5258930643693,567.0511074699788,526.2366624440582,509.26845982757743,409.4042522629681,448.57266322462203,361.27616847497495,309.6235183636499,263.9213866607332,233.70031474976048
6.5,515.1256656706674,679.4514289136354,604.9380645610372,554.849664191789,509.23969243188685,484.5560509180717,349.3087814382849,455.2760313208349,363.0677144810459,305.00116963914417,253.63887829334874,208.1834160083032
7.0,414.80862984107137,628.5444274536385,580.1275209992741,536.0217210273574,493.0876078500298,463.5663728059254,245.44335252576943,440.47075971687605,363.93084700342433,300.3151830194723,244.9375003850769,188.19846392338476
7.5,414.80862984107137,628.5444274536385,580.1275209992741,536.0217210273574,493.0876078500298,463.5663728059254,245.44335252576943,440.47075971687605,363.93084700342433,300.3151830194723,244.9375003850769,188.19846392338476
8.0,342.3189678445016,561.815851734696,551.4065158196129,515.2322156293153,477.9810295589647,447.23893283113574,125.61531423306633,399.7071352964848,359.307693507237,294.13933237852274,233.74827807786716,176.2274440123068
8.5,309.9353996342504,490.38476820433937,519.2018826265489,490.92292588973334,461.9178071910571,431.9413557024197,39.23376282032457,343.1338353009159,348.81154968267066,280.9801416444687,218.39048704579199,162.57649756896467
9.0,301.6053812058525,421.2732517048723,480.5132382453932,466.55093036043434,443.62800209163396,415.5038242241912,8.169115234180548,270.7620440877865,325.99458299973764,268.9026195181661,203.21269885638878,145.81160000703227
9.5,300.1429247028423,364.59379645000047,439.3022590015172,442.08973724811807,423.6206432186276,401.51793545988215,1.381788515722698,189.46626693306015,291.9126689519932,256.68981483272717,189.65557583288995,136.85031015927655
10.0,300.1429247028423,364.59379645000047,439.3022590015172,442.08973724811807,423.6206432186276,401.51793545988215,1.381788515722698,189.46626693306015,291.9126689519932,256.68981483272717,189.65557583288995,136.85031015927655
10.5,299.93069191446546,325.8278772002144,397.3726582564695,416.86785643493727,404.0441654978393,386.10510152989167,0.1894010998705552,106.93286023962978,243.42986522117312,234.90808361341305,174.26463064910644,127.91465867242499
11.0,299.9064424341026,307.8008601433639,356.525188580725,386.32539527350275,381.7063213048786,372.02408365572387,0.021822277659249167,45.52538676317947,174.2856902438257,194.74664242667086,151.3164221617206,116.8035914895098
11.5,299.9041807953225,301.16797573627514,316.9251734896705,341.18879528545904,349.39824389317084,350.10149729915736,0.011199742145630952,7.7854971985954124,71.82373866774458,112.6007928041743,107.34593845868233,92.50108600589823
12.0,299.9041807953225,301.16797573627514,316.9251734896705,341.18879528545904,349.39824389317084,350.10149729915736,0.011199742145630952,7.7854971985954124,71.82373866774458,112.6007928041743,107.34593845868233,92.50108600589823
12.5,299.9041807953225,301.16797573627514,316.9251734896705,341.18879528545904,349.39824389317084,350.10149729915736,0.011199742145630952,7.7854971985954124,71.82373866774458,112.6007928041743,107.34593845868233,92.50108600589823
