cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 2.5000000E-001, 9.6356872E+002, 9.7499369E+002, 5.3650357E-001, 1.3158337E+002, 1.8260538E+002, 1.7574515E-001, 6.6333030E-003, 4.9327471E-002, 6.3789156E-002, 1.0927338E-001, 1.2745709E-001, 5.6583296E-002, 5.6422934E-001, 6.5085479E-002, 9.9358770E-003
 2.2806122E+000, 1.0046328E+003, 1.0189726E+003, 9.4213450E-001, 1.3498271E+002, 1.9047172E+002, 2.3398924E-001, 9.3774904E-003, 5.1221737E-002, 6.2027325E-002, 9.1302477E-002, 1.2857912E-001, 5.5012679E-002, 5.8030396E-001, 6.3816808E-002, 9.7835888E-003
 4.3112245E+000, 1.0390726E+003, 1.0563391E+003, 1.3287343E+000, 1.3781756E+002, 1.9764068E+002, 2.9086782E-001, 1.2179920E-002, 5.3034092E-002, 5.9680642E-002, 7.7678626E-002, 1.2905630E-001, 5.2922389E-002, 5.9400189E-001, 6.1732354E-002, 9.5117125E-003
 6.3418367E+000, 1.0670603E+003, 1.0866232E+003, 1.6807993E+000, 1.3745564E+002, 2.0117050E+002, 3.4796152E-001, 1.5379558E-002, 5.4617678E-002, 5.6942039E-002, 6.6782660E-002, 1.2886355E-001, 5.0484274E-002, 6.0635053E-001, 5.9115254E-002, 9.1594803E-003
 8.3724490E+000, 1.0903161E+003, 1.1113349E+003, 1.9927542E+000, 1.3743946E+002, 2.0567727E+002, 4.1324664E-001, 1.8798617E-002, 5.6029702E-002, 5.3964546E-002, 5.7939757E-002, 1.2821678E-001, 4.7834225E-002, 6.1758775E-001, 5.6157470E-002, 8.7553707E-003
 1.0403061E+001, 1.1101500E+003, 1.1323008E+003, 2.2666752E+000, 1.3690257E+002, 2.0924577E+002, 4.9065918E-001, 2.2245693E-002, 5.7311437E-002, 5.0910656E-002, 5.0616879E-002, 1.2731780E-001, 4.5116580E-002, 6.2783272E-001, 5.3068247E-002, 8.3300355E-003
 1.2433673E+001, 1.1262573E+003, 1.1492168E+003, 2.5097754E+000, 1.3399154E+002, 2.1026238E+002, 5.7284730E-001, 2.5815068E-002, 5.8414051E-002, 4.7835685E-002, 4.4422680E-002, 1.2614989E-001, 4.2380627E-002, 6.3732643E-001, 4.9917979E-002, 7.8931499E-003
 1.4464286E+001, 1.1399897E+003, 1.1634156E+003, 2.7278581E+000, 1.3041854E+002, 2.1130958E+002, 6.5589201E-001, 2.9406558E-002, 5.9403347E-002, 4.4767321E-002, 3.9073313E-002, 1.2482887E-001, 3.9650820E-002, 6.4620800E-001, 4.6757274E-002, 7.4529819E-003
 1.6494898E+001, 1.1506007E+003, 1.1736303E+003, 2.9236920E+000, 1.2669246E+002, 2.1360189E+002, 7.4211181E-001, 3.3114024E-002, 6.0172990E-002, 4.1803634E-002, 3.4398646E-002, 1.2329582E-001, 3.7014586E-002, 6.5450388E-001, 4.3691082E-002, 7.0233596E-003
 1.8525510E+001, 1.1579442E+003, 1.1798662E+003, 3.1835057E+000, 1.2313433E+002, 2.1717412E+002, 8.7187208E-001, 3.7024562E-002, 6.0696763E-002, 3.8933248E-002, 3.0288619E-002, 1.2150523E-001, 3.4461880E-002, 6.6233478E-001, 4.0710773E-002, 6.6027460E-003
 2.0556122E+001, 1.1613074E+003, 1.1815509E+003, 3.3376827E+000, 1.2152327E+002, 2.2230391E+002, 9.5306807E-001, 4.1255575E-002, 6.0880358E-002, 3.6221007E-002, 2.6576951E-002, 1.1938543E-001, 3.2050566E-002, 6.6977397E-001, 3.7893629E-002, 6.2011539E-003
 2.2586735E+001, 1.1613974E+003, 1.1796850E+003, 3.4775398E+000, 1.2329624E+002, 2.2936684E+002, 1.0281518E+000, 4.5757951E-002, 6.0766718E-002, 3.3660989E-002, 2.3160942E-002, 1.1699055E-001, 2.9775276E-002, 6.7688822E-001, 3.5232945E-002, 5.8182027E-003
 2.4617347E+001, 1.1588841E+003, 1.1747299E+003, 3.6008950E+000, 1.2863150E+002, 2.3969591E+002, 1.1016549E+000, 5.0533252E-002, 6.0421899E-002, 3.1163351E-002, 2.0053388E-002, 1.1433212E-001, 2.7555992E-002, 6.8378344E-001, 3.2631589E-002, 5.4407297E-003
 2.6647959E+001, 1.1540691E+003, 1.1672981E+003, 3.7099827E+000, 1.3647463E+002, 2.5189613E+002, 1.1691424E+000, 5.5598706E-002, 5.9907336E-002, 2.8640995E-002, 1.7214480E-002, 1.1141794E-001, 2.5315146E-002, 6.9060488E-001, 2.9999688E-002, 5.0565614E-003
 2.8678571E+001, 1.1457374E+003, 1.1561496E+003, 3.8048588E+000, 1.4515914E+002, 2.6375751E+002, 1.2278196E+000, 6.1031073E-002, 5.9115532E-002, 2.6177056E-002, 1.4665743E-002, 1.0817358E-001, 2.3126894E-002, 6.9725431E-001, 2.7427827E-002, 4.6773651E-003
 3.0709184E+001, 1.1334261E+003, 1.1402631E+003, 3.8836910E+000, 1.5562083E+002, 2.7756720E+002, 1.2821819E+000, 6.6907490E-002, 5.7979441E-002, 2.3805925E-002, 1.2397396E-002, 1.0453737E-001, 2.1021967E-002, 7.0371853E-001, 2.4951315E-002, 4.3074212E-003
 3.2739796E+001, 1.1174486E+003, 1.1196964E+003, 3.9442007E+000, 1.6674879E+002, 2.9323066E+002, 1.3378864E+000, 7.3213621E-002, 5.6521192E-002, 2.1509336E-002, 1.0405685E-002, 1.0052360E-001, 1.8984075E-002, 7.1001915E-001, 2.2550773E-002, 3.9442391E-003
 3.4770408E+001, 1.0995322E+003, 1.0968749E+003, 3.9896686E+000, 1.7746324E+002, 3.0872803E+002, 1.3936598E+000, 7.9562118E-002, 5.4914058E-002, 1.9338815E-002, 8.6763525E-003, 9.6415422E-002, 1.7058603E-002, 7.1598220E-001, 2.0278515E-002, 3.5975657E-003
 3.6801020E+001, 1.0799393E+003, 1.0728029E+003, 4.0326614E+000, 1.8795804E+002, 3.2250456E+002, 1.4254869E+000, 8.5925433E-002, 5.3204938E-002, 1.7260029E-002, 7.1586605E-003, 9.2247177E-002, 1.5214918E-002, 7.2167974E-001, 1.8098975E-002, 3.2628321E-003
 3.8831633E+001, 1.0578037E+003, 1.0463477E+003, 4.0678409E+000, 1.9816861E+002, 3.3438634E+002, 1.4416147E+000, 9.2493996E-002, 5.1320303E-002, 1.5238236E-002, 5.8201955E-003, 8.7887536E-002, 1.3422316E-002, 7.2723780E-001, 1.5978709E-002, 2.9343315E-003
 4.0862245E+001, 1.0330898E+003, 1.0168942E+003, 4.0860040E+000, 2.0766864E+002, 3.4586757E+002, 1.4612810E+000, 9.9128936E-002, 4.9267324E-002, 1.3354341E-002, 4.7211506E-003, 8.3417292E-002, 1.1752695E-002, 7.3246712E-001, 1.4001843E-002, 2.6242800E-003
 4.2892857E+001, 1.0068428E+003, 9.8630366E+002, 4.0913424E+000, 2.1559356E+002, 3.5481619E+002, 1.4766612E+000, 1.0568993E-001, 4.7131344E-002, 1.1603764E-002, 3.8135112E-003, 7.8949706E-002, 1.0201778E-002, 7.3736531E-001, 1.2161277E-002, 2.3327117E-003
 4.4923469E+001, 9.7835780E+002, 9.5384642E+002, 4.0866437E+000, 2.2131802E+002, 3.6051673E+002, 1.4877210E+000, 1.1228043E-001, 4.4850224E-002, 9.9985753E-003, 3.0677173E-003, 7.4410264E-002, 8.7804454E-003, 7.4196996E-001, 1.0472022E-002, 2.0610601E-003
 4.6954082E+001, 9.4949220E+002, 9.2140607E+002, 4.0748582E+000, 2.2548165E+002, 3.6428585E+002, 1.4969946E+000, 1.1860338E-001, 4.2580881E-002, 8.5503082E-003, 2.4488465E-003, 7.0024558E-002, 7.4985696E-003, 7.4620070E-001, 8.9489117E-003, 1.8134669E-003
