s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 8.5000061E+001, 1.3552960E+003,-4.2203265E+002,-9.5437153E+002,-4.4380593E+001, 5.5053675E+000, 0.0000000E+000, 0.0000000E+000,-5.7234826E+001,-5.9983430E+001, 0.0000000E+000, 1.8246061E-002, 1.3617667E-003, 0.0000000E+000, 2.7366953E-002, 0.0000000E+000
 8.6000145E+001, 1.4337311E+003,-4.4402597E+002,-9.3327807E+002,-4.8000024E+001, 5.6406727E+000, 0.0000000E+000, 0.0000000E+000, 1.7431278E+001, 1.4067676E+001, 0.0000000E+000, 1.8955412E-002, 1.3617667E-003, 0.0000000E+000, 2.8156369E-002, 0.0000000E+000
 8.7000023E+001, 1.4776432E+003,-4.5542842E+002,-9.1680100E+002,-4.5206806E+001, 5.6881513E+000, 0.0000000E+000, 0.0000000E+000, 6.9135184E+001, 6.5895168E+001, 0.0000000E+000, 2.0039569E-002, 1.3617667E-003, 0.0000000E+000, 2.9244738E-002, 0.0000000E+000
 8.8000084E+001, 1.5068810E+003,-4.6479198E+002,-1.0491717E+003,-4.6183327E+001, 5.5854378E+000, 0.0000000E+000, 0.0000000E+000,-4.5357412E+001,-4.7680560E+001, 0.0000000E+000, 2.0874586E-002, 1.3617667E-003, 0.0000000E+000, 3.0148273E-002, 0.0000000E+000
 8.9000122E+001, 1.5819305E+003,-4.9205487E+002,-1.0346219E+003,-4.5720239E+001, 5.7006478E+000, 0.0000000E+000, 0.0000000E+000, 1.8253998E+001, 1.5234147E+001, 0.0000000E+000, 2.2008479E-002, 1.3617667E-003, 0.0000000E+000, 3.1193383E-002, 0.0000000E+000
 9.0000153E+001, 1.5424428E+003,-4.8332744E+002,-1.0459534E+003,-4.3683393E+001, 5.6253797E+000, 0.0000000E+000, 0.0000000E+000,-2.1944385E+001,-2.4896129E+001, 0.0000000E+000, 2.2322841E-002, 1.3617667E-003, 0.0000000E+000, 3.1471391E-002, 0.0000000E+000
 9.1000053E+001, 1.6583447E+003,-5.1098768E+002,-1.0534276E+003,-4.5810458E+001, 5.7221114E+000, 0.0000000E+000, 0.0000000E+000, 5.7754399E+001, 5.3841063E+001, 0.0000000E+000, 2.3434421E-002, 1.3617667E-003, 0.0000000E+000, 3.2370182E-002, 0.0000000E+000
 9.2000137E+001, 1.6406787E+003,-5.0666079E+002,-1.1131354E+003,-4.2497255E+001, 5.7062553E+000, 0.0000000E+000, 0.0000000E+000,-1.2577848E+001,-1.5908528E+001, 0.0000000E+000, 2.4222119E-002, 1.3617667E-003, 0.0000000E+000, 3.3043847E-002, 0.0000000E+000
 9.3000130E+001, 1.7134337E+003,-5.2486843E+002,-1.1639028E+003,-4.0199947E+001, 5.4765674E+000, 0.0000000E+000, 0.0000000E+000,-7.2041074E+000,-1.0060873E+001, 0.0000000E+000, 2.4683383E-002, 1.3617667E-003, 0.0000000E+000, 3.3433181E-002, 0.0000000E+000
 9.4000038E+001, 1.7007680E+003,-5.2672760E+002,-1.1285193E+003,-4.6548857E+001, 5.7196690E+000, 0.0000000E+000, 0.0000000E+000, 7.1690865E+000, 4.6919225E+000, 0.0000000E+000, 2.5087159E-002, 1.3617667E-003, 0.0000000E+000, 3.3658592E-002, 0.0000000E+000
 9.5000061E+001, 1.7089282E+003,-5.2607472E+002,-1.1561417E+003,-4.2365626E+001, 5.4503208E+000, 0.0000000E+000, 0.0000000E+000,-6.2692209E+000,-1.0203539E+001, 0.0000000E+000, 2.5809361E-002, 1.3617667E-003, 0.0000000E+000, 3.4174706E-002, 0.0000000E+000
 9.6000114E+001, 1.7751540E+003,-5.4365546E+002,-1.1577092E+003,-4.3005018E+001, 5.5813591E+000, 0.0000000E+000, 0.0000000E+000, 3.8134398E+001, 3.6365687E+001, 0.0000000E+000, 2.6223090E-002, 1.3617667E-003, 0.0000000E+000, 3.4367185E-002, 0.0000000E+000
 9.7000031E+001, 1.6879604E+003,-5.2009198E+002,-1.1486556E+003,-4.3780950E+001, 5.5403063E+000, 0.0000000E+000, 0.0000000E+000,-1.5210172E+001,-1.9027836E+001, 0.0000000E+000, 2.6244139E-002, 1.3617667E-003, 0.0000000E+000, 3.4206028E-002, 0.0000000E+000
 9.8000145E+001, 1.6713081E+003,-5.2260790E+002,-1.1084923E+003,-4.6294736E+001, 5.5266591E+000, 0.0000000E+000, 0.0000000E+000, 2.9287371E+000,-5.6016292E-001, 0.0000000E+000, 2.6683466E-002, 1.3617667E-003, 0.0000000E+000, 3.4384658E-002, 0.0000000E+000
 9.9000038E+001, 1.7141007E+003,-5.3117457E+002,-1.1694740E+003,-4.3163490E+001, 5.6245777E+000, 0.0000000E+000, 0.0000000E+000,-2.1750691E+001,-2.4086798E+001, 0.0000000E+000, 2.7176590E-002, 1.3617667E-003, 0.0000000E+000, 3.4688751E-002, 0.0000000E+000
 1.0000010E+002, 1.7204891E+003,-5.3504709E+002,-1.1569804E+003,-4.2559367E+001, 5.3998706E+000, 0.0000000E+000, 0.0000000E+000,-6.1710550E+000,-8.6978907E+000, 0.0000000E+000, 2.7633368E-002, 1.3617667E-003, 0.0000000E+000, 3.4863245E-002, 0.0000000E+000
 1.0100011E+002, 1.8011666E+003,-5.5083451E+002,-1.1890222E+003,-4.4902980E+001, 5.4987933E+000, 0.0000000E+000, 0.0000000E+000, 2.6188894E+001, 2.1905749E+001, 0.0000000E+000, 2.7905138E-002, 1.3617667E-003, 0.0000000E+000, 3.4950814E-002, 0.0000000E+000
 1.0200002E+002, 1.7176997E+003,-5.3546423E+002,-1.1749174E+003,-4.3917493E+001, 5.4324557E+000, 0.0000000E+000, 0.0000000E+000,-2.8149255E+001,-3.1166892E+001, 0.0000000E+000, 2.8051462E-002, 1.3617667E-003, 0.0000000E+000, 3.4849427E-002, 0.0000000E+000
 1.0300002E+002, 1.7952371E+003,-5.5405998E+002,-1.1905527E+003,-4.2224216E+001, 5.3370180E+000, 0.0000000E+000, 0.0000000E+000, 1.7105920E+001, 1.3737289E+001, 0.0000000E+000, 2.8976195E-002, 1.3617667E-003, 0.0000000E+000, 3.5464742E-002, 0.0000000E+000
 1.0400004E+002, 1.7907974E+003,-5.5392133E+002,-1.1546572E+003,-4.2477320E+001, 5.3784833E+000, 0.0000000E+000, 0.0000000E+000, 4.8770796E+001, 4.5120027E+001, 0.0000000E+000, 2.8956800E-002, 1.3617667E-003, 0.0000000E+000, 3.5275514E-002, 0.0000000E+000
 1.0500010E+002, 1.7235452E+003,-5.3579025E+002,-1.2252812E+003,-4.3856342E+001, 5.3253448E+000, 0.0000000E+000, 0.0000000E+000,-7.3269773E+001,-7.6057235E+001, 0.0000000E+000, 2.9019469E-002, 1.3617667E-003, 0.0000000E+000, 3.5146418E-002, 0.0000000E+000
 1.0600014E+002, 1.7800520E+003,-5.4632063E+002,-1.1742794E+003,-4.0993159E+001, 5.3987740E+000, 0.0000000E+000, 0.0000000E+000, 2.6306782E+001, 2.3857609E+001, 0.0000000E+000, 2.9829373E-002, 1.3617667E-003, 0.0000000E+000, 3.5586681E-002, 0.0000000E+000
 1.0700015E+002, 1.7749558E+003,-5.5527029E+002,-1.2114427E+003,-4.2104820E+001, 5.3008220E+000, 0.0000000E+000, 0.0000000E+000,-2.5917968E+001,-2.8561171E+001, 0.0000000E+000, 3.0526701E-002, 1.3617667E-003, 0.0000000E+000, 3.5998269E-002, 0.0000000E+000
 1.0800009E+002, 1.8836500E+003,-5.7565043E+002,-1.2286292E+003,-4.0262825E+001, 5.2436085E+000, 0.0000000E+000, 0.0000000E+000, 4.6862550E+001, 4.4351150E+001, 0.0000000E+000, 3.0512368E-002, 1.3617667E-003, 0.0000000E+000, 3.5863823E-002, 0.0000000E+000
 1.0900006E+002, 1.7522454E+003,-5.4419991E+002,-1.1658496E+003,-4.2139459E+001, 5.2610270E+000, 0.0000000E+000, 0.0000000E+000, 9.5710660E+000, 5.3174367E+000, 0.0000000E+000, 3.0767946E-002, 1.3617667E-003, 0.0000000E+000, 3.5851242E-002, 0.0000000E+000
 1.1000002E+002, 1.8304775E+003,-5.6672458E+002,-1.2769692E+003,-4.0954842E+001, 5.1083036E+000, 0.0000000E+000, 0.0000000E+000,-4.5910217E+001,-4.9062753E+001, 0.0000000E+000, 3.1662949E-002, 1.3617667E-003, 0.0000000E+000, 3.6385856E-002, 0.0000000E+000
 1.1100004E+002, 1.8327364E+003,-5.5884492E+002,-1.1704344E+003,-4.2623503E+001, 5.3333380E+000, 0.0000000E+000, 0.0000000E+000, 6.9608756E+001, 6.6166872E+001, 0.0000000E+000, 3.1648819E-002, 1.3617667E-003, 0.0000000E+000, 3.6244891E-002, 0.0000000E+000
 1.1200011E+002, 1.7592866E+003,-5.3958733E+002,-1.2331661E+003,-4.2332418E+001, 5.1064866E+000, 0.0000000E+000, 0.0000000E+000,-4.7063698E+001,-5.0692802E+001, 0.0000000E+000, 3.1254358E-002, 1.3617667E-003, 0.0000000E+000, 3.5812498E-002, 0.0000000E+000
 1.1300010E+002, 1.8337742E+003,-5.6288227E+002,-1.2234206E+003,-4.1284467E+001, 5.2893672E+000, 0.0000000E+000, 0.0000000E+000, 1.4447921E+001, 1.1476280E+001, 0.0000000E+000, 3.2068855E-002, 1.3617667E-003, 0.0000000E+000, 3.6175675E-002, 0.0000000E+000
 1.1400010E+002, 1.7892609E+003,-5.4904574E+002,-1.2207643E+003,-4.0943509E+001, 5.1479713E+000, 0.0000000E+000, 0.0000000E+000,-1.3075339E+001,-1.6344742E+001, 0.0000000E+000, 3.2488007E-002, 1.3617667E-003, 0.0000000E+000, 3.6363584E-002, 0.0000000E+000
 1.1500014E+002, 1.7453322E+003,-5.4274524E+002,-1.2011364E+003,-4.4811954E+001, 5.1351012E+000, 0.0000000E+000, 0.0000000E+000,-3.8248662E+001,-3.8226297E+001, 0.0000000E+000, 3.2232249E-002, 1.3617667E-003, 0.0000000E+000, 3.6051952E-002, 0.0000000E+000
 1.1600008E+002, 1.8467461E+003,-5.6784731E+002,-1.2028345E+003,-4.2733216E+001, 5.1587980E+000, 0.0000000E+000, 0.0000000E+000, 4.1103981E+001, 3.8489881E+001, 0.0000000E+000, 3.3059058E-002, 1.3617667E-003, 0.0000000E+000, 3.6487056E-002, 0.0000000E+000
 1.1700014E+002, 1.7530431E+003,-5.4767324E+002,-1.1973538E+003,-4.2728701E+001, 5.1037630E+000, 0.0000000E+000, 0.0000000E+000,-2.6603763E+001,-2.9608880E+001, 0.0000000E+000, 3.2913903E-002, 1.3617667E-003, 0.0000000E+000, 3.6298215E-002, 0.0000000E+000
 1.1800003E+002, 1.8453430E+003,-5.6478607E+002,-1.1940616E+003,-4.4838195E+001, 5.0697413E+000, 0.0000000E+000, 0.0000000E+000, 4.8528893E+001, 4.6726811E+001, 0.0000000E+000, 3.3119283E-002, 1.3617667E-003, 0.0000000E+000, 3.6288900E-002, 0.0000000E+000
 1.1900004E+002, 1.7830843E+003,-5.5618382E+002,-1.2215875E+003,-4.1543086E+001, 5.1438108E+000, 0.0000000E+000, 0.0000000E+000,-2.8279836E+001,-3.1086282E+001, 0.0000000E+000, 3.3650388E-002, 1.3617667E-003, 0.0000000E+000, 3.6508797E-002, 0.0000000E+000
 1.2000001E+002, 1.8084334E+003,-5.6348651E+002,-1.2383947E+003,-4.0231370E+001, 5.0492598E+000, 0.0000000E+000, 0.0000000E+000,-2.5614287E+001,-2.8629887E+001, 0.0000000E+000, 3.4308090E-002, 1.3617667E-003, 0.0000000E+000, 3.6840928E-002, 0.0000000E+000
 1.2100002E+002, 1.8633124E+003,-5.7774136E+002,-1.2093228E+003,-3.8709104E+001, 5.0173642E+000, 0.0000000E+000, 0.0000000E+000, 4.5826064E+001, 4.2556522E+001, 0.0000000E+000, 3.4353072E-002, 1.3452866E-003, 0.0000000E+000, 3.6790767E-002, 0.0000000E+000
 1.2200011E+002, 1.8104046E+003,-5.6918826E+002,-1.2396759E+003,-4.0247780E+001, 5.0006127E+000, 0.0000000E+000, 0.0000000E+000,-3.1070511E+001,-3.3706715E+001, 0.0000000E+000, 3.4164189E-002, 1.3123431E-003, 0.0000000E+000, 3.6576125E-002, 0.0000000E+000
 1.2300014E+002, 1.8519512E+003,-5.7482493E+002,-1.2465581E+003,-4.1236230E+001, 5.0981383E+000, 0.0000000E+000, 0.0000000E+000,-4.0024716E+000,-5.5699477E+000, 0.0000000E+000, 3.4931566E-002, 1.2793971E-003, 0.0000000E+000, 3.6900691E-002, 0.0000000E+000
 1.2400014E+002, 1.8243896E+003,-5.6928995E+002,-1.1998586E+003,-4.0947014E+001, 5.1889647E+000, 0.0000000E+000, 0.0000000E+000, 2.2316099E+001, 1.9483007E+001, 0.0000000E+000, 3.4978148E-002, 1.2464508E-003, 0.0000000E+000, 3.6872806E-002, 0.0000000E+000
 1.2500008E+002, 1.8271515E+003,-5.6501313E+002,-1.2281992E+003,-4.2142197E+001, 4.9865185E+000, 0.0000000E+000, 0.0000000E+000,-3.6544448E-001,-3.2165185E+000, 0.0000000E+000, 3.4237405E-002, 1.2135005E-003, 0.0000000E+000, 3.6312533E-002, 0.0000000E+000
 1.2600003E+002, 1.7944175E+003,-5.5482213E+002,-1.1980495E+003,-4.1066459E+001, 5.0357364E+000, 0.0000000E+000, 0.0000000E+000, 8.1075581E+000, 5.5151010E+000, 0.0000000E+000, 3.4493929E-002, 1.1805585E-003, 0.0000000E+000, 3.6313018E-002, 0.0000000E+000
 1.2700005E+002, 1.7534636E+003,-5.3936045E+002,-1.1970824E+003,-4.2267020E+001, 4.9232833E+000, 0.0000000E+000, 0.0000000E+000,-1.9523340E+001,-2.0323003E+001, 0.0000000E+000, 3.3699905E-002, 1.1476152E-003, 0.0000000E+000, 3.5728216E-002, 0.0000000E+000
 1.2800008E+002, 1.8030900E+003,-5.4889349E+002,-1.2166925E+003,-3.9585631E+001, 5.0655989E+000, 0.0000000E+000, 0.0000000E+000, 5.8915203E+000, 2.9839562E+000, 0.0000000E+000, 3.4110277E-002, 1.1146703E-003, 0.0000000E+000, 3.5800843E-002, 0.0000000E+000
 1.2900005E+002, 1.7116761E+003,-5.2399058E+002,-1.1832271E+003,-3.9942354E+001, 4.9233295E+000, 0.0000000E+000, 0.0000000E+000,-2.8280070E+001,-3.0560627E+001, 0.0000000E+000, 3.3310668E-002, 1.0817201E-003, 0.0000000E+000, 3.5246681E-002, 0.0000000E+000
 1.3000006E+002, 1.7983069E+003,-5.4654394E+002,-1.2206339E+003,-3.8495164E+001, 4.9918167E+000, 0.0000000E+000, 0.0000000E+000, 5.6904110E-001,-2.3742773E+000, 0.0000000E+000, 3.3479788E-002, 1.0487735E-003, 0.0000000E+000, 3.5204789E-002, 0.0000000E+000
