s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 9.5500122E+001, 2.4688658E+001, 4.4617896E+001, 5.8099637E+001, 4.3594523E+001, 2.5727803E+001, 3.1979937E+001, 4.6678197E+001, 5.2569766E+001, 4.8715734E+001, 2.9095876E+001, 2.9150795E+001, 4.6550534E+001, 5.4466320E+001, 4.5270268E+001, 3.3740286E+001, 3.0404222E+001, 5.0252364E+001, 5.7074870E+001, 4.5783177E+001, 3.3435692E+001, 5.5448165E+001, 4.8760235E+001, 4.0232693E+001, 3.4583484E+001, 2.9480667E+001, 3.7245217E+002, 3.5266181E+002, 3.1607087E+002, 2.6821984E+002, 2.2094934E+002
 9.6000111E+001, 2.4458973E+001, 4.2710717E+001, 5.5619550E+001, 4.2622200E+001, 2.5201508E+001, 3.4668523E+001, 4.5913332E+001, 5.4289629E+001, 4.6152852E+001, 3.2892498E+001, 3.4054080E+001, 4.3038319E+001, 5.6724642E+001, 4.7240288E+001, 3.3553483E+001, 3.1486501E+001, 4.5849121E+001, 5.8353481E+001, 4.4370424E+001, 3.3006392E+001, 5.8092149E+001, 5.4117857E+001, 4.5393138E+001, 4.0632124E+001, 3.2024818E+001, 3.7429427E+002, 3.5727463E+002, 3.2095869E+002, 2.7658333E+002, 2.2710792E+002
 9.6500402E+001, 2.4498682E+001, 4.3277115E+001, 5.9624599E+001, 4.4041192E+001, 2.5064956E+001, 3.3656249E+001, 4.6568679E+001, 5.3057841E+001, 4.3264279E+001, 3.1225271E+001, 3.5930252E+001, 4.5073952E+001, 5.2227403E+001, 4.2804122E+001, 3.1048587E+001, 3.1556321E+001, 4.8515688E+001, 5.4813457E+001, 4.2638711E+001, 2.9217311E+001, 5.4844725E+001, 5.5571093E+001, 5.2530608E+001, 4.7885380E+001, 4.0223814E+001, 3.7537479E+002, 3.6012074E+002, 3.2739040E+002, 2.8638435E+002, 2.3370478E+002
 9.7000180E+001, 2.5401749E+001, 4.4217141E+001, 5.8713240E+001, 4.3664139E+001, 2.4957206E+001, 3.2929851E+001, 4.5849155E+001, 5.4473361E+001, 4.7004868E+001, 3.1483363E+001, 3.6527273E+001, 4.6005137E+001, 5.5484384E+001, 4.7396178E+001, 3.0544069E+001, 3.1003387E+001, 5.0301582E+001, 5.5435063E+001, 4.5720060E+001, 2.7146165E+001, 5.5441955E+001, 5.3119623E+001, 4.6071593E+001, 3.9923038E+001, 3.5906965E+001, 3.7605489E+002, 3.6024153E+002, 3.3049346E+002, 2.8914197E+002, 2.3965905E+002
 9.7500130E+001, 2.8063664E+001, 4.6403744E+001, 6.2111419E+001, 4.3766884E+001, 2.7665483E+001, 3.2946906E+001, 4.6225936E+001, 5.2650853E+001, 4.3181692E+001, 3.1335177E+001, 3.5249675E+001, 4.6243071E+001, 5.0911265E+001, 4.5123962E+001, 3.5335231E+001, 3.0832253E+001, 4.6537109E+001, 5.3182311E+001, 4.8616318E+001, 3.3122217E+001, 5.2859450E+001, 5.3869145E+001, 5.0119222E+001, 4.6405375E+001, 4.0752395E+001, 3.7679086E+002, 3.6173438E+002, 3.3601763E+002, 2.9830522E+002, 2.4797615E+002
 9.8000225E+001, 2.8546424E+001, 4.5506287E+001, 5.7645662E+001, 4.4507592E+001, 2.8534210E+001, 3.8406119E+001, 4.5813958E+001, 5.2641984E+001, 4.4730065E+001, 3.5327878E+001, 4.1384825E+001, 5.1020841E+001, 5.1548520E+001, 4.4826293E+001, 3.9492369E+001, 3.3322950E+001, 5.0917991E+001, 5.2832810E+001, 4.9200470E+001, 3.5542814E+001, 5.4731785E+001, 5.4278533E+001, 5.1650810E+001, 4.5570533E+001, 4.1003078E+001, 3.7746734E+002, 3.6260435E+002, 3.4014145E+002, 3.0393623E+002, 2.5332891E+002
 9.8500381E+001, 2.7897297E+001, 4.5769371E+001, 5.7586072E+001, 4.6047898E+001, 2.9735971E+001, 3.9519733E+001, 4.4871208E+001, 5.2699456E+001, 4.3842341E+001, 3.4799948E+001, 3.9229937E+001, 5.0207126E+001, 5.3261925E+001, 4.5233652E+001, 3.8949615E+001, 4.4774409E+001, 5.0434820E+001, 5.3496186E+001, 4.9481454E+001, 3.3522150E+001, 5.5258294E+001, 5.4511491E+001, 4.7735302E+001, 4.2373327E+001, 3.7243771E+001, 3.7799463E+002, 3.6349954E+002, 3.3955796E+002, 3.0823050E+002, 2.5850885E+002
 9.9000303E+001, 2.8629562E+001, 4.3827285E+001, 5.5670771E+001, 4.3301661E+001, 2.9011447E+001, 3.3730735E+001, 4.3338385E+001, 5.2858654E+001, 4.3778912E+001, 3.6065668E+001, 3.8219231E+001, 4.7061706E+001, 5.2374163E+001, 4.8415691E+001, 3.5037904E+001, 3.7541446E+001, 4.6843612E+001, 5.5587421E+001, 5.1298808E+001, 3.6556893E+001, 5.8794828E+001, 5.7795517E+001, 5.5931898E+001, 5.1696655E+001, 4.5371025E+001, 3.7941017E+002, 3.6585651E+002, 3.4157016E+002, 3.1530409E+002, 2.6619020E+002
 9.9500200E+001, 2.8962698E+001, 4.7610531E+001, 5.8664778E+001, 4.6208262E+001, 2.8939135E+001, 3.5468748E+001, 4.8573497E+001, 5.6927057E+001, 4.5880442E+001, 3.5228057E+001, 3.7039325E+001, 5.2678007E+001, 5.6893611E+001, 4.8550283E+001, 4.1290030E+001, 3.5679996E+001, 4.8797093E+001, 5.8316548E+001, 4.7490553E+001, 3.9297036E+001, 5.7450173E+001, 5.6964657E+001, 5.3356263E+001, 5.0478556E+001, 4.5842835E+001, 3.8048454E+002, 3.6675437E+002, 3.4262637E+002, 3.1651808E+002, 2.7387684E+002
 1.0000024E+002, 2.6556562E+001, 4.6874965E+001, 6.0065991E+001, 4.5702521E+001, 2.7050187E+001, 3.7219650E+001, 4.8806980E+001, 5.4455283E+001, 4.5978915E+001, 4.0289620E+001, 3.7028676E+001, 4.9643528E+001, 5.7274127E+001, 5.1555877E+001, 4.1546114E+001, 3.4464899E+001, 5.4161772E+001, 5.7266903E+001, 4.9744161E+001, 4.0313676E+001, 5.9851218E+001, 5.5534735E+001, 5.0582128E+001, 4.4217374E+001, 4.0384919E+001, 3.8186285E+002, 3.6859122E+002, 3.4515366E+002, 3.1858644E+002, 2.8056841E+002
 1.0050027E+002, 2.7095233E+001, 4.6776167E+001, 5.9628956E+001, 4.4742982E+001, 2.6011574E+001, 3.3808862E+001, 5.1948768E+001, 5.5064549E+001, 4.6389228E+001, 3.5277512E+001, 3.7649800E+001, 5.5314238E+001, 5.5262215E+001, 5.0587683E+001, 3.8914689E+001, 3.6848461E+001, 5.6720085E+001, 5.7142978E+001, 5.4798146E+001, 4.0105244E+001, 5.8583298E+001, 6.0051418E+001, 5.8681675E+001, 5.1599162E+001, 4.3835250E+001, 3.8318580E+002, 3.7290431E+002, 3.5124884E+002, 3.2398719E+002, 2.8536574E+002
 1.0100019E+002, 2.8371802E+001, 4.4440125E+001, 5.9544701E+001, 4.4585648E+001, 2.7780257E+001, 3.6093520E+001, 4.7705592E+001, 5.2206305E+001, 4.6039554E+001, 3.6834491E+001, 3.8952950E+001, 5.2897368E+001, 5.3682688E+001, 4.7057079E+001, 3.7873001E+001, 3.4312455E+001, 5.5429283E+001, 5.7396376E+001, 5.2822763E+001, 3.5170896E+001, 5.9417304E+001, 5.9784383E+001, 5.8820345E+001, 5.4392202E+001, 5.1311884E+001, 3.8393040E+002, 3.7439474E+002, 3.5539062E+002, 3.3133147E+002, 2.9896800E+002
 1.0150008E+002, 2.8122964E+001, 4.3933836E+001, 6.0205389E+001, 4.2582403E+001, 2.7532588E+001, 4.1836334E+001, 4.5824405E+001, 5.3448867E+001, 4.5248980E+001, 3.6512507E+001, 4.3264551E+001, 4.7128269E+001, 5.5150066E+001, 4.8468613E+001, 3.9628965E+001, 4.0270629E+001, 5.2002239E+001, 5.8639709E+001, 5.4479215E+001, 3.8170573E+001, 6.1968320E+001, 6.4520058E+001, 6.6636067E+001, 6.4940940E+001, 5.7431360E+001, 3.8444422E+002, 3.7594510E+002, 3.6035963E+002, 3.3772311E+002, 3.0728144E+002
 1.0200025E+002, 2.6789516E+001, 4.1836576E+001, 5.6447242E+001, 4.2112396E+001, 2.7449112E+001, 3.6907314E+001, 4.4982945E+001, 5.3937789E+001, 4.5441339E+001, 3.8000111E+001, 3.9470184E+001, 4.9193473E+001, 5.4010282E+001, 5.0707525E+001, 3.7844718E+001, 3.8342451E+001, 5.3181205E+001, 5.7582855E+001, 5.5456057E+001, 3.8584524E+001, 5.9553789E+001, 6.1253515E+001, 6.5019278E+001, 6.0262898E+001, 5.6293684E+001, 3.8492945E+002, 3.7730865E+002, 3.6494175E+002, 3.4422301E+002, 3.1568715E+002
 1.0250028E+002, 2.9034828E+001, 4.4180184E+001, 5.4326430E+001, 4.4883204E+001, 2.9996073E+001, 3.5144199E+001, 4.5427934E+001, 5.3258397E+001, 4.7005966E+001, 3.5939999E+001, 4.0924802E+001, 5.1718630E+001, 5.4919887E+001, 4.7117110E+001, 4.2900670E+001, 3.9162637E+001, 4.9150086E+001, 5.6686547E+001, 4.9012685E+001, 4.1168520E+001, 5.7838158E+001, 5.8535809E+001, 5.8074333E+001, 5.8078268E+001, 5.0064417E+001, 3.8500817E+002, 3.7735867E+002, 3.6448457E+002, 3.4514352E+002, 3.1598064E+002
 1.0300013E+002, 2.9215359E+001, 4.4353973E+001, 5.7042212E+001, 4.5750396E+001, 2.9482356E+001, 3.6087889E+001, 4.4630901E+001, 5.3932784E+001, 4.7562257E+001, 3.6922249E+001, 3.7613668E+001, 5.0185091E+001, 5.6900440E+001, 4.8812419E+001, 4.5210206E+001, 4.0909827E+001, 5.3084305E+001, 5.8130814E+001, 5.5380409E+001, 4.5474273E+001, 5.9684698E+001, 5.7949101E+001, 5.5282358E+001, 5.2190467E+001, 4.6097725E+001, 3.8455932E+002, 3.7658729E+002, 3.6333428E+002, 3.4421245E+002, 3.1857488E+002
 1.0350024E+002, 2.6798700E+001, 4.4704231E+001, 5.4568807E+001, 4.5768518E+001, 2.6865719E+001, 3.6670952E+001, 4.5708497E+001, 5.3790967E+001, 4.7779347E+001, 3.8199666E+001, 3.9874705E+001, 5.1549772E+001, 5.4321061E+001, 5.1851927E+001, 4.2133675E+001, 4.1023572E+001, 5.7774399E+001, 5.7870650E+001, 5.3268367E+001, 4.4595474E+001, 5.9521964E+001, 6.1094808E+001, 5.7160143E+001, 4.9169462E+001, 4.1112423E+001, 3.8441079E+002, 3.7759377E+002, 3.6430943E+002, 3.4564668E+002, 3.2012121E+002
 1.0400039E+002, 2.7854014E+001, 4.3065573E+001, 5.6177650E+001, 4.2186071E+001, 2.7586269E+001, 3.6498460E+001, 4.7179691E+001, 5.2653180E+001, 4.8036260E+001, 3.8589944E+001, 4.2548567E+001, 4.9988020E+001, 5.3644342E+001, 4.9882653E+001, 4.1179836E+001, 4.7254595E+001, 5.4691138E+001, 5.6234633E+001, 5.3883191E+001, 4.4996848E+001, 5.6795323E+001, 5.7532047E+001, 5.4868066E+001, 5.1771383E+001, 4.8150690E+001, 3.8489010E+002, 3.7899972E+002, 3.6608378E+002, 3.4827927E+002, 3.2446921E+002
 1.0450033E+002, 2.7283793E+001, 4.4931607E+001, 5.7308048E+001, 4.5580784E+001, 2.8408873E+001, 3.7501983E+001, 4.8268688E+001, 5.4302065E+001, 4.9913723E+001, 3.7776591E+001, 4.4190115E+001, 5.1057010E+001, 5.4408172E+001, 5.1556434E+001, 4.4049326E+001, 4.3728345E+001, 5.3732766E+001, 5.4484671E+001, 5.3639592E+001, 4.4360334E+001, 5.4334265E+001, 5.7804392E+001, 6.1364463E+001, 5.8510672E+001, 5.1291854E+001, 3.8593295E+002, 3.8048454E+002, 3.6888142E+002, 3.5172786E+002, 3.2853430E+002
 1.0500030E+002, 2.8146689E+001, 4.2354873E+001, 5.5662584E+001, 4.2752509E+001, 2.8183188E+001, 3.6881822E+001, 4.5221099E+001, 4.7659854E+001, 4.4640565E+001, 3.6894256E+001, 4.1937360E+001, 4.9081087E+001, 5.1943691E+001, 4.8245390E+001, 4.8218007E+001, 4.4032444E+001, 5.2668664E+001, 5.3865436E+001, 5.5992919E+001, 4.2432522E+001, 5.8754410E+001, 5.8446231E+001, 5.7618519E+001, 5.5787088E+001, 5.1333283E+001, 3.8588540E+002, 3.8135972E+002, 3.7102017E+002, 3.5603957E+002, 3.3332195E+002
 1.0550019E+002, 2.8702549E+001, 4.4399140E+001, 5.5225751E+001, 4.1936393E+001, 2.7774359E+001, 4.0290791E+001, 4.6587151E+001, 5.0222192E+001, 4.5828764E+001, 4.0174988E+001, 4.1151258E+001, 4.8439770E+001, 5.2740947E+001, 5.1433769E+001, 4.6866633E+001, 4.3667066E+001, 5.3863641E+001, 5.6916703E+001, 5.0982943E+001, 3.8964659E+001, 5.7605730E+001, 5.9468210E+001, 6.3406287E+001, 6.2493157E+001, 5.9649237E+001, 3.8687490E+002, 3.8225215E+002, 3.7339661E+002, 3.5973506E+002, 3.3950450E+002
 1.0600026E+002, 2.8669699E+001, 4.3819939E+001, 5.7142553E+001, 4.2936088E+001, 3.0129628E+001, 3.4699502E+001, 4.7656674E+001, 5.3379969E+001, 4.3886395E+001, 3.8018368E+001, 4.4595834E+001, 4.7878086E+001, 5.5513230E+001, 4.8355043E+001, 4.3085859E+001, 4.5485973E+001, 5.2990838E+001, 5.7981455E+001, 5.4605648E+001, 4.5245532E+001, 6.3084927E+001, 6.7089911E+001, 6.7097873E+001, 6.5639512E+001, 6.0775432E+001, 3.8825229E+002, 3.8459717E+002, 3.7620474E+002, 3.6307579E+002, 3.4346448E+002
 1.0650004E+002, 2.9718802E+001, 4.2742032E+001, 5.5514465E+001, 4.1756430E+001, 3.0072127E+001, 3.8547405E+001, 4.6428618E+001, 5.3075522E+001, 4.6331361E+001, 3.7900692E+001, 4.4379307E+001, 4.6530631E+001, 5.2958536E+001, 4.9602542E+001, 3.9604118E+001, 4.4577852E+001, 5.5467455E+001, 5.7627707E+001, 5.6035919E+001, 3.8101992E+001, 6.2107538E+001, 6.6203426E+001, 6.4450071E+001, 6.2596590E+001, 5.7195833E+001, 3.8850739E+002, 3.8584255E+002, 3.7761372E+002, 3.6396057E+002, 3.4370359E+002
 1.0700034E+002, 2.8768248E+001, 4.6867974E+001, 5.5961766E+001, 4.5580360E+001, 3.0088953E+001, 4.1716077E+001, 4.8919332E+001, 5.5912451E+001, 4.5777589E+001, 4.3015420E+001, 4.5597268E+001, 5.3390665E+001, 5.8725330E+001, 5.0672985E+001, 4.5169412E+001, 4.7452251E+001, 5.4889465E+001, 5.9545933E+001, 5.4473600E+001, 4.7358905E+001, 6.0961766E+001, 6.1289793E+001, 5.9247136E+001, 5.4842156E+001, 4.5418794E+001, 3.8910527E+002, 3.8576160E+002, 3.7739693E+002, 3.6433680E+002, 3.4451891E+002
 1.0750007E+002, 2.8357561E+001, 4.3472936E+001, 5.6750366E+001, 4.4736603E+001, 2.7901472E+001, 4.0091193E+001, 4.8757651E+001, 5.5464715E+001, 4.7730284E+001, 3.9146063E+001, 4.3122889E+001, 5.2735503E+001, 5.9568155E+001, 5.2062640E+001, 4.4287659E+001, 4.7345919E+001, 5.7543995E+001, 6.0123916E+001, 5.2909382E+001, 4.7794046E+001, 5.9413294E+001, 5.8430490E+001, 5.9364256E+001, 6.2635838E+001, 5.8626923E+001, 3.8957018E+002, 3.8559970E+002, 3.7810766E+002, 3.6718632E+002, 3.4732316E+002
 1.0800010E+002, 3.0063942E+001, 5.0274244E+001, 5.8793703E+001, 4.8777202E+001, 2.9911485E+001, 3.9731971E+001, 5.0676839E+001, 5.3251067E+001, 4.7645077E+001, 3.8622135E+001, 4.8636210E+001, 5.1885498E+001, 5.0128568E+001, 4.8351206E+001, 4.4230607E+001, 4.5171470E+001, 5.6030077E+001, 5.3408532E+001, 5.3872829E+001, 4.4134015E+001, 5.8441132E+001, 6.2855699E+001, 6.4859743E+001, 6.3671762E+001, 6.0394018E+001, 3.9033641E+002, 3.8695255E+002, 3.7991836E+002, 3.6994909E+002, 3.5308048E+002
 1.0850024E+002, 3.3700281E+001, 4.9984929E+001, 5.6842237E+001, 4.7456966E+001, 3.4028763E+001, 4.1614648E+001, 4.6577091E+001, 4.8412224E+001, 4.6535949E+001, 4.2363920E+001, 5.1034466E+001, 5.1914539E+001, 5.3316836E+001, 5.0106430E+001, 4.6905485E+001, 5.1813092E+001, 5.6707120E+001, 5.6560616E+001, 5.3331504E+001, 4.7886920E+001, 5.9505711E+001, 6.1772816E+001, 6.3620782E+001, 6.5940956E+001, 6.2545350E+001, 3.9002770E+002, 3.8705062E+002, 3.8076211E+002, 3.7218742E+002, 3.5658948E+002
 1.0900005E+002, 3.0472504E+001, 4.3249005E+001, 4.9245872E+001, 4.2245665E+001, 2.9980978E+001, 3.9930334E+001, 4.6903558E+001, 5.0497552E+001, 4.6106572E+001, 4.1562408E+001, 4.7359162E+001, 5.4520902E+001, 5.3079889E+001, 4.9012844E+001, 4.4054142E+001, 4.4893578E+001, 5.8081231E+001, 5.9392343E+001, 5.4373163E+001, 4.4925118E+001, 6.4405238E+001, 6.5599426E+001, 6.6327831E+001, 6.6609811E+001, 6.5303330E+001, 3.9063226E+002, 3.8710317E+002, 3.8117195E+002, 3.7359957E+002, 3.6006401E+002
 1.0950008E+002, 2.8533822E+001, 4.4077202E+001, 5.6561899E+001, 4.4255845E+001, 3.1796058E+001, 3.8631378E+001, 4.4600533E+001, 5.2865932E+001, 4.6665902E+001, 3.9118232E+001, 4.6442626E+001, 4.9512509E+001, 5.4296132E+001, 5.1383215E+001, 4.3533414E+001, 5.0039552E+001, 5.5168861E+001, 5.8014311E+001, 5.5813319E+001, 4.8087255E+001, 6.2025805E+001, 6.5424950E+001, 6.4977267E+001, 6.5156012E+001, 6.3230735E+001, 3.9090509E+002, 3.8819385E+002, 3.8260378E+002, 3.7662392E+002, 3.6453388E+002
 1.1000032E+002, 3.1591788E+001, 4.6692066E+001, 5.6960659E+001, 4.6766690E+001, 3.3335439E+001, 4.0219880E+001, 4.6810810E+001, 5.2905130E+001, 4.7861904E+001, 3.8712129E+001, 4.5622615E+001, 4.9972306E+001, 5.7036293E+001, 4.9857843E+001, 5.0498432E+001, 5.0121966E+001, 5.6225008E+001, 5.6602954E+001, 5.7180260E+001, 4.5027007E+001, 5.7332189E+001, 6.0193001E+001, 6.2199164E+001, 6.1077338E+001, 6.1433151E+001, 3.9006941E+002, 3.8815124E+002, 3.8378937E+002, 3.7800949E+002, 3.6606010E+002
 1.1050025E+002, 3.0618423E+001, 4.3140183E+001, 5.5239216E+001, 4.4116650E+001, 2.8925311E+001, 3.9469802E+001, 4.6906328E+001, 5.1365074E+001, 4.8207329E+001, 4.1253436E+001, 4.7925342E+001, 4.9169249E+001, 5.2581300E+001, 5.2579056E+001, 4.7542284E+001, 5.0128823E+001, 5.4532876E+001, 5.8055618E+001, 5.5201990E+001, 5.0081138E+001, 5.9540978E+001, 6.0542911E+001, 6.1702605E+001, 6.1795459E+001, 6.1188920E+001, 3.9047519E+002, 3.8829477E+002, 3.8469401E+002, 3.7890931E+002, 3.6652022E+002
 1.1100015E+002, 3.1705422E+001, 4.2636555E+001, 5.3981360E+001, 4.2034924E+001, 3.0200657E+001, 4.2452438E+001, 4.4632177E+001, 4.8848036E+001, 4.6163748E+001, 4.1164060E+001, 4.7007578E+001, 5.0558293E+001, 5.2603164E+001, 5.1515084E+001, 4.0864157E+001, 4.8180312E+001, 5.4182029E+001, 5.5687279E+001, 5.4661241E+001, 4.4991302E+001, 6.1199596E+001, 6.5398437E+001, 6.8404828E+001, 6.8100085E+001, 6.9133616E+001, 3.9088001E+002, 3.8922429E+002, 3.8641643E+002, 3.7950274E+002, 3.6788710E+002
 1.1150026E+002, 3.0465442E+001, 4.3516628E+001, 6.0947127E+001, 4.2038618E+001, 3.1217686E+001, 4.2803643E+001, 4.8468529E+001, 5.3088402E+001, 4.5130370E+001, 4.3301665E+001, 4.3971045E+001, 4.9678435E+001, 5.4962452E+001, 4.5665608E+001, 4.5414213E+001, 4.4409856E+001, 5.4878084E+001, 5.7684078E+001, 5.2830605E+001, 4.5370317E+001, 5.9359215E+001, 6.5107800E+001, 6.8649214E+001, 7.1518814E+001, 6.9399781E+001, 3.9104211E+002, 3.9097023E+002, 3.8840363E+002, 3.8134141E+002, 3.7093318E+002
 1.1200011E+002, 3.0554924E+001, 4.3253689E+001, 5.5846025E+001, 4.2293676E+001, 3.0636931E+001, 3.6884987E+001, 4.3967950E+001, 4.7732362E+001, 4.5301132E+001, 4.0601142E+001, 4.7016623E+001, 5.0108738E+001, 4.8777833E+001, 4.9160080E+001, 4.6527245E+001, 5.0477676E+001, 5.5487842E+001, 5.2214760E+001, 5.3262288E+001, 4.7664598E+001, 5.6437106E+001, 6.0073542E+001, 6.3296698E+001, 6.5241909E+001, 6.8123202E+001, 3.9005410E+002, 3.9039355E+002, 3.8835710E+002, 3.8231257E+002, 3.7397601E+002
 1.1250023E+002, 3.1144895E+001, 4.3668083E+001, 5.6206319E+001, 4.1221085E+001, 3.1320955E+001, 4.1432468E+001, 4.7998435E+001, 5.2116605E+001, 4.7291639E+001, 4.0807067E+001, 4.8566468E+001, 5.0132329E+001, 5.2923198E+001, 4.7901564E+001, 4.8256558E+001, 5.1386841E+001, 5.6842570E+001, 5.4960980E+001, 5.4025555E+001, 5.0301558E+001, 5.8485645E+001, 6.1210131E+001, 6.7057871E+001, 6.8530905E+001, 6.9906687E+001, 3.9029060E+002, 3.9047564E+002, 3.8884574E+002, 3.8325744E+002, 3.7656123E+002
 1.1300025E+002, 3.0741271E+001, 4.3476065E+001, 5.7412199E+001, 4.1655487E+001, 3.1039797E+001, 4.0820958E+001, 4.4978734E+001, 5.1823536E+001, 4.3635163E+001, 4.0739014E+001, 4.3530676E+001, 4.8511976E+001, 5.2713517E+001, 4.9386621E+001, 4.6597090E+001, 4.9015642E+001, 5.4817313E+001, 5.5628139E+001, 5.5896190E+001, 4.8806220E+001, 5.8633832E+001, 6.0140595E+001, 6.3573701E+001, 6.6690159E+001, 6.5806705E+001, 3.8982586E+002, 3.9007106E+002, 3.8825907E+002, 3.8440493E+002, 3.7874905E+002
 1.1350008E+002, 3.0356452E+001, 4.4096376E+001, 5.6810002E+001, 4.2308950E+001, 3.1619641E+001, 4.1290767E+001, 4.6999330E+001, 5.2685193E+001, 4.3515151E+001, 3.9676543E+001, 4.3349747E+001, 5.2001217E+001, 5.6336208E+001, 4.9829294E+001, 4.3900246E+001, 4.3708964E+001, 5.3661446E+001, 5.7242812E+001, 5.5199530E+001, 4.8315095E+001, 6.0016543E+001, 6.4194604E+001, 6.8013853E+001, 6.8505478E+001, 6.7394548E+001, 3.9026208E+002, 3.9069980E+002, 3.8872609E+002, 3.8529805E+002, 3.8030068E+002
 1.1400019E+002, 3.1494205E+001, 4.7187067E+001, 5.9323367E+001, 4.5042539E+001, 3.0032865E+001, 4.1935071E+001, 4.6878243E+001, 5.3326978E+001, 4.6524535E+001, 3.9030598E+001, 4.6862099E+001, 5.0372131E+001, 5.5825296E+001, 4.9743252E+001, 4.7995665E+001, 4.7017892E+001, 5.5702037E+001, 5.9747378E+001, 5.6680617E+001, 5.2931769E+001, 6.2310945E+001, 6.3053329E+001, 6.1622275E+001, 6.2134790E+001, 6.3310931E+001, 3.9083352E+002, 3.9141079E+002, 3.8894500E+002, 3.8650511E+002, 3.8135427E+002
 1.1450019E+002, 3.2030790E+001, 4.6426753E+001, 5.9104911E+001, 4.2163071E+001, 3.0579552E+001, 4.1040831E+001, 4.8094516E+001, 5.5784599E+001, 4.5050538E+001, 4.0458733E+001, 4.7325928E+001, 5.0652160E+001, 5.5267611E+001, 5.2779305E+001, 4.4989267E+001, 5.2970734E+001, 5.5450143E+001, 5.7463843E+001, 5.5837926E+001, 5.0659345E+001, 5.9806977E+001, 6.1399076E+001, 6.4453309E+001, 6.6253549E+001, 6.5741344E+001, 3.9138789E+002, 3.9142608E+002, 3.8910091E+002, 3.8746023E+002, 3.8148212E+002
 1.1500014E+002, 3.0001720E+001, 4.7334425E+001, 5.7927576E+001, 4.3010712E+001, 2.8655810E+001, 4.3353401E+001, 4.8078995E+001, 5.1919383E+001, 4.5424336E+001, 4.1482768E+001, 4.8784525E+001, 5.0996324E+001, 5.4880579E+001, 5.0004150E+001, 4.9591379E+001, 4.6624003E+001, 5.3743499E+001, 5.6793529E+001, 5.4084912E+001, 4.7395823E+001, 5.7557986E+001, 6.3241108E+001, 6.8163127E+001, 7.2734494E+001, 7.1776540E+001, 3.9209941E+002, 3.9245297E+002, 3.9066295E+002, 3.8983608E+002, 3.8262002E+002
 1.1550005E+002, 3.1668079E+001, 4.8700371E+001, 5.3989801E+001, 4.3691530E+001, 3.2820044E+001, 3.8903429E+001, 4.7351645E+001, 4.6034655E+001, 4.4587447E+001, 4.2188095E+001, 4.7343457E+001, 5.0523109E+001, 4.9942656E+001, 4.6782460E+001, 4.6861240E+001, 4.7058137E+001, 5.1916335E+001, 5.4946542E+001, 5.3371871E+001, 5.0462301E+001, 5.6710697E+001, 6.0953781E+001, 6.5547827E+001, 6.8638456E+001, 7.1161753E+001, 3.9163137E+002, 3.9197399E+002, 3.9135854E+002, 3.9055090E+002, 3.8420984E+002
 1.1600022E+002, 3.3942353E+001, 4.4979255E+001, 5.1059148E+001, 4.0375944E+001, 3.2245116E+001, 4.3695467E+001, 4.7019980E+001, 4.8735383E+001, 4.5440870E+001, 4.2886675E+001, 4.6821072E+001, 5.0625632E+001, 5.4008514E+001, 4.9694224E+001, 4.6952700E+001, 4.8996989E+001, 5.1741944E+001, 5.7001666E+001, 5.5767021E+001, 5.0687909E+001, 5.9485251E+001, 6.3207705E+001, 6.8433643E+001, 7.3570752E+001, 7.4094458E+001, 3.9159475E+002, 3.9176070E+002, 3.9152896E+002, 3.9111991E+002, 3.8582225E+002
 1.1650006E+002, 3.1604940E+001, 4.3965831E+001, 5.5104313E+001, 4.3881527E+001, 3.1306025E+001, 3.7721754E+001, 4.7398517E+001, 5.3957980E+001, 4.4898612E+001, 4.0416662E+001, 5.0461166E+001, 4.9622784E+001, 5.2481939E+001, 4.9930838E+001, 4.5376501E+001, 4.9410819E+001, 5.5469679E+001, 5.4565327E+001, 5.1443709E+001, 5.1498462E+001, 6.0784334E+001, 6.4439644E+001, 6.7462182E+001, 6.8512433E+001, 7.1242399E+001, 3.9247492E+002, 3.9223230E+002, 3.9222213E+002, 3.9102745E+002, 3.8677562E+002
 1.1700028E+002, 3.2858495E+001, 4.6191224E+001, 5.7354758E+001, 4.6559674E+001, 3.2199314E+001, 4.1702270E+001, 4.6719961E+001, 5.4186268E+001, 4.8424204E+001, 4.2045844E+001, 4.6503069E+001, 5.1924104E+001, 5.6970752E+001, 4.8237941E+001, 4.6553574E+001, 5.0438573E+001, 5.3558801E+001, 5.7694568E+001, 5.1278450E+001, 4.7711596E+001, 5.9158880E+001, 6.1388911E+001, 6.2996413E+001, 6.3436549E+001, 6.3684245E+001, 3.9148169E+002, 3.9153606E+002, 3.9184218E+002, 3.9016524E+002, 3.8701849E+002
