s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 2.1500386E+001, 1.8820830E+001, 1.8103312E+001, 3.6582542E+001, 1.9071021E+001, 1.9746494E+001, 3.3995379E+000, 4.2923135E+000, 7.3969702E+000, 4.4006752E+000, 3.5004030E+000, 1.2754427E+000, 1.7615300E+000, 3.0627337E+000, 1.9680571E+000, 1.4603758E+000, 8.8693436E-001, 1.3451474E+000, 2.1137891E+000, 1.5272977E+000, 1.1365807E+000, 1.7064264E+000, 1.3315216E+000, 9.2249202E-001, 7.0252974E-001, 4.7632362E-001, 2.9354833E+001, 2.7339470E+001, 2.5338749E+001, 2.4082179E+001, 2.3256138E+001
 2.2000223E+001, 2.1347551E+001, 1.5861643E+001, 3.8279228E+001, 1.5649363E+001, 2.1847056E+001, 3.1309722E+000, 4.2048829E+000, 8.4829024E+000, 3.6498986E+000, 3.2861862E+000, 1.3561015E+000, 2.0925727E+000, 3.3479785E+000, 1.4809849E+000, 1.3895964E+000, 9.0043573E-001, 1.3309621E+000, 1.7338856E+000, 1.1909519E+000, 8.6524983E-001, 1.7627100E+000, 1.4861889E+000, 1.1559448E+000, 9.6346760E-001, 8.1284879E-001, 3.0076320E+001, 2.8080105E+001, 2.6065986E+001, 2.4675036E+001, 2.3729645E+001
 2.2500197E+001, 2.0246227E+001, 1.9643518E+001, 4.6189299E+001, 2.3463520E+001, 1.9602068E+001, 3.5572700E+000, 4.5788141E+000, 8.1641692E+000, 4.1671629E+000, 3.2642393E+000, 1.6918678E+000, 2.8685558E+000, 3.6258224E+000, 2.3335689E+000, 1.3725344E+000, 1.2733617E+000, 2.1719592E+000, 2.2683150E+000, 1.3323844E+000, 8.3250399E-001, 1.4555264E+000, 1.1732952E+000, 8.1618450E-001, 6.2844732E-001, 5.9313190E-001, 2.9991944E+001, 2.8057825E+001, 2.5950134E+001, 2.4625603E+001, 2.3952960E+001
 2.3000475E+001, 2.1624919E+001, 2.3567165E+001, 4.3274094E+001, 2.1736788E+001, 2.1086931E+001, 3.3449860E+000, 4.7620105E+000, 9.3993094E+000, 4.8813587E+000, 3.3373994E+000, 1.5543415E+000, 2.3258608E+000, 3.8102530E+000, 2.7299863E+000, 1.4227686E+000, 1.2267302E+000, 1.4840569E+000, 2.4951334E+000, 1.9355285E+000, 1.3050749E+000, 1.8250964E+000, 1.4013094E+000, 1.0227940E+000, 8.2385473E-001, 6.7918673E-001, 3.0724568E+001, 2.8553996E+001, 2.6279962E+001, 2.4922034E+001, 2.4085513E+001
 2.3500010E+001, 1.7245841E+001, 2.4479966E+001, 4.6874790E+001, 2.4005115E+001, 1.8648740E+001, 3.3674971E+000, 4.0635922E+000, 1.1408399E+001, 4.4434016E+000, 3.2792190E+000, 1.1933223E+000, 1.9892912E+000, 2.9102257E+000, 2.0428698E+000, 1.4720707E+000, 1.1063979E+000, 1.7699173E+000, 1.9903765E+000, 1.5004078E+000, 8.8240057E-001, 1.7539345E+000, 1.5404491E+000, 1.2138308E+000, 9.7964644E-001, 6.4647475E-001, 3.1352231E+001, 2.9315149E+001, 2.6890206E+001, 2.5278721E+001, 2.4136025E+001
 2.4000263E+001, 3.2880550E+001, 1.7750767E+001, 4.8630511E+001, 1.7760017E+001, 3.1170333E+001, 3.5914857E+000, 5.4926194E+000, 1.3104153E+001, 4.4677918E+000, 3.4236347E+000, 1.4367345E+000, 1.8330611E+000, 3.9974591E+000, 2.2754720E+000, 1.3910833E+000, 6.9890178E-001, 1.2322040E+000, 2.5975246E+000, 2.0375928E+000, 1.3690967E+000, 2.0070182E+000, 1.4037870E+000, 1.2994166E+000, 7.9386086E-001, 3.8020815E-001, 3.1983974E+001, 2.9359222E+001, 2.7118615E+001, 2.5280015E+001, 2.4090053E+001
 2.4500255E+001, 2.3238052E+001, 2.7253656E+001, 4.6546177E+001, 2.3096014E+001, 2.5019613E+001, 3.8363144E+000, 5.0844487E+000, 1.0487486E+001, 4.8116909E+000, 4.2554764E+000, 1.8212418E+000, 2.4263249E+000, 3.8966679E+000, 2.7562132E+000, 1.7428354E+000, 1.0411610E+000, 1.3508540E+000, 2.2720678E+000, 1.7155155E+000, 1.3532232E+000, 1.6921926E+000, 1.1666749E+000, 7.7728594E-001, 6.2694125E-001, 7.3354786E-001, 3.2030051E+001, 2.9284893E+001, 2.7027756E+001, 2.5406234E+001, 2.4366474E+001
 2.5000200E+001, 2.6966745E+001, 2.2393007E+001, 4.8996365E+001, 2.1470783E+001, 3.0263856E+001, 3.6229389E+000, 4.9099256E+000, 1.0220140E+001, 4.7016497E+000, 4.7845224E+000, 1.6000290E+000, 2.0254540E+000, 4.4313728E+000, 2.5413515E+000, 1.7285818E+000, 8.7758903E-001, 1.4100437E+000, 2.5577216E+000, 1.7043946E+000, 1.1831776E+000, 1.9806511E+000, 1.7244724E+000, 1.0997346E+000, 6.9144227E-001, 4.2581004E-001, 3.2596388E+001, 3.0032923E+001, 2.7089460E+001, 2.5222368E+001, 2.4187514E+001
 2.5500064E+001, 2.0022343E+001, 2.9248485E+001, 5.3769470E+001, 2.8572869E+001, 2.0834517E+001, 3.5928616E+000, 5.6980719E+000, 1.2932364E+001, 6.0209558E+000, 4.3915275E+000, 1.6578023E+000, 2.9282976E+000, 4.0725366E+000, 2.7946464E+000, 1.9526716E+000, 9.6368106E-001, 1.5084282E+000, 2.5840807E+000, 2.0734217E+000, 1.2904972E+000, 1.8806346E+000, 1.3447949E+000, 8.3089310E-001, 8.1577066E-001, 7.9023616E-001, 3.2863817E+001, 3.0132346E+001, 2.7348523E+001, 2.5770440E+001, 2.4716282E+001
 2.6000316E+001, 2.8569954E+001, 2.3240203E+001, 5.3042245E+001, 2.2553063E+001, 3.3223329E+001, 4.1148802E+000, 5.8661191E+000, 1.1576881E+001, 4.8117560E+000, 3.8741505E+000, 1.6757414E+000, 3.5272696E+000, 3.2394141E+000, 2.0534531E+000, 1.5823216E+000, 1.3215486E+000, 1.8223597E+000, 2.7144925E+000, 1.4968176E+000, 9.6380689E-001, 2.0857788E+000, 1.8790775E+000, 1.5926074E+000, 1.1834892E+000, 8.1642066E-001, 3.3730455E+001, 3.0980195E+001, 2.8007173E+001, 2.6008942E+001, 2.4728057E+001
 2.6500085E+001, 3.2260577E+001, 2.4048449E+001, 5.3402367E+001, 2.2385329E+001, 3.3110315E+001, 4.6567681E+000, 5.8234062E+000, 1.4316978E+001, 5.8211346E+000, 5.2462942E+000, 2.3686338E+000, 2.9244917E+000, 6.0578773E+000, 3.0555504E+000, 2.4077074E+000, 1.7671162E+000, 2.5742976E+000, 2.8823322E+000, 2.1406659E+000, 1.3973348E+000, 2.4250110E+000, 1.5849105E+000, 1.1024251E+000, 7.2669710E-001, 6.5451579E-001, 3.4289472E+001, 3.0880768E+001, 2.8058899E+001, 2.6266595E+001, 2.5129186E+001
 2.7000387E+001, 2.7206907E+001, 3.1146102E+001, 5.4191491E+001, 3.3919448E+001, 2.0534803E+001, 5.4466618E+000, 6.3767631E+000, 1.4142210E+001, 5.5208693E+000, 4.7122335E+000, 2.0966789E+000, 3.7086374E+000, 5.7678896E+000, 2.6758015E+000, 2.0094763E+000, 1.4357170E+000, 2.2850437E+000, 2.9678331E+000, 1.8056001E+000, 1.1807373E+000, 1.3669721E+000, 1.2224370E+000, 1.0713412E+000, 1.0266179E+000, 8.7732664E-001, 3.3803281E+001, 3.1135497E+001, 2.8443578E+001, 2.6620390E+001, 2.5343778E+001
 2.7500268E+001, 2.7103270E+001, 2.6387949E+001, 5.5085526E+001, 2.6908186E+001, 2.9092919E+001, 4.7477610E+000, 5.8222594E+000, 1.3412557E+001, 6.4549773E+000, 5.1384604E+000, 1.9748892E+000, 2.4239233E+000, 4.3331833E+000, 2.3282928E+000, 2.0360376E+000, 1.2441247E+000, 1.8825319E+000, 2.2209152E+000, 2.1232748E+000, 1.5435018E+000, 2.3685832E+000, 1.8181461E+000, 1.2687635E+000, 1.1126536E+000, 9.1451261E-001, 3.5048052E+001, 3.1665843E+001, 2.8569444E+001, 2.6699309E+001, 2.5461987E+001
 2.8000264E+001, 3.5255123E+001, 2.7366119E+001, 4.8946429E+001, 2.7890894E+001, 3.8991667E+001, 5.2895823E+000, 7.9828546E+000, 1.6553515E+001, 7.4602793E+000, 5.5488007E+000, 2.8076805E+000, 3.8562513E+000, 5.5633849E+000, 5.0175024E+000, 2.5838012E+000, 1.8929023E+000, 2.4072860E+000, 3.1303826E+000, 2.9068079E+000, 1.5285115E+000, 2.6851861E+000, 1.8340739E+000, 1.1910545E+000, 7.1969651E-001, 6.1904302E-001, 3.5277428E+001, 3.1830518E+001, 2.8602096E+001, 2.6695109E+001, 2.5668717E+001
 2.8500324E+001, 3.7289052E+001, 2.7862486E+001, 5.2850250E+001, 2.8715689E+001, 3.8044025E+001, 5.8167846E+000, 9.3398427E+000, 1.2548950E+001, 6.5209789E+000, 5.2521678E+000, 2.6008184E+000, 3.3286306E+000, 6.0168067E+000, 2.5028564E+000, 2.1006930E+000, 1.4682103E+000, 2.0479753E+000, 3.2598433E+000, 1.7405225E+000, 1.2268192E+000, 2.1433490E+000, 1.8003405E+000, 1.6632699E+000, 1.5769910E+000, 1.2577332E+000, 3.5945526E+001, 3.2802095E+001, 2.9801756E+001, 2.7706815E+001, 2.6240661E+001
 2.9000159E+001, 4.3410176E+001, 2.7150917E+001, 6.0190556E+001, 2.6242931E+001, 4.1739483E+001, 6.2163219E+000, 6.9147063E+000, 1.6014546E+001, 7.7818999E+000, 6.5535055E+000, 2.3241569E+000, 2.9436207E+000, 4.9332495E+000, 3.1947543E+000, 2.4609430E+000, 1.3903297E+000, 2.0058990E+000, 2.6682045E+000, 1.6409848E+000, 1.4293150E+000, 2.3510142E+000, 2.1985390E+000, 1.8076622E+000, 1.2387522E+000, 1.0988221E+000, 3.6927939E+001, 3.3525218E+001, 3.0199192E+001, 2.7857220E+001, 2.6589300E+001
 2.9500360E+001, 2.7242580E+001, 3.7222087E+001, 6.0989276E+001, 3.7140702E+001, 2.6105653E+001, 6.1261242E+000, 9.5066072E+000, 2.3124003E+001, 8.6381805E+000, 5.9781029E+000, 2.5683175E+000, 5.2891865E+000, 8.3095527E+000, 3.9422306E+000, 2.5300977E+000, 2.3275157E+000, 3.3936982E+000, 4.0098370E+000, 3.1032489E+000, 2.2382202E+000, 2.6032681E+000, 1.7260799E+000, 1.1990607E+000, 1.0870434E+000, 9.4692750E-001, 3.6837584E+001, 3.3307586E+001, 3.0099554E+001, 2.8119917E+001, 2.6867037E+001
 3.0000090E+001, 2.4998922E+001, 3.6123517E+001, 6.4934469E+001, 3.5448970E+001, 2.6212267E+001, 6.2404457E+000, 1.1910031E+001, 1.8511714E+001, 8.2274857E+000, 6.4186126E+000, 2.8763727E+000, 4.2563013E+000, 6.3617797E+000, 3.6365085E+000, 2.7879209E+000, 1.4413817E+000, 2.1350705E+000, 3.3123986E+000, 1.8061227E+000, 1.6106271E+000, 1.9443742E+000, 1.7355458E+000, 1.3368760E+000, 1.2538844E+000, 1.1839372E+000, 3.7297021E+001, 3.3915220E+001, 3.0501986E+001, 2.8500709E+001, 2.7122106E+001
 3.0500347E+001, 3.1810123E+001, 3.7519143E+001, 5.6047145E+001, 3.9135320E+001, 3.2025781E+001, 6.8101799E+000, 1.1662780E+001, 2.0044496E+001, 8.1440704E+000, 5.8273010E+000, 3.1602381E+000, 5.7916461E+000, 9.7724063E+000, 5.8779612E+000, 3.0682804E+000, 1.8168874E+000, 3.5425303E+000, 4.9717439E+000, 2.3913753E+000, 1.6979339E+000, 3.5609305E+000, 2.7790616E+000, 1.8393096E+000, 1.3374776E+000, 6.4219557E-001, 3.9116185E+001, 3.4861436E+001, 3.0724451E+001, 2.8410714E+001, 2.6713012E+001
 3.1000018E+001, 3.0736088E+001, 3.9413363E+001, 6.0341586E+001, 3.7019444E+001, 3.0768886E+001, 7.0782881E+000, 1.1138861E+001, 2.0877008E+001, 8.8314048E+000, 6.0114668E+000, 3.3873677E+000, 6.4575613E+000, 8.0398964E+000, 4.6737175E+000, 3.2818513E+000, 2.6479147E+000, 4.1228176E+000, 4.3834519E+000, 2.8489328E+000, 2.2350830E+000, 3.4166449E+000, 2.3683805E+000, 1.7218226E+000, 1.2742822E+000, 9.1840712E-001, 3.9158289E+001, 3.4998556E+001, 3.1229771E+001, 2.9034155E+001, 2.7204021E+001
 3.1500245E+001, 2.7813059E+001, 4.4035383E+001, 6.3667210E+001, 4.3387531E+001, 2.6764842E+001, 6.2056223E+000, 1.1725034E+001, 2.6686005E+001, 1.4251612E+001, 7.8000346E+000, 3.3253229E+000, 5.5508344E+000, 1.0610414E+001, 1.2800247E+001, 6.5577840E+000, 1.5429833E+000, 1.9621188E+000, 3.5140180E+000, 6.6486632E+000, 3.6444875E+000, 1.6100548E+000, 1.1214145E+000, 1.1324177E+000, 1.3989293E+000, 1.3750710E+000, 3.9083162E+001, 3.5017740E+001, 3.1637938E+001, 2.9755104E+001, 2.7886020E+001
 3.2000067E+001, 2.9832006E+001, 4.6118052E+001, 6.1123864E+001, 4.3548905E+001, 2.8489564E+001, 7.1850399E+000, 8.5665978E+000, 2.1888770E+001, 9.5104871E+000, 7.2545382E+000, 2.8672624E+000, 4.2656103E+000, 1.0868907E+001, 4.0568770E+000, 3.4086141E+000, 1.6431810E+000, 3.2511408E+000, 4.4952638E+000, 4.1659979E+000, 3.1300605E+000, 3.0468367E+000, 2.6580261E+000, 2.2662287E+000, 1.6975851E+000, 1.5147636E+000, 4.0193461E+001, 3.6097870E+001, 3.2264186E+001, 2.9741301E+001, 2.8009804E+001
 3.2500006E+001, 3.6735464E+001, 4.3776025E+001, 6.3807871E+001, 4.3480834E+001, 3.7732671E+001, 8.3307846E+000, 1.1291563E+001, 3.0172217E+001, 1.1939284E+001, 7.8687640E+000, 3.4775498E+000, 5.8663234E+000, 1.3969807E+001, 7.0102850E+000, 4.0499313E+000, 2.0808063E+000, 3.8790104E+000, 7.0522884E+000, 4.0453880E+000, 2.9084071E+000, 4.0006917E+000, 2.7765777E+000, 1.9399383E+000, 9.4063606E-001, 7.3525117E-001, 4.1459232E+001, 3.6366108E+001, 3.2418138E+001, 2.9611095E+001, 2.8184576E+001
 3.3000168E+001, 3.4907714E+001, 4.3917289E+001, 6.2207117E+001, 4.7459421E+001, 3.4427328E+001, 7.9720733E+000, 9.9753451E+000, 2.3514772E+001, 1.1306951E+001, 8.2587879E+000, 4.1932847E+000, 9.2342943E+000, 1.5540269E+001, 9.7234267E+000, 4.6411441E+000, 5.3145099E+000, 8.4692723E+000, 1.1020237E+001, 6.5100756E+000, 3.8708636E+000, 6.1413288E+000, 2.1017524E+000, 1.0094284E+000, 1.1266438E+000, 9.8145427E-001, 4.2605063E+001, 3.6409570E+001, 3.2432337E+001, 2.9924318E+001, 2.8160959E+001
 3.3500085E+001, 3.0215977E+001, 4.5503434E+001, 6.2549323E+001, 4.6078762E+001, 2.8226477E+001, 8.9569482E+000, 1.4239153E+001, 3.8785944E+001, 1.6261203E+001, 9.1384602E+000, 3.8769237E+000, 7.1948508E+000, 1.5000412E+001, 9.2469563E+000, 4.7219054E+000, 2.6826460E+000, 3.3288562E+000, 5.4481103E+000, 2.6780216E+000, 2.1860218E+000, 3.0600484E+000, 2.7792533E+000, 1.6378784E+000, 1.1030433E+000, 8.4309965E-001, 4.5919847E+001, 3.8238893E+001, 3.2681034E+001, 2.9748318E+001, 2.8013734E+001
 3.4000336E+001, 3.9846812E+001, 5.3052449E+001, 7.0100616E+001, 4.8934274E+001, 4.2306745E+001, 8.1485529E+000, 1.0099498E+001, 3.0272629E+001, 1.0042424E+001, 9.3703081E+000, 4.9655907E+000, 1.0590680E+001, 1.6139840E+001, 8.0292628E+000, 5.9077298E+000, 3.0748354E+000, 7.4304951E+000, 8.8383941E+000, 7.8821371E+000, 3.6068440E+000, 5.1573163E+000, 3.8226401E+000, 2.8419121E+000, 2.1499320E+000, 1.6263728E+000, 4.6941235E+001, 3.9794514E+001, 3.4062449E+001, 3.0785300E+001, 2.8709736E+001
 3.4500035E+001, 4.0247025E+001, 4.5574944E+001, 6.6344470E+001, 4.8147549E+001, 4.1554021E+001, 1.6192348E+001, 1.7601111E+001, 2.3990012E+001, 2.1052913E+001, 1.3531712E+001, 5.5893915E+000, 9.5737942E+000, 1.1900550E+001, 1.0106443E+001, 7.2434859E+000, 2.3533247E+000, 5.8155944E+000, 7.2685139E+000, 6.2522310E+000, 2.5447643E+000, 5.1496989E+000, 3.5968954E+000, 2.5953210E+000, 1.7163067E+000, 1.2547234E+000, 4.8023695E+001, 4.0146486E+001, 3.4688052E+001, 3.1250850E+001, 2.9101626E+001
 3.5000119E+001, 3.7616549E+001, 5.2311852E+001, 6.3684820E+001, 4.9534420E+001, 3.7109715E+001, 1.2800616E+001, 2.3406709E+001, 3.9622805E+001, 1.6002175E+001, 1.0878583E+001, 6.6394488E+000, 1.2753050E+001, 1.8807093E+001, 1.1702904E+001, 5.6229120E+000, 3.9312324E+000, 5.2871468E+000, 7.4361509E+000, 4.8857154E+000, 3.4391840E+000, 2.8808605E+000, 1.8363889E+000, 1.5922277E+000, 1.5799722E+000, 1.5558671E+000, 4.7201592E+001, 4.0085309E+001, 3.5250563E+001, 3.2164602E+001, 3.0154732E+001
 3.5500176E+001, 4.8055593E+001, 5.3012811E+001, 6.4784794E+001, 5.3768679E+001, 4.8401829E+001, 1.3685515E+001, 1.3948228E+001, 2.8392460E+001, 1.4798247E+001, 1.2361735E+001, 4.6075133E+000, 4.8031469E+000, 7.4769604E+000, 5.9265004E+000, 3.9669784E+000, 4.9674921E+000, 6.3352414E+000, 5.8095840E+000, 5.9916579E+000, 3.2051188E+000, 5.4606171E+000, 3.6800773E+000, 3.0130992E+000, 2.6315376E+000, 1.8142277E+000, 5.0608017E+001, 4.1804771E+001, 3.6399773E+001, 3.3036806E+001, 3.0255659E+001
 3.6000150E+001, 4.4957476E+001, 4.8378095E+001, 6.2771635E+001, 4.8764432E+001, 4.1913180E+001, 1.3471687E+001, 1.9819580E+001, 3.5083166E+001, 2.2220594E+001, 1.4118887E+001, 1.0592986E+001, 1.1768407E+001, 1.9107652E+001, 1.6234594E+001, 9.5773255E+000, 5.1392008E+000, 7.4729943E+000, 1.0792902E+001, 1.0687979E+001, 7.7540633E+000, 6.5925317E+000, 4.1307138E+000, 2.2569253E+000, 1.0795950E+000, 8.4419512E-001, 5.1128046E+001, 4.1713600E+001, 3.5580116E+001, 3.2299000E+001, 3.0222502E+001
 3.6500338E+001, 4.2936798E+001, 5.0754328E+001, 6.6978251E+001, 5.0503344E+001, 4.2074079E+001, 1.4045387E+001, 2.6652472E+001, 3.5686827E+001, 2.1319038E+001, 1.5031991E+001, 8.1568875E+000, 1.8114482E+001, 1.8947884E+001, 1.3941431E+001, 8.1126224E+000, 7.1613801E+000, 1.0685410E+001, 1.0019282E+001, 7.3442741E+000, 5.0940151E+000, 3.4438385E+000, 1.4644484E+000, 1.3439554E+000, 1.4693088E+000, 1.3107432E+000, 5.0371992E+001, 4.1696317E+001, 3.6212511E+001, 3.2725578E+001, 3.0276859E+001
 3.7000288E+001, 4.0500007E+001, 5.6395843E+001, 7.0580861E+001, 5.0247922E+001, 4.3224837E+001, 1.4028387E+001, 2.3949774E+001, 3.4037173E+001, 2.0739142E+001, 1.5077575E+001, 9.3708407E+000, 1.1377534E+001, 9.3119743E+000, 7.2313277E+000, 7.0287984E+000, 3.4755686E+000, 4.5498260E+000, 4.2457991E+000, 3.9101396E+000, 3.0100214E+000, 4.3740660E+000, 3.5487398E+000, 2.5822664E+000, 1.9134231E+000, 1.4906090E+000, 5.2870375E+001, 4.3413060E+001, 3.6987328E+001, 3.3022251E+001, 3.0408294E+001
 3.7500134E+001, 4.6685454E+001, 5.6719061E+001, 6.6052257E+001, 5.1239564E+001, 4.9418376E+001, 1.4067500E+001, 1.9114164E+001, 3.3356270E+001, 1.6089157E+001, 1.5266514E+001, 8.9564608E+000, 1.3037224E+001, 2.0723217E+001, 1.2568952E+001, 9.6565014E+000, 8.2285981E+000, 1.0359683E+001, 1.2316567E+001, 1.0123918E+001, 7.4241112E+000, 7.3394679E+000, 4.7416476E+000, 3.0703174E+000, 2.0763642E+000, 1.3105487E+000, 5.5742475E+001, 4.4682324E+001, 3.7515980E+001, 3.3265940E+001, 3.0538784E+001
 3.8000222E+001, 4.8360368E+001, 5.0313488E+001, 6.3481138E+001, 4.9260902E+001, 4.7168006E+001, 1.7074635E+001, 2.6124133E+001, 3.9342162E+001, 2.3111122E+001, 2.0979760E+001, 1.1372265E+001, 1.6853042E+001, 2.0152257E+001, 1.2089800E+001, 1.0176117E+001, 1.0334281E+001, 1.3032926E+001, 1.2604636E+001, 8.2226422E+000, 5.4712204E+000, 7.1698969E+000, 3.5029104E+000, 1.5621781E+000, 1.1570633E+000, 1.2823831E+000, 5.5757492E+001, 4.3900324E+001, 3.7143437E+001, 3.3646384E+001, 3.1357025E+001
 3.8500292E+001, 4.6882329E+001, 5.5952116E+001, 6.9660406E+001, 5.7477617E+001, 5.2158109E+001, 2.1853608E+001, 2.6043470E+001, 4.2373894E+001, 2.5744989E+001, 1.9651863E+001, 8.8873624E+000, 1.9426961E+001, 2.0197471E+001, 1.9897267E+001, 1.2933358E+001, 5.0142364E+000, 7.6609387E+000, 7.4472365E+000, 6.9128322E+000, 7.5751640E+000, 3.0539355E+000, 1.9282533E+000, 1.8542967E+000, 1.7308195E+000, 1.4175435E+000, 5.5877336E+001, 4.4489281E+001, 3.7653531E+001, 3.3864100E+001, 3.1205356E+001
 3.9000044E+001, 5.2494059E+001, 5.6445948E+001, 6.9422298E+001, 5.8169269E+001, 5.4196311E+001, 2.6635167E+001, 2.0800491E+001, 3.4283970E+001, 2.5785176E+001, 2.3074903E+001, 7.7397254E+000, 8.5771142E+000, 1.1637610E+001, 9.2890610E+000, 7.1469676E+000, 4.9034050E+000, 6.9164718E+000, 6.5768053E+000, 7.9981053E+000, 6.6455241E+000, 4.2568446E+000, 3.2313177E+000, 2.3101673E+000, 1.7637895E+000, 1.3428738E+000, 5.6435666E+001, 4.4991399E+001, 3.7605920E+001, 3.3648625E+001, 3.1072311E+001
 3.9500002E+001, 5.0767874E+001, 5.8044097E+001, 6.3468543E+001, 5.6660658E+001, 5.2539053E+001, 2.3760297E+001, 2.5193393E+001, 4.0178068E+001, 2.3232803E+001, 1.8632844E+001, 1.6398687E+001, 1.6618697E+001, 2.3836721E+001, 1.8275082E+001, 1.3160798E+001, 8.0698555E+000, 1.1015004E+001, 1.0608619E+001, 1.1008252E+001, 1.0309161E+001, 5.3706593E+000, 3.3927441E+000, 2.3127351E+000, 1.6115002E+000, 1.0500299E+000, 5.6890321E+001, 4.4940378E+001, 3.7651682E+001, 3.3723568E+001, 3.1112469E+001
 4.0000120E+001, 5.1195208E+001, 5.4236035E+001, 6.4439805E+001, 5.4703411E+001, 5.2298922E+001, 2.7011526E+001, 3.1519021E+001, 3.8182963E+001, 3.3253579E+001, 3.2459302E+001, 1.6639633E+001, 2.3563455E+001, 1.9642989E+001, 1.6643626E+001, 1.4396217E+001, 9.4487855E+000, 1.5176674E+001, 1.6429359E+001, 1.0388703E+001, 6.7454772E+000, 8.8816349E+000, 4.5011950E+000, 2.0021680E+000, 1.5791013E+000, 1.2335251E+000, 5.7771316E+001, 4.5042032E+001, 3.8037127E+001, 3.4354580E+001, 3.1544630E+001
 4.0500213E+001, 4.8044797E+001, 5.9485606E+001, 7.1238659E+001, 5.8205246E+001, 5.1616393E+001, 1.8710274E+001, 2.9195426E+001, 4.7747574E+001, 3.0451583E+001, 2.0123942E+001, 1.1196193E+001, 1.6967922E+001, 2.6871015E+001, 1.8358134E+001, 1.3643773E+001, 6.5052772E+000, 8.0309994E+000, 9.9919965E+000, 7.5899776E+000, 6.7266208E+000, 3.4570488E+000, 2.5474530E+000, 3.2245379E+000, 2.6354281E+000, 2.0381994E+000, 6.0456805E+001, 4.7680957E+001, 4.0517863E+001, 3.5876950E+001, 3.2384460E+001
 4.1000278E+001, 5.2427205E+001, 6.5435337E+001, 6.5904897E+001, 5.8953487E+001, 5.5369006E+001, 2.8720682E+001, 2.2933607E+001, 4.0256112E+001, 2.4655893E+001, 3.0358008E+001, 8.6623257E+000, 8.1966777E+000, 1.1199030E+001, 1.1548969E+001, 1.0665103E+001, 7.3350338E+000, 8.5818193E+000, 1.1467455E+001, 9.5243478E+000, 8.5855606E+000, 1.2230154E+001, 9.3618452E+000, 6.4435123E+000, 4.2862713E+000, 2.9725480E+000, 6.9486734E+001, 5.3756961E+001, 4.3624329E+001, 3.7550600E+001, 3.3497790E+001
 4.1500220E+001, 5.8770002E+001, 6.0361471E+001, 6.3837100E+001, 5.7723335E+001, 5.4870554E+001, 2.9628769E+001, 3.1773163E+001, 4.4871580E+001, 2.7063356E+001, 2.7661264E+001, 1.5551224E+001, 1.9341407E+001, 2.7212110E+001, 1.8140979E+001, 1.6581797E+001, 9.6555966E+000, 1.3238059E+001, 1.7450524E+001, 1.4046185E+001, 1.0841045E+001, 1.2663757E+001, 8.8129305E+000, 5.2353807E+000, 3.1040640E+000, 1.5861164E+000, 7.1009943E+001, 5.4759917E+001, 4.4030780E+001, 3.7779845E+001, 3.3728896E+001
 4.2000289E+001, 5.4041741E+001, 6.1071965E+001, 6.8991311E+001, 5.9221311E+001, 5.1008095E+001, 3.4757840E+001, 3.8220130E+001, 4.2608570E+001, 3.7308639E+001, 3.7348914E+001, 1.9004849E+001, 2.3598132E+001, 2.1081801E+001, 2.0848202E+001, 1.4513434E+001, 1.2487944E+001, 1.5913937E+001, 1.1108212E+001, 1.2088656E+001, 9.5374668E+000, 6.7696726E+000, 3.7586405E+000, 1.9473407E+000, 1.4141476E+000, 1.8173172E+000, 7.0545481E+001, 5.4801681E+001, 4.4336982E+001, 3.8316406E+001, 3.4600148E+001
 4.2500024E+001, 5.8418874E+001, 6.2177948E+001, 7.0324774E+001, 6.4357659E+001, 5.7897678E+001, 2.5900614E+001, 3.4620413E+001, 4.7025871E+001, 3.7045874E+001, 2.7075820E+001, 1.3934583E+001, 2.0588204E+001, 2.6049806E+001, 2.3434477E+001, 1.9817458E+001, 7.1765067E+000, 8.4362524E+000, 8.0016801E+000, 7.8513939E+000, 7.9070798E+000, 2.9479272E+000, 3.1892592E+000, 2.9821629E+000, 2.4624734E+000, 1.9371814E+000, 6.9271456E+001, 5.4936706E+001, 4.4611034E+001, 3.8335826E+001, 3.4332488E+001
 4.3000064E+001, 6.3023624E+001, 6.6782576E+001, 7.3894044E+001, 6.4324123E+001, 5.6651019E+001, 2.8330361E+001, 3.5193603E+001, 4.8209799E+001, 2.7100081E+001, 2.5486840E+001, 1.3392572E+001, 1.6702504E+001, 2.1707047E+001, 1.3614224E+001, 1.1489326E+001, 7.8199716E+000, 1.2387924E+001, 1.4442000E+001, 1.1570269E+001, 8.5629390E+000, 1.1124696E+001, 7.6018741E+000, 4.5542390E+000, 3.2826292E+000, 2.5348558E+000, 7.4649939E+001, 5.7611851E+001, 4.5908323E+001, 3.9330783E+001, 3.5077141E+001
