s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0012856E+000, 1.2641616E+001,-3.9434709E+000,-2.1586438E+000,-1.9250587E+000, 8.0099097E-002, 0.0000000E+000, 0.0000000E+000, 4.7332247E+000, 4.6945418E+000, 0.0000000E+000, 1.2823377E-006, 2.8010853E-004, 0.0000000E+000, 6.3198923E-008, 0.0000000E+000
 1.0000385E+001, 1.4037111E+001,-4.4758157E+000,-5.0826640E+000,-2.1753677E+000, 9.7167375E-002, 0.0000000E+000, 0.0000000E+000, 2.4562437E+000, 2.4004307E+000, 0.0000000E+000, 1.4835015E-006, 3.1303625E-004, 0.0000000E+000, 1.7489571E-007, 0.0000000E+000
 1.1001281E+001, 1.5396506E+001,-5.0044597E+000,-5.0305963E+000,-2.3520393E+000, 1.1010919E-001, 0.0000000E+000, 0.0000000E+000, 3.1904533E+000, 3.1195201E+000, 0.0000000E+000, 1.8198849E-006, 3.4597612E-004, 0.0000000E+000, 4.5598804E-007, 0.0000000E+000
 1.2001231E+001, 1.6871822E+001,-5.5948886E+000,-7.5899665E+000,-2.3293387E+000, 1.2285024E-001, 0.0000000E+000, 0.0000000E+000, 1.5541986E+000, 1.4804783E+000, 0.0000000E+000, 2.3292531E-006, 3.7893949E-004, 0.0000000E+000, 1.0472838E-006, 0.0000000E+000
 1.3001010E+001, 1.8657990E+001,-6.2475683E+000,-6.5674753E+000,-2.4775095E+000, 1.3558526E-001, 0.0000000E+000, 0.0000000E+000, 3.5701786E+000, 3.5010219E+000, 0.0000000E+000, 3.0733611E-006, 4.1188591E-004, 0.0000000E+000, 2.2146333E-006, 0.0000000E+000
 1.4000673E+001, 1.9705957E+001,-6.6706905E+000,-8.9362368E+000,-2.6221807E+000, 1.4398636E-001, 0.0000000E+000, 0.0000000E+000, 1.7141970E+000, 1.6208357E+000, 0.0000000E+000, 4.0698927E-006, 4.4482337E-004, 0.0000000E+000, 4.2175664E-006, 0.0000000E+000
 1.5000533E+001, 2.1404267E+001,-7.2005261E+000,-8.2957650E+000,-2.6547983E+000, 1.5741829E-001, 0.0000000E+000, 0.0000000E+000, 3.5176033E+000, 3.4105962E+000, 0.0000000E+000, 5.4590887E-006, 4.7775211E-004, 0.0000000E+000, 7.7324469E-006, 0.0000000E+000
 1.6000269E+001, 2.3989860E+001,-8.0675482E+000,-1.2185756E+001,-2.8503921E+000, 1.7391548E-001, 0.0000000E+000, 0.0000000E+000, 1.2031031E+000, 1.0600795E+000, 0.0000000E+000, 7.2744941E-006, 5.1069226E-004, 0.0000000E+000, 1.3281203E-005, 0.0000000E+000
 1.7000185E+001, 2.5107210E+001,-8.4329110E+000,-1.0374048E+001,-2.9375090E+000, 1.9004917E-001, 0.0000000E+000, 0.0000000E+000, 3.6984760E+000, 3.5527912E+000, 0.0000000E+000, 9.7765986E-006, 5.4363829E-004, 0.0000000E+000, 2.2538618E-005, 0.0000000E+000
 1.8000401E+001, 2.7545735E+001,-9.3298336E+000,-1.2647988E+001,-2.9359187E+000, 2.0797534E-001, 0.0000000E+000, 0.0000000E+000, 2.9932168E+000, 2.8399707E+000, 0.0000000E+000, 1.2940252E-005, 5.7658214E-004, 0.0000000E+000, 3.5290296E-005, 0.0000000E+000
 1.9000122E+001, 3.0859351E+001,-1.0282053E+001,-1.3349502E+001,-2.9995537E+000, 2.1784830E-001, 0.0000000E+000, 0.0000000E+000, 4.6126364E+000, 4.4460898E+000, 0.0000000E+000, 1.6633467E-005, 6.0952594E-004, 0.0000000E+000, 4.8976885E-005, 0.0000000E+000
 2.0000534E+001, 3.2542587E+001,-1.0876719E+001,-1.6203174E+001,-3.3820126E+000, 2.3457967E-001, 0.0000000E+000, 0.0000000E+000, 2.5168581E+000, 2.3152602E+000, 0.0000000E+000, 2.1240289E-005, 6.4247139E-004, 0.0000000E+000, 6.3847930E-005, 0.0000000E+000
 2.1000475E+001, 3.4604057E+001,-1.1668772E+001,-1.7302192E+001,-3.5329744E+000, 2.5603035E-001, 0.0000000E+000, 0.0000000E+000, 2.5813949E+000, 2.3561487E+000, 0.0000000E+000, 2.6420616E-005, 6.6992280E-004, 0.0000000E+000, 7.7832850E-005, 0.0000000E+000
 2.2000189E+001, 3.4255724E+001,-1.1556994E+001,-1.5361718E+001,-3.4582099E+000, 2.5590645E-001, 0.0000000E+000, 0.0000000E+000, 4.3144698E+000, 4.1347079E+000, 0.0000000E+000, 3.1494008E-005, 6.9188283E-004, 0.0000000E+000, 9.0299348E-005, 0.0000000E+000
 2.3000031E+001, 4.0703956E+001,-1.3463312E+001,-2.3096652E+001,-3.5517654E+000, 2.8220576E-001, 0.0000000E+000, 0.0000000E+000, 1.0995709E+000, 8.7443245E-001, 0.0000000E+000, 3.7027779E-005, 7.1384253E-004, 0.0000000E+000, 1.0399643E-004, 0.0000000E+000
 2.4000479E+001, 3.7253808E+001,-1.2476317E+001,-2.0564943E+001,-3.8505312E+000, 2.8067194E-001, 0.0000000E+000, 0.0000000E+000, 9.0030357E-001, 6.4268883E-001, 0.0000000E+000, 4.2906187E-005, 7.3580951E-004, 0.0000000E+000, 1.1690984E-004, 0.0000000E+000
 2.5000280E+001, 4.3910550E+001,-1.4434566E+001,-2.0096561E+001,-3.9814939E+000, 3.1280504E-001, 0.0000000E+000, 0.0000000E+000, 5.9939240E+000, 5.7107348E+000, 0.0000000E+000, 5.0213314E-005, 7.5777357E-004, 0.0000000E+000, 1.3594809E-004, 0.0000000E+000
 2.6000715E+001, 4.1906484E+001,-1.3888328E+001,-2.6491218E+001,-4.0125007E+000, 2.9522111E-001, 0.0000000E+000, 0.0000000E+000,-1.9289230E+000,-2.1903411E+000, 0.0000000E+000, 5.6451685E-005, 7.7974422E-004, 0.0000000E+000, 1.4978757E-004, 0.0000000E+000
 2.7000456E+001, 4.4698105E+001,-1.4974081E+001,-2.1861848E+001,-4.1348891E+000, 3.1431591E-001, 0.0000000E+000, 0.0000000E+000, 4.3110300E+000, 4.0416031E+000, 0.0000000E+000, 6.3531658E-005, 8.0170823E-004, 0.0000000E+000, 1.6578819E-004, 0.0000000E+000
 2.8000608E+001, 4.7484204E+001,-1.5652610E+001,-2.4463159E+001,-4.1032645E+000, 3.3284052E-001, 0.0000000E+000, 0.0000000E+000, 3.9086664E+000, 3.5980108E+000, 0.0000000E+000, 7.2644575E-005, 8.2367063E-004, 0.0000000E+000, 1.8776694E-004, 0.0000000E+000
 2.9000578E+001, 4.9391852E+001,-1.6124292E+001,-2.8150842E+001,-4.4808816E+000, 3.2575192E-001, 0.0000000E+000, 0.0000000E+000, 1.3038103E+000, 9.6158756E-001, 0.0000000E+000, 8.1690769E-005, 8.4563322E-004, 0.0000000E+000, 2.0929944E-004, 0.0000000E+000
 3.0000040E+001, 5.1290509E+001,-1.7137178E+001,-2.6708970E+001,-4.5952433E+000, 3.5402967E-001, 0.0000000E+000, 0.0000000E+000, 3.4985964E+000, 3.2031480E+000, 0.0000000E+000, 9.0929564E-005, 8.6759538E-004, 0.0000000E+000, 2.3120292E-004, 0.0000000E+000
 3.1000439E+001, 5.4619249E+001,-1.7842944E+001,-3.1964844E+001,-4.5773686E+000, 3.5772616E-001, 0.0000000E+000, 0.0000000E+000, 8.8656994E-001, 5.9181846E-001, 0.0000000E+000, 9.8747399E-005, 8.8955747E-004, 0.0000000E+000, 2.4953341E-004, 0.0000000E+000
 3.2000610E+001, 5.2972111E+001,-1.7643968E+001,-3.0955370E+001,-4.6964327E+000, 3.5465871E-001, 0.0000000E+000, 0.0000000E+000, 3.0995411E-001, 3.0999436E-002, 0.0000000E+000, 1.0975155E-004, 9.1152643E-004, 0.0000000E+000, 2.7438718E-004, 0.0000000E+000
 3.3000050E+001, 5.8160621E+001,-1.8904254E+001,-3.0261165E+001,-4.8200263E+000, 3.8099189E-001, 0.0000000E+000, 0.0000000E+000, 4.9302618E+000, 4.5561676E+000, 0.0000000E+000, 1.2257629E-004, 9.3348439E-004, 0.0000000E+000, 3.0446965E-004, 0.0000000E+000
 3.4000443E+001, 6.1215337E+001,-1.9805139E+001,-3.5269310E+001,-5.0821435E+000, 3.7201004E-001, 0.0000000E+000, 0.0000000E+000, 1.8029366E+000, 1.4307542E+000, 0.0000000E+000, 1.3388677E-004, 9.5544549E-004, 0.0000000E+000, 3.3046559E-004, 0.0000000E+000
 3.5000301E+001, 6.4108738E+001,-2.0771466E+001,-3.7391167E+001,-5.4756057E+000, 4.3714029E-001, 0.0000000E+000, 0.0000000E+000, 1.3058103E+000, 9.0764014E-001, 0.0000000E+000, 1.5444315E-004, 9.7741544E-004, 0.0000000E+000, 3.7949172E-004, 0.0000000E+000
 3.6000027E+001, 6.3775518E+001,-2.0422539E+001,-3.5330523E+001,-5.2170774E+000, 4.0416738E-001, 0.0000000E+000, 0.0000000E+000, 3.5179711E+000, 3.2095459E+000, 0.0000000E+000, 1.6632180E-004, 9.9937323E-004, 0.0000000E+000, 4.0676857E-004, 0.0000000E+000
 3.7000500E+001, 7.0112303E+001,-2.2722844E+001,-3.8824708E+001,-5.6690862E+000, 4.2985393E-001, 0.0000000E+000, 0.0000000E+000, 3.6611742E+000, 3.3255189E+000, 0.0000000E+000, 1.8136059E-004, 1.0213405E-003, 0.0000000E+000, 4.3921890E-004, 0.0000000E+000
 3.8000320E+001, 7.0495556E+001,-2.2357702E+001,-3.7821990E+001,-5.7835625E+000, 4.4184379E-001, 0.0000000E+000, 0.0000000E+000, 5.3787083E+000, 4.9741450E+000, 0.0000000E+000, 2.0013927E-004, 1.0433034E-003, 0.0000000E+000, 4.7894174E-004, 0.0000000E+000
 3.9000423E+001, 7.2467899E+001,-2.2883452E+001,-4.4658604E+001,-5.9753908E+000, 4.7158709E-001, 0.0000000E+000, 0.0000000E+000,-2.1648604E-001,-5.7796090E-001, 0.0000000E+000, 2.2327505E-004, 1.0652697E-003, 0.0000000E+000, 5.2866815E-004, 0.0000000E+000
 4.0000294E+001, 7.7985669E+001,-2.5054381E+001,-4.4358539E+001,-6.3435187E+000, 4.8817027E-001, 0.0000000E+000, 0.0000000E+000, 3.1944802E+000, 2.7174012E+000, 0.0000000E+000, 2.4131557E-004, 1.0872321E-003, 0.0000000E+000, 5.6803142E-004, 0.0000000E+000
 4.1000458E+001, 8.0214954E+001,-2.5388798E+001,-4.5287255E+001,-6.5313970E+000, 5.1176046E-001, 0.0000000E+000, 0.0000000E+000, 4.0097327E+000, 3.5192639E+000, 0.0000000E+000, 2.6448241E-004, 1.1031472E-003, 0.0000000E+000, 6.1562351E-004, 0.0000000E+000
 4.2000546E+001, 8.0799246E+001,-2.5117961E+001,-5.1063706E+001,-6.7413834E+000, 5.3300071E-001, 0.0000000E+000, 0.0000000E+000,-1.1239813E+000,-1.5908035E+000, 0.0000000E+000, 2.9411102E-004, 1.1130324E-003, 0.0000000E+000, 6.7693730E-004, 0.0000000E+000
 4.3000046E+001, 8.9830998E+001,-2.8101937E+001,-4.4908977E+001,-7.1680496E+000, 5.9973118E-001, 0.0000000E+000, 0.0000000E+000, 1.0653704E+001, 1.0251765E+001, 0.0000000E+000, 3.2866737E-004, 1.1229135E-003, 0.0000000E+000, 7.4537191E-004, 0.0000000E+000
 4.4000572E+001, 8.5109522E+001,-2.7154616E+001,-5.3024393E+001,-7.1054792E+000, 6.2013062E-001, 0.0000000E+000, 0.0000000E+000,-1.1419447E+000,-1.5548352E+000, 0.0000000E+000, 3.6335556E-004, 1.1327997E-003, 0.0000000E+000, 8.0979928E-004, 0.0000000E+000
 4.5000538E+001, 9.6338437E+001,-2.9731010E+001,-5.8585151E+001,-7.4392894E+000, 6.0951936E-001, 0.0000000E+000, 0.0000000E+000, 1.6448059E+000, 1.1925052E+000, 0.0000000E+000, 3.8537176E-004, 1.1426856E-003, 0.0000000E+000, 8.5537656E-004, 0.0000000E+000
 4.6000496E+001, 9.7303432E+001,-3.0580583E+001,-5.3940699E+001,-7.2138262E+000, 6.4782998E-001, 0.0000000E+000, 0.0000000E+000, 6.7250429E+000, 6.2161536E+000, 0.0000000E+000, 4.2684361E-004, 1.1525675E-003, 0.0000000E+000, 9.3215496E-004, 0.0000000E+000
 4.7000553E+001, 1.0002247E+002,-3.1801317E+001,-5.7642579E+001,-7.1218441E+000, 6.5094767E-001, 0.0000000E+000, 0.0000000E+000, 4.6478387E+000, 4.1076734E+000, 0.0000000E+000, 4.5510624E-004, 1.1624512E-003, 0.0000000E+000, 9.8352695E-004, 0.0000000E+000
 4.8000198E+001, 1.0063580E+002,-3.1425140E+001,-6.6341972E+001,-7.6188579E+000, 6.3955989E-001, 0.0000000E+000, 0.0000000E+000,-3.5360971E+000,-4.1106096E+000, 0.0000000E+000, 4.7535646E-004, 1.1723345E-003, 0.0000000E+000, 1.0245572E-003, 0.0000000E+000
 4.9000107E+001, 1.0518615E+002,-3.2888600E+001,-6.9397346E+001,-8.4161869E+000, 7.3646003E-001, 0.0000000E+000, 0.0000000E+000,-4.0756027E+000,-4.7795204E+000, 0.0000000E+000, 5.2401962E-004, 1.1822170E-003, 0.0000000E+000, 1.1111412E-003, 0.0000000E+000
 5.0000256E+001, 1.1191209E+002,-3.4459563E+001,-6.0147452E+001,-7.9327167E+000, 6.6763828E-001, 0.0000000E+000, 0.0000000E+000, 1.0626095E+001, 1.0039996E+001, 0.0000000E+000, 5.5467765E-004, 1.1920998E-003, 0.0000000E+000, 1.1723644E-003, 0.0000000E+000
 5.1000450E+001, 1.1056078E+002,-3.4905934E+001,-6.7562292E+001,-8.2860700E+000, 7.1000845E-001, 0.0000000E+000, 0.0000000E+000, 1.1039411E+000, 5.1649302E-001, 0.0000000E+000, 5.7770262E-004, 1.2019843E-003, 0.0000000E+000, 1.2196518E-003, 0.0000000E+000
 5.2000050E+001, 1.1107310E+002,-3.4126640E+001,-6.6336423E+001,-8.9673624E+000, 7.1152125E-001, 0.0000000E+000, 0.0000000E+000, 3.1060014E+000, 2.3541954E+000, 0.0000000E+000, 6.1569160E-004, 1.2118678E-003, 0.0000000E+000, 1.2870936E-003, 0.0000000E+000
 5.3000149E+001, 1.2719949E+002,-3.8040483E+001,-7.7985787E+001,-9.1851448E+000, 7.6287567E-001, 0.0000000E+000, 0.0000000E+000, 3.5020979E+000, 2.7509487E+000, 0.0000000E+000, 6.4506319E-004, 1.2217511E-003, 0.0000000E+000, 1.3439646E-003, 0.0000000E+000
 5.4000416E+001, 1.1872166E+002,-3.5217123E+001,-7.3931302E+001,-9.0198496E+000, 6.9133906E-001, 0.0000000E+000, 0.0000000E+000, 1.9267818E+000, 1.2447225E+000, 0.0000000E+000, 6.9537891E-004, 1.2316364E-003, 0.0000000E+000, 1.4349911E-003, 0.0000000E+000
 5.5000263E+001, 1.3246456E+002,-3.9391329E+001,-7.8849678E+001,-9.6731808E+000, 7.6894601E-001, 0.0000000E+000, 0.0000000E+000, 6.0340364E+000, 5.3193157E+000, 0.0000000E+000, 7.2975776E-004, 1.2415194E-003, 0.0000000E+000, 1.5046092E-003, 0.0000000E+000
 5.6000275E+001, 1.3243223E+002,-3.9654970E+001,-8.7788227E+001,-9.1145190E+000, 7.7969630E-001, 0.0000000E+000, 0.0000000E+000,-2.7944060E+000,-3.3457863E+000, 0.0000000E+000, 7.7036326E-004, 1.2514022E-003, 0.0000000E+000, 1.5752420E-003, 0.0000000E+000
 5.7000103E+001, 1.3402619E+002,-4.1079573E+001,-7.4284767E+001,-9.3178836E+000, 8.1580731E-001, 0.0000000E+000, 0.0000000E+000, 1.0785813E+001, 1.0159773E+001, 0.0000000E+000, 8.1799670E-004, 1.2612863E-003, 0.0000000E+000, 1.6574702E-003, 0.0000000E+000
 5.8000256E+001, 1.3747304E+002,-4.1880609E+001,-8.8352270E+001,-9.4898134E+000, 8.3166975E-001, 0.0000000E+000, 0.0000000E+000,-7.6205429E-001,-1.4179830E+000, 0.0000000E+000, 8.5055851E-004, 1.2711706E-003, 0.0000000E+000, 1.7149847E-003, 0.0000000E+000
 5.9000610E+001, 1.4220072E+002,-4.2667779E+001,-8.7077285E+001,-9.6374414E+000, 8.2265942E-001, 0.0000000E+000, 0.0000000E+000, 4.2850487E+000, 3.6408737E+000, 0.0000000E+000, 8.8105042E-004, 1.2810560E-003, 0.0000000E+000, 1.7703954E-003, 0.0000000E+000
 6.0000282E+001, 1.5145809E+002,-4.5645591E+001,-9.1804890E+001,-1.0038455E+001, 8.6828518E-001, 0.0000000E+000, 0.0000000E+000, 5.5633587E+000, 4.8374411E+000, 0.0000000E+000, 9.4633326E-004, 1.2909387E-003, 0.0000000E+000, 1.8826953E-003, 0.0000000E+000
 6.1000446E+001, 1.5465888E+002,-4.5485340E+001,-9.7231715E+001,-1.0311972E+001, 8.4912222E-001, 0.0000000E+000, 0.0000000E+000, 3.1983874E+000, 2.4789786E+000, 0.0000000E+000, 9.7738428E-004, 1.2975239E-003, 0.0000000E+000, 1.9478059E-003, 0.0000000E+000
 6.2000221E+001, 1.4796560E+002,-4.5256124E+001,-1.0261817E+002,-1.0112015E+001, 8.7537916E-001, 0.0000000E+000, 0.0000000E+000,-8.4659454E+000,-9.1453291E+000, 0.0000000E+000, 1.0355389E-003, 1.3008189E-003, 0.0000000E+000, 2.0579637E-003, 0.0000000E+000
 6.3000145E+001, 1.6247822E+002,-4.7393230E+001,-9.4942363E+001,-1.0857804E+001, 8.8613262E-001, 0.0000000E+000, 0.0000000E+000, 1.0984103E+001, 1.0170955E+001, 0.0000000E+000, 1.0684293E-003, 1.3041129E-003, 0.0000000E+000, 2.1257418E-003, 0.0000000E+000
 6.4000275E+001, 1.6824042E+002,-4.9072808E+001,-1.1210337E+002,-1.1356431E+001, 9.4211466E-001, 0.0000000E+000, 0.0000000E+000,-2.5170422E+000,-3.3500656E+000, 0.0000000E+000, 1.1179863E-003, 1.3074076E-003, 0.0000000E+000, 2.2172644E-003, 0.0000000E+000
 6.5000298E+001, 1.7108608E+002,-4.9747015E+001,-1.0570044E+002,-1.1649147E+001, 9.4756254E-001, 0.0000000E+000, 0.0000000E+000, 5.9609686E+000, 4.9370404E+000, 0.0000000E+000, 1.1637596E-003, 1.3107022E-003, 0.0000000E+000, 2.3076071E-003, 0.0000000E+000
 6.6000175E+001, 1.7873945E+002,-5.0472187E+001,-1.0705508E+002,-1.2230315E+001, 9.5094471E-001, 0.0000000E+000, 0.0000000E+000, 1.1090235E+001, 9.9328124E+000, 0.0000000E+000, 1.2097057E-003, 1.3139968E-003, 0.0000000E+000, 2.3839156E-003, 0.0000000E+000
 6.7000313E+001, 1.7458147E+002,-5.0982721E+001,-1.2259767E+002,-1.1116967E+001, 9.7563525E-001, 0.0000000E+000, 0.0000000E+000,-8.1398651E+000,-9.1402571E+000, 0.0000000E+000, 1.2492295E-003, 1.3172915E-003, 0.0000000E+000, 2.4604968E-003, 0.0000000E+000
 6.8000252E+001, 1.8615437E+002,-5.4315373E+001,-1.1585741E+002,-1.2292362E+001, 1.0569740E+000, 0.0000000E+000, 0.0000000E+000, 5.6568596E+000, 4.7461970E+000, 0.0000000E+000, 1.3181704E-003, 1.3205860E-003, 0.0000000E+000, 2.5752783E-003, 0.0000000E+000
 6.9000458E+001, 1.8798942E+002,-5.5153822E+001,-1.1710535E+002,-1.2426078E+001, 1.1085966E+000, 0.0000000E+000, 0.0000000E+000, 5.4541313E+000, 4.4127679E+000, 0.0000000E+000, 1.4121381E-003, 1.3238806E-003, 0.0000000E+000, 2.7252322E-003, 0.0000000E+000
 7.0000069E+001, 1.9708763E+002,-5.7049455E+001,-1.1870543E+002,-1.3058675E+001, 1.0868946E+000, 0.0000000E+000, 0.0000000E+000, 1.0268662E+001, 9.3609700E+000, 0.0000000E+000, 1.4511860E-003, 1.3271749E-003, 0.0000000E+000, 2.8106517E-003, 0.0000000E+000
 7.1000229E+001, 2.0587177E+002,-5.9250420E+001,-1.3635668E+002,-1.3177667E+001, 1.1589394E+000, 0.0000000E+000, 0.0000000E+000,-6.8883757E-001,-1.7540495E+000, 0.0000000E+000, 1.5085408E-003, 1.3304696E-003, 0.0000000E+000, 2.9148646E-003, 0.0000000E+000
 7.2000229E+001, 2.0655982E+002,-5.9466270E+001,-1.2779329E+002,-1.3362803E+001, 1.1747123E+000, 0.0000000E+000, 0.0000000E+000, 8.2713125E+000, 7.1121722E+000, 0.0000000E+000, 1.5578811E-003, 1.3337644E-003, 0.0000000E+000, 2.9964444E-003, 0.0000000E+000
 7.3000389E+001, 2.0026221E+002,-5.7839075E+001,-1.5071660E+002,-1.2985436E+001, 1.2032398E+000, 0.0000000E+000, 0.0000000E+000,-1.8962247E+001,-2.0075654E+001, 0.0000000E+000, 1.6073145E-003, 1.3370589E-003, 0.0000000E+000, 3.0869901E-003, 0.0000000E+000
 7.4000206E+001, 2.2757710E+002,-6.6773351E+001,-1.3028183E+002,-1.4790401E+001, 1.3471679E+000, 0.0000000E+000, 0.0000000E+000, 1.8534534E+001, 1.7078687E+001, 0.0000000E+000, 1.7117234E-003, 1.3403533E-003, 0.0000000E+000, 3.2392507E-003, 0.0000000E+000
 7.5000023E+001, 2.2937548E+002,-6.6409604E+001,-1.4221385E+002,-1.3693196E+001, 1.3694857E+000, 0.0000000E+000, 0.0000000E+000, 9.5812750E+000, 8.4283106E+000, 0.0000000E+000, 1.7969601E-003, 1.3436479E-003, 0.0000000E+000, 3.3662934E-003, 0.0000000E+000
 7.6000244E+001, 2.3176706E+002,-6.4335873E+001,-1.5549138E+002,-1.4700215E+001, 1.3656789E+000, 0.0000000E+000, 0.0000000E+000,-6.6851327E-002,-1.3947268E+000, 0.0000000E+000, 1.9129589E-003, 1.3469425E-003, 0.0000000E+000, 3.5550632E-003, 0.0000000E+000
 7.7000511E+001, 2.3256989E+002,-6.8827250E+001,-1.5186451E+002,-1.3886101E+001, 1.4586385E+000, 0.0000000E+000, 0.0000000E+000, 3.8919425E-001,-5.4933271E-001, 0.0000000E+000, 1.9934900E-003, 1.3502376E-003, 0.0000000E+000, 3.7000803E-003, 0.0000000E+000
 7.8000198E+001, 2.4775917E+002,-7.1094740E+001,-1.6428077E+002,-1.4860657E+001, 1.4329233E+000, 0.0000000E+000, 0.0000000E+000, 3.6788128E-002,-1.0440744E+000, 0.0000000E+000, 2.0560335E-003, 1.3535320E-003, 0.0000000E+000, 3.8288415E-003, 0.0000000E+000
 7.9000175E+001, 2.5525237E+002,-7.1781779E+001,-1.7005292E+002,-1.6197073E+001, 1.5012614E+000, 0.0000000E+000, 0.0000000E+000, 2.3780427E-001,-1.2781348E+000, 0.0000000E+000, 2.1373709E-003, 1.3568260E-003, 0.0000000E+000, 3.9788817E-003, 0.0000000E+000
 8.0000221E+001, 2.6758087E+002,-7.5858693E+001,-1.6141692E+002,-1.6409066E+001, 1.5865856E+000, 0.0000000E+000, 0.0000000E+000, 1.6795661E+001, 1.5482775E+001, 0.0000000E+000, 2.2261833E-003, 1.3601212E-003, 0.0000000E+000, 4.1395913E-003, 0.0000000E+000
 8.1000023E+001, 2.7591181E+002,-7.9320832E+001,-1.8455687E+002,-1.6009627E+001, 1.6039308E+000, 0.0000000E+000, 0.0000000E+000,-1.0512768E+000,-2.3715881E+000, 0.0000000E+000, 2.3078141E-003, 1.3617665E-003, 0.0000000E+000, 4.2790767E-003, 0.0000000E+000
 8.2000252E+001, 2.7183458E+002,-7.7636266E+001,-1.7194273E+002,-1.6663514E+001, 1.6514879E+000, 0.0000000E+000, 0.0000000E+000, 8.5917888E+000, 7.2435578E+000, 0.0000000E+000, 2.3599452E-003, 1.3617667E-003, 0.0000000E+000, 4.4008207E-003, 0.0000000E+000
 8.3000443E+001, 2.8304585E+002,-7.9711901E+001,-1.8945428E+002,-1.6807489E+001, 1.7400239E+000, 0.0000000E+000, 0.0000000E+000, 3.3748891E-001,-1.1877879E+000, 0.0000000E+000, 2.4645678E-003, 1.3617667E-003, 0.0000000E+000, 4.5803582E-003, 0.0000000E+000
 8.4000435E+001, 2.9849353E+002,-8.5675357E+001,-1.9617278E+002,-1.7645359E+001, 1.7607435E+000, 0.0000000E+000, 0.0000000E+000, 2.4438133E+000, 7.6076935E-001, 0.0000000E+000, 2.5804307E-003, 1.3617667E-003, 0.0000000E+000, 4.7799857E-003, 0.0000000E+000
