s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 4.5022974E+000, 6.3058835E+000,-1.8357983E+000, 2.7360272E-002,-4.1604074E-001, 1.2249243E-002, 0.0000000E+000, 0.0000000E+000, 4.0976988E+000, 4.0936540E+000, 0.0000000E+000, 1.0598284E-006, 1.4014386E-004, 0.0000000E+000, 6.7379616E-009, 0.0000000E+000
 5.0012069E+000, 7.0530614E+000,-2.0590349E+000,-5.5660231E-002,-4.4367557E-001, 1.6008689E-002, 0.0000000E+000, 0.0000000E+000, 4.5154543E+000, 4.5106994E+000, 0.0000000E+000, 1.0637716E-006, 1.5662687E-004, 0.0000000E+000, 6.8479224E-009, 0.0000000E+000
 5.5000167E+000, 7.8038115E+000,-2.2796680E+000,-3.1977732E-001,-5.1569667E-001, 2.0007306E-002, 0.0000000E+000, 0.0000000E+000, 4.7125564E+000, 4.7086768E+000, 0.0000000E+000, 1.0691091E-006, 1.7305509E-004, 0.0000000E+000, 7.0467192E-009, 0.0000000E+000
 6.0021000E+000, 8.5499884E+000,-2.5194509E+000,-4.7415429E-001,-5.8653517E-001, 2.5279502E-002, 0.0000000E+000, 0.0000000E+000, 5.0012635E+000, 4.9951276E+000, 0.0000000E+000, 1.0757332E-006, 1.8954093E-004, 0.0000000E+000, 7.3563578E-009, 0.0000000E+000
 6.5036278E+000, 9.2902867E+000,-2.7275080E+000,-6.9657859E-001,-6.5616237E-001, 2.9900585E-002, 0.0000000E+000, 0.0000000E+000, 5.2523513E+000, 5.2399383E+000, 0.0000000E+000, 1.0859619E-006, 2.0606831E-004, 0.0000000E+000, 8.1527935E-009, 0.0000000E+000
 7.0017509E+000, 1.0075092E+001,-2.9773760E+000,-9.0841941E-001,-7.3460771E-001, 3.6376761E-002, 0.0000000E+000, 0.0000000E+000, 5.5110708E+000, 5.4910657E+000, 0.0000000E+000, 1.1010842E-006, 2.2252535E-004, 0.0000000E+000, 1.0074451E-008, 0.0000000E+000
 7.5018768E+000, 1.0797606E+001,-3.1904915E+000,-1.8854221E+000,-7.4379892E-001, 4.2728205E-002, 0.0000000E+000, 0.0000000E+000, 5.0468195E+000, 5.0206216E+000, 0.0000000E+000, 1.1227361E-006, 2.3897902E-004, 0.0000000E+000, 1.4472109E-008, 0.0000000E+000
 8.0024414E+000, 1.1544025E+001,-3.4184622E+000,-1.5952763E+000,-8.3928062E-001, 4.9288326E-002, 0.0000000E+000, 0.0000000E+000, 5.7676828E+000, 5.7402939E+000, 0.0000000E+000, 1.1499980E-006, 2.5546151E-004, 0.0000000E+000, 2.1417036E-008, 0.0000000E+000
 8.5025272E+000, 1.2348999E+001,-3.6532147E+000,-1.7639780E+000,-8.8316241E-001, 5.7077400E-002, 0.0000000E+000, 0.0000000E+000, 6.1476532E+000, 6.1057209E+000, 0.0000000E+000, 1.1845502E-006, 2.7195421E-004, 0.0000000E+000, 3.2849912E-008, 0.0000000E+000
 9.0002184E+000, 1.3065751E+001,-3.9184649E+000,-2.8667988E+000,-8.8793186E-001, 6.4969622E-002, 0.0000000E+000, 0.0000000E+000, 5.5323391E+000, 5.4575255E+000, 0.0000000E+000, 1.2343672E-006, 2.8837111E-004, 0.0000000E+000, 5.6084307E-008, 0.0000000E+000
 9.5006981E+000, 1.3793617E+001,-4.1179258E+000,-3.1827464E+000,-9.5322528E-001, 7.2228820E-002, 0.0000000E+000, 0.0000000E+000, 5.6671156E+000, 5.6119483E+000, 0.0000000E+000, 1.3081521E-006, 3.0481780E-004, 0.0000000E+000, 1.0193597E-007, 0.0000000E+000
 1.0002309E+001, 1.4523928E+001,-4.3406726E+000,-3.6776820E+000,-1.0561850E+000, 7.8693326E-002, 0.0000000E+000, 0.0000000E+000, 5.5525890E+000, 5.5280819E+000, 0.0000000E+000, 1.4091708E-006, 3.2131435E-004, 0.0000000E+000, 1.8486996E-007, 0.0000000E+000
 1.0500963E+001, 1.5348098E+001,-4.6056392E+000,-4.0491499E+000,-1.0909500E+000, 8.7700204E-002, 0.0000000E+000, 0.0000000E+000, 5.7423747E+000, 5.6900591E+000, 0.0000000E+000, 1.5261487E-006, 3.3778198E-004, 0.0000000E+000, 3.0113687E-007, 0.0000000E+000
 1.1002671E+001, 1.6047433E+001,-4.9053110E+000,-6.0563503E+000,-1.2167941E+000, 9.8174211E-002, 0.0000000E+000, 0.0000000E+000, 4.0538029E+000, 3.9671521E+000, 0.0000000E+000, 1.6888823E-006, 3.5426198E-004, 0.0000000E+000, 5.0974508E-007, 0.0000000E+000
 1.1502351E+001, 1.6586544E+001,-5.0693656E+000,-7.8779728E+000,-1.2931664E+000, 1.0587024E-001, 0.0000000E+000, 0.0000000E+000, 2.5141055E+000, 2.4519097E+000, 0.0000000E+000, 1.8920342E-006, 3.7076588E-004, 0.0000000E+000, 8.2065005E-007, 0.0000000E+000
 1.2002144E+001, 1.7558883E+001,-5.3641648E+000,-1.0488665E+001,-1.4227606E+000, 1.1314271E-001, 0.0000000E+000, 0.0000000E+000, 5.3413216E-001, 3.9643536E-001, 0.0000000E+000, 2.1361267E-006, 3.8723650E-004, 0.0000000E+000, 1.2471068E-006, 0.0000000E+000
 1.2500398E+001, 1.8630760E+001,-5.6767062E+000,-1.1032959E+001,-1.4053612E+000, 1.2436729E-001, 0.0000000E+000, 0.0000000E+000, 7.1575093E-001, 6.4010069E-001, 0.0000000E+000, 2.4172683E-006, 4.0367027E-004, 0.0000000E+000, 1.8048501E-006, 0.0000000E+000
 1.3001822E+001, 1.9321878E+001,-6.0834150E+000,-8.7399319E+000,-1.3762189E+000, 1.3114507E-001, 0.0000000E+000, 0.0000000E+000, 3.3123644E+000, 3.2534570E+000, 0.0000000E+000, 2.7518851E-006, 4.2013827E-004, 0.0000000E+000, 2.5619418E-006, 0.0000000E+000
 1.3502050E+001, 1.9468947E+001,-6.1785344E+000,-9.3491912E+000,-1.3899525E+000, 1.4203957E-001, 0.0000000E+000, 0.0000000E+000, 2.7669770E+000, 2.6933087E+000, 0.0000000E+000, 3.1464602E-006, 4.3662682E-004, 0.0000000E+000, 3.5948870E-006, 0.0000000E+000
 1.4001437E+001, 2.0515703E+001,-6.4205518E+000,-1.0028596E+001,-1.5963109E+000, 1.5166595E-001, 0.0000000E+000, 0.0000000E+000, 2.7248309E+000, 2.6219101E+000, 0.0000000E+000, 3.6576975E-006, 4.5310263E-004, 0.0000000E+000, 5.1342053E-006, 0.0000000E+000
 1.4501108E+001, 2.1847881E+001,-6.7926327E+000,-1.1732076E+001,-1.6649982E+000, 1.6176034E-001, 0.0000000E+000, 0.0000000E+000, 2.0347470E+000, 1.8199341E+000, 0.0000000E+000, 4.2813968E-006, 4.6956135E-004, 0.0000000E+000, 7.2306680E-006, 0.0000000E+000
 1.5000982E+001, 2.2573870E+001,-7.0305250E+000,-1.3616685E+001,-1.7003020E+000, 1.7063856E-001, 0.0000000E+000, 0.0000000E+000, 5.6794383E-001, 3.9699586E-001, 0.0000000E+000, 4.9918075E-006, 4.8603556E-004, 0.0000000E+000, 9.7798025E-006, 0.0000000E+000
 1.5501692E+001, 2.3487200E+001,-7.4480116E+000,-1.1581652E+001,-1.5554798E+000, 1.7901878E-001, 0.0000000E+000, 0.0000000E+000, 3.1778477E+000, 3.0810753E+000, 0.0000000E+000, 5.7460569E-006, 5.0249945E-004, 0.0000000E+000, 1.2587322E-005, 0.0000000E+000
 1.6000299E+001, 2.4233213E+001,-7.6794329E+000,-1.0204468E+001,-1.7178325E+000, 1.9138571E-001, 0.0000000E+000, 0.0000000E+000, 4.9082616E+000, 4.8228657E+000, 0.0000000E+000, 6.6375638E-006, 5.1896312E-004, 0.0000000E+000, 1.5990334E-005, 0.0000000E+000
 1.6501595E+001, 2.4948224E+001,-8.0037006E+000,-9.6978798E+000,-1.7983907E+000, 2.0598385E-001, 0.0000000E+000, 0.0000000E+000, 5.8168071E+000, 5.6542362E+000, 0.0000000E+000, 7.5689644E-006, 5.3544730E-004, 0.0000000E+000, 1.9418882E-005, 0.0000000E+000
 1.7000324E+001, 2.4303954E+001,-7.7753881E+000,-1.1459153E+001,-1.8061806E+000, 2.1162624E-001, 0.0000000E+000, 0.0000000E+000, 3.6206782E+000, 3.4748576E+000, 0.0000000E+000, 8.6410824E-006, 5.5192664E-004, 0.0000000E+000, 2.3341034E-005, 0.0000000E+000
 1.7500557E+001, 2.7845345E+001,-8.9012851E+000,-1.4336676E+001,-1.9450598E+000, 2.2509722E-001, 0.0000000E+000, 0.0000000E+000, 3.0281809E+000, 2.8874207E+000, 0.0000000E+000, 9.7304211E-006, 5.6836775E-004, 0.0000000E+000, 2.6745740E-005, 0.0000000E+000
 1.8001713E+001, 2.7834878E+001,-8.9038115E+000,-1.2102853E+001,-1.8930366E+000, 2.2170427E-001, 0.0000000E+000, 0.0000000E+000, 5.3342405E+000, 5.1568809E+000, 0.0000000E+000, 1.0897792E-005, 5.8486783E-004, 0.0000000E+000, 3.0222805E-005, 0.0000000E+000
 1.8501308E+001, 2.9804836E+001,-9.4633656E+000,-1.6392344E+001,-1.8903787E+000, 2.3511628E-001, 0.0000000E+000, 0.0000000E+000, 2.5530929E+000, 2.2938637E+000, 0.0000000E+000, 1.2070482E-005, 6.0135560E-004, 0.0000000E+000, 3.3318814E-005, 0.0000000E+000
 1.9002012E+001, 2.9394262E+001,-9.3142861E+000,-2.1773852E+001,-2.1367167E+000, 2.4780008E-001, 0.0000000E+000, 0.0000000E+000,-3.3596661E+000,-3.5827927E+000, 0.0000000E+000, 1.3401853E-005, 6.1782549E-004, 0.0000000E+000, 3.6968696E-005, 0.0000000E+000
 1.9501047E+001, 2.9418280E+001,-9.3583110E+000,-1.7006111E+001,-1.8814173E+000, 2.6201056E-001, 0.0000000E+000, 0.0000000E+000, 1.6329913E+000, 1.4344509E+000, 0.0000000E+000, 1.4816050E-005, 6.3428032E-004, 0.0000000E+000, 4.0643977E-005, 0.0000000E+000
 2.0000147E+001, 2.9717057E+001,-9.6206314E+000,-1.7273189E+001,-1.9236747E+000, 2.6418542E-001, 0.0000000E+000, 0.0000000E+000, 1.4139087E+000, 1.1637474E+000, 0.0000000E+000, 1.6287981E-005, 6.5072208E-004, 0.0000000E+000, 4.4143533E-005, 0.0000000E+000
 2.0501146E+001, 3.3390249E+001,-1.0559107E+001,-2.0541023E+001,-2.0774109E+000, 2.7917690E-001, 0.0000000E+000, 0.0000000E+000, 7.9157471E-001, 4.9188486E-001, 0.0000000E+000, 1.7720371E-005, 6.6444378E-004, 0.0000000E+000, 4.7377803E-005, 0.0000000E+000
 2.1000227E+001, 3.2439914E+001,-1.0406075E+001,-1.5707442E+001,-1.9532050E+000, 2.8575572E-001, 0.0000000E+000, 0.0000000E+000, 4.8499982E+000, 4.6589474E+000, 0.0000000E+000, 1.9410601E-005, 6.7542807E-004, 0.0000000E+000, 5.1621921E-005, 0.0000000E+000
 2.1500631E+001, 3.4764370E+001,-1.1038738E+001,-1.6194964E+001,-2.1416423E+000, 2.8330076E-001, 0.0000000E+000, 0.0000000E+000, 5.9814614E+000, 5.6723267E+000, 0.0000000E+000, 2.0885502E-005, 6.8640688E-004, 0.0000000E+000, 5.4644669E-005, 0.0000000E+000
 2.2000769E+001, 3.5698630E+001,-1.1366157E+001,-2.0949832E+001,-2.2925912E+000, 2.8316996E-001, 0.0000000E+000, 0.0000000E+000, 1.6138855E+000, 1.3732188E+000, 0.0000000E+000, 2.2142615E-005, 6.9739884E-004, 0.0000000E+000, 5.6848188E-005, 0.0000000E+000
 2.2500565E+001, 3.3859657E+001,-1.1036252E+001,-2.1369887E+001,-2.1805968E+000, 2.8651528E-001, 0.0000000E+000, 0.0000000E+000,-2.1756178E-001,-4.4056378E-001, 0.0000000E+000, 2.3524186E-005, 7.0837923E-004, 0.0000000E+000, 5.9613339E-005, 0.0000000E+000
 2.3000475E+001, 3.3336318E+001,-1.0853643E+001,-2.2366331E+001,-2.2759807E+000, 2.9356660E-001, 0.0000000E+000, 0.0000000E+000,-1.5772524E+000,-1.8660694E+000, 0.0000000E+000, 2.4888433E-005, 7.1935366E-004, 0.0000000E+000, 6.2393202E-005, 0.0000000E+000
 2.3501272E+001, 3.6021601E+001,-1.1664555E+001,-2.0537814E+001,-2.4785523E+000, 3.2224000E-001, 0.0000000E+000, 0.0000000E+000, 2.0195833E+000, 1.6629199E+000, 0.0000000E+000, 2.6653748E-005, 7.3034376E-004, 0.0000000E+000, 6.6581471E-005, 0.0000000E+000
 2.4000008E+001, 3.6820714E+001,-1.1946895E+001,-2.0794785E+001,-2.4317280E+000, 3.1339156E-001, 0.0000000E+000, 0.0000000E+000, 2.2785969E+000, 1.9606973E+000, 0.0000000E+000, 2.8257228E-005, 7.4132015E-004, 0.0000000E+000, 7.0174082E-005, 0.0000000E+000
 2.4500219E+001, 3.7303396E+001,-1.2026576E+001,-1.8783162E+001,-2.4345744E+000, 3.1839586E-001, 0.0000000E+000, 0.0000000E+000, 4.5947373E+000, 4.3774796E+000, 0.0000000E+000, 2.9777976E-005, 7.5229217E-004, 0.0000000E+000, 7.3727676E-005, 0.0000000E+000
 2.5000109E+001, 4.0873492E+001,-1.2940159E+001,-1.5930263E+001,-2.4632718E+000, 3.3755920E-001, 0.0000000E+000, 0.0000000E+000, 1.0118152E+001, 9.8773569E+000, 0.0000000E+000, 3.1469267E-005, 7.6327781E-004, 0.0000000E+000, 7.7875772E-005, 0.0000000E+000
 2.5501373E+001, 3.9896933E+001,-1.2614290E+001,-2.6122850E+001,-2.3924758E+000, 3.4299778E-001, 0.0000000E+000, 0.0000000E+000,-4.8083164E-001,-8.8968481E-001, 0.0000000E+000, 3.3489026E-005, 7.7426346E-004, 0.0000000E+000, 8.3089073E-005, 0.0000000E+000
 2.6000277E+001, 4.0542765E+001,-1.3220711E+001,-2.6239535E+001,-2.2846119E+000, 3.5019453E-001, 0.0000000E+000, 0.0000000E+000,-6.5596891E-001,-8.5189860E-001, 0.0000000E+000, 3.5105114E-005, 7.8525103E-004, 0.0000000E+000, 8.6702108E-005, 0.0000000E+000
 2.6501091E+001, 3.7253973E+001,-1.2425415E+001,-2.5695227E+001,-2.5352425E+000, 3.3247488E-001, 0.0000000E+000, 0.0000000E+000,-2.7030468E+000,-3.0694367E+000, 0.0000000E+000, 3.6595590E-005, 7.9623060E-004, 0.0000000E+000, 8.9908170E-005, 0.0000000E+000
 2.7001772E+001, 4.1313347E+001,-1.3472316E+001,-3.5316885E+001,-2.5928254E+000, 3.4976290E-001, 0.0000000E+000, 0.0000000E+000,-9.2918973E+000,-9.7189170E+000, 0.0000000E+000, 3.8465475E-005, 8.0722825E-004, 0.0000000E+000, 9.4509177E-005, 0.0000000E+000
 2.7500740E+001, 4.3812235E+001,-1.3871743E+001,-2.3194774E+001,-2.5002263E+000, 3.6103040E-001, 0.0000000E+000, 0.0000000E+000, 4.9772078E+000, 4.6065218E+000, 0.0000000E+000, 4.0433347E-005, 8.1820560E-004, 0.0000000E+000, 9.9617527E-005, 0.0000000E+000
 2.8001263E+001, 4.2499250E+001,-1.3397387E+001,-1.6852945E+001,-2.5007703E+000, 3.7617449E-001, 0.0000000E+000, 0.0000000E+000, 1.0520873E+001, 1.0124323E+001, 0.0000000E+000, 4.2788319E-005, 8.2918133E-004, 0.0000000E+000, 1.0561972E-004, 0.0000000E+000
 2.8500957E+001, 4.2924314E+001,-1.3701652E+001,-2.0475629E+001,-2.6585545E+000, 3.8294534E-001, 0.0000000E+000, 0.0000000E+000, 6.9374766E+000, 6.4714245E+000, 0.0000000E+000, 4.5161642E-005, 8.4016238E-004, 0.0000000E+000, 1.1161503E-004, 0.0000000E+000
 2.9001888E+001, 4.2597314E+001,-1.3562796E+001,-2.7449817E+001,-2.4860415E+000, 3.9471460E-001, 0.0000000E+000, 0.0000000E+000,-1.3759073E-001,-5.0662549E-001, 0.0000000E+000, 4.7702930E-005, 8.5114959E-004, 0.0000000E+000, 1.1816052E-004, 0.0000000E+000
 2.9501886E+001, 4.2842213E+001,-1.3957484E+001,-2.8203823E+001,-2.6783053E+000, 3.8079881E-001, 0.0000000E+000, 0.0000000E+000,-1.3644291E+000,-1.6166010E+000, 0.0000000E+000, 4.9630434E-005, 8.6214797E-004, 0.0000000E+000, 1.2262190E-004, 0.0000000E+000
 3.0000603E+001, 4.6202219E+001,-1.4977962E+001,-2.4913426E+001,-2.6564977E+000, 3.8977424E-001, 0.0000000E+000, 0.0000000E+000, 4.3670340E+000, 4.0441082E+000, 0.0000000E+000, 5.1649156E-005, 8.7311688E-004, 0.0000000E+000, 1.2727008E-004, 0.0000000E+000
 3.0500599E+001, 4.6413071E+001,-1.4817755E+001,-2.1402738E+001,-2.6224281E+000, 3.9114082E-001, 0.0000000E+000, 0.0000000E+000, 8.3971335E+000, 7.9612914E+000, 0.0000000E+000, 5.4102773E-005, 8.8408399E-004, 0.0000000E+000, 1.3317588E-004, 0.0000000E+000
 3.1001402E+001, 4.8429575E+001,-1.5295760E+001,-3.0205588E+001,-2.7243457E+000, 4.2100663E-001, 0.0000000E+000, 0.0000000E+000, 1.0733161E+000, 6.2488728E-001, 0.0000000E+000, 5.7114780E-005, 8.9507228E-004, 0.0000000E+000, 1.4106634E-004, 0.0000000E+000
 3.1500074E+001, 4.7992217E+001,-1.5388795E+001,-2.7752496E+001,-2.6267878E+000, 4.0756998E-001, 0.0000000E+000, 0.0000000E+000, 3.0108966E+000, 2.6317091E+000, 0.0000000E+000, 5.9929022E-005, 9.0605284E-004, 0.0000000E+000, 1.4790011E-004, 0.0000000E+000
 3.2000187E+001, 4.9503092E+001,-1.5581585E+001,-2.9124957E+001,-2.7453635E+000, 4.1584750E-001, 0.0000000E+000, 0.0000000E+000, 2.9159600E+000, 2.4670336E+000, 0.0000000E+000, 6.2759806E-005, 9.1701747E-004, 0.0000000E+000, 1.5494482E-004, 0.0000000E+000
 3.2500450E+001, 5.0974866E+001,-1.5877407E+001,-3.4061958E+001,-2.7083886E+000, 4.5223581E-001, 0.0000000E+000, 0.0000000E+000,-6.6482777E-001,-1.2206511E+000, 0.0000000E+000, 6.6930351E-005, 9.2800775E-004, 0.0000000E+000, 1.6582102E-004, 0.0000000E+000
 3.3001160E+001, 5.0705432E+001,-1.5549882E+001,-3.1897340E+001,-3.0690814E+000, 4.4691613E-001, 0.0000000E+000, 0.0000000E+000, 1.1657944E+000, 6.3604438E-001, 0.0000000E+000, 7.1036391E-005, 9.3899182E-004, 0.0000000E+000, 1.7569411E-004, 0.0000000E+000
 3.3500206E+001, 5.0903915E+001,-1.5760911E+001,-3.0727535E+001,-2.8291629E+000, 4.4279888E-001, 0.0000000E+000, 0.0000000E+000, 2.5180335E+000, 2.0291050E+000, 0.0000000E+000, 7.4701992E-005, 9.4997467E-004, 0.0000000E+000, 1.8486025E-004, 0.0000000E+000
 3.4000290E+001, 5.5707897E+001,-1.7299525E+001,-3.2676796E+001,-2.9127934E+000, 4.7531893E-001, 0.0000000E+000, 0.0000000E+000, 3.7229949E+000, 3.2941009E+000, 0.0000000E+000, 7.8622178E-005, 9.6094508E-004, 0.0000000E+000, 1.9443068E-004, 0.0000000E+000
 3.4501038E+001, 5.3899462E+001,-1.6895240E+001,-2.7734715E+001,-3.1083847E+000, 4.5790870E-001, 0.0000000E+000, 0.0000000E+000, 7.0509095E+000, 6.6190309E+000, 0.0000000E+000, 8.2809348E-005, 9.7193905E-004, 0.0000000E+000, 2.0415418E-004, 0.0000000E+000
 3.5000851E+001, 5.2636323E+001,-1.6775202E+001,-3.2303854E+001,-2.9186334E+000, 4.5588307E-001, 0.0000000E+000, 0.0000000E+000, 1.5333194E+000, 1.0945168E+000, 0.0000000E+000, 8.6032159E-005, 9.8293359E-004, 0.0000000E+000, 2.1086769E-004, 0.0000000E+000
 3.5501125E+001, 5.5211327E+001,-1.7259060E+001,-2.9245147E+001,-3.1798113E+000, 4.7638670E-001, 0.0000000E+000, 0.0000000E+000, 6.6664923E+000, 6.0036949E+000, 0.0000000E+000, 9.0181510E-005, 9.9391491E-004, 0.0000000E+000, 2.2054057E-004, 0.0000000E+000
 3.6000107E+001, 5.4115175E+001,-1.7040015E+001,-4.1643983E+001,-3.2882267E+000, 4.7017425E-001, 0.0000000E+000, 0.0000000E+000,-6.7750357E+000,-7.3868752E+000, 0.0000000E+000, 9.5117502E-005, 1.0048852E-003, 0.0000000E+000, 2.3269129E-004, 0.0000000E+000
 3.6500866E+001, 5.6623683E+001,-1.7750948E+001,-3.5643056E+001,-3.3007558E+000, 4.8025514E-001, 0.0000000E+000, 0.0000000E+000, 1.0069858E+000, 4.0917826E-001, 0.0000000E+000, 9.9837314E-005, 1.0158571E-003, 0.0000000E+000, 2.4373291E-004, 0.0000000E+000
 3.7001064E+001, 6.0653005E+001,-1.9063965E+001,-4.2339826E+001,-3.3744337E+000, 4.9295547E-001, 0.0000000E+000, 0.0000000E+000,-3.0048080E+000,-3.6322645E+000, 0.0000000E+000, 1.0419560E-004, 1.0268525E-003, 0.0000000E+000, 2.5337515E-004, 0.0000000E+000
 3.7500267E+001, 5.9889380E+001,-1.8920457E+001,-3.0827655E+001,-3.4191662E+000, 5.0504041E-001, 0.0000000E+000, 0.0000000E+000, 7.7952042E+000, 7.2271434E+000, 0.0000000E+000, 1.0963701E-004, 1.0378280E-003, 0.0000000E+000, 2.6560168E-004, 0.0000000E+000
 3.8001122E+001, 6.2307473E+001,-2.0107707E+001,-3.6891868E+001,-3.0931745E+000, 5.1127582E-001, 0.0000000E+000, 0.0000000E+000, 3.3035005E+000, 2.7259998E+000, 0.0000000E+000, 1.1358018E-004, 1.0488093E-003, 0.0000000E+000, 2.7341814E-004, 0.0000000E+000
 3.8501266E+001, 6.0524713E+001,-1.9682306E+001,-4.3939863E+001,-3.4081758E+000, 4.8838321E-001, 0.0000000E+000, 0.0000000E+000,-5.4442054E+000,-6.0172490E+000, 0.0000000E+000, 1.1752298E-004, 1.0598059E-003, 0.0000000E+000, 2.8132300E-004, 0.0000000E+000
 3.9000561E+001, 6.1978082E+001,-1.9617764E+001,-3.1160909E+001,-3.5955216E+000, 5.0048546E-001, 0.0000000E+000, 0.0000000E+000, 8.6728298E+000, 8.1043737E+000, 0.0000000E+000, 1.2244337E-004, 1.0707848E-003, 0.0000000E+000, 2.9234980E-004, 0.0000000E+000
 3.9500668E+001, 6.1299682E+001,-1.9361893E+001,-3.4810404E+001,-3.8118222E+000, 5.4552808E-001, 0.0000000E+000, 0.0000000E+000, 4.4561118E+000, 3.8610912E+000, 0.0000000E+000, 1.2851876E-004, 1.0817597E-003, 0.0000000E+000, 3.0608835E-004, 0.0000000E+000
 4.0000999E+001, 6.6172211E+001,-2.0472502E+001,-3.5914141E+001,-3.8135020E+000, 5.2124062E-001, 0.0000000E+000, 0.0000000E+000, 7.1526682E+000, 6.4933070E+000, 0.0000000E+000, 1.3588725E-004, 1.0927440E-003, 0.0000000E+000, 3.2119316E-004, 0.0000000E+000
 4.0501343E+001, 6.8812418E+001,-2.0742506E+001,-4.9566635E+001,-3.2957366E+000, 5.2864408E-001, 0.0000000E+000, 0.0000000E+000,-3.4867589E+000,-4.2638144E+000, 0.0000000E+000, 1.4099946E-004, 1.1006885E-003, 0.0000000E+000, 3.3307514E-004, 0.0000000E+000
 4.1001404E+001, 6.6378622E+001,-2.0714703E+001,-3.8744741E+001,-3.4290524E+000, 5.5424672E-001, 0.0000000E+000, 0.0000000E+000, 4.6320930E+000, 4.0443718E+000, 0.0000000E+000, 1.4976404E-004, 1.1056317E-003, 0.0000000E+000, 3.5188966E-004, 0.0000000E+000
 4.1500469E+001, 6.6910540E+001,-2.1169959E+001,-4.9157339E+001,-3.7455461E+000, 5.2179168E-001, 0.0000000E+000, 0.0000000E+000,-6.0749729E+000,-6.6405121E+000, 0.0000000E+000, 1.5329471E-004, 1.1105716E-003, 0.0000000E+000, 3.5846667E-004, 0.0000000E+000
 4.2000778E+001, 6.9748314E+001,-2.1202876E+001,-4.1368848E+001,-3.4828658E+000, 5.5213514E-001, 0.0000000E+000, 0.0000000E+000, 4.6448161E+000, 4.2458606E+000, 0.0000000E+000, 1.5856343E-004, 1.1155088E-003, 0.0000000E+000, 3.6946571E-004, 0.0000000E+000
