r,Tmean02,Tmean04,Tmean06,Tmean08,Tmean10,Tmean12,Tmean14,Tmean16,Tmean18,Tmean20,Tmean30,Trms02,Trms04,Trms06,Trms08,Trms10,Trms12,Trms14,Trms16,Trms18,Trms20,Trms30,Wmean02,Wmean04,Wmean06,Wmean08,Wmean10,Wmean12,Wmean14,Wmean16,Wmean18,Wmean20,Wmean30,Wrms02,Wrms04,Wrms06,Wrms08,Wrms10,Wrms12,Wrms14,Wrms16,Wrms18,Wrms20,Wrms30,Vmean02,Vmean04,Vmean06,Vmean08,Vmean10,Vmean12,Vmean14,Vmean16,Vmean18,Vmean20,Vmean30,Vrms02,Vrms04,Vrms06,Vrms08,Vrms10,Vrms12,Vrms14,Vrms16,Vrms18,Vrms20,Vrms30
-32.5758,298.084,298.085,298.091,298.103,298.119,298.138,298.159,298.181,298.212,298.31,301.822,0.139503046561715,0.142306711015328,0.145433489953312,0.148287895662458,0.151041716091946,0.153837576683982,0.156960823137495,0.16140229242486,0.248891944425688,1.08775456790583,21.850606398908,0.0472252,0.0468032,0.0458132,0.0443656,0.0426288,0.0407736,0.0388339,0.0368841,0.0348526,0.0327597,0.0331576,0.040963886534361,0.0412458482759174,0.0430705235631052,0.0463896540189728,0.0509102150849906,0.0562878317223181,0.0623074634373764,0.0688795325187388,0.0761526099355761,0.0840110111830586,0.112167285783333,-0.000482306,-0.000534824,-0.000597845,-0.000680647,-0.000830771,-0.000956055,-0.00109952,-0.00125594,-0.00131812,-0.00148058,-0.00124467,0.00484607057315512,0.00515894369033042,0.00545957873832771,0.00576943671427289,0.00617867299668788,0.00665871609246107,0.00715362844995461,0.00791671017531904,0.00905223176901696,0.0107387615673317,0.0367174345509051
-31.0606,298.047,298.046,298.052,298.066,298.085,298.111,298.135,298.17,298.261,298.574,304.928,0.154527020290951,0.157447133984712,0.16044001994515,0.162828130247817,0.164814441114849,0.171058761833471,0.171475071074486,0.22457315066588,0.955726425291255,3.62545169599596,34.952539249674,0.0512923,0.0504777,0.0490807,0.0473384,0.0453348,0.0431928,0.0410517,0.0388798,0.0367131,0.0346871,0.0445938,0.0455455815639673,0.045832848482284,0.0480817013010147,0.0521652182972524,0.057636186549771,0.0641039000373612,0.07120344092809,0.0790087336944467,0.0876524956860898,0.0970005670086521,0.129817179140513,-0.000499983,-0.000560419,-0.000630089,-0.000717931,-0.000861564,-0.000975424,-0.00115257,-0.00130727,-0.00152583,-0.00171717,-0.0026404,0.00524196528031234,0.00561137238115597,0.00597039362186447,0.00635436857602705,0.00690076082761894,0.00761398712896207,0.00826813763794484,0.00923259443493539,0.0107078942841251,0.0135729142043999,0.0521650265982871
-29.5455,298.004,298.001,298.006,298.021,298.051,298.123,298.119,298.186,298.442,299.294,308.902,0.171874372726128,0.175073413172874,0.177703404581904,0.179217744657163,0.276658092236609,1.38055423652966,0.343205477811762,0.647699776130886,2.80048031594582,10.5635694724842,48.733561330976,0.0556221,0.0544134,0.0524824,0.0502455,0.047838,0.0454428,0.0432167,0.0409536,0.0388991,0.0373035,0.0584005,0.0508108256181692,0.05099598023374,0.0538017657702793,0.0588975381488904,0.0655411321232705,0.0731735607989662,0.0814887108745745,0.0906871545479292,0.100679690106794,0.111899955317239,0.150124947960024,-0.000492179,-0.000553956,-0.000622703,-0.000714824,-0.000851557,-0.000930711,-0.0011488,-0.0012923,-0.00149834,-0.00190794,-0.0052489,0.00576237798135457,0.00620321690737959,0.00662975112655068,0.007102436201755,0.00781361632024506,0.00888886944442318,0.00970894432984349,0.0109617516848358,0.0130718399623006,0.0180891127477276,0.0753313347817493
-28.0303,297.952,297.946,297.951,297.968,298.041,298.256,298.214,298.318,298.966,300.878,314.172,0.19256713115171,0.196456356476445,0.198527579947976,0.213100211168361,1.63730571366498,5.10499755141959,4.06766517796143,2.43346871769497,7.09692186796501,21.12325732457,64.5766211565765,0.0603671,0.0586712,0.0560361,0.0530576,0.0501011,0.0475731,0.0454441,0.0432904,0.0417304,0.0412352,0.0751188,0.0571930939886976,0.0571971153118757,0.0607135899119793,0.0671470773749684,0.0752228688631323,0.0840739555391561,0.0937680649261784,0.104472005819741,0.116034908540491,0.129502123534713,0.17393188321869,-0.000485833,-0.000544308,-0.000620372,-0.000732055,-0.000874832,-0.000910016,-0.00116569,-0.00126505,-0.00133811,-0.00229404,-0.00914917,0.00638049371130479,0.0069109984806828,0.00741413514848495,0.00800417391115411,0.00901009433912875,0.0106374339010872,0.01188574776781,0.013716923853401,0.016707692838929,0.0253793419930462,0.102737042978665
-26.5152,297.891,297.881,297.885,297.914,298.151,298.775,298.829,298.898,300.501,304.294,321.919,0.217730797086678,0.223391808265209,0.22551164049778,0.452605788738942,4.48484113431011,12.3349098091555,10.7632244239354,6.28116231282077,15.931478274159,38.9403389815754,84.7674465818099,0.0662374,0.0632619,0.0596341,0.055939,0.052552,0.0502829,0.0485797,0.0467097,0.0462154,0.0481013,0.0962703,0.0656406886008975,0.0656034297883883,0.0699182379640677,0.0780251241588246,0.0877475925595683,0.0977481969143165,0.108972473588517,0.121077248069156,0.135050360976933,0.150788262142648,0.204245195781933,-0.000506244,-0.000573697,-0.000657942,-0.000729243,-0.000854259,-0.00100168,-0.00128629,-0.00119878,-0.00141154,-0.00338087,-0.0130583,0.00712362969279005,0.00776774098435317,0.00839643972169157,0.00925010810747637,0.0110954495177077,0.0135586503753139,0.0161768043815829,0.0190696879890574,0.0228188956788009,0.0380527265777368,0.130789907867542
-25,297.821,297.808,297.816,297.955,298.67,299.653,300.223,300.877,304.68,310.585,333.55,0.246077630027599,0.25614917528659,0.287437471461186,2.5318945475671,13.1684471370014,20.4559037932818,19.2873274457609,17.1605943952999,37.4757254766335,64.9499807544236,109.631199938704,0.0723672,0.0682763,0.0630171,0.0582914,0.0556579,0.054647,0.0542068,0.0532468,0.0546083,0.0608808,0.131144,0.0767358456003451,0.0762417864428687,0.0821875294676753,0.0929349772690562,0.106856445757848,0.118954613193436,0.132113965953642,0.145803635071283,0.161261898785795,0.17548475717281,0.2469927124431,-0.000545632,-0.000620315,-0.000681917,-0.000841695,-0.00104671,-0.00121879,-0.00156983,-0.0011325,-0.00216097,-0.00456661,-0.0172808,0.00810893334539137,0.00891115031856157,0.00974904097847578,0.0115659846100537,0.0153320253065275,0.0178200168350089,0.0263852041871955,0.0250952186681049,0.034423974204034,0.0550704094773228,0.139473653426014
-23.4848,297.75,297.743,297.844,298.537,299.736,301.085,303.139,306.587,314.042,321.528,348.474,0.351629065920325,0.40532086055371,2.28172960711825,11.5970254806998,22.6013937623324,26.5129213780753,30.5774753699517,47.527044932333,78.5914117445411,98.2058552225884,140.773932245995,0.0814762,0.0740816,0.0670691,0.0610016,0.0576798,0.0573337,0.0588096,0.0613353,0.0680783,0.0816897,0.183801,0.093758199641418,0.091787254017102,0.0992396090278473,0.117532548683333,0.134749025970506,0.145966091952892,0.160300655020496,0.173939932160502,0.186196133149966,0.19747936601073,0.297343572319968,-0.000628849,-0.000710683,-0.000806906,-0.00104469,-0.00149192,-0.00138133,-0.00156033,-0.0015469,-0.00190287,-0.00358481,-0.0227906,0.0094210190531598,0.010489184906369,0.0123037799070042,0.0179239504574187,0.0244170227505321,0.038914264736726,0.0354488363701829,0.0310588634692257,0.0465347182219899,0.0638730772704744,0.149381056362579
-21.9697,297.725,297.825,298.597,300.286,302.284,305.759,311.912,320.303,331.861,341.275,366.035,1.44909972051616,2.60666261721766,9.74201724490364,22.7843367250399,33.3841279652472,44.0453175717919,67.4077146920143,102.122965096006,133.532393073741,148.596433335393,182.017581568375,0.0915075,0.0799764,0.0686193,0.0601877,0.0571054,0.0590666,0.0653201,0.0761702,0.0928995,0.115628,0.248232,0.118335117357444,0.113862636540702,0.125383013203544,0.159389773825048,0.175526636155314,0.18240942958082,0.1919346242865,0.198178959529008,0.207048786521438,0.225699136019613,0.349574026495104,-0.000749693,-0.000812689,-0.00105555,-0.00168728,-0.00168383,-0.000979065,-0.000995473,-0.00183641,-0.00142843,-0.00240714,-0.026911,0.0113407230810033,0.0131048845855276,0.019798636316676,0.0305426095807153,0.0424991764626092,0.04869681714445,0.0425968308680352,0.0470730283708197,0.0600220792708816,0.0735153725420745,0.174328712494529
-20.4545,297.97,298.553,301.03,305.5,310.624,319.218,332.172,345.705,360.607,371.379,382.804,5.22727462450558,9.65202051386133,22.4766100646872,47.3109923802069,69.2409560881419,95.9822900331098,137.829604947558,174.237768580753,200.411327025196,220.545006744655,215.989583082148,0.105559,0.0853963,0.0694866,0.0605698,0.061716,0.0689724,0.0841147,0.108346,0.137751,0.170134,0.320706,0.151130738104464,0.141716971460725,0.166273569757794,0.200625521806175,0.206922449241256,0.220926232032323,0.229583753780619,0.231118151602162,0.247340049324811,0.278286183631168,0.402734403794858,-0.000929989,-0.00107186,-0.00186979,-0.00158311,-0.00142821,-0.000824198,-0.00126073,-0.00286608,-0.0053968,-0.00579426,-0.0300508,0.0140550702595184,0.016984522365966,0.0248998393569115,0.0391351504404928,0.0441383053594041,0.0505596677204271,0.070323111421495,0.073569762810546,0.0859307279149898,0.0906098780486984,0.186722253628216
-18.9394,299.922,301.827,308.825,320.84,332.333,347.387,364.744,381.771,397.525,403.26,399.489,20.751409590676,31.7977986659454,65.5299931329159,118.681927857614,149.944656456974,185.813347206276,223.58868486576,256.446680618018,280.987722151698,287.937145919036,239.26616977751,0.131366,0.0962113,0.0750448,0.0700654,0.0791501,0.0979189,0.127794,0.165083,0.205726,0.247902,0.39691,0.200058241519813,0.180543900478526,0.205960675858281,0.222883826241385,0.239019246087004,0.266600825205024,0.277269183285846,0.297415197997681,0.325239911449994,0.353872858524075,0.45344238884339,-0.00115741,-0.00141064,-0.00305778,-0.00217987,-0.00168785,-0.00221198,-0.00486255,-0.00665136,-0.0143078,-0.0123984,-0.0312241,0.019662146373171,0.0228859126975526,0.0324943071937224,0.0461647051328176,0.0505548217284959,0.0670876292620331,0.0853336979158878,0.0902538641832027,0.112934494287618,0.107269753425651,0.192052336616871
-17.4242,309.343,314.774,328.385,346.642,363.178,380.772,399.242,417.866,431.013,433.362,418.45,58.8564355019908,87.4452971862981,139.789484583069,192.80067427268,223.608362992085,252.134091308573,285.543166614087,320.282687637031,336.240985009264,334.678950637772,263.34900797231,0.186631,0.12127,0.0970933,0.0982587,0.116797,0.151931,0.195626,0.241745,0.289388,0.334624,0.475766,0.348585713992986,0.239358517709314,0.265973118942498,0.297516890276838,0.304274054102547,0.322817285782531,0.351432781624026,0.384124979661568,0.41113014970931,0.435222931381149,0.49651787480412,-0.00109887,-0.00137814,-0.00281433,-0.00598373,-0.00438735,-0.00517614,-0.00662256,-0.00892758,-0.0164776,-0.0103639,-0.0231533,0.0335852646260231,0.0368253988437328,0.0421719100824233,0.0595670210771027,0.0660856262737972,0.0755764513588724,0.0979921935666306,0.105689166899924,0.130575648572006,0.12603531251201,0.194666894977035
-15.9091,378.747,350.7,365.675,385.906,402.134,420.788,440.802,457.862,463.261,460.353,437.045,179.730353585587,181.604515362366,225.729927125315,260.418893323814,278.206757646179,300.96195772888,338.753597766872,368.454881905505,369.744506382448,352.674070495692,278.922928422889,0.283204,0.196411,0.16548,0.17154,0.192393,0.237513,0.286767,0.341889,0.393344,0.437668,0.572697,0.633154009700642,0.53898330215323,0.422580169908622,0.399258061909838,0.395794138410361,0.41316098557342,0.434006912387349,0.462338620493681,0.483229759017385,0.505872513584203,0.567050262322486,0.00240906,0.00131002,-0.000821168,-0.00567603,-0.00645903,-0.00574608,-0.00629178,-0.0088974,-0.0123003,-0.011534,-0.0130154,0.0682244824091763,0.0561560326233968,0.0605918311325875,0.073843821677917,0.0881165137757957,0.0905794678721398,0.109705970667052,0.136237292985438,0.166465011338719,0.178903046368697,0.228679907294017
-14.3939,672.971,456.816,424.176,432.186,449.617,468.507,481.55,490.094,489.087,482.84,457.163,385.992227901029,289.616125241672,289.296906309072,303.371883997183,320.034373153885,351.317520200744,372.766683060598,384.212180962551,373.620127937455,354.166627450978,288.727553240074,0.185999,0.291319,0.277657,0.284206,0.31056,0.354964,0.406038,0.467396,0.519282,0.560741,0.687981,0.680761338502709,0.708979548365113,0.665545640809103,0.582969124396824,0.535245737955941,0.523604812812105,0.513404324095542,0.536351563808665,0.553252202887616,0.567219534219336,0.62332094461842,0.00324844,0.00189464,0.00144021,0.00192354,-0.0029365,-0.00388721,-0.0111486,-0.0135169,-0.0134089,-0.0100335,-0.00223072,0.13456671207992,0.0859976162460332,0.0824228123761862,0.0903662547636008,0.109434912162436,0.115513635558751,0.144072551167806,0.162400123152663,0.179116163424745,0.194817350356687,0.251527930854607
-12.8788,874.244,609.912,520.977,502.273,503.966,510.539,516.752,518.038,513.947,510.196,478.296,463.043194529409,390.54449170357,342.689363710052,341.804037424955,357.710777025239,375.214605259443,382.446074630137,380.036840319462,368.308294774907,359.81800955483,301.806229226635,0.172804,0.381182,0.400901,0.419125,0.459834,0.508669,0.562905,0.614937,0.650629,0.682259,0.838689,0.727050204593878,0.757787569177537,0.747535283448213,0.716726586642354,0.659884080729335,0.642207910259598,0.650098454082149,0.664900744472436,0.664978947035167,0.671513961135582,0.689384508093995,0.0124969,0.0058042,0.00625274,0.00566065,0.00173029,-0.00251352,-0.0082125,-0.0153886,-0.0110844,-0.00568053,0.0101656,0.179249825662398,0.151578362571971,0.118044483140891,0.118632626203756,0.131136951314265,0.138897804158309,0.155698105319236,0.181545586561613,0.197958834104467,0.216135836917435,0.271023246235447
-11.3636,1009.37,765.67,649.644,602.848,583.94,576.493,569.652,560.415,550.762,543.363,509.479,478.074262013759,463.882528233172,406.708740992863,390.425409009199,393.020355706928,400.188705487799,400.835377680164,391.973213370506,380.867431004543,372.609715385952,333.048044582159,0.196538,0.466442,0.55545,0.594811,0.644756,0.702667,0.750521,0.786181,0.810317,0.841491,1.01632,0.776105662909375,0.805925554874642,0.780276233137983,0.771539370349952,0.775039998967795,0.792620337866749,0.809043880144952,0.813400270469589,0.790330310692941,0.75329675427417,0.797741186099853,0.0249721,0.0207836,0.0126191,0.00504457,-0.00224992,-0.00559075,-0.00893378,-0.00719769,-0.00120511,0.000251045,0.00778037,0.208343706408425,0.202039352602408,0.162848088720746,0.152050978293466,0.150644282998061,0.165911120784594,0.173759604051114,0.18339874590629,0.207424926178124,0.23679358099408,0.307253152953717
-9.84848,1112.24,895.615,774.092,714.942,679.747,653.062,631.646,611.719,595.534,585.479,556.447,478.783876086069,496.956738559807,462.625118211279,450.536347035397,445.756660073633,435.842861591193,425.520857303141,411.158120435435,398.744278955824,393.67372277052,375.299880095904,0.194402,0.486378,0.688065,0.791342,0.859409,0.911018,0.942686,0.975996,1.00884,1.05251,1.24539,0.798010651557985,0.871549769089523,0.87795785775856,0.885241210066499,0.90257963637565,0.924452811126669,0.904774004931618,0.879441868459764,0.862312008498084,0.872792644331974,0.937123257634768,0.020234,0.0104688,0.0190788,0.00705708,0.000798936,-0.00448552,-0.00697609,-0.00398713,-0.000370821,0.00426515,0.015042,0.217326252440887,0.222597843655324,0.197945952219286,0.179930820039258,0.17629237079352,0.181181952743644,0.19595943457767,0.208444716891554,0.223398299008744,0.241605670463257,0.347082122847029
-8.33333,1192.85,999.788,874.965,794.818,745.498,714.479,694.047,675.396,656.826,642.886,602.998,455.159312768617,510.655461147729,495.535064349638,475.982142522175,459.9184710359,451.670233688252,447.262786290118,441.745401787047,434.005760330436,429.438004838882,405.06048930993,0.181541,0.466776,0.742235,0.923671,1.03626,1.11226,1.16981,1.22206,1.26337,1.30614,1.53465,0.81841554237441,1.01788015011592,0.998301557646786,0.992017640972175,1.00166860787388,1.00636971337576,0.975581877650462,0.991340506586914,0.997318404522848,1.00547501212114,1.06005660226235,-0.00547653,0.00345002,0.011173,0.005116,-0.0008177,-0.00266017,-0.00295581,-0.000929009,-0.000758754,0.00358267,0.0152071,0.230805762493054,0.243874762941966,0.233705797959743,0.227385355728991,0.214014018232451,0.218878048236912,0.226553084287105,0.233352737288424,0.246079052338877,0.266687270037398,0.340057348104698
-6.81818,1246.81,1112.47,988.946,894.438,830.567,790.787,764.583,744.022,723.366,704.878,637.731,416.263137930805,488.648135164762,506.591551449489,499.381617603211,488.397379190347,479.519551217675,473.951474309343,468.619248430962,462.655379305158,458.941172700816,415.169844762357,0.174252,0.467307,0.785016,1.02645,1.19056,1.31251,1.40645,1.48051,1.53388,1.58528,1.82261,0.803668463982506,1.0876718255062,1.10876507881517,1.09229116997255,1.08986237663294,1.11541920370774,1.11909785094959,1.13802899787308,1.13158738062953,1.14116607029827,1.16970509103791,-0.0251666,-0.000975104,0.0120463,0.00885135,0.000943788,0.00219456,0.00391657,0.00287297,0.000388486,0.000434234,0.0130346,0.298522193479815,0.275895269984826,0.264182323405636,0.257211974837876,0.256504385927415,0.254379637549864,0.260951336459502,0.270886876758547,0.283144486084402,0.295170120439044,0.339543811606102
-5.30303,1270.38,1220.08,1125.23,1027,942.035,882.959,843.235,815.066,790.379,770.532,686.091,375.998670210414,434.437567436335,481.068602176446,499.904990973285,498.39241567263,492.334236063266,487.300728503457,484.765922894751,478.6616759257,474.118128740085,432.337830868408,0.161269,0.492386,0.854188,1.14665,1.36328,1.51968,1.64464,1.74953,1.83123,1.90189,2.13624,0.759251605200806,1.0791663449163,1.19669127179904,1.19217867788348,1.20932212416709,1.24333020553673,1.25284875384062,1.2796952762279,1.28632422040479,1.3077232123045,1.30629246342463,-0.0121985,-0.00618941,0.0143982,0.0234667,0.0111173,0.00526246,0.00432653,0.00590767,0.00514865,0.00296303,0.00997265,0.342366762405465,0.319222492941835,0.321847790112034,0.318943568676341,0.288983390526168,0.284303534976264,0.295807876839005,0.306869353308537,0.309062938574006,0.317372021451167,0.3734287080555
-3.78788,1266.2,1300.28,1272.55,1217.81,1146.02,1080.59,1029.31,984.03,945.374,913.292,790.697,380.23808331097,386.738930029031,418.527179523624,455.614969025382,470.568804745916,480.584019709353,484.668959187609,485.549173616844,485.294755792807,484.59880313513,460.699468200257,0.141579,0.511252,0.941279,1.31978,1.62068,1.85131,2.02151,2.14737,2.24417,2.32462,2.56801,0.706327119683224,1.04276075875533,1.25069580634141,1.29662639183382,1.35215753520069,1.40298610114284,1.43263393789202,1.46508702813178,1.47124437127216,1.49187801109876,1.48482995659436,0.0112112,-0.0208721,-0.0266467,-0.00373644,0.00373363,-0.0067193,-0.00732863,-0.00412086,-0.000629642,0.000367104,0.0121849,0.347099409391604,0.333992514886187,0.350739219363903,0.340411515668903,0.329570933184345,0.328403714960717,0.322521317124931,0.342070168240377,0.337511481286193,0.341436670555463,0.391904325059063
-2.27273,1230.02,1296.23,1327.27,1332.96,1305.93,1266.99,1230.33,1195.99,1160.53,1122.95,966.448,412.061888555591,404.843179515229,415.16021003945,425.447999172637,433.685369824715,450.541895943097,465.453542257442,476.973793829389,483.343563110134,488.423996134506,481.222401806067,0.10389,0.460029,0.936103,1.39624,1.7853,2.08612,2.33147,2.53031,2.68039,2.79259,3.12477,0.657941486760031,1.0563143471524,1.30481416301326,1.40624322220589,1.48565810333333,1.54332109426393,1.58207142695897,1.62415824352186,1.63758969220009,1.65846917366588,1.69284966845848,-0.00607076,-0.023369,-0.0400048,-0.0398957,-0.0236207,-0.0159279,-0.0135151,-0.0106828,-0.00955231,-0.00593654,0.0119946,0.377311542362542,0.402420178420516,0.422580169908622,0.425439772470793,0.399652348923411,0.391830320419439,0.373140724124291,0.384810342896342,0.388760851938566,0.378936670170624,0.391019181115198
-0.757576,1217.47,1275.31,1308.25,1318.76,1314.39,1305.03,1292.53,1278.92,1260.1,1235.54,1093.45,427.133468602028,416.038459760633,417.159441940369,427.033956495265,425.839171519014,433.709580249272,441.145100845515,446.721389682652,451.741076281535,456.975929344205,470.929931093788,0.0532005,0.409823,0.887951,1.35826,1.77478,2.12357,2.42176,2.67721,2.87815,3.03911,3.49888,0.645124019084703,1.0300194172927,1.29115064961452,1.41262875519366,1.50052324207258,1.57281594600258,1.62509692018661,1.67091890886422,1.69328379192621,1.7174923580616,1.8082726564321,-0.0281749,-0.0308521,-0.0350397,-0.0354467,-0.0362153,-0.0300359,-0.0182009,-0.0107262,-0.00496319,-0.00525872,-0.00911457,0.373926463358773,0.412757798230391,0.441004535124073,0.454080389358536,0.452606893451702,0.442184350695499,0.429838341705344,0.43121108520074,0.434123254387507,0.427568707928913,0.412768700363775
0.757576,1223.05,1293.57,1320.69,1318.59,1308.46,1301.5,1290.05,1276.62,1257.59,1235.74,1096.92,418.714700004669,405.062958069483,409.685245035747,427.673941221581,436.191471718556,439.297165936681,443.242597230907,449.861089671023,457.07220436163,463.912707306019,474.829443063507,0.0664763,0.423984,0.889725,1.3567,1.77002,2.12045,2.41364,2.6615,2.86347,3.02931,3.49018,0.652822334176765,1.0261237742105,1.29063550237858,1.41485334929101,1.51597493382971,1.60427242075652,1.65474167168172,1.68711884584341,1.71250401459383,1.74971426238686,1.81383571472171,-0.0380863,-0.0514468,-0.0504404,-0.0450963,-0.0406387,-0.0346532,-0.0218113,-0.0112643,-0.01372,-0.0199996,-0.01208,0.355128145885397,0.389558724712976,0.408336870732977,0.414152145956048,0.426513774689634,0.440196547010537,0.439179917573652,0.43850997708148,0.424947055525744,0.414135243610104,0.41819014813838
2.27273,1235.77,1301.71,1320.63,1312.03,1288.81,1258.16,1232.93,1207.87,1174.54,1138.83,972.117,410.115837294782,393.118302804639,414.217334258237,436.264827828236,444.683033182063,457.804543446218,469.968084022734,481.010394898073,489.358764098488,493.148050792052,484.055781909482,0.0961431,0.449086,0.915983,1.35772,1.7524,2.06205,2.31105,2.51521,2.67324,2.79877,3.12724,0.689611484823157,1.08260796228367,1.3427769732908,1.45835180940677,1.53193994660365,1.58724604267895,1.60142748821169,1.62130811383895,1.64642035944652,1.68083907617594,1.70344650635117,-0.0130228,-0.0103534,-0.00663842,0.00351901,0.00679685,0.0118435,0.00837341,0.00201425,0.00133321,0.00218357,0.00334982,0.323326460408053,0.37863967039918,0.417937794414432,0.409240760433269,0.407413794562727,0.412166228602005,0.409215102360604,0.408429920549413,0.395688008410667,0.39110356684643,0.419844018654547
3.78788,1253.82,1305.05,1276.53,1219.5,1148.88,1087.18,1041.16,1000.1,962.661,928.656,800.544,378.658157181382,413.379970487202,450.370958211117,482.434451506109,493.277812191061,499.935995903476,503.615925085774,507.869077617451,508.478121456568,507.55196778261,472.312396619017,0.141134,0.510131,0.927633,1.30278,1.60275,1.82608,2.00578,2.14125,2.24418,2.32484,2.57161,0.722130874564992,1.13220581167913,1.37434711772536,1.44389057757158,1.48150936547833,1.51290779626519,1.49673644974658,1.50960259671213,1.51794598059351,1.53105845740782,1.50334294158053,0.00507369,0.0110101,0.00865151,0.00679402,0.00888993,0.00268413,-0.00588444,-0.00661801,-0.00239968,0.00417152,0.00225212,0.328761311592468,0.365268394471791,0.350730665896212,0.358293176044423,0.344281861270675,0.333872730243127,0.325673149031356,0.341678211187076,0.343241897209534,0.347918093809448,0.41567535409259
5.30303,1288.29,1236.28,1136.94,1039.95,957.657,892.819,844.933,809.889,781.506,757.827,675.45,383.203601235688,440.600726281744,482.548443164,496.209633118907,500.444802151046,496.157233142882,488.370760795525,482.225051194979,475.946425556491,469.56256239185,427.132298006133,0.184905,0.510581,0.84689,1.13884,1.36044,1.5173,1.63399,1.73018,1.80024,1.85851,2.08678,0.752029919617564,1.13499779735469,1.23897941871526,1.24433918205608,1.26330123090259,1.30823163086664,1.30267801086838,1.32516791388865,1.32986465476754,1.34266153590546,1.2871091639795,0.0132707,0.00842562,0.0117314,0.00158341,-0.00646083,-0.00454106,0.000182732,0.00500358,0.00621442,0.00795518,-0.00271705,0.293741382852332,0.314210279908217,0.311458343924192,0.320741328799392,0.299935493064759,0.296239261408747,0.287821472444291,0.294563066252373,0.293357290688334,0.306074010657553,0.400713114334932
6.81818,1271.38,1120.91,989.473,901.801,838.18,790.703,753.444,723.034,699.508,678.057,611.132,415.603176118759,481.921155377101,510.782732676037,512.79333068986,505.118797907977,492.499746192828,477.28712532395,461.935060371044,449.303906059139,436.530640390798,393.525094498432,0.199736,0.484371,0.766927,1.01004,1.1882,1.30681,1.38766,1.45239,1.5026,1.54612,1.74472,0.798048870683995,1.11784614325944,1.13420456708656,1.11077450456877,1.12511777161327,1.16151625042442,1.15985774989867,1.16880280629369,1.159547325468,1.16103832839403,1.13667057672837,0.00566474,-0.00255518,0.00200493,0.0020201,0.00100133,0.00555213,0.00290512,0.00205622,0.00408979,0.00394495,0.00549879,0.266608326951729,0.278607609372034,0.260827912616729,0.248186623330106,0.24262357676038,0.255940032038757,0.273352153823598,0.281932084020248,0.287783599254718,0.304386267758583,0.371237120988729
8.33333,1204.44,994.029,879.028,807.647,757.949,722.162,695.707,668.843,645.331,628.043,566.85,449.961109430582,503.36467893566,509.372162568784,500.507742197861,485.814779519932,469.696710654865,455.05384296806,440.765243638833,424.829377515256,411.575023537629,365.24375422449,0.192788,0.481989,0.735681,0.91734,1.03545,1.11848,1.18457,1.2356,1.26826,1.3022,1.47153,0.788548032779234,1.01038606482869,1.00097952027002,1.01903876275635,1.03005339667417,1.05009047229274,1.04781200603925,1.05258728854191,1.03538398674115,1.02698588111035,1.03827741957533,-0.00309978,-0.00566826,0.00518236,0.0128428,0.0114144,0.00733515,0.00719023,0.00873545,0.00785716,0.0103194,0.00935885,0.233726121775038,0.275876602849897,0.244531184105422,0.203310353892762,0.20534288397702,0.218011926279275,0.24135223222502,0.247698607182196,0.267272333023828,0.2955476272955,0.343221502822885
9.84848,1111.98,881.979,775.175,715.068,676.322,649.578,626.533,608.324,592.315,577.518,525.167,473.555698941529,488.692132124101,472.976743614313,463.815696155272,455.587532753037,441.25616143007,426.462190586692,414.354920327972,400.505930043489,382.736201580148,337.881636079856,0.193717,0.484959,0.667329,0.765835,0.834937,0.899943,0.950451,0.999137,1.03379,1.06735,1.23433,0.77859039295383,0.866741022451343,0.857382645030794,0.86962348174368,0.893662128547473,0.94121676568153,0.950734978845314,0.961585149635746,0.944518395797562,0.932533645505619,0.941294321665652,0.00254812,0.00602546,0.0144215,0.0170354,0.0117017,0.0116299,0.0125542,0.0102131,0.00970273,0.0150342,0.0150206,0.2030546724407,0.231524296781137,0.209424210634778,0.190448943289271,0.193161590384838,0.203299040824102,0.216777535736524,0.226639361100406,0.240886072656764,0.271234769157643,0.318587507601915
11.3636,1001.06,764.766,663.25,618.196,593.965,582.156,573.357,563.521,550.88,537.795,494.45,471.762652188577,470.585805140784,436.634858892416,416.528510428758,406.375442171399,403.238143037089,405.754852096682,398.217277375053,383.49967405462,364.695763616744,311.655258258224,0.1852,0.454868,0.556135,0.60009,0.644941,0.696158,0.745632,0.791429,0.828788,0.865697,1.0367,0.752399494949325,0.798785953807401,0.796988707573702,0.771302793979122,0.767928382077391,0.779920508769964,0.783056830632362,0.808730486627035,0.8318473417641,0.844877505914319,0.835956936689923,0.0123603,0.0103424,0.0132363,0.00836249,0.0106918,0.0145559,0.0135745,0.0105541,0.00848902,0.0115867,0.0124639,0.19210023425285,0.175781113888836,0.156784565566895,0.148830440434744,0.154386851771775,0.17234906440129,0.192445316908466,0.218489130164409,0.230011086689316,0.239871423892051,0.312044868568608
