s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5000811E+000, 1.4564544E+001, 0.0000000E+000,-3.1952627E+000,-8.2784561E+000,-4.7162443E-001, 1.8977222E-003, 0.0000000E+000, 0.0000000E+000, 2.6227527E+000, 2.6210982E+000, 6.9985980E-002, 3.1589755E-004,-2.1618038E-057,-3.8017610E-053
 5.0001125E+000, 1.3847210E+001, 0.0000000E+000,-3.0490819E+000,-8.7621562E+000,-5.1158402E-001, 1.8648515E-003, 0.0000000E+000, 0.0000000E+000, 1.4935815E+000, 1.5262532E+000, 7.0004743E-002, 3.1598216E-004,-4.6849453E-055,-4.2468711E-051
 5.5000796E+000, 1.4628791E+001, 0.0000000E+000,-3.2063736E+000,-8.6089050E+000,-5.4848607E-001, 1.8758318E-003, 0.0000000E+000, 0.0000000E+000, 2.2642856E+000, 2.2669025E+000, 7.0011649E-002, 3.1601331E-004,-3.9987908E-053,-2.0362818E-049
 6.0004563E+000, 1.4868637E+001, 0.0000000E+000,-3.2702471E+000,-8.5933257E+000,-6.0504723E-001, 1.8865249E-003, 0.0000000E+000, 0.0000000E+000, 2.3732750E+000, 2.4019033E+000, 7.0014191E-002, 3.1602477E-004,-2.0211678E-051,-6.5844486E-048
 6.5000520E+000, 1.4415417E+001, 0.0000000E+000,-3.1648511E+000,-9.6268795E+000,-6.1848938E-001, 1.8891136E-003, 0.0000000E+000, 0.0000000E+000, 9.9871760E-001, 1.0070861E+000, 7.0015125E-002, 3.1602898E-004,-6.3063420E-050,-1.5912591E-046
 7.0003681E+000, 1.4244460E+001, 0.0000000E+000,-3.1294269E+000,-9.1842886E+000,-5.9897086E-001, 1.8934776E-003, 0.0000000E+000, 0.0000000E+000, 1.3103775E+000, 1.3336670E+000, 7.0015469E-002, 3.1603053E-004,-1.3883431E-048,-3.0528650E-045
 7.5002484E+000, 1.3975929E+001, 0.0000000E+000,-3.0644415E+000,-8.3484293E+000,-6.2592481E-001, 1.8726569E-003, 0.0000000E+000, 0.0000000E+000, 1.9334678E+000, 1.9390060E+000, 7.0015595E-002, 3.1603110E-004,-2.1434880E-047,-4.3711046E-044
 8.0000057E+000, 1.4685034E+001, 0.0000000E+000,-3.2268046E+000,-8.8145126E+000,-6.0798041E-001, 1.8839499E-003, 0.0000000E+000, 0.0000000E+000, 2.0409525E+000, 2.0376202E+000, 7.0015642E-002, 3.1603131E-004,-2.6628123E-046,-5.2222397E-043
 8.5004358E+000, 1.4244431E+001, 0.0000000E+000,-3.1275657E+000,-8.5786783E+000,-6.1610103E-001, 1.8828677E-003, 0.0000000E+000, 0.0000000E+000, 1.8926008E+000, 1.9239689E+000, 7.0015659E-002, 3.1603139E-004,-2.8459550E-045,-5.4369293E-042
 9.0000820E+000, 1.4590823E+001, 0.0000000E+000,-3.2013522E+000,-8.5889630E+000,-6.4135322E-001, 1.8903316E-003, 0.0000000E+000, 0.0000000E+000, 2.1872519E+000, 2.1610449E+000, 7.0015665E-002, 3.1603142E-004,-2.5726618E-044,-4.8148152E-041
 9.5004816E+000, 1.4042063E+001, 0.0000000E+000,-3.0879710E+000,-9.1961398E+000,-6.8105368E-001, 1.8993677E-003, 0.0000000E+000, 0.0000000E+000, 1.0741497E+000, 1.0787977E+000, 7.0015668E-002, 3.1603143E-004,-1.8986887E-043,-3.4996937E-040
 1.0000192E+001, 1.4698727E+001, 0.0000000E+000,-3.2188370E+000,-9.0002880E+000,-6.7438734E-001, 1.8885403E-003, 0.0000000E+000, 0.0000000E+000, 1.7638478E+000, 1.8071033E+000, 7.0015668E-002, 3.1603143E-004,-1.0683750E-042,-1.9468230E-039
 1.0500350E+001, 1.4508912E+001, 0.0000000E+000,-3.1881012E+000,-8.7531669E+000,-7.1135127E-001, 1.9170071E-003, 0.0000000E+000, 0.0000000E+000, 1.8404949E+000, 1.8582096E+000, 7.0015669E-002, 3.1603143E-004,-4.9538142E-042,-8.9512880E-039
 1.1000419E+001, 1.4282398E+001, 0.0000000E+000,-3.1395472E+000,-9.1405189E+000,-7.5136776E-001, 1.9017135E-003, 0.0000000E+000, 0.0000000E+000, 1.2558831E+000, 1.2528663E+000, 7.0015669E-002, 3.1603143E-004,-1.8585547E-041,-3.3357699E-038
 1.1500243E+001, 1.4340409E+001, 0.0000000E+000,-3.1430425E+000,-9.2280048E+000,-7.4051331E-001, 1.8988739E-003, 0.0000000E+000, 0.0000000E+000, 1.2457380E+000, 1.2307475E+000, 7.0015669E-002, 3.1603143E-004,-5.9669464E-041,-1.0683169E-037
 1.2000155E+001, 1.4726743E+001, 0.0000000E+000,-3.2324082E+000,-9.7800123E+000,-7.2347347E-001, 1.8912555E-003, 0.0000000E+000, 0.0000000E+000, 9.4401628E-001, 9.9274038E-001, 7.0015669E-002, 3.1603143E-004,-1.6839729E-040,-3.0210869E-037
 1.2500016E+001, 1.4598486E+001, 0.0000000E+000,-3.2103356E+000,-8.7018737E+000,-7.2923412E-001, 1.9192082E-003, 0.0000000E+000, 0.0000000E+000, 2.0090632E+000, 1.9589613E+000, 7.0015669E-002, 3.1603143E-004,-4.2472464E-040,-7.6602361E-037
 1.3000270E+001, 1.4330442E+001, 0.0000000E+000,-3.1500544E+000,-8.5539453E+000,-7.4259536E-001, 1.8998498E-003, 0.0000000E+000, 0.0000000E+000, 1.8443555E+000, 1.8857468E+000, 7.0015669E-002, 3.1603143E-004,-9.7155053E-040,-1.7635487E-036
 1.3500260E+001, 1.4491213E+001, 0.0000000E+000,-3.1829497E+000,-9.2501686E+000,-7.9399901E-001, 1.9333864E-003, 0.0000000E+000, 0.0000000E+000, 1.2807485E+000, 1.2660289E+000, 7.0015669E-002, 3.1603143E-004,-2.1314836E-039,-3.8818267E-036
 1.4000080E+001, 1.4224549E+001, 0.0000000E+000,-3.1230781E+000,-9.0957914E+000,-7.9111866E-001, 1.9144205E-003, 0.0000000E+000, 0.0000000E+000, 1.1980048E+000, 1.2164748E+000, 7.0015669E-002, 3.1603143E-004,-4.4866285E-039,-8.1543998E-036
 1.4500204E+001, 1.4530290E+001, 0.0000000E+000,-3.1823665E+000,-9.2886958E+000,-8.2541575E-001, 1.9376047E-003, 0.0000000E+000, 0.0000000E+000, 1.2641624E+000, 1.2357492E+000, 7.0015669E-002, 3.1603143E-004,-9.4263750E-039,-1.7044198E-035
 1.5000405E+001, 1.4705432E+001, 0.0000000E+000,-3.2374933E+000,-9.1727403E+000,-7.9195364E-001, 1.9173811E-003, 0.0000000E+000, 0.0000000E+000, 1.4782916E+000, 1.5051623E+000, 7.0015669E-002, 3.1603143E-004,-1.9480782E-038,-3.4865877E-035
 1.5500208E+001, 1.3920901E+001, 0.0000000E+000,-3.0526806E+000,-8.4245771E+000,-7.7557411E-001, 1.9205974E-003, 0.0000000E+000, 0.0000000E+000, 1.6775045E+000, 1.6699895E+000, 7.0015669E-002, 3.1603143E-004,-4.2734446E-038,-7.5020304E-035
 1.6000385E+001, 1.4929410E+001, 0.0000000E+000,-3.2827226E+000,-9.3648376E+000,-8.1897024E-001, 1.9459098E-003, 0.0000000E+000, 0.0000000E+000, 1.4184401E+000, 1.4648257E+000, 7.0015669E-002, 3.1603143E-004,-1.0398196E-037,-1.7800079E-034
 1.6500391E+001, 1.4001850E+001, 0.0000000E+000,-3.0666993E+000,-8.8978311E+000,-8.2227534E-001, 1.9379170E-003, 0.0000000E+000, 0.0000000E+000, 1.2289098E+000, 1.2169827E+000, 7.0015669E-002, 3.1603143E-004,-2.3680993E-037,-3.9620147E-034
 1.7000090E+001, 1.4702884E+001, 0.0000000E+000,-3.2264866E+000,-9.6492039E+000,-8.4209400E-001, 1.9095025E-003, 0.0000000E+000, 0.0000000E+000, 9.5806259E-001, 9.8700880E-001, 7.0015669E-002, 3.1603143E-004,-4.6236285E-037,-7.5993268E-034
 1.7500427E+001, 1.4252723E+001, 0.0000000E+000,-3.1315259E+000,-9.8077411E+000,-8.3926943E-001, 1.9099871E-003, 0.0000000E+000, 0.0000000E+000, 5.0516293E-001, 4.7609663E-001, 7.0015669E-002, 3.1603143E-004,-7.5136730E-037,-1.2190015E-033
 1.8000256E+001, 1.4267583E+001, 0.0000000E+000,-3.1389890E+000,-9.2771858E+000,-8.4735681E-001, 1.8988089E-003, 0.0000000E+000, 0.0000000E+000, 9.8746904E-001, 1.0059506E+000, 7.0015669E-002, 3.1603143E-004,-1.0259508E-036,-1.6504126E-033
 1.8500284E+001, 1.4305649E+001, 0.0000000E+000,-3.1357015E+000,-8.6080480E+000,-8.9584796E-001, 1.8950360E-003, 0.0000000E+000, 0.0000000E+000, 1.7165067E+000, 1.6679463E+000, 7.0015669E-002, 3.1603143E-004,-1.1941912E-036,-1.9136323E-033
 1.9000456E+001, 1.4121147E+001, 0.0000000E+000,-3.1007096E+000,-9.5766855E+000,-9.1661357E-001, 1.9289278E-003, 0.0000000E+000, 0.0000000E+000, 5.1486503E-001, 5.2906704E-001, 7.0015669E-002, 3.1603143E-004,-1.2400147E-036,-1.9899571E-033
 1.9500372E+001, 1.4658027E+001, 0.0000000E+000,-3.2191150E+000,-9.5096415E+000,-9.0910887E-001, 1.8973424E-003, 0.0000000E+000, 0.0000000E+000, 1.0304024E+000, 1.0220594E+000, 7.0015669E-002, 3.1603143E-004,-1.1862661E-036,-1.9162808E-033
 2.0000242E+001, 1.4370462E+001, 0.0000000E+000,-3.1645192E+000,-9.3652627E+000,-9.2733954E-001, 1.8874440E-003, 0.0000000E+000, 0.0000000E+000, 9.3810655E-001, 9.1522850E-001, 7.0015669E-002, 3.1603143E-004,-1.0984962E-036,-1.7925466E-033
 2.0500206E+001, 1.4758150E+001, 0.0000000E+000,-3.2468188E+000,-9.1655365E+000,-9.6551932E-001, 1.9033567E-003, 0.0000000E+000, 0.0000000E+000, 1.3684688E+000, 1.3821783E+000, 7.0015669E-002, 3.1603143E-004,-1.0216201E-036,-1.6843757E-033
 2.1000429E+001, 1.3843919E+001, 0.0000000E+000,-3.0323564E+000,-1.0022050E+001,-9.4720913E-001, 1.8924947E-003, 0.0000000E+000, 0.0000000E+000,-1.5431364E-001,-1.5580395E-001, 7.0015669E-002, 3.1603143E-004,-9.4677731E-037,-1.5728953E-033
 2.1500450E+001, 1.4808364E+001, 0.0000000E+000,-3.2561943E+000,-9.9463316E+000,-9.6691452E-001, 1.8970386E-003, 0.0000000E+000, 0.0000000E+000, 5.9919581E-001, 6.4082026E-001, 7.0015669E-002, 3.1603143E-004,-8.7099352E-037,-1.4520665E-033
 2.2000395E+001, 1.4398786E+001, 0.0000000E+000,-3.1568067E+000,-8.9945122E+000,-9.1713601E-001, 1.8932938E-003, 0.0000000E+000, 0.0000000E+000, 1.3293549E+000, 1.3322245E+000, 7.0015669E-002, 3.1603143E-004,-7.9089698E-037,-1.3175673E-033
 2.2500042E+001, 1.4569273E+001, 0.0000000E+000,-3.1978183E+000,-8.7584899E+000,-9.7735175E-001, 1.9103079E-003, 0.0000000E+000, 0.0000000E+000, 1.6455924E+000, 1.6375236E+000, 7.0015669E-002, 3.1603143E-004,-7.1346453E-037,-1.1849331E-033
 2.3000381E+001, 1.4081147E+001, 0.0000000E+000,-3.0892041E+000,-1.0545855E+001,-1.0303485E+000, 1.9050514E-003, 0.0000000E+000, 0.0000000E+000,-5.0797214E-001,-5.8235509E-001, 7.0015669E-002, 3.1603143E-004,-6.4335895E-037,-1.0637691E-033
 2.3500456E+001, 1.4482807E+001, 0.0000000E+000,-3.1765199E+000,-9.3944152E+000,-9.9664371E-001, 1.8652445E-003, 0.0000000E+000, 0.0000000E+000, 8.8614509E-001, 9.1709361E-001, 7.0015669E-002, 3.1603143E-004,-5.9164633E-037,-9.7339768E-034
 2.4000139E+001, 1.4667475E+001, 0.0000000E+000,-3.2223703E+000,-1.0430030E+001,-9.6780385E-001, 1.8470916E-003, 0.0000000E+000, 0.0000000E+000, 8.4210910E-002, 4.9118515E-002, 7.0015669E-002, 3.1603143E-004,-5.6647342E-037,-9.2715145E-034
 2.4500488E+001, 1.4723544E+001, 0.0000000E+000,-3.2342007E+000,-9.5606048E+000,-1.0142014E+000, 1.8908026E-003, 0.0000000E+000, 0.0000000E+000, 9.0717004E-001, 9.1642812E-001, 7.0015669E-002, 3.1603143E-004,-5.6034457E-037,-9.1370737E-034
 2.5000004E+001, 1.3862931E+001, 0.0000000E+000,-3.0452129E+000,-9.1109868E+000,-9.7542799E-001, 1.8924646E-003, 0.0000000E+000, 0.0000000E+000, 7.6584023E-001, 7.3319594E-001, 7.0015669E-002, 3.1603143E-004,-5.4369364E-037,-8.8553848E-034
 2.5500393E+001, 1.4284988E+001, 0.0000000E+000,-3.1347434E+000,-8.9745147E+000,-1.0317435E+000, 1.8722220E-003, 0.0000000E+000, 0.0000000E+000, 1.1606317E+000, 1.1458587E+000, 7.0015669E-002, 3.1603143E-004,-5.0883606E-037,-8.3011743E-034
 2.6000002E+001, 1.4323332E+001, 0.0000000E+000,-3.1427797E+000,-8.7790325E+000,-1.0271224E+000, 1.8748458E-003, 0.0000000E+000, 0.0000000E+000, 1.3395479E+000, 1.3762727E+000, 7.0015669E-002, 3.1603143E-004,-4.6375147E-037,-7.5883014E-034
 2.6500160E+001, 1.4865399E+001, 0.0000000E+000,-3.2713261E+000,-9.1177306E+000,-1.0329517E+000, 1.9040053E-003, 0.0000000E+000, 0.0000000E+000, 1.4483929E+000, 1.4452945E+000, 7.0015669E-002, 3.1603143E-004,-4.2011432E-037,-6.8778025E-034
 2.7000483E+001, 1.4413169E+001, 0.0000000E+000,-3.1588528E+000,-9.7074615E+000,-1.0362599E+000, 1.8970607E-003, 0.0000000E+000, 0.0000000E+000, 5.7048259E-001, 5.1249187E-001, 7.0015669E-002, 3.1603143E-004,-3.9251717E-037,-6.4067144E-034
 2.7500036E+001, 1.4171280E+001, 0.0000000E+000,-3.1155817E+000,-9.6165871E+000,-1.0439682E+000, 1.9048957E-003, 0.0000000E+000, 0.0000000E+000, 4.1985514E-001, 3.9704795E-001, 7.0015669E-002, 3.1603143E-004,-3.8791973E-037,-6.3080624E-034
 2.8000463E+001, 1.4705154E+001, 0.0000000E+000,-3.2228453E+000,-8.9832045E+000,-1.0528941E+000, 1.9115803E-003, 0.0000000E+000, 0.0000000E+000, 1.4703209E+000, 1.4481214E+000, 7.0015669E-002, 3.1603143E-004,-4.0267998E-037,-6.5394712E-034
 2.8500179E+001, 1.4842398E+001, 0.0000000E+000,-3.2590614E+000,-9.5416544E+000,-1.1266633E+000, 1.9192398E-003, 0.0000000E+000, 0.0000000E+000, 8.8129803E-001, 9.1693841E-001, 7.0015669E-002, 3.1603143E-004,-4.3432672E-037,-7.0611287E-034
 2.9000267E+001, 1.4123350E+001, 0.0000000E+000,-3.0990275E+000,-1.0228454E+001,-1.1199486E+000, 1.9057134E-003, 0.0000000E+000, 0.0000000E+000,-2.5080723E-001,-3.2217460E-001, 7.0015669E-002, 3.1603143E-004,-4.5713766E-037,-7.4352102E-034
 2.9500219E+001, 1.3928476E+001, 0.0000000E+000,-3.0645305E+000,-9.7493207E+000,-1.1179144E+000, 1.9037529E-003, 0.0000000E+000, 0.0000000E+000, 4.8407706E-002,-1.3857866E-003, 7.0015669E-002, 3.1603143E-004,-4.6891714E-037,-7.6242178E-034
 3.0000381E+001, 1.5162689E+001, 0.0000000E+000,-3.3269132E+000,-9.5220611E+000,-1.1074283E+000, 1.9030888E-003, 0.0000000E+000, 0.0000000E+000, 1.1416396E+000, 1.2081898E+000, 7.0015669E-002, 3.1603143E-004,-4.5921970E-037,-7.4669137E-034
 3.0500294E+001, 1.4320426E+001, 0.0000000E+000,-3.1399074E+000,-1.0070697E+001,-1.1026310E+000, 1.9043789E-003, 0.0000000E+000, 0.0000000E+000, 5.3575348E-002, 9.0950523E-003, 7.0015669E-002, 3.1603143E-004,-4.2620597E-037,-6.9464773E-034
 3.1000208E+001, 1.4604950E+001, 0.0000000E+000,-3.2098473E+000,-9.3994947E+000,-1.0590801E+000, 1.9200333E-003, 0.0000000E+000, 0.0000000E+000, 9.1291454E-001, 9.3844801E-001, 7.0015669E-002, 3.1603143E-004,-3.8310625E-037,-6.2753446E-034
 3.1500427E+001, 1.4038492E+001, 0.0000000E+000,-3.0760321E+000,-9.7437042E+000,-1.0581693E+000, 1.9177657E-003, 0.0000000E+000, 0.0000000E+000, 2.1471216E-001, 1.6250368E-001, 7.0015669E-002, 3.1603143E-004,-3.4609713E-037,-5.6984715E-034
 3.2000072E+001, 1.4629787E+001, 0.0000000E+000,-3.2176466E+000,-8.9333282E+000,-1.0516434E+000, 1.9224850E-003, 0.0000000E+000, 0.0000000E+000, 1.4034508E+000, 1.4290912E+000, 7.0015669E-002, 3.1603143E-004,-3.3536233E-037,-5.5122368E-034
 3.2500443E+001, 1.4030802E+001, 0.0000000E+000,-3.0811073E+000,-9.7437708E+000,-1.0795499E+000, 1.9200500E-003, 0.0000000E+000, 0.0000000E+000, 1.9017658E-001, 1.2829378E-001, 7.0015669E-002, 3.1603143E-004,-3.6722028E-037,-5.9317454E-034
 3.3000065E+001, 1.4931258E+001, 0.0000000E+000,-3.2734227E+000,-9.5417898E+000,-1.0839240E+000, 1.9284440E-003, 0.0000000E+000, 0.0000000E+000, 1.0199538E+000, 1.0340498E+000, 7.0015669E-002, 3.1603143E-004,-4.3739857E-037,-6.8683662E-034
 3.3500332E+001, 1.4111843E+001, 0.0000000E+000,-3.0985222E+000,-9.3805772E+000,-1.0847136E+000, 1.9286704E-003, 0.0000000E+000, 0.0000000E+000, 5.6881266E-001, 5.4995898E-001, 7.0015669E-002, 3.1603143E-004,-5.1095486E-037,-7.8069967E-034
 3.4000267E+001, 1.4219015E+001, 0.0000000E+000,-3.1243628E+000,-1.0050356E+001,-1.1194602E+000, 1.9156254E-003, 0.0000000E+000, 0.0000000E+000,-4.2426057E-002,-7.3248748E-002, 7.0015669E-002, 3.1603143E-004,-5.5505011E-037,-8.3195016E-034
 3.4500435E+001, 1.4811644E+001, 0.0000000E+000,-3.2480135E+000,-9.1018324E+000,-1.0972621E+000, 1.9213475E-003, 0.0000000E+000, 0.0000000E+000, 1.3713722E+000, 1.3664574E+000, 7.0015669E-002, 3.1603143E-004,-5.5574912E-037,-8.2464824E-034
 3.5000153E+001, 1.3921227E+001, 0.0000000E+000,-3.0557615E+000,-1.0760753E+001,-1.1708647E+000, 1.9128710E-003, 0.0000000E+000, 0.0000000E+000,-9.8290186E-001,-1.0642390E+000, 7.0015669E-002, 3.1603143E-004,-5.1421863E-037,-7.5963759E-034
 3.5500256E+001, 1.4704730E+001, 0.0000000E+000,-3.2280194E+000,-1.0281435E+001,-1.1747533E+000, 1.9044933E-003, 0.0000000E+000, 0.0000000E+000, 3.4151009E-003, 2.2426927E-002, 7.0015669E-002, 3.1603143E-004,-4.5127021E-037,-6.6742431E-034
 3.6000130E+001, 1.4614538E+001, 0.0000000E+000,-3.2080837E+000,-1.0692563E+001,-1.1755439E+000, 1.9328265E-003, 0.0000000E+000, 0.0000000E+000,-3.9267261E-001,-4.5971979E-001, 7.0015669E-002, 3.1603143E-004,-3.8747380E-037,-5.7821195E-034
 3.6500225E+001, 1.4428328E+001, 0.0000000E+000,-3.1718850E+000,-9.6741354E+000,-1.1293757E+000, 1.9349976E-003, 0.0000000E+000, 0.0000000E+000, 4.3992882E-001, 4.5486732E-001, 7.0015669E-002, 3.1603143E-004,-3.4492087E-037,-5.2469446E-034
 3.7000202E+001, 1.4211215E+001, 0.0000000E+000,-3.1204474E+000,-1.0096887E+001,-1.1710124E+000, 1.9372486E-003, 0.0000000E+000, 0.0000000E+000,-1.0408136E-001,-1.7519481E-001, 7.0015669E-002, 3.1603143E-004,-3.1918348E-037,-4.9847364E-034
 3.7500401E+001, 1.4517892E+001, 0.0000000E+000,-3.1891162E+000,-1.0119558E+001,-1.1527265E+000, 1.9316216E-003, 0.0000000E+000, 0.0000000E+000, 4.4374491E-002, 5.8423468E-002, 7.0015669E-002, 3.1603143E-004,-2.9600872E-037,-4.7557638E-034
 3.8000175E+001, 1.4208642E+001, 0.0000000E+000,-3.1232296E+000,-9.4098662E+000,-1.0890332E+000, 1.9221792E-003, 0.0000000E+000, 0.0000000E+000, 5.7897410E-001, 5.8843515E-001, 7.0015669E-002, 3.1603143E-004,-2.6839125E-037,-4.4256055E-034
 3.8500313E+001, 1.4639140E+001, 0.0000000E+000,-3.2109834E+000,-9.3787296E+000,-1.0650040E+000, 1.9341481E-003, 0.0000000E+000, 0.0000000E+000, 1.0263471E+000, 9.8635681E-001, 7.0015669E-002, 3.1603143E-004,-2.3452951E-037,-3.9338611E-034
 3.9000023E+001, 1.4471797E+001, 0.0000000E+000,-3.1763542E+000,-9.5629191E+000,-1.0975663E+000, 1.9412445E-003, 0.0000000E+000, 0.0000000E+000, 6.9351778E-001, 6.3689907E-001, 7.0015669E-002, 3.1603143E-004,-2.0107724E-037,-3.3952485E-034
 3.9500412E+001, 1.4001824E+001, 0.0000000E+000,-3.0745312E+000,-9.5994710E+000,-1.1063473E+000, 1.9239118E-003, 0.0000000E+000, 0.0000000E+000, 2.2223027E-001, 2.2339830E-001, 7.0015669E-002, 3.1603143E-004,-1.7555084E-037,-2.9531822E-034
 4.0000000E+001, 1.4589447E+001, 0.0000000E+000,-3.2031625E+000,-9.5610378E+000,-1.0974421E+000, 1.9275454E-003, 0.0000000E+000, 0.0000000E+000, 7.3810129E-001, 7.2973188E-001, 7.0015669E-002, 3.1603143E-004,-1.6918463E-037,-2.8006619E-034
