s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 6.5006547E+000, 1.4366013E+001, 0.0000000E+000,-4.8720721E+000,-6.7712886E+000,-3.7178640E-001, 4.0420318E-003, 0.0000000E+000, 0.0000000E+000, 2.4181181E+000, 2.3549083E+000, 7.0570126E-002, 3.1602898E-004,-2.2117652E-047,-4.3992161E-045
 7.0007029E+000, 1.4166068E+001, 0.0000000E+000,-4.8085371E+000,-7.0539040E+000,-4.0077313E-001, 3.8775605E-003, 0.0000000E+000, 0.0000000E+000, 1.9459694E+000, 1.9067315E+000, 7.0570473E-002, 3.1603053E-004,-3.3022914E-046,-5.4394663E-044
 7.5000334E+000, 1.4570735E+001, 0.0000000E+000,-4.9254720E+000,-7.1418945E+000,-4.2524216E-001, 3.9553114E-003, 0.0000000E+000, 0.0000000E+000, 2.1308401E+000, 2.0820815E+000, 7.0570600E-002, 3.1603110E-004,-3.8389077E-045,-5.8778318E-043
 8.0003042E+000, 1.3917717E+001, 0.0000000E+000,-4.7269531E+000,-8.0773248E+000,-4.7980038E-001, 3.8805944E-003, 0.0000000E+000, 0.0000000E+000, 6.8694184E-001, 6.3751887E-001, 7.0570647E-002, 3.1603131E-004,-3.9910961E-044,-5.9772113E-042
 8.5006237E+000, 1.4671321E+001, 0.0000000E+000,-4.9665391E+000,-7.8571414E+000,-4.6616727E-001, 3.9040825E-003, 0.0000000E+000, 0.0000000E+000, 1.4315346E+000, 1.3853774E+000, 7.0570664E-002, 3.1603139E-004,-3.8370211E-043,-5.7278763E-041
 9.0008268E+000, 1.4283341E+001, 0.0000000E+000,-4.8394555E+000,-8.8725424E+000,-5.1134488E-001, 3.9239671E-003, 0.0000000E+000, 0.0000000E+000, 1.0789956E-001, 6.3922011E-002, 7.0570670E-002, 3.1603142E-004,-3.1857397E-042,-4.7755790E-040
 9.5008345E+000, 1.4695472E+001, 0.0000000E+000,-4.9858770E+000,-7.8401183E+000,-4.5533116E-001, 3.8998939E-003, 0.0000000E+000, 0.0000000E+000, 1.4552836E+000, 1.4180458E+000, 7.0570673E-002, 3.1603143E-004,-2.1958403E-041,-3.3174437E-039
 1.0000198E+001, 1.4682721E+001, 0.0000000E+000,-4.9707451E+000,-8.0212110E+000,-4.8350731E-001, 3.9705597E-003, 0.0000000E+000, 0.0000000E+000, 1.2587142E+000, 1.2112286E+000, 7.0570674E-002, 3.1603143E-004,-1.3020963E-040,-2.0083825E-038
 1.0500664E+001, 1.4098076E+001, 0.0000000E+000,-4.7843238E+000,-7.6725700E+000,-4.6252650E-001, 3.9402147E-003, 0.0000000E+000, 0.0000000E+000, 1.2386792E+000, 1.1825962E+000, 7.0570674E-002, 3.1603143E-004,-6.7722107E-040,-1.0846453E-037
 1.1000529E+001, 1.4481299E+001, 0.0000000E+000,-4.8987586E+000,-8.0327694E+000,-4.4765941E-001, 3.9020287E-003, 0.0000000E+000, 0.0000000E+000, 1.1591731E+000, 1.1060137E+000, 7.0570674E-002, 3.1603143E-004,-3.0295540E-039,-5.0512092E-037
 1.1500504E+001, 1.4177659E+001, 0.0000000E+000,-4.8110368E+000,-6.9261872E+000,-4.2168809E-001, 3.8992454E-003, 0.0000000E+000, 0.0000000E+000, 2.0613794E+000, 2.0226459E+000, 7.0570674E-002, 3.1603143E-004,-1.0957140E-038,-1.8851700E-036
 1.2000112E+001, 1.4698459E+001, 0.0000000E+000,-4.9871660E+000,-7.1445736E+000,-4.4751074E-001, 3.9560689E-003, 0.0000000E+000, 0.0000000E+000, 2.1728267E+000, 2.1231648E+000, 7.0570674E-002, 3.1603143E-004,-3.2004882E-038,-5.6341579E-036
 1.2500869E+001, 1.3915790E+001, 0.0000000E+000,-4.7149682E+000,-7.3455710E+000,-4.7214257E-001, 3.8954652E-003, 0.0000000E+000, 0.0000000E+000, 1.4480210E+000, 1.3870040E+000, 7.0570674E-002, 3.1603143E-004,-7.5799633E-038,-1.3528521E-035
 1.3000833E+001, 1.4529105E+001, 0.0000000E+000,-4.9258398E+000,-8.1802653E+000,-5.2106763E-001, 3.9637517E-003, 0.0000000E+000, 0.0000000E+000, 9.4603044E-001, 9.0589556E-001, 7.0570674E-002, 3.1603143E-004,-1.5754430E-037,-2.8144910E-035
 1.3500027E+001, 1.4348072E+001, 0.0000000E+000,-4.8654836E+000,-8.0475275E+000,-5.3564127E-001, 3.9658554E-003, 0.0000000E+000, 0.0000000E+000, 9.4649699E-001, 9.0338525E-001, 7.0570674E-002, 3.1603143E-004,-3.3574260E-037,-5.8501365E-035
 1.4000732E+001, 1.4675895E+001, 0.0000000E+000,-4.9685637E+000,-8.6713499E+000,-5.6083590E-001, 3.9630327E-003, 0.0000000E+000, 0.0000000E+000, 5.3024273E-001, 4.7910842E-001, 7.0570674E-002, 3.1603143E-004,-8.0150866E-037,-1.3158228E-034
 1.4500282E+001, 1.4455579E+001, 0.0000000E+000,-4.9036558E+000,-8.2262823E+000,-5.3977300E-001, 3.9263751E-003, 0.0000000E+000, 0.0000000E+000, 8.3838782E-001, 7.8979456E-001, 7.0570674E-002, 3.1603143E-004,-2.0400291E-036,-3.1023472E-034
 1.5000251E+001, 1.4204997E+001, 0.0000000E+000,-4.8058111E+000,-7.7289513E+000,-5.5210484E-001, 4.0062987E-003, 0.0000000E+000, 0.0000000E+000, 1.1606295E+000, 1.1221359E+000, 7.0570674E-002, 3.1603143E-004,-5.1822731E-036,-7.3664669E-034
 1.5500318E+001, 1.4616558E+001, 0.0000000E+000,-4.9557859E+000,-7.4268188E+000,-5.3188346E-001, 4.0012008E-003, 0.0000000E+000, 0.0000000E+000, 1.7581068E+000, 1.7060711E+000, 7.0570674E-002, 3.1603143E-004,-1.2243868E-035,-1.6538319E-033
 1.6000286E+001, 1.4195935E+001, 0.0000000E+000,-4.8187036E+000,-7.6274192E+000,-5.4660659E-001, 3.8993689E-003, 0.0000000E+000, 0.0000000E+000, 1.2519406E+000, 1.2071055E+000, 7.0570674E-002, 3.1603143E-004,-2.5900405E-035,-3.3679295E-033
 1.6500891E+001, 1.4612919E+001, 0.0000000E+000,-4.9481813E+000,-7.8117280E+000,-5.5200414E-001, 3.9573990E-003, 0.0000000E+000, 0.0000000E+000, 1.3478900E+000, 1.3049628E+000, 7.0570674E-002, 3.1603143E-004,-5.1024713E-035,-6.4845003E-033
 1.7000809E+001, 1.4191500E+001, 0.0000000E+000,-4.8105431E+000,-7.2264034E+000,-5.4695869E-001, 3.8242505E-003, 0.0000000E+000, 0.0000000E+000, 1.6680681E+000, 1.6114188E+000, 7.0570674E-002, 3.1603143E-004,-9.0858875E-035,-2.5970933E-032
 1.7500271E+001, 1.4664281E+001, 0.0000000E+000,-4.9667674E+000,-8.1107358E+000,-5.9109805E-001, 3.8847272E-003, 0.0000000E+000, 0.0000000E+000, 1.0583702E+000, 9.9956418E-001, 7.0570674E-002, 3.1603143E-004,-1.4796870E-034,-2.5303893E-030
 1.8000629E+001, 1.4206018E+001, 0.0000000E+000,-4.8155062E+000,-7.5608664E+000,-6.3459239E-001, 3.8973872E-003, 0.0000000E+000, 0.0000000E+000, 1.2346194E+000, 1.1989502E+000, 7.0570674E-002, 3.1603143E-004,-2.1743067E-034,-9.8993982E-029
 1.8500532E+001, 1.4433826E+001, 0.0000000E+000,-4.8920739E+000,-8.3245635E+000,-6.4077081E-001, 3.9339091E-003, 0.0000000E+000, 0.0000000E+000, 6.2693432E-001, 5.8035135E-001, 7.0570674E-002, 3.1603143E-004,-3.1351979E-034,-1.1518365E-027
 1.9000130E+001, 1.4327304E+001, 0.0000000E+000,-4.8553505E+000,-7.6341520E+000,-6.0375634E-001, 3.8715792E-003, 0.0000000E+000, 0.0000000E+000, 1.2983325E+000, 1.2379163E+000, 7.0570674E-002, 3.1603143E-004,-5.2880580E-034,-5.0485383E-027
 1.9500473E+001, 1.4278134E+001, 0.0000000E+000,-4.8537981E+000,-7.7629269E+000,-6.1196581E-001, 3.9171097E-003, 0.0000000E+000, 0.0000000E+000, 1.0936685E+000, 1.0533598E+000, 7.0570674E-002, 3.1603143E-004,-9.8781648E-034,-1.1093594E-026
 2.0000813E+001, 1.4594611E+001, 0.0000000E+000,-4.9393648E+000,-7.8426467E+000,-6.1124132E-001, 3.9050841E-003, 0.0000000E+000, 0.0000000E+000, 1.2520515E+000, 1.2052633E+000, 7.0570674E-002, 3.1603143E-004,-1.6308950E-033,-1.5046432E-026
 2.0500360E+001, 1.4201271E+001, 0.0000000E+000,-4.8199891E+000,-7.5374695E+000,-6.1725980E-001, 3.9701635E-003, 0.0000000E+000, 0.0000000E+000, 1.2669636E+000, 1.2305225E+000, 7.0570674E-002, 3.1603143E-004,-2.1600721E-033,-1.4370861E-026
 2.1000769E+001, 1.4604862E+001, 0.0000000E+000,-4.9461865E+000,-8.2518884E+000,-6.3931870E-001, 3.9529807E-003, 0.0000000E+000, 0.0000000E+000, 8.1236992E-001, 7.7142189E-001, 7.0570674E-002, 3.1603143E-004,-2.3555035E-033,-1.0554792E-026
 2.1500818E+001, 1.4462708E+001, 0.0000000E+000,-4.8945194E+000,-7.5448646E+000,-6.3934794E-001, 3.8894967E-003, 0.0000000E+000, 0.0000000E+000, 1.4247503E+000, 1.3878655E+000, 7.0570674E-002, 3.1603143E-004,-2.2507966E-033,-6.3606555E-027
 2.2000202E+001, 1.4520660E+001, 0.0000000E+000,-4.9261951E+000,-7.5113875E+000,-6.5753055E-001, 3.9005280E-003, 0.0000000E+000, 0.0000000E+000, 1.4793676E+000, 1.4294469E+000, 7.0570674E-002, 3.1603143E-004,-1.9976163E-033,-3.3323975E-027
 2.2500582E+001, 1.4270778E+001, 0.0000000E+000,-4.8394461E+000,-7.1531684E+000,-6.3473869E-001, 3.8744288E-003, 0.0000000E+000, 0.0000000E+000, 1.7107134E+000, 1.6472996E+000, 7.0570674E-002, 3.1603143E-004,-1.6735824E-033,-1.5731508E-027
 2.3000666E+001, 1.4527083E+001, 0.0000000E+000,-4.9243887E+000,-8.0060755E+000,-6.7291849E-001, 3.8604159E-003, 0.0000000E+000, 0.0000000E+000, 9.8541139E-001, 9.2756081E-001, 7.0570674E-002, 3.1603143E-004,-1.3345314E-033,-6.7804457E-028
 2.3500427E+001, 1.4025738E+001, 0.0000000E+000,-4.7589268E+000,-7.5229072E+000,-6.5894365E-001, 3.9578782E-003, 0.0000000E+000, 0.0000000E+000, 1.1560198E+000, 1.0889181E+000, 7.0570674E-002, 3.1603143E-004,-1.0479386E-033,-2.7584136E-028
 2.4000362E+001, 1.4327382E+001, 0.0000000E+000,-4.8533957E+000,-7.9076458E+000,-7.4320840E-001, 3.8730301E-003, 0.0000000E+000, 0.0000000E+000, 8.9648492E-001, 8.2700512E-001, 7.0570674E-002, 3.1603143E-004,-8.4093502E-034,-1.0697415E-028
 2.4500378E+001, 1.4589511E+001, 0.0000000E+000,-4.9392184E+000,-8.7586488E+000,-7.5295118E-001, 3.9266028E-003, 0.0000000E+000, 0.0000000E+000, 1.9654039E-001, 1.4261942E-001, 7.0570674E-002, 3.1603143E-004,-7.1673542E-034,-3.9985002E-029
 2.5000156E+001, 1.4459683E+001, 0.0000000E+000,-4.9092090E+000,-8.1097977E+000,-7.2025980E-001, 3.9613035E-003, 0.0000000E+000, 0.0000000E+000, 7.7988137E-001, 7.2437798E-001, 7.0570674E-002, 3.1603143E-004,-6.5412997E-034,-1.4580884E-029
 2.5500004E+001, 1.4264730E+001, 0.0000000E+000,-4.8344857E+000,-8.5157167E+000,-7.0935289E-001, 3.8791742E-003, 0.0000000E+000, 0.0000000E+000, 2.6497979E-001, 2.0905360E-001, 7.0570674E-002, 3.1603143E-004,-6.8769174E-034,-5.2785081E-030
 2.6000423E+001, 1.4481197E+001, 0.0000000E+000,-4.9040117E+000,-8.7866380E+000,-7.2390859E-001, 3.9675342E-003, 0.0000000E+000, 0.0000000E+000, 1.1851043E-001, 7.0606123E-002, 7.0570674E-002, 3.1603143E-004,-8.3774823E-034,-2.0000874E-030
 2.6500010E+001, 1.4538729E+001, 0.0000000E+000,-4.9328884E+000,-7.8557102E+000,-6.9389297E-001, 3.9254531E-003, 0.0000000E+000, 0.0000000E+000, 1.1220625E+000, 1.0601625E+000, 7.0570674E-002, 3.1603143E-004,-1.0176218E-033,-8.5925277E-031
 2.7000183E+001, 1.4388869E+001, 0.0000000E+000,-4.8725250E+000,-8.5066191E+000,-7.1367034E-001, 3.8922807E-003, 0.0000000E+000, 0.0000000E+000, 3.5073317E-001, 2.9994708E-001, 7.0570674E-002, 3.1603143E-004,-1.1420109E-033,-4.7352563E-031
 2.7500153E+001, 1.4418748E+001, 0.0000000E+000,-4.8936279E+000,-8.1989044E+000,-7.2041677E-001, 3.8814692E-003, 0.0000000E+000, 0.0000000E+000, 6.3871641E-001, 6.0968025E-001, 7.0570674E-002, 3.1603143E-004,-1.1717173E-033,-3.3383460E-031
 2.8000347E+001, 1.4548727E+001, 0.0000000E+000,-4.9218372E+000,-8.5722496E+000,-7.1567347E-001, 3.9418750E-003, 0.0000000E+000, 0.0000000E+000, 4.0405527E-001, 3.4290850E-001, 7.0570674E-002, 3.1603143E-004,-1.0626342E-033,-2.5967279E-031
 2.8500000E+001, 1.4365870E+001, 0.0000000E+000,-4.8772791E+000,-7.8684188E+000,-7.1173007E-001, 3.8843655E-003, 0.0000000E+000, 0.0000000E+000, 9.4882370E-001, 9.1232653E-001, 7.0570674E-002, 3.1603143E-004,-8.9231894E-034,-2.0871212E-031
 2.9000225E+001, 1.4175606E+001, 0.0000000E+000,-4.8107870E+000,-8.7818289E+000,-7.2813580E-001, 3.9501868E-003, 0.0000000E+000, 0.0000000E+000,-8.7222753E-002,-1.4119547E-001, 7.0570674E-002, 3.1603143E-004,-8.3589146E-034,-1.9353939E-031
 2.9500423E+001, 1.4278508E+001, 0.0000000E+000,-4.8367820E+000,-8.5674199E+000,-7.1821691E-001, 3.9653553E-003, 0.0000000E+000, 0.0000000E+000, 2.2118196E-001, 1.6005483E-001, 7.0570674E-002, 3.1603143E-004,-9.5361367E-034,-2.1917737E-031
 3.0000786E+001, 1.4656368E+001, 0.0000000E+000,-4.9594838E+000,-8.4541410E+000,-7.2626893E-001, 3.9221329E-003, 0.0000000E+000, 0.0000000E+000, 5.8462529E-001, 5.2039686E-001, 7.0570674E-002, 3.1603143E-004,-1.1683273E-033,-2.6696502E-031
 3.0500139E+001, 1.4419404E+001, 0.0000000E+000,-4.8833370E+000,-8.1491783E+000,-7.0408493E-001, 3.9469936E-003, 0.0000000E+000, 0.0000000E+000, 7.3934700E-001, 6.8675091E-001, 7.0570674E-002, 3.1603143E-004,-1.4384396E-033,-3.2533508E-031
 3.1000395E+001, 1.4395013E+001, 0.0000000E+000,-4.8785646E+000,-7.4290234E+000,-7.0069361E-001, 3.9343388E-003, 0.0000000E+000, 0.0000000E+000, 1.4288976E+000, 1.3906656E+000, 7.0570674E-002, 3.1603143E-004,-1.7641765E-033,-3.9265691E-031
 3.1500601E+001, 1.4399255E+001, 0.0000000E+000,-4.8827264E+000,-7.4206195E+000,-6.7783972E-001, 3.8890050E-003, 0.0000000E+000, 0.0000000E+000, 1.4849613E+000, 1.4219582E+000, 7.0570674E-002, 3.1603143E-004,-2.1057971E-033,-4.5872644E-031
 3.2000687E+001, 1.4468730E+001, 0.0000000E+000,-4.9018447E+000,-7.7191987E+000,-7.0455813E-001, 3.9495190E-003, 0.0000000E+000, 0.0000000E+000, 1.1828800E+000, 1.1470778E+000, 7.0570674E-002, 3.1603143E-004,-2.3720776E-033,-5.0765505E-031
 3.2500347E+001, 1.4499333E+001, 0.0000000E+000,-4.9166292E+000,-8.6780484E+000,-7.2173606E-001, 3.9226457E-003, 0.0000000E+000, 0.0000000E+000, 2.2382867E-001, 1.8684235E-001, 7.0570674E-002, 3.1603143E-004,-2.6885615E-033,-5.8035093E-031
 3.3000786E+001, 1.4210487E+001, 0.0000000E+000,-4.8153045E+000,-8.6616510E+000,-7.3695800E-001, 3.9684690E-003, 0.0000000E+000, 0.0000000E+000, 5.4410063E-002, 5.4201451E-004, 7.0570674E-002, 3.1603143E-004,-3.2568700E-033,-7.4835081E-031
 3.3500275E+001, 1.4245666E+001, 0.0000000E+000,-4.8287001E+000,-8.2636637E+000,-7.3696299E-001, 3.8700505E-003, 0.0000000E+000, 0.0000000E+000, 4.6744440E-001, 4.2020931E-001, 7.0570674E-002, 3.1603143E-004,-4.1183527E-033,-1.0409999E-030
 3.4000221E+001, 1.4446610E+001, 0.0000000E+000,-4.8942485E+000,-7.9192159E+000,-7.3364412E-001, 3.9285614E-003, 0.0000000E+000, 0.0000000E+000, 9.4858939E-001, 9.0343016E-001, 7.0570674E-002, 3.1603143E-004,-4.7923473E-033,-1.3016274E-030
 3.4500050E+001, 1.4670241E+001, 0.0000000E+000,-4.9678563E+000,-8.4869119E+000,-7.5923138E-001, 3.9109328E-003, 0.0000000E+000, 0.0000000E+000, 5.2985598E-001, 4.6015236E-001, 7.0570674E-002, 3.1603143E-004,-4.9609195E-033,-1.4192250E-030
 3.5000492E+001, 1.4253940E+001, 0.0000000E+000,-4.8378155E+000,-8.4468205E+000,-7.3653745E-001, 3.9358443E-003, 0.0000000E+000, 0.0000000E+000, 2.8206313E-001, 2.3670278E-001, 7.0570674E-002, 3.1603143E-004,-5.1598683E-033,-1.6849611E-030
 3.5500767E+001, 1.4100216E+001, 0.0000000E+000,-4.7826232E+000,-7.7335383E+000,-7.2067192E-001, 3.9483993E-003, 0.0000000E+000, 0.0000000E+000, 9.1889956E-001, 8.6733130E-001, 7.0570674E-002, 3.1603143E-004,-6.0466737E-033,-2.6901102E-030
 3.6000809E+001, 1.4532692E+001, 0.0000000E+000,-4.9148824E+000,-8.9887514E+000,-7.8113276E-001, 3.9462790E-003, 0.0000000E+000, 0.0000000E+000,-7.9505491E-002,-1.4812807E-001, 7.0570674E-002, 3.1603143E-004,-8.3618776E-033,-5.1986394E-030
 3.6500343E+001, 1.4308455E+001, 0.0000000E+000,-4.8596259E+000,-8.2876406E+000,-7.6008965E-001, 3.9458759E-003, 0.0000000E+000, 0.0000000E+000, 4.6983692E-001, 4.0504485E-001, 7.0570674E-002, 3.1603143E-004,-1.1670403E-032,-9.0242284E-030
 3.7000374E+001, 1.4615426E+001, 0.0000000E+000,-4.9457579E+000,-8.2426761E+000,-7.9078825E-001, 4.0725487E-003, 0.0000000E+000, 0.0000000E+000, 7.0057736E-001, 6.4027589E-001, 7.0570674E-002, 3.1603143E-004,-1.4444179E-032,-1.2737057E-029
 3.7500843E+001, 1.4528844E+001, 0.0000000E+000,-4.9277529E+000,-8.2765966E+000,-7.7636111E-001, 4.0858345E-003, 0.0000000E+000, 0.0000000E+000, 5.9625847E-001, 5.5221898E-001, 7.0570674E-002, 3.1603143E-004,-1.6326576E-032,-1.5858996E-029
 3.8000759E+001, 1.4081112E+001, 0.0000000E+000,-4.7749458E+000,-8.0721897E+000,-7.7788975E-001, 4.0499002E-003, 0.0000000E+000, 0.0000000E+000, 5.1011620E-001, 4.6013650E-001, 7.0570674E-002, 3.1603143E-004,-1.6741123E-032,-1.7427249E-029
 3.8500179E+001, 1.4415701E+001, 0.0000000E+000,-4.8940725E+000,-8.7211954E+000,-7.9245197E-001, 4.0313332E-003, 0.0000000E+000, 0.0000000E+000, 6.1584669E-002, 1.2012900E-002, 7.0570674E-002, 3.1603143E-004,-1.5298837E-032,-1.6614387E-029
 3.9000488E+001, 1.4723835E+001, 0.0000000E+000,-4.9841945E+000,-8.6024680E+000,-8.3986909E-001, 4.1554441E-003, 0.0000000E+000, 0.0000000E+000, 3.9947635E-001, 3.0145921E-001, 7.0570674E-002, 3.1603143E-004,-1.3024424E-032,-1.4754422E-029
 3.9500851E+001, 1.4664210E+001, 0.0000000E+000,-4.9814571E+000,-9.1083513E+000,-8.1629110E-001, 4.1942358E-003, 0.0000000E+000, 0.0000000E+000,-1.8635832E-001,-2.3769508E-001, 7.0570674E-002, 3.1603143E-004,-1.1047375E-032,-1.3234354E-029
 4.0000000E+001, 1.4004429E+001, 0.0000000E+000,-4.7393588E+000,-8.5143755E+000,-7.9852667E-001, 4.1022116E-003, 0.0000000E+000, 0.0000000E+000, 2.1629582E-002,-4.3729994E-002, 7.0570674E-002, 3.1603143E-004,-9.3525610E-033,-1.1599567E-029
