cm,kW,kW,cm,K,K,K,K,K,K,K,K,K,K,K,K,K,K,cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_0p5D,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_0p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,r_Vel,U_0p5D,U_1p0D,U_1p5D,U_2p0D,U_2p5D,U_3p0D,U_3p5D,W_0p5D,W_1p0D,W_1p5D,W_2p0D,W_2p5D,W_3p0D,W_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 1.0000000E+000, 5.0531393E+000, 3.5476884E-001,-5.0000000E-001, 9.9707924E+002, 1.1165370E+003, 1.1788401E+003, 1.1833872E+003, 1.0853839E+003, 9.5509785E+002, 7.8408629E+002, 7.4270036E+001, 8.7728201E+001, 9.7045668E+001, 1.6931185E+002, 2.5171680E+002, 2.8136343E+002, 2.4450079E+002,-1.1500000E+001, 9.2116433E-002, 9.7724461E-002, 1.0836081E-001, 1.1241626E-001, 1.1007950E-001, 1.0250215E-001, 8.4198321E-002, 2.1483610E-002, 1.1660393E-001, 1.3119996E-001, 1.5736146E-001, 2.7413196E-001, 4.0557720E-001, 5.7893424E-001,-2.0500000E+001, 4.8107731E-011, 1.0984986E-009, 5.9777355E-009, 5.3666372E-006, 2.5009210E-003, 4.1408996E-011, 3.8929414E-009, 2.0417746E-008, 3.0880891E-005, 1.2988256E-003
 3.0000000E+000, 6.3891627E+000, 4.8974969E-001, 1.5000000E+000, 9.6515407E+002, 1.0881731E+003, 1.1578886E+003, 1.1847002E+003, 1.1049877E+003, 9.7047485E+002, 7.9071012E+002, 6.7210731E+001, 8.6877871E+001, 8.9768295E+001, 1.5130528E+002, 2.4043810E+002, 2.7049934E+002, 2.5699974E+002,-9.4090909E+000, 8.3347172E-002, 7.0572259E-002, 9.2537634E-002, 9.3554760E-002, 9.2235645E-002, 7.4459801E-002, 6.8648636E-002, 1.6902131E-001, 1.3345074E-001, 2.2342440E-001, 4.2641214E-001, 7.0677685E-001, 9.2829918E-001, 1.0776879E+000,-1.8450000E+001, 2.0074066E-009, 1.7644459E-009, 2.4186878E-008, 4.1539977E-005, 2.7077769E-003, 1.6736236E-009, 2.9453839E-009, 5.8940335E-008, 3.8548979E-004, 1.7814725E-003
 5.0000000E+000, 7.7211495E+000, 7.6843760E-001, 3.5000000E+000, 1.1944717E+003, 1.1846325E+003, 1.0908408E+003, 9.9975915E+002, 9.1481751E+002, 8.3316922E+002, 7.2043956E+002, 7.4838936E+001, 1.7117153E+002, 2.4830688E+002, 2.9080697E+002, 2.9936052E+002, 2.8843910E+002, 2.4962816E+002,-7.3181818E+000, 1.6288981E-001, 1.1611781E-001, 9.7806431E-002, 6.1793411E-002, 4.7032200E-002, 3.5495066E-002, 4.1563864E-002, 1.6313375E-001, 5.0156658E-001, 7.0628731E-001, 1.0098486E+000, 1.2714172E+000, 1.4971671E+000, 1.6437239E+000,-1.6400000E+001, 5.7010129E-008, 4.7279068E-008, 9.2759091E-007, 2.7370571E-004, 3.5946318E-003, 4.2539194E-008, 1.1932781E-007, 3.4055506E-006, 1.8908094E-003, 4.3612698E-003
 7.0000000E+000, 8.3676406E+000, 1.0770365E+000, 5.5000000E+000, 7.4107533E+002, 6.5210207E+002, 6.7063917E+002, 6.8702377E+002, 6.8029023E+002, 6.6128983E+002, 6.1391824E+002, 1.9970725E+002, 2.0939324E+002, 2.4519633E+002, 2.6745791E+002, 2.6365387E+002, 2.5112696E+002, 2.1076869E+002,-5.2272727E+000, 1.1520274E-001, 4.5120856E-002, 4.0324178E-002, 8.2441320E-003, 2.9898636E-002, 1.8770728E-002, 1.5434589E-002, 1.0057321E+000, 1.1734704E+000, 1.3630409E+000, 1.6979779E+000, 1.9952936E+000, 2.1827366E+000, 2.2496066E+000,-1.4350000E+001, 1.1316911E-006, 2.5447641E-006, 3.6899543E-005, 1.1320634E-003, 6.3657235E-003, 7.1233730E-007, 1.0098019E-005, 1.6727048E-004, 4.5229021E-003, 9.1842265E-003
 9.0000000E+000, 8.2616445E+000, 1.2744648E+000, 7.5000000E+000, 3.6070659E+002, 3.9662394E+002, 4.3907196E+002, 4.8211645E+002, 5.0792423E+002, 5.1892324E+002, 5.1593221E+002, 4.3634124E+001, 1.0217910E+002, 1.4154612E+002, 1.7307156E+002, 1.8610096E+002, 1.8587330E+002, 1.6903477E+002,-3.1363636E+000, 1.9178366E-001, 6.1000758E-002,-6.5013117E-003,-3.8810003E-002,-1.9230810E-002,-6.7847620E-003, 1.5928023E-003, 1.7591254E+000, 2.4893372E+000, 2.7327256E+000, 2.9003243E+000, 2.9758175E+000, 2.9681057E+000, 2.8812416E+000,-1.2300000E+001, 2.1639641E-005, 7.6009165E-005, 5.9798655E-004, 4.3771117E-003, 1.2915634E-002, 1.2069303E-005, 2.9998012E-004, 2.2535195E-003, 8.3773936E-003, 1.5306888E-002
 1.1000000E+001, 7.7804377E+000, 1.3657234E+000, 9.5000000E+000, 3.0284104E+002, 3.1305146E+002, 3.3968136E+002, 3.6888376E+002, 4.0065520E+002, 4.1750784E+002, 4.3343387E+002, 3.9093685E+000, 3.1045604E+001, 6.4352212E+001, 9.4259105E+001, 1.1481768E+002, 1.2202676E+002, 1.2516356E+002,-1.0454545E+000, 1.7468834E-001, 8.0015492E-002, 1.3415132E-002,-3.9017684E-002,-2.9032910E-002,-2.5929399E-002, 3.4020093E-003, 1.6755315E+000, 2.6756144E+000, 3.1896423E+000, 3.6140077E+000, 3.7311836E+000, 3.5654143E+000, 3.3328198E+000,-1.0250000E+001, 2.8486630E-004, 1.4089209E-003, 4.5575339E-003, 1.4946326E-002, 2.3367541E-002, 1.2591529E-004, 3.4533364E-003, 1.0183814E-002, 1.7418171E-002, 2.0613659E-002
 1.3000000E+001, 7.2115620E+000, 1.4098087E+000, 1.1500000E+001, 2.9440306E+002, 2.9631567E+002, 3.0441982E+002, 3.1844541E+002, 3.3922428E+002, 3.5528354E+002, 3.7596519E+002, 3.1975825E-001, 5.0592032E+000, 2.3048260E+001, 4.6406895E+001, 6.8920842E+001, 7.7691577E+001, 8.4408672E+001, 1.0454545E+000,-1.8236074E-001,-9.3257397E-002,-4.1940438E-002, 1.6524473E-002, 6.2735129E-002, 8.6808891E-002, 8.8874913E-002, 1.6463560E+000, 2.6433530E+000, 3.1659529E+000, 3.6066711E+000, 3.7673713E+000, 3.5646290E+000, 3.2656698E+000,-8.2000000E+000, 4.1853010E-003, 9.5012745E-003, 1.7933149E-002, 3.3055335E-002, 3.8163732E-002, 1.8540840E-003, 1.3230052E-002, 2.1920419E-002, 2.8357285E-002, 2.7572438E-002
 1.5000000E+001, 6.7209799E+000, 1.4105249E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1363636E+000,-1.9840514E-001,-7.7024093E-002,-1.3962292E-003, 4.4643850E-002, 7.9145640E-002, 1.0834595E-001, 9.3678130E-002, 1.7471589E+000, 2.5261103E+000, 2.8142959E+000, 3.0268759E+000, 3.1337115E+000, 3.0781871E+000, 2.9931852E+000,-6.1500000E+000, 3.5262693E-002, 4.4459664E-002, 5.1149629E-002, 6.0249458E-002, 5.7459675E-002, 1.8526465E-002, 3.2447289E-002, 4.3240909E-002, 4.5598099E-002, 3.7239442E-002
 1.7000000E+001, 6.3329380E+000, 1.3832903E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.2272727E+000,-1.1557767E-001,-5.9677160E-002,-4.4601446E-002,-1.2453955E-002, 3.3972885E-002, 7.6318625E-002, 9.3872313E-002, 9.6502018E-001, 1.2036328E+000, 1.4587495E+000, 1.8409575E+000, 2.1838321E+000, 2.3992492E+000, 2.4870157E+000,-4.1000000E+000, 1.8989322E-001, 1.5133094E-001, 1.3004995E-001, 1.1021996E-001, 8.0865872E-002, 6.4822339E-002, 8.6944481E-002, 9.9413912E-002, 8.9575451E-002, 4.8860434E-002
