s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5002117E+000, 1.3680756E+001, 0.0000000E+000,-4.6301602E+000,-8.0917165E+000,-3.4134549E-001, 1.8517295E-003, 0.0000000E+000, 0.0000000E+000, 5.7579100E-001, 6.1938603E-001, 7.0540754E-002, 3.1589758E-004,-2.9707020E-057,-3.8362134E-053
 5.0000019E+000, 1.4697979E+001, 0.0000000E+000,-4.9826466E+000,-7.5865490E+000,-3.3707515E-001, 1.8901301E-003, 0.0000000E+000, 0.0000000E+000, 1.7791046E+000, 1.7935986E+000, 7.0559662E-002, 3.1598216E-004,-6.0209679E-055,-4.0449394E-051
 5.5000129E+000, 1.4126146E+001, 0.0000000E+000,-4.7938899E+000,-7.2076145E+000,-3.4709578E-001, 1.8441552E-003, 0.0000000E+000, 0.0000000E+000, 1.7649942E+000, 1.7793898E+000, 7.0566622E-002, 3.1601330E-004,-5.0172331E-053,-1.9272678E-049
 6.0003815E+000, 1.5060145E+001, 0.0000000E+000,-5.1029868E+000,-7.2798268E+000,-3.3458288E-001, 1.8590527E-003, 0.0000000E+000, 0.0000000E+000, 2.3033742E+000, 2.3446075E+000, 7.0569184E-002, 3.1602477E-004,-2.5197556E-051,-6.1952381E-048
 6.5003891E+000, 1.3768735E+001, 0.0000000E+000,-4.6797692E+000,-7.9273501E+000,-3.4676806E-001, 1.8507345E-003, 0.0000000E+000, 0.0000000E+000, 8.0775147E-001, 8.1669800E-001, 7.0570126E-002, 3.1602898E-004,-7.8947989E-050,-1.4851456E-046
 7.0003142E+000, 1.4616774E+001, 0.0000000E+000,-4.9471077E+000,-8.2116421E+000,-3.8719009E-001, 1.8519995E-003, 0.0000000E+000, 0.0000000E+000, 1.0153831E+000, 1.0726858E+000, 7.0570472E-002, 3.1603053E-004,-1.7110053E-048,-2.7623663E-045
 7.5004296E+000, 1.3553210E+001, 0.0000000E+000,-4.6001401E+000,-7.3645836E+000,-3.9079983E-001, 1.8971559E-003, 0.0000000E+000, 0.0000000E+000, 1.1999478E+000, 1.1995836E+000, 7.0570600E-002, 3.1603110E-004,-2.8450923E-047,-4.2308662E-044
 8.0002890E+000, 1.4341920E+001, 0.0000000E+000,-4.8644427E+000,-7.0083537E+000,-3.7860364E-001, 1.8686214E-003, 0.0000000E+000, 0.0000000E+000, 2.0462239E+000, 2.0923884E+000, 7.0570647E-002, 3.1603131E-004,-3.5742237E-046,-5.0933346E-043
 8.5004930E+000, 1.4053723E+001, 0.0000000E+000,-4.7675525E+000,-8.1730597E+000,-4.3018495E-001, 1.8677098E-003, 0.0000000E+000, 0.0000000E+000, 6.6084969E-001, 6.8479397E-001, 7.0570664E-002, 3.1603139E-004,-3.6877871E-045,-5.1370355E-042
 9.0001268E+000, 1.4499351E+001, 0.0000000E+000,-4.9177045E+000,-7.4918942E+000,-4.2003015E-001, 1.8791392E-003, 0.0000000E+000, 0.0000000E+000, 1.6382369E+000, 1.6716013E+000, 7.0570670E-002, 3.1603142E-004,-3.1407133E-044,-4.3368406E-041
 9.5004263E+000, 1.3812033E+001, 0.0000000E+000,-4.6839854E+000,-7.8383147E+000,-4.4110544E-001, 1.8717327E-003, 0.0000000E+000, 0.0000000E+000, 8.4275106E-001, 8.5049928E-001, 7.0570673E-002, 3.1603143E-004,-2.2444321E-043,-3.1066137E-040
 1.0000382E+001, 1.4966090E+001, 0.0000000E+000,-5.0666095E+000,-8.2863331E+000,-4.4644689E-001, 1.8918051E-003, 0.0000000E+000, 0.0000000E+000, 1.1444869E+000, 1.1685927E+000, 7.0570674E-002, 3.1603143E-004,-1.2568228E-042,-1.7564881E-039
 1.0500079E+001, 1.4147987E+001, 0.0000000E+000,-4.7969958E+000,-7.7337129E+000,-4.2173245E-001, 1.8909572E-003, 0.0000000E+000, 0.0000000E+000, 1.2048428E+000, 1.1974365E+000, 7.0570674E-002, 3.1603143E-004,-5.4960506E-042,-7.7974544E-039
 1.1000136E+001, 1.3797505E+001, 0.0000000E+000,-4.6811276E+000,-8.2248479E+000,-4.3261643E-001, 1.9019467E-003, 0.0000000E+000, 0.0000000E+000, 4.5133760E-001, 4.6081479E-001, 7.0570674E-002, 3.1603143E-004,-1.9501772E-041,-2.8199034E-038
 1.1500048E+001, 1.4640604E+001, 0.0000000E+000,-4.9666740E+000,-7.5728233E+000,-4.2771846E-001, 1.8969601E-003, 0.0000000E+000, 0.0000000E+000, 1.6791700E+000, 1.6752853E+000, 7.0570674E-002, 3.1603143E-004,-5.8365353E-041,-8.6028764E-038
 1.2000043E+001, 1.3933606E+001, 0.0000000E+000,-4.7362934E+000,-7.3713589E+000,-4.3286995E-001, 1.9001539E-003, 0.0000000E+000, 0.0000000E+000, 1.3856594E+000, 1.3949842E+000, 7.0570674E-002, 3.1603143E-004,-1.5409586E-040,-2.3073475E-037
 1.2500030E+001, 1.4448870E+001, 0.0000000E+000,-4.8950251E+000,-7.9626977E+000,-4.5755730E-001, 1.9175720E-003, 0.0000000E+000, 0.0000000E+000, 1.1329636E+000, 1.1355080E+000, 7.0570674E-002, 3.1603143E-004,-3.5926429E-040,-5.4315683E-037
 1.3000375E+001, 1.4395170E+001, 0.0000000E+000,-4.8864849E+000,-7.7108546E+000,-4.4761283E-001, 1.9193580E-003, 0.0000000E+000, 0.0000000E+000, 1.3611944E+000, 1.3521372E+000, 7.0570674E-002, 3.1603143E-004,-7.4436385E-040,-1.1303958E-036
 1.3500381E+001, 1.4831853E+001, 0.0000000E+000,-5.0164951E+000,-8.1773569E+000,-4.8625120E-001, 1.9352987E-003, 0.0000000E+000, 0.0000000E+000, 1.1030519E+000, 1.1536854E+000, 7.0570674E-002, 3.1603143E-004,-1.3992787E-039,-2.1222606E-036
 1.4000062E+001, 1.3448829E+001, 0.0000000E+000,-4.5561675E+000,-7.8659572E+000,-4.9808893E-001, 1.9425832E-003, 0.0000000E+000, 0.0000000E+000, 5.6504475E-001, 5.3055771E-001, 7.0570674E-002, 3.1603143E-004,-2.4608450E-039,-3.7082199E-036
 1.4500148E+001, 1.4708870E+001, 0.0000000E+000,-4.9894085E+000,-8.2508907E+000,-4.8643459E-001, 1.9526832E-003, 0.0000000E+000, 0.0000000E+000, 9.5366683E-001, 9.8408892E-001, 7.0570674E-002, 3.1603143E-004,-4.2542806E-039,-6.3362003E-036
 1.5000048E+001, 1.4241033E+001, 0.0000000E+000,-4.8334286E+000,-8.2141963E+000,-4.8298129E-001, 1.9401849E-003, 0.0000000E+000, 0.0000000E+000, 7.0820165E-001, 7.1236735E-001, 7.0570674E-002, 3.1603143E-004,-7.6110481E-039,-1.1146177E-035
 1.5500159E+001, 1.3712976E+001, 0.0000000E+000,-4.6493328E+000,-7.3726913E+000,-5.0028672E-001, 1.9299228E-003, 0.0000000E+000, 0.0000000E+000, 1.2021892E+000, 1.1925951E+000, 7.0570674E-002, 3.1603143E-004,-1.4217452E-038,-2.0369450E-035
 1.6000292E+001, 1.5054965E+001, 0.0000000E+000,-5.1081519E+000,-8.4341837E+000,-5.1551444E-001, 1.9102250E-003, 0.0000000E+000, 0.0000000E+000, 9.7241168E-001, 9.9902531E-001, 7.0570674E-002, 3.1603143E-004,-2.6814440E-038,-3.7543569E-035
 1.6500454E+001, 1.3806930E+001, 0.0000000E+000,-4.6823306E+000,-8.0272363E+000,-5.0871216E-001, 1.9080799E-003, 0.0000000E+000, 0.0000000E+000, 6.2061974E-001, 5.9055943E-001, 7.0570674E-002, 3.1603143E-004,-4.6958908E-038,-6.4376867E-035
 1.7000017E+001, 1.4282188E+001, 0.0000000E+000,-4.8453462E+000,-7.3151166E+000,-5.0989379E-001, 1.8922541E-003, 0.0000000E+000, 0.0000000E+000, 1.5735027E+000, 1.6137236E+000, 7.0570674E-002, 3.1603143E-004,-7.2418170E-038,-9.7473854E-035
 1.7500393E+001, 1.4209823E+001, 0.0000000E+000,-4.8228694E+000,-8.1311787E+000,-5.0718870E-001, 1.8486659E-003, 0.0000000E+000, 0.0000000E+000, 7.7010422E-001, 7.5043539E-001, 7.0570674E-002, 3.1603143E-004,-9.8432702E-038,-1.3039054E-034
 1.8000027E+001, 1.4490763E+001, 0.0000000E+000,-4.9018497E+000,-7.6320127E+000,-4.8482514E-001, 1.8865061E-003, 0.0000000E+000, 0.0000000E+000, 1.4138139E+000, 1.4739618E+000, 7.0570674E-002, 3.1603143E-004,-1.2370651E-037,-1.6168420E-034
 1.8500423E+001, 1.4400664E+001, 0.0000000E+000,-4.8853275E+000,-8.3095705E+000,-5.2280699E-001, 1.8982958E-003, 0.0000000E+000, 0.0000000E+000, 6.9216357E-001, 6.8485745E-001, 7.0570674E-002, 3.1603143E-004,-1.4745793E-037,-1.9039194E-034
 1.9000303E+001, 1.3826383E+001, 0.0000000E+000,-4.6920692E+000,-8.0075701E+000,-5.0936735E-001, 1.8701986E-003, 0.0000000E+000, 0.0000000E+000, 6.0772994E-001, 6.1924607E-001, 7.0570674E-002, 3.1603143E-004,-1.6973665E-037,-2.1673170E-034
 1.9500069E+001, 1.4908414E+001, 0.0000000E+000,-5.0634016E+000,-7.8467721E+000,-5.0151589E-001, 1.8725232E-003, 0.0000000E+000, 0.0000000E+000, 1.4903696E+000, 1.4985967E+000, 7.0570674E-002, 3.1603143E-004,-1.9162614E-037,-2.4238408E-034
 2.0000008E+001, 1.4054040E+001, 0.0000000E+000,-4.7679319E+000,-7.5395598E+000,-5.2561990E-001, 1.8611926E-003, 0.0000000E+000, 0.0000000E+000, 1.2413656E+000, 1.2227898E+000, 7.0570674E-002, 3.1603143E-004,-2.1767902E-037,-2.7361695E-034
 2.0500397E+001, 1.4152440E+001, 0.0000000E+000,-4.7956628E+000,-7.6356139E+000,-5.1633470E-001, 1.9493485E-003, 0.0000000E+000, 0.0000000E+000, 1.1968458E+000, 1.2067780E+000, 7.0570674E-002, 3.1603143E-004,-2.4654019E-037,-3.0889824E-034
 2.1000366E+001, 1.4578956E+001, 0.0000000E+000,-4.9312690E+000,-7.2224543E+000,-5.1777951E-001, 1.9663806E-003, 0.0000000E+000, 0.0000000E+000, 1.9338398E+000, 1.9094199E+000, 7.0570674E-002, 3.1603143E-004,-2.7489383E-037,-3.4414502E-034
 2.1500015E+001, 1.3861784E+001, 0.0000000E+000,-4.7052732E+000,-7.7634351E+000,-5.5378534E-001, 1.9520157E-003, 0.0000000E+000, 0.0000000E+000, 8.5602125E-001, 8.4124239E-001, 7.0570674E-002, 3.1603143E-004,-2.9166089E-037,-3.6489475E-034
 2.2000509E+001, 1.3987013E+001, 0.0000000E+000,-4.7552060E+000,-7.9187170E+000,-5.6364851E-001, 1.9540651E-003, 0.0000000E+000, 0.0000000E+000, 7.4627695E-001, 7.5139533E-001, 7.0570674E-002, 3.1603143E-004,-2.9993992E-037,-3.7483698E-034
 2.2500311E+001, 1.4332022E+001, 0.0000000E+000,-4.8576363E+000,-7.7867723E+000,-5.5614243E-001, 1.9247302E-003, 0.0000000E+000, 0.0000000E+000, 1.0950297E+000, 1.1333955E+000, 7.0570674E-002, 3.1603143E-004,-3.0407947E-037,-3.7910102E-034
 2.3000473E+001, 1.4504243E+001, 0.0000000E+000,-4.9176972E+000,-8.1754444E+000,-6.3862814E-001, 1.9379664E-003, 0.0000000E+000, 0.0000000E+000, 7.9195173E-001, 7.7441108E-001, 7.0570674E-002, 3.1603143E-004,-3.0829539E-037,-3.8306114E-034
 2.3500511E+001, 1.4217895E+001, 0.0000000E+000,-4.8145069E+000,-8.6629807E+000,-6.2394005E-001, 1.9463669E-003, 0.0000000E+000, 0.0000000E+000, 1.3638612E-001, 1.1841362E-001, 7.0570674E-002, 3.1603143E-004,-3.0430342E-037,-3.7613651E-034
 2.4000402E+001, 1.4376127E+001, 0.0000000E+000,-4.8898830E+000,-8.1833470E+000,-6.1637881E-001, 1.9552995E-003, 0.0000000E+000, 0.0000000E+000, 6.7804694E-001, 6.8847352E-001, 7.0570674E-002, 3.1603143E-004,-2.9241478E-037,-3.5879698E-034
 2.4500099E+001, 1.3745095E+001, 0.0000000E+000,-4.6547133E+000,-8.9062772E+000,-6.2752705E-001, 1.9121342E-003, 0.0000000E+000, 0.0000000E+000,-4.6035881E-001,-4.4151060E-001, 7.0570674E-002, 3.1603143E-004,-2.7686106E-037,-3.3679906E-034
 2.5000273E+001, 1.4177153E+001, 0.0000000E+000,-4.8142363E+000,-8.1041425E+000,-6.0070785E-001, 1.8942340E-003, 0.0000000E+000, 0.0000000E+000, 6.7584769E-001, 6.5996041E-001, 7.0570674E-002, 3.1603143E-004,-2.5917455E-037,-3.1238788E-034
 2.5500467E+001, 1.4601689E+001, 0.0000000E+000,-4.9556233E+000,-8.4005897E+000,-6.0085771E-001, 1.8929872E-003, 0.0000000E+000, 0.0000000E+000, 6.1727318E-001, 6.4651164E-001, 7.0570674E-002, 3.1603143E-004,-2.3836046E-037,-2.8490395E-034
 2.6000132E+001, 1.4316409E+001, 0.0000000E+000,-4.8492252E+000,-8.6975757E+000,-6.0177634E-001, 1.9351507E-003, 0.0000000E+000, 0.0000000E+000, 1.5929603E-001, 1.6976734E-001, 7.0570674E-002, 3.1603143E-004,-2.1497642E-037,-2.5549773E-034
 2.6500086E+001, 1.4042134E+001, 0.0000000E+000,-4.7721417E+000,-7.8861156E+000,-5.6750483E-001, 1.9552599E-003, 0.0000000E+000, 0.0000000E+000, 8.4388417E-001, 8.1832728E-001, 7.0570674E-002, 3.1603143E-004,-1.9209668E-037,-2.2789394E-034
 2.7000141E+001, 1.4210435E+001, 0.0000000E+000,-4.8153939E+000,-8.1198933E+000,-6.0378570E-001, 1.9347505E-003, 0.0000000E+000, 0.0000000E+000, 6.2960130E-001, 6.7329664E-001, 7.0570674E-002, 3.1603143E-004,-1.7346457E-037,-2.0617045E-034
 2.7500399E+001, 1.4441228E+001, 0.0000000E+000,-4.9006128E+000,-8.1603953E+000,-6.3796263E-001, 1.9548614E-003, 0.0000000E+000, 0.0000000E+000, 7.5695614E-001, 7.4421237E-001, 7.0570674E-002, 3.1603143E-004,-1.6713268E-037,-1.9956857E-034
 2.8000128E+001, 1.4463830E+001, 0.0000000E+000,-4.8990429E+000,-7.8044636E+000,-6.2665627E-001, 1.9530046E-003, 0.0000000E+000, 0.0000000E+000, 1.1115475E+000, 1.1356203E+000, 7.0570674E-002, 3.1603143E-004,-1.7567777E-037,-2.1071420E-034
 2.8500103E+001, 1.4218599E+001, 0.0000000E+000,-4.8157021E+000,-8.3459487E+000,-5.9875951E-001, 1.9242542E-003, 0.0000000E+000, 0.0000000E+000, 4.5957881E-001, 4.6011262E-001, 7.0570674E-002, 3.1603143E-004,-1.9620697E-037,-2.3580527E-034
 2.9000103E+001, 1.3878329E+001, 0.0000000E+000,-4.7154669E+000,-8.1746998E+000,-5.9048956E-001, 1.8763006E-003, 0.0000000E+000, 0.0000000E+000, 3.8728814E-001, 3.9954953E-001, 7.0570674E-002, 3.1603143E-004,-2.2283595E-037,-2.6783335E-034
 2.9500179E+001, 1.4685257E+001, 0.0000000E+000,-4.9773780E+000,-8.4054109E+000,-6.2657397E-001, 1.9462757E-003, 0.0000000E+000, 0.0000000E+000, 6.6898235E-001, 6.7784053E-001, 7.0570674E-002, 3.1603143E-004,-2.4446084E-037,-2.9341481E-034
 3.0000244E+001, 1.4014249E+001, 0.0000000E+000,-4.7559295E+000,-8.5445725E+000,-6.4874806E-001, 1.9542177E-003, 0.0000000E+000, 0.0000000E+000, 8.5347019E-002, 6.6952942E-002, 7.0570674E-002, 3.1603143E-004,-2.6111048E-037,-3.1265695E-034
 3.0500269E+001, 1.4579431E+001, 0.0000000E+000,-4.9553988E+000,-8.3690070E+000,-6.7472878E-001, 1.9581461E-003, 0.0000000E+000, 0.0000000E+000, 5.8459368E-001, 5.8225493E-001, 7.0570674E-002, 3.1603143E-004,-2.7275208E-037,-3.2528396E-034
 3.1000002E+001, 1.4407360E+001, 0.0000000E+000,-4.8771773E+000,-8.6148417E+000,-6.6780074E-001, 1.9633598E-003, 0.0000000E+000, 0.0000000E+000, 2.7016408E-001, 2.4950356E-001, 7.0570674E-002, 3.1603143E-004,-2.8471890E-037,-3.3789961E-034
 3.1500120E+001, 1.3923789E+001, 0.0000000E+000,-4.7243663E+000,-8.3861942E+000,-6.7116625E-001, 1.9567973E-003, 0.0000000E+000, 0.0000000E+000, 1.6611464E-001, 1.4401937E-001, 7.0570674E-002, 3.1603143E-004,-2.9685377E-037,-3.5063465E-034
 3.2000103E+001, 1.4415867E+001, 0.0000000E+000,-4.8898363E+000,-7.5987632E+000,-6.4070695E-001, 1.9311121E-003, 0.0000000E+000, 0.0000000E+000, 1.2533073E+000, 1.2884918E+000, 7.0570674E-002, 3.1603143E-004,-3.1964451E-037,-3.7670332E-034
 3.2500420E+001, 1.4073915E+001, 0.0000000E+000,-4.7655627E+000,-7.7308568E+000,-6.4809548E-001, 1.9353389E-003, 0.0000000E+000, 0.0000000E+000, 9.5228989E-001, 9.3133550E-001, 7.0570674E-002, 3.1603143E-004,-3.4363018E-037,-4.0494861E-034
 3.3000008E+001, 1.4431408E+001, 0.0000000E+000,-4.8980919E+000,-8.4623494E+000,-7.1672134E-001, 1.9500761E-003, 0.0000000E+000, 0.0000000E+000, 3.5933152E-001, 3.5619542E-001, 7.0570674E-002, 3.1603143E-004,-3.6999494E-037,-4.3637759E-034
 3.3500340E+001, 1.4253242E+001, 0.0000000E+000,-4.8299566E+000,-8.5832694E+000,-7.0911446E-001, 1.9339098E-003, 0.0000000E+000, 0.0000000E+000, 1.5767618E-001, 1.3283529E-001, 7.0570674E-002, 3.1603143E-004,-4.0396647E-037,-4.7682747E-034
 3.4000057E+001, 1.4545623E+001, 0.0000000E+000,-4.9334603E+000,-7.4912592E+000,-6.4107188E-001, 1.9274108E-003, 0.0000000E+000, 0.0000000E+000, 1.4549467E+000, 1.4817591E+000, 7.0570674E-002, 3.1603143E-004,-4.3153455E-037,-5.0855465E-034
 3.4500069E+001, 1.4138510E+001, 0.0000000E+000,-4.7933379E+000,-8.3429106E+000,-7.1091856E-001, 1.9502967E-003, 0.0000000E+000, 0.0000000E+000, 3.0176231E-001, 2.9329323E-001, 7.0570674E-002, 3.1603143E-004,-4.4470102E-037,-5.2226476E-034
 3.5000210E+001, 1.4265493E+001, 0.0000000E+000,-4.8438144E+000,-7.7323117E+000,-6.7825873E-001, 1.9425752E-003, 0.0000000E+000, 0.0000000E+000, 1.0484880E+000, 1.0130508E+000, 7.0570674E-002, 3.1603143E-004,-4.4226930E-037,-5.1724022E-034
 3.5500389E+001, 1.4414260E+001, 0.0000000E+000,-4.8824366E+000,-8.5591274E+000,-7.1885148E-001, 1.9653960E-003, 0.0000000E+000, 0.0000000E+000, 2.7272610E-001, 2.5581019E-001, 7.0570674E-002, 3.1603143E-004,-4.2508238E-037,-4.9471775E-034
 3.6000229E+001, 1.4292014E+001, 0.0000000E+000,-4.8607805E+000,-8.2761863E+000,-7.0353834E-001, 1.9570843E-003, 0.0000000E+000, 0.0000000E+000, 4.6756645E-001, 4.5346574E-001, 7.0570674E-002, 3.1603143E-004,-4.0409372E-037,-4.6799564E-034
 3.6500122E+001, 1.4059267E+001, 0.0000000E+000,-4.7669271E+000,-8.0695761E+000,-7.1592039E-001, 1.9519188E-003, 0.0000000E+000, 0.0000000E+000, 5.2410526E-001, 5.0879582E-001, 7.0570674E-002, 3.1603143E-004,-3.9282235E-037,-4.5361236E-034
 3.7000374E+001, 1.4508693E+001, 0.0000000E+000,-4.9239317E+000,-8.2483452E+000,-7.3564140E-001, 1.9291818E-003, 0.0000000E+000, 0.0000000E+000, 6.0678473E-001, 6.0270400E-001, 7.0570674E-002, 3.1603143E-004,-3.9647036E-037,-4.5823832E-034
 3.7500271E+001, 1.3898722E+001, 0.0000000E+000,-4.7160361E+000,-8.3210884E+000,-7.1699753E-001, 1.9461396E-003, 0.0000000E+000, 0.0000000E+000, 1.6519900E-001, 1.4654589E-001, 7.0570674E-002, 3.1603143E-004,-4.0030982E-037,-4.6373529E-034
 3.8000126E+001, 1.4738489E+001, 0.0000000E+000,-5.0045808E+000,-8.5951413E+000,-7.3243480E-001, 1.9271549E-003, 0.0000000E+000, 0.0000000E+000, 3.6426822E-001, 4.0825901E-001, 7.0570674E-002, 3.1603143E-004,-3.9348578E-037,-4.5598301E-034
 3.8500229E+001, 1.4336364E+001, 0.0000000E+000,-4.8590217E+000,-7.9666517E+000,-7.1924537E-001, 1.9464915E-003, 0.0000000E+000, 0.0000000E+000, 8.1220316E-001, 7.9339142E-001, 7.0570674E-002, 3.1603143E-004,-3.7851992E-037,-4.3737940E-034
 3.9000107E+001, 1.4171401E+001, 0.0000000E+000,-4.8009575E+000,-8.6305236E+000,-7.3797310E-001, 1.9310001E-003, 0.0000000E+000, 0.0000000E+000, 7.3354692E-003, 3.8775152E-003, 7.0570674E-002, 3.1603143E-004,-3.6865334E-037,-4.2417040E-034
 3.9500362E+001, 1.3957735E+001, 0.0000000E+000,-4.7244436E+000,-8.7499366E+000,-7.4241263E-001, 1.9387054E-003, 0.0000000E+000, 0.0000000E+000,-2.6337574E-001,-2.5711964E-001, 7.0570674E-002, 3.1603143E-004,-3.7033527E-037,-4.2493694E-034
 4.0000000E+001, 1.4172481E+001, 0.0000000E+000,-4.8176232E+000,-8.2177892E+000,-6.9634638E-001, 1.9275898E-003, 0.0000000E+000, 0.0000000E+000, 4.9062058E-001, 4.4264928E-001, 7.0570674E-002, 3.1603143E-004,-3.7839743E-037,-4.3427422E-034
