s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 6.5002308E+000, 1.4799672E+001, 0.0000000E+000,-6.1201029E+000,-7.5699587E+000,-3.4426422E-001, 1.2188854E-003, 0.0000000E+000, 0.0000000E+000, 6.5856416E-001, 7.6656519E-001, 7.0570126E-002, 3.1602898E-004,-2.6270872E-071,-1.8704024E-067
 7.0001607E+000, 1.4506809E+001, 0.0000000E+000,-6.0099503E+000,-7.6139245E+000,-3.1582678E-001, 1.2502635E-003, 0.0000000E+000, 0.0000000E+000, 4.8620375E-001, 5.6835792E-001, 7.0570472E-002, 3.1603053E-004,-1.2265559E-068,-3.3696198E-065
 7.5001607E+000, 1.4735700E+001, 0.0000000E+000,-6.0871509E+000,-7.2500885E+000,-3.2184237E-001, 1.2854061E-003, 0.0000000E+000, 0.0000000E+000, 9.4825867E-001, 1.0779034E+000, 7.0570600E-002, 3.1603110E-004,-3.0582865E-066,-3.5911687E-063
 8.0000210E+000, 1.4327545E+001, 0.0000000E+000,-5.9227199E+000,-6.8854414E+000,-3.5209068E-001, 1.3075374E-003, 0.0000000E+000, 0.0000000E+000, 1.1041101E+000, 1.1686010E+000, 7.0570647E-002, 3.1603131E-004,-3.9578515E-064,-2.3775164E-061
 8.5001268E+000, 1.4755888E+001, 0.0000000E+000,-6.1253121E+000,-7.5322871E+000,-3.5092469E-001, 1.3247064E-003, 0.0000000E+000, 0.0000000E+000, 6.4415785E-001, 7.4868916E-001, 7.0570664E-002, 3.1603139E-004,-2.6161285E-062,-9.5421500E-060
 9.0000753E+000, 1.4462493E+001, 0.0000000E+000,-6.0028937E+000,-7.2211213E+000,-3.3073972E-001, 1.3666326E-003, 0.0000000E+000, 0.0000000E+000, 8.1277685E-001, 9.0910483E-001, 7.0570670E-002, 3.1603142E-004,-9.3459652E-061,-2.3696663E-058
 9.5000973E+000, 1.3924214E+001, 0.0000000E+000,-5.8201864E+000,-7.0210803E+000,-3.6141833E-001, 1.3788559E-003, 0.0000000E+000, 0.0000000E+000, 6.5188063E-001, 7.2290807E-001, 7.0570673E-002, 3.1603143E-004,-1.8094607E-059,-3.5900052E-057
 1.0000069E+001, 1.5115167E+001, 0.0000000E+000,-6.3450083E+000,-7.1284804E+000,-3.5430992E-001, 1.4130249E-003, 0.0000000E+000, 0.0000000E+000, 1.2037238E+000, 1.2887816E+000, 7.0570674E-002, 3.1603143E-004,-2.0380447E-058,-3.4510872E-056
 1.0500279E+001, 1.3863000E+001, 0.0000000E+000,-5.7146824E+000,-6.5084982E+000,-3.6340065E-001, 1.4441558E-003, 0.0000000E+000, 0.0000000E+000, 1.1864160E+000, 1.2778629E+000, 7.0570674E-002, 3.1603143E-004,-1.5005298E-057,-2.3049372E-055
 1.1000164E+001, 1.3502129E+001, 0.0000000E+000,-5.6763390E+000,-6.4413824E+000,-3.9538795E-001, 1.4695069E-003, 0.0000000E+000, 0.0000000E+000, 9.0358034E-001, 9.9048881E-001, 7.0570674E-002, 3.1603143E-004,-7.5872896E-057,-1.1027670E-054
 1.1500023E+001, 1.5140862E+001, 0.0000000E+000,-6.3120140E+000,-6.6732098E+000,-3.8467561E-001, 1.4978453E-003, 0.0000000E+000, 0.0000000E+000, 1.6996933E+000, 1.7724601E+000, 7.0570674E-002, 3.1603143E-004,-2.8280928E-056,-4.0102504E-054
 1.2000017E+001, 1.4509604E+001, 0.0000000E+000,-5.9477117E+000,-6.4110399E+000,-3.9449296E-001, 1.5199328E-003, 0.0000000E+000, 0.0000000E+000, 1.6794015E+000, 1.7578791E+000, 7.0570674E-002, 3.1603143E-004,-7.9903057E-056,-1.1288524E-053
 1.2500054E+001, 1.4296486E+001, 0.0000000E+000,-5.9558033E+000,-7.3438517E+000,-4.0271070E-001, 1.5399810E-003, 0.0000000E+000, 0.0000000E+000, 5.0689018E-001, 5.9566035E-001, 7.0570674E-002, 3.1603143E-004,-1.8066592E-055,-2.5777703E-053
 1.3000227E+001, 1.4227845E+001, 0.0000000E+000,-5.9704946E+000,-6.7652647E+000,-3.8253996E-001, 1.5603105E-003, 0.0000000E+000, 0.0000000E+000, 1.0373557E+000, 1.1111059E+000, 7.0570674E-002, 3.1603143E-004,-3.4748011E-055,-5.0529105E-053
 1.3500105E+001, 1.4384350E+001, 0.0000000E+000,-6.0011043E+000,-7.2229080E+000,-3.8946465E-001, 1.5848811E-003, 0.0000000E+000, 0.0000000E+000, 6.6838821E-001, 7.7245828E-001, 7.0570674E-002, 3.1603143E-004,-6.0266999E-055,-8.9721642E-053
 1.4000003E+001, 1.4611410E+001, 0.0000000E+000,-6.2108347E+000,-7.3852871E+000,-4.0626105E-001, 1.6005767E-003, 0.0000000E+000, 0.0000000E+000, 5.0610270E-001, 6.1062770E-001, 7.0570674E-002, 3.1603143E-004,-9.8317102E-055,-1.4964378E-052
 1.4500031E+001, 1.3930559E+001, 0.0000000E+000,-5.8372389E+000,-6.5608280E+000,-3.9661691E-001, 1.6231545E-003, 0.0000000E+000, 0.0000000E+000, 1.0534200E+000, 1.1374981E+000, 7.0570674E-002, 3.1603143E-004,-1.5521115E-054,-2.4034792E-052
 1.5000254E+001, 1.4790385E+001, 0.0000000E+000,-6.1932056E+000,-7.0467274E+000,-4.1416282E-001, 1.6518519E-003, 0.0000000E+000, 0.0000000E+000, 1.0438460E+000, 1.1379414E+000, 7.0570674E-002, 3.1603143E-004,-2.3890987E-054,-3.7351743E-052
 1.5500255E+001, 1.4104376E+001, 0.0000000E+000,-5.8305088E+000,-7.2246793E+000,-4.4228354E-001, 1.6737047E-003, 0.0000000E+000, 0.0000000E+000, 5.4558090E-001, 6.0857814E-001, 7.0570674E-002, 3.1603143E-004,-3.5919503E-054,-5.6201547E-052
 1.6000004E+001, 1.4457258E+001, 0.0000000E+000,-5.9637835E+000,-7.0266344E+000,-4.2897435E-001, 1.7025534E-003, 0.0000000E+000, 0.0000000E+000, 9.7122553E-001, 1.0395683E+000, 7.0570674E-002, 3.1603143E-004,-5.2455426E-054,-8.1428321E-052
 1.6500107E+001, 1.4234170E+001, 0.0000000E+000,-5.9380281E+000,-7.2906198E+000,-4.4254649E-001, 1.7303537E-003, 0.0000000E+000, 0.0000000E+000, 4.7938887E-001, 5.6470556E-001, 7.0570674E-002, 3.1603143E-004,-7.5647056E-054,-1.1562347E-051
 1.7000031E+001, 1.4777962E+001, 0.0000000E+000,-6.2633156E+000,-7.0695485E+000,-4.3985740E-001, 1.7544928E-003, 0.0000000E+000, 0.0000000E+000, 9.0349101E-001, 1.0069952E+000, 7.0570674E-002, 3.1603143E-004,-1.0812393E-053,-1.6166577E-051
 1.7500011E+001, 1.4501926E+001, 0.0000000E+000,-5.9752398E+000,-7.1644634E+000,-4.3889728E-001, 1.7581909E-003, 0.0000000E+000, 0.0000000E+000, 8.3377407E-001, 9.2508337E-001, 7.0570674E-002, 3.1603143E-004,-1.5045424E-053,-2.1911287E-051
 1.8000051E+001, 1.3999694E+001, 0.0000000E+000,-5.8523905E+000,-6.3286254E+000,-4.2188739E-001, 1.7907348E-003, 0.0000000E+000, 0.0000000E+000, 1.3302737E+000, 1.3985810E+000, 7.0570674E-002, 3.1603143E-004,-2.0574761E-053,-2.9082815E-051
 1.8500147E+001, 1.4783481E+001, 0.0000000E+000,-6.1393904E+000,-7.3214528E+000,-4.4182833E-001, 1.7843878E-003, 0.0000000E+000, 0.0000000E+000, 7.7176719E-001, 8.8259426E-001, 7.0570674E-002, 3.1603143E-004,-2.7900431E-053,-3.8240508E-051
 1.9000191E+001, 1.3658292E+001, 0.0000000E+000,-5.5970736E+000,-7.9655411E+000,-4.6427192E-001, 1.7900957E-003, 0.0000000E+000, 0.0000000E+000,-3.9768501E-001,-3.6680430E-001, 7.0570674E-002, 3.1603143E-004,-3.7527943E-053,-5.0039220E-051
 1.9500088E+001, 1.4257113E+001, 0.0000000E+000,-5.8877855E+000,-6.0900631E+000,-4.2428936E-001, 1.8286875E-003, 0.0000000E+000, 0.0000000E+000, 1.7693030E+000, 1.8568039E+000, 7.0570674E-002, 3.1603143E-004,-5.0261017E-053,-6.5455263E-051
 2.0000069E+001, 1.4757105E+001, 0.0000000E+000,-6.0732359E+000,-7.1250691E+000,-4.4748793E-001, 1.8404701E-003, 0.0000000E+000, 0.0000000E+000, 1.0369258E+000, 1.1131524E+000, 7.0570674E-002, 3.1603143E-004,-6.6948576E-053,-8.5626691E-051
 2.0500153E+001, 1.4267557E+001, 0.0000000E+000,-6.1018909E+000,-6.3114152E+000,-4.8388662E-001, 1.8594908E-003, 0.0000000E+000, 0.0000000E+000, 1.3123615E+000, 1.3722243E+000, 7.0570674E-002, 3.1603143E-004,-8.6542262E-053,-1.0941338E-050
 2.1000214E+001, 1.4913072E+001, 0.0000000E+000,-6.0978089E+000,-7.5667247E+000,-5.2065341E-001, 1.8758935E-003, 0.0000000E+000, 0.0000000E+000, 6.4091541E-001, 7.2976057E-001, 7.0570674E-002, 3.1603143E-004,-1.0855497E-052,-1.3677091E-050
 2.1500153E+001, 1.4112075E+001, 0.0000000E+000,-5.8004505E+000,-6.7877230E+000,-5.1299209E-001, 1.9020795E-003, 0.0000000E+000, 0.0000000E+000, 9.4144449E-001, 1.0128112E+000, 7.0570674E-002, 3.1603143E-004,-1.3196201E-052,-1.6646605E-050
 2.2000177E+001, 1.4033773E+001, 0.0000000E+000,-5.8136205E+000,-7.4869421E+000,-4.9599687E-001, 1.9197503E-003, 0.0000000E+000, 0.0000000E+000, 1.7044042E-001, 2.3913285E-001, 7.0570674E-002, 3.1603143E-004,-1.5696448E-052,-1.9876004E-050
 2.2500032E+001, 1.4573811E+001, 0.0000000E+000,-6.0937722E+000,-6.9318073E+000,-5.0400746E-001, 1.9201002E-003, 0.0000000E+000, 0.0000000E+000, 9.5380904E-001, 1.0461440E+000, 7.0570674E-002, 3.1603143E-004,-1.8513539E-052,-2.3593661E-050
 2.3000206E+001, 1.4245232E+001, 0.0000000E+000,-5.9879850E+000,-7.6271596E+000,-5.2288175E-001, 1.9288376E-003, 0.0000000E+000, 0.0000000E+000, 4.1620809E-002, 1.0913454E-001, 7.0570674E-002, 3.1603143E-004,-2.1655984E-052,-2.7895425E-050
 2.3500193E+001, 1.4435479E+001, 0.0000000E+000,-6.0321636E+000,-6.7347058E+000,-5.3179761E-001, 1.9482680E-003, 0.0000000E+000, 0.0000000E+000, 1.0703745E+000, 1.1387601E+000, 7.0570674E-002, 3.1603143E-004,-2.5935016E-052,-3.3820662E-050
 2.4000134E+001, 1.4197957E+001, 0.0000000E+000,-5.9879273E+000,-6.0502415E+000,-5.3783289E-001, 1.9858566E-003, 0.0000000E+000, 0.0000000E+000, 1.5375588E+000, 1.6239415E+000, 7.0570674E-002, 3.1603143E-004,-3.2236762E-052,-4.2601299E-050
 2.4500172E+001, 1.4563203E+001, 0.0000000E+000,-6.0088995E+000,-7.4203918E+000,-5.6640750E-001, 1.9880012E-003, 0.0000000E+000, 0.0000000E+000, 5.0265858E-001, 5.6949247E-001, 7.0570674E-002, 3.1603143E-004,-4.1301091E-052,-5.5244055E-050
 2.5000067E+001, 1.4486840E+001, 0.0000000E+000,-5.9573487E+000,-6.9923815E+000,-5.2895667E-001, 1.9985832E-003, 0.0000000E+000, 0.0000000E+000, 9.5480880E-001, 1.0101521E+000, 7.0570674E-002, 3.1603143E-004,-5.3767696E-052,-7.2703517E-050
 2.5500128E+001, 1.3626719E+001, 0.0000000E+000,-5.5760832E+000,-7.1586838E+000,-5.4913513E-001, 1.9858007E-003, 0.0000000E+000, 0.0000000E+000, 2.8619968E-001, 3.4480226E-001, 7.0570674E-002, 3.1603143E-004,-7.0952147E-052,-9.6661190E-050
 2.6000032E+001, 1.4847086E+001, 0.0000000E+000,-6.0848195E+000,-6.6522124E+000,-5.3155018E-001, 2.0406313E-003, 0.0000000E+000, 0.0000000E+000, 1.4678434E+000, 1.5805444E+000, 7.0570674E-002, 3.1603143E-004,-9.3378128E-052,-1.2722835E-049
 2.6500040E+001, 1.4293936E+001, 0.0000000E+000,-5.8455678E+000,-6.9883965E+000,-5.8603726E-001, 2.0450656E-003, 0.0000000E+000, 0.0000000E+000, 8.1410075E-001, 8.7598001E-001, 7.0570674E-002, 3.1603143E-004,-1.2108235E-051,-1.6356790E-049
 2.7000050E+001, 1.4617944E+001, 0.0000000E+000,-6.0525014E+000,-7.0277639E+000,-5.6850304E-001, 2.0658645E-003, 0.0000000E+000, 0.0000000E+000, 9.1909243E-001, 9.7124154E-001, 7.0570674E-002, 3.1603143E-004,-1.5515246E-051,-2.0709088E-049
 2.7500237E+001, 1.4203319E+001, 0.0000000E+000,-5.8239816E+000,-6.5785780E+000,-5.6674013E-001, 2.0626591E-003, 0.0000000E+000, 0.0000000E+000, 1.1471937E+000, 1.2360816E+000, 7.0570674E-002, 3.1603143E-004,-1.9579831E-051,-2.5832678E-049
 2.8000036E+001, 1.3875002E+001, 0.0000000E+000,-5.6279685E+000,-7.3113132E+000,-6.0318298E-001, 2.0711904E-003, 0.0000000E+000, 0.0000000E+000, 2.6863499E-001, 3.3460844E-001, 7.0570674E-002, 3.1603143E-004,-2.3890653E-051,-3.1164066E-049
 2.8500008E+001, 1.4444095E+001, 0.0000000E+000,-5.9511232E+000,-6.9936253E+000,-5.8463119E-001, 2.0925568E-003, 0.0000000E+000, 0.0000000E+000, 8.5470201E-001, 9.1680809E-001, 7.0570674E-002, 3.1603143E-004,-2.8451593E-051,-3.6604662E-049
 2.9000111E+001, 1.4655136E+001, 0.0000000E+000,-6.1074713E+000,-7.4778624E+000,-6.0513521E-001, 2.1215634E-003, 0.0000000E+000, 0.0000000E+000, 3.8476963E-001, 4.6678817E-001, 7.0570674E-002, 3.1603143E-004,-3.3443928E-051,-4.2344013E-049
 2.9500092E+001, 1.4681124E+001, 0.0000000E+000,-6.0638388E+000,-6.8414619E+000,-5.9305192E-001, 2.1314558E-003, 0.0000000E+000, 0.0000000E+000, 1.1140211E+000, 1.1849027E+000, 7.0570674E-002, 3.1603143E-004,-3.8452570E-051,-4.7995287E-049
 3.0000074E+001, 1.4514947E+001, 0.0000000E+000,-5.9194113E+000,-7.7941719E+000,-6.5345096E-001, 2.1747083E-003, 0.0000000E+000, 0.0000000E+000, 7.8213834E-002, 1.5008770E-001, 7.0570674E-002, 3.1603143E-004,-4.4028393E-051,-5.4373629E-049
 3.0500208E+001, 1.3636536E+001, 0.0000000E+000,-5.5409867E+000,-7.2827411E+000,-6.3542975E-001, 2.1900876E-003, 0.0000000E+000, 0.0000000E+000, 1.4357869E-001, 1.7956894E-001, 7.0570674E-002, 3.1603143E-004,-5.0330730E-051,-6.1932268E-049
 3.1000095E+001, 1.4799073E+001, 0.0000000E+000,-6.1826156E+000,-6.6998486E+000,-6.0976129E-001, 2.1927383E-003, 0.0000000E+000, 0.0000000E+000, 1.2127298E+000, 1.3090400E+000, 7.0570674E-002, 3.1603143E-004,-5.8052522E-051,-7.1708030E-049
 3.1500206E+001, 1.4384980E+001, 0.0000000E+000,-5.8974279E+000,-7.5440722E+000,-6.2924700E-001, 2.2216690E-003, 0.0000000E+000, 0.0000000E+000, 2.4947908E-001, 3.1645494E-001, 7.0570674E-002, 3.1603143E-004,-6.7180659E-051,-8.3626638E-049
 3.2000061E+001, 1.4144553E+001, 0.0000000E+000,-5.8859647E+000,-6.9475968E+000,-5.9822448E-001, 2.2342226E-003, 0.0000000E+000, 0.0000000E+000, 6.6310536E-001, 7.1500153E-001, 7.0570674E-002, 3.1603143E-004,-7.7162900E-051,-9.7327929E-049
 3.2500038E+001, 1.4048512E+001, 0.0000000E+000,-5.8623046E+000,-7.1176879E+000,-6.3522987E-001, 2.2243033E-003, 0.0000000E+000, 0.0000000E+000, 3.5220625E-001, 4.3551375E-001, 7.0570674E-002, 3.1603143E-004,-8.7079273E-051,-1.1179610E-048
 3.3000179E+001, 1.4868238E+001, 0.0000000E+000,-6.2100718E+000,-6.7117561E+000,-6.1327092E-001, 2.2486599E-003, 0.0000000E+000, 0.0000000E+000, 1.2597301E+000, 1.3353880E+000, 7.0570674E-002, 3.1603143E-004,-9.6031050E-051,-1.2585431E-048
 3.3500168E+001, 1.4711062E+001, 0.0000000E+000,-6.0210900E+000,-7.5464995E+000,-6.5148197E-001, 2.2692611E-003, 0.0000000E+000, 0.0000000E+000, 4.2065836E-001, 4.9425978E-001, 7.0570674E-002, 3.1603143E-004,-1.0305547E-050,-1.3800615E-048
 3.4000034E+001, 1.3927438E+001, 0.0000000E+000,-5.6624906E+000,-6.6511265E+000,-6.3704591E-001, 2.2872279E-003, 0.0000000E+000, 0.0000000E+000, 9.3913438E-001, 9.7906269E-001, 7.0570674E-002, 3.1603143E-004,-1.0689835E-050,-1.4602986E-048
 3.4500099E+001, 1.4572602E+001, 0.0000000E+000,-5.9688703E+000,-7.0316184E+000,-6.4995304E-001, 2.2907867E-003, 0.0000000E+000, 0.0000000E+000, 8.3412320E-001, 9.2445132E-001, 7.0570674E-002, 3.1603143E-004,-1.0711338E-050,-1.4883046E-048
 3.5000084E+001, 1.3998648E+001, 0.0000000E+000,-5.8736207E+000,-6.9408180E+000,-6.8671838E-001, 2.2986146E-003, 0.0000000E+000, 0.0000000E+000, 4.4051495E-001, 4.9978916E-001, 7.0570674E-002, 3.1603143E-004,-1.0608470E-050,-1.4961584E-048
 3.5500168E+001, 1.4155030E+001, 0.0000000E+000,-5.9193498E+000,-7.5585277E+000,-7.0275752E-001, 2.3233718E-003, 0.0000000E+000, 0.0000000E+000,-1.0644971E-001,-2.3281524E-002, 7.0570674E-002, 3.1603143E-004,-1.0290399E-050,-1.4683120E-048
 3.6000164E+001, 1.5003921E+001, 0.0000000E+000,-6.2156732E+000,-7.9760274E+000,-6.7445351E-001, 2.3279442E-003, 0.0000000E+000, 0.0000000E+000, 6.8026198E-002, 1.4009509E-001, 7.0570674E-002, 3.1603143E-004,-9.8707331E-051,-1.4216691E-048
 3.6500118E+001, 1.4119167E+001, 0.0000000E+000,-5.8804595E+000,-7.7688738E+000,-6.6141354E-001, 2.3693288E-003, 0.0000000E+000, 0.0000000E+000,-2.6741449E-001,-1.8921081E-001, 7.0570674E-002, 3.1603143E-004,-9.3876587E-051,-1.3631449E-048
 3.7000084E+001, 1.4275542E+001, 0.0000000E+000,-5.9664607E+000,-7.2505612E+000,-6.5289851E-001, 2.3900039E-003, 0.0000000E+000, 0.0000000E+000, 3.5633478E-001, 4.0801119E-001, 7.0570674E-002, 3.1603143E-004,-8.8673296E-051,-1.2970379E-048
 3.7500122E+001, 1.4700112E+001, 0.0000000E+000,-6.2025515E+000,-6.9846008E+000,-6.6751604E-001, 2.4275398E-003, 0.0000000E+000, 0.0000000E+000, 7.5245554E-001, 8.4787165E-001, 7.0570674E-002, 3.1603143E-004,-8.1024951E-051,-1.1928137E-048
 3.8000088E+001, 1.4416239E+001, 0.0000000E+000,-5.9543170E+000,-7.3095836E+000,-6.9936410E-001, 2.4031006E-003, 0.0000000E+000, 0.0000000E+000, 4.0866131E-001, 4.5537692E-001, 7.0570674E-002, 3.1603143E-004,-7.3136298E-051,-1.0868007E-048
 3.8500092E+001, 1.4056416E+001, 0.0000000E+000,-5.7881859E+000,-7.2515488E+000,-6.7678193E-001, 2.4410114E-003, 0.0000000E+000, 0.0000000E+000, 2.5012068E-001, 3.4234007E-001, 7.0570674E-002, 3.1603143E-004,-6.6753416E-051,-1.0062737E-048
 3.9000008E+001, 1.4433752E+001, 0.0000000E+000,-6.0297703E+000,-7.1634694E+000,-6.8475042E-001, 2.4686538E-003, 0.0000000E+000, 0.0000000E+000, 5.0607036E-001, 5.5823055E-001, 7.0570674E-002, 3.1603143E-004,-6.1505589E-051,-9.4673922E-049
 3.9500187E+001, 1.4662507E+001, 0.0000000E+000,-6.0948640E+000,-7.1942912E+000,-6.4654737E-001, 2.4806987E-003, 0.0000000E+000, 0.0000000E+000, 6.2501583E-001, 7.2928469E-001, 7.0570674E-002, 3.1603143E-004,-5.7937983E-051,-9.2141135E-049
 4.0000000E+001, 1.4227411E+001, 0.0000000E+000,-5.8738669E+000,-7.4982618E+000,-6.8848665E-001, 2.4907630E-003, 0.0000000E+000, 0.0000000E+000, 1.2851796E-001, 1.6928648E-001, 7.0570674E-002, 3.1603143E-004,-5.5393190E-051,-9.2295439E-049
