s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 9.0010719E+000, 1.4576813E+001, 0.0000000E+000,-3.2198306E+000,-8.7918541E+000,-5.6833343E-001, 6.1326623E-003, 0.0000000E+000, 0.0000000E+000, 2.0988308E+000, 2.0029272E+000, 7.0015665E-002, 3.1603142E-004,-4.1895856E-034,-1.4459374E-031
 9.5009546E+000, 1.4678425E+001, 0.0000000E+000,-3.2198375E+000,-9.2676882E+000,-5.8898835E-001, 6.1646569E-003, 0.0000000E+000, 0.0000000E+000, 1.7487575E+000, 1.6080751E+000, 7.0015668E-002, 3.1603143E-004,-6.0347820E-034,-2.0600597E-031
 1.0000136E+001, 1.4493600E+001, 0.0000000E+000,-3.1952207E+000,-9.3265773E+000,-5.9882149E-001, 6.1961041E-003, 0.0000000E+000, 0.0000000E+000, 1.4242969E+000, 1.3791766E+000, 7.0015668E-002, 3.1603143E-004,-7.7510425E-034,-2.6185391E-031
 1.0500659E+001, 1.4458143E+001, 0.0000000E+000,-3.1808923E+000,-8.8175906E+000,-5.8687233E-001, 6.0868456E-003, 0.0000000E+000, 0.0000000E+000, 1.9624524E+000, 1.8788746E+000, 7.0015669E-002, 3.1603143E-004,-9.3548601E-034,-3.1174971E-031
 1.1000112E+001, 1.4834464E+001, 0.0000000E+000,-3.2676144E+000,-9.9139852E+000,-6.1889525E-001, 6.0687244E-003, 0.0000000E+000, 0.0000000E+000, 1.1044120E+000, 1.0400384E+000, 7.0015669E-002, 3.1603143E-004,-1.1418675E-033,-3.7667376E-031
 1.1501136E+001, 1.4602711E+001, 0.0000000E+000,-3.1983348E+000,-9.7177949E+000,-6.1020493E-001, 6.1221008E-003, 0.0000000E+000, 0.0000000E+000, 1.1717348E+000, 1.0824984E+000, 7.0015669E-002, 3.1603143E-004,-1.3971132E-033,-4.5837300E-031
 1.2001733E+001, 1.4361958E+001, 0.0000000E+000,-3.1556741E+000,-8.6277353E+000,-6.1179025E-001, 6.1499482E-003, 0.0000000E+000, 0.0000000E+000, 2.0452873E+000, 1.9729083E+000, 7.0015669E-002, 3.1603143E-004,-1.7513833E-033,-5.7441092E-031
 1.2501412E+001, 1.4710312E+001, 0.0000000E+000,-3.2445350E+000,-8.5712988E+000,-6.2237651E-001, 6.1266301E-003, 0.0000000E+000, 0.0000000E+000, 2.3769823E+000, 2.2782283E+000, 7.0015669E-002, 3.1603143E-004,-2.2023531E-033,-7.2268140E-031
 1.3000896E+001, 1.4659180E+001, 0.0000000E+000,-3.2135818E+000,-9.7432721E+000,-6.5554637E-001, 6.1198441E-003, 0.0000000E+000, 0.0000000E+000, 1.1365664E+000, 1.0528997E+000, 7.0015669E-002, 3.1603143E-004,-2.6910038E-033,-8.8647872E-031
 1.3501764E+001, 1.4330956E+001, 0.0000000E+000,-3.1662474E+000,-8.9668335E+000,-6.5816421E-001, 6.2422810E-003, 0.0000000E+000, 0.0000000E+000, 1.6108426E+000, 1.5459532E+000, 7.0015669E-002, 3.1603143E-004,-3.1668991E-033,-1.0474985E-030
 1.4001716E+001, 1.4576319E+001, 0.0000000E+000,-3.1890723E+000,-8.9997017E+000,-6.7008368E-001, 6.1282178E-003, 0.0000000E+000, 0.0000000E+000, 1.8192277E+000, 1.7235898E+000, 7.0015669E-002, 3.1603143E-004,-3.6188228E-033,-1.1997031E-030
 1.4500506E+001, 1.4797953E+001, 0.0000000E+000,-3.2546594E+000,-8.6797593E+000,-6.8205798E-001, 6.1271508E-003, 0.0000000E+000, 0.0000000E+000, 2.2859972E+000, 2.1876032E+000, 7.0015669E-002, 3.1603143E-004,-4.0753385E-033,-1.3587880E-030
 1.5001094E+001, 1.4494381E+001, 0.0000000E+000,-3.1910517E+000,-8.7494414E+000,-7.0369162E-001, 6.0746706E-003, 0.0000000E+000, 0.0000000E+000, 2.0128066E+000, 1.8562705E+000, 7.0015669E-002, 3.1603143E-004,-4.4860345E-033,-1.5066984E-030
 1.5501716E+001, 1.4625383E+001, 0.0000000E+000,-3.2181644E+000,-9.0415617E+000,-7.4611528E-001, 6.1530306E-003, 0.0000000E+000, 0.0000000E+000, 1.7299961E+000, 1.6256950E+000, 7.0015669E-002, 3.1603143E-004,-4.9239417E-033,-1.6728598E-030
 1.6000198E+001, 1.4283787E+001, 0.0000000E+000,-3.1483711E+000,-8.8773530E+000,-7.5232332E-001, 6.1499095E-003, 0.0000000E+000, 0.0000000E+000, 1.6195742E+000, 1.5118897E+000, 7.0015669E-002, 3.1603143E-004,-5.5237810E-033,-1.8974383E-030
 1.6501608E+001, 1.4755350E+001, 0.0000000E+000,-3.2301649E+000,-9.4439011E+000,-7.9014268E-001, 6.1009512E-003, 0.0000000E+000, 0.0000000E+000, 1.3319052E+000, 1.2972427E+000, 7.0015669E-002, 3.1603143E-004,-6.5088901E-033,-2.2553542E-030
 1.7001490E+001, 1.4636111E+001, 0.0000000E+000,-3.2241267E+000,-9.3390791E+000,-8.0834646E-001, 6.0982765E-003, 0.0000000E+000, 0.0000000E+000, 1.3605808E+000, 1.2706571E+000, 7.0015669E-002, 3.1603143E-004,-7.5790381E-033,-2.6489518E-030
 1.7500769E+001, 1.4471374E+001, 0.0000000E+000,-3.1822657E+000,-8.8913524E+000,-8.0562947E-001, 6.1241277E-003, 0.0000000E+000, 0.0000000E+000, 1.7410995E+000, 1.5982508E+000, 7.0015669E-002, 3.1603143E-004,-8.3897509E-033,-2.9481174E-030
 1.8001205E+001, 1.4665070E+001, 0.0000000E+000,-3.2342444E+000,-9.4586394E+000,-8.4299621E-001, 6.1249156E-003, 0.0000000E+000, 0.0000000E+000, 1.2383226E+000, 1.1353147E+000, 7.0015669E-002, 3.1603143E-004,-9.0420249E-033,-3.1928311E-030
 1.8501087E+001, 1.4639068E+001, 0.0000000E+000,-3.2162165E+000,-8.8744265E+000,-8.2488183E-001, 6.1122617E-003, 0.0000000E+000, 0.0000000E+000, 1.8425448E+000, 1.7296556E+000, 7.0015669E-002, 3.1603143E-004,-9.4500912E-033,-3.3516121E-030
 1.9000250E+001, 1.4433358E+001, 0.0000000E+000,-3.1713718E+000,-9.0454921E+000,-8.5014382E-001, 6.1809403E-003, 0.0000000E+000, 0.0000000E+000, 1.4838163E+000, 1.3725310E+000, 7.0015669E-002, 3.1603143E-004,-9.7453411E-033,-3.4645140E-030
 1.9500666E+001, 1.4654296E+001, 0.0000000E+000,-3.2202829E+000,-9.0315714E+000,-8.3806761E-001, 6.1419232E-003, 0.0000000E+000, 0.0000000E+000, 1.6424968E+000, 1.5705161E+000, 7.0015669E-002, 3.1603143E-004,-9.7631269E-033,-3.4664346E-030
 2.0000839E+001, 1.4671848E+001, 0.0000000E+000,-3.2253489E+000,-9.3450520E+000,-8.5674981E-001, 6.1210037E-003, 0.0000000E+000, 0.0000000E+000, 1.3683913E+000, 1.2508180E+000, 7.0015669E-002, 3.1603143E-004,-9.6640803E-033,-3.4333166E-030
 2.0500795E+001, 1.4595796E+001, 0.0000000E+000,-3.2191604E+000,-9.2747549E+000,-8.6673321E-001, 6.1918839E-003, 0.0000000E+000, 0.0000000E+000, 1.3810407E+000, 1.2413390E+000, 7.0015669E-002, 3.1603143E-004,-9.5309807E-033,-3.3946798E-030
 2.1000351E+001, 1.4326490E+001, 0.0000000E+000,-3.1508003E+000,-8.4409712E+000,-8.8714186E-001, 6.1041801E-003, 0.0000000E+000, 0.0000000E+000, 1.9763729E+000, 1.8536805E+000, 7.0015669E-002, 3.1603143E-004,-9.3880859E-033,-3.3813924E-030
 2.1500895E+001, 1.4773710E+001, 0.0000000E+000,-3.2386463E+000,-9.8905834E+000,-9.3277482E-001, 6.1561450E-003, 0.0000000E+000, 0.0000000E+000, 8.4993183E-001, 7.1786170E-001, 7.0015669E-002, 3.1603143E-004,-9.2936411E-033,-3.4965218E-030
 2.2000368E+001, 1.4411692E+001, 0.0000000E+000,-3.1888050E+000,-8.4284496E+000,-9.0432284E-001, 6.1177235E-003, 0.0000000E+000, 0.0000000E+000, 2.0528476E+000, 1.8962318E+000, 7.0015669E-002, 3.1603143E-004,-9.9868829E-033,-6.5860747E-030
 2.2500452E+001, 1.4725729E+001, 0.0000000E+000,-3.2239286E+000,-9.3730022E+000,-9.5251752E-001, 6.1691165E-003, 0.0000000E+000, 0.0000000E+000, 1.3203067E+000, 1.1824499E+000, 7.0015669E-002, 3.1603143E-004,-2.5215198E-032,-5.1050934E-029
 2.3000528E+001, 1.4541226E+001, 0.0000000E+000,-3.1987528E+000,-8.7678782E+000,-9.4363461E-001, 6.1006156E-003, 0.0000000E+000, 0.0000000E+000, 1.6845573E+000, 1.6370606E+000, 7.0015669E-002, 3.1603143E-004,-1.9094299E-031,-4.8614081E-028
 2.3500446E+001, 1.4542874E+001, 0.0000000E+000,-3.1879233E+000,-9.6257458E+000,-9.7470913E-001, 6.1357872E-003, 0.0000000E+000, 0.0000000E+000, 8.7303552E-001, 7.6063151E-001, 7.0015669E-002, 3.1603143E-004,-1.4993993E-030,-3.6768814E-027
 2.4000372E+001, 1.4469106E+001, 0.0000000E+000,-3.1919034E+000,-9.1584559E+000,-9.6327713E-001, 6.1505940E-003, 0.0000000E+000, 0.0000000E+000, 1.2691667E+000, 1.1616204E+000, 7.0015669E-002, 3.1603143E-004,-9.8912422E-030,-2.3209769E-026
 2.4501278E+001, 1.4566136E+001, 0.0000000E+000,-3.1933799E+000,-9.3890991E+000,-1.0154059E+000, 6.1010922E-003, 0.0000000E+000, 0.0000000E+000, 1.1280416E+000, 9.7435204E-001, 7.0015669E-002, 3.1603143E-004,-5.5635915E-029,-1.2845410E-025
 2.5001575E+001, 1.4602388E+001, 0.0000000E+000,-3.2270809E+000,-9.4096126E+000,-1.0356763E+000, 6.1770883E-003, 0.0000000E+000, 0.0000000E+000, 1.1048944E+000, 9.3619527E-001, 7.0015669E-002, 3.1603143E-004,-2.6738474E-028,-5.9950251E-025
 2.5500519E+001, 1.4449273E+001, 0.0000000E+000,-3.1682835E+000,-9.9519573E+000,-1.0549180E+000, 6.0991201E-003, 0.0000000E+000, 0.0000000E+000, 4.0955978E-001, 2.8021344E-001, 7.0015669E-002, 3.1603143E-004,-1.1024913E-027,-2.4102923E-024
 2.6001728E+001, 1.4646178E+001, 0.0000000E+000,-3.2267170E+000,-9.4151257E+000,-1.0402091E+000, 6.1711773E-003, 0.0000000E+000, 0.0000000E+000, 1.0367696E+000, 9.7029718E-001, 7.0015669E-002, 3.1603143E-004,-3.9663033E-027,-8.8873545E-024
 2.6500116E+001, 1.4652451E+001, 0.0000000E+000,-3.2167021E+000,-1.0295996E+001,-1.0944654E+000, 6.1027846E-003, 0.0000000E+000, 0.0000000E+000, 1.5718787E-001, 5.1389882E-002, 7.0015669E-002, 3.1603143E-004,-1.2476769E-026,-2.8926781E-023
 2.7000317E+001, 1.4638723E+001, 0.0000000E+000,-3.2137771E+000,-9.7447186E+000,-1.0443535E+000, 6.1509077E-003, 0.0000000E+000, 0.0000000E+000, 7.9236320E-001, 6.4202436E-001, 7.0015669E-002, 3.1603143E-004,-3.5038771E-026,-8.1627627E-023
 2.7500683E+001, 1.4406545E+001, 0.0000000E+000,-3.1791168E+000,-9.3860170E+000,-1.0395009E+000, 6.0911018E-003, 0.0000000E+000, 0.0000000E+000, 9.1653050E-001, 8.0800172E-001, 7.0015669E-002, 3.1603143E-004,-8.7363482E-026,-2.0169801E-022
 2.8001396E+001, 1.4639765E+001, 0.0000000E+000,-3.2148058E+000,-9.4534628E+000,-1.0851388E+000, 6.2098310E-003, 0.0000000E+000, 0.0000000E+000, 1.0267520E+000, 8.9256761E-001, 7.0015669E-002, 3.1603143E-004,-1.8847100E-025,-4.1991676E-022
 2.8500404E+001, 1.4616058E+001, 0.0000000E+000,-3.2075696E+000,-9.1274353E+000,-1.0658854E+000, 6.1846730E-003, 0.0000000E+000, 0.0000000E+000, 1.3573505E+000, 1.2213523E+000, 7.0015669E-002, 3.1603143E-004,-3.4510331E-025,-7.1481270E-022
 2.9000843E+001, 1.4459929E+001, 0.0000000E+000,-3.1951301E+000,-8.4822401E+000,-1.0336018E+000, 6.1280255E-003, 0.0000000E+000, 0.0000000E+000, 1.8537266E+000, 1.7550854E+000, 7.0015669E-002, 3.1603143E-004,-5.3702230E-025,-1.0026144E-021
 2.9500433E+001, 1.4482018E+001, 0.0000000E+000,-3.1792572E+000,-9.9233722E+000,-1.0964192E+000, 6.1083439E-003, 0.0000000E+000, 0.0000000E+000, 3.6941361E-001, 2.8907814E-001, 7.0015669E-002, 3.1603143E-004,-7.2232859E-025,-1.1929401E-021
 3.0000971E+001, 1.4653265E+001, 0.0000000E+000,-3.2180863E+000,-9.4378537E+000,-1.0987702E+000, 6.1499259E-003, 0.0000000E+000, 0.0000000E+000, 1.0378032E+000, 9.0470480E-001, 7.0015669E-002, 3.1603143E-004,-8.6033231E-025,-1.2471957E-021
 3.0500841E+001, 1.4671100E+001, 0.0000000E+000,-3.2295060E+000,-9.2311560E+000,-1.0799825E+000, 6.1349668E-003, 0.0000000E+000, 0.0000000E+000, 1.2776299E+000, 1.1365900E+000, 7.0015669E-002, 3.1603143E-004,-9.3304765E-025,-1.1892818E-021
 3.1000267E+001, 1.4562403E+001, 0.0000000E+000,-3.1982247E+000,-9.8962053E+000,-1.1126925E+000, 6.1482292E-003, 0.0000000E+000, 0.0000000E+000, 4.9487761E-001, 3.6142857E-001, 7.0015669E-002, 3.1603143E-004,-9.4815256E-025,-1.0724388E-021
 3.1501034E+001, 1.4424777E+001, 0.0000000E+000,-3.1790451E+000,-9.0531871E+000,-1.1288921E+000, 6.1370733E-003, 0.0000000E+000, 0.0000000E+000, 1.1891594E+000, 1.0697897E+000, 7.0015669E-002, 3.1603143E-004,-9.2562448E-025,-9.4322339E-022
 3.2001301E+001, 1.4763022E+001, 0.0000000E+000,-3.2468816E+000,-1.0103194E+001,-1.1705088E+000, 6.0059415E-003, 0.0000000E+000, 0.0000000E+000, 3.6853442E-001, 2.4844420E-001, 7.0015669E-002, 3.1603143E-004,-8.8538258E-025,-8.2795210E-022
 3.2500572E+001, 1.4429361E+001, 0.0000000E+000,-3.1798687E+000,-9.0991164E+000,-1.1224299E+000, 6.1485049E-003, 0.0000000E+000, 0.0000000E+000, 1.1223718E+000, 1.0340942E+000, 7.0015669E-002, 3.1603143E-004,-8.3282041E-025,-7.2992586E-022
 3.3001057E+001, 1.4618529E+001, 0.0000000E+000,-3.2159846E+000,-1.0030651E+001,-1.1305893E+000, 6.1661117E-003, 0.0000000E+000, 0.0000000E+000, 4.3061904E-001, 2.4747063E-001, 7.0015669E-002, 3.1603143E-004,-7.6580869E-025,-6.3533927E-022
 3.3501022E+001, 1.4424172E+001, 0.0000000E+000,-3.1613029E+000,-1.0045438E+001,-1.1852048E+000, 6.1261453E-003, 0.0000000E+000, 0.0000000E+000, 1.4069455E-001, 3.8352719E-002, 7.0015669E-002, 3.1603143E-004,-6.8251198E-025,-5.3142034E-022
 3.4001854E+001, 1.4745782E+001, 0.0000000E+000,-3.2408033E+000,-9.0931268E+000,-1.1238459E+000, 6.1743682E-003, 0.0000000E+000, 0.0000000E+000, 1.4273328E+000, 1.2941807E+000, 7.0015669E-002, 3.1603143E-004,-5.8523409E-025,-4.2304108E-022
 3.4501530E+001, 1.4446222E+001, 0.0000000E+000,-3.1863487E+000,-1.0339234E+001,-1.1516001E+000, 6.0921212E-003, 0.0000000E+000, 0.0000000E+000,-1.5658307E-001,-2.2486784E-001, 7.0015669E-002, 3.1603143E-004,-4.8065060E-025,-3.2431201E-022
 3.5000011E+001, 1.4706413E+001, 0.0000000E+000,-3.2286374E+000,-1.0046991E+001,-1.1404503E+000, 6.1341363E-003, 0.0000000E+000, 0.0000000E+000, 4.1037860E-001, 2.9646853E-001, 7.0015669E-002, 3.1603143E-004,-3.8230423E-025,-2.5022823E-022
 3.5500973E+001, 1.4414025E+001, 0.0000000E+000,-3.1601659E+000,-9.3174201E+000,-1.1614789E+000, 6.1134350E-003, 0.0000000E+000, 0.0000000E+000, 8.7967542E-001, 7.8107312E-001, 7.0015669E-002, 3.1603143E-004,-2.9798966E-025,-2.0089516E-022
 3.6001354E+001, 1.4580531E+001, 0.0000000E+000,-3.2084857E+000,-9.3304464E+000,-1.1712333E+000, 6.0560151E-003, 0.0000000E+000, 0.0000000E+000, 9.7577386E-001, 8.7642116E-001, 7.0015669E-002, 3.1603143E-004,-2.3183088E-025,-1.6925737E-022
 3.6500584E+001, 1.4547547E+001, 0.0000000E+000,-3.2089672E+000,-1.0030495E+001,-1.1871992E+000, 6.0833366E-003, 0.0000000E+000, 0.0000000E+000, 1.9093201E-001, 1.2696913E-001, 7.0015669E-002, 3.1603143E-004,-1.8458564E-025,-1.5079824E-022
 3.7001637E+001, 1.4571953E+001, 0.0000000E+000,-3.2025046E+000,-9.5017699E+000,-1.1949417E+000, 6.1036583E-003, 0.0000000E+000, 0.0000000E+000, 7.8696464E-001, 6.7884012E-001, 7.0015669E-002, 3.1603143E-004,-1.5748994E-025,-1.4513533E-022
 3.7500351E+001, 1.4889158E+001, 0.0000000E+000,-3.2804938E+000,-1.0378389E+001,-1.2267387E+000, 6.1410216E-003, 0.0000000E+000, 0.0000000E+000, 1.8221252E-001, 9.6781785E-003, 7.0015669E-002, 3.1603143E-004,-1.3521742E-025,-1.4396171E-022
 3.8000996E+001, 1.4513396E+001, 0.0000000E+000,-3.1860409E+000,-9.1318280E+000,-1.2179734E+000, 6.1492109E-003, 0.0000000E+000, 0.0000000E+000, 1.1300662E+000, 9.8370244E-001, 7.0015669E-002, 3.1603143E-004,-1.2016526E-025,-1.4605121E-022
 3.8500458E+001, 1.4542781E+001, 0.0000000E+000,-3.1854453E+000,-9.7953375E+000,-1.2129335E+000, 6.2162988E-003, 0.0000000E+000, 0.0000000E+000, 5.2122752E-001, 3.5528110E-001, 7.0015669E-002, 3.1603143E-004,-1.1046269E-025,-1.4741327E-022
 3.9001228E+001, 1.4443269E+001, 0.0000000E+000,-3.1868147E+000,-9.5035104E+000,-1.2134675E+000, 6.1491773E-003, 0.0000000E+000, 0.0000000E+000, 6.8387945E-001, 5.4562583E-001, 7.0015669E-002, 3.1603143E-004,-1.0422747E-025,-1.4485344E-022
 3.9501980E+001, 1.4417251E+001, 0.0000000E+000,-3.1564989E+000,-9.6096600E+000,-1.2380678E+000, 6.0844704E-003, 0.0000000E+000, 0.0000000E+000, 5.4911022E-001, 4.1910897E-001, 7.0015669E-002, 3.1603143E-004,-9.9939161E-026,-1.3810391E-022
 4.0000000E+001, 1.4724168E+001, 0.0000000E+000,-3.2518151E+000,-9.5964539E+000,-1.2213058E+000, 6.0687229E-003, 0.0000000E+000, 0.0000000E+000, 7.5603159E-001, 6.6066170E-001, 7.0015669E-002, 3.1603143E-004,-9.4851235E-026,-1.2755221E-022
