s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 1.9000465E+001, 9.1482647E+000, 0.0000000E+000,-1.6500577E+000,-7.3066665E+000,-2.6360885E-003, 7.1168170E-003, 0.0000000E+000,-3.1429895E-002, 1.2740605E-001, 1.6459133E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.1665546E-001, 0.0000000E+000, 2.1951872E-005
 2.0001160E+001, 9.1481636E+000, 0.0000000E+000,-1.6218153E+000,-7.9033017E+000,-3.5762976E-003, 7.0577756E-003, 0.0000000E+000,-3.0551606E-002,-4.1694386E-001,-4.0402357E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.2529697E-001, 0.0000000E+000, 2.1951872E-005
 2.1001352E+001, 9.1434584E+000, 0.0000000E+000,-1.5628040E+000,-7.4165489E+000,-2.1646566E-003, 7.0037275E-003, 0.0000000E+000,-2.9833538E-002, 1.2761154E-001, 1.3911097E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.3394004E-001, 0.0000000E+000, 2.1951872E-005
 2.2000891E+001, 9.1477475E+000, 0.0000000E+000,-1.5300364E+000,-7.7564789E+000,-1.6364039E-003, 6.9345369E-003, 0.0000000E+000,-2.9009578E-002,-1.7821871E-001,-1.6247925E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.4257906E-001, 0.0000000E+000, 2.1951872E-005
 2.3000038E+001, 9.1447324E+000, 0.0000000E+000,-1.4905006E+000,-7.5004106E+000,-1.7978872E-003, 6.8670423E-003, 0.0000000E+000,-2.8220661E-002, 1.1793778E-001, 1.3066971E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.5121431E-001, 0.0000000E+000, 2.1951872E-005
 2.4001596E+001, 9.1217732E+000, 0.0000000E+000,-1.4563352E+000,-7.7775324E+000,-2.1951405E-003, 6.7206857E-003, 0.0000000E+000,-2.7160055E-002,-1.6611994E-001,-1.3472891E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.5985576E-001, 0.0000000E+000, 2.1951872E-005
 2.5001617E+001, 9.1261172E+000, 0.0000000E+000,-1.3820366E+000,-7.6434187E+000,-1.4526210E-003, 6.5527370E-003, 0.0000000E+000,-2.5836090E-002, 6.8872169E-002, 7.9925920E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.6850356E-001, 0.0000000E+000, 2.1951872E-005
 2.6002310E+001, 9.0834878E+000, 0.0000000E+000,-1.2860490E+000,-7.7651244E+000,-1.3244681E-003, 6.2910557E-003, 0.0000000E+000,-2.4451381E-002,-7.8932369E-003, 1.2829633E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.7714624E-001, 0.0000000E+000, 2.1951872E-005
 2.7000179E+001, 9.1126155E+000, 0.0000000E+000,-1.2216836E+000,-7.7547793E+000,-1.6742716E-003, 5.9700435E-003, 0.0000000E+000,-2.2854020E-002, 1.0619289E-001, 1.1759433E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.8578098E-001, 0.0000000E+000, 2.1951872E-005
 2.8001360E+001, 9.0951050E+000, 0.0000000E+000,-1.1451466E+000,-8.0222448E+000,-1.2894016E-003, 5.7446837E-003, 0.0000000E+000,-2.2086538E-002,-1.1850332E-001,-8.9917654E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.9441594E-001, 0.0000000E+000, 2.1951872E-005
 2.9000656E+001, 9.1120169E+000, 0.0000000E+000,-1.0865910E+000,-7.9645598E+000,-2.3246924E-003, 5.5379843E-003, 0.0000000E+000,-2.1513520E-002, 1.0173111E-002, 4.2565899E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.0305836E-001, 0.0000000E+000, 2.1951872E-005
 3.0000889E+001, 9.1220927E+000, 0.0000000E+000,-1.0264975E+000,-8.0705922E+000,-2.0602471E-003, 5.3607854E-003, 0.0000000E+000,-2.0874453E-002,-4.1276807E-002, 7.4291868E-003, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.1169461E-001, 0.0000000E+000, 2.1951872E-005
 3.1001841E+001, 9.0411521E+000, 0.0000000E+000,-9.1512035E-001,-8.0688616E+000,-1.0874686E-003, 5.1211751E-003, 0.0000000E+000,-1.9669117E-002,-2.7498125E-003, 4.1534700E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.2034112E-001, 0.0000000E+000, 2.1951872E-005
 3.2001411E+001, 9.0085534E+000, 0.0000000E+000,-8.1057631E-001,-8.0459523E+000,-7.5194138E-004, 4.6803185E-003, 0.0000000E+000,-1.7730789E-002, 7.5882543E-002, 1.3822240E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.2898373E-001, 0.0000000E+000, 2.1951872E-005
 3.3000198E+001, 9.0626554E+000, 0.0000000E+000,-7.3817128E-001,-8.1771946E+000,-9.5152287E-004, 4.2754166E-003, 0.0000000E+000,-1.6801580E-002, 8.8964864E-002, 1.3381183E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.3761608E-001, 0.0000000E+000, 2.1951872E-005
 3.4001003E+001, 9.0890474E+000, 0.0000000E+000,-6.6135465E-001,-8.3779258E+000,-8.1613697E-004, 4.1145830E-003, 0.0000000E+000,-1.6607317E-002,-1.8140387E-003, 3.6458057E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.4625477E-001, 0.0000000E+000, 2.1951872E-005
 3.5001553E+001, 9.1574943E+000, 0.0000000E+000,-5.6574453E-001,-8.2935789E+000,-9.4056757E-004, 3.9649303E-003, 0.0000000E+000,-1.6195817E-002, 2.0863157E-001, 2.8499939E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.5490113E-001, 0.0000000E+000, 2.1951872E-005
 3.6002266E+001, 9.0449103E+000, 0.0000000E+000,-4.8106781E-001,-8.4789935E+000,-1.1132840E-003, 3.7548462E-003, 0.0000000E+000,-1.5741675E-002, 6.7759498E-003, 7.1748839E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.6354630E-001, 0.0000000E+000, 2.1951872E-005
 3.7000458E+001, 9.1279425E+000, 0.0000000E+000,-4.9502360E-001,-8.9000489E+000,-1.2809741E-003, 3.5906575E-003, 0.0000000E+000,-1.5131296E-002,-3.2591739E-001,-2.7995162E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.7218171E-001, 0.0000000E+000, 2.1951872E-005
 3.8000221E+001, 9.0560423E+000, 0.0000000E+000,-4.4721954E-001,-8.5891399E+000,-4.0912680E-004, 3.4188216E-003, 0.0000000E+000,-1.4923414E-002,-4.3842912E-002, 7.7691805E-003, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.8081249E-001, 0.0000000E+000, 2.1951872E-005
 3.9000992E+001, 8.7009948E+000, 0.0000000E+000,-3.5183686E-001,-8.2643767E+000,-1.0091116E-003, 2.9115899E-003, 0.0000000E+000,-1.4895633E-002, 5.6169259E-002, 7.1788053E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.8945561E-001, 0.0000000E+000, 2.1951872E-005
 4.0001709E+001, 8.7108363E+000, 0.0000000E+000,-3.2241429E-001,-8.2984893E+000,-4.5344656E-004, 2.6349037E-003, 0.0000000E+000,-1.4747022E-002, 1.2235533E-002, 7.7367125E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.9810227E-001, 0.0000000E+000, 2.1951872E-005
 4.1000038E+001, 8.8958964E+000, 0.0000000E+000,-2.8899472E-001,-8.4933312E+000,-1.0770144E-003, 2.5843733E-003, 0.0000000E+000,-1.4957949E-002, 2.5564752E-002, 1.0011987E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.0673701E-001, 0.0000000E+000, 2.1951872E-005
 4.2000572E+001, 8.4063483E+000, 0.0000000E+000,-2.3206043E-001,-8.7426772E+000,-3.7250661E-004, 2.5507756E-003, 0.0000000E+000,-1.3745093E-002,-6.2242042E-001,-5.7995614E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.1537347E-001, 0.0000000E+000, 2.1951872E-005
 4.3000431E+001, 7.6091445E+000, 0.0000000E+000,-1.5792176E-001,-7.2668978E+000,-1.1713218E-004, 2.2797383E-003, 0.0000000E+000,-8.6685212E-003, 1.2717977E-001, 1.7781910E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.2401345E-001, 0.0000000E+000, 2.1951872E-005
 4.4002094E+001, 7.7234767E+000, 0.0000000E+000,-1.1946248E-001,-7.6947050E+000,-2.8075832E-004, 1.9319711E-003, 0.0000000E+000,-6.6844426E-003,-1.7400254E-001,-9.5724029E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.3266193E-001, 0.0000000E+000, 2.1951872E-005
 4.5002388E+001, 7.6908216E+000, 0.0000000E+000,-9.1335357E-002,-7.8354949E+000,-4.7244918E-004, 1.6832998E-003, 0.0000000E+000,-3.5273179E-003,-3.0779553E-001,-2.3832507E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.4131099E-001, 0.0000000E+000, 2.1951872E-005
 4.6001358E+001, 6.2625672E+000, 0.0000000E+000,-5.8007270E-002,-7.2896741E+000,-3.9041748E-005, 1.7337501E-003, 0.0000000E+000,-8.1435283E-004,-1.1523060E+000,-1.0842338E+000, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.4994836E-001, 0.0000000E+000, 2.1951872E-005
 4.7002460E+001, 3.6770826E+000, 0.0000000E+000,-2.1569000E-002,-4.7147229E+000, 1.1631596E-004, 1.3549539E-003, 0.0000000E+000,-3.8395959E-004,-1.1028974E+000,-1.0581220E+000, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.5859289E-001, 0.0000000E+000, 2.1951872E-005
 4.8002094E+001, 2.5323299E+000, 0.0000000E+000,-8.9816572E-003,-3.4008885E+000, 3.2605512E-004, 1.3351159E-003, 0.0000000E+000,-3.0831409E-004,-9.1492776E-001,-8.7618739E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.6723834E-001, 0.0000000E+000, 2.1951872E-005
 4.9005764E+001, 1.3051866E+000, 0.0000000E+000,-2.0330032E-003,-1.8956172E+000, 4.0727925E-004, 1.3658576E-003, 0.0000000E+000,-2.5528253E-004,-6.2269905E-001,-5.9094571E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.7590374E-001, 0.0000000E+000, 2.1951872E-005
 5.0000477E+001, 3.6113593E-001, 0.0000000E+000, 3.6144290E-005,-5.2919397E-001, 4.1552020E-004, 1.3543333E-003, 0.0000000E+000,-2.2657969E-004,-1.8230792E-001,-1.6647863E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.8455200E-001, 0.0000000E+000, 2.1951872E-005
 5.1005108E+001, 1.0650937E-002, 0.0000000E+000, 3.3308527E-004,-1.6637005E-002, 4.0898405E-004, 1.2648172E-003, 0.0000000E+000,-2.2684310E-004,-1.7972592E-002,-4.2060245E-003, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.9320553E-001, 0.0000000E+000, 2.1951872E-005
 5.2012474E+001, 0.0000000E+000, 0.0000000E+000, 3.2621355E-004, 1.1053193E-002, 4.0084463E-004, 1.2563136E-003, 0.0000000E+000,-2.3056012E-004,-1.4750290E-003, 1.2806005E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.0190237E-001, 0.0000000E+000, 2.1951872E-005
 5.3004807E+001, 0.0000000E+000, 0.0000000E+000, 3.1862003E-004, 1.2852859E-002, 3.9426619E-004, 1.1167777E-003, 0.0000000E+000,-2.1082303E-004, 2.1608944E-005, 1.4471700E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.1053876E-001, 0.0000000E+000, 2.1951872E-005
 5.4006496E+001, 0.0000000E+000, 0.0000000E+000, 3.1014653E-004, 9.2828577E-003, 4.0964573E-004, 1.2478876E-003, 0.0000000E+000,-2.2792435E-004,-2.9977258E-003, 1.1022613E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.1914829E-001, 0.0000000E+000, 2.1951872E-005
 5.5004700E+001, 0.0000000E+000, 0.0000000E+000, 3.0327830E-004, 1.3303357E-002, 4.0966315E-004, 1.1916277E-003, 0.0000000E+000,-2.6417915E-004, 7.0063673E-004, 1.4943747E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.2778921E-001, 0.0000000E+000, 2.1951872E-005
 5.6002907E+001, 0.0000000E+000, 0.0000000E+000, 2.9580919E-004, 1.1205159E-002, 3.5533892E-004, 1.0715349E-003, 0.0000000E+000,-2.1219538E-004,-1.5272520E-003, 1.2715647E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.3641089E-001, 0.0000000E+000, 2.1951872E-005
 5.7001110E+001, 0.0000000E+000, 0.0000000E+000, 2.8831689E-004, 1.4859637E-002, 3.2966276E-004, 9.6241783E-004, 0.0000000E+000,-1.9910673E-004, 1.6594914E-003, 1.6240927E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.4503258E-001, 0.0000000E+000, 2.1951872E-005
 5.8012627E+001, 0.0000000E+000, 0.0000000E+000, 2.8177175E-004, 1.2156616E-002, 3.7996469E-004, 1.1420133E-003, 0.0000000E+000,-2.0611673E-004,-1.0993728E-003, 1.3754249E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.5371255E-001, 0.0000000E+000, 2.1951872E-005
 5.9000492E+001, 0.0000000E+000, 0.0000000E+000, 2.7461910E-004, 1.4232399E-002, 3.6096936E-004, 1.0942981E-003, 0.0000000E+000,-2.1881721E-004, 7.8108792E-004, 1.5743468E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.6234267E-001, 0.0000000E+000, 2.1951872E-005
 6.0000618E+001, 0.0000000E+000, 0.0000000E+000, 2.6878189E-004, 1.1644878E-002, 3.7144066E-004, 1.0786935E-003, 0.0000000E+000,-1.9897450E-004,-2.2601172E-003, 1.3164819E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.7094480E-001, 0.0000000E+000, 2.1951872E-005
 6.1000740E+001, 0.0000000E+000, 0.0000000E+000, 2.6514508E-004, 1.3797635E-002, 3.6573168E-004, 1.0862010E-003, 0.0000000E+000,-2.0638293E-004,-5.5347085E-004, 1.5308330E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.7958605E-001, 0.0000000E+000, 2.1951872E-005
 6.2000866E+001, 0.0000000E+000, 0.0000000E+000, 2.5952738E-004, 1.3477596E-002, 3.4634776E-004, 9.9553166E-004, 0.0000000E+000,-2.0466278E-004,-9.5038828E-004, 1.4874340E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.8822582E-001, 0.0000000E+000, 2.1951872E-005
 6.3000992E+001, 0.0000000E+000, 0.0000000E+000, 2.5624982E-004, 1.1713225E-002, 3.4853520E-004, 1.0923002E-003, 0.0000000E+000,-2.1918792E-004,-2.7042558E-003, 1.3191122E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.9686707E-001, 0.0000000E+000, 2.1951872E-005
 6.4001114E+001, 0.0000000E+000, 0.0000000E+000, 2.5054485E-004, 1.4708089E-002, 3.6138313E-004, 1.1206560E-003, 0.0000000E+000,-2.5126580E-004, 4.0506347E-004, 1.6189407E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 5.0550832E-001, 0.0000000E+000, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 2.4431688E-004, 1.5476077E-002, 3.5771593E-004, 1.0762068E-003, 0.0000000E+000,-2.9782123E-004, 1.1040553E-003, 1.6856495E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 5.1414063E-001, 0.0000000E+000, 2.1951872E-005
