s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 1.5000079E+001, 1.4898657E+001, 0.0000000E+000,-5.8164910E+000,-7.4217087E+000,-4.2256546E-001, 1.8407311E-003, 0.0000000E+000, 0.0000000E+000, 1.1744527E+000, 1.2397323E+000, 7.0170491E-002, 3.1603143E-004,-2.2783351E-054,-4.1045077E-052
 1.5500031E+001, 1.4106613E+001, 0.0000000E+000,-5.4997154E+000,-7.2772376E+000,-4.5514201E-001, 1.8658496E-003, 0.0000000E+000, 0.0000000E+000, 8.2190494E-001, 8.7638429E-001, 7.0170491E-002, 3.1603143E-004,-3.6605865E-054,-6.5158871E-052
 1.6000143E+001, 1.4776406E+001, 0.0000000E+000,-5.8023433E+000,-6.6580144E+000,-4.4473781E-001, 1.8757941E-003, 0.0000000E+000, 0.0000000E+000, 1.7838786E+000, 1.8731860E+000, 7.0170491E-002, 3.1603143E-004,-5.8363573E-054,-1.0216009E-051
 1.6500061E+001, 1.4370294E+001, 0.0000000E+000,-5.6276989E+000,-7.6222484E+000,-4.6923298E-001, 1.9069055E-003, 0.0000000E+000, 0.0000000E+000, 5.8997048E-001, 6.5302036E-001, 7.0170491E-002, 3.1603143E-004,-9.2366477E-054,-1.5831753E-051
 1.7000078E+001, 1.3712149E+001, 0.0000000E+000,-5.4876813E+000,-6.7287586E+000,-4.7203389E-001, 1.9228911E-003, 0.0000000E+000, 0.0000000E+000, 9.7098017E-001, 1.0255981E+000, 7.0170491E-002, 3.1603143E-004,-1.4133330E-053,-2.3672210E-051
 1.7500217E+001, 1.5161634E+001, 0.0000000E+000,-5.9269594E+000,-8.1176916E+000,-5.0198411E-001, 1.9443719E-003, 0.0000000E+000, 0.0000000E+000, 5.2337138E-001, 6.1694358E-001, 7.0170491E-002, 3.1603143E-004,-2.0840466E-053,-3.4117570E-051
 1.8000122E+001, 1.4165327E+001, 0.0000000E+000,-5.4997878E+000,-8.0555497E+000,-4.7487485E-001, 1.9707839E-003, 0.0000000E+000, 0.0000000E+000, 9.7542030E-002, 1.3708532E-001, 7.0170491E-002, 3.1603143E-004,-3.0185920E-053,-4.8271499E-051
 1.8500092E+001, 1.3980089E+001, 0.0000000E+000,-5.5499160E+000,-7.0494926E+000,-4.5483721E-001, 1.9939705E-003, 0.0000000E+000, 0.0000000E+000, 8.6106917E-001, 9.2783702E-001, 7.0170491E-002, 3.1603143E-004,-4.2838959E-053,-6.6882703E-051
 1.9000269E+001, 1.4425694E+001, 0.0000000E+000,-5.7216769E+000,-7.3615797E+000,-4.7277803E-001, 2.0014532E-003, 0.0000000E+000, 0.0000000E+000, 7.8792874E-001, 8.7166088E-001, 7.0170491E-002, 3.1603143E-004,-5.8430259E-053,-8.9293650E-051
 1.9500128E+001, 1.5102085E+001, 0.0000000E+000,-5.8922779E+000,-7.7867846E+000,-5.1850055E-001, 2.0228287E-003, 0.0000000E+000, 0.0000000E+000, 8.1904488E-001, 9.0654524E-001, 7.0170491E-002, 3.1603143E-004,-7.6095660E-053,-1.1422243E-050
 2.0000181E+001, 1.3884905E+001, 0.0000000E+000,-5.4946555E+000,-7.3390937E+000,-4.7971422E-001, 2.0391570E-003, 0.0000000E+000, 0.0000000E+000, 5.4396648E-001, 5.7348107E-001, 7.0170491E-002, 3.1603143E-004,-9.5699157E-053,-1.4154888E-050
 2.0500154E+001, 1.4378089E+001, 0.0000000E+000,-5.6536311E+000,-7.3826626E+000,-5.0219847E-001, 2.0766682E-003, 0.0000000E+000, 0.0000000E+000, 7.7607686E-001, 8.4167344E-001, 7.0170491E-002, 3.1603143E-004,-1.1611416E-052,-1.6960847E-050
 2.1000149E+001, 1.4617803E+001, 0.0000000E+000,-5.7328918E+000,-6.9763294E+000,-5.1838165E-001, 2.1082527E-003, 0.0000000E+000, 0.0000000E+000, 1.3371471E+000, 1.3923086E+000, 7.0170491E-002, 3.1603143E-004,-1.3586055E-052,-1.9603613E-050
 2.1500038E+001, 1.4589874E+001, 0.0000000E+000,-5.6799961E+000,-7.7888191E+000,-5.3958894E-001, 2.1015683E-003, 0.0000000E+000, 0.0000000E+000, 5.1844686E-001, 5.8357160E-001, 7.0170491E-002, 3.1603143E-004,-1.5671007E-052,-2.2291866E-050
 2.2000219E+001, 1.3727737E+001, 0.0000000E+000,-5.3281249E+000,-7.1448731E+000,-5.0074949E-001, 2.1142212E-003, 0.0000000E+000, 0.0000000E+000, 7.0219815E-001, 7.5610416E-001, 7.0170491E-002, 3.1603143E-004,-1.8228026E-052,-2.5441428E-050
 2.2500059E+001, 1.4358943E+001, 0.0000000E+000,-5.6146745E+000,-7.3285949E+000,-5.3218135E-001, 2.1292651E-003, 0.0000000E+000, 0.0000000E+000, 8.3020416E-001, 8.8562115E-001, 7.0170491E-002, 3.1603143E-004,-2.1576486E-052,-2.9347017E-050
 2.3000013E+001, 1.4220057E+001, 0.0000000E+000,-5.6508717E+000,-8.0217552E+000,-5.3748081E-001, 2.1433637E-003, 0.0000000E+000, 0.0000000E+000,-5.0104646E-002, 1.2092440E-002, 7.0170491E-002, 3.1603143E-004,-2.6570401E-052,-3.5010769E-050
 2.3500006E+001, 1.4714955E+001, 0.0000000E+000,-5.7749226E+000,-7.4280917E+000,-5.2639521E-001, 2.1668077E-003, 0.0000000E+000, 0.0000000E+000, 9.1650298E-001, 9.8771224E-001, 7.0170491E-002, 3.1603143E-004,-3.4122935E-052,-4.3531620E-050
 2.4000120E+001, 1.4631250E+001, 0.0000000E+000,-5.6967010E+000,-6.8847202E+000,-5.1913697E-001, 2.1831445E-003, 0.0000000E+000, 0.0000000E+000, 1.4800192E+000, 1.5328747E+000, 7.0170491E-002, 3.1603143E-004,-4.4550990E-052,-5.5224993E-050
 2.4500092E+001, 1.4362096E+001, 0.0000000E+000,-5.6040941E+000,-7.0262167E+000,-5.6029061E-001, 2.2115387E-003, 0.0000000E+000, 0.0000000E+000, 1.1099738E+000, 1.1737062E+000, 7.0170491E-002, 3.1603143E-004,-5.8486796E-052,-7.0922234E-050
 2.5000082E+001, 1.4150393E+001, 0.0000000E+000,-5.4898734E+000,-7.7481591E+000,-5.8342977E-001, 2.2231536E-003, 0.0000000E+000, 0.0000000E+000, 2.8177182E-001, 3.3115358E-001, 7.0170491E-002, 3.1603143E-004,-7.7085518E-052,-9.2287458E-050
 2.5500130E+001, 1.4383010E+001, 0.0000000E+000,-5.6244783E+000,-7.5289363E+000,-5.8130699E-001, 2.2593834E-003, 0.0000000E+000, 0.0000000E+000, 6.0739520E-001, 6.5054811E-001, 7.0170491E-002, 3.1603143E-004,-1.0085121E-051,-1.2017856E-049
 2.6000105E+001, 1.4539602E+001, 0.0000000E+000,-5.7592344E+000,-7.5248252E+000,-5.5406987E-001, 2.2695111E-003, 0.0000000E+000, 0.0000000E+000, 6.5966982E-001, 7.0374211E-001, 7.0170491E-002, 3.1603143E-004,-1.3027616E-051,-1.5555595E-049
 2.6500092E+001, 1.4143903E+001, 0.0000000E+000,-5.5638364E+000,-7.0251279E+000,-5.6649307E-001, 2.2752250E-003, 0.0000000E+000, 0.0000000E+000, 9.3370229E-001, 9.9072127E-001, 7.0170491E-002, 3.1603143E-004,-1.6541776E-051,-1.9898869E-049
 2.7000177E+001, 1.4507125E+001, 0.0000000E+000,-5.7106122E+000,-7.1362007E+000,-5.9114018E-001, 2.2760078E-003, 0.0000000E+000, 0.0000000E+000, 9.9910577E-001, 1.0714477E+000, 7.0170491E-002, 3.1603143E-004,-2.0629140E-051,-2.5066963E-049
 2.7500084E+001, 1.4536297E+001, 0.0000000E+000,-5.6954775E+000,-6.9347246E+000,-6.3346991E-001, 2.2821901E-003, 0.0000000E+000, 0.0000000E+000, 1.2139658E+000, 1.2749075E+000, 7.0170491E-002, 3.1603143E-004,-2.5422357E-051,-3.1225769E-049
 2.8000216E+001, 1.3749977E+001, 0.0000000E+000,-5.3144128E+000,-7.4443116E+000,-5.9661916E-001, 2.3183561E-003, 0.0000000E+000, 0.0000000E+000, 3.6428295E-001, 3.9695227E-001, 7.0170491E-002, 3.1603143E-004,-3.0692153E-051,-3.8090488E-049
 2.8500004E+001, 1.5083806E+001, 0.0000000E+000,-5.8995951E+000,-7.4709828E+000,-5.9702651E-001, 2.3585024E-003, 0.0000000E+000, 0.0000000E+000, 1.0398334E+000, 1.1185603E+000, 7.0170491E-002, 3.1603143E-004,-3.5766210E-051,-4.4824145E-049
 2.9000114E+001, 1.3807441E+001, 0.0000000E+000,-5.4868002E+000,-7.4805818E+000,-6.2717900E-001, 2.3607135E-003, 0.0000000E+000, 0.0000000E+000, 1.7679509E-001, 2.1524058E-001, 7.0170491E-002, 3.1603143E-004,-4.0199404E-051,-5.0921869E-049
 2.9500084E+001, 1.4557561E+001, 0.0000000E+000,-5.7563603E+000,-7.0519684E+000,-6.2803769E-001, 2.3702806E-003, 0.0000000E+000, 0.0000000E+000, 1.0502278E+000, 1.1235653E+000, 7.0170491E-002, 3.1603143E-004,-4.3701283E-051,-5.6027379E-049
 3.0000120E+001, 1.4552764E+001, 0.0000000E+000,-5.7295639E+000,-7.3979673E+000,-6.5031150E-001, 2.4021621E-003, 0.0000000E+000, 0.0000000E+000, 7.0498050E-001, 7.7732389E-001, 7.0170491E-002, 3.1603143E-004,-4.6751205E-051,-6.0793756E-049
 3.0500099E+001, 1.4142217E+001, 0.0000000E+000,-5.4643228E+000,-7.1484762E+000,-6.6812816E-001, 2.4192707E-003, 0.0000000E+000, 0.0000000E+000, 8.2122241E-001, 8.6370879E-001, 7.0170491E-002, 3.1603143E-004,-4.9772064E-051,-6.5713894E-049
 3.1000004E+001, 1.4014081E+001, 0.0000000E+000,-5.5182892E+000,-7.6391725E+000,-6.8229407E-001, 2.4399355E-003, 0.0000000E+000, 0.0000000E+000, 1.2260501E-001, 1.7676563E-001, 7.0170491E-002, 3.1603143E-004,-5.2160069E-051,-6.9988009E-049
 3.1500017E+001, 1.5344907E+001, 0.0000000E+000,-6.0747895E+000,-7.5025646E+000,-6.4409089E-001, 2.4750994E-003, 0.0000000E+000, 0.0000000E+000, 1.0545213E+000, 1.1259375E+000, 7.0170491E-002, 3.1603143E-004,-5.4081343E-051,-7.3871518E-049
 3.2000099E+001, 1.4125190E+001, 0.0000000E+000,-5.5548118E+000,-7.8592275E+000,-6.7398949E-001, 2.4785623E-003, 0.0000000E+000, 0.0000000E+000,-4.4120868E-003, 3.9639778E-002, 7.0170491E-002, 3.1603143E-004,-5.5179162E-051,-7.6859039E-049
