s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 1.6000277E+001, 1.4523441E+001, 0.0000000E+000,-4.3494607E+000,-8.0415181E+000,-6.1556640E-001, 1.8643409E-003, 0.0000000E+000, 0.0000000E+000, 1.4968495E+000, 1.5187606E+000, 7.0170491E-002, 3.1603143E-004,-1.5251839E-038,-2.4291016E-035
 1.6500257E+001, 1.4055754E+001, 0.0000000E+000,-4.2079769E+000,-8.5309362E+000,-6.0759708E-001, 1.8568659E-003, 0.0000000E+000, 0.0000000E+000, 7.2848235E-001, 7.1110070E-001, 7.0170491E-002, 3.1603143E-004,-4.1785056E-038,-6.4604540E-035
 1.7000227E+001, 1.4390383E+001, 0.0000000E+000,-4.2981420E+000,-8.4803679E+000,-5.9293906E-001, 1.8534236E-003, 0.0000000E+000, 0.0000000E+000, 1.0099863E+000, 1.0207875E+000, 7.0170491E-002, 3.1603143E-004,-1.0677820E-037,-1.6178198E-034
 1.7500010E+001, 1.4111567E+001, 0.0000000E+000,-4.2254934E+000,-8.3254304E+000,-6.2009023E-001, 1.8614303E-003, 0.0000000E+000, 0.0000000E+000, 9.1252006E-001, 9.4241454E-001, 7.0170491E-002, 3.1603143E-004,-2.2820824E-037,-3.3964498E-034
 1.8000315E+001, 1.4593090E+001, 0.0000000E+000,-4.3663406E+000,-9.2550989E+000,-6.3063873E-001, 1.8821686E-003, 0.0000000E+000, 0.0000000E+000, 3.3273138E-001, 3.4289412E-001, 7.0170491E-002, 3.1603143E-004,-4.0756083E-037,-5.9584277E-034
 1.8500526E+001, 1.3994285E+001, 0.0000000E+000,-4.1876165E+000,-8.6730840E+000,-6.3531608E-001, 1.8909073E-003, 0.0000000E+000, 0.0000000E+000, 5.1746755E-001, 5.0015898E-001, 7.0170491E-002, 3.1603143E-004,-6.1027226E-037,-8.7684314E-034
 1.9000036E+001, 1.4197169E+001, 0.0000000E+000,-4.2514782E+000,-8.5132483E+000,-6.1618937E-001, 1.8698332E-003, 0.0000000E+000, 0.0000000E+000, 7.9684639E-001, 8.1812316E-001, 7.0170491E-002, 3.1603143E-004,-7.8236753E-037,-1.1060399E-033
 1.9500338E+001, 1.4572840E+001, 0.0000000E+000,-4.3613946E+000,-9.1084706E+000,-6.7301260E-001, 1.8747839E-003, 0.0000000E+000, 0.0000000E+000, 4.2185024E-001, 4.3183667E-001, 7.0170491E-002, 3.1603143E-004,-8.6872310E-037,-1.2088757E-033
 2.0000290E+001, 1.4060909E+001, 0.0000000E+000,-4.2059576E+000,-8.3101174E+000,-6.4668235E-001, 1.8696361E-003, 0.0000000E+000, 0.0000000E+000, 9.0641572E-001, 9.0002081E-001, 7.0170491E-002, 3.1603143E-004,-8.7398867E-037,-1.1953444E-033
 2.0500019E+001, 1.4617809E+001, 0.0000000E+000,-4.3749242E+000,-8.7142859E+000,-6.6300678E-001, 1.8531463E-003, 0.0000000E+000, 0.0000000E+000, 8.6744269E-001, 8.6744552E-001, 7.0170491E-002, 3.1603143E-004,-8.1737210E-037,-1.0973757E-033
 2.1000002E+001, 1.4521547E+001, 0.0000000E+000,-4.3461733E+000,-7.9927094E+000,-6.6157730E-001, 1.8699064E-003, 0.0000000E+000, 0.0000000E+000, 1.5158991E+000, 1.5229566E+000, 7.0170491E-002, 3.1603143E-004,-7.3401837E-037,-9.6873916E-034
 2.1500286E+001, 1.4677359E+001, 0.0000000E+000,-4.3911754E+000,-8.6014867E+000,-6.9687051E-001, 1.8575270E-003, 0.0000000E+000, 0.0000000E+000, 9.6149137E-001, 9.8968356E-001, 7.0170491E-002, 3.1603143E-004,-6.5006308E-037,-8.4878215E-034
 2.2000463E+001, 1.3963431E+001, 0.0000000E+000,-4.1838061E+000,-7.9061510E+000,-6.7814806E-001, 1.8775449E-003, 0.0000000E+000, 0.0000000E+000, 1.2346710E+000, 1.1972035E+000, 7.0170491E-002, 3.1603143E-004,-5.8820724E-037,-7.6769066E-034
 2.2500532E+001, 1.4454434E+001, 0.0000000E+000,-4.3222656E+000,-8.8162524E+000,-6.8915441E-001, 1.8738682E-003, 0.0000000E+000, 0.0000000E+000, 5.7077331E-001, 6.2863577E-001, 7.0170491E-002, 3.1603143E-004,-5.6133762E-037,-7.4005776E-034
 2.3000168E+001, 1.4008167E+001, 0.0000000E+000,-4.1951468E+000,-8.6275997E+000,-6.9169978E-001, 1.8696097E-003, 0.0000000E+000, 0.0000000E+000, 4.9862720E-001, 4.9559045E-001, 7.0170491E-002, 3.1603143E-004,-5.6835012E-037,-7.6116190E-034
 2.3500181E+001, 1.3815630E+001, 0.0000000E+000,-4.1306824E+000,-8.9757559E+000,-6.8057501E-001, 1.8689863E-003, 0.0000000E+000, 0.0000000E+000, 5.9978575E-002, 3.0485920E-002, 7.0170491E-002, 3.1603143E-004,-5.8350479E-037,-7.9231128E-034
 2.4000158E+001, 1.5158977E+001, 0.0000000E+000,-4.5463404E+000,-8.4993438E+000,-6.8185620E-001, 1.8928027E-003, 0.0000000E+000, 0.0000000E+000, 1.4003043E+000, 1.4333295E+000, 7.0170491E-002, 3.1603143E-004,-5.8838316E-037,-8.0648302E-034
 2.4500149E+001, 1.4257271E+001, 0.0000000E+000,-4.2677448E+000,-9.4441113E+000,-7.1714377E-001, 1.9099055E-003, 0.0000000E+000, 0.0000000E+000,-1.6101582E-001,-1.6981907E-001, 7.0170491E-002, 3.1603143E-004,-5.7422473E-037,-7.9164455E-034
 2.5000198E+001, 1.4682551E+001, 0.0000000E+000,-4.3980365E+000,-9.0185993E+000,-7.3394807E-001, 1.9008565E-003, 0.0000000E+000, 0.0000000E+000, 5.5726956E-001, 5.3386779E-001, 7.0170491E-002, 3.1603143E-004,-5.3462362E-037,-7.3840156E-034
 2.5500292E+001, 1.3999159E+001, 0.0000000E+000,-4.1833514E+000,-9.3446988E+000,-7.3004613E-001, 1.9124166E-003, 0.0000000E+000, 0.0000000E+000,-2.3732719E-001,-2.5702513E-001, 7.0170491E-002, 3.1603143E-004,-4.8281520E-037,-6.6583160E-034
 2.6000292E+001, 1.4241813E+001, 0.0000000E+000,-4.2675438E+000,-9.0986594E+000,-7.0685642E-001, 1.8928544E-003, 0.0000000E+000, 0.0000000E+000, 1.4583367E-001, 1.7064596E-001, 7.0170491E-002, 3.1603143E-004,-4.2615293E-037,-5.8521477E-034
 2.6500376E+001, 1.4293187E+001, 0.0000000E+000,-4.2786711E+000,-8.9119575E+000,-7.0770047E-001, 1.9119270E-003, 0.0000000E+000, 0.0000000E+000, 4.4947104E-001, 3.9676978E-001, 7.0170491E-002, 3.1603143E-004,-3.7313395E-037,-5.0925842E-034
 2.7000305E+001, 1.4575755E+001, 0.0000000E+000,-4.3654714E+000,-8.6021002E+000,-7.0921657E-001, 1.9112298E-003, 0.0000000E+000, 0.0000000E+000, 8.7548266E-001, 9.0087816E-001, 7.0170491E-002, 3.1603143E-004,-3.3140774E-037,-4.4937800E-034
 2.7500055E+001, 1.3984152E+001, 0.0000000E+000,-4.1888701E+000,-7.7578743E+000,-6.8708146E-001, 1.9099301E-003, 0.0000000E+000, 0.0000000E+000, 1.3758358E+000, 1.3522359E+000, 7.0170491E-002, 3.1603143E-004,-3.0483361E-037,-4.1069992E-034
 2.8000032E+001, 1.4709699E+001, 0.0000000E+000,-4.3992855E+000,-9.1627134E+000,-7.3362038E-001, 1.8939401E-003, 0.0000000E+000, 0.0000000E+000, 3.8862104E-001, 4.1597396E-001, 7.0170491E-002, 3.1603143E-004,-2.8914808E-037,-3.8725750E-034
 2.8500286E+001, 1.4565686E+001, 0.0000000E+000,-4.3623923E+000,-8.9596118E+000,-7.2716785E-001, 1.9087632E-003, 0.0000000E+000, 0.0000000E+000, 5.2035982E-001, 5.1842262E-001, 7.0170491E-002, 3.1603143E-004,-2.7949587E-037,-3.7189898E-034
 2.9000278E+001, 1.4040846E+001, 0.0000000E+000,-4.1933595E+000,-9.0980809E+000,-7.2131053E-001, 1.8851649E-003, 0.0000000E+000, 0.0000000E+000, 4.7812136E-002, 2.9980362E-002, 7.0170491E-002, 3.1603143E-004,-2.7524467E-037,-3.6324787E-034
 2.9500061E+001, 1.4565618E+001, 0.0000000E+000,-4.3626159E+000,-8.9801267E+000,-7.4148563E-001, 1.9120424E-003, 0.0000000E+000, 0.0000000E+000, 4.9721500E-001, 4.8330149E-001, 7.0170491E-002, 3.1603143E-004,-2.7873770E-037,-3.6374246E-034
 3.0000338E+001, 1.4355039E+001, 0.0000000E+000,-4.2962508E+000,-8.3403910E+000,-7.4655826E-001, 1.9002076E-003, 0.0000000E+000, 0.0000000E+000, 9.9060291E-001, 9.7373898E-001, 7.0170491E-002, 3.1603143E-004,-2.9726393E-037,-3.8191301E-034
 3.0500046E+001, 1.3882551E+001, 0.0000000E+000,-4.1620707E+000,-8.4447575E+000,-7.5230985E-001, 1.8856583E-003, 0.0000000E+000, 0.0000000E+000, 5.1520338E-001, 5.2529853E-001, 7.0170491E-002, 3.1603143E-004,-3.4192767E-037,-4.3032605E-034
 3.1000248E+001, 1.4170166E+001, 0.0000000E+000,-4.2390125E+000,-8.7766948E+000,-7.6032659E-001, 1.8823663E-003, 0.0000000E+000, 0.0000000E+000, 4.1705905E-001, 3.9601413E-001, 7.0170491E-002, 3.1603143E-004,-4.1674941E-037,-5.1267335E-034
 3.1500254E+001, 1.4715735E+001, 0.0000000E+000,-4.4075938E+000,-9.0407208E+000,-7.9319034E-001, 1.8794643E-003, 0.0000000E+000, 0.0000000E+000, 4.7868776E-001, 4.7610903E-001, 7.0170491E-002, 3.1603143E-004,-5.1064472E-037,-6.1602114E-034
 3.2000202E+001, 1.4058055E+001, 0.0000000E+000,-4.2017117E+000,-7.3596898E+000,-7.5714505E-001, 1.8643150E-003, 0.0000000E+000, 0.0000000E+000, 1.7644442E+000, 1.7413726E+000, 7.0170491E-002, 3.1603143E-004,-5.9640547E-037,-7.1057675E-034
 3.2500008E+001, 1.4193207E+001, 0.0000000E+000,-4.2527829E+000,-8.5446114E+000,-7.6423255E-001, 1.8783190E-003, 0.0000000E+000, 0.0000000E+000, 6.5177851E-001, 6.3345845E-001, 7.0170491E-002, 3.1603143E-004,-6.3802624E-037,-7.5693065E-034
 3.3000134E+001, 1.5177093E+001, 0.0000000E+000,-4.5421699E+000,-8.0853299E+000,-7.9796841E-001, 1.9243945E-003, 0.0000000E+000, 0.0000000E+000, 1.7243043E+000, 1.7535491E+000, 7.0170491E-002, 3.1603143E-004,-6.4597429E-037,-7.6839711E-034
 3.3500374E+001, 1.4080865E+001, 0.0000000E+000,-4.2115536E+000,-8.3797940E+000,-8.0916213E-001, 1.9285920E-003, 0.0000000E+000, 0.0000000E+000, 7.3318387E-001, 6.8228343E-001, 7.0170491E-002, 3.1603143E-004,-6.3161661E-037,-7.5671969E-034
 3.4000404E+001, 1.4221504E+001, 0.0000000E+000,-4.2643632E+000,-9.2335097E+000,-8.1268691E-001, 1.9266301E-003, 0.0000000E+000, 0.0000000E+000,-9.6778303E-002,-8.7128767E-002, 7.0170491E-002, 3.1603143E-004,-6.1944515E-037,-7.4867950E-034
 3.4500465E+001, 1.4138481E+001, 0.0000000E+000,-4.2308304E+000,-8.7595606E+000,-8.1163388E-001, 1.9153719E-003, 0.0000000E+000, 0.0000000E+000, 3.4687933E-001, 3.3837164E-001, 7.0170491E-002, 3.1603143E-004,-6.1507479E-037,-7.4854053E-034
 3.5000046E+001, 1.4378877E+001, 0.0000000E+000,-4.3001306E+000,-9.0003630E+000,-8.5124271E-001, 1.9091886E-003, 0.0000000E+000, 0.0000000E+000, 2.2070625E-001, 2.2905024E-001, 7.0170491E-002, 3.1603143E-004,-5.9502185E-037,-7.2662432E-034
 3.5500065E+001, 1.4370468E+001, 0.0000000E+000,-4.3064951E+000,-8.4290557E+000,-8.2852310E-001, 1.9141422E-003, 0.0000000E+000, 0.0000000E+000, 8.4422398E-001, 8.0830816E-001, 7.0170491E-002, 3.1603143E-004,-5.6475448E-037,-6.8933646E-034
 3.6000145E+001, 1.4335537E+001, 0.0000000E+000,-4.2933509E+000,-9.0023042E+000,-8.6033513E-001, 1.9286458E-003, 0.0000000E+000, 0.0000000E+000, 2.0544380E-001, 1.8147571E-001, 7.0170491E-002, 3.1603143E-004,-5.1852658E-037,-6.3089099E-034
 3.6500141E+001, 1.4543430E+001, 0.0000000E+000,-4.3574179E+000,-8.7215277E+000,-8.6777665E-001, 1.9361276E-003, 0.0000000E+000, 0.0000000E+000, 5.8215824E-001, 5.9864418E-001, 7.0170491E-002, 3.1603143E-004,-4.7926225E-037,-5.8091858E-034
 3.7000423E+001, 1.4152277E+001, 0.0000000E+000,-4.2430967E+000,-9.2486612E+000,-8.5716416E-001, 1.9359068E-003, 0.0000000E+000, 0.0000000E+000,-1.7135324E-001,-1.9470928E-001, 7.0170491E-002, 3.1603143E-004,-4.6338169E-037,-5.6119534E-034
 3.7500164E+001, 1.4512154E+001, 0.0000000E+000,-4.3449147E+000,-9.7379019E+000,-8.3598245E-001, 1.9258694E-003, 0.0000000E+000, 0.0000000E+000,-4.0368361E-001,-4.0471949E-001, 7.0170491E-002, 3.1603143E-004,-4.6668477E-037,-5.6566424E-034
 3.8000187E+001, 1.4239358E+001, 0.0000000E+000,-4.2525829E+000,-8.3248039E+000,-7.7266839E-001, 1.9281788E-003, 0.0000000E+000, 0.0000000E+000, 9.1905789E-001, 8.9123120E-001, 7.0170491E-002, 3.1603143E-004,-4.7407127E-037,-5.7567489E-034
 3.8500214E+001, 1.4205615E+001, 0.0000000E+000,-4.2587286E+000,-8.0465608E+000,-8.1040376E-001, 1.9455260E-003, 0.0000000E+000, 0.0000000E+000, 1.1098677E+000, 1.0918677E+000, 7.0170491E-002, 3.1603143E-004,-4.7780244E-037,-5.8313470E-034
 3.9000233E+001, 1.4641706E+001, 0.0000000E+000,-4.3807452E+000,-9.4358394E+000,-8.4382210E-001, 1.9418419E-003, 0.0000000E+000, 0.0000000E+000,-1.2017145E-002,-1.6758840E-002, 7.0170491E-002, 3.1603143E-004,-4.7680073E-037,-5.8761286E-034
 3.9500290E+001, 1.4147988E+001, 0.0000000E+000,-4.2336223E+000,-9.4719578E+000,-8.4158171E-001, 1.9367308E-003, 0.0000000E+000, 0.0000000E+000,-3.8101948E-001,-3.9723710E-001, 7.0170491E-002, 3.1603143E-004,-5.0215257E-037,-6.2880660E-034
 4.0000000E+001, 1.4592201E+001, 0.0000000E+000,-4.3757842E+000,-9.2379656E+000,-8.1652065E-001, 1.9399603E-003, 0.0000000E+000, 0.0000000E+000, 1.6099265E-001, 1.6387100E-001, 7.0170491E-002, 3.1603143E-004,-5.9095770E-037,-7.5457526E-034
