s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 2.0000774E+001, 9.0736260E+000, 0.0000000E+000,-5.9891229E-001,-8.3267495E+000,-1.4680297E-003, 2.4301769E-003, 0.0000000E+000,-1.7671533E-002, 1.0416826E-001, 1.3125481E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2529431E-001, 1.7893443E-004, 2.1951872E-005
 2.1000896E+001, 9.1273156E+000, 0.0000000E+000,-5.6444917E-001,-8.5203789E+000,-2.7822122E-003, 2.3331904E-003, 0.0000000E+000,-1.7589385E-002,-7.3984610E-003, 2.4449138E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3393739E-001, 1.7893443E-004, 2.1951872E-005
 2.2001451E+001, 9.1204065E+000, 0.0000000E+000,-5.3281174E-001,-8.6317605E+000,-2.2761987E-003, 2.2197780E-003, 0.0000000E+000,-1.7132776E-002,-1.0923798E-001,-6.1354975E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4258008E-001, 1.7893443E-004, 2.1951872E-005
 2.3000179E+001, 9.1707867E+000, 0.0000000E+000,-5.0895120E-001,-8.5981681E+000,-1.5242358E-003, 2.1442956E-003, 0.0000000E+000,-1.6999342E-002, 1.1771433E-002, 4.7288143E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5121651E-001, 1.7893443E-004, 2.1951872E-005
 2.4001163E+001, 9.0689307E+000, 0.0000000E+000,-4.7682943E-001,-8.6969262E+000,-7.0262737E-004, 2.0522113E-003, 0.0000000E+000,-1.6689990E-002,-1.4976344E-001,-1.2016536E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5985571E-001, 1.7893443E-004, 2.1951872E-005
 2.5001230E+001, 9.1360216E+000, 0.0000000E+000,-4.6276040E-001,-8.5711052E+000,-6.4719983E-004, 1.9916629E-003, 0.0000000E+000,-1.6480635E-002, 7.0692701E-002, 8.7019812E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6850003E-001, 1.7893443E-004, 2.1951872E-005
 2.6001650E+001, 9.1119174E+000, 0.0000000E+000,-4.3757303E-001,-8.7672766E+000,-7.9759189E-004, 1.9221274E-003, 0.0000000E+000,-1.6247028E-002,-1.6223490E-001,-1.0805471E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7714251E-001, 1.7893443E-004, 2.1951872E-005
 2.7000639E+001, 9.0726216E+000, 0.0000000E+000,-4.0230474E-001,-8.6054967E+000,-4.4814606E-004, 1.8767284E-003, 0.0000000E+000,-1.6100255E-002,-1.0585419E-003, 5.0148397E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8577959E-001, 1.7893443E-004, 2.1951872E-005
 2.8001678E+001, 8.6509131E+000, 0.0000000E+000,-3.5189695E-001,-8.0057004E+000,-6.7265336E-004, 1.6272364E-003, 0.0000000E+000,-1.5628620E-002, 2.5488169E-001, 2.7864169E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9441930E-001, 1.7893443E-004, 2.1951872E-005
 2.9000355E+001, 8.6156503E+000, 0.0000000E+000,-3.2659287E-001,-8.6372089E+000,-1.1746752E-003, 1.4077376E-003, 0.0000000E+000,-1.5623496E-002,-4.0876861E-001,-3.6354191E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0305856E-001, 1.7893443E-004, 2.1951872E-005
 3.0000648E+001, 8.7758639E+000, 0.0000000E+000,-2.9448516E-001,-8.4772837E+000,-3.7386883E-004, 1.3687157E-003, 0.0000000E+000,-1.5975986E-002,-4.6097598E-002,-1.0886172E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1169460E-001, 1.7893443E-004, 2.1951872E-005
 3.1000353E+001, 8.9667211E+000, 0.0000000E+000,-2.6227399E-001,-8.4355688E+000,-8.3816943E-004, 1.2178454E-003, 0.0000000E+000,-1.5989583E-002, 2.4333448E-001, 2.5326836E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2033377E-001, 1.7893443E-004, 2.1951872E-005
 3.2002598E+001, 8.1113180E+000, 0.0000000E+000,-1.9090585E-001,-8.3841210E+000,-7.5913053E-004, 1.1203220E-003, 0.0000000E+000,-1.6721364E-002,-5.2783598E-001,-4.8006899E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2898434E-001, 1.7893443E-004, 2.1951872E-005
 3.3001049E+001, 7.8275104E+000, 0.0000000E+000,-1.4524514E-001,-7.7008717E+000,-1.7366438E-004, 1.0922480E-003, 0.0000000E+000,-1.8692643E-002,-7.1088326E-002,-3.6380518E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3762591E-001, 1.7893443E-004, 2.1951872E-005
