s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5004964E+000, 1.4682084E+001, 0.0000000E+000,-3.2164059E+000,-7.5410446E+000,-3.6772160E-001, 3.9397634E-003, 0.0000000E+000, 0.0000000E+000, 3.6164603E+000, 3.5608518E+000, 6.9985984E-002, 3.1589768E-004,-3.7532891E-054,-1.5238095E-050
 5.0002031E+000, 1.4483059E+001, 0.0000000E+000,-3.1946027E+000,-8.6190984E+000,-4.1629609E-001, 3.8082395E-003, 0.0000000E+000, 0.0000000E+000, 2.3064108E+000, 2.2568703E+000, 7.0004744E-002, 3.1598221E-004,-5.5623673E-052,-7.3291543E-049
 5.5006261E+000, 1.4386815E+001, 0.0000000E+000,-3.1502172E+000,-7.3907738E+000,-4.4737377E-001, 3.9251756E-003, 0.0000000E+000, 0.0000000E+000, 3.4691522E+000, 3.4023751E+000, 7.0011650E-002, 3.1601332E-004,-3.6137575E-050,-1.9624133E-047
 6.0001264E+000, 1.4594548E+001, 0.0000000E+000,-3.1993591E+000,-8.9854270E+000,-6.0302690E-001, 3.9062076E-003, 0.0000000E+000, 0.0000000E+000, 1.8352203E+000, 1.8106409E+000, 7.0014191E-002, 3.1602477E-004,-1.2686098E-048,-3.5971375E-046
 6.5006309E+000, 1.4589973E+001, 0.0000000E+000,-3.2025571E+000,-8.9330649E+000,-5.9887492E-001, 4.0130520E-003, 0.0000000E+000, 0.0000000E+000, 1.9110415E+000, 1.8594888E+000, 7.0015125E-002, 3.1602898E-004,-3.1018485E-047,-5.9359896E-045
 7.0000763E+000, 1.4485129E+001, 0.0000000E+000,-3.1885791E+000,-8.2472257E+000,-5.8385490E-001, 3.9669345E-003, 0.0000000E+000, 0.0000000E+000, 2.5272181E+000, 2.4694359E+000, 7.0015469E-002, 3.1603053E-004,-4.7896093E-046,-7.6953919E-044
 7.5002437E+000, 1.4344562E+001, 0.0000000E+000,-3.1397905E+000,-9.4861076E+000,-6.5683057E-001, 3.8907333E-003, 0.0000000E+000, 0.0000000E+000, 1.1129544E+000, 1.0657244E+000, 7.0015595E-002, 3.1603110E-004,-5.4192463E-045,-8.1579239E-043
 8.0005827E+000, 1.4945267E+001, 0.0000000E+000,-3.2757626E+000,-9.6327836E+000,-6.4898969E-001, 3.9002330E-003, 0.0000000E+000, 0.0000000E+000, 1.4566506E+000, 1.3916310E+000, 7.0015642E-002, 3.1603131E-004,-5.7261628E-044,-8.7141333E-042
 8.5007286E+000, 1.4548044E+001, 0.0000000E+000,-3.2066116E+000,-8.6044355E+000,-6.2153737E-001, 3.8152635E-003, 0.0000000E+000, 0.0000000E+000, 2.1671704E+000, 2.1192745E+000, 7.0015659E-002, 3.1603139E-004,-5.6655121E-043,-8.9755960E-041
 9.0000076E+000, 1.4110585E+001, 0.0000000E+000,-3.0948371E+000,-8.4948648E+000,-6.3316388E-001, 3.8449113E-003, 0.0000000E+000, 0.0000000E+000, 1.9354582E+000, 1.8915639E+000, 7.0015665E-002, 3.1603142E-004,-4.5607925E-042,-7.3348068E-040
 9.5007677E+000, 1.4521711E+001, 0.0000000E+000,-3.1947977E+000,-9.5471988E+000,-6.4703068E-001, 3.8141257E-003, 0.0000000E+000, 0.0000000E+000, 1.2011133E+000, 1.1364978E+000, 7.0015668E-002, 3.1603143E-004,-3.3348261E-041,-5.2903239E-039
 1.0000363E+001, 1.4724514E+001, 0.0000000E+000,-3.2251748E+000,-9.1710600E+000,-6.2360991E-001, 3.8081951E-003, 0.0000000E+000, 0.0000000E+000, 1.7589528E+000, 1.7084776E+000, 7.0015668E-002, 3.1603143E-004,-2.2844907E-040,-3.5087168E-038
 1.0500420E+001, 1.4642448E+001, 0.0000000E+000,-3.2131649E+000,-8.7544679E+000,-6.8033822E-001, 3.8362427E-003, 0.0000000E+000, 0.0000000E+000, 2.0535404E+000, 1.9983129E+000, 7.0015669E-002, 3.1603143E-004,-1.2910455E-039,-1.9417001E-037
 1.1000749E+001, 1.4808190E+001, 0.0000000E+000,-3.2545452E+000,-8.8426412E+000,-7.0870447E-001, 3.8113111E-003, 0.0000000E+000, 0.0000000E+000, 2.0596365E+000, 2.0061104E+000, 7.0015669E-002, 3.1603143E-004,-5.5666909E-039,-8.3425518E-037
 1.1500781E+001, 1.4289500E+001, 0.0000000E+000,-3.1350716E+000,-8.5632435E+000,-7.1044225E-001, 3.7814505E-003, 0.0000000E+000, 0.0000000E+000, 1.9322717E+000, 1.8845238E+000, 7.0015669E-002, 3.1603143E-004,-1.9789156E-038,-2.9647866E-036
 1.2000499E+001, 1.4391718E+001, 0.0000000E+000,-3.1641671E+000,-8.4802088E+000,-6.9515408E-001, 3.8611823E-003, 0.0000000E+000, 0.0000000E+000, 2.1248157E+000, 2.0560495E+000, 7.0015669E-002, 3.1603143E-004,-6.4832928E-038,-9.6160833E-036
 1.2500305E+001, 1.4498765E+001, 0.0000000E+000,-3.1823274E+000,-8.6583476E+000,-7.4170757E-001, 3.9308480E-003, 0.0000000E+000, 0.0000000E+000, 1.9746059E+000, 1.9203136E+000, 7.0015669E-002, 3.1603143E-004,-1.9187183E-037,-2.8049581E-035
 1.3000385E+001, 1.4613227E+001, 0.0000000E+000,-3.2103473E+000,-8.6383033E+000,-7.6871562E-001, 3.8449882E-003, 0.0000000E+000, 0.0000000E+000, 2.0625925E+000, 1.9997054E+000, 7.0015669E-002, 3.1603143E-004,-4.8130821E-037,-6.9454762E-035
 1.3500381E+001, 1.4632907E+001, 0.0000000E+000,-3.2134012E+000,-9.4449468E+000,-8.1568446E-001, 3.9200705E-003, 0.0000000E+000, 0.0000000E+000, 1.2079405E+000, 1.1627946E+000, 7.0015669E-002, 3.1603143E-004,-1.0365161E-036,-1.4828702E-034
 1.4000267E+001, 1.4450235E+001, 0.0000000E+000,-3.1665175E+000,-1.0046826E+001,-8.4625428E-001, 3.8912205E-003, 0.0000000E+000, 0.0000000E+000, 4.5412722E-001, 3.9452797E-001, 7.0015669E-002, 3.1603143E-004,-1.9391029E-036,-2.7623285E-034
 1.4500343E+001, 1.4647298E+001, 0.0000000E+000,-3.2139049E+000,-9.0852927E+000,-8.3195925E-001, 3.9110267E-003, 0.0000000E+000, 0.0000000E+000, 1.5934394E+000, 1.5200525E+000, 7.0015669E-002, 3.1603143E-004,-3.4238838E-036,-4.8385565E-034
 1.5000457E+001, 1.4669878E+001, 0.0000000E+000,-3.2203575E+000,-9.7519062E+000,-8.7660477E-001, 3.9532177E-003, 0.0000000E+000, 0.0000000E+000, 8.7328052E-001, 8.2496233E-001, 7.0015669E-002, 3.1603143E-004,-6.6983249E-036,-9.2697587E-034
 1.5500066E+001, 1.4313915E+001, 0.0000000E+000,-3.1464741E+000,-7.7621033E+000,-8.0736776E-001, 3.8232096E-003, 0.0000000E+000, 0.0000000E+000, 2.6648736E+000, 2.6017926E+000, 7.0015669E-002, 3.1603143E-004,-1.5590450E-035,-2.0756156E-033
 1.6000683E+001, 1.4516581E+001, 0.0000000E+000,-3.1815580E+000,-8.9028909E+000,-8.3338792E-001, 3.8772146E-003, 0.0000000E+000, 0.0000000E+000, 1.6529714E+000, 1.6026218E+000, 7.0015669E-002, 3.1603143E-004,-3.6571646E-035,-4.6770262E-033
 1.6500334E+001, 1.4680550E+001, 0.0000000E+000,-3.2202056E+000,-8.9601262E+000,-8.5026224E-001, 3.8695979E-003, 0.0000000E+000, 0.0000000E+000, 1.7065703E+000, 1.6538255E+000, 7.0015669E-002, 3.1603143E-004,-7.3439528E-035,-9.1591078E-033
 1.7000509E+001, 1.4635759E+001, 0.0000000E+000,-3.2173473E+000,-8.6964866E+000,-8.6635497E-001, 3.9490397E-003, 0.0000000E+000, 0.0000000E+000, 1.9225418E+000, 1.8595192E+000, 7.0015669E-002, 3.1603143E-004,-1.2534291E-034,-1.5514623E-032
 1.7500118E+001, 1.4423322E+001, 0.0000000E+000,-3.1584596E+000,-1.0288476E+001,-8.9791720E-001, 3.8910804E-003, 0.0000000E+000, 0.0000000E+000, 1.4799624E-001, 8.2360641E-002, 7.0015669E-002, 3.1603143E-004,-1.8195676E-034,-2.2669741E-032
 1.8000515E+001, 1.4670125E+001, 0.0000000E+000,-3.2223352E+000,-8.9251118E+000,-9.1777257E-001, 3.9453009E-003, 0.0000000E+000, 0.0000000E+000, 1.6645983E+000, 1.6088512E+000, 7.0015669E-002, 3.1603143E-004,-2.3693607E-034,-3.0047142E-032
 1.8500608E+001, 1.4591871E+001, 0.0000000E+000,-3.2054342E+000,-9.5246624E+000,-9.6328116E-001, 3.9397631E-003, 0.0000000E+000, 0.0000000E+000, 9.6736809E-001, 9.0243259E-001, 7.0015669E-002, 3.1603143E-004,-2.6571735E-034,-3.4782984E-032
 1.9000158E+001, 1.4465358E+001, 0.0000000E+000,-3.1809838E+000,-8.8078630E+000,-9.3950120E-001, 3.9011844E-003, 0.0000000E+000, 0.0000000E+000, 1.6116449E+000, 1.5409111E+000, 7.0015669E-002, 3.1603143E-004,-2.9101444E-034,-4.0135987E-032
 1.9500803E+001, 1.4570669E+001, 0.0000000E+000,-3.1915394E+000,-1.0046761E+001,-9.5699809E-001, 3.9667285E-003, 0.0000000E+000, 0.0000000E+000, 4.4833551E-001, 3.7933814E-001, 7.0015669E-002, 3.1603143E-004,-3.1749848E-034,-4.6818196E-032
 2.0000568E+001, 1.4429521E+001, 0.0000000E+000,-3.1666496E+000,-9.3194126E+000,-9.4857184E-001, 3.8791164E-003, 0.0000000E+000, 0.0000000E+000, 1.0565466E+000, 9.9876572E-001, 7.0015669E-002, 3.1603143E-004,-3.4718088E-034,-5.3959439E-032
 2.0500685E+001, 1.4764888E+001, 0.0000000E+000,-3.2431969E+000,-9.6254326E+000,-9.7484798E-001, 3.9319363E-003, 0.0000000E+000, 0.0000000E+000, 1.0231147E+000, 9.2534239E-001, 7.0015669E-002, 3.1603143E-004,-3.7146489E-034,-6.0430450E-032
 2.1000423E+001, 1.4427487E+001, 0.0000000E+000,-3.1569181E+000,-9.3709397E+000,-9.5209581E-001, 3.9011031E-003, 0.0000000E+000, 0.0000000E+000, 1.0091078E+000, 9.5143491E-001, 7.0015669E-002, 3.1603143E-004,-4.4016501E-034,-7.8346422E-032
 2.1500484E+001, 1.4542195E+001, 0.0000000E+000,-3.1961537E+000,-8.1166206E+000,-9.2712990E-001, 3.9843204E-003, 0.0000000E+000, 0.0000000E+000, 2.3564833E+000, 2.3062746E+000, 7.0015669E-002, 3.1603143E-004,-5.7856183E-034,-1.1903987E-031
 2.2000137E+001, 1.4707603E+001, 0.0000000E+000,-3.2283630E+000,-8.7040244E+000,-9.3066146E-001, 3.8863319E-003, 0.0000000E+000, 0.0000000E+000, 1.8841264E+000, 1.8484410E+000, 7.0015669E-002, 3.1603143E-004,-7.6964202E-034,-1.7834057E-031
 2.2500042E+001, 1.4219717E+001, 0.0000000E+000,-3.1135413E+000,-8.8555649E+000,-9.7334235E-001, 4.0063764E-003, 0.0000000E+000, 0.0000000E+000, 1.3354685E+000, 1.2812747E+000, 7.0015669E-002, 3.1603143E-004,-9.2737429E-034,-2.2981638E-031
 2.3000387E+001, 1.4772993E+001, 0.0000000E+000,-3.2436911E+000,-9.7939629E+000,-1.0286443E+000, 4.0332694E-003, 0.0000000E+000, 0.0000000E+000, 7.6209685E-001, 7.1072772E-001, 7.0015669E-002, 3.1603143E-004,-1.0038050E-033,-2.5795177E-031
 2.3500191E+001, 1.4247451E+001, 0.0000000E+000,-3.1294138E+000,-9.6366644E+000,-1.0424990E+000, 3.9174542E-003, 0.0000000E+000, 0.0000000E+000, 5.0609370E-001, 4.4279113E-001, 7.0015669E-002, 3.1603143E-004,-9.3448475E-034,-2.4433787E-031
 2.4000507E+001, 1.4454157E+001, 0.0000000E+000,-3.1775469E+000,-9.9606145E+000,-1.0616265E+000, 3.8446627E-003, 0.0000000E+000, 0.0000000E+000, 3.2972699E-001, 2.5821397E-001, 7.0015669E-002, 3.1603143E-004,-7.6009508E-034,-1.9888893E-031
 2.4500925E+001, 1.4404161E+001, 0.0000000E+000,-3.1530320E+000,-1.0384819E+001,-1.0594250E+000, 3.9085749E-003, 0.0000000E+000, 0.0000000E+000,-1.3414904E-001,-1.8920651E-001, 7.0015669E-002, 3.1603143E-004,-5.8596929E-034,-1.5115271E-031
 2.5000565E+001, 1.4793028E+001, 0.0000000E+000,-3.2494344E+000,-9.6319698E+000,-1.0469029E+000, 3.8894539E-003, 0.0000000E+000, 0.0000000E+000, 9.2352099E-001, 8.6861077E-001, 7.0015669E-002, 3.1603143E-004,-4.8219457E-034,-1.2190658E-031
 2.5500048E+001, 1.4894527E+001, 0.0000000E+000,-3.2699525E+000,-9.9595728E+000,-1.0557524E+000, 3.8888973E-003, 0.0000000E+000, 0.0000000E+000, 6.7298557E-001, 6.1313798E-001, 7.0015669E-002, 3.1603143E-004,-4.8030394E-034,-1.2100642E-031
 2.6000616E+001, 1.4091268E+001, 0.0000000E+000,-3.0880744E+000,-9.1437754E+000,-1.0125449E+000, 3.9713093E-003, 0.0000000E+000, 0.0000000E+000, 8.8798143E-001, 8.5084448E-001, 7.0015669E-002, 3.1603143E-004,-5.4823092E-034,-1.4059672E-031
 2.6500006E+001, 1.4926451E+001, 0.0000000E+000,-3.2746868E+000,-1.0618060E+001,-1.0548764E+000, 3.8625621E-003, 0.0000000E+000, 0.0000000E+000, 5.4757496E-002,-1.7309659E-002, 7.0015669E-002, 3.1603143E-004,-6.1726136E-034,-1.6214225E-031
 2.7000032E+001, 1.4198126E+001, 0.0000000E+000,-3.1168716E+000,-9.0437950E+000,-9.9942016E-001, 3.8364176E-003, 0.0000000E+000, 0.0000000E+000, 1.0797975E+000, 1.0418755E+000, 7.0015669E-002, 3.1603143E-004,-6.3703566E-034,-1.7108116E-031
 2.7500399E+001, 1.4800986E+001, 0.0000000E+000,-3.2503709E+000,-9.4532294E+000,-1.0189630E+000, 3.8887606E-003, 0.0000000E+000, 0.0000000E+000, 1.1167526E+000, 1.0823117E+000, 7.0015669E-002, 3.1603143E-004,-6.0234594E-034,-1.6489703E-031
 2.8000837E+001, 1.4318212E+001, 0.0000000E+000,-3.1457558E+000,-8.9360059E+000,-1.0265750E+000, 3.8830085E-003, 0.0000000E+000, 0.0000000E+000, 1.2930279E+000, 1.2137583E+000, 7.0015669E-002, 3.1603143E-004,-5.3147099E-034,-1.4708564E-031
 2.8500067E+001, 1.4688781E+001, 0.0000000E+000,-3.2258149E+000,-9.4329694E+000,-1.0613445E+000, 3.8989060E-003, 0.0000000E+000, 0.0000000E+000, 1.0291037E+000, 9.7255069E-001, 7.0015669E-002, 3.1603143E-004,-4.5422696E-034,-1.2491697E-031
 2.9000750E+001, 1.4644270E+001, 0.0000000E+000,-3.2044002E+000,-9.6192683E+000,-1.0938259E+000, 3.8842241E-003, 0.0000000E+000, 0.0000000E+000, 8.0125689E-001, 7.3065982E-001, 7.0015669E-002, 3.1603143E-004,-3.9052602E-034,-1.0388897E-031
 2.9500444E+001, 1.4327635E+001, 0.0000000E+000,-3.1456433E+000,-8.9295461E+000,-1.0642884E+000, 3.8986694E-003, 0.0000000E+000, 0.0000000E+000, 1.2545293E+000, 1.1920560E+000, 7.0015669E-002, 3.1603143E-004,-3.6776679E-034,-9.1369641E-032
 3.0000807E+001, 1.4505445E+001, 0.0000000E+000,-3.1861991E+000,-9.4506400E+000,-1.0852455E+000, 3.9153738E-003, 0.0000000E+000, 0.0000000E+000, 8.2105616E-001, 7.8727592E-001, 7.0015669E-002, 3.1603143E-004,-3.9021715E-034,-8.8869240E-032
 3.0500055E+001, 1.4383172E+001, 0.0000000E+000,-3.1608476E+000,-9.4381173E+000,-1.0729040E+000, 3.8773526E-003, 0.0000000E+000, 0.0000000E+000, 7.5994165E-001, 7.1518016E-001, 7.0015669E-002, 3.1603143E-004,-4.5466652E-034,-9.7407255E-032
 3.1000549E+001, 1.4737775E+001, 0.0000000E+000,-3.2318638E+000,-9.5983468E+000,-1.1215029E+000, 3.9424934E-003, 0.0000000E+000, 0.0000000E+000, 8.5172048E-001, 7.9000371E-001, 7.0015669E-002, 3.1603143E-004,-5.2991056E-034,-1.1221426E-031
 3.1500122E+001, 1.4518239E+001, 0.0000000E+000,-3.1878527E+000,-9.1410889E+000,-1.0798491E+000, 3.9402043E-003, 0.0000000E+000, 0.0000000E+000, 1.1762229E+000, 1.1133880E+000, 7.0015669E-002, 3.1603143E-004,-5.6866747E-034,-1.2250288E-031
 3.2000675E+001, 1.4459142E+001, 0.0000000E+000,-3.1772968E+000,-9.8290576E+000,-1.1636000E+000, 3.9404370E-003, 0.0000000E+000, 0.0000000E+000, 3.3817002E-001, 2.9312764E-001, 7.0015669E-002, 3.1603143E-004,-5.5892108E-034,-1.2480006E-031
 3.2500488E+001, 1.4978925E+001, 0.0000000E+000,-3.2789912E+000,-1.0877326E+001,-1.1866520E+000, 3.9749514E-003, 0.0000000E+000, 0.0000000E+000,-2.8214478E-001,-3.6006959E-001, 7.0015669E-002, 3.1603143E-004,-5.2612141E-034,-1.2328505E-031
 3.3000038E+001, 1.4243929E+001, 0.0000000E+000,-3.1233283E+000,-8.9923809E+000,-1.1299206E+000, 3.9039050E-003, 0.0000000E+000, 0.0000000E+000, 1.0518812E+000, 1.0022035E+000, 7.0015669E-002, 3.1603143E-004,-4.9573854E-034,-1.2203873E-031
 3.3500336E+001, 1.4341887E+001, 0.0000000E+000,-3.1513369E+000,-9.5700701E+000,-1.1452408E+000, 3.8460833E-003, 0.0000000E+000, 0.0000000E+000, 5.3791390E-001, 4.7908521E-001, 7.0015669E-002, 3.1603143E-004,-4.8978098E-034,-1.2434680E-031
 3.4000336E+001, 1.4508208E+001, 0.0000000E+000,-3.1835032E+000,-1.0084332E+001,-1.1372148E+000, 3.7041465E-003, 0.0000000E+000, 0.0000000E+000, 1.9052394E-001, 1.0686248E-001, 7.0015669E-002, 3.1603143E-004,-5.1264364E-034,-1.2920045E-031
 3.4500240E+001, 1.4982911E+001, 0.0000000E+000,-3.2996112E+000,-9.7486078E+000,-1.1406527E+000, 3.8680830E-003, 0.0000000E+000, 0.0000000E+000, 8.6251545E-001, 7.9790759E-001, 7.0015669E-002, 3.1603143E-004,-5.6590517E-034,-1.3587055E-031
 3.5000080E+001, 1.4104426E+001, 0.0000000E+000,-3.0943314E+000,-8.3514851E+000,-1.1173510E+000, 3.7895393E-003, 0.0000000E+000, 0.0000000E+000, 1.5864440E+000, 1.5450479E+000, 7.0015669E-002, 3.1603143E-004,-6.6271116E-034,-1.4815370E-031
 3.5500420E+001, 1.4654047E+001, 0.0000000E+000,-3.2061632E+000,-9.0516398E+000,-1.1309181E+000, 3.8453756E-003, 0.0000000E+000, 0.0000000E+000, 1.3081590E+000, 1.2691709E+000, 7.0015669E-002, 3.1603143E-004,-7.9918485E-034,-1.6853732E-031
 3.6000679E+001, 1.4512680E+001, 0.0000000E+000,-3.1859500E+000,-8.3030349E+000,-1.1294494E+000, 3.9392684E-003, 0.0000000E+000, 0.0000000E+000, 1.9497061E+000, 1.8981852E+000, 7.0015669E-002, 3.1603143E-004,-9.4921160E-034,-1.9520503E-031
 3.6500069E+001, 1.4566940E+001, 0.0000000E+000,-3.2057225E+000,-9.1907441E+000,-1.1751075E+000, 3.8895759E-003, 0.0000000E+000, 0.0000000E+000, 1.0575930E+000, 9.9925568E-001, 7.0015669E-002, 3.1603143E-004,-1.0056388E-033,-2.0547033E-031
 3.7000156E+001, 1.4965605E+001, 0.0000000E+000,-3.2847363E+000,-9.5788034E+000,-1.2261532E+000, 3.9935249E-003, 0.0000000E+000, 0.0000000E+000, 9.5722734E-001, 8.7990532E-001, 7.0015669E-002, 3.1603143E-004,-9.3899100E-034,-1.9136067E-031
 3.7500359E+001, 1.4224659E+001, 0.0000000E+000,-3.1216845E+000,-9.5686419E+000,-1.2207552E+000, 3.9354042E-003, 0.0000000E+000, 0.0000000E+000, 3.5399396E-001, 3.1751284E-001, 7.0015669E-002, 3.1603143E-004,-8.3430138E-034,-1.7058545E-031
 3.8000759E+001, 1.4224919E+001, 0.0000000E+000,-3.1259132E+000,-9.9958365E+000,-1.2638412E+000, 3.8593706E-003, 0.0000000E+000, 0.0000000E+000,-9.6475630E-002,-1.5681212E-001, 7.0015669E-002, 3.1603143E-004,-7.1202458E-034,-1.4724276E-031
 3.8500000E+001, 1.4919536E+001, 0.0000000E+000,-3.2656269E+000,-9.6525446E+000,-1.2743446E+000, 3.9100057E-003, 0.0000000E+000, 0.0000000E+000, 8.0734615E-001, 7.3092999E-001, 7.0015669E-002, 3.1603143E-004,-6.0823325E-034,-1.2953910E-031
 3.9000290E+001, 1.4394676E+001, 0.0000000E+000,-3.1621736E+000,-9.6509099E+000,-1.2288509E+000, 3.8055408E-003, 0.0000000E+000, 0.0000000E+000, 4.2101827E-001, 3.5654731E-001, 7.0015669E-002, 3.1603143E-004,-5.5461929E-034,-1.2429783E-031
 3.9500710E+001, 1.4452298E+001, 0.0000000E+000,-3.1725685E+000,-9.7076314E+000,-1.2188790E+000, 3.8248988E-003, 0.0000000E+000, 0.0000000E+000, 4.1332726E-001, 3.5704388E-001, 7.0015669E-002, 3.1603143E-004,-5.8781909E-034,-1.4174750E-031
 4.0000000E+001, 1.4689294E+001, 0.0000000E+000,-3.2342754E+000,-1.0044302E+001,-1.2246304E+000, 3.7888369E-003, 0.0000000E+000, 0.0000000E+000, 2.5957971E-001, 1.8987508E-001, 7.0015669E-002, 3.1603143E-004,-7.3043079E-034,-1.9433007E-031
