s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5013494E+000, 1.4366797E+001, 0.0000000E+000,-4.8948395E+000,-8.2769574E+000,-3.2201783E-001, 6.3245834E-003, 0.0000000E+000, 0.0000000E+000, 9.0028877E-001, 8.7930676E-001, 7.0540776E-002, 3.1589805E-004,-2.4267809E-037,-5.8362731E-034
 5.0004487E+000, 1.4560300E+001, 0.0000000E+000,-4.9339183E+000,-8.3482109E+000,-3.0084483E-001, 6.3631483E-003, 0.0000000E+000, 0.0000000E+000, 9.7855578E-001, 9.8368956E-001, 7.0559665E-002, 3.1598232E-004,-9.2331756E-037,-1.3283367E-033
 5.5000877E+000, 1.4367753E+001, 0.0000000E+000,-4.8812519E+000,-8.0128571E+000,-3.1557888E-001, 6.3613862E-003, 0.0000000E+000, 0.0000000E+000, 1.2070568E+000, 1.1644261E+000, 7.0566619E-002, 3.1601334E-004,-2.7840185E-036,-2.8705053E-033
 6.0018568E+000, 1.4302796E+001, 0.0000000E+000,-4.8431544E+000,-7.9727457E+000,-3.3450067E-001, 6.2801385E-003, 0.0000000E+000, 0.0000000E+000, 1.1881901E+000, 1.1586756E+000, 7.0569184E-002, 3.1602478E-004,-7.0374821E-036,-5.9029032E-033
 6.5009174E+000, 1.4399776E+001, 0.0000000E+000,-4.8985853E+000,-7.0153183E+000,-3.0044224E-001, 6.3677386E-003, 0.0000000E+000, 0.0000000E+000, 2.2289112E+000, 2.1917979E+000, 7.0570126E-002, 3.1602899E-004,-1.4316350E-035,-1.0546923E-032
 7.0007443E+000, 1.4509148E+001, 0.0000000E+000,-4.9362932E+000,-7.2790000E+000,-3.5757736E-001, 6.3998963E-003, 0.0000000E+000, 0.0000000E+000, 2.0418374E+000, 1.9426771E+000, 7.0570472E-002, 3.1603053E-004,-2.4604168E-035,-1.6610732E-032
 7.5008984E+000, 1.4457287E+001, 0.0000000E+000,-4.9061738E+000,-7.5928833E+000,-3.7091617E-001, 6.3635898E-003, 0.0000000E+000, 0.0000000E+000, 1.6460795E+000, 1.5936770E+000, 7.0570600E-002, 3.1603110E-004,-3.9602022E-035,-2.5176649E-032
 8.0014181E+000, 1.4423695E+001, 0.0000000E+000,-4.9098193E+000,-7.7682135E+000,-3.6096155E-001, 6.3465733E-003, 0.0000000E+000, 0.0000000E+000, 1.4049048E+000, 1.3910473E+000, 7.0570647E-002, 3.1603131E-004,-6.4062745E-035,-3.8901360E-032
 8.5005140E+000, 1.4408493E+001, 0.0000000E+000,-4.8857801E+000,-8.4780417E+000,-3.8285026E-001, 6.3319623E-003, 0.0000000E+000, 0.0000000E+000, 6.8773230E-001, 6.6815257E-001, 7.0570664E-002, 3.1603139E-004,-9.9899892E-035,-5.8771229E-032
 9.0015888E+000, 1.4330422E+001, 0.0000000E+000,-4.8471195E+000,-8.1094589E+000,-3.6828188E-001, 6.2848854E-003, 0.0000000E+000, 0.0000000E+000, 1.0863594E+000, 1.0118468E+000, 7.0570670E-002, 3.1603142E-004,-1.4549887E-034,-8.3994339E-032
 9.5009356E+000, 1.4446173E+001, 0.0000000E+000,-4.9279494E+000,-7.6129664E+000,-3.7170105E-001, 6.3943348E-003, 0.0000000E+000, 0.0000000E+000, 1.6713989E+000, 1.5399501E+000, 7.0570673E-002, 3.1603143E-004,-1.9862759E-034,-1.1350262E-031
 1.0001679E+001, 1.4414055E+001, 0.0000000E+000,-4.9036630E+000,-8.1769673E+000,-4.2465419E-001, 6.3133041E-003, 0.0000000E+000, 0.0000000E+000, 9.5093806E-001, 9.1508363E-001, 7.0570674E-002, 3.1603143E-004,-2.5369360E-034,-1.4426010E-031
 1.0500940E+001, 1.4420418E+001, 0.0000000E+000,-4.8821814E+000,-8.3927433E+000,-4.3266978E-001, 6.3430089E-003, 0.0000000E+000, 0.0000000E+000, 7.3359776E-001, 7.1916688E-001, 7.0570674E-002, 3.1603143E-004,-3.1218894E-034,-1.7741410E-031
 1.1000791E+001, 1.4334872E+001, 0.0000000E+000,-4.8514239E+000,-8.4512638E+000,-3.7626756E-001, 6.3519833E-003, 0.0000000E+000, 0.0000000E+000, 6.9419682E-001, 6.6226897E-001, 7.0570674E-002, 3.1603143E-004,-3.8888883E-034,-2.2176148E-031
 1.1500181E+001, 1.4497801E+001, 0.0000000E+000,-4.9485814E+000,-7.7976975E+000,-3.7950533E-001, 6.3620382E-003, 0.0000000E+000, 0.0000000E+000, 1.3909820E+000, 1.3783788E+000, 7.0570674E-002, 3.1603143E-004,-4.9894551E-034,-2.8668491E-031
 1.2001077E+001, 1.4321848E+001, 0.0000000E+000,-4.8528970E+000,-7.9030594E+000,-4.0260561E-001, 6.2780391E-003, 0.0000000E+000, 0.0000000E+000, 1.2130600E+000, 1.1695644E+000, 7.0570674E-002, 3.1603143E-004,-6.3128445E-034,-3.6558103E-031
 1.2500961E+001, 1.4554227E+001, 0.0000000E+000,-4.9476053E+000,-7.0602353E+000,-3.7892172E-001, 6.3355791E-003, 0.0000000E+000, 0.0000000E+000, 2.2638460E+000, 2.1737998E+000, 7.0570674E-002, 3.1603143E-004,-7.7192586E-034,-4.5213641E-031
 1.3000402E+001, 1.4414401E+001, 0.0000000E+000,-4.9038105E+000,-8.2152428E+000,-4.1664488E-001, 6.3425474E-003, 0.0000000E+000, 0.0000000E+000, 9.0221978E-001, 8.8504534E-001, 7.0570674E-002, 3.1603143E-004,-9.1907323E-034,-5.4343248E-031
 1.3500786E+001, 1.4390044E+001, 0.0000000E+000,-4.9006376E+000,-8.1911390E+000,-3.8551247E-001, 6.3110560E-003, 0.0000000E+000, 0.0000000E+000, 1.0512602E+000, 9.1906565E-001, 7.0570674E-002, 3.1603143E-004,-1.0766455E-033,-6.4175241E-031
 1.4000660E+001, 1.4493126E+001, 0.0000000E+000,-4.9069634E+000,-7.2235905E+000,-3.9736541E-001, 6.3603811E-003, 0.0000000E+000, 0.0000000E+000, 2.0770580E+000, 1.9715667E+000, 7.0570674E-002, 3.1603143E-004,-1.2699902E-033,-7.6303472E-031
 1.4500545E+001, 1.4357084E+001, 0.0000000E+000,-4.8763981E+000,-7.9181921E+000,-4.5005299E-001, 6.3242004E-003, 0.0000000E+000, 0.0000000E+000, 1.1775003E+000, 1.1187655E+000, 7.0570674E-002, 3.1603143E-004,-1.5129855E-033,-9.1849118E-031
 1.5000737E+001, 1.4487518E+001, 0.0000000E+000,-4.9257977E+000,-7.6597285E+000,-4.2011545E-001, 6.3303335E-003, 0.0000000E+000, 0.0000000E+000, 1.6079853E+000, 1.4882066E+000, 7.0570674E-002, 3.1603143E-004,-1.8090432E-033,-1.1085769E-030
 1.5501008E+001, 1.4393689E+001, 0.0000000E+000,-4.8847463E+000,-7.8925561E+000,-4.4136552E-001, 6.3006295E-003, 0.0000000E+000, 0.0000000E+000, 1.2695518E+000, 1.1813213E+000, 7.0570674E-002, 3.1603143E-004,-2.1320477E-033,-1.3200187E-030
 1.6000509E+001, 1.4294649E+001, 0.0000000E+000,-4.8583927E+000,-7.7120729E+000,-4.5483159E-001, 6.3008627E-003, 0.0000000E+000, 0.0000000E+000, 1.3130627E+000, 1.2756524E+000, 7.0570674E-002, 3.1603143E-004,-2.4468957E-033,-1.5182244E-030
 1.6501499E+001, 1.4583847E+001, 0.0000000E+000,-4.9679079E+000,-8.1882178E+000,-4.6662406E-001, 6.3225498E-003, 0.0000000E+000, 0.0000000E+000, 1.0202142E+000, 9.6741945E-001, 7.0570674E-002, 3.1603143E-004,-2.7419627E-033,-2.3640388E-030
 1.7000877E+001, 1.4215221E+001, 0.0000000E+000,-4.8122394E+000,-7.5639586E+000,-4.6215474E-001, 6.3685847E-003, 0.0000000E+000, 0.0000000E+000, 1.4657655E+000, 1.3832371E+000, 7.0570674E-002, 3.1603143E-004,-3.0816894E-033,-1.9714464E-028
 1.7500050E+001, 1.4629360E+001, 0.0000000E+000,-4.9857811E+000,-7.6429609E+000,-4.6598191E-001, 6.3379813E-003, 0.0000000E+000, 0.0000000E+000, 1.5648530E+000, 1.5409742E+000, 7.0570674E-002, 3.1603143E-004,-1.0447884E-032,-4.8727584E-026
 1.8000717E+001, 1.4128360E+001, 0.0000000E+000,-4.8141557E+000,-8.6003960E+000,-5.1322772E-001, 6.3029469E-003, 0.0000000E+000, 0.0000000E+000, 2.4781837E-001, 2.0688307E-001, 7.0570674E-002, 3.1603143E-004,-3.5288989E-031,-6.8041371E-024
 1.8501581E+001, 1.4644451E+001, 0.0000000E+000,-4.9542160E+000,-8.6353295E+000,-5.0851921E-001, 6.3813834E-003, 0.0000000E+000, 0.0000000E+000, 6.7149414E-001, 5.5276812E-001, 7.0570674E-002, 3.1603143E-004,-1.0870418E-029,-5.6001734E-022
 1.9000702E+001, 1.4348387E+001, 0.0000000E+000,-4.8849015E+000,-7.6275807E+000,-4.7860437E-001, 6.2949915E-003, 0.0000000E+000, 0.0000000E+000, 1.5059416E+000, 1.3635956E+000, 7.0570674E-002, 3.1603143E-004,-2.3004249E-028,-2.1382174E-020
 1.9501089E+001, 1.4553535E+001, 0.0000000E+000,-4.9438933E+000,-8.3936907E+000,-5.0336575E-001, 6.3482692E-003, 0.0000000E+000, 0.0000000E+000, 7.2786379E-001, 7.1893302E-001, 7.0570674E-002, 3.1603143E-004,-4.4020774E-027,-5.1463155E-019
 2.0001049E+001, 1.4233888E+001, 0.0000000E+000,-4.8198878E+000,-8.7160960E+000,-4.8357686E-001, 6.3394134E-003, 0.0000000E+000, 0.0000000E+000, 2.7536808E-001, 2.2066648E-001, 7.0570674E-002, 3.1603143E-004,-5.7208508E-026,-6.7451947E-018
 2.0500355E+001, 1.4605306E+001, 0.0000000E+000,-4.9685128E+000,-8.3940433E+000,-5.0803845E-001, 6.3699161E-003, 0.0000000E+000, 0.0000000E+000, 7.5737281E-001, 7.4108120E-001, 7.0570674E-002, 3.1603143E-004,-4.3766052E-025,-4.8310058E-017
 2.1001263E+001, 1.4387467E+001, 0.0000000E+000,-4.8891798E+000,-8.9022556E+000,-5.0893692E-001, 6.4017878E-003, 0.0000000E+000, 0.0000000E+000, 2.2163000E-001, 9.3496787E-002, 7.0570674E-002, 3.1603143E-004,-2.1624024E-024,-2.1759356E-016
 2.1500961E+001, 1.4344372E+001, 0.0000000E+000,-4.8603599E+000,-7.7782049E+000,-4.8772216E-001, 6.3568169E-003, 0.0000000E+000, 0.0000000E+000, 1.3205735E+000, 1.2244415E+000, 7.0570674E-002, 3.1603143E-004,-8.1269731E-024,-7.6082459E-016
 2.2001698E+001, 1.4225866E+001, 0.0000000E+000,-4.8391337E+000,-8.1678434E+000,-5.3729727E-001, 6.3732776E-003, 0.0000000E+000, 0.0000000E+000, 7.0826894E-001, 6.8796516E-001, 7.0570674E-002, 3.1603143E-004,-2.7559655E-023,-2.6039874E-015
 2.2501677E+001, 1.4559060E+001, 0.0000000E+000,-4.9589740E+000,-8.5477275E+000,-5.4007156E-001, 6.3366492E-003, 0.0000000E+000, 0.0000000E+000, 5.7796207E-001, 5.1862322E-001, 7.0570674E-002, 3.1603143E-004,-9.4313380E-023,-1.0358107E-014
 2.3001074E+001, 1.4507255E+001, 0.0000000E+000,-4.9082868E+000,-8.9307366E+000,-5.2523559E-001, 6.3867904E-003, 0.0000000E+000, 0.0000000E+000, 1.6265861E-001, 1.4938288E-001, 7.0570674E-002, 3.1603143E-004,-3.1039395E-022,-3.9585895E-014
 2.3501055E+001, 1.4413276E+001, 0.0000000E+000,-4.9070239E+000,-8.4691520E+000,-5.2763579E-001, 6.2775242E-003, 0.0000000E+000, 0.0000000E+000, 5.4536022E-001, 5.1574147E-001, 7.0570674E-002, 3.1603143E-004,-7.5404845E-022,-1.0441772E-013
 2.4000498E+001, 1.4407188E+001, 0.0000000E+000,-4.8978357E+000,-8.7587757E+000,-5.4537024E-001, 6.3205295E-003, 0.0000000E+000, 0.0000000E+000, 2.6842515E-001, 2.1152738E-001, 7.0570674E-002, 3.1603143E-004,-1.3022110E-021,-1.8481489E-013
 2.4500196E+001, 1.4429130E+001, 0.0000000E+000,-4.9013252E+000,-8.2483971E+000,-5.3861737E-001, 6.3008029E-003, 0.0000000E+000, 0.0000000E+000, 9.0380286E-001, 7.4709155E-001, 7.0570674E-002, 3.1603143E-004,-1.7154876E-021,-2.3678873E-013
 2.5001373E+001, 1.4334722E+001, 0.0000000E+000,-4.8501406E+000,-8.6246828E+000,-5.5896183E-001, 6.3940032E-003, 0.0000000E+000, 0.0000000E+000, 3.4274810E-001, 3.0733068E-001, 7.0570674E-002, 3.1603143E-004,-1.9095369E-021,-2.4374256E-013
 2.5501299E+001, 1.4375833E+001, 0.0000000E+000,-4.8908609E+000,-8.6623063E+000,-5.4179791E-001, 6.4060821E-003, 0.0000000E+000, 0.0000000E+000, 3.4955419E-001, 2.8727348E-001, 7.0570674E-002, 3.1603143E-004,-1.8408196E-021,-2.0356470E-013
 2.6000109E+001, 1.4441692E+001, 0.0000000E+000,-4.9067414E+000,-7.9665538E+000,-5.2844068E-001, 6.3563784E-003, 0.0000000E+000, 0.0000000E+000, 1.1507859E+000, 1.0463124E+000, 7.0570674E-002, 3.1603143E-004,-1.4250339E-021,-1.2817847E-013
 2.6500889E+001, 1.4266446E+001, 0.0000000E+000,-4.8384599E+000,-8.0904337E+000,-5.5488377E-001, 6.3097169E-003, 0.0000000E+000, 0.0000000E+000, 8.5929746E-001, 7.8897884E-001, 7.0570674E-002, 3.1603143E-004,-9.8594940E-022,-7.2599307E-014
 2.7000607E+001, 1.4633707E+001, 0.0000000E+000,-4.9758885E+000,-9.0668812E+000,-5.5670051E-001, 6.2802000E-003, 0.0000000E+000, 0.0000000E+000, 1.2239007E-001, 4.0517214E-002, 7.0570674E-002, 3.1603143E-004,-6.2707913E-022,-3.7150318E-014
 2.7501291E+001, 1.4570742E+001, 0.0000000E+000,-4.9534732E+000,-8.6215960E+000,-5.4436015E-001, 6.3999987E-003, 0.0000000E+000, 0.0000000E+000, 5.0531060E-001, 4.5771245E-001, 7.0570674E-002, 3.1603143E-004,-3.7191505E-022,-1.7311483E-014
 2.8001619E+001, 1.4230396E+001, 0.0000000E+000,-4.8182985E+000,-8.5752691E+000,-5.6699545E-001, 6.3926140E-003, 0.0000000E+000, 0.0000000E+000, 2.8018868E-001, 2.7622585E-001, 7.0570674E-002, 3.1603143E-004,-2.1264794E-022,-7.5550204E-015
 2.8501444E+001, 1.4366084E+001, 0.0000000E+000,-4.8899776E+000,-8.6010234E+000,-5.6609095E-001, 6.3360499E-003, 0.0000000E+000, 0.0000000E+000, 3.7447843E-001, 3.1532782E-001, 7.0570674E-002, 3.1603143E-004,-1.1745111E-022,-3.1043686E-015
 2.9001436E+001, 1.4573621E+001, 0.0000000E+000,-4.9396228E+000,-8.5440088E+000,-5.7416598E-001, 6.3168659E-003, 0.0000000E+000, 0.0000000E+000, 5.6007881E-001, 5.2214023E-001, 7.0570674E-002, 3.1603143E-004,-6.4051715E-023,-1.2384757E-015
 2.9501471E+001, 1.4304184E+001, 0.0000000E+000,-4.8808655E+000,-8.1776188E+000,-5.5635068E-001, 6.3350948E-003, 0.0000000E+000, 0.0000000E+000, 7.9934842E-001, 6.9568418E-001, 7.0570674E-002, 3.1603143E-004,-3.4865932E-023,-4.9515897E-016
 3.0001095E+001, 1.4438493E+001, 0.0000000E+000,-4.9044187E+000,-8.8809197E+000,-5.9233776E-001, 6.3200972E-003, 0.0000000E+000, 0.0000000E+000, 5.5727524E-002, 6.7136709E-002, 7.0570674E-002, 3.1603143E-004,-1.8584110E-023,-1.8937060E-016
 3.0501305E+001, 1.4467973E+001, 0.0000000E+000,-4.8981735E+000,-9.2731595E+000,-5.7740303E-001, 6.3162552E-003, 0.0000000E+000, 0.0000000E+000,-1.9375355E-001,-2.7444638E-001, 7.0570674E-002, 3.1603143E-004,-9.8358609E-024,-7.1257498E-017
 3.1001385E+001, 1.4235533E+001, 0.0000000E+000,-4.8488694E+000,-7.7151827E+000,-5.4650323E-001, 6.3347666E-003, 0.0000000E+000, 0.0000000E+000, 1.1490766E+000, 1.1313127E+000, 7.0570674E-002, 3.1603143E-004,-5.3120923E-024,-2.8068769E-017
 3.1501213E+001, 1.4546075E+001, 0.0000000E+000,-4.9407256E+000,-8.8582604E+000,-5.6485687E-001, 6.3670426E-003, 0.0000000E+000, 0.0000000E+000, 2.4033204E-001, 1.8859908E-001, 7.0570674E-002, 3.1603143E-004,-2.9360348E-024,-1.1848243E-017
 3.2001724E+001, 1.4522476E+001, 0.0000000E+000,-4.9248323E+000,-8.0420765E+000,-5.8396529E-001, 6.2992677E-003, 0.0000000E+000, 0.0000000E+000, 1.1162497E+000, 9.7790073E-001, 7.0570674E-002, 3.1603143E-004,-1.6450206E-024,-5.2065928E-018
 3.2500481E+001, 1.4468236E+001, 0.0000000E+000,-4.9182029E+000,-8.1437697E+000,-5.6898019E-001, 6.3320290E-003, 0.0000000E+000, 0.0000000E+000, 8.7624609E-001, 8.4361572E-001, 7.0570674E-002, 3.1603143E-004,-8.9400793E-025,-2.3206975E-018
 3.3000713E+001, 1.4141858E+001, 0.0000000E+000,-4.8064900E+000,-7.7510483E+000,-5.6534292E-001, 6.3163531E-003, 0.0000000E+000, 0.0000000E+000, 1.1051552E+000, 1.0252930E+000, 7.0570674E-002, 3.1603143E-004,-4.9310191E-025,-1.1098549E-018
 3.3501377E+001, 1.4626323E+001, 0.0000000E+000,-4.9618076E+000,-8.4299967E+000,-5.6863086E-001, 6.3404221E-003, 0.0000000E+000, 0.0000000E+000, 7.0800659E-001, 6.7222849E-001, 7.0570674E-002, 3.1603143E-004,-2.8257531E-025,-5.9004828E-019
 3.4001461E+001, 1.4263887E+001, 0.0000000E+000,-4.8414761E+000,-7.9729868E+000,-5.8377433E-001, 6.4317294E-003, 0.0000000E+000, 0.0000000E+000, 9.4104881E-001, 8.7208178E-001, 7.0570674E-002, 3.1603143E-004,-1.6882462E-025,-3.4762777E-019
 3.4501202E+001, 1.4335759E+001, 0.0000000E+000,-4.8708773E+000,-7.8415530E+000,-5.8770094E-001, 6.2367900E-003, 0.0000000E+000, 0.0000000E+000, 1.1515151E+000, 1.0418646E+000, 7.0570674E-002, 3.1603143E-004,-1.0571251E-025,-2.2158033E-019
 3.5001663E+001, 1.4619472E+001, 0.0000000E+000,-4.9814978E+000,-7.9478729E+000,-6.0054148E-001, 6.3941858E-003, 0.0000000E+000, 0.0000000E+000, 1.2423369E+000, 1.0959540E+000, 7.0570674E-002, 3.1603143E-004,-6.9100678E-026,-1.4877402E-019
 3.5501736E+001, 1.4375414E+001, 0.0000000E+000,-4.8801405E+000,-8.3280065E+000,-6.0802815E-001, 6.3624240E-003, 0.0000000E+000, 0.0000000E+000, 5.8937136E-001, 5.6560134E-001, 7.0570674E-002, 3.1603143E-004,-4.6961134E-026,-1.0347662E-019
 3.6000935E+001, 1.4458003E+001, 0.0000000E+000,-4.9106774E+000,-8.2262486E+000,-5.9875701E-001, 6.3199079E-003, 0.0000000E+000, 0.0000000E+000, 7.7161069E-001, 7.2864016E-001, 7.0570674E-002, 3.1603143E-004,-3.3567442E-026,-7.4481409E-020
 3.6501198E+001, 1.4368409E+001, 0.0000000E+000,-4.8971813E+000,-8.4975355E+000,-6.3105920E-001, 6.3891219E-003, 0.0000000E+000, 0.0000000E+000, 4.4673376E-001, 3.4902253E-001, 7.0570674E-002, 3.1603143E-004,-2.5328585E-026,-5.5876587E-020
 3.7000618E+001, 1.4528597E+001, 0.0000000E+000,-4.9103811E+000,-9.1615437E+000,-6.7469876E-001, 6.4002717E-003, 0.0000000E+000, 0.0000000E+000,-9.4984359E-002,-2.1162645E-001, 7.0570674E-002, 3.1603143E-004,-1.9214486E-026,-4.3056834E-020
 3.7500126E+001, 1.4118496E+001, 0.0000000E+000,-4.7972190E+000,-8.3135869E+000,-6.4471331E-001, 6.3111407E-003, 0.0000000E+000, 0.0000000E+000, 4.6979923E-001, 3.6928822E-001, 7.0570674E-002, 3.1603143E-004,-1.5353248E-026,-3.5790615E-020
 3.8000820E+001, 1.4694310E+001, 0.0000000E+000,-5.0095733E+000,-7.8343671E+000,-6.3334162E-001, 6.3544854E-003, 0.0000000E+000, 0.0000000E+000, 1.2786239E+000, 1.2233826E+000, 7.0570674E-002, 3.1603143E-004,-1.2659801E-026,-3.2141164E-020
 3.8501488E+001, 1.4397867E+001, 0.0000000E+000,-4.8663776E+000,-8.9106442E+000,-6.6692503E-001, 6.3714783E-003, 0.0000000E+000, 0.0000000E+000, 2.5748236E-002,-3.9708061E-002, 7.0570674E-002, 3.1603143E-004,-1.0084149E-026,-3.0965137E-020
 3.9000599E+001, 1.4302843E+001, 0.0000000E+000,-4.8640182E+000,-8.4630790E+000,-6.4869176E-001, 6.3149504E-003, 0.0000000E+000, 0.0000000E+000, 3.7997614E-001, 3.3336897E-001, 7.0570674E-002, 3.1603143E-004,-8.3487289E-027,-3.4161885E-020
 3.9501431E+001, 1.4427604E+001, 0.0000000E+000,-4.8974212E+000,-8.4371218E+000,-6.6236320E-001, 6.4220125E-003, 0.0000000E+000, 0.0000000E+000, 5.1453461E-001, 4.3712006E-001, 7.0570674E-002, 3.1603143E-004,-7.4047383E-027,-4.3303390E-020
 4.0000000E+001, 1.4315416E+001, 0.0000000E+000,-4.8691087E+000,-8.5514629E+000,-6.6715004E-001, 6.3160965E-003, 0.0000000E+000, 0.0000000E+000, 2.2934247E-001, 2.3401033E-001, 7.0570674E-002, 3.1603143E-004,-7.3956016E-027,-6.2573115E-020
