cm,kW,kW,cm,K,K,K,K,K,K,K,K,K,K,K,K,K,K,cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_0p5D,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_0p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,r_Vel,U_0p5D,U_1p0D,U_1p5D,U_2p0D,U_2p5D,U_3p0D,U_3p5D,W_0p5D,W_1p0D,W_1p5D,W_2p0D,W_2p5D,W_3p0D,W_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 1.0000000E+000, 9.7322939E+000, 6.0422545E-001,-5.0000000E-001, 1.0259933E+003, 1.1179864E+003, 1.1729001E+003, 1.1787998E+003, 1.0774314E+003, 9.4028500E+002, 7.6942280E+002, 6.6702999E+001, 8.4348530E+001, 9.0071392E+001, 1.4605775E+002, 2.2342208E+002, 2.4764350E+002, 2.2402094E+002,-1.1500000E+001, 9.0073698E-002, 9.1627445E-002, 9.3521754E-002, 1.1113977E-001, 1.1459765E-001, 1.1157037E-001, 1.0011933E-001, 7.3516339E-002, 1.2271423E-001, 1.2023702E-001, 1.3067810E-001, 2.2037283E-001, 3.6357134E-001, 5.6739728E-001,-2.0500000E+001, 8.8077211E-006, 1.0269429E-005, 1.5278707E-005, 2.4822915E-004, 4.3309276E-003, 1.8159277E-005, 1.7138710E-005, 2.1977896E-005, 3.2823839E-004, 1.8327689E-003
 3.0000000E+000, 1.1460286E+001, 7.1534672E-001, 1.5000000E+000, 9.9295807E+002, 1.0802979E+003, 1.1427190E+003, 1.1788096E+003, 1.1017909E+003, 9.7847214E+002, 7.9172049E+002, 5.8074685E+001, 8.0015993E+001, 8.6170504E+001, 1.2788689E+002, 2.1935510E+002, 2.4938283E+002, 2.2889910E+002,-9.4090909E+000, 8.5987479E-002, 9.0007990E-002, 1.0546422E-001, 1.1416260E-001, 1.1721151E-001, 1.0094060E-001, 8.8562444E-002, 1.4203435E-001, 1.3030137E-001, 2.1908668E-001, 3.8154747E-001, 5.6120392E-001, 8.0802844E-001, 1.0183368E+000,-1.8450000E+001, 7.9178091E-006, 9.5478569E-006, 1.3652338E-005, 2.1802748E-004, 4.2497576E-003, 1.6505988E-005, 1.6282991E-005, 2.0420042E-005, 2.8182513E-004, 1.8251713E-003
 5.0000000E+000, 1.2584305E+001, 1.1374887E+000, 3.5000000E+000, 1.2179403E+003, 1.1852532E+003, 1.0720109E+003, 9.7320717E+002, 8.8614471E+002, 8.1594289E+002, 7.1219924E+002, 6.4002575E+001, 1.6504205E+002, 2.3295436E+002, 2.6961209E+002, 2.7835873E+002, 2.6484321E+002, 2.2948028E+002,-7.3181818E+000, 1.5573002E-001, 1.1119813E-001, 7.1298344E-002, 6.2569238E-002, 8.6490810E-002, 8.4846912E-002, 4.9582096E-002, 2.3176366E-001, 5.1126837E-001, 7.1059647E-001, 9.5512623E-001, 1.1652965E+000, 1.3760599E+000, 1.5635938E+000,-1.6400000E+001, 7.1358707E-006, 9.2104051E-006, 1.2805971E-005, 2.5135837E-004, 5.1739457E-003, 1.5029721E-005, 1.6001203E-005, 1.9075207E-005, 2.6837455E-004, 3.3505154E-003
 7.0000000E+000, 1.2506416E+001, 1.4513942E+000, 5.5000000E+000, 7.4323947E+002, 6.3369644E+002, 6.4122466E+002, 6.4454622E+002, 6.3447938E+002, 6.1922138E+002, 5.9221890E+002, 1.8149628E+002, 1.8270108E+002, 2.1565932E+002, 2.3657314E+002, 2.3266494E+002, 2.2057303E+002, 1.9623821E+002,-5.2272727E+000, 1.0857140E-001, 5.4310989E-002, 2.3729420E-002, 1.0032332E-002, 4.4753301E-002, 4.1390297E-002, 1.3175739E-002, 9.5989998E-001, 1.1382053E+000, 1.3332071E+000, 1.6195543E+000, 1.8729586E+000, 2.0659287E+000, 2.1947383E+000,-1.4350000E+001, 6.4061123E-006, 8.6480536E-006, 2.2631872E-005, 7.9551634E-004, 8.9810159E-003, 1.2210049E-005, 1.3946122E-005, 3.7775452E-005, 1.7547778E-003, 1.0145409E-002
 9.0000000E+000, 1.1618066E+001, 1.6509573E+000, 7.5000000E+000, 3.6033630E+002, 3.8827942E+002, 4.2199926E+002, 4.4877304E+002, 4.6851218E+002, 4.8256502E+002, 4.8807921E+002, 4.2253823E+001, 7.7802629E+001, 1.1261602E+002, 1.4116757E+002, 1.5174889E+002, 1.5041895E+002, 1.4608006E+002,-3.1363636E+000, 2.2299151E-001, 6.3779937E-002,-4.4732369E-003,-4.3113569E-002,-2.5320534E-002,-9.1484025E-003, 2.1016882E-003, 1.7829610E+000, 2.4302729E+000, 2.6635216E+000, 2.8303910E+000, 2.8780078E+000, 2.8577591E+000, 2.8351448E+000,-1.2300000E+001, 2.2529414E-005, 3.5808837E-005, 3.4745867E-004, 4.3273358E-003, 1.6890426E-002, 1.3393990E-005, 5.3194015E-005, 8.6790024E-004, 8.3479270E-003, 1.6981375E-002
 1.1000000E+001, 1.0495976E+001, 1.7207054E+000, 9.5000000E+000, 3.0256790E+002, 3.0946199E+002, 3.3111762E+002, 3.5417674E+002, 3.7416547E+002, 3.9087031E+002, 4.0871206E+002, 3.5208432E+000, 2.0295831E+001, 5.4297203E+001, 7.2339662E+001, 8.3018751E+001, 9.1359769E+001, 9.6404602E+001,-1.0454545E+000, 1.8864273E-001, 8.1068009E-002, 1.4940147E-002,-2.6604342E-002,-1.3029568E-002,-1.1570880E-002,-2.4792325E-003, 1.7407413E+000, 2.7170181E+000, 3.2227864E+000, 3.6801432E+000, 3.8179090E+000, 3.6237921E+000, 3.3777277E+000,-1.0250000E+001, 3.3043205E-004, 8.7239107E-004, 4.3518080E-003, 1.5191032E-002, 2.8959928E-002, 1.8526101E-004, 1.5265994E-003, 7.7867932E-003, 1.8429377E-002, 2.3336012E-002
 1.3000000E+001, 9.4635273E+000, 1.6879683E+000, 1.1500000E+001, 2.9411968E+002, 2.9554771E+002, 3.0254790E+002, 3.1181751E+002, 3.2452821E+002, 3.3751539E+002, 3.5274962E+002, 2.7017435E-001, 4.0155079E+000, 2.4863378E+001, 3.5680717E+001, 4.4121953E+001, 5.5182979E+001, 6.2129222E+001, 1.0454545E+000,-1.9115529E-001,-9.7820816E-002,-3.9357829E-002,-1.8710756E-003, 3.9233844E-002, 6.6111544E-002, 8.0359076E-002, 1.7094109E+000, 2.6936475E+000, 3.2102642E+000, 3.6888166E+000, 3.8541041E+000, 3.7241794E+000, 3.4483588E+000,-8.2000000E+000, 5.3883997E-003, 1.0182412E-002, 2.0744874E-002, 3.5120158E-002, 4.5770476E-002, 3.4353668E-003, 1.1109142E-002, 2.2037412E-002, 3.0597720E-002, 3.1027267E-002
 1.5000000E+001, 8.6544106E+000, 1.6295659E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1363636E+000,-2.1039297E-001,-8.9779315E-002,-6.6570044E-003, 2.3870664E-002, 4.3124737E-002, 5.2659366E-002, 7.8440540E-002, 1.8000659E+000, 2.5761051E+000, 2.8681439E+000, 3.0476993E+000, 3.1090087E+000, 3.1459401E+000, 3.0875273E+000,-6.1500000E+000, 4.4888113E-002, 5.1537893E-002, 5.8213050E-002, 6.6494744E-002, 6.9315518E-002, 2.5103992E-002, 3.5854263E-002, 4.1698366E-002, 4.6489778E-002, 3.9196637E-002
 1.7000000E+001, 8.0769434E+000, 1.5789027E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.2272727E+000,-1.1535522E-001,-5.1072601E-002,-3.3496240E-002,-2.7079252E-002,-9.9255935E-003, 1.9067553E-002, 4.3580094E-002, 9.9460503E-001, 1.1814183E+000, 1.4098278E+000, 1.7577386E+000, 2.0645024E+000, 2.2775118E+000, 2.4159470E+000,-4.1000000E+000, 1.9537644E-001, 1.5302105E-001, 1.3351549E-001, 1.1975843E-001, 9.8355953E-002, 6.5563996E-002, 8.8534433E-002, 7.9823955E-002, 7.3296719E-002, 4.7326555E-002
