Temperature (K),10,9,8,7,6,5,4,3,2,1,0
260.302,0,0,0,0,0,0,0,0,0,0,0
270.603,0,0,0,0,0,0,0,0,0,0,0
280.905,6.00E-05,8.00E-05,7.00E-05,4.00E-05,1.00E-05,0,0,0,0,0,0
291.206,2.80E-04,2.60E-04,2.70E-04,2.00E-04,1.00E-04,6.00E-05,0,0,0,0,0
301.508,0.06314,0.05368,0.04218,0.02591,0.0033,1.50E-04,0,0,0,0,0
311.809,0.03324,0.04271,0.05374,0.06647,0.05753,0.01577,2.80E-04,0,0,0,0
322.111,2.60E-04,2.70E-04,5.10E-04,0.00187,0.01183,0.01713,9.70E-04,0,0,0,0
332.412,9.00E-05,7.00E-05,2.30E-04,7.30E-04,0.00478,0.01056,0.00243,0,0,0,0
342.714,0,0,6.00E-05,3.50E-04,0.00271,0.00714,0.00325,1.00E-05,0,0,0
353.015,0,0,1.00E-05,2.10E-04,0.00218,0.00509,0.00362,8.00E-05,0,0,0
363.317,0,0,0,1.80E-04,0.00161,0.00394,0.00443,2.90E-04,0,0,0
373.618,0,0,0,1.70E-04,0.00136,0.00318,0.00391,6.20E-04,0,0,0
383.92,0,0,0,1.80E-04,0.00117,0.00277,0.00381,6.90E-04,0,0,0
394.221,0,0,0,1.90E-04,0.0011,0.00243,0.00363,8.80E-04,0,0,0
404.523,0,0,0,7.00E-05,9.70E-04,0.00221,0.00337,0.00119,0,0,0
414.824,0,0,0,6.00E-05,9.40E-04,0.00171,0.00326,0.00137,1.00E-05,0,0
425.126,0,0,0,6.00E-05,8.80E-04,0.00156,0.00263,0.00147,5.00E-05,0,0
435.427,0,0,0,1.50E-04,6.70E-04,0.00142,0.00245,0.00154,2.00E-05,0,0
445.729,0,0,0,6.00E-05,5.70E-04,0.00129,0.00243,0.00156,2.00E-05,0,0
456.03,0,0,0,6.00E-05,4.30E-04,0.00116,0.00227,0.00149,1.10E-04,0,0
466.332,0,0,0,2.00E-05,5.30E-04,9.50E-04,0.00199,0.00149,8.00E-05,0,0
476.633,0,0,0,2.00E-05,3.60E-04,9.40E-04,0.00173,0.00162,7.00E-05,0,0
486.935,0,0,0,2.00E-05,4.20E-04,9.00E-04,0.0016,0.00147,1.20E-04,0,0
497.236,0,0,0,4.00E-05,3.10E-04,8.80E-04,0.00171,0.0016,1.20E-04,0,0
507.538,0,0,0,0,2.80E-04,8.60E-04,0.00152,0.00158,1.20E-04,0,0
517.839,0,0,0,0,1.50E-04,8.80E-04,0.0014,0.00145,1.00E-04,0,1.00E-05
528.141,0,0,0,0,1.40E-04,8.20E-04,0.0015,0.00132,1.30E-04,0,6.00E-05
538.442,0,0,0,0,1.20E-04,7.30E-04,0.0015,0.00147,1.20E-04,0,1.80E-04
548.744,0,0,0,0,9.00E-05,6.10E-04,0.00138,0.00136,1.30E-04,0,9.60E-04
559.045,0,0,0,0,9.00E-05,5.90E-04,0.00127,0.00123,1.90E-04,0,0.00116
569.347,0,0,0,0,1.00E-04,6.90E-04,0.00125,0.00118,2.10E-04,0,0.00158
579.648,0,0,0,0,1.20E-04,6.30E-04,0.0012,0.00123,1.80E-04,9.00E-05,0.00291
589.95,0,0,0,0,1.40E-04,5.20E-04,0.00118,0.00123,2.50E-04,1.00E-04,0.00296
600.251,0,0,0,0,1.10E-04,4.90E-04,0.0011,0.00121,2.80E-04,1.60E-04,0.00327
610.553,0,0,0,0,1.00E-04,5.30E-04,0.00109,0.0012,3.40E-04,1.50E-04,0.00308
620.854,0,0,0,0,9.00E-05,4.70E-04,0.00114,0.00123,2.80E-04,2.20E-04,0.00346
631.156,0,0,0,0,1.00E-04,4.70E-04,0.00101,0.00114,2.90E-04,2.50E-04,0.00344
641.457,0,0,0,0,1.10E-04,4.20E-04,8.80E-04,0.00109,2.90E-04,3.60E-04,0.00366
651.759,0,0,0,0,9.00E-05,4.10E-04,8.80E-04,0.00106,3.80E-04,3.30E-04,0.0036
662.06,0,0,0,0,8.00E-05,4.30E-04,8.20E-04,0.00106,4.00E-04,3.90E-04,0.00393
672.362,0,0,0,0,7.00E-05,3.50E-04,8.60E-04,8.70E-04,3.70E-04,4.20E-04,0.00394
682.663,0,0,0,0,9.00E-05,3.60E-04,8.20E-04,8.50E-04,3.70E-04,4.20E-04,0.00424
692.965,0,0,0,0,7.00E-05,3.80E-04,7.60E-04,8.70E-04,3.60E-04,5.00E-04,0.00376
703.266,0,0,0,0,7.00E-05,3.10E-04,7.50E-04,8.80E-04,3.50E-04,7.20E-04,0.0033
713.568,0,0,0,0,1.00E-04,3.00E-04,7.80E-04,9.20E-04,3.70E-04,6.80E-04,0.00327
723.869,0,0,0,0,5.00E-05,2.30E-04,6.80E-04,8.80E-04,3.70E-04,7.70E-04,0.00315
734.171,0,0,0,0,4.00E-05,2.40E-04,7.20E-04,9.00E-04,3.70E-04,7.60E-04,0.003
744.472,0,0,0,0,3.00E-05,2.10E-04,6.70E-04,9.20E-04,3.80E-04,0.00101,0.0026
754.774,0,0,0,0,4.00E-05,2.00E-04,6.60E-04,8.60E-04,4.30E-04,9.50E-04,0.00259
765.075,0,0,0,0,5.00E-05,1.60E-04,6.20E-04,8.10E-04,4.50E-04,0.00115,0.00256
775.377,0,0,0,0,6.00E-05,1.80E-04,6.40E-04,9.00E-04,3.70E-04,0.00101,0.00236
