Temperature (K),10,9,8,7,6,5,4,3,2,1,0
260.302,0,0,0,0,0,0,0,0,0,0,0
270.603,1.00E-05,0,0,0,0,0,0,0,0,0,0
280.905,1.20E-04,0,0,0,0,0,0,0,0,0,0
291.206,4.00E-04,0,0,0,0,0,0,0,0,0,0
301.508,9.00E-04,9.00E-05,2.00E-05,0,0,0,0,0,0,0,0
311.809,0.09384,0.08504,0.05463,0.01591,0.00218,1.00E-05,0,0,0,0,0
322.111,0.00114,0.00439,0.01359,0.01994,0.00752,5.80E-04,0,0,0,0,0
332.412,4.30E-04,0.00161,0.00645,0.01063,0.00839,0.00233,1.70E-04,0,0,0,0
342.714,7.00E-05,8.20E-04,0.00362,0.00625,0.00747,0.00392,7.40E-04,0,0,0,0
353.015,4.00E-05,5.40E-04,0.00257,0.00467,0.00562,0.00466,0.00117,1.00E-05,0,0,0
363.317,1.00E-05,4.50E-04,0.00154,0.00345,0.00451,0.00429,0.00142,8.00E-05,0,0,0
373.618,1.00E-05,3.80E-04,0.00114,0.00243,0.00388,0.00402,0.00177,2.40E-04,0,0,0
383.92,1.00E-05,3.40E-04,0.00112,0.00209,0.00324,0.00317,0.00194,3.80E-04,0,0,0
394.221,1.00E-05,2.60E-04,9.10E-04,0.00163,0.00319,0.00305,0.00205,6.00E-04,0,0,0
404.523,1.00E-05,2.50E-04,8.80E-04,0.00141,0.00249,0.00283,0.00185,6.40E-04,0,0,1.00E-05
414.824,2.00E-05,3.20E-04,7.50E-04,0.00131,0.00214,0.00242,0.00183,6.70E-04,0,0,1.00E-05
425.126,3.00E-05,1.80E-04,5.10E-04,0.00137,0.00192,0.00218,0.00205,7.50E-04,2.00E-05,0,2.00E-05
435.427,2.00E-05,2.10E-04,4.10E-04,0.0012,0.00162,0.00188,0.00188,9.20E-04,5.00E-05,2.00E-05,1.00E-05
445.729,1.00E-05,1.60E-04,4.70E-04,0.00111,0.00173,0.00172,0.00182,9.40E-04,1.00E-04,1.00E-05,2.00E-05
456.03,1.00E-05,2.10E-04,4.80E-04,0.00114,0.00167,0.00167,0.00169,9.40E-04,1.00E-04,1.00E-05,3.00E-05
466.332,0,2.00E-04,3.90E-04,0.00108,0.00169,0.00154,0.00147,8.00E-04,1.70E-04,1.00E-05,5.00E-05
476.633,0,1.70E-04,3.40E-04,8.70E-04,0.00142,0.00145,0.00143,8.40E-04,1.80E-04,1.00E-05,4.00E-05
486.935,0,1.10E-04,2.30E-04,7.70E-04,0.00123,0.00147,0.00134,9.10E-04,2.10E-04,1.00E-05,2.00E-05
497.236,0,9.00E-05,2.70E-04,7.00E-04,0.00114,0.00144,0.00132,8.70E-04,2.20E-04,1.00E-05,2.00E-05
507.538,0,8.00E-05,2.90E-04,6.60E-04,0.00109,0.00131,0.00129,8.30E-04,1.70E-04,2.00E-05,2.00E-05
517.839,0,7.00E-05,2.50E-04,5.90E-04,0.00123,0.00133,0.00128,8.50E-04,1.70E-04,2.00E-05,1.00E-05
528.141,0,5.00E-05,2.90E-04,5.90E-04,0.00109,0.00134,0.00136,8.70E-04,1.60E-04,2.00E-05,1.00E-05
538.442,0,1.00E-04,2.70E-04,5.30E-04,0.00105,0.00126,0.0014,8.60E-04,2.50E-04,1.00E-05,1.00E-05
548.744,0,6.00E-05,2.10E-04,5.90E-04,9.50E-04,0.00128,0.00146,7.80E-04,2.80E-04,1.00E-05,1.00E-05
559.045,0,3.00E-05,2.00E-04,5.70E-04,9.00E-04,0.00123,0.00119,7.60E-04,2.90E-04,1.00E-05,2.00E-05
569.347,0,3.00E-05,1.80E-04,5.00E-04,9.20E-04,0.00107,0.00106,8.20E-04,2.70E-04,1.00E-05,2.00E-05
579.648,0,4.00E-05,1.50E-04,6.00E-04,8.30E-04,0.00113,0.00104,8.20E-04,2.30E-04,1.00E-05,3.00E-05
589.95,0,4.00E-05,1.20E-04,5.90E-04,8.50E-04,0.00104,0.00114,8.00E-04,2.60E-04,1.00E-05,3.00E-05
600.251,0,7.00E-05,1.20E-04,6.40E-04,8.30E-04,9.00E-04,0.00114,8.00E-04,2.90E-04,1.00E-05,6.00E-05
610.553,0,4.00E-05,1.50E-04,5.50E-04,8.40E-04,8.50E-04,0.00109,8.10E-04,3.40E-04,1.00E-05,5.00E-05
620.854,0,6.00E-05,1.50E-04,4.70E-04,7.60E-04,8.50E-04,0.00102,8.30E-04,3.20E-04,2.00E-05,5.00E-05
631.156,0,2.00E-05,1.90E-04,4.20E-04,7.40E-04,7.90E-04,1.00E-03,7.40E-04,3.10E-04,2.00E-05,3.00E-05
641.457,0,1.00E-05,1.80E-04,3.20E-04,7.50E-04,7.90E-04,0.00102,8.10E-04,3.20E-04,3.00E-05,3.00E-05
651.759,0,1.00E-05,2.20E-04,3.40E-04,6.70E-04,8.70E-04,9.90E-04,7.40E-04,2.90E-04,4.00E-05,3.00E-05
662.06,0,1.00E-05,2.20E-04,3.40E-04,6.40E-04,9.10E-04,9.70E-04,6.80E-04,2.70E-04,6.00E-05,3.00E-05
672.362,0,2.00E-05,2.10E-04,3.40E-04,6.80E-04,8.60E-04,9.60E-04,7.40E-04,2.80E-04,5.00E-05,6.00E-05
682.663,0,2.00E-05,1.30E-04,3.70E-04,5.80E-04,7.70E-04,9.20E-04,6.70E-04,3.00E-04,1.20E-04,6.00E-05
