distance from center (cm),H=4.012 cm,H=4.516 cm,5.02,5.524,6.028,6.532,7.036,7.54,8.044,8.548,9.052,9.556,10.06,10.564,11.068,11.572,12.076,12.58,13.084,13.588,14.092,14.596,15.1,15.604,16.108,16.612,17.116,17.62,18.124,18.628,19.132,19.636,20.14,20.644,21.148,21.652,22.156,22.66,23.164,23.668,24.172,24.676,25.18,25.684,26.188,26.692,27.196,27.7,28.204,28.708,29.212,29.716,30.22,30.724,31.228,31.732,32.236,32.74,33.244,33.748,34.252,34.756,35.26,35.764,36.268,36.772,37.276,37.78,38.284,38.788,39.292,39.796,40.3,40.804,41.308,41.812,42.316,42.82,43.324,43.828,44.332,44.836,45.34,45.844,46.348,46.852,47.356,47.86,48.364,48.868,49.372,49.876,50.38,50.884,51.388,51.892,52.396,52.9,53.404,53.908,54.412,54.916,55.42,55.924,56.428,56.932,57.436
-9.828,0.03296,0.03357,0.03449,0.03558,0.03648,0.03748,0.03878,0.04033,0.04187,0.04331,0.04512,0.0474,0.04974,0.05168,0.05394,0.05609,0.05817,0.06027,0.06262,0.06495,0.06722,0.06955,0.07224,0.07587,0.07936,0.07323,0.07535,0.07761,0.07978,0.0827,0.08586,0.089,0.08664,0.08905,0.09237,0.09694,0.10153,0.10671,0.11258,0.11844,0.12525,0.13244,0.1406,0.14709,0.15389,0.16268,0.17151,0.18031,0.18856,0.19692,0.1928,0.20246,0.21013,0.21978,0.22897,0.23859,0.2485,0.21764,0.22821,0.23735,0.25045,0.2614,0.27142,0.2831,0.29754,0.3104,0.32562,0.33759,0.35231,0.37,0.38596,0.39536,0.40764,0.42134,0.43463,0.38571,0.40362,0.42275,0.44026,0.45401,0.46701,0.47725,0.4333,0.4385,0.44626,0.45071,0.46154,0.47193,0.4874,0.49404,0.49688,0.51755,0.52796,0.54336,0.54553,0.55357,0.55499,0.56684,0.57098,0.57775,0.59044,0.59971,0.61616,0.62851,0.63719,0.64009,0.6391
-9.324,0.03235,0.03223,0.03288,0.03391,0.03492,0.03601,0.0374,0.03903,0.04068,0.04224,0.04399,0.04597,0.04824,0.05027,0.05224,0.05408,0.056,0.05779,0.05991,0.06212,0.06432,0.06677,0.06961,0.07353,0.07751,0.07716,0.08032,0.08363,0.0871,0.09081,0.09444,0.09878,0.10069,0.10557,0.10995,0.11572,0.12218,0.12921,0.13656,0.14416,0.15238,0.16121,0.16974,0.17884,0.18723,0.19824,0.20844,0.2196,0.2295,0.24199,0.23682,0.24773,0.25702,0.26825,0.28009,0.29053,0.30183,0.27524,0.2872,0.29877,0.31074,0.32152,0.33208,0.34696,0.36093,0.37622,0.3879,0.40076,0.4138,0.43258,0.45119,0.46553,0.48334,0.50043,0.51295,0.46037,0.47558,0.49352,0.50932,0.51953,0.53119,0.54366,0.49625,0.50411,0.51081,0.52139,0.53176,0.54587,0.5571,0.56918,0.57344,0.59769,0.60428,0.61744,0.61935,0.62721,0.62724,0.6376,0.64032,0.64696,0.65585,0.66825,0.67831,0.68578,0.70398,0.70265,0.70652
-8.82,0.03285,0.03193,0.03208,0.03304,0.034,0.0351,0.0366,0.0382,0.03954,0.04122,0.04294,0.04451,0.0466,0.04893,0.05097,0.05261,0.05439,0.05616,0.05822,0.06077,0.063,0.06557,0.06864,0.07271,0.07717,0.08505,0.08967,0.09401,0.09851,0.104,0.10943,0.11505,0.12243,0.1289,0.13486,0.14194,0.15082,0.15909,0.1682,0.17765,0.1881,0.19857,0.209,0.22042,0.23149,0.24326,0.2553,0.26835,0.28052,0.29473,0.2917,0.30458,0.31685,0.32929,0.34319,0.35408,0.36575,0.3439,0.35852,0.37098,0.38535,0.39571,0.407,0.4186,0.43195,0.44872,0.46501,0.4782,0.4875,0.50854,0.52933,0.54679,0.5641,0.5819,0.59132,0.54409,0.55624,0.56875,0.57709,0.59206,0.60612,0.61799,0.56825,0.58016,0.59263,0.60269,0.61325,0.62015,0.64074,0.64975,0.65758,0.67127,0.67993,0.69938,0.69178,0.69799,0.70123,0.71143,0.71688,0.72626,0.73809,0.74269,0.7462,0.75311,0.7647,0.77496,0.77929
-8.316,0.03508,0.03383,0.03321,0.03344,0.03412,0.03482,0.03608,0.03763,0.03915,0.04037,0.04194,0.04362,0.04599,0.04848,0.05093,0.05284,0.05497,0.05735,0.05974,0.06271,0.06535,0.06845,0.07205,0.07694,0.08192,0.09933,0.10553,0.1112,0.11748,0.12494,0.13244,0.13961,0.15307,0.16149,0.17001,0.17925,0.18994,0.20068,0.21238,0.22305,0.23491,0.2473,0.25908,0.2739,0.28648,0.30117,0.31564,0.33087,0.34619,0.3606,0.35782,0.37433,0.3887,0.40396,0.4179,0.43156,0.44387,0.42333,0.43829,0.4509,0.46569,0.47966,0.49203,0.50489,0.51602,0.53073,0.54618,0.55963,0.57491,0.59317,0.61432,0.63515,0.652,0.669,0.67914,0.62868,0.63819,0.64682,0.6576,0.67276,0.68807,0.70388,0.65568,0.66804,0.67731,0.68935,0.69817,0.70576,0.71984,0.73014,0.7428,0.75838,0.76812,0.7739,0.77157,0.77612,0.78225,0.78518,0.79303,0.8105,0.81457,0.8244,0.82973,0.83799,0.83683,0.84616,0.84376
-7.812,0.03839,0.03657,0.03528,0.03466,0.03463,0.03491,0.03607,0.03758,0.03922,0.04045,0.0419,0.04384,0.04658,0.04961,0.05264,0.05557,0.05853,0.06167,0.06511,0.06883,0.07265,0.07682,0.0813,0.08703,0.09329,0.12172,0.12908,0.13658,0.14512,0.15545,0.16554,0.1753,0.19525,0.20605,0.21649,0.22879,0.24151,0.25576,0.2694,0.28264,0.2971,0.311,0.32634,0.34019,0.35563,0.3728,0.38991,0.40664,0.42493,0.44196,0.44321,0.46146,0.47617,0.49069,0.5037,0.51848,0.53254,0.51076,0.52685,0.54259,0.55761,0.57392,0.59076,0.59919,0.61214,0.62715,0.64235,0.65594,0.67283,0.68788,0.70425,0.72404,0.74251,0.76168,0.77496,0.7176,0.72702,0.73926,0.75375,0.76817,0.77745,0.79225,0.74382,0.75451,0.76624,0.77716,0.79673,0.80569,0.81713,0.8224,0.83252,0.83747,0.85648,0.86272,0.86284,0.87208,0.86925,0.87157,0.88903,0.90322,0.90225,0.91045,0.91338,0.9163,0.92078,0.91441,0.91771
-7.308,0.04264,0.04035,0.03842,0.0369,0.0364,0.03646,0.03749,0.03914,0.04092,0.04313,0.04517,0.04788,0.05172,0.05551,0.05918,0.06312,0.06753,0.07222,0.07713,0.0825,0.08818,0.09427,0.10055,0.10773,0.11568,0.15406,0.16474,0.1748,0.18603,0.19942,0.2117,0.22465,0.25321,0.26666,0.27942,0.29463,0.31017,0.32683,0.34261,0.35855,0.37541,0.39255,0.40889,0.42589,0.44237,0.46157,0.48124,0.49926,0.51786,0.53727,0.54007,0.55761,0.57289,0.58782,0.60276,0.61897,0.63394,0.6115,0.62878,0.64419,0.66049,0.67925,0.6941,0.7038,0.7175,0.7319,0.74183,0.75862,0.77301,0.78972,0.80248,0.81352,0.83504,0.8524,0.86369,0.81059,0.82247,0.83253,0.84759,0.85968,0.86996,0.88625,0.83792,0.85126,0.85698,0.87137,0.88317,0.8948,0.90222,0.91074,0.92404,0.93372,0.93976,0.95597,0.9604,0.9608,0.96618,0.96511,0.98545,0.9877,0.9922,1.00195,1.00077,1.00021,0.99557,0.99676,0.99394
-6.804,0.04816,0.04569,0.04319,0.04108,0.04012,0.03998,0.04126,0.0437,0.04626,0.0496,0.05347,0.05747,0.06241,0.06779,0.07249,0.07749,0.08389,0.09091,0.0975,0.10541,0.11363,0.12202,0.13134,0.14112,0.15138,0.20153,0.21564,0.2293,0.24386,0.26058,0.27629,0.29146,0.32842,0.34447,0.3603,0.37795,0.39675,0.4152,0.43389,0.45149,0.47093,0.49117,0.50948,0.52774,0.54657,0.56661,0.5861,0.60527,0.62431,0.64332,0.64512,0.664,0.68084,0.69582,0.71184,0.72799,0.7433,0.72193,0.7374,0.75601,0.77346,0.7915,0.80329,0.81401,0.82719,0.83877,0.85224,0.87016,0.88025,0.89165,0.90553,0.91621,0.93229,0.94914,0.96673,0.90619,0.91988,0.92976,0.94836,0.96169,0.97348,0.9847,0.94221,0.95272,0.95785,0.97231,0.97981,0.98564,0.98839,1.00409,1.02114,1.02706,1.03297,1.04596,1.05399,1.05985,1.06303,1.07915,1.08489,1.08113,1.07738,1.08661,1.0899,1.08711,1.09273,1.07543,1.07438
-6.3,0.05688,0.05462,0.05212,0.04995,0.05021,0.0508,0.05308,0.05696,0.0615,0.06638,0.07197,0.07785,0.08515,0.09155,0.09846,0.10519,0.1125,0.12271,0.1323,0.14247,0.15443,0.16508,0.17879,0.19133,0.20601,0.26722,0.2844,0.30204,0.32113,0.34149,0.35993,0.37782,0.42382,0.44265,0.46031,0.47881,0.49913,0.51944,0.54095,0.56181,0.58316,0.60466,0.62508,0.64315,0.66265,0.68316,0.70444,0.72488,0.7422,0.76036,0.76346,0.78254,0.798,0.81416,0.82927,0.84537,0.86013,0.84343,0.85649,0.87405,0.89024,0.90816,0.9215,0.9275,0.939,0.95361,0.97151,0.9834,0.99723,1.00804,1.01599,1.02908,1.04261,1.05802,1.07028,1.01368,1.02413,1.03726,1.05309,1.06411,1.07554,1.08478,1.0528,1.0579,1.06313,1.06935,1.07822,1.08961,1.0914,1.11244,1.12117,1.12572,1.13743,1.14824,1.16488,1.16366,1.17083,1.17906,1.18212,1.17472,1.17214,1.18024,1.18529,1.1907,1.18866,1.16315,1.16115
-5.796,0.07251,0.07198,0.07046,0.07005,0.07227,0.07558,0.08002,0.08519,0.09129,0.0977,0.10393,0.11165,0.12136,0.13015,0.13876,0.14801,0.15915,0.17161,0.1845,0.19917,0.21458,0.23007,0.24718,0.26288,0.28049,0.35331,0.37404,0.39626,0.41832,0.44257,0.4624,0.4818,0.53692,0.55678,0.57756,0.59813,0.62014,0.64248,0.6633,0.68501,0.70954,0.73176,0.75344,0.77278,0.78927,0.8096,0.83005,0.84954,0.86777,0.88531,0.88642,0.90556,0.9205,0.93802,0.95506,0.96873,0.98112,0.96745,0.98117,0.99634,1.01109,1.02168,1.03589,1.04719,1.05569,1.07295,1.08729,1.10052,1.11292,1.12266,1.13459,1.14477,1.15718,1.17214,1.18851,1.12762,1.13673,1.14742,1.16683,1.17816,1.18855,1.19951,1.16388,1.16893,1.16803,1.17735,1.18457,1.19197,1.20365,1.22179,1.22508,1.23919,1.2446,1.25215,1.26089,1.26698,1.27161,1.28315,1.27381,1.27425,1.27907,1.279,1.27642,1.2904,1.29597,1.27665,1.26859
