s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0659145E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0659145E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0057876E-001, 2.2048120E+000,-4.3605006E-001, 1.3682036E-002,-3.3583866E-002,-7.7224832E-005, 0.0000000E+000, 0.0000000E+000, 1.6753685E+000, 1.7487829E+000, 1.6676926E-002, 6.4849272E-005,-2.6144690E-068,-3.2102493E-058
 1.0006192E+000, 5.6152774E+000,-1.6186273E+000,-2.8930374E-001,-1.4542203E-002,-1.3839575E-004, 0.0000000E+000, 0.0000000E+000, 3.5032318E+000, 3.6926657E+000, 4.4269755E-002, 1.6648043E-004,-5.5393956E-058,-1.5614282E-051
 1.5007699E+000, 9.0990232E+000,-2.5561597E+000,-4.9532989E+000,-1.3979750E-002,-1.8258301E-004, 0.0000000E+000, 0.0000000E+000, 1.3810149E+000, 1.5754022E+000, 5.9517267E-002, 2.2362620E-004,-4.8233752E-054,-1.4252992E-048
 2.0006826E+000, 1.0901295E+001,-2.9165949E+000,-7.3224872E+000,-1.7663658E-002,-2.0026508E-004, 0.0000000E+000, 0.0000000E+000, 5.1782073E-001, 6.4434941E-001, 6.6276662E-002, 2.4896953E-004,-6.9935465E-052,-7.0727443E-047
 2.5001109E+000, 1.1693260E+001,-3.1090056E+000,-6.9669761E+000,-1.8293028E-002,-2.0099799E-004, 0.0000000E+000, 0.0000000E+000, 1.1597502E+000, 1.5987840E+000, 6.8956647E-002, 2.5901636E-004,-1.6590261E-050,-8.5621890E-046
 3.0001740E+000, 1.2015219E+001,-3.2080978E+000,-8.6573390E+000,-2.2033660E-002,-2.0135413E-004, 0.0000000E+000, 0.0000000E+000,-3.0089837E-001, 1.2754730E-001, 6.9971938E-002, 2.6282206E-004,-1.4419426E-049,-4.6382069E-045
 3.5001216E+000, 1.1854216E+001,-3.1149174E+000,-7.9632591E+000,-2.4032318E-002,-2.0122513E-004, 0.0000000E+000, 0.0000000E+000, 3.1077775E-001, 7.5180633E-001, 7.0349819E-002, 2.6423868E-004,-6.5059656E-049,-1.4485103E-044
 4.0007162E+000, 1.2005661E+001,-3.2368675E+000,-8.0644073E+000,-2.1174534E-002,-2.0349193E-004, 0.0000000E+000, 0.0000000E+000, 3.5580647E-001, 6.8300832E-001, 7.0489428E-002, 2.6476196E-004,-1.8520948E-048,-3.0446708E-044
