s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.311E+00, 0.000E+00, 0.000E+00, 9.659E-01,-6.861E-07,-1.685E-01, 0.000E+00, 0.000E+00, 7.066E-01, 7.975E-01, 0.000E+00, 4.107E-02
 1.325E+00, 0.000E+00, 0.000E+00, 9.270E-01,-7.545E-07,-1.677E-01, 0.000E+00, 0.000E+00, 7.118E-01, 7.593E-01, 0.000E+00, 4.124E-02
 1.339E+00, 0.000E+00, 0.000E+00, 8.870E-01,-8.739E-07,-1.723E-01, 0.000E+00, 0.000E+00, 7.168E-01, 7.147E-01, 0.000E+00, 4.141E-02
 1.354E+00, 0.000E+00, 0.000E+00, 8.390E-01,-9.593E-07,-1.749E-01, 0.000E+00, 0.000E+00, 7.217E-01, 6.641E-01, 0.000E+00, 4.157E-02
 1.368E+00, 0.000E+00, 0.000E+00, 7.812E-01,-1.114E-06,-1.728E-01, 0.000E+00, 0.000E+00, 7.257E-01, 6.085E-01, 0.000E+00, 4.173E-02
 1.383E+00, 0.000E+00, 0.000E+00, 7.176E-01,-1.274E-06,-1.705E-01, 0.000E+00, 0.000E+00, 7.296E-01, 5.471E-01, 0.000E+00, 4.189E-02
 1.397E+00, 0.000E+00, 0.000E+00, 6.437E-01,-1.424E-06,-1.606E-01, 0.000E+00, 0.000E+00, 7.329E-01, 4.831E-01, 0.000E+00, 4.204E-02
 1.412E+00, 0.000E+00, 0.000E+00, 5.704E-01,-1.569E-06,-1.514E-01, 0.000E+00, 0.000E+00, 7.356E-01, 4.190E-01, 0.000E+00, 4.218E-02
 1.424E+00, 0.000E+00, 0.000E+00, 5.158E-01,-1.741E-06,-1.536E-01, 0.000E+00, 0.000E+00, 7.369E-01, 3.622E-01, 0.000E+00, 4.231E-02
 1.437E+00, 0.000E+00, 0.000E+00, 4.669E-01,-1.864E-06,-1.561E-01, 0.000E+00, 0.000E+00, 7.386E-01, 3.108E-01, 0.000E+00, 4.243E-02
 1.450E+00, 0.000E+00, 0.000E+00, 4.092E-01,-1.969E-06,-1.490E-01, 0.000E+00, 0.000E+00, 7.403E-01, 2.602E-01, 0.000E+00, 4.256E-02
 1.463E+00, 0.000E+00, 0.000E+00, 3.482E-01,-2.044E-06,-1.373E-01, 0.000E+00, 0.000E+00, 7.416E-01, 2.109E-01, 0.000E+00, 4.267E-02
 1.475E+00, 0.000E+00, 0.000E+00, 3.048E-01,-2.103E-06,-1.304E-01, 0.000E+00, 0.000E+00, 7.429E-01, 1.744E-01, 0.000E+00, 4.279E-02
 1.488E+00, 0.000E+00, 0.000E+00, 2.742E-01,-2.140E-06,-1.302E-01, 0.000E+00, 0.000E+00, 7.435E-01, 1.440E-01, 0.000E+00, 4.290E-02
 1.499E+00, 0.000E+00, 0.000E+00, 2.641E-01,-2.188E-06,-1.337E-01, 0.000E+00, 0.000E+00, 7.441E-01, 1.304E-01, 0.000E+00, 4.300E-02
 1.511E+00, 0.000E+00, 0.000E+00, 2.636E-01,-2.190E-06,-1.374E-01, 0.000E+00, 0.000E+00, 7.449E-01, 1.262E-01, 0.000E+00, 4.310E-02
 1.522E+00, 0.000E+00, 0.000E+00, 2.688E-01,-2.189E-06,-1.380E-01, 0.000E+00, 0.000E+00, 7.468E-01, 1.308E-01, 0.000E+00, 4.319E-02
 1.533E+00, 0.000E+00, 0.000E+00, 2.844E-01,-2.138E-06,-1.358E-01, 0.000E+00, 0.000E+00, 7.484E-01, 1.486E-01, 0.000E+00, 4.328E-02
 1.544E+00, 0.000E+00, 0.000E+00, 3.064E-01,-2.098E-06,-1.328E-01, 0.000E+00, 0.000E+00, 7.507E-01, 1.736E-01, 0.000E+00, 4.337E-02
 1.554E+00, 0.000E+00, 0.000E+00, 3.359E-01,-2.051E-06,-1.289E-01, 0.000E+00, 0.000E+00, 7.522E-01, 2.070E-01, 0.000E+00, 4.345E-02
 1.564E+00, 0.000E+00, 0.000E+00, 3.756E-01,-2.007E-06,-1.271E-01, 0.000E+00, 0.000E+00, 7.545E-01, 2.485E-01, 0.000E+00, 4.353E-02
 1.574E+00, 0.000E+00, 0.000E+00, 4.207E-01,-1.939E-06,-1.257E-01, 0.000E+00, 0.000E+00, 7.570E-01, 2.950E-01, 0.000E+00, 4.360E-02
 1.584E+00, 0.000E+00, 0.000E+00, 4.702E-01,-1.876E-06,-1.245E-01, 0.000E+00, 0.000E+00, 7.594E-01, 3.458E-01, 0.000E+00, 4.368E-02
 1.594E+00, 0.000E+00, 0.000E+00, 5.233E-01,-1.798E-06,-1.235E-01, 0.000E+00, 0.000E+00, 7.617E-01, 3.998E-01, 0.000E+00, 4.375E-02
 1.604E+00, 0.000E+00, 0.000E+00, 5.787E-01,-1.719E-06,-1.228E-01, 0.000E+00, 0.000E+00, 7.637E-01, 4.559E-01, 0.000E+00, 4.382E-02
 1.613E+00, 0.000E+00, 0.000E+00, 6.291E-01,-1.645E-06,-1.219E-01, 0.000E+00, 0.000E+00, 7.653E-01, 5.073E-01, 0.000E+00, 4.388E-02
 1.622E+00, 0.000E+00, 0.000E+00, 6.834E-01,-1.591E-06,-1.212E-01, 0.000E+00, 0.000E+00, 7.667E-01, 5.623E-01, 0.000E+00, 4.395E-02
 1.631E+00, 0.000E+00, 0.000E+00, 7.361E-01,-1.529E-06,-1.205E-01, 0.000E+00, 0.000E+00, 7.677E-01, 6.156E-01, 0.000E+00, 4.401E-02
 1.640E+00, 0.000E+00, 0.000E+00, 7.858E-01,-1.456E-06,-1.200E-01, 0.000E+00, 0.000E+00, 7.687E-01, 6.659E-01, 0.000E+00, 4.406E-02
 1.648E+00, 0.000E+00, 0.000E+00, 8.348E-01,-1.367E-06,-1.204E-01, 0.000E+00, 0.000E+00, 7.696E-01, 7.144E-01, 0.000E+00, 4.412E-02
 1.657E+00, 0.000E+00, 0.000E+00, 8.833E-01,-1.281E-06,-1.215E-01, 0.000E+00, 0.000E+00, 7.703E-01, 7.618E-01, 0.000E+00, 4.418E-02
 1.666E+00, 0.000E+00, 0.000E+00, 9.282E-01,-1.188E-06,-1.222E-01, 0.000E+00, 0.000E+00, 7.709E-01, 8.060E-01, 0.000E+00, 4.424E-02
 1.675E+00, 0.000E+00, 0.000E+00, 9.663E-01,-1.107E-06,-1.223E-01, 0.000E+00, 0.000E+00, 7.715E-01, 8.440E-01, 0.000E+00, 4.429E-02
 1.683E+00, 0.000E+00, 0.000E+00, 9.994E-01,-1.017E-06,-1.222E-01, 0.000E+00, 0.000E+00, 7.722E-01, 8.773E-01, 0.000E+00, 4.435E-02
 1.692E+00, 0.000E+00, 0.000E+00, 1.029E+00,-9.164E-07,-1.225E-01, 0.000E+00, 0.000E+00, 7.727E-01, 9.068E-01, 0.000E+00, 4.440E-02
 1.701E+00, 0.000E+00, 0.000E+00, 1.053E+00,-8.213E-07,-1.235E-01, 0.000E+00, 0.000E+00, 7.731E-01, 9.293E-01, 0.000E+00, 4.445E-02
 1.710E+00, 0.000E+00, 0.000E+00, 1.070E+00,-7.156E-07,-1.252E-01, 0.000E+00, 0.000E+00, 7.737E-01, 9.453E-01, 0.000E+00, 4.450E-02
 1.719E+00, 0.000E+00, 0.000E+00, 1.083E+00,-6.106E-07,-1.265E-01, 0.000E+00, 0.000E+00, 7.740E-01, 9.566E-01, 0.000E+00, 4.455E-02
 1.727E+00, 0.000E+00, 0.000E+00, 1.088E+00,-4.947E-07,-1.268E-01, 0.000E+00, 0.000E+00, 7.743E-01, 9.614E-01, 0.000E+00, 4.460E-02
 1.736E+00, 0.000E+00, 0.000E+00, 1.086E+00,-3.830E-07,-1.264E-01, 0.000E+00, 0.000E+00, 7.746E-01, 9.592E-01, 0.000E+00, 4.465E-02
 1.745E+00, 0.000E+00, 0.000E+00, 1.076E+00,-2.622E-07,-1.251E-01, 0.000E+00, 0.000E+00, 7.748E-01, 9.504E-01, 0.000E+00, 4.470E-02
 1.754E+00, 0.000E+00, 0.000E+00, 1.058E+00,-1.629E-07,-1.231E-01, 0.000E+00, 0.000E+00, 7.748E-01, 9.352E-01, 0.000E+00, 4.475E-02
 1.763E+00, 0.000E+00, 0.000E+00, 1.034E+00,-3.664E-08,-1.205E-01, 0.000E+00, 0.000E+00, 7.748E-01, 9.138E-01, 0.000E+00, 4.480E-02
 1.771E+00, 0.000E+00, 0.000E+00, 1.004E+00, 6.998E-08,-1.180E-01, 0.000E+00, 0.000E+00, 7.747E-01, 8.864E-01, 0.000E+00, 4.484E-02
 1.780E+00, 0.000E+00, 0.000E+00, 9.692E-01, 2.061E-07,-1.159E-01, 0.000E+00, 0.000E+00, 7.744E-01, 8.532E-01, 0.000E+00, 4.489E-02
 1.789E+00, 0.000E+00, 0.000E+00, 9.291E-01, 3.265E-07,-1.144E-01, 0.000E+00, 0.000E+00, 7.745E-01, 8.148E-01, 0.000E+00, 4.493E-02
 1.798E+00, 0.000E+00, 0.000E+00, 8.862E-01, 4.707E-07,-1.136E-01, 0.000E+00, 0.000E+00, 7.741E-01, 7.726E-01, 0.000E+00, 4.498E-02
 1.807E+00, 0.000E+00, 0.000E+00, 8.411E-01, 6.011E-07,-1.136E-01, 0.000E+00, 0.000E+00, 7.735E-01, 7.275E-01, 0.000E+00, 4.502E-02
 1.815E+00, 0.000E+00, 0.000E+00, 7.943E-01, 7.536E-07,-1.142E-01, 0.000E+00, 0.000E+00, 7.728E-01, 6.801E-01, 0.000E+00, 4.506E-02
 1.824E+00, 0.000E+00, 0.000E+00, 7.465E-01, 8.800E-07,-1.155E-01, 0.000E+00, 0.000E+00, 7.719E-01, 6.309E-01, 0.000E+00, 4.510E-02
 1.833E+00, 0.000E+00, 0.000E+00, 6.985E-01, 1.040E-06,-1.177E-01, 0.000E+00, 0.000E+00, 7.710E-01, 5.809E-01, 0.000E+00, 4.514E-02
 1.842E+00, 0.000E+00, 0.000E+00, 6.516E-01, 1.166E-06,-1.189E-01, 0.000E+00, 0.000E+00, 7.700E-01, 5.327E-01, 0.000E+00, 4.518E-02
 1.851E+00, 0.000E+00, 0.000E+00, 6.046E-01, 1.327E-06,-1.183E-01, 0.000E+00, 0.000E+00, 7.701E-01, 4.863E-01, 0.000E+00, 4.522E-02
 1.859E+00, 0.000E+00, 0.000E+00, 5.618E-01, 1.460E-06,-1.173E-01, 0.000E+00, 0.000E+00, 7.705E-01, 4.445E-01, 0.000E+00, 4.526E-02
 1.867E+00, 0.000E+00, 0.000E+00, 5.325E-01, 1.623E-06,-1.160E-01, 0.000E+00, 0.000E+00, 7.713E-01, 4.165E-01, 0.000E+00, 4.530E-02
 1.875E+00, 0.000E+00, 0.000E+00, 5.088E-01, 1.738E-06,-1.145E-01, 0.000E+00, 0.000E+00, 7.723E-01, 3.943E-01, 0.000E+00, 4.533E-02
 1.882E+00, 0.000E+00, 0.000E+00, 4.937E-01, 1.893E-06,-1.130E-01, 0.000E+00, 0.000E+00, 7.737E-01, 3.807E-01, 0.000E+00, 4.536E-02
 1.906E+00, 0.000E+00, 0.000E+00, 4.934E-01, 2.157E-06,-1.102E-01, 0.000E+00, 0.000E+00, 7.762E-01, 3.831E-01, 0.000E+00, 4.543E-02
 1.921E+00, 0.000E+00, 0.000E+00, 5.339E-01, 2.518E-06,-1.081E-01, 0.000E+00, 0.000E+00, 7.786E-01, 4.258E-01, 0.000E+00, 4.550E-02
 1.942E+00, 0.000E+00, 0.000E+00, 6.130E-01, 2.864E-06,-1.077E-01, 0.000E+00, 0.000E+00, 7.815E-01, 5.053E-01, 0.000E+00, 4.557E-02
 1.961E+00, 0.000E+00, 0.000E+00, 7.414E-01, 3.226E-06,-1.082E-01, 0.000E+00, 0.000E+00, 7.853E-01, 6.333E-01, 0.000E+00, 4.565E-02
 1.980E+00, 0.000E+00, 0.000E+00, 8.889E-01, 3.587E-06,-1.102E-01, 0.000E+00, 0.000E+00, 7.883E-01, 7.787E-01, 0.000E+00, 4.572E-02
 2.004E+00, 0.000E+00, 0.000E+00, 1.033E+00, 3.975E-06,-1.114E-01, 0.000E+00, 0.000E+00, 7.910E-01, 9.216E-01, 0.000E+00, 4.579E-02
 2.021E+00, 0.000E+00, 0.000E+00, 1.106E+00, 4.352E-06,-1.106E-01, 0.000E+00, 0.000E+00, 7.928E-01, 9.958E-01, 0.000E+00, 4.586E-02
 2.043E+00, 0.000E+00, 0.000E+00, 1.096E+00, 4.709E-06,-1.086E-01, 0.000E+00, 0.000E+00, 7.943E-01, 9.874E-01, 0.000E+00, 4.592E-02
 2.061E+00, 0.000E+00, 0.000E+00, 1.026E+00, 5.068E-06,-1.069E-01, 0.000E+00, 0.000E+00, 7.962E-01, 9.187E-01, 0.000E+00, 4.598E-02
 2.086E+00, 0.000E+00, 0.000E+00, 9.122E-01, 5.428E-06,-1.065E-01, 0.000E+00, 0.000E+00, 7.959E-01, 8.057E-01, 0.000E+00, 4.604E-02
 2.104E+00, 0.000E+00, 0.000E+00, 7.851E-01, 5.801E-06,-1.072E-01, 0.000E+00, 0.000E+00, 7.937E-01, 6.779E-01, 0.000E+00, 4.611E-02
 2.122E+00, 0.000E+00, 0.000E+00, 7.005E-01, 6.127E-06,-1.085E-01, 0.000E+00, 0.000E+00, 7.926E-01, 5.920E-01, 0.000E+00, 4.616E-02
 2.141E+00, 0.000E+00, 0.000E+00, 6.620E-01, 6.415E-06,-1.086E-01, 0.000E+00, 0.000E+00, 7.920E-01, 5.535E-01, 0.000E+00, 4.620E-02
 2.165E+00, 0.000E+00, 0.000E+00, 6.795E-01, 6.741E-06,-1.074E-01, 0.000E+00, 0.000E+00, 7.922E-01, 5.722E-01, 0.000E+00, 4.626E-02
 2.183E+00, 0.000E+00, 0.000E+00, 7.427E-01, 7.058E-06,-1.059E-01, 0.000E+00, 0.000E+00, 7.926E-01, 6.368E-01, 0.000E+00, 4.631E-02
 2.201E+00, 0.000E+00, 0.000E+00, 8.132E-01, 7.311E-06,-1.054E-01, 0.000E+00, 0.000E+00, 7.923E-01, 7.078E-01, 0.000E+00, 4.635E-02
 2.226E+00, 0.000E+00, 0.000E+00, 8.924E-01, 7.588E-06,-1.056E-01, 0.000E+00, 0.000E+00, 7.918E-01, 7.868E-01, 0.000E+00, 4.640E-02
 2.244E+00, 0.000E+00, 0.000E+00, 9.568E-01, 7.842E-06,-1.065E-01, 0.000E+00, 0.000E+00, 7.913E-01, 8.503E-01, 0.000E+00, 4.645E-02
 2.262E+00, 0.000E+00, 0.000E+00, 9.862E-01, 8.031E-06,-1.069E-01, 0.000E+00, 0.000E+00, 7.927E-01, 8.793E-01, 0.000E+00, 4.648E-02
 2.281E+00, 0.000E+00, 0.000E+00, 9.833E-01, 8.208E-06,-1.069E-01, 0.000E+00, 0.000E+00, 7.937E-01, 8.763E-01, 0.000E+00, 4.652E-02
 2.305E+00, 0.000E+00, 0.000E+00, 9.388E-01, 8.382E-06,-1.070E-01, 0.000E+00, 0.000E+00, 7.947E-01, 8.318E-01, 0.000E+00, 4.656E-02
 2.323E+00, 0.000E+00, 0.000E+00, 8.717E-01, 8.540E-06,-1.073E-01, 0.000E+00, 0.000E+00, 7.941E-01, 7.643E-01, 0.000E+00, 4.660E-02
 2.345E+00, 0.000E+00, 0.000E+00, 8.207E-01, 8.648E-06,-1.076E-01, 0.000E+00, 0.000E+00, 7.951E-01, 7.132E-01, 0.000E+00, 4.664E-02
 2.364E+00, 0.000E+00, 0.000E+00, 8.159E-01, 8.740E-06,-1.077E-01, 0.000E+00, 0.000E+00, 7.962E-01, 7.082E-01, 0.000E+00, 4.667E-02
 2.384E+00, 0.000E+00, 0.000E+00, 8.534E-01, 8.809E-06,-1.079E-01, 0.000E+00, 0.000E+00, 7.971E-01, 7.455E-01, 0.000E+00, 4.670E-02
 2.403E+00, 0.000E+00, 0.000E+00, 9.025E-01, 8.870E-06,-1.081E-01, 0.000E+00, 0.000E+00, 7.973E-01, 7.944E-01, 0.000E+00, 4.673E-02
 2.422E+00, 0.000E+00, 0.000E+00, 9.523E-01, 8.914E-06,-1.086E-01, 0.000E+00, 0.000E+00, 7.969E-01, 8.438E-01, 0.000E+00, 4.676E-02
 2.443E+00, 0.000E+00, 0.000E+00, 1.001E+00, 8.945E-06,-1.094E-01, 0.000E+00, 0.000E+00, 7.978E-01, 8.913E-01, 0.000E+00, 4.679E-02
 2.462E+00, 0.000E+00, 0.000E+00, 1.033E+00, 8.949E-06,-1.104E-01, 0.000E+00, 0.000E+00, 7.992E-01, 9.224E-01, 0.000E+00, 4.682E-02
 2.481E+00, 0.000E+00, 0.000E+00, 1.035E+00, 8.927E-06,-1.114E-01, 0.000E+00, 0.000E+00, 8.007E-01, 9.234E-01, 0.000E+00, 4.685E-02
 2.505E+00, 0.000E+00, 0.000E+00, 1.007E+00, 8.892E-06,-1.123E-01, 0.000E+00, 0.000E+00, 8.002E-01, 8.945E-01, 0.000E+00, 4.687E-02
 2.523E+00, 0.000E+00, 0.000E+00, 9.615E-01, 8.823E-06,-1.130E-01, 0.000E+00, 0.000E+00, 7.989E-01, 8.485E-01, 0.000E+00, 4.690E-02
 2.542E+00, 0.000E+00, 0.000E+00, 9.290E-01, 8.744E-06,-1.135E-01, 0.000E+00, 0.000E+00, 7.981E-01, 8.156E-01, 0.000E+00, 4.692E-02
 2.563E+00, 0.000E+00, 0.000E+00, 9.188E-01, 8.654E-06,-1.139E-01, 0.000E+00, 0.000E+00, 7.976E-01, 8.049E-01, 0.000E+00, 4.695E-02
 2.583E+00, 0.000E+00, 0.000E+00, 9.283E-01, 8.546E-06,-1.147E-01, 0.000E+00, 0.000E+00, 7.969E-01, 8.136E-01, 0.000E+00, 4.697E-02
 2.604E+00, 0.000E+00, 0.000E+00, 9.485E-01, 8.401E-06,-1.155E-01, 0.000E+00, 0.000E+00, 7.959E-01, 8.330E-01, 0.000E+00, 4.699E-02
 2.624E+00, 0.000E+00, 0.000E+00, 9.777E-01, 8.247E-06,-1.160E-01, 0.000E+00, 0.000E+00, 7.954E-01, 8.617E-01, 0.000E+00, 4.701E-02
 2.645E+00, 0.000E+00, 0.000E+00, 1.007E+00, 8.081E-06,-1.163E-01, 0.000E+00, 0.000E+00, 7.949E-01, 8.904E-01, 0.000E+00, 4.703E-02
 2.661E+00, 0.000E+00, 0.000E+00, 1.017E+00, 7.903E-06,-1.166E-01, 0.000E+00, 0.000E+00, 7.946E-01, 9.003E-01, 0.000E+00, 4.705E-02
 2.681E+00, 0.000E+00, 0.000E+00, 1.016E+00, 7.710E-06,-1.169E-01, 0.000E+00, 0.000E+00, 7.941E-01, 8.990E-01, 0.000E+00, 4.707E-02
 2.702E+00, 0.000E+00, 0.000E+00, 1.009E+00, 7.453E-06,-1.177E-01, 0.000E+00, 0.000E+00, 7.934E-01, 8.913E-01, 0.000E+00, 4.708E-02
 2.722E+00, 0.000E+00, 0.000E+00, 1.005E+00, 7.167E-06,-1.191E-01, 0.000E+00, 0.000E+00, 7.925E-01, 8.863E-01, 0.000E+00, 4.710E-02
 2.743E+00, 0.000E+00, 0.000E+00, 1.008E+00, 6.854E-06,-1.206E-01, 0.000E+00, 0.000E+00, 7.919E-01, 8.875E-01, 0.000E+00, 4.712E-02
 2.764E+00, 0.000E+00, 0.000E+00, 1.006E+00, 6.466E-06,-1.222E-01, 0.000E+00, 0.000E+00, 7.906E-01, 8.841E-01, 0.000E+00, 4.713E-02
 2.784E+00, 0.000E+00, 0.000E+00, 1.010E+00, 6.022E-06,-1.239E-01, 0.000E+00, 0.000E+00, 7.897E-01, 8.862E-01, 0.000E+00, 4.715E-02
 2.805E+00, 0.000E+00, 0.000E+00, 1.025E+00, 5.491E-06,-1.254E-01, 0.000E+00, 0.000E+00, 7.895E-01, 8.998E-01, 0.000E+00, 4.716E-02
 2.820E+00, 0.000E+00, 0.000E+00, 1.052E+00, 4.883E-06,-1.263E-01, 0.000E+00, 0.000E+00, 7.885E-01, 9.255E-01, 0.000E+00, 4.718E-02
 2.841E+00, 0.000E+00, 0.000E+00, 1.075E+00, 4.236E-06,-1.271E-01, 0.000E+00, 0.000E+00, 7.881E-01, 9.483E-01, 0.000E+00, 4.719E-02
 2.861E+00, 0.000E+00, 0.000E+00, 1.086E+00, 3.507E-06,-1.284E-01, 0.000E+00, 0.000E+00, 7.873E-01, 9.578E-01, 0.000E+00, 4.720E-02
