s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.492E+00, 0.000E+00, 0.000E+00, 9.363E-01, 1.447E-05,-2.016E-01, 0.000E+00, 0.000E+00, 7.217E-01, 7.347E-01, 0.000E+00, 4.199E-02
 2.522E+00, 0.000E+00, 0.000E+00, 9.416E-01, 1.536E-05,-2.102E-01, 0.000E+00, 0.000E+00, 7.173E-01, 7.314E-01, 0.000E+00, 4.202E-02
 2.551E+00, 0.000E+00, 0.000E+00, 9.466E-01, 1.632E-05,-2.188E-01, 0.000E+00, 0.000E+00, 7.124E-01, 7.278E-01, 0.000E+00, 4.205E-02
 2.581E+00, 0.000E+00, 0.000E+00, 9.510E-01, 1.717E-05,-2.269E-01, 0.000E+00, 0.000E+00, 7.071E-01, 7.241E-01, 0.000E+00, 4.208E-02
 2.611E+00, 0.000E+00, 0.000E+00, 9.547E-01, 1.817E-05,-2.338E-01, 0.000E+00, 0.000E+00, 7.019E-01, 7.209E-01, 0.000E+00, 4.211E-02
 2.641E+00, 0.000E+00, 0.000E+00, 9.577E-01, 1.899E-05,-2.393E-01, 0.000E+00, 0.000E+00, 6.971E-01, 7.184E-01, 0.000E+00, 4.213E-02
 2.671E+00, 0.000E+00, 0.000E+00, 9.600E-01, 1.995E-05,-2.429E-01, 0.000E+00, 0.000E+00, 6.932E-01, 7.171E-01, 0.000E+00, 4.216E-02
 2.701E+00, 0.000E+00, 0.000E+00, 9.618E-01, 2.080E-05,-2.446E-01, 0.000E+00, 0.000E+00, 6.907E-01, 7.173E-01, 0.000E+00, 4.218E-02
 2.731E+00, 0.000E+00, 0.000E+00, 9.634E-01, 2.166E-05,-2.445E-01, 0.000E+00, 0.000E+00, 6.897E-01, 7.189E-01, 0.000E+00, 4.220E-02
 2.761E+00, 0.000E+00, 0.000E+00, 9.649E-01, 2.234E-05,-2.430E-01, 0.000E+00, 0.000E+00, 6.904E-01, 7.220E-01, 0.000E+00, 4.223E-02
 2.791E+00, 0.000E+00, 0.000E+00, 9.664E-01, 2.322E-05,-2.404E-01, 0.000E+00, 0.000E+00, 6.924E-01, 7.261E-01, 0.000E+00, 4.225E-02
 2.820E+00, 0.000E+00, 0.000E+00, 9.681E-01, 2.385E-05,-2.372E-01, 0.000E+00, 0.000E+00, 6.956E-01, 7.308E-01, 0.000E+00, 4.226E-02
 2.850E+00, 0.000E+00, 0.000E+00, 9.698E-01, 2.457E-05,-2.340E-01, 0.000E+00, 0.000E+00, 6.993E-01, 7.358E-01, 0.000E+00, 4.228E-02
 2.877E+00, 0.000E+00, 0.000E+00, 9.715E-01, 2.499E-05,-2.314E-01, 0.000E+00, 0.000E+00, 7.036E-01, 7.402E-01, 0.000E+00, 4.230E-02
 2.903E+00, 0.000E+00, 0.000E+00, 9.727E-01, 2.543E-05,-2.292E-01, 0.000E+00, 0.000E+00, 7.065E-01, 7.436E-01, 0.000E+00, 4.231E-02
 2.930E+00, 0.000E+00, 0.000E+00, 9.734E-01, 2.564E-05,-2.274E-01, 0.000E+00, 0.000E+00, 7.083E-01, 7.461E-01, 0.000E+00, 4.232E-02
 2.956E+00, 0.000E+00, 0.000E+00, 9.737E-01, 2.583E-05,-2.261E-01, 0.000E+00, 0.000E+00, 7.092E-01, 7.475E-01, 0.000E+00, 4.234E-02
 2.983E+00, 0.000E+00, 0.000E+00, 9.733E-01, 2.585E-05,-2.254E-01, 0.000E+00, 0.000E+00, 7.089E-01, 7.480E-01, 0.000E+00, 4.235E-02
 3.010E+00, 0.000E+00, 0.000E+00, 9.725E-01, 2.608E-05,-2.250E-01, 0.000E+00, 0.000E+00, 7.075E-01, 7.475E-01, 0.000E+00, 4.236E-02
 3.036E+00, 0.000E+00, 0.000E+00, 9.711E-01, 2.643E-05,-2.249E-01, 0.000E+00, 0.000E+00, 7.050E-01, 7.462E-01, 0.000E+00, 4.237E-02
 3.063E+00, 0.000E+00, 0.000E+00, 9.690E-01, 2.669E-05,-2.250E-01, 0.000E+00, 0.000E+00, 7.015E-01, 7.440E-01, 0.000E+00, 4.238E-02
 3.089E+00, 0.000E+00, 0.000E+00, 9.650E-01, 2.723E-05,-2.251E-01, 0.000E+00, 0.000E+00, 6.966E-01, 7.399E-01, 0.000E+00, 4.239E-02
 3.116E+00, 0.000E+00, 0.000E+00, 9.558E-01, 2.825E-05,-2.252E-01, 0.000E+00, 0.000E+00, 6.886E-01, 7.306E-01, 0.000E+00, 4.240E-02
 3.142E+00, 0.000E+00, 0.000E+00, 9.340E-01, 2.923E-05,-2.252E-01, 0.000E+00, 0.000E+00, 6.724E-01, 7.089E-01, 0.000E+00, 4.241E-02
 3.169E+00, 0.000E+00, 0.000E+00, 8.915E-01, 3.038E-05,-2.250E-01, 0.000E+00, 0.000E+00, 6.392E-01, 6.665E-01, 0.000E+00, 4.241E-02
 3.195E+00, 0.000E+00, 0.000E+00, 8.267E-01, 3.145E-05,-2.246E-01, 0.000E+00, 0.000E+00, 5.826E-01, 6.021E-01, 0.000E+00, 4.242E-02
 3.222E+00, 0.000E+00, 0.000E+00, 7.468E-01, 3.304E-05,-2.241E-01, 0.000E+00, 0.000E+00, 5.057E-01, 5.228E-01, 0.000E+00, 4.243E-02
 3.245E+00, 0.000E+00, 0.000E+00, 6.740E-01, 3.466E-05,-2.234E-01, 0.000E+00, 0.000E+00, 4.258E-01, 4.506E-01, 0.000E+00, 4.244E-02
 3.268E+00, 0.000E+00, 0.000E+00, 6.035E-01, 3.681E-05,-2.228E-01, 0.000E+00, 0.000E+00, 3.522E-01, 3.808E-01, 0.000E+00, 4.244E-02
 3.291E+00, 0.000E+00, 0.000E+00, 5.373E-01, 3.962E-05,-2.221E-01, 0.000E+00, 0.000E+00, 2.829E-01, 3.152E-01, 0.000E+00, 4.245E-02
 3.314E+00, 0.000E+00, 0.000E+00, 4.731E-01, 4.347E-05,-2.215E-01, 0.000E+00, 0.000E+00, 2.176E-01, 2.517E-01, 0.000E+00, 4.245E-02
 3.337E+00, 0.000E+00, 0.000E+00, 4.065E-01, 4.721E-05,-2.209E-01, 0.000E+00, 0.000E+00, 1.525E-01, 1.856E-01, 0.000E+00, 4.246E-02
 3.359E+00, 0.000E+00, 0.000E+00, 3.340E-01, 5.044E-05,-2.204E-01, 0.000E+00, 0.000E+00, 8.262E-02, 1.137E-01, 0.000E+00, 4.246E-02
 3.382E+00, 0.000E+00, 0.000E+00, 2.540E-01, 5.358E-05,-2.200E-01, 0.000E+00, 0.000E+00, 6.009E-03, 3.409E-02, 0.000E+00, 4.247E-02
 3.405E+00, 0.000E+00, 0.000E+00, 1.681E-01, 5.773E-05,-2.197E-01, 0.000E+00, 0.000E+00,-7.781E-02,-5.152E-02, 0.000E+00, 4.247E-02
 3.428E+00, 0.000E+00, 0.000E+00, 8.094E-02, 6.183E-05,-2.196E-01, 0.000E+00, 0.000E+00,-1.658E-01,-1.386E-01, 0.000E+00, 4.248E-02
 3.448E+00, 0.000E+00, 0.000E+00, 7.231E-03, 6.584E-05,-2.196E-01, 0.000E+00, 0.000E+00,-2.476E-01,-2.123E-01, 0.000E+00, 4.248E-02
 3.468E+00, 0.000E+00, 0.000E+00,-5.920E-02, 6.923E-05,-2.196E-01, 0.000E+00, 0.000E+00,-3.188E-01,-2.787E-01, 0.000E+00, 4.248E-02
 3.489E+00, 0.000E+00, 0.000E+00,-1.158E-01, 7.092E-05,-2.198E-01, 0.000E+00, 0.000E+00,-3.805E-01,-3.355E-01, 0.000E+00, 4.249E-02
 3.509E+00, 0.000E+00, 0.000E+00,-1.606E-01, 7.257E-05,-2.200E-01, 0.000E+00, 0.000E+00,-4.313E-01,-3.805E-01, 0.000E+00, 4.249E-02
 3.529E+00, 0.000E+00, 0.000E+00,-1.909E-01, 7.771E-05,-2.202E-01, 0.000E+00, 0.000E+00,-4.689E-01,-4.111E-01, 0.000E+00, 4.249E-02
 3.549E+00, 0.000E+00, 0.000E+00,-2.042E-01, 8.755E-05,-2.206E-01, 0.000E+00, 0.000E+00,-4.912E-01,-4.247E-01, 0.000E+00, 4.249E-02
 3.569E+00, 0.000E+00, 0.000E+00,-1.999E-01, 9.631E-05,-2.209E-01, 0.000E+00, 0.000E+00,-4.955E-01,-4.207E-01, 0.000E+00, 4.250E-02
 3.591E+00, 0.000E+00, 0.000E+00,-1.767E-01, 1.095E-04,-2.213E-01, 0.000E+00, 0.000E+00,-4.813E-01,-3.978E-01, 0.000E+00, 4.250E-02
 3.613E+00, 0.000E+00, 0.000E+00,-1.409E-01, 1.246E-04,-2.217E-01, 0.000E+00, 0.000E+00,-4.495E-01,-3.625E-01, 0.000E+00, 4.250E-02
 3.635E+00, 0.000E+00, 0.000E+00,-9.961E-02, 1.285E-04,-2.221E-01, 0.000E+00, 0.000E+00,-4.085E-01,-3.216E-01, 0.000E+00, 4.251E-02
 3.660E+00, 0.000E+00, 0.000E+00,-5.364E-02, 1.229E-04,-2.225E-01, 0.000E+00, 0.000E+00,-3.629E-01,-2.760E-01, 0.000E+00, 4.251E-02
 3.684E+00, 0.000E+00, 0.000E+00,-1.274E-02, 1.244E-04,-2.229E-01, 0.000E+00, 0.000E+00,-3.179E-01,-2.355E-01, 0.000E+00, 4.251E-02
 3.711E+00, 0.000E+00, 0.000E+00, 2.345E-02, 1.673E-04,-2.233E-01, 0.000E+00, 0.000E+00,-2.774E-01,-1.997E-01, 0.000E+00, 4.251E-02
 3.737E+00, 0.000E+00, 0.000E+00, 4.918E-02, 2.108E-04,-2.236E-01, 0.000E+00, 0.000E+00,-2.440E-01,-1.742E-01, 0.000E+00, 4.252E-02
 3.764E+00, 0.000E+00, 0.000E+00, 6.654E-02, 2.012E-04,-2.239E-01, 0.000E+00, 0.000E+00,-2.217E-01,-1.572E-01, 0.000E+00, 4.252E-02
 3.791E+00, 0.000E+00, 0.000E+00, 7.511E-02, 1.951E-04,-2.242E-01, 0.000E+00, 0.000E+00,-2.086E-01,-1.489E-01, 0.000E+00, 4.252E-02
 3.818E+00, 0.000E+00, 0.000E+00, 7.895E-02, 1.889E-04,-2.245E-01, 0.000E+00, 0.000E+00,-2.034E-01,-1.453E-01, 0.000E+00, 4.252E-02
 3.844E+00, 0.000E+00, 0.000E+00, 7.976E-02, 1.832E-04,-2.247E-01, 0.000E+00, 0.000E+00,-2.018E-01,-1.448E-01, 0.000E+00, 4.253E-02
 3.871E+00, 0.000E+00, 0.000E+00, 7.935E-02, 1.782E-04,-2.250E-01, 0.000E+00, 0.000E+00,-2.019E-01,-1.455E-01, 0.000E+00, 4.253E-02
 3.898E+00, 0.000E+00, 0.000E+00, 7.944E-02, 1.738E-04,-2.253E-01, 0.000E+00, 0.000E+00,-2.023E-01,-1.457E-01, 0.000E+00, 4.253E-02
 3.925E+00, 0.000E+00, 0.000E+00, 8.089E-02, 1.773E-04,-2.257E-01, 0.000E+00, 0.000E+00,-2.022E-01,-1.446E-01, 0.000E+00, 4.253E-02
 3.951E+00, 0.000E+00, 0.000E+00, 8.557E-02, 1.744E-04,-2.260E-01, 0.000E+00, 0.000E+00,-2.001E-01,-1.403E-01, 0.000E+00, 4.253E-02
 3.978E+00, 0.000E+00, 0.000E+00, 9.392E-02, 1.818E-04,-2.265E-01, 0.000E+00, 0.000E+00,-1.942E-01,-1.324E-01, 0.000E+00, 4.254E-02
 4.008E+00, 0.000E+00, 0.000E+00, 1.050E-01, 2.390E-04,-2.271E-01, 0.000E+00, 0.000E+00,-1.848E-01,-1.218E-01, 0.000E+00, 4.254E-02
 4.040E+00, 0.000E+00, 0.000E+00, 1.188E-01, 2.335E-04,-2.278E-01, 0.000E+00, 0.000E+00,-1.721E-01,-1.088E-01, 0.000E+00, 4.254E-02
 4.072E+00, 0.000E+00, 0.000E+00, 1.287E-01, 2.011E-04,-2.287E-01, 0.000E+00, 0.000E+00,-1.603E-01,-9.977E-02, 0.000E+00, 4.254E-02
 4.105E+00, 0.000E+00, 0.000E+00, 1.304E-01, 2.001E-04,-2.296E-01, 0.000E+00, 0.000E+00,-1.553E-01,-9.900E-02, 0.000E+00, 4.254E-02
 4.137E+00, 0.000E+00, 0.000E+00, 1.285E-01, 1.955E-04,-2.306E-01, 0.000E+00, 0.000E+00,-1.559E-01,-1.020E-01, 0.000E+00, 4.254E-02
 4.169E+00, 0.000E+00, 0.000E+00, 1.271E-01, 1.913E-04,-2.317E-01, 0.000E+00, 0.000E+00,-1.599E-01,-1.045E-01, 0.000E+00, 4.254E-02
 4.202E+00, 0.000E+00, 0.000E+00, 1.275E-01, 1.874E-04,-2.328E-01, 0.000E+00, 0.000E+00,-1.625E-01,-1.051E-01, 0.000E+00, 4.255E-02
 4.234E+00, 0.000E+00, 0.000E+00, 1.314E-01, 1.857E-04,-2.339E-01, 0.000E+00, 0.000E+00,-1.610E-01,-1.023E-01, 0.000E+00, 4.255E-02
 4.267E+00, 0.000E+00, 0.000E+00, 1.409E-01, 1.810E-04,-2.348E-01, 0.000E+00, 0.000E+00,-1.551E-01,-9.377E-02, 0.000E+00, 4.255E-02
 4.299E+00, 0.000E+00, 0.000E+00, 1.563E-01, 1.944E-04,-2.357E-01, 0.000E+00, 0.000E+00,-1.432E-01,-7.916E-02, 0.000E+00, 4.255E-02
 4.331E+00, 0.000E+00, 0.000E+00, 1.765E-01, 1.483E-04,-2.363E-01, 0.000E+00, 0.000E+00,-1.255E-01,-5.965E-02, 0.000E+00, 4.255E-02
 4.364E+00, 0.000E+00, 0.000E+00, 1.977E-01, 1.447E-04,-2.368E-01, 0.000E+00, 0.000E+00,-1.044E-01,-3.895E-02, 0.000E+00, 4.255E-02
 4.396E+00, 0.000E+00, 0.000E+00, 2.169E-01, 1.413E-04,-2.372E-01, 0.000E+00, 0.000E+00,-8.323E-02,-2.010E-02, 0.000E+00, 4.255E-02
 4.432E+00, 0.000E+00, 0.000E+00, 2.314E-01, 1.380E-04,-2.373E-01, 0.000E+00, 0.000E+00,-6.521E-02,-5.828E-03, 0.000E+00, 4.255E-02
 4.467E+00, 0.000E+00, 0.000E+00, 2.357E-01, 1.492E-04,-2.373E-01, 0.000E+00, 0.000E+00,-5.468E-02,-1.403E-03, 0.000E+00, 4.255E-02
 4.503E+00, 0.000E+00, 0.000E+00, 2.282E-01, 1.458E-04,-2.371E-01, 0.000E+00, 0.000E+00,-5.461E-02,-8.801E-03, 0.000E+00, 4.255E-02
 4.538E+00, 0.000E+00, 0.000E+00, 2.132E-01, 1.409E-04,-2.369E-01, 0.000E+00, 0.000E+00,-6.633E-02,-2.359E-02, 0.000E+00, 4.256E-02
 4.574E+00, 0.000E+00, 0.000E+00, 1.969E-01, 1.381E-04,-2.367E-01, 0.000E+00, 0.000E+00,-8.383E-02,-3.961E-02, 0.000E+00, 4.256E-02
 4.610E+00, 0.000E+00, 0.000E+00, 1.832E-01, 1.351E-04,-2.365E-01, 0.000E+00, 0.000E+00,-9.897E-02,-5.316E-02, 0.000E+00, 4.256E-02
 4.645E+00, 0.000E+00, 0.000E+00, 1.761E-01, 1.322E-04,-2.365E-01, 0.000E+00, 0.000E+00,-1.100E-01,-6.024E-02, 0.000E+00, 4.256E-02
 4.681E+00, 0.000E+00, 0.000E+00, 1.767E-01, 1.292E-04,-2.366E-01, 0.000E+00, 0.000E+00,-1.133E-01,-5.972E-02, 0.000E+00, 4.256E-02
 4.717E+00, 0.000E+00, 0.000E+00, 1.843E-01, 1.735E-04,-2.369E-01, 0.000E+00, 0.000E+00,-1.093E-01,-5.237E-02, 0.000E+00, 4.256E-02
 4.752E+00, 0.000E+00, 0.000E+00, 2.003E-01, 1.693E-04,-2.373E-01, 0.000E+00, 0.000E+00,-9.785E-02,-3.684E-02, 0.000E+00, 4.256E-02
 4.788E+00, 0.000E+00, 0.000E+00, 2.184E-01, 1.652E-04,-2.378E-01, 0.000E+00, 0.000E+00,-8.042E-02,-1.929E-02, 0.000E+00, 4.256E-02
 4.823E+00, 0.000E+00, 0.000E+00, 2.336E-01, 1.611E-04,-2.384E-01, 0.000E+00, 0.000E+00,-6.330E-02,-4.661E-03, 0.000E+00, 4.256E-02
 4.859E+00, 0.000E+00, 0.000E+00, 2.433E-01, 2.054E-04,-2.389E-01, 0.000E+00, 0.000E+00,-5.089E-02, 4.558E-03, 0.000E+00, 4.256E-02
 4.895E+00, 0.000E+00, 0.000E+00, 2.501E-01, 1.967E-04,-2.393E-01, 0.000E+00, 0.000E+00,-4.279E-02, 1.100E-02, 0.000E+00, 4.256E-02
 4.930E+00, 0.000E+00, 0.000E+00, 2.534E-01, 1.912E-04,-2.396E-01, 0.000E+00, 0.000E+00,-3.830E-02, 1.402E-02, 0.000E+00, 4.256E-02
 4.966E+00, 0.000E+00, 0.000E+00, 2.536E-01, 1.858E-04,-2.396E-01, 0.000E+00, 0.000E+00,-3.715E-02, 1.424E-02, 0.000E+00, 4.256E-02
 5.001E+00, 0.000E+00, 0.000E+00, 2.526E-01, 1.807E-04,-2.393E-01, 0.000E+00, 0.000E+00,-3.840E-02, 1.342E-02, 0.000E+00, 4.256E-02
 5.037E+00, 0.000E+00, 0.000E+00, 2.499E-01, 2.294E-04,-2.388E-01, 0.000E+00, 0.000E+00,-3.998E-02, 1.130E-02, 0.000E+00, 4.256E-02
 5.073E+00, 0.000E+00, 0.000E+00, 2.488E-01, 2.216E-04,-2.380E-01, 0.000E+00, 0.000E+00,-4.095E-02, 1.107E-02, 0.000E+00, 4.256E-02
 5.108E+00, 0.000E+00, 0.000E+00, 2.485E-01, 2.140E-04,-2.369E-01, 0.000E+00, 0.000E+00,-4.063E-02, 1.176E-02, 0.000E+00, 4.256E-02
 5.144E+00, 0.000E+00, 0.000E+00, 2.481E-01, 2.069E-04,-2.358E-01, 0.000E+00, 0.000E+00,-3.960E-02, 1.252E-02, 0.000E+00, 4.256E-02
 5.179E+00, 0.000E+00, 0.000E+00, 2.471E-01, 2.007E-04,-2.346E-01, 0.000E+00, 0.000E+00,-3.874E-02, 1.274E-02, 0.000E+00, 4.256E-02
 5.215E+00, 0.000E+00, 0.000E+00, 2.462E-01, 1.941E-04,-2.335E-01, 0.000E+00, 0.000E+00,-3.860E-02, 1.294E-02, 0.000E+00, 4.256E-02
 5.251E+00, 0.000E+00, 0.000E+00, 2.457E-01, 1.897E-04,-2.326E-01, 0.000E+00, 0.000E+00,-3.798E-02, 1.331E-02, 0.000E+00, 4.256E-02
 5.286E+00, 0.000E+00, 0.000E+00, 2.456E-01, 1.813E-04,-2.319E-01, 0.000E+00, 0.000E+00,-3.722E-02, 1.384E-02, 0.000E+00, 4.256E-02
 5.322E+00, 0.000E+00, 0.000E+00, 2.460E-01, 1.735E-04,-2.316E-01, 0.000E+00, 0.000E+00,-3.657E-02, 1.453E-02, 0.000E+00, 4.256E-02
 5.361E+00, 0.000E+00, 0.000E+00, 2.468E-01, 1.660E-04,-2.317E-01, 0.000E+00, 0.000E+00,-3.587E-02, 1.529E-02, 0.000E+00, 4.256E-02
 5.400E+00, 0.000E+00, 0.000E+00, 2.486E-01, 1.648E-04,-2.322E-01, 0.000E+00, 0.000E+00,-3.515E-02, 1.656E-02, 0.000E+00, 4.256E-02
 5.439E+00, 0.000E+00, 0.000E+00, 2.512E-01, 1.613E-04,-2.331E-01, 0.000E+00, 0.000E+00,-3.373E-02, 1.832E-02, 0.000E+00, 4.256E-02
 5.479E+00, 0.000E+00, 0.000E+00, 2.545E-01, 1.623E-04,-2.342E-01, 0.000E+00, 0.000E+00,-3.184E-02, 2.039E-02, 0.000E+00, 4.256E-02
 5.518E+00, 0.000E+00, 0.000E+00, 2.575E-01, 1.621E-04,-2.355E-01, 0.000E+00, 0.000E+00,-3.000E-02, 2.218E-02, 0.000E+00, 4.256E-02
 5.557E+00, 0.000E+00, 0.000E+00, 2.599E-01, 1.659E-04,-2.368E-01, 0.000E+00, 0.000E+00,-2.885E-02, 2.332E-02, 0.000E+00, 4.256E-02
 5.596E+00, 0.000E+00, 0.000E+00, 2.617E-01, 1.398E-04,-2.378E-01, 0.000E+00, 0.000E+00,-2.851E-02, 2.402E-02, 0.000E+00, 4.256E-02
 5.635E+00, 0.000E+00, 0.000E+00, 2.627E-01, 1.035E-04,-2.387E-01, 0.000E+00, 0.000E+00,-2.906E-02, 2.408E-02, 0.000E+00, 4.256E-02
