s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 7.601E-01, 0.000E+00, 0.000E+00, 4.714E-01, 9.465E-07,-5.246E-02, 0.000E+00, 0.000E+00, 5.353E-01, 4.189E-01, 0.000E+00, 3.030E-02
 7.816E-01, 0.000E+00, 0.000E+00, 4.287E-01, 9.307E-07,-5.260E-02, 0.000E+00, 0.000E+00, 5.459E-01, 3.761E-01, 0.000E+00, 3.083E-02
 8.023E-01, 0.000E+00, 0.000E+00, 4.063E-01, 9.132E-07,-5.227E-02, 0.000E+00, 0.000E+00, 5.566E-01, 3.540E-01, 0.000E+00, 3.140E-02
 8.210E-01, 0.000E+00, 0.000E+00, 4.166E-01, 8.973E-07,-5.166E-02, 0.000E+00, 0.000E+00, 5.648E-01, 3.649E-01, 0.000E+00, 3.191E-02
 8.444E-01, 0.000E+00, 0.000E+00, 4.596E-01, 8.813E-07,-5.145E-02, 0.000E+00, 0.000E+00, 5.727E-01, 4.082E-01, 0.000E+00, 3.245E-02
 8.630E-01, 0.000E+00, 0.000E+00, 5.266E-01, 8.648E-07,-5.151E-02, 0.000E+00, 0.000E+00, 5.802E-01, 4.751E-01, 0.000E+00, 3.298E-02
 8.817E-01, 0.000E+00, 0.000E+00, 6.004E-01, 8.510E-07,-5.148E-02, 0.000E+00, 0.000E+00, 5.870E-01, 5.489E-01, 0.000E+00, 3.343E-02
 9.004E-01, 0.000E+00, 0.000E+00, 6.752E-01, 8.391E-07,-5.117E-02, 0.000E+00, 0.000E+00, 5.945E-01, 6.241E-01, 0.000E+00, 3.387E-02
 9.238E-01, 0.000E+00, 0.000E+00, 7.436E-01, 8.212E-07,-5.067E-02, 0.000E+00, 0.000E+00, 6.037E-01, 6.929E-01, 0.000E+00, 3.436E-02
 9.409E-01, 0.000E+00, 0.000E+00, 7.777E-01, 8.000E-07,-5.010E-02, 0.000E+00, 0.000E+00, 6.121E-01, 7.276E-01, 0.000E+00, 3.481E-02
 9.617E-01, 0.000E+00, 0.000E+00, 7.662E-01, 7.785E-07,-4.948E-02, 0.000E+00, 0.000E+00, 6.196E-01, 7.167E-01, 0.000E+00, 3.522E-02
 9.820E-01, 0.000E+00, 0.000E+00, 7.165E-01, 7.468E-07,-4.860E-02, 0.000E+00, 0.000E+00, 6.268E-01, 6.679E-01, 0.000E+00, 3.565E-02
 1.000E+00, 0.000E+00, 0.000E+00, 6.548E-01, 7.187E-07,-4.762E-02, 0.000E+00, 0.000E+00, 6.329E-01, 6.072E-01, 0.000E+00, 3.604E-02
 1.022E+00, 0.000E+00, 0.000E+00, 5.992E-01, 6.988E-07,-4.656E-02, 0.000E+00, 0.000E+00, 6.391E-01, 5.527E-01, 0.000E+00, 3.644E-02
 1.040E+00, 0.000E+00, 0.000E+00, 5.721E-01, 6.846E-07,-4.549E-02, 0.000E+00, 0.000E+00, 6.454E-01, 5.266E-01, 0.000E+00, 3.683E-02
 1.062E+00, 0.000E+00, 0.000E+00, 5.841E-01, 6.673E-07,-4.448E-02, 0.000E+00, 0.000E+00, 6.521E-01, 5.396E-01, 0.000E+00, 3.720E-02
 1.080E+00, 0.000E+00, 0.000E+00, 6.278E-01, 6.508E-07,-4.359E-02, 0.000E+00, 0.000E+00, 6.587E-01, 5.842E-01, 0.000E+00, 3.756E-02
 1.103E+00, 0.000E+00, 0.000E+00, 6.911E-01, 6.417E-07,-4.243E-02, 0.000E+00, 0.000E+00, 6.649E-01, 6.487E-01, 0.000E+00, 3.792E-02
 1.123E+00, 0.000E+00, 0.000E+00, 7.494E-01, 6.283E-07,-4.079E-02, 0.000E+00, 0.000E+00, 6.711E-01, 7.086E-01, 0.000E+00, 3.828E-02
 1.142E+00, 0.000E+00, 0.000E+00, 7.736E-01, 6.000E-07,-3.918E-02, 0.000E+00, 0.000E+00, 6.764E-01, 7.344E-01, 0.000E+00, 3.860E-02
 1.162E+00, 0.000E+00, 0.000E+00, 7.605E-01, 5.628E-07,-3.787E-02, 0.000E+00, 0.000E+00, 6.813E-01, 7.227E-01, 0.000E+00, 3.890E-02
 1.181E+00, 0.000E+00, 0.000E+00, 7.172E-01, 5.414E-07,-3.673E-02, 0.000E+00, 0.000E+00, 6.860E-01, 6.804E-01, 0.000E+00, 3.920E-02
 1.201E+00, 0.000E+00, 0.000E+00, 6.699E-01, 5.417E-07,-3.569E-02, 0.000E+00, 0.000E+00, 6.907E-01, 6.343E-01, 0.000E+00, 3.949E-02
 1.221E+00, 0.000E+00, 0.000E+00, 6.519E-01, 5.311E-07,-3.460E-02, 0.000E+00, 0.000E+00, 6.954E-01, 6.173E-01, 0.000E+00, 3.978E-02
 1.241E+00, 0.000E+00, 0.000E+00, 6.815E-01, 5.322E-07,-3.339E-02, 0.000E+00, 0.000E+00, 6.999E-01, 6.481E-01, 0.000E+00, 4.006E-02
 1.261E+00, 0.000E+00, 0.000E+00, 7.350E-01, 5.454E-07,-3.204E-02, 0.000E+00, 0.000E+00, 7.048E-01, 7.030E-01, 0.000E+00, 4.033E-02
 1.281E+00, 0.000E+00, 0.000E+00, 7.681E-01, 5.233E-07,-3.058E-02, 0.000E+00, 0.000E+00, 7.094E-01, 7.375E-01, 0.000E+00, 4.059E-02
 1.301E+00, 0.000E+00, 0.000E+00, 7.565E-01, 5.153E-07,-2.904E-02, 0.000E+00, 0.000E+00, 7.137E-01, 7.275E-01, 0.000E+00, 4.085E-02
 1.321E+00, 0.000E+00, 0.000E+00, 7.177E-01, 5.330E-07,-2.759E-02, 0.000E+00, 0.000E+00, 7.177E-01, 6.902E-01, 0.000E+00, 4.109E-02
 1.341E+00, 0.000E+00, 0.000E+00, 6.923E-01, 5.370E-07,-2.627E-02, 0.000E+00, 0.000E+00, 7.215E-01, 6.660E-01, 0.000E+00, 4.133E-02
 1.362E+00, 0.000E+00, 0.000E+00, 7.062E-01, 4.998E-07,-2.503E-02, 0.000E+00, 0.000E+00, 7.252E-01, 6.812E-01, 0.000E+00, 4.156E-02
 1.381E+00, 0.000E+00, 0.000E+00, 7.446E-01, 4.491E-07,-2.380E-02, 0.000E+00, 0.000E+00, 7.290E-01, 7.208E-01, 0.000E+00, 4.177E-02
 1.401E+00, 0.000E+00, 0.000E+00, 7.672E-01, 3.701E-07,-2.262E-02, 0.000E+00, 0.000E+00, 7.327E-01, 7.446E-01, 0.000E+00, 4.198E-02
 1.421E+00, 0.000E+00, 0.000E+00, 7.523E-01, 2.953E-07,-2.142E-02, 0.000E+00, 0.000E+00, 7.361E-01, 7.309E-01, 0.000E+00, 4.219E-02
 1.440E+00, 0.000E+00, 0.000E+00, 7.279E-01, 2.330E-07,-2.036E-02, 0.000E+00, 0.000E+00, 7.390E-01, 7.075E-01, 0.000E+00, 4.238E-02
 1.462E+00, 0.000E+00, 0.000E+00, 7.323E-01, 1.924E-07,-1.937E-02, 0.000E+00, 0.000E+00, 7.421E-01, 7.129E-01, 0.000E+00, 4.257E-02
 1.481E+00, 0.000E+00, 0.000E+00, 7.587E-01, 1.653E-07,-1.838E-02, 0.000E+00, 0.000E+00, 7.452E-01, 7.403E-01, 0.000E+00, 4.276E-02
 1.501E+00, 0.000E+00, 0.000E+00, 7.661E-01, 1.388E-07,-1.753E-02, 0.000E+00, 0.000E+00, 7.481E-01, 7.486E-01, 0.000E+00, 4.294E-02
 1.520E+00, 0.000E+00, 0.000E+00, 7.513E-01, 1.245E-07,-1.682E-02, 0.000E+00, 0.000E+00, 7.506E-01, 7.345E-01, 0.000E+00, 4.310E-02
 1.540E+00, 0.000E+00, 0.000E+00, 7.480E-01, 1.173E-07,-1.618E-02, 0.000E+00, 0.000E+00, 7.532E-01, 7.318E-01, 0.000E+00, 4.327E-02
 1.560E+00, 0.000E+00, 0.000E+00, 7.663E-01, 1.240E-07,-1.568E-02, 0.000E+00, 0.000E+00, 7.561E-01, 7.506E-01, 0.000E+00, 4.343E-02
 1.580E+00, 0.000E+00, 0.000E+00, 7.732E-01, 1.372E-07,-1.532E-02, 0.000E+00, 0.000E+00, 7.586E-01, 7.579E-01, 0.000E+00, 4.358E-02
 1.601E+00, 0.000E+00, 0.000E+00, 7.626E-01, 1.586E-07,-1.499E-02, 0.000E+00, 0.000E+00, 7.611E-01, 7.476E-01, 0.000E+00, 4.373E-02
 1.620E+00, 0.000E+00, 0.000E+00, 7.660E-01, 1.921E-07,-1.475E-02, 0.000E+00, 0.000E+00, 7.633E-01, 7.512E-01, 0.000E+00, 4.387E-02
 1.641E+00, 0.000E+00, 0.000E+00, 7.768E-01, 2.316E-07,-1.459E-02, 0.000E+00, 0.000E+00, 7.655E-01, 7.622E-01, 0.000E+00, 4.401E-02
 1.661E+00, 0.000E+00, 0.000E+00, 7.731E-01, 2.726E-07,-1.446E-02, 0.000E+00, 0.000E+00, 7.677E-01, 7.586E-01, 0.000E+00, 4.414E-02
 1.681E+00, 0.000E+00, 0.000E+00, 7.755E-01, 3.201E-07,-1.436E-02, 0.000E+00, 0.000E+00, 7.698E-01, 7.612E-01, 0.000E+00, 4.427E-02
 1.700E+00, 0.000E+00, 0.000E+00, 7.842E-01, 3.735E-07,-1.426E-02, 0.000E+00, 0.000E+00, 7.715E-01, 7.699E-01, 0.000E+00, 4.439E-02
 1.721E+00, 0.000E+00, 0.000E+00, 7.795E-01, 4.197E-07,-1.417E-02, 0.000E+00, 0.000E+00, 7.729E-01, 7.653E-01, 0.000E+00, 4.451E-02
 1.741E+00, 0.000E+00, 0.000E+00, 7.813E-01, 4.703E-07,-1.411E-02, 0.000E+00, 0.000E+00, 7.750E-01, 7.672E-01, 0.000E+00, 4.463E-02
 1.760E+00, 0.000E+00, 0.000E+00, 7.917E-01, 5.143E-07,-1.406E-02, 0.000E+00, 0.000E+00, 7.770E-01, 7.776E-01, 0.000E+00, 4.474E-02
 1.781E+00, 0.000E+00, 0.000E+00, 7.879E-01, 5.565E-07,-1.403E-02, 0.000E+00, 0.000E+00, 7.787E-01, 7.739E-01, 0.000E+00, 4.484E-02
 1.801E+00, 0.000E+00, 0.000E+00, 7.931E-01, 6.015E-07,-1.405E-02, 0.000E+00, 0.000E+00, 7.804E-01, 7.790E-01, 0.000E+00, 4.494E-02
 1.821E+00, 0.000E+00, 0.000E+00, 7.930E-01, 6.393E-07,-1.411E-02, 0.000E+00, 0.000E+00, 7.817E-01, 7.789E-01, 0.000E+00, 4.504E-02
 1.841E+00, 0.000E+00, 0.000E+00, 7.926E-01, 6.681E-07,-1.422E-02, 0.000E+00, 0.000E+00, 7.830E-01, 7.784E-01, 0.000E+00, 4.514E-02
 1.861E+00, 0.000E+00, 0.000E+00, 8.011E-01, 6.947E-07,-1.437E-02, 0.000E+00, 0.000E+00, 7.843E-01, 7.868E-01, 0.000E+00, 4.523E-02
 1.881E+00, 0.000E+00, 0.000E+00, 8.001E-01, 7.093E-07,-1.455E-02, 0.000E+00, 0.000E+00, 7.855E-01, 7.855E-01, 0.000E+00, 4.532E-02
 1.901E+00, 0.000E+00, 0.000E+00, 8.044E-01, 7.189E-07,-1.473E-02, 0.000E+00, 0.000E+00, 7.867E-01, 7.897E-01, 0.000E+00, 4.540E-02
 1.920E+00, 0.000E+00, 0.000E+00, 8.049E-01, 7.196E-07,-1.493E-02, 0.000E+00, 0.000E+00, 7.878E-01, 7.899E-01, 0.000E+00, 4.548E-02
 1.941E+00, 0.000E+00, 0.000E+00, 8.070E-01, 7.162E-07,-1.516E-02, 0.000E+00, 0.000E+00, 7.889E-01, 7.919E-01, 0.000E+00, 4.556E-02
 1.961E+00, 0.000E+00, 0.000E+00, 8.104E-01, 7.077E-07,-1.543E-02, 0.000E+00, 0.000E+00, 7.901E-01, 7.950E-01, 0.000E+00, 4.564E-02
 1.981E+00, 0.000E+00, 0.000E+00, 8.084E-01, 6.880E-07,-1.574E-02, 0.000E+00, 0.000E+00, 7.911E-01, 7.927E-01, 0.000E+00, 4.571E-02
 2.000E+00, 0.000E+00, 0.000E+00, 8.143E-01, 6.676E-07,-1.611E-02, 0.000E+00, 0.000E+00, 7.921E-01, 7.982E-01, 0.000E+00, 4.578E-02
 2.021E+00, 0.000E+00, 0.000E+00, 8.114E-01, 6.306E-07,-1.654E-02, 0.000E+00, 0.000E+00, 7.929E-01, 7.949E-01, 0.000E+00, 4.584E-02
 2.041E+00, 0.000E+00, 0.000E+00, 8.152E-01, 5.906E-07,-1.703E-02, 0.000E+00, 0.000E+00, 7.935E-01, 7.982E-01, 0.000E+00, 4.591E-02
 2.060E+00, 0.000E+00, 0.000E+00, 8.116E-01, 5.561E-07,-1.753E-02, 0.000E+00, 0.000E+00, 7.939E-01, 7.941E-01, 0.000E+00, 4.597E-02
 2.081E+00, 0.000E+00, 0.000E+00, 8.145E-01, 5.200E-07,-1.802E-02, 0.000E+00, 0.000E+00, 7.944E-01, 7.965E-01, 0.000E+00, 4.603E-02
 2.100E+00, 0.000E+00, 0.000E+00, 8.149E-01, 4.771E-07,-1.849E-02, 0.000E+00, 0.000E+00, 7.946E-01, 7.964E-01, 0.000E+00, 4.609E-02
 2.121E+00, 0.000E+00, 0.000E+00, 8.129E-01, 4.348E-07,-1.891E-02, 0.000E+00, 0.000E+00, 7.947E-01, 7.940E-01, 0.000E+00, 4.614E-02
 2.141E+00, 0.000E+00, 0.000E+00, 8.190E-01, 3.973E-07,-1.929E-02, 0.000E+00, 0.000E+00, 7.953E-01, 7.997E-01, 0.000E+00, 4.620E-02
 2.160E+00, 0.000E+00, 0.000E+00, 8.238E-01, 3.582E-07,-1.959E-02, 0.000E+00, 0.000E+00, 7.961E-01, 8.042E-01, 0.000E+00, 4.625E-02
 2.181E+00, 0.000E+00, 0.000E+00, 8.217E-01, 3.145E-07,-1.985E-02, 0.000E+00, 0.000E+00, 7.963E-01, 8.018E-01, 0.000E+00, 4.630E-02
 2.201E+00, 0.000E+00, 0.000E+00, 8.239E-01, 2.653E-07,-2.016E-02, 0.000E+00, 0.000E+00, 7.969E-01, 8.038E-01, 0.000E+00, 4.634E-02
 2.220E+00, 0.000E+00, 0.000E+00, 8.259E-01, 1.992E-07,-2.055E-02, 0.000E+00, 0.000E+00, 7.975E-01, 8.053E-01, 0.000E+00, 4.639E-02
 2.241E+00, 0.000E+00, 0.000E+00, 8.267E-01, 1.195E-07,-2.103E-02, 0.000E+00, 0.000E+00, 7.977E-01, 8.056E-01, 0.000E+00, 4.643E-02
 2.260E+00, 0.000E+00, 0.000E+00, 8.265E-01, 4.465E-08,-2.159E-02, 0.000E+00, 0.000E+00, 7.978E-01, 8.049E-01, 0.000E+00, 4.647E-02
 2.280E+00, 0.000E+00, 0.000E+00, 8.306E-01,-3.011E-08,-2.228E-02, 0.000E+00, 0.000E+00, 7.979E-01, 8.084E-01, 0.000E+00, 4.651E-02
 2.301E+00, 0.000E+00, 0.000E+00, 8.295E-01,-1.094E-07,-2.304E-02, 0.000E+00, 0.000E+00, 7.979E-01, 8.065E-01, 0.000E+00, 4.655E-02
 2.320E+00, 0.000E+00, 0.000E+00, 8.352E-01,-1.837E-07,-2.383E-02, 0.000E+00, 0.000E+00, 7.980E-01, 8.114E-01, 0.000E+00, 4.659E-02
 2.341E+00, 0.000E+00, 0.000E+00, 8.344E-01,-2.658E-07,-2.447E-02, 0.000E+00, 0.000E+00, 7.976E-01, 8.099E-01, 0.000E+00, 4.663E-02
 2.361E+00, 0.000E+00, 0.000E+00, 8.354E-01,-3.626E-07,-2.495E-02, 0.000E+00, 0.000E+00, 7.974E-01, 8.104E-01, 0.000E+00, 4.666E-02
 2.380E+00, 0.000E+00, 0.000E+00, 8.379E-01,-4.577E-07,-2.526E-02, 0.000E+00, 0.000E+00, 7.975E-01, 8.126E-01, 0.000E+00, 4.669E-02
 2.400E+00, 0.000E+00, 0.000E+00, 8.393E-01,-5.566E-07,-2.548E-02, 0.000E+00, 0.000E+00, 7.974E-01, 8.138E-01, 0.000E+00, 4.673E-02
 2.421E+00, 0.000E+00, 0.000E+00, 8.350E-01,-6.583E-07,-2.578E-02, 0.000E+00, 0.000E+00, 7.972E-01, 8.092E-01, 0.000E+00, 4.676E-02
 2.441E+00, 0.000E+00, 0.000E+00, 8.371E-01,-7.663E-07,-2.593E-02, 0.000E+00, 0.000E+00, 7.973E-01, 8.111E-01, 0.000E+00, 4.679E-02
 2.460E+00, 0.000E+00, 0.000E+00, 8.388E-01,-8.972E-07,-2.619E-02, 0.000E+00, 0.000E+00, 7.973E-01, 8.126E-01, 0.000E+00, 4.682E-02
 2.481E+00, 0.000E+00, 0.000E+00, 8.411E-01,-1.014E-06,-2.663E-02, 0.000E+00, 0.000E+00, 7.972E-01, 8.144E-01, 0.000E+00, 4.684E-02
 2.500E+00, 0.000E+00, 0.000E+00, 8.414E-01,-1.142E-06,-2.722E-02, 0.000E+00, 0.000E+00, 7.971E-01, 8.141E-01, 0.000E+00, 4.687E-02
 2.520E+00, 0.000E+00, 0.000E+00, 8.459E-01,-1.291E-06,-2.793E-02, 0.000E+00, 0.000E+00, 7.970E-01, 8.180E-01, 0.000E+00, 4.689E-02
 2.541E+00, 0.000E+00, 0.000E+00, 8.450E-01,-1.443E-06,-2.869E-02, 0.000E+00, 0.000E+00, 7.965E-01, 8.163E-01, 0.000E+00, 4.692E-02
 2.560E+00, 0.000E+00, 0.000E+00, 8.453E-01,-1.580E-06,-2.942E-02, 0.000E+00, 0.000E+00, 7.960E-01, 8.159E-01, 0.000E+00, 4.694E-02
 2.581E+00, 0.000E+00, 0.000E+00, 8.463E-01,-1.747E-06,-3.022E-02, 0.000E+00, 0.000E+00, 7.953E-01, 8.160E-01, 0.000E+00, 4.696E-02
 2.600E+00, 0.000E+00, 0.000E+00, 8.451E-01,-1.919E-06,-3.116E-02, 0.000E+00, 0.000E+00, 7.945E-01, 8.140E-01, 0.000E+00, 4.699E-02
 2.621E+00, 0.000E+00, 0.000E+00, 8.482E-01,-2.091E-06,-3.183E-02, 0.000E+00, 0.000E+00, 7.935E-01, 8.164E-01, 0.000E+00, 4.701E-02
 2.640E+00, 0.000E+00, 0.000E+00, 8.431E-01,-2.280E-06,-3.258E-02, 0.000E+00, 0.000E+00, 7.926E-01, 8.105E-01, 0.000E+00, 4.703E-02
 2.661E+00, 0.000E+00, 0.000E+00, 8.492E-01,-2.476E-06,-3.299E-02, 0.000E+00, 0.000E+00, 7.919E-01, 8.162E-01, 0.000E+00, 4.705E-02
 2.681E+00, 0.000E+00, 0.000E+00, 8.482E-01,-2.700E-06,-3.331E-02, 0.000E+00, 0.000E+00, 7.910E-01, 8.149E-01, 0.000E+00, 4.706E-02
 2.700E+00, 0.000E+00, 0.000E+00, 8.513E-01,-2.958E-06,-3.345E-02, 0.000E+00, 0.000E+00, 7.902E-01, 8.179E-01, 0.000E+00, 4.708E-02
 2.721E+00, 0.000E+00, 0.000E+00, 8.509E-01,-3.290E-06,-3.336E-02, 0.000E+00, 0.000E+00, 7.892E-01, 8.176E-01, 0.000E+00, 4.710E-02
 2.740E+00, 0.000E+00, 0.000E+00, 8.519E-01,-3.718E-06,-3.300E-02, 0.000E+00, 0.000E+00, 7.882E-01, 8.189E-01, 0.000E+00, 4.711E-02
 2.760E+00, 0.000E+00, 0.000E+00, 8.629E-01,-4.230E-06,-3.248E-02, 0.000E+00, 0.000E+00, 7.880E-01, 8.304E-01, 0.000E+00, 4.713E-02
 2.780E+00, 0.000E+00, 0.000E+00, 8.596E-01,-4.764E-06,-3.188E-02, 0.000E+00, 0.000E+00, 7.872E-01, 8.278E-01, 0.000E+00, 4.715E-02
 2.800E+00, 0.000E+00, 0.000E+00, 8.590E-01,-5.282E-06,-3.157E-02, 0.000E+00, 0.000E+00, 7.860E-01, 8.274E-01, 0.000E+00, 4.716E-02
 2.820E+00, 0.000E+00, 0.000E+00, 8.526E-01,-5.781E-06,-3.114E-02, 0.000E+00, 0.000E+00, 7.847E-01, 8.215E-01, 0.000E+00, 4.717E-02
 2.841E+00, 0.000E+00, 0.000E+00, 8.581E-01,-6.239E-06,-3.091E-02, 0.000E+00, 0.000E+00, 7.837E-01, 8.272E-01, 0.000E+00, 4.719E-02
 2.860E+00, 0.000E+00, 0.000E+00, 8.558E-01,-6.538E-06,-3.080E-02, 0.000E+00, 0.000E+00, 7.828E-01, 8.250E-01, 0.000E+00, 4.720E-02
