s,m/s
 1.528E+01, 2.692E+00
 1.532E+01, 2.689E+00
 1.535E+01, 2.649E+00
 1.538E+01, 2.584E+00
 1.542E+01, 2.509E+00
 1.545E+01, 2.440E+00
 1.548E+01, 2.388E+00
 1.552E+01, 2.358E+00
 1.555E+01, 2.350E+00
 1.558E+01, 2.357E+00
 1.561E+01, 2.371E+00
 1.564E+01, 2.387E+00
 1.567E+01, 2.400E+00
 1.571E+01, 2.407E+00
 1.574E+01, 2.405E+00
 1.577E+01, 2.396E+00
 1.581E+01, 2.379E+00
 1.584E+01, 2.357E+00
 1.587E+01, 2.331E+00
 1.590E+01, 2.301E+00
 1.594E+01, 2.268E+00
 1.597E+01, 2.232E+00
 1.600E+01, 2.193E+00
 1.604E+01, 2.153E+00
 1.607E+01, 2.114E+00
 1.610E+01, 2.078E+00
 1.613E+01, 2.046E+00
 1.617E+01, 2.019E+00
 1.620E+01, 1.998E+00
 1.623E+01, 1.983E+00
 1.627E+01, 1.975E+00
 1.630E+01, 1.974E+00
 1.633E+01, 1.982E+00
 1.636E+01, 2.001E+00
 1.640E+01, 2.032E+00
 1.643E+01, 2.077E+00
 1.646E+01, 2.139E+00
 1.649E+01, 2.216E+00
 1.653E+01, 2.307E+00
 1.656E+01, 2.409E+00
 1.659E+01, 2.515E+00
 1.663E+01, 2.615E+00
 1.666E+01, 2.695E+00
 1.669E+01, 2.746E+00
 1.672E+01, 2.759E+00
 1.676E+01, 2.737E+00
 1.679E+01, 2.688E+00
 1.682E+01, 2.623E+00
 1.686E+01, 2.557E+00
 1.689E+01, 2.502E+00
 1.692E+01, 2.466E+00
 1.695E+01, 2.450E+00
 1.699E+01, 2.452E+00
 1.702E+01, 2.466E+00
 1.705E+01, 2.486E+00
 1.709E+01, 2.504E+00
 1.712E+01, 2.517E+00
 1.715E+01, 2.520E+00
 1.718E+01, 2.511E+00
 1.722E+01, 2.490E+00
 1.725E+01, 2.458E+00
 1.728E+01, 2.417E+00
 1.732E+01, 2.370E+00
 1.735E+01, 2.322E+00
 1.738E+01, 2.276E+00
 1.741E+01, 2.237E+00
 1.745E+01, 2.208E+00
 1.748E+01, 2.191E+00
 1.751E+01, 2.186E+00
 1.755E+01, 2.192E+00
 1.758E+01, 2.207E+00
 1.761E+01, 2.230E+00
 1.764E+01, 2.257E+00
 1.768E+01, 2.287E+00
 1.771E+01, 2.318E+00
 1.774E+01, 2.347E+00
 1.778E+01, 2.373E+00
 1.781E+01, 2.395E+00
 1.784E+01, 2.413E+00
 1.787E+01, 2.424E+00
 1.791E+01, 2.428E+00
 1.794E+01, 2.424E+00
 1.797E+01, 2.413E+00
 1.801E+01, 2.394E+00
 1.804E+01, 2.368E+00
 1.807E+01, 2.334E+00
 1.810E+01, 2.295E+00
 1.814E+01, 2.254E+00
 1.817E+01, 2.213E+00
 1.820E+01, 2.178E+00
 1.824E+01, 2.152E+00
 1.827E+01, 2.140E+00
 1.830E+01, 2.145E+00
 1.833E+01, 2.170E+00
 1.837E+01, 2.218E+00
 1.840E+01, 2.285E+00
 1.843E+01, 2.368E+00
 1.846E+01, 2.445E+00
 1.849E+01, 2.523E+00
 1.852E+01, 2.593E+00
 1.855E+01, 2.649E+00
 1.857E+01, 2.687E+00
 1.860E+01, 2.704E+00
 1.863E+01, 2.702E+00
 1.866E+01, 2.682E+00
 1.869E+01, 2.649E+00
 1.872E+01, 2.605E+00
 1.875E+01, 2.558E+00
 1.878E+01, 2.512E+00
 1.881E+01, 2.473E+00
 1.885E+01, 2.441E+00
 1.888E+01, 2.422E+00
 1.892E+01, 2.418E+00
 1.895E+01, 2.427E+00
 1.898E+01, 2.446E+00
 1.902E+01, 2.469E+00
 1.905E+01, 2.491E+00
 1.909E+01, 2.506E+00
 1.912E+01, 2.507E+00
 1.916E+01, 2.492E+00
 1.919E+01, 2.462E+00
 1.922E+01, 2.419E+00
 1.926E+01, 2.371E+00
 1.929E+01, 2.320E+00
 1.933E+01, 2.273E+00
 1.936E+01, 2.232E+00
 1.939E+01, 2.203E+00
 1.942E+01, 2.179E+00
 1.945E+01, 2.161E+00
 1.948E+01, 2.148E+00
 1.951E+01, 2.138E+00
 1.955E+01, 2.133E+00
 1.958E+01, 2.131E+00
 1.961E+01, 2.135E+00
 1.964E+01, 2.144E+00
 1.967E+01, 2.158E+00
 1.970E+01, 2.181E+00
 1.973E+01, 2.214E+00
 1.977E+01, 2.254E+00
 1.980E+01, 2.298E+00
 1.983E+01, 2.340E+00
 1.987E+01, 2.375E+00
 1.990E+01, 2.399E+00
 1.993E+01, 2.408E+00
 1.997E+01, 2.404E+00
 2.000E+01, 2.391E+00
