s,m/s
Time,WVELp6
 0.000E+00, 8.563E-05
 4.941E-02, 7.530E-05
 9.882E-02, 9.129E-05
 1.482E-01, 3.738E-04
 1.976E-01, 1.684E-03
 2.471E-01, 4.087E-03
 2.965E-01, 7.966E-03
 3.459E-01, 1.283E-02
 3.953E-01, 1.864E-02
 4.447E-01, 2.527E-02
 4.941E-01, 3.348E-02
 5.435E-01, 4.191E-02
 5.929E-01, 4.975E-02
 6.423E-01, 5.530E-02
 6.917E-01, 5.872E-02
 7.412E-01, 6.162E-02
 7.906E-01, 6.627E-02
 8.348E-01, 7.165E-02
 8.701E-01, 7.568E-02
 9.016E-01, 7.882E-02
 9.331E-01, 8.238E-02
 9.608E-01, 8.615E-02
 9.885E-01, 9.027E-02
 1.016E+00, 9.502E-02
 1.040E+00, 9.938E-02
 1.063E+00, 1.041E-01
 1.087E+00, 1.095E-01
 1.110E+00, 1.151E-01
 1.134E+00, 1.211E-01
 1.155E+00, 1.274E-01
 1.175E+00, 1.345E-01
 1.195E+00, 1.424E-01
 1.216E+00, 1.511E-01
 1.233E+00, 1.592E-01
 1.250E+00, 1.681E-01
 1.267E+00, 1.779E-01
 1.282E+00, 1.867E-01
 1.296E+00, 1.959E-01
 1.311E+00, 2.056E-01
 1.325E+00, 2.156E-01
 1.339E+00, 2.261E-01
 1.354E+00, 2.369E-01
 1.368E+00, 2.480E-01
 1.383E+00, 2.593E-01
 1.397E+00, 2.704E-01
 1.412E+00, 2.814E-01
 1.424E+00, 2.909E-01
 1.437E+00, 2.990E-01
 1.450E+00, 3.058E-01
 1.463E+00, 3.108E-01
 1.475E+00, 3.137E-01
 1.488E+00, 3.138E-01
 1.499E+00, 3.114E-01
 1.511E+00, 3.072E-01
 1.522E+00, 3.021E-01
 1.533E+00, 2.968E-01
 1.544E+00, 2.903E-01
 1.554E+00, 2.843E-01
 1.564E+00, 2.785E-01
 1.574E+00, 2.733E-01
 1.584E+00, 2.692E-01
 1.594E+00, 2.671E-01
 1.604E+00, 2.675E-01
 1.613E+00, 2.697E-01
 1.622E+00, 2.713E-01
 1.631E+00, 2.718E-01
 1.640E+00, 2.715E-01
 1.648E+00, 2.707E-01
 1.657E+00, 2.740E-01
 1.666E+00, 2.864E-01
 1.675E+00, 3.110E-01
 1.683E+00, 3.518E-01
 1.692E+00, 4.185E-01
 1.701E+00, 5.241E-01
 1.710E+00, 6.880E-01
 1.719E+00, 9.288E-01
 1.727E+00, 1.265E+00
 1.736E+00, 1.701E+00
 1.745E+00, 2.217E+00
 1.754E+00, 2.758E+00
 1.763E+00, 3.245E+00
 1.771E+00, 3.602E+00
 1.780E+00, 3.778E+00
 1.789E+00, 3.768E+00
 1.798E+00, 3.587E+00
 1.807E+00, 3.282E+00
 1.815E+00, 2.910E+00
 1.824E+00, 2.525E+00
 1.833E+00, 2.176E+00
 1.842E+00, 1.901E+00
 1.851E+00, 1.725E+00
 1.859E+00, 1.651E+00
 1.867E+00, 1.654E+00
 1.875E+00, 1.713E+00
 1.882E+00, 1.819E+00
 1.890E+00, 1.984E+00
 1.898E+00, 2.240E+00
 1.906E+00, 2.634E+00
 1.913E+00, 3.210E+00
 1.921E+00, 3.982E+00
 1.929E+00, 4.887E+00
 1.935E+00, 5.595E+00
 1.942E+00, 6.130E+00
 1.948E+00, 6.351E+00
 1.955E+00, 6.207E+00
 1.961E+00, 5.746E+00
 1.967E+00, 5.122E+00
 1.974E+00, 4.526E+00
 1.980E+00, 4.139E+00
 1.987E+00, 4.059E+00
 1.993E+00, 4.274E+00
 1.999E+00, 4.633E+00
 2.004E+00, 5.058E+00
 2.010E+00, 5.470E+00
 2.015E+00, 5.777E+00
 2.021E+00, 5.913E+00
 2.026E+00, 5.853E+00
 2.032E+00, 5.606E+00
 2.037E+00, 5.220E+00
 2.043E+00, 4.756E+00
 2.049E+00, 4.236E+00
 2.055E+00, 3.794E+00
 2.061E+00, 3.489E+00
 2.067E+00, 3.352E+00
 2.073E+00, 3.375E+00
 2.080E+00, 3.534E+00
 2.086E+00, 3.793E+00
 2.092E+00, 4.109E+00
 2.098E+00, 4.433E+00
 2.104E+00, 4.717E+00
 2.110E+00, 4.922E+00
 2.116E+00, 5.022E+00
 2.122E+00, 5.019E+00
 2.128E+00, 4.938E+00
 2.134E+00, 4.833E+00
 2.141E+00, 4.770E+00
 2.147E+00, 4.810E+00
 2.153E+00, 4.992E+00
 2.159E+00, 5.308E+00
 2.165E+00, 5.706E+00
 2.171E+00, 6.097E+00
 2.177E+00, 6.385E+00
 2.183E+00, 6.498E+00
 2.189E+00, 6.409E+00
 2.195E+00, 6.157E+00
 2.201E+00, 5.827E+00
 2.208E+00, 5.517E+00
 2.214E+00, 5.308E+00
 2.220E+00, 5.247E+00
 2.226E+00, 5.337E+00
 2.232E+00, 5.544E+00
 2.238E+00, 5.806E+00
 2.244E+00, 6.047E+00
 2.250E+00, 6.201E+00
 2.256E+00, 6.221E+00
 2.262E+00, 6.092E+00
 2.268E+00, 5.832E+00
 2.275E+00, 5.479E+00
 2.281E+00, 5.082E+00
 2.287E+00, 4.696E+00
 2.293E+00, 4.352E+00
 2.299E+00, 4.085E+00
 2.305E+00, 3.924E+00
 2.311E+00, 3.890E+00
 2.317E+00, 3.985E+00
 2.323E+00, 4.190E+00
 2.329E+00, 4.432E+00
 2.334E+00, 4.702E+00
 2.340E+00, 4.964E+00
 2.345E+00, 5.184E+00
 2.350E+00, 5.318E+00
 2.355E+00, 5.389E+00
 2.360E+00, 5.393E+00
 2.364E+00, 5.332E+00
 2.369E+00, 5.220E+00
 2.374E+00, 5.080E+00
 2.379E+00, 4.942E+00
 2.384E+00, 4.834E+00
 2.388E+00, 4.786E+00
 2.393E+00, 4.816E+00
 2.398E+00, 4.929E+00
 2.403E+00, 5.125E+00
 2.408E+00, 5.384E+00
 2.412E+00, 5.673E+00
 2.417E+00, 5.954E+00
 2.422E+00, 6.183E+00
 2.427E+00, 6.333E+00
 2.432E+00, 6.352E+00
 2.438E+00, 6.247E+00
 2.443E+00, 6.052E+00
 2.448E+00, 5.817E+00
 2.453E+00, 5.622E+00
 2.458E+00, 5.475E+00
 2.462E+00, 5.393E+00
 2.467E+00, 5.385E+00
 2.472E+00, 5.445E+00
 2.476E+00, 5.558E+00
 2.481E+00, 5.697E+00
 2.486E+00, 5.836E+00
 2.490E+00, 5.946E+00
 2.495E+00, 6.006E+00
 2.500E+00, 6.005E+00
 2.505E+00, 5.945E+00
 2.509E+00, 5.839E+00
 2.514E+00, 5.706E+00
 2.519E+00, 5.571E+00
 2.523E+00, 5.450E+00
 2.528E+00, 5.359E+00
 2.533E+00, 5.301E+00
 2.537E+00, 5.276E+00
 2.542E+00, 5.277E+00
 2.547E+00, 5.300E+00
 2.552E+00, 5.334E+00
 2.557E+00, 5.368E+00
 2.563E+00, 5.394E+00
 2.568E+00, 5.408E+00
 2.573E+00, 5.406E+00
 2.578E+00, 5.388E+00
 2.583E+00, 5.351E+00
 2.588E+00, 5.294E+00
 2.594E+00, 5.218E+00
 2.599E+00, 5.120E+00
 2.604E+00, 5.002E+00
 2.609E+00, 4.864E+00
 2.614E+00, 4.709E+00
 2.619E+00, 4.544E+00
 2.624E+00, 4.376E+00
 2.630E+00, 4.218E+00
 2.635E+00, 4.080E+00
 2.640E+00, 3.972E+00
 2.645E+00, 3.900E+00
 2.650E+00, 3.864E+00
 2.655E+00, 3.861E+00
 2.661E+00, 3.882E+00
 2.666E+00, 3.916E+00
 2.671E+00, 3.953E+00
 2.676E+00, 3.980E+00
 2.681E+00, 3.990E+00
 2.686E+00, 3.975E+00
 2.691E+00, 3.929E+00
 2.697E+00, 3.850E+00
 2.702E+00, 3.741E+00
 2.707E+00, 3.609E+00
 2.712E+00, 3.461E+00
 2.717E+00, 3.307E+00
 2.722E+00, 3.151E+00
 2.728E+00, 3.001E+00
 2.733E+00, 2.860E+00
 2.738E+00, 2.729E+00
 2.743E+00, 2.607E+00
 2.748E+00, 2.497E+00
 2.753E+00, 2.398E+00
 2.758E+00, 2.310E+00
 2.764E+00, 2.236E+00
 2.769E+00, 2.174E+00
 2.774E+00, 2.126E+00
 2.779E+00, 2.092E+00
 2.784E+00, 2.073E+00
 2.789E+00, 2.068E+00
 2.795E+00, 2.078E+00
 2.800E+00, 2.100E+00
