Time,HF_z20,HF_z50,HF_z75,HF_z100
12.39,6.516552000000001,3.8849050000000003,0.021427999999999968,-0.1751866
12.59,9.585360000000001,4.063314,0.33891049999999995,-0.721097
12.79,7.45967,4.3023,0.2732129,-0.39952
12.99,8.64275,3.681902,0.19340270000000004,0.08521699999999999
13.19,10.36801,5.39467,0.13529000000000002,-0.3246532
13.39,6.883173,4.230270000000001,1.090813,-0.630818
13.59,8.31127,3.426424,0.5041019999999999,0.477817
13.79,8.853489999999999,4.20637,-0.111553,-0.6302300000000001
13.99,7.878879999999999,4.9654300000000005,0.09568200000000002,-0.8545069999999999
14.19,7.278612,3.914092,1.032634,-0.516088
14.39,7.719992,3.2724141999999996,0.667872,0.724765
14.59,8.083350000000001,3.0914697,0.619204,-0.459439
14.79,12.24817,4.88999,-0.04897800000000001,-0.449727
14.99,11.03289,5.82865,-0.017055999999999984,-0.43889999999999996
15.19,7.08444,4.112550000000001,1.238002,-0.458026
15.39,7.5417119999999995,3.6363290000000004,0.576038,0.468411
15.59,8.67129,3.434842,0.114678,-0.630045
15.79,12.80433,4.050325,0.3744923,-0.664649
15.99,8.34695,3.9605129999999997,0.27903449999999996,-0.882919
16.19,6.522356,5.25325,0.5836359999999999,-0.21366300000000002
16.39,10.452960000000001,2.969715,0.27983900000000006,-0.3066309
16.59,9.470600000000001,4.265163,0.008437999999999989,-0.434846
16.79,11.15085,9.23793,0.03726400000000001,-0.721047
16.99,8.77679,3.335184,2.279989,-0.725497
17.19,11.313180000000001,3.41633735,0.931498,0.380412
17.39,10.24021,3.4806329999999996,0.5132566,-0.1668253
17.59,11.07961,4.166945,0.782187,-0.33305599999999996
17.79,8.213486000000001,4.2198400000000005,2.144512,0.6152860000000001
17.99,8.534144,3.5616918,0.295029,1.0346879999999998
18.19,10.46589,4.40199,0.772582,0.088602
18.39,16.372349999999997,6.09884,0.903173,-0.030778999999999997
18.59,9.60033,3.744048,1.471422,0.301779
18.79,11.14784,3.4598826,0.07955599999999999,0.08490799999999998
18.99,12.8128,3.701469,0.4429239,-0.838971
19.1821,7.681042000000001,6.763049999999999,1.255339,0.0052539999999999904
19.382,10.44206,3.3231910000000005,1.414817,1.607532
19.582,12.52773,3.161447,0.24432900000000005,-0.40981100000000004
19.782,13.860040000000001,4.110443999999999,0.074531,-0.594789
19.982,10.540539999999998,4.0857660000000005,2.814099,-0.452521
20.182,9.862718999999998,5.74621,1.4764329999999999,1.701871
20.382,10.17599,5.66699,1.090453,-0.1104129
20.582,12.52064,4.011858,3.064178,0.06914399999999998
20.782,13.055560000000002,4.252661,2.1308350000000003,1.478117
20.982,14.33366,4.748129,0.326806,0.35859599999999997
21.182,12.36591,3.519647,1.6179189999999999,1.376343
21.382,12.981,6.6929300000000005,0.6665209999999999,0.12980900000000004
21.582,11.08334,4.249831,2.024643,0.869807
21.782,11.813849999999999,4.5454930000000004,1.1012039999999998,0.05252600000000001
21.982,12.37911,4.056885,0.16329700000000003,-0.012232999999999977
22.182,12.858649999999999,7.5655,1.3156799999999997,-0.382023
22.382,16.534509999999997,4.503858999999999,2.8840700000000004,1.679807
22.582,16.453580000000002,3.9376189999999998,0.9860350000000001,0.294409
22.782,14.19557,5.17509,0.8531810000000001,0.38346099999999994
22.982,14.56377,4.7216700000000005,1.2445929999999998,-0.026043000000000007
23.182,16.40913,5.95283,4.001061,-0.579086
23.382,12.040970000000002,4.396069,4.116732,1.022036
23.582,14.413770000000001,3.9878991,2.992088,1.7224589999999997
23.782,17.99224,4.464836999999999,2.952931,0.531708
23.982,14.98917,10.5511,2.959126,0.6516190000000001
24.182,12.81763,9.37559,3.6939569999999997,1.306765
24.382,10.386152,3.7099040999999997,1.244975,2.28577
24.582,17.08554,4.325413999999999,0.5017959999999999,-0.328063
24.782,15.45003,6.04667,0.17077200000000003,-0.24022890000000002
24.982,15.82304,6.725569999999999,1.070632,-0.1061532
25.182,13.73442,5.49204,2.4951529999999997,0.7862420000000001
25.382,12.835220000000001,3.8112532999999997,1.236547,1.9742889999999997
25.582,13.78594,7.53142,2.1314300000000004,-0.506601
25.782,14.05117,7.8151,4.450184999999999,0.46289800000000003
25.982,14.796710000000001,5.01566,2.888786,3.3027759999999997
26.182,16.329759999999997,6.645809999999999,1.124673,0.6726169999999999
26.382,15.917359999999999,6.787439999999999,2.746277,0.053391999999999995
26.582,13.85441,6.22072,4.1566670000000006,0.524021
26.782,16.12063,4.224022,2.377888,1.531674
26.982,14.09365,6.978059999999999,1.303658,1.092302
27.182,14.144219999999999,9.50766,0.9887872,0.5911409999999999
27.382,15.61245,5.33122,2.252476,0.6164546
27.582,23.208669999999998,5.074326,0.85707738,0.8655320000000001
27.782,13.665687,6.1788099999999995,0.8191011000000001,0.125842
27.982,24.0185,12.006020000000001,6.251124,1.852042
28.182,15.67285,5.77618,1.9362750000000002,0.632576
28.382,15.42187,6.54041,1.3669200000000001,1.0745769999999997
28.582,15.08702,5.29128,2.387123,0.813608
28.782,17.985259999999997,6.3051,3.566625,0.8943115
28.982,19.069830000000003,4.974427,0.599037,1.353698
29.182,22.813599999999997,3.6464450000000004,2.0012820000000002,0.04560799999999999
29.382,18.44282,5.63952,0.6150119999999999,0.16986500000000002
29.582,16.93807,4.805784000000001,1.253586,3.5454803000000004
29.782,25.072599999999998,5.348743000000001,2.157682,0.682924
29.982,22.22975,6.068350000000001,3.882692,0.15155200000000002
30.182,15.7242,8.13241,5.328930000000001,1.2861169
30.382,17.796169999999996,5.99752,2.062355,2.0366339
30.582,17.77223,5.655139999999999,4.006404,-0.11826125999999999
30.782,20.476599999999998,13.18067,1.5581500000000001,0.594518
30.982,15.121459999999999,6.27742,6.247427000000001,1.0131598
31.182,15.192772999999999,5.269387,0.9152170000000001,1.1012559
31.382,26.1375,7.5882700000000005,0.5026660000000001,-0.27867200000000003
31.582,34.052800000000005,8.788979999999999,1.597331,0.6424839999999999
31.782,19.04471,6.4842,2.66665,0.1763471
31.982,27.40689,6.7714300000000005,1.1303358000000001,-0.1108803
32.182,16.69194,6.15986,1.550531,0.310844
32.382,17.30881,7.32465,3.2836999999999996,0.6819442
32.582,18.95522,5.289923,2.71163,3.0328559
32.782,18.84043,5.683539999999999,4.139005,0.5352305
32.982,22.293860000000002,6.13713,1.079254,1.2115116000000001
33.182,23.53718,7.80352,1.157036,1.3185585899999999
33.382,24.76858,5.656689999999999,0.747394,0.4149272
33.582,18.30934,10.65458,2.3159399999999994,0.9091321
33.782,21.60603,5.184855000000001,2.6279700000000004,2.0814881
33.982,17.9577,6.22557,3.41879,0.32958147
34.182,19.5413,6.89109,1.3483779999999999,-0.055110299999999994
34.382,26.083209999999998,7.64049,2.19652,-0.0785066
34.582,20.5479,8.6494,1.732409,-0.1402138
34.782,22.844006999999998,7.57164,3.21306,2.5213111
34.9819,20.420450000000002,4.8430073,3.1120900000000002,0.476708
35.182,22.78008,5.2017430000000004,2.80179,1.9640945
35.382,44.404900000000005,11.1008,1.4793859999999999,3.4315193999999996
35.582,34.65365,6.76737,3.62957,4.0208445
35.782,25.56075,6.56854,1.3334597000000001,-0.0797953
35.982,25.09275,8.676260000000001,2.8124700000000002,-0.43127699999999997
36.182,26.75044,7.87168,5.61784,5.198583299999999
36.382,20.52037,7.29255,1.377393,0.6777960000000001
36.582,27.377129999999998,7.099889999999999,2.82917,1.3964400000000001
36.782,25.48936,14.34323,2.61841,0.6206381
36.982,22.59694,5.506831999999999,2.110286,2.3249850000000003
37.182,19.48363,8.83282,1.2534227,2.9525520999999997
37.382,19.847033,9.212299999999999,1.6765450000000002,-0.2186135
37.582,58.046099999999996,10.26691,4.00531,4.6830913999999995
37.782,27.26995,8.12752,2.008404,4.0048017
37.982,24.64618,8.66474,2.95558,1.820753
38.182,27.859099999999998,9.44108,3.3931499999999994,1.9781860000000002
38.382,20.599739999999997,11.28118,3.3362,2.1215303
38.582,24.84984,8.47986,2.5722899999999997,1.087041
38.782,21.802850000000003,6.66167,2.179568,2.4883164
38.982,58.715799999999994,8.4634,1.3984020000000001,0.7732321
39.1819,20.262610000000002,7.63476,8.66141,1.8861299999999999
39.382,25.59453,6.65996,2.5394099999999997,1.6862198
39.582,23.09088,7.586270000000001,1.0751930000000003,0.7445700000000001
39.782,35.8739,8.13885,1.943496,1.0786163
39.9818,39.943599999999996,8.257760000000001,4.00645,2.235242
40.182,25.28987,8.34211,8.00107,6.13780772
40.382,27.01822,10.43725,1.844246,1.19608954
40.582,38.1768,9.910380000000002,3.66501,0.2643319
40.778,19.891419999999997,9.61921,4.88958,1.956157
40.978,19.412762,6.80583,2.457423,2.3298645000000002
41.178,32.04048,11.02067,1.749588,0.0794879
41.378,54.5926,12.90324,3.40732,0.347611
41.578,44.14660000000001,7.57515,5.88067,3.625024
41.778,27.84136,9.88121,2.396946,0.9768564
41.978,36.13686,16.62948,4.03857,0.5148893
42.178,44.8079,7.008319999999999,7.14475,1.816849
42.378,29.424049999999998,10.13902,2.99331,1.3533600000000001
42.578,22.48662,9.77592,4.90262,0.4842259
42.778,24.27975,12.77806,4.7738000000000005,4.0609986
42.9778,23.25708,7.335430000000001,2.379732,0.75318
43.1766,25.395449999999997,8.287,2.0893565,0.923673
43.376,29.196150000000003,9.83155,3.49093,0.4503646
43.576,37.93074,15.714349999999998,7.5755099999999995,9.539240000000001
43.7759,27.05707,11.11723,2.315776,3.2242830000000002
43.9759,24.44364,6.6046,2.694727,1.6131636
44.176,35.0151,10.01305,3.1130999999999998,-0.03437800000000004
44.376,21.342209999999998,11.75432,11.14263,2.640362
44.576,24.09372,10.72214,3.34607,1.689437
44.776,33.6419,9.657219999999999,2.730751,0.976796
44.976,56.10210000000001,13.95354,1.9453345,3.349406
45.176,45.2689,14.32942,10.06751,3.8046040000000003
45.3752,25.04875,7.10767,6.17592,1.134499
45.576,25.373849999999997,6.468136,2.752335,1.626605
45.776,31.24185,13.37293,7.42164,0.1846139
45.976,48.072199999999995,18.87126,3.1223899999999998,4.326575
46.1755,22.559789999999996,8.79242,3.29193,2.470712
46.376,29.19968,7.911188,1.9604561,-0.2036879
46.576,34.40645,12.4701,10.05647,0.052205000000000015
46.776,28.37903,8.34273,3.50915,3.792643
46.976,32.907849999999996,9.06481,2.5902849999999997,0.930354
47.176,48.2187,6.624789999999999,2.5988569999999998,1.062988
47.376,37.05466,13.59097,4.82174,6.678475000000001
47.576,21.479584000000003,12.08959,2.83333,5.138082
47.776,25.66965,7.6734800000000005,2.1706549999999996,3.3697039999999996
47.976,40.449270000000006,12.46658,1.998723,0.5085061
48.176,23.33155,12.39958,7.10041,5.642559
48.375,30.9307,8.118612,3.0823500000000004,2.285864
48.574,27.673022,27.172,2.10506,0.33264099999999996
48.774,29.09509,15.705459999999999,6.48791,1.615358
48.974,57.4796,14.17282,4.51137,5.280439
49.174,23.6207,10.999810000000002,5.30012,4.4826
49.374,40.804,11.87461,3.3505299999999996,1.901131
49.574,66.1301,18.07848,2.751487,2.51152
49.756,22.599990000000002,8.12505,7.237,3.783644
49.9558,23.987389999999998,8.82123,2.367432,1.268094
50.156,25.78396,6.816520000000001,2.258936,0.447407
50.356,83.65480000000001,14.144770000000001,3.3461539999999994,1.9368270000000003
50.5538,36.6046,6.67174,9.020299999999999,0.591336
50.7517,28.86465,7.51768,1.7793109999999996,0.778691
50.9517,26.593202,10.898970000000002,3.5344300000000004,0.19104972999999997
51.152,52.969199999999994,5.803529,8.584200000000001,1.1135
51.3473,31.75763,10.152059999999999,7.48429,3.283436
51.532,24.14093,7.734280000000001,1.715356,3.760077
51.732,27.352120000000003,8.70305,4.64402,2.515681
51.932,55.909600000000005,12.60693,6.79924,1.130895
52.132,22.802439999999997,13.760530000000001,4.03279,4.78846
52.332,30.432470000000002,7.36067,2.7770900000000003,0.742984
52.532,36.014559999999996,26.650029999999997,2.733816,1.5032809999999999
52.732,42.659099999999995,17.59332,8.98275,10.778412
52.9178,43.155100000000004,8.068063,8.32148,4.206516
53.118,32.23608,10.006110000000001,4.97177,1.167635
53.318,37.90056,7.9259699999999995,3.67309,3.2965859999999996
53.518,38.1175,9.239,5.19055,1.416865
53.718,35.10592,12.446639999999999,4.44746,2.501969
53.918,31.295360000000002,10.462200000000001,5.261190000000001,-0.12627
54.118,58.8566,10.21457,2.8251779999999997,0.6805319999999999
54.3159,24.32294,7.949050000000001,6.7579899999999995,5.935471
54.5154,28.12566,9.33179,2.1722358,0.460395
54.7153,30.57757,8.317440000000001,2.9966,0.323553
54.916,37.49314,14.97932,4.49956,5.303069
55.116,44.8423,15.188360000000001,6.40459,2.59635
55.314,25.47591,11.56877,2.444352,1.031418
55.514,35.81561,7.55801,3.3811199999999997,0.09647299999999999
55.714,53.106,12.18408,6.58367,0.760548
55.9124,26.12349,12.764190000000001,9.44015,6.969161
56.112,28.57707,9.808720000000001,2.703036,0.8901359999999999
56.312,57.613,11.97944,3.87972,1.1220160000000001
56.5097,26.4264,7.63455,2.6580340000000002,0.9531280000000001
56.7093,27.58683,8.91239,2.2265952,0.446017
56.91,31.07553,15.4919,2.816387,0.832573
57.1073,41.3933,12.18918,11.356639999999999,0.621
57.3011,25.37248,14.216959999999998,6.02175,5.500768
57.4904,30.87595,9.21501,2.3049754,0.516115
57.69,33.951840000000004,10.28663,3.2167799999999995,-0.19961700000000002
57.89,32.31565,16.59623,3.7825100000000003,5.350558
58.0898,34.40954,8.39407,4.48431,1.368257
58.29,37.15637,10.19084,2.4991658,1.505306
58.49,36.7577,17.93143,11.99618,1.3631959999999999
58.69,41.69312,12.784169999999998,6.43435,4.569135999999999
58.89,33.708059999999996,7.968640000000001,2.898946,2.303277
59.09,38.11,9.96381,3.9192700000000005,1.053438
59.29,61.0212,15.22284,4.63161,1.290609
59.4837,28.27139,10.63326,5.02175,10.427432000000001
59.6807,29.8915,7.84599,4.802639999999999,1.147778
59.88,27.476989999999997,12.4486,3.70648,0.415302
60.08,57.4348,16.537599999999998,5.3176000000000005,8.838762000000001
60.28,45.280899999999995,21.9867,11.995989999999999,7.827761
60.4766,30.90111,7.12098,3.101623,2.961757
60.676,38.88644,13.94923,3.332112,0.642712
60.876,62.167100000000005,24.67819,4.86163,0.4757211
61.0733,39.8226,9.58867,6.44244,2.5708670000000002
61.27,30.37232,9.68918,3.1750190000000003,1.100306
61.47,31.10207,24.88939,19.26502,1.315041
61.6672,48.912600000000005,20.740419999999997,7.643940000000001,8.376033999999999
61.8605,39.3945,9.05819,3.9827300000000005,3.370017
62.06,32.99754,8.82282,3.3959699999999997,0.779711
62.2599,47.60892,15.13681,3.1008310000000003,0.2569205
62.4592,25.502470000000002,8.93807,4.317200000000001,8.169442
62.6591,24.267349999999997,9.26089,2.567354,1.4529400000000001
62.858,35.141949999999994,21.72206,4.390110000000001,3.2605779999999998
63.058,40.250879999999995,11.31433,8.64993,3.2908579999999996
63.256,35.43097,11.22959,4.28697,1.834346
63.4469,32.24477,8.70534,3.071776,1.487973
63.646,54.6869,12.72392,4.5152,1.740297
63.846,50.55820000000001,14.41793,3.593376,1.900729
64.0369,51.2645,9.06814,6.15515,4.582009
64.2366,35.6395,20.70527,3.2253730000000003,1.378587
64.436,61.1098,15.317050000000002,8.10524,2.166951
64.6349,32.133660000000006,10.90226,7.11673,4.887650000000001
64.8338,28.949309999999997,9.674220000000002,2.9209179999999995,2.5269090000000003
65.034,32.02988,11.387150000000002,4.64737,1.4473019999999999
65.234,38.84184,10.70758,12.2601,1.325791
65.4339,25.022859999999998,8.445300999999999,8.08041,1.8111460000000001
65.6245,29.59301,9.4828,3.58147,1.3813229999999999
65.824,32.858230000000006,10.992299999999998,3.8556999999999997,0.7683969999999999
66.024,58.4512,44.4998,12.35454,1.458266
66.2209,31.02971,9.253639999999999,3.8962999999999997,4.047933
66.4191,39.98037,10.258469999999999,5.94684,1.620667
66.62,47.1083,23.2155,2.8917829999999998,0.631769
66.82,38.659099999999995,9.24833,6.193239999999999,1.617187
67.0199,34.54078,14.59614,4.72878,1.4597620000000002
67.2199,36.193870000000004,11.9238,4.286346,1.916171
67.4099,51.728,7.51019,3.59097,3.9908580000000002
67.6078,33.75601,8.640649999999999,4.00826,4.012261
67.806,32.04218,9.62234,3.87958,4.015382
68.006,49.505069999999996,11.40657,3.74463,0.49923209999999996
68.2054,31.43399,9.9378,11.96575,4.251383
68.4035,39.776,8.411280000000001,3.7033599999999995,2.382595
68.6038,37.592259999999996,15.72757,5.12899,3.791039
68.804,35.91179,9.98687,4.798280000000001,1.096463
69.004,34.662099999999995,9.5756,5.39486,3.4376979999999997
69.2011,27.28,8.93051,3.219763,1.1794099999999998
69.4,28.304969999999997,9.62424,4.4220299999999995,0.5659273
69.6,53.935199999999995,11.543520000000001,2.848732,1.5027650000000001
69.7925,27.80283,13.25102,3.059004,2.8335619999999997
69.9921,28.88503,7.729344,5.2181999999999995,3.73963
70.192,55.52663,15.57463,10.43735,1.055817
70.3899,36.73668,36.396730000000005,15.656030000000001,2.13764
70.5877,38.2602,10.325349999999998,2.77192,1.423815
70.788,30.23737,10.75118,3.3182866,4.026948
70.988,48.948800000000006,16.495810000000002,3.98798,2.6126400000000003
71.1872,58.243,33.9384,7.328110000000001,1.96473
71.3782,31.93273,30.3081,11.119110000000001,2.716913
71.578,52.0206,13.35378,3.8559159999999997,1.816183
71.778,39.13769,14.95731,3.84342,0.3728058
71.9779,49.2827,15.21172,8.374540000000001,5.4108
72.1779,33.73124000000001,14.43767,2.851587,2.8712150000000003
72.378,45.937830000000005,13.507037,5.60617,1.6715
72.578,55.74960000000001,10.975290000000001,10.723939999999999,1.583191
72.7778,32.9303,11.258220000000001,6.36369,2.150011
72.9729,31.35024,10.46998,4.82185,1.441763
73.172,64.1652,11.38337,2.762289,1.855154
73.372,55.299699999999994,29.4064,16.911150000000003,1.172549
73.568,28.51162,10.68326,9.76189,8.738149
73.768,34.35705,8.431809999999999,3.780326,3.096713
73.968,48.18066,10.126190000000001,3.837104,1.217392
74.1668,33.89501,19.99418,11.87108,0.902272
74.366,39.81493,10.03014,5.9235,3.338578
74.566,48.7299,10.664190000000001,7.084280000000001,1.8607719999999999
74.766,62.4934,18.857779999999998,4.61878,2.2706660000000003
74.966,35.218309999999995,11.51984,11.085869999999998,2.408986
75.159,52.6744,9.50898,2.9254569999999998,1.043607
75.358,37.35965,14.9705,5.71934,0.808742
75.558,46.3828,17.521699999999996,9.618079999999999,3.430428
75.7537,48.138119999999994,11.12999,6.723520000000001,3.880633
75.9478,55.191900000000004,12.611450000000001,3.711045,1.56813
76.148,64.6567,15.16357,2.9644840000000006,1.3287419999999999
76.348,40.4002,11.890789999999999,8.40841,0.5256857
76.546,37.45142,14.94483,4.10231,2.3036309999999998
76.746,34.02893900000001,10.013724,4.340865,1.919513
76.946,60.2902,13.186770000000001,2.471065,0.967007
77.1437,40.98762,19.09142,13.09892,3.6692959999999997
77.3434,40.9657,11.713550000000001,4.31,4.204816
77.54,31.76617,13.40746,4.10343,1.121538
77.74,54.341300000000004,10.60294,14.14703,0.7992039999999999
77.934,52.072700000000005,18.72803,6.97584,7.251467
78.1211,50.8812,12.507369999999998,4.72539,1.120465
78.322,34.99014,10.078226999999998,5.9393199999999995,1.36669
78.522,46.3674,19.70913,5.46139,0.98106
78.7199,32.485260000000004,10.283,3.47483,4.263142
78.9168,33.968230000000005,10.91642,3.576945,0.8571589999999999
79.116,33.50218,23.34778,3.097002,1.601395
79.3135,56.096599999999995,15.21124,5.7903400000000005,2.8990950000000004
79.5,35.79327000000001,16.91452,6.7796199999999995,4.820328
79.6956,35.59368,12.869,4.8313999999999995,1.4983870000000001
79.896,59.4675,10.50474,5.65819,1.0825
80.096,37.20078,13.91283,10.477870000000001,4.92526
80.2904,35.74788,9.25037,3.7085190000000003,1.586828
80.4858,34.48722,9.236756,4.2553600000000005,2.315665
80.686,47.121300000000005,11.891290000000001,2.8881766000000004,0.5226086
80.8859,37.5462,9.883449999999998,7.94184,7.336582999999999
81.08,37.46852,23.518629999999998,2.7467528,1.069028
81.28,40.69984,10.618049999999998,6.2663400000000005,1.011519
81.48,52.06210000000001,19.107129999999998,4.096242,0.8703791
81.6735,41.72314,30.3165,13.47209,4.11001
81.8639,33.58999,10.92882,3.88539,3.1978729999999995
82.064,39.878240000000005,23.76628,4.76455,2.04379
82.264,54.834,19.999629999999996,6.761100000000001,1.193043
82.4608,34.98767,12.48598,8.3675,5.601455
82.6571,34.367270000000005,13.24705,4.75679,2.431172
82.856,44.2249,11.365243999999999,4.49256,1.977338
83.0559,39.54413,49.8854,4.418413999999999,0.6168589999999999
83.232,39.0478,9.74673,6.6787,3.460445
83.429,38.94701,11.033349999999999,2.9568259,0.89484
83.628,38.17977,13.13616,15.19384,1.515714
83.828,50.5505,14.63041,11.036689999999998,4.032755
84.0213,43.727399999999996,12.29678,3.95792,4.726649
84.2195,31.242620000000002,10.61627,3.85896,1.829483
84.42,51.121399999999994,12.047139999999999,3.248256,1.6279679999999999
84.6193,55.532,11.988040000000002,11.997129999999999,3.303407
84.8142,57.7895,15.18218,4.14054,5.183251
85.01,40.158559999999994,15.29429,7.0648800000000005,1.747498
85.21,57.97010000000001,14.5678,6.137860000000001,3.838708
85.3942,34.34172,18.1303,7.83699,5.762473
85.5899,28.83166,9.9419,3.5538559999999997,1.0623699999999998
85.79,44.685320000000004,14.23158,4.635969,0.564294
85.9881,42.3851,19.805799999999998,7.4974300000000005,1.7883780000000002
86.185,42.0808,10.3056,4.391970000000001,6.740063
86.3706,32.11163,12.05918,5.31625,1.023666
86.57,49.557900000000004,22.305199999999996,4.4864,0.993413
86.77,46.3249,15.183200000000001,11.375440000000001,2.5799980000000002
86.969,51.998,14.57965,3.999141,2.7691179999999997
87.1599,35.218540000000004,12.364130000000001,4.29066,1.8942490000000003
87.36,44.45376,10.117899999999999,11.332130000000001,2.005094
87.5425,43.41341,26.6557,23.5613,7.98325
87.727,53.0085,12.697349999999998,3.529479,2.663778
87.9267,42.6506,14.764439999999999,6.87632,0.904107
88.126,50.65094,17.97552,4.4928,1.4604439999999999
88.3247,48.6406,9.848181,6.30695,5.440545
88.5111,31.294739999999997,12.89536,6.6649899999999995,1.7049409999999998
88.7105,37.59382,14.190880000000002,5.14406,1.8118809999999999
88.91,49.6448,15.647870000000001,11.072209999999998,1.0706865
89.1069,34.67757,9.403239,7.113309999999999,7.3090720000000005
89.304,34.85359,9.04184,3.443233,1.163316
89.504,47.2594,14.213610000000001,4.77052,0.340936
89.7039,36.93919,16.45736,8.03325,1.780973
89.8971,32.066,10.61266,5.657100000000001,4.875643
90.0923,29.496455,9.331310000000002,3.609591,1.162784
90.292,47.80321,17.723740000000003,4.4669099999999995,1.689508
90.4911,43.8453,17.5868,9.12477,0.539282
90.6907,36.93692,9.69154,3.4710479999999997,1.8648739999999997
90.8887,49.9583,12.275649999999999,5.21453,2.0677600000000003
91.088,73.43560000000001,19.91874,4.5245500000000005,0.6537949999999999
91.2799,40.4148,11.44155,7.522279999999999,3.951703
91.4736,31.090889999999998,13.654720000000001,2.9434780000000003,1.424177
91.6739,45.235,14.74851,3.8292260000000002,0.963457
91.874,51.772,20.6369,8.286970000000002,0.9526699999999999
92.0711,37.88187,15.907490000000001,6.05915,5.401799
92.268,32.146211,11.9919,3.9143049999999997,1.834237
92.468,42.32975999999999,14.129560000000001,8.913120000000001,1.9429020000000001
92.668,40.79341,18.891059999999996,6.37515,4.014149
92.868,28.959480000000003,12.97909,4.25437,2.825339
93.068,39.18732,11.071070000000002,5.22199,0.6031785
93.2653,71.5557,14.373460000000001,5.23,1.9689470000000002
93.4564,38.49559,11.013950000000001,11.32096,11.89895
93.656,31.15452,10.210040000000001,4.793469999999999,3.377607
