s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.2009473E-005,-5.8562216E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9763163E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0019531E+000, 8.7796545E+000,-2.1395342E+000,-3.9637967E+000,-5.0900753E-001, 2.3087066E-003, 0.0000000E+000, 0.0000000E+000, 2.0889963E+000, 2.1696247E+000, 0.0000000E+000, 4.3471634E-004, 0.0000000E+000, 0.0000000E+000
 4.0004325E+000, 9.6386979E+000,-2.0858340E+000,-7.1751896E+000,-4.4123929E-001, 3.1114760E-003, 0.0000000E+000, 0.0000000E+000,-7.3524954E-002,-6.0453457E-002, 0.0000000E+000, 4.6130329E-004, 0.0000000E+000, 0.0000000E+000
 6.0024481E+000, 9.8473994E+000,-2.1287132E+000,-7.1388674E+000,-4.3950806E-001, 3.1899234E-003, 0.0000000E+000, 0.0000000E+000, 1.6124503E-001, 1.4350063E-001, 0.0000000E+000, 4.7073524E-004, 0.0000000E+000, 0.0000000E+000
 8.0015621E+000, 1.0059688E+001,-2.1752236E+000,-7.5026316E+000,-4.3904476E-001, 3.2787171E-003, 0.0000000E+000, 0.0000000E+000,-5.4677113E-002,-5.3932965E-002, 0.0000000E+000, 4.8159145E-004, 0.0000000E+000, 0.0000000E+000
 1.0001057E+001, 1.0372626E+001,-2.2412943E+000,-7.7839011E+000,-4.5049420E-001, 3.3820769E-003, 0.0000000E+000, 0.0000000E+000,-6.2157147E-002,-9.9681219E-002, 0.0000000E+000, 4.9401398E-004, 0.0000000E+000, 0.0000000E+000
 1.2001358E+001, 1.0603611E+001,-2.2900097E+000,-7.7311263E+000,-4.4432034E-001, 3.4659745E-003, 0.0000000E+000, 0.0000000E+000, 1.5472478E-001, 1.4162097E-001, 0.0000000E+000, 5.0819283E-004, 0.0000000E+000, 0.0000000E+000
 1.4000994E+001, 1.0808492E+001,-2.3345233E+000,-8.1805147E+000,-4.4114517E-001, 3.5639785E-003, 0.0000000E+000, 0.0000000E+000,-1.2855312E-001,-1.4412684E-001, 0.0000000E+000, 5.2010524E-004, 0.0000000E+000, 0.0000000E+000
 1.6001566E+001, 1.1129403E+001,-2.3978572E+000,-8.0244551E+000,-4.4435010E-001, 3.5983587E-003, 0.0000000E+000, 0.0000000E+000, 2.7619423E-001, 2.6633872E-001, 0.0000000E+000, 5.2913026E-004, 0.0000000E+000, 0.0000000E+000
 1.8000685E+001, 1.1310816E+001,-2.4380782E+000,-8.7224660E+000,-4.2068017E-001, 3.7559133E-003, 0.0000000E+000, 0.0000000E+000,-2.4671618E-001,-2.6665239E-001, 0.0000000E+000, 5.4259961E-004, 0.0000000E+000, 0.0000000E+000
 2.0000530E+001, 1.1512887E+001,-2.4798358E+000,-8.5727612E+000,-4.0088639E-001, 3.8135142E-003, 0.0000000E+000, 0.0000000E+000, 3.4763250E-002, 6.3217108E-002, 0.0000000E+000, 5.4856734E-004, 0.0000000E+000, 0.0000000E+000
 2.2001579E+001, 1.1907277E+001,-2.5652377E+000,-8.6897261E+000,-4.1415869E-001, 3.9363720E-003, 0.0000000E+000, 0.0000000E+000, 2.1635735E-001, 2.4209130E-001, 0.0000000E+000, 5.6787655E-004, 0.0000000E+000, 0.0000000E+000
 2.4001261E+001, 1.2075780E+001,-2.6027996E+000,-9.1854256E+000,-4.3930683E-001, 4.0021373E-003, 0.0000000E+000, 0.0000000E+000,-1.2367501E-001,-1.4774987E-001, 0.0000000E+000, 5.8304629E-004, 0.0000000E+000, 0.0000000E+000
 2.6001192E+001, 1.2454093E+001,-2.6825488E+000,-9.3788089E+000,-4.2408487E-001, 4.1214969E-003, 0.0000000E+000, 0.0000000E+000,-3.7984944E-002,-2.7228014E-002, 0.0000000E+000, 5.9308830E-004, 0.0000000E+000, 0.0000000E+000
 2.8001144E+001, 1.2541800E+001,-2.7017266E+000,-9.4887587E+000,-4.2219015E-001, 4.1439109E-003, 0.0000000E+000, 0.0000000E+000,-5.8187804E-002,-6.6731151E-002, 0.0000000E+000, 6.0287510E-004, 0.0000000E+000, 0.0000000E+000
 3.0001158E+001, 1.2887524E+001,-2.7721450E+000,-9.4518670E+000,-4.2778695E-001, 4.2131251E-003, 0.0000000E+000, 0.0000000E+000, 2.8039773E-001, 2.3993765E-001, 0.0000000E+000, 6.1352627E-004, 0.0000000E+000, 0.0000000E+000
 3.2002079E+001, 1.2935814E+001,-2.7855926E+000,-9.9814066E+000,-4.2195270E-001, 4.2728202E-003, 0.0000000E+000, 0.0000000E+000,-2.4600642E-001,-2.4886539E-001, 0.0000000E+000, 6.2200278E-004, 0.0000000E+000, 0.0000000E+000
 3.4000275E+001, 1.3250995E+001,-2.8514706E+000,-9.8386513E+000,-4.3654841E-001, 4.2929411E-003, 0.0000000E+000, 0.0000000E+000, 1.8618719E-001, 1.2861810E-001, 0.0000000E+000, 6.3287230E-004, 0.0000000E+000, 0.0000000E+000
 3.6000057E+001, 1.3578473E+001,-2.9206400E+000,-9.9273592E+000,-4.1218166E-001, 4.4706210E-003, 0.0000000E+000, 0.0000000E+000, 3.7265250E-001, 3.2276248E-001, 0.0000000E+000, 6.5123571E-004, 0.0000000E+000, 0.0000000E+000
 3.8000362E+001, 1.3751926E+001,-2.9560438E+000,-1.0913633E+001,-4.1199228E-001, 4.4821105E-003, 0.0000000E+000, 0.0000000E+000,-4.5955150E-001,-5.2526153E-001, 0.0000000E+000, 6.5287642E-004, 0.0000000E+000, 0.0000000E+000
 4.0000759E+001, 1.4028444E+001,-3.0192857E+000,-1.0319460E+001,-4.3787467E-001, 4.5859343E-003, 0.0000000E+000, 0.0000000E+000, 2.9993751E-001, 2.5640925E-001, 0.0000000E+000, 6.7100601E-004, 0.0000000E+000, 0.0000000E+000
 4.2000656E+001, 1.4084136E+001,-3.0340847E+000,-1.0586628E+001,-4.4020838E-001, 4.5521221E-003, 0.0000000E+000, 0.0000000E+000, 4.9302471E-002, 2.7767573E-002, 0.0000000E+000, 6.7217442E-004, 0.0000000E+000, 0.0000000E+000
 4.4001717E+001, 1.4315497E+001,-3.0794945E+000,-1.1067513E+001,-4.4518246E-001, 4.6544386E-003, 0.0000000E+000, 0.0000000E+000,-2.0093685E-001,-2.7203788E-001, 0.0000000E+000, 6.8427033E-004, 0.0000000E+000, 0.0000000E+000
 4.6001488E+001, 1.4470265E+001,-3.1139164E+000,-1.0942226E+001,-4.4638037E-001, 4.7463616E-003, 0.0000000E+000, 0.0000000E+000, 1.5155597E-002,-2.7510828E-002, 0.0000000E+000, 6.9584433E-004, 0.0000000E+000, 0.0000000E+000
 4.8001915E+001, 1.4682048E+001,-3.1575613E+000,-1.1107379E+001,-4.1643672E-001, 4.8129447E-003, 0.0000000E+000, 0.0000000E+000, 6.2710383E-002, 5.4838860E-003, 0.0000000E+000, 7.0210467E-004, 0.0000000E+000, 0.0000000E+000
