s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.5068488E-005, 9.1360089E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4154887E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0003772E+000, 1.2025205E+001,-2.8018759E+000,-5.1395442E+000,-9.2673582E-001, 1.1124701E-003, 0.0000000E+000, 0.0000000E+000, 3.0979637E+000, 3.1581617E+000, 0.0000000E+000, 6.2740056E-004, 0.0000000E+000, 0.0000000E+000
 4.0005021E+000, 1.6738837E+001,-3.8815647E+000,-1.1528181E+001,-1.0301350E+000, 1.8434399E-003, 0.0000000E+000, 0.0000000E+000, 2.5513251E-001, 3.0080059E-001, 0.0000000E+000, 8.2007869E-004, 0.0000000E+000, 0.0000000E+000
 6.0001640E+000, 1.9308660E+001,-4.4952135E+000,-1.3637496E+001,-9.5100331E-001, 1.9689829E-003, 0.0000000E+000, 0.0000000E+000, 1.7902282E-001, 2.2691594E-001, 0.0000000E+000, 9.4010885E-004, 0.0000000E+000, 0.0000000E+000
 8.0001717E+000, 2.1593775E+001,-5.1017552E+000,-1.4378177E+001,-8.8733342E-001, 2.0250022E-003, 0.0000000E+000, 0.0000000E+000, 1.1687959E+000, 1.2285349E+000, 0.0000000E+000, 1.0431721E-003, 0.0000000E+000, 0.0000000E+000
 1.0000449E+001, 2.3067248E+001,-5.4153916E+000,-1.7634400E+001,-8.4780543E-001, 2.0856052E-003, 0.0000000E+000, 0.0000000E+000,-8.8498968E-001,-8.2826336E-001, 0.0000000E+000, 1.1179631E-003, 0.0000000E+000, 0.0000000E+000
 1.2000399E+001, 2.3300607E+001,-5.5373947E+000,-1.7412740E+001,-8.0552811E-001, 1.8902575E-003, 0.0000000E+000, 0.0000000E+000,-5.0663285E-001,-4.5316572E-001, 0.0000000E+000, 1.1237843E-003, 0.0000000E+000, 0.0000000E+000
 1.4000040E+001, 2.3458739E+001,-5.5568700E+000,-1.5631660E+001,-7.7145144E-001, 1.8928175E-003, 0.0000000E+000, 0.0000000E+000, 1.4323051E+000, 1.5006505E+000, 0.0000000E+000, 1.1350290E-003, 0.0000000E+000, 0.0000000E+000
 1.6000013E+001, 2.5568222E+001,-6.1064684E+000,-1.9011066E+001,-7.8064156E-001, 2.0109744E-003, 0.0000000E+000, 0.0000000E+000,-3.9185946E-001,-3.2794330E-001, 0.0000000E+000, 1.2330205E-003, 0.0000000E+000, 0.0000000E+000
 1.8000420E+001, 2.2694321E+001,-5.5162139E+000,-1.6337771E+001,-7.1283677E-001, 1.5413792E-003, 0.0000000E+000, 0.0000000E+000, 6.2207492E-002, 1.2904070E-001, 0.0000000E+000, 1.0745347E-003, 0.0000000E+000, 0.0000000E+000
 2.0000458E+001, 2.4997274E+001,-5.9824876E+000,-1.7555664E+001,-7.4569155E-001, 1.8019299E-003, 0.0000000E+000, 0.0000000E+000, 6.4613620E-001, 7.1523258E-001, 0.0000000E+000, 1.1816169E-003, 0.0000000E+000, 0.0000000E+000
 2.2000048E+001, 2.4674135E+001,-5.8693211E+000,-1.8423997E+001,-7.3612767E-001, 1.9254828E-003, 0.0000000E+000, 0.0000000E+000,-4.1930390E-001,-3.5338583E-001, 0.0000000E+000, 1.2078157E-003, 0.0000000E+000, 0.0000000E+000
 2.4000208E+001, 2.5888314E+001,-6.2098205E+000,-1.8592641E+001,-7.5165124E-001, 1.9409478E-003, 0.0000000E+000, 0.0000000E+000, 2.6846631E-001, 3.3614143E-001, 0.0000000E+000, 1.2177510E-003, 0.0000000E+000, 0.0000000E+000
 2.6000286E+001, 2.4199977E+001,-5.7415107E+000,-1.8502911E+001,-7.2045093E-001, 1.7635572E-003, 0.0000000E+000, 0.0000000E+000,-8.2892836E-001,-7.6313166E-001, 0.0000000E+000, 1.1558271E-003, 0.0000000E+000, 0.0000000E+000
 2.8000389E+001, 2.4427107E+001,-5.7157198E+000,-1.7643191E+001,-7.0670804E-001, 1.8558916E-003, 0.0000000E+000, 0.0000000E+000, 2.9409596E-001, 3.6334377E-001, 0.0000000E+000, 1.1937420E-003, 0.0000000E+000, 0.0000000E+000
 3.0000423E+001, 2.4209167E+001,-5.6868955E+000,-1.7301331E+001,-7.1883908E-001, 1.7796065E-003, 0.0000000E+000, 0.0000000E+000, 4.4661761E-001, 5.0388152E-001, 0.0000000E+000, 1.1571721E-003, 0.0000000E+000, 0.0000000E+000
 3.2000023E+001, 2.5284789E+001,-5.9238967E+000,-1.8687294E+001,-7.2672173E-001, 1.8911714E-003, 0.0000000E+000, 0.0000000E+000,-1.1699436E-001,-5.1233128E-002, 0.0000000E+000, 1.2160547E-003, 0.0000000E+000, 0.0000000E+000
 3.4000168E+001, 2.4563152E+001,-5.7582794E+000,-1.8044806E+001,-7.1953580E-001, 1.7911826E-003, 0.0000000E+000, 0.0000000E+000,-2.3564921E-002, 4.2321619E-002, 0.0000000E+000, 1.1654316E-003, 0.0000000E+000, 0.0000000E+000
 3.6000179E+001, 2.4373480E+001,-5.7645686E+000,-1.8149089E+001,-6.9867651E-001, 1.7057710E-003, 0.0000000E+000, 0.0000000E+000,-3.1122857E-001,-2.3714817E-001, 0.0000000E+000, 1.1612474E-003, 0.0000000E+000, 0.0000000E+000
 3.8000126E+001, 2.3492820E+001,-5.5621667E+000,-1.7442462E+001,-6.8596408E-001, 1.5646872E-003, 0.0000000E+000, 0.0000000E+000,-2.6430748E-001,-1.9620820E-001, 0.0000000E+000, 1.1164234E-003, 0.0000000E+000, 0.0000000E+000
 4.0000149E+001, 2.3496118E+001,-5.5514703E+000,-1.7010868E+001,-6.8021525E-001, 1.6127935E-003, 0.0000000E+000, 0.0000000E+000, 1.8465374E-001, 2.5517661E-001, 0.0000000E+000, 1.1406747E-003, 0.0000000E+000, 0.0000000E+000
 4.2000313E+001, 2.5162920E+001,-5.9150881E+000,-1.8102870E+001,-7.0451316E-001, 1.8481679E-003, 0.0000000E+000, 0.0000000E+000, 3.7448622E-001, 4.4229714E-001, 0.0000000E+000, 1.2083066E-003, 0.0000000E+000, 0.0000000E+000
 4.4000000E+001, 2.6299708E+001,-6.1894963E+000,-1.9949588E+001,-7.3011319E-001, 1.9627751E-003, 0.0000000E+000, 0.0000000E+000,-6.3107711E-001,-5.6752640E-001, 0.0000000E+000, 1.2577768E-003, 0.0000000E+000, 0.0000000E+000
 4.6000061E+001, 2.6323433E+001,-6.2785140E+000,-1.8670894E+001,-7.2898568E-001, 1.9183937E-003, 0.0000000E+000, 0.0000000E+000, 5.7598507E-001, 6.4695693E-001, 0.0000000E+000, 1.2522711E-003, 0.0000000E+000, 0.0000000E+000
 4.8000408E+001, 2.5078320E+001,-5.9923616E+000,-1.8060081E+001,-7.3351510E-001, 1.7828141E-003, 0.0000000E+000, 0.0000000E+000, 2.3149943E-001, 2.9414539E-001, 0.0000000E+000, 1.2079955E-003, 0.0000000E+000, 0.0000000E+000
 5.0000080E+001, 2.4445955E+001,-5.7857236E+000,-1.8689841E+001,-7.0832861E-001, 1.7504375E-003, 0.0000000E+000, 0.0000000E+000,-7.9476949E-001,-7.3618821E-001, 0.0000000E+000, 1.1760135E-003, 0.0000000E+000, 0.0000000E+000
 5.2000267E+001, 2.4793595E+001,-5.9181700E+000,-1.6997755E+001,-7.0047318E-001, 1.6600655E-003, 0.0000000E+000, 0.0000000E+000, 1.1075547E+000, 1.1788563E+000, 0.0000000E+000, 1.1770883E-003, 0.0000000E+000, 0.0000000E+000
 5.4000065E+001, 2.5148726E+001,-5.9698499E+000,-1.8804411E+001,-7.0433739E-001, 1.7842035E-003, 0.0000000E+000, 0.0000000E+000,-3.8999491E-001,-3.2808822E-001, 0.0000000E+000, 1.2003807E-003, 0.0000000E+000, 0.0000000E+000
