Time,HRR
[s],[kW]
0.189726,0.01878533
0.99,1.0150190000000001
1.79,1.98382
2.59,2.7754920000000003
3.39,3.686293
4.19,4.491468
0.39,0.146424
0.59,0.49211829999999995
0.79,0.8215936
1.19,1.4403540000000001
1.39,1.655165
1.59,1.6880920000000001
1.99,2.077479
2.19,2.349758
2.39,2.5951269999999997
2.79,2.935221
2.99,3.335556
3.19,3.432319
3.59,3.915163
3.79,4.118412
3.99,4.3417650000000005
4.39,4.856859
4.59,5.037106
4.79,5.279698000000001
4.99,5.366060999999999
5.19,5.670515999999999
5.39,5.887783000000001
5.59,6.015268
5.79,6.341768
5.99,6.590863000000001
6.19,6.7313909999999995
6.39,7.080449
6.59,7.205479
6.79,7.441154
6.99,7.601384
7.19,7.911741
7.39,8.201068
7.59,8.352314
7.79,8.658346
7.99,8.765111999999998
8.19,9.111558
8.39,9.066802
8.59,9.532568999999999
8.79,9.618119
8.99,9.955148999999999
9.19,10.03759
9.39,10.38232
9.59,10.48854
9.79,10.76526
9.99,11.09058
10.19,11.18429
10.39,11.429680000000001
10.59,11.76032
10.79,11.922030000000001
10.99,11.87657
11.19,12.398399999999999
11.39,12.64899
11.59,12.82578
11.79,12.93308
11.99,13.138129999999999
12.19,13.608229999999999
12.39,13.460280000000001
12.59,13.38968
12.79,13.96352
12.99,14.77135
13.19,13.918280000000001
13.39,14.581940000000001
13.59,15.11485
13.79,15.15459
13.99,14.768799999999999
14.19,15.84549
14.39,16.18102
14.59,15.32049
14.79,15.870149999999999
14.99,16.853540000000002
15.19,16.78997
15.39,16.2422
15.59,17.41801
15.79,17.91085
15.99,17.070349999999998
16.19,17.62257
16.39,20.04297
16.59,17.41343
16.79,17.23591
16.99,19.33649
17.19,20.4026
17.39,17.89504
17.59,18.31283
17.79,20.5921
17.99,19.814400000000003
18.19,18.55647
18.39,19.483430000000002
18.59,20.151040000000002
18.79,21.204349999999998
18.99,21.56349
19.19,20.77289
19.39,21.14943
19.59,21.697470000000003
19.79,20.542060000000003
19.99,21.0736
20.19,23.33199
20.39,22.85955
20.59,20.6191
20.79,22.71113
20.99,26.09905
21.19,21.06663
21.39,23.12727
21.59,21.61259
21.79,21.76291
21.99,28.4614
22.19,27.73686
22.39,23.663880000000002
22.59,24.09807
22.79,26.32402
22.99,25.8513
23.19,25.79871
23.39,23.71334
23.59,26.27892
23.79,28.00469
23.99,31.207060000000002
24.19,26.003880000000002
24.39,27.799259999999997
24.59,32.056290000000004
24.79,29.117900000000002
24.99,24.199759999999998
25.19,28.30953
25.39,30.67333
25.59,35.679809999999996
25.79,24.37223
25.99,34.49706
26.19,34.845769999999995
26.39,26.51181
26.59,24.38455
26.79,31.419610000000002
26.99,35.719480000000004
27.19,36.65653
27.39,23.4057
27.59,37.23338
27.79,36.113980000000005
27.99,34.29138
28.19,25.15573
28.39,35.52774
28.59,42.33624
28.79,34.466080000000005
28.99,24.230439999999998
29.19,37.977019999999996
29.39,39.200309999999995
29.59,32.88995
29.79,27.33968
29.99,37.87883
30.19,44.13176
30.39,33.74924
30.59,27.60199
30.79,36.749739999999996
30.99,37.83139
31.19,46.51607
31.39,28.96855
31.59,43.09646
31.79,44.2143
31.99,36.36306
32.19,27.557599999999997
32.39,43.059129999999996
32.59,46.18658
32.79,34.72846
32.99,30.669970000000003
33.19,44.08445
33.39,47.65803
33.59,43.10967
33.79,28.19639
33.99,47.10835
34.19,47.25211
34.39,40.23028
34.59,32.40894
34.79,46.6545
34.99,46.7945
35.19,43.71478
35.39,30.08493
35.59,47.10111
35.79,53.15613
35.99,44.20315
36.19,30.27705
36.39,49.2431
36.59,53.563919999999996
36.79,43.56635
36.99,33.9024
37.19,42.40721
37.39,51.09503
37.59,50.59777
37.79,41.97513
37.99,49.81979
38.19,55.44261
38.39,52.38099
38.59,39.1586
38.79,48.9835
38.99,55.55212
39.19,48.416419999999995
39.39,38.260760000000005
39.59,52.62525
39.79,55.010239999999996
39.99,50.08239
40.19,40.13292
40.39,47.47631
40.59,56.544
40.79,58.861309999999996
40.99,36.14979
41.19,45.40657
41.39,60.56731
41.59,62.44965
41.79,40.17466
41.99,50.230050000000006
42.19,61.560610000000004
42.39,58.18103
42.59,37.27716
42.79,48.205980000000004
42.99,57.852940000000004
43.19,65.02304
43.39,39.519580000000005
43.59,49.177150000000005
43.79,60.37242
43.99,59.79876
44.19,43.502019999999995
44.39,52.80531
44.59,59.80883
44.79,56.739489999999996
44.99,42.53694
45.19,56.24536
45.39,60.894949999999994
45.59,56.936589999999995
45.79,39.628080000000004
45.99,49.03589
46.19,53.20962
46.39,58.74035
46.59,45.39191
46.79,52.84889
46.99,58.73389
47.19,64.13885
47.39,39.551269999999995
47.59,57.92872
47.79,62.210449999999994
47.99,51.567029999999995
48.19,41.807199999999995
48.39,58.26038
48.59,60.457730000000005
48.79,49.58342
48.99,46.48026
49.19,58.327769999999994
49.39,61.47842
49.59,55.7533
49.79,41.28851
49.99,62.73092
50.19,61.6401
50.39,45.70986
50.59,40.17926
50.79,62.967330000000004
50.99,59.264559999999996
51.19,53.84253
51.39,37.8979
51.59,64.28685
51.79,65.39508000000001
51.99,49.89029
52.19,38.02637
52.39,59.55104
52.59,61.38611
52.79,55.88165
52.99,43.65129
53.19,59.34519
53.39,68.43953
53.59,53.871970000000005
53.79,42.58374
53.99,59.52528
54.19,67.44616
54.39,52.188449999999996
54.59,48.41955
54.79,52.324760000000005
54.99,61.58763
55.19,64.57485
55.39,47.81322
55.59,59.88267
55.79,63.35881
55.99,63.68697
56.19,43.06793
56.39,62.55015
56.59,67.49747
56.79,52.17046
56.99,42.06442
57.19,56.59153
57.39,63.426199999999994
57.59,58.10304
57.79,52.669419999999995
57.99,51.557610000000004
58.19,69.18296000000001
58.39,72.62893
58.59,46.949220000000004
58.79,58.35326
58.99,63.16037
59.19,63.1645
59.39,46.624269999999996
59.59,53.82119
59.79,72.12722
59.99,62.30191000000001
60.19,54.02747
60.39,53.00978
60.59,61.922
60.79,65.81778
60.99,48.111760000000004
61.19,53.487989999999996
61.39,59.55388
61.59,63.99102
61.79,56.58176
61.99,59.00048
62.19,72.05153999999999
62.39,72.33374
62.59,44.65469
62.79,61.50623
62.99,71.11903
63.19,64.08035
63.39,49.286449999999995
63.59,50.1924
63.79,65.12608999999999
63.99,75.68252000000001
64.19,49.65211
64.39,53.98926
64.59,66.83062
64.79,73.32428
64.99,46.16831
65.19,50.6359
65.39,67.68860000000001
65.59,76.03341999999999
65.79,54.74925
65.99,48.488519999999994
66.19,69.19415
66.39,73.91609
66.59,45.099050000000005
66.79,51.246230000000004
66.99,65.15976
67.19,74.60886
67.39,52.54135
67.59,49.62548
67.79,69.98091000000001
67.99,71.69892999999999
68.19,47.09522
68.39,56.27485
68.59,70.09322
68.79,67.39482000000001
68.99,54.13343
69.19,51.94093
69.39,68.59228999999999
69.59,70.82997999999999
69.79,51.917629999999996
69.99,51.79686
70.19,68.63056
70.39,72.69608
70.59,49.81218
70.79,52.01048
70.99,77.23627
71.19,73.89179
71.39,53.65305
71.59,55.75365
71.79,67.78428
71.99,73.73757
72.19,45.9221
72.39,47.28566
72.59,64.61738
72.79,71.38075
72.99,68.29474
73.19,45.069
73.39,76.07541
73.59,75.96071
73.79,53.177769999999995
73.99,50.76701
74.19,67.79106
74.39,78.91844
74.59,47.54948
74.79,52.978139999999996
74.99,69.00395
75.19,71.79792
75.39,55.92534
75.59,54.640029999999996
75.79,69.36030000000001
75.99,79.79138
76.19,43.84261
76.39,53.32778
76.59,67.06697
76.79,73.94574
76.99,56.400330000000004
77.19,55.46571
77.39,73.18921
77.59,69.9983
77.79,56.49598
77.99,52.56614
78.19,66.64573
78.39,73.40556
78.59,53.93708
78.79,49.693709999999996
78.99,65.23595
79.19,73.30793
79.39,62.42924
79.59,48.241620000000005
79.79,72.08994
79.99,75.04798
80.19,55.89566000000001
80.39,52.17713
80.59,77.05949000000001
80.79,72.50224
80.99,53.97342
81.19,54.483650000000004
81.39,69.06789
81.59,70.19601
81.79,51.66917
81.99,49.135220000000004
82.19,72.35052999999999
82.39,75.73416
82.59,52.9792
82.79,51.213300000000004
82.99,74.82987
83.19,72.22426
83.39,52.60021
83.59,52.150800000000004
83.79,62.905629999999995
83.99,71.53009
84.19,56.00931
84.39,57.52065
84.59,74.13659
84.79,74.88806
84.99,53.801550000000006
85.19,54.987919999999995
85.39,73.24154
85.59,72.24874000000001
85.79,51.11627
85.99,50.47333999999999
86.19,69.25382
86.39,82.06429
86.59,55.37434
86.79,53.821940000000005
86.99,76.20147999999999
87.19,75.57553999999999
87.39,45.94593
87.59,56.34019
87.79,70.5375
87.99,76.08896
88.19,48.61953
88.39,57.73293
88.59,68.88439
88.79,63.58823
88.99,60.16254
89.19,52.07347
89.39,69.77986
89.59,76.02860000000001
89.79,47.45359
89.99,52.2857
90.19,73.26644
90.39,76.93472
90.59,50.28855
90.79,56.48769
90.99,75.45419
91.19,71.05096
91.39,56.50375
91.59,63.9846
91.79,64.19958
91.99,71.05242999999999
92.19,47.1521
92.39,62.82358
92.59,64.69116
92.79,82.13349000000001
92.99,44.34321
93.19,62.148089999999996
93.39,72.92358
93.59,75.53764
93.79,50.95682
93.99,67.89977999999999
94.19,67.69466
94.39,59.351279999999996
94.59,53.871269999999996
94.79,73.18815
94.99,68.98897
95.19,63.691660000000006
95.39,44.08474
95.59,73.75452
95.79,79.47503
95.99,57.28191
96.19,51.42351
96.39,71.03389999999999
96.59,72.03228999999999
96.79,51.01347
96.99,52.44301
97.19,68.28558
97.39,81.43459
97.59,58.6824
97.79,50.4195
97.99,64.63512
98.19,72.24868
98.39,64.48855
98.59,42.29225
98.79,74.94632
98.99,72.77267
99.19,64.70879000000001
99.39,46.79529
99.59,72.00650999999999
99.79,75.53518
99.99,57.673120000000004
100.19,55.95328
100.39,68.16625
100.59,71.88181
100.79,61.49251
100.99,45.347300000000004
101.19,72.07096
101.39,69.18742999999999
101.59,53.46398000000001
101.79,46.78546
101.99,65.90744000000001
102.19,72.49056
102.39,60.29197
102.59,50.99499
102.79,71.80668
102.99,68.62189
103.19,63.59683999999999
103.39,49.95453
103.59,70.92643
103.79,75.38892
103.99,59.65503
104.19,51.18672
104.39,63.666959999999996
104.59,70.56514
104.79,62.807190000000006
104.99,47.64375
105.19,73.06694999999999
105.39,80.12828999999999
105.59,58.61272
105.79,52.65919
105.99,74.42684
106.19,73.51069
106.39,50.36154
106.59,53.08031
106.79,66.67125999999999
106.99,77.80713
107.19,54.26703
107.39,51.71261
107.59,66.37687
107.79,76.2407
107.99,53.790910000000004
108.19,45.42015
108.39,68.96269000000001
108.59,80.17899
108.79,63.396699999999996
108.99,45.944410000000005
109.19,70.07811
109.39,67.0523
109.59,59.85757
109.79,47.79517
109.99,71.35853
110.19,76.83332
110.39,59.453269999999996
110.59,52.72114
110.79,75.95206
110.99,73.96482
111.19,54.49369
111.39,54.88988
111.59,66.53442
111.79,64.58253
111.99,58.94762
112.19,46.390800000000006
112.39,66.81882
112.59,76.31745
112.79,58.15841
112.99,51.677589999999995
113.19,71.26777
113.39,74.26464
113.59,58.14534
113.79,48.066
113.99,77.91538
114.19,70.92868
114.39,53.507419999999996
114.59,44.596160000000005
114.79,65.46869000000001
114.99,71.41257
115.19,69.27575999999999
115.39,59.62565
115.59,66.04353
115.79,81.07546
115.99,61.076209999999996
116.19,48.78031
116.39,70.87994
116.59,69.67115
116.79,57.099019999999996
116.99,49.509080000000004
117.19,69.24498
117.39,70.28199000000001
117.59,73.54125
117.79,45.427620000000005
117.99,80.13753
118.19,71.96695
118.39,51.80374
118.59,51.80783
118.79,67.30064999999999
118.99,65.71123
119.19,63.354980000000005
119.39,49.23
119.59,73.37151
119.79,69.81093
119.99,57.822540000000004
120.19,44.12469
120.39,58.42834
120.59,50.42808
120.79,24.478
120.99,6.288186
121.19,0.1262619
121.39,0.003119789
121.59,0.00022957120000000002
121.79,2.819592e-05
121.99,4.648038e-06
122.19,1.1262069999999999e-06
122.39,6.444093e-07
122.59,5.512856e-07
122.79,5.414162e-07
122.99,5.298934e-07
123.19,5.330889e-07
123.39,5.226417e-07
123.59,5.224785e-07
123.79,5.199173000000001e-07
123.99,5.266547e-07
124.19,5.169015e-07
124.39,5.237853999999999e-07
124.59,5.259683e-07
124.79,5.256493e-07
124.99,5.270531e-07
125.19,5.218563e-07
125.39,5.265908e-07
