s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0647806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0647806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0084418E-001, 2.4547053E+000,-1.5511405E-001,-4.1649817E-003,-1.5275391E-002,-1.2026561E-004, 0.0000000E+000, 0.0000000E+000, 2.1164994E+000, 2.2800306E+000, 1.6208883E-002, 6.6182580E-005,-2.0037225E-045,-4.5614827E-035
 1.0000346E+000, 6.6143720E+000,-9.0630128E-001,-1.9978925E+000,-1.2986472E-002,-2.7734812E-004, 0.0000000E+000, 0.0000000E+000, 3.4425926E+000, 3.6969144E+000, 4.3886330E-002, 1.6657704E-004,-3.7578334E-038,-2.1014620E-031
 1.5018675E+000, 9.7973376E+000,-1.6348794E+000,-7.0895512E+000,-1.2975914E-002,-3.6308629E-004, 0.0000000E+000, 0.0000000E+000, 9.3033130E-001, 1.0595680E+000, 5.9039278E-002, 2.2368488E-004,-6.1523473E-036,-7.3499714E-030
 2.0006106E+000, 1.1238528E+001,-1.7205208E+000,-8.2677671E+000,-1.4409826E-002,-3.9575769E-004, 0.0000000E+000, 0.0000000E+000, 1.0155171E+000, 1.2354350E+000, 6.5755750E-002, 2.4900584E-004,-9.1975204E-035,-5.0253542E-029
 2.5007222E+000, 1.1751535E+001,-1.7264943E+000,-8.3520121E+000,-1.8237347E-002,-4.0815002E-004, 0.0000000E+000, 0.0000000E+000, 1.1614285E+000, 1.6543834E+000, 6.8413041E-002, 2.5902638E-004,-5.4014472E-034,-1.7012924E-028
 3.0013547E+000, 1.1879187E+001,-1.7174019E+000,-9.3339466E+000,-2.5281411E-002,-4.1468341E-004, 0.0000000E+000, 0.0000000E+000, 2.6579097E-001, 8.0214250E-001, 6.9421889E-002, 2.6282870E-004,-2.2981993E-033,-4.2752221E-028
 3.5011892E+000, 1.1856677E+001,-1.7168242E+000,-9.0367983E+000,-1.6987217E-002,-4.2367229E-004, 0.0000000E+000, 0.0000000E+000, 2.5338897E-001, 1.0856434E+000, 6.9796807E-002, 2.6424145E-004,-7.8809950E-033,-8.6584080E-028
 4.0001998E+000, 1.2250172E+001,-1.7135458E+000,-8.7138831E+000,-3.0180887E-002,-4.2985764E-004, 0.0000000E+000, 0.0000000E+000, 1.0859742E+000, 1.7921329E+000, 6.9935026E-002, 2.6476259E-004,-2.2871633E-032,-1.5602140E-027
 4.5002594E+000, 1.2201098E+001,-1.7305842E+000,-1.0103615E+001,-2.5880009E-002,-4.3621337E-004, 0.0000000E+000, 0.0000000E+000,-2.7309910E-001, 3.4058328E-001, 6.9986008E-002, 2.6495473E-004,-5.9441107E-032,-2.7250246E-027
 5.0019836E+000, 1.2099569E+001,-1.6641855E+000,-9.6965070E+000,-2.8135787E-002,-4.3884535E-004, 0.0000000E+000, 0.0000000E+000, 3.2519411E-002, 7.1030151E-001, 7.0004822E-002, 2.6502564E-004,-1.2301437E-031,-4.0446701E-027
