cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 3.7400000E+001, 6.9552503E-001, 8.6341951E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 9.1159396E-001, 6.0139308E-001, 3.4511560E-001, 1.4202297E-001, 1.0773526E-001, 5.8731219E-001, 5.5186747E-001, 2.8205880E-001, 5.4554523E-002, 3.4707022E-002
 4.1500000E+001, 4.9015123E-001, 6.0179659E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.6711775E+000, 1.1954245E+000, 6.4030015E-001, 1.7506573E-001, 1.1902891E-001, 2.8966638E-001, 6.2478800E-001, 4.7211074E-001, 6.4832559E-002, 3.4580753E-002
 4.5600000E+001, 3.0937900E-001, 3.6322996E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 8.6894268E-001, 5.7095467E-001, 3.8396198E-001, 1.5463179E-001, 1.0656760E-001, 5.2680187E-001, 4.7989742E-001, 3.1435755E-001, 5.7266456E-002, 3.6816061E-002
 4.9700000E+001, 2.3728360E-001, 2.7101890E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 1.6850943E-001, 1.8775138E-001, 1.6959954E-001, 1.1628828E-001, 9.4268163E-002, 8.9233491E-002, 1.6463605E-001, 1.3896836E-001, 5.3020527E-002, 3.6906812E-002
 5.3800000E+001, 1.8730970E-001, 2.1003321E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 4.6439089E-002, 7.0027312E-002, 7.9489103E-002, 8.2459184E-002, 7.4787684E-002, 3.2610999E-002, 6.5896508E-002, 6.8510275E-002, 4.5576208E-002, 3.4712675E-002
 5.7900000E+001, 1.5087256E-001, 1.6300532E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 7.5496396E-003, 2.1146332E-002, 3.2015939E-002, 4.9140567E-002, 5.1127994E-002, 1.0299430E-002, 2.9907361E-002, 3.9687906E-002, 3.6279081E-002, 2.9727181E-002
 6.2000000E+001, 1.2494427E-001, 1.3081878E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 4.4623511E-004, 3.9058880E-003, 8.8872393E-003, 2.4705178E-002, 2.9295195E-002, 8.7983969E-004, 1.2103593E-002, 1.9542956E-002, 2.6189644E-002, 2.0732501E-002
 6.6100000E+001, 1.0552087E-001, 1.0773347E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2300000E+001, 1.7997994E-005, 8.1605532E-005, 5.7458703E-004, 6.2732140E-003, 9.8083034E-003, 1.1697664E-005, 1.6979307E-004, 1.0686256E-003, 8.4539515E-003, 6.6219043E-003
 7.0200000E+001, 8.3854941E-002, 8.2272726E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4350000E+001, 1.7997994E-005, 8.1605532E-005, 5.7458703E-004, 6.2732140E-003, 9.8083034E-003, 1.1697664E-005, 1.6979307E-004, 1.0686256E-003, 8.4539515E-003, 6.6219043E-003
 7.4300000E+001, 7.3277180E-002, 6.9234181E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+001, 4.5681839E-007, 1.5085495E-006, 1.3379993E-005, 4.4643904E-004, 1.2661527E-003, 2.3439604E-007, 2.0869227E-006, 1.9969663E-005, 6.5667897E-004, 9.0779162E-004
 7.8400000E+001, 6.5121575E-002, 5.8346326E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8450000E+001, 4.5681839E-007, 1.5085495E-006, 1.3379993E-005, 4.4643904E-004, 1.2661527E-003, 2.3439604E-007, 2.0869227E-006, 1.9969663E-005, 6.5667897E-004, 9.0779162E-004
 8.2500000E+001, 5.7247312E-002, 4.7945286E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 6.8985163E-009, 2.4022397E-008, 2.0219349E-007, 1.0736826E-005, 8.7052358E-005, 4.7434191E-009, 2.4111157E-008, 2.2012197E-007, 1.0476930E-005, 8.1961316E-005
