s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.4000904E+001, 2.2547529E+001,-3.4990847E+000,-1.7571007E+001,-8.2358006E-001, 6.1511771E-003, 0.0000000E+000, 0.0000000E+000, 7.2125581E-001, 6.6000817E-001, 1.0723800E-003, 1.0723800E-003
 3.6000809E+001, 2.2329042E+001,-3.8804908E+000,-1.8008677E+001,-7.3880844E-001, 5.5936338E-003, 0.0000000E+000, 0.0000000E+000,-2.6071583E-001,-2.9334071E-001, 1.0723800E-003, 1.0723800E-003
 3.8000916E+001, 2.2538595E+001,-3.7278254E+000,-1.7985164E+001,-7.7965804E-001, 5.9881894E-003, 0.0000000E+000, 0.0000000E+000, 7.4012335E-002, 5.1935878E-002, 1.0723800E-003, 1.0723800E-003
 4.0000668E+001, 2.2335642E+001,-3.6884153E+000,-1.6758270E+001,-7.2072834E-001, 5.5209878E-003, 0.0000000E+000, 0.0000000E+000, 1.2042088E+000, 1.1737486E+000, 1.0723800E-003, 1.0723800E-003
 4.2000248E+001, 2.2129068E+001,-3.5846615E+000,-1.8722102E+001,-7.3851653E-001, 5.5484671E-003, 0.0000000E+000, 0.0000000E+000,-8.5691408E-001,-9.1066383E-001, 1.0723800E-003, 1.0723800E-003
 4.4000362E+001, 2.2850808E+001,-3.6735166E+000,-1.8579735E+001,-7.9095218E-001, 5.9884098E-003, 0.0000000E+000, 0.0000000E+000,-1.3651212E-001,-1.8740675E-001, 1.0723800E-003, 1.0723800E-003
 4.6000824E+001, 2.2374836E+001,-3.5856731E+000,-1.8406008E+001,-7.7283604E-001, 5.7757283E-003, 0.0000000E+000, 0.0000000E+000,-3.1905695E-001,-3.8390520E-001, 1.0723800E-003, 1.0723800E-003
 4.8000011E+001, 2.2723107E+001,-3.7153802E+000,-1.7285647E+001,-7.9090913E-001, 5.8789384E-003, 0.0000000E+000, 0.0000000E+000, 9.7927457E-001, 9.3705004E-001, 1.0723800E-003, 1.0723800E-003
 5.0000320E+001, 2.2730260E+001,-3.7028556E+000,-1.8731665E+001,-8.1372252E-001, 6.1056403E-003, 0.0000000E+000, 0.0000000E+000,-4.5416673E-001,-5.1187677E-001, 1.0723800E-003, 1.0723800E-003
 5.2000324E+001, 2.1696480E+001,-3.7653747E+000,-1.7414087E+001,-7.4838947E-001, 5.7216787E-003, 0.0000000E+000, 0.0000000E+000,-2.0527695E-001,-2.2564894E-001, 1.0723800E-003, 1.0723800E-003
 5.4000195E+001, 2.2629919E+001,-3.6987504E+000,-1.8377080E+001,-7.8265822E-001, 5.9312835E-003, 0.0000000E+000, 0.0000000E+000,-1.7491234E-001,-2.2263800E-001, 1.0723800E-003, 1.0723800E-003
 5.6000484E+001, 2.2182315E+001,-3.7413024E+000,-1.8225365E+001,-7.6967408E-001, 5.8210284E-003, 0.0000000E+000, 0.0000000E+000,-5.1005818E-001,-5.4820531E-001, 1.0723800E-003, 1.0723800E-003
 5.8001003E+001, 2.2607076E+001,-3.7218172E+000,-1.8073778E+001,-8.3210880E-001, 6.2727581E-003, 0.0000000E+000, 0.0000000E+000, 3.5318798E-002,-1.4355827E-002, 1.0723800E-003, 1.0723800E-003
 6.0000000E+001, 2.2383245E+001,-3.5864047E+000,-1.7638859E+001,-8.2035416E-001, 6.1877841E-003, 0.0000000E+000, 0.0000000E+000, 3.8471542E-001, 3.4381515E-001, 1.0723800E-003, 1.0723800E-003
