s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 4.2001060E+001, 1.0401855E+001,-9.4435274E-001,-9.3309127E+000,-3.0443717E-001,-1.4109536E-003, 0.0000000E+000, 0.0000000E+000,-1.1662893E-001,-1.7925869E-001, 4.9113183E-004, 4.9113183E-004
 4.4001080E+001, 1.0229671E+001,-9.8788044E-001,-8.9888810E+000,-3.0625476E-001,-1.4038061E-003, 0.0000000E+000, 0.0000000E+000,-1.2528574E-002,-5.4749035E-002, 4.8849051E-004, 4.8849051E-004
 4.6000820E+001, 1.0221588E+001,-9.1754785E-001,-8.9766501E+000,-3.0587675E-001,-1.4156046E-003, 0.0000000E+000, 0.0000000E+000, 5.5762435E-002, 2.0097891E-002, 4.8837502E-004, 4.8837502E-004
 4.8000065E+001, 1.0249362E+001,-9.4927924E-001,-9.1861171E+000,-3.1100055E-001,-1.4118738E-003, 0.0000000E+000, 0.0000000E+000,-1.5320602E-001,-1.9844671E-001, 4.9096976E-004, 4.9096976E-004
 5.0000633E+001, 1.0375602E+001,-9.4582931E-001,-9.0378068E+000,-3.1724427E-001,-1.4089257E-003, 0.0000000E+000, 0.0000000E+000, 1.1355783E-001, 7.3312452E-002, 4.9350025E-004, 4.9350025E-004
 5.2001522E+001, 1.0399177E+001,-9.4834235E-001,-8.8124939E+000,-3.1605159E-001,-1.3941073E-003, 0.0000000E+000, 0.0000000E+000, 3.9521831E-001, 3.2089555E-001, 4.8901282E-004, 4.8901282E-004
 5.4001923E+001, 1.0174558E+001,-9.1130241E-001,-9.4409684E+000,-3.1821615E-001,-1.4289738E-003, 0.0000000E+000, 0.0000000E+000,-4.1484801E-001,-4.9735779E-001, 4.9013935E-004, 4.9013935E-004
 5.6001511E+001, 1.0186980E+001,-9.4801220E-001,-9.1118444E+000,-3.0494481E-001,-1.4130025E-003, 0.0000000E+000, 0.0000000E+000,-1.4438032E-001,-1.7923431E-001, 4.8217026E-004, 4.8217026E-004
 5.8000446E+001, 1.0064562E+001,-9.1870519E-001,-8.8568903E+000,-3.1055152E-001,-1.4306994E-003, 0.0000000E+000, 0.0000000E+000, 5.1942703E-002,-2.3015958E-002, 4.8095122E-004, 4.8095122E-004
 6.0000000E+001, 9.8553236E+000,-9.0437935E-001,-8.7846958E+000,-2.9298850E-001,-1.4205914E-003, 0.0000000E+000, 0.0000000E+000,-8.2659394E-002,-1.2816066E-001, 4.6689646E-004, 4.6689646E-004
