s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.4000599E+001, 2.1210876E+001,-3.4360949E+000,-1.6667382E+001,-7.8288585E-001,-1.1557873E-004, 0.0000000E+000, 0.0000000E+000, 3.8317355E-001, 3.2439810E-001, 1.0120742E-003, 1.0120742E-003
 3.6000347E+001, 2.0733927E+001,-3.3559048E+000,-1.7312253E+001,-7.7533555E-001,-6.5622232E-005, 0.0000000E+000, 0.0000000E+000,-6.5509453E-001,-7.0963193E-001, 9.9582112E-004, 9.9582112E-004
 3.8000164E+001, 2.1681638E+001,-3.3361648E+000,-1.7902707E+001,-7.5879893E-001,-8.8524456E-005, 0.0000000E+000, 0.0000000E+000,-2.6412446E-001,-3.1612127E-001, 1.0429661E-003, 1.0429661E-003
 4.0000000E+001, 2.1340315E+001,-3.3487693E+000,-1.7063258E+001,-7.7775543E-001,-1.0317608E-004, 0.0000000E+000, 0.0000000E+000, 2.0368129E-001, 1.5042886E-001, 1.0206151E-003, 1.0206151E-003
 4.2000290E+001, 2.1777921E+001,-3.3319239E+000,-1.7137867E+001,-7.7291760E-001,-1.0682697E-004, 0.0000000E+000, 0.0000000E+000, 5.8963563E-001, 5.3510577E-001, 1.0234677E-003, 1.0234677E-003
 4.4000427E+001, 2.0729151E+001,-3.1682162E+000,-1.7380089E+001,-7.5214559E-001,-1.0857898E-004, 0.0000000E+000, 0.0000000E+000,-5.2189268E-001,-5.7140755E-001, 9.9598929E-004, 9.9598929E-004
 4.6000885E+001, 2.1762312E+001,-3.2859459E+000,-1.7535945E+001,-7.5143001E-001,-1.6458647E-004, 0.0000000E+000, 0.0000000E+000, 2.3860369E-001, 1.8882688E-001, 1.0290406E-003, 1.0290406E-003
 4.8000050E+001, 2.1215654E+001,-3.3495157E+000,-1.7759743E+001,-7.8779452E-001,-7.9362186E-005, 0.0000000E+000, 0.0000000E+000,-6.1636623E-001,-6.8147862E-001, 1.0194444E-003, 1.0194444E-003
 5.0001011E+001, 2.1757710E+001,-3.4476802E+000,-1.7230352E+001,-7.6342479E-001,-3.8834925E-005, 0.0000000E+000, 0.0000000E+000, 3.5739264E-001, 3.1621398E-001, 1.0480888E-003, 1.0480888E-003
 5.2000717E+001, 2.1961969E+001,-3.3992187E+000,-1.7653925E+001,-7.5987924E-001,-1.5529052E-004, 0.0000000E+000, 0.0000000E+000, 2.0265490E-001, 1.4879078E-001, 1.0418724E-003, 1.0418724E-003
 5.4000305E+001, 2.1421400E+001,-3.2951920E+000,-1.7701159E+001,-7.5775378E-001,-1.3300168E-004, 0.0000000E+000, 0.0000000E+000,-2.5373154E-001,-3.3283809E-001, 1.0220397E-003, 1.0220397E-003
 5.6000927E+001, 2.1305666E+001,-3.2754452E+000,-1.7016806E+001,-7.7043855E-001,-5.6186109E-005, 0.0000000E+000, 0.0000000E+000, 3.0222496E-001, 2.4292068E-001, 1.0269495E-003, 1.0269495E-003
 5.8000641E+001, 2.1437913E+001,-3.3292423E+000,-1.7598917E+001,-7.5677229E-001,-1.4922535E-005, 0.0000000E+000, 0.0000000E+000,-1.9113704E-001,-2.4703405E-001, 1.0284495E-003, 1.0284495E-003
 6.0000000E+001, 2.2048286E+001,-3.4210957E+000,-1.7837732E+001,-7.6092057E-001,-7.6934803E-005, 0.0000000E+000, 0.0000000E+000, 7.6182261E-002, 2.8460542E-002, 1.0347869E-003, 1.0347869E-003
