s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 4.2001957E+001, 2.2098472E+001,-2.8791959E+000,-1.8647390E+001,-5.7928339E-001, 9.8010276E-003, 0.0000000E+000, 0.0000000E+000, 1.6084473E-001, 2.4041705E-003, 1.0548000E-003, 1.0548000E-003
 4.4002117E+001, 2.2011826E+001,-2.8178097E+000,-1.8464879E+001,-5.6986258E-001, 9.5571003E-003, 0.0000000E+000, 0.0000000E+000, 2.8751236E-001, 1.6883156E-001, 1.0548000E-003, 1.0548000E-003
 4.6001709E+001, 2.2296195E+001,-2.8812073E+000,-1.9150203E+001,-5.8649455E-001, 9.7071839E-003, 0.0000000E+000, 0.0000000E+000,-1.6809509E-001,-3.1200277E-001, 1.0548000E-003, 1.0548000E-003
 4.8001579E+001, 2.1994970E+001,-2.8697613E+000,-1.8515895E+001,-5.6872404E-001, 9.7001394E-003, 0.0000000E+000, 0.0000000E+000, 1.8560285E-001, 5.0290332E-002, 1.0548000E-003, 1.0548000E-003
 5.0001148E+001, 2.2135009E+001,-2.7754380E+000,-1.9175730E+001,-5.8224684E-001, 9.5834912E-003, 0.0000000E+000, 0.0000000E+000,-2.3828440E-001,-3.8882262E-001, 1.0548000E-003, 1.0548000E-003
 5.2001408E+001, 2.2083425E+001,-2.8042211E+000,-1.8865511E+001,-5.8622840E-001, 9.7811386E-003, 0.0000000E+000, 0.0000000E+000,-3.3692975E-003,-1.6275420E-001, 1.0548000E-003, 1.0548000E-003
 5.4001457E+001, 2.2168333E+001,-2.7953011E+000,-1.8789230E+001,-5.6947203E-001, 9.7392501E-003, 0.0000000E+000, 0.0000000E+000, 1.3567399E-001, 2.4068342E-002, 1.0548000E-003, 1.0548000E-003
 5.6000061E+001, 2.2054646E+001,-2.8107394E+000,-1.8857901E+001,-5.9128477E-001, 9.7122683E-003, 0.0000000E+000, 0.0000000E+000,-5.3093869E-002,-1.9556683E-001, 1.0548000E-003, 1.0548000E-003
 5.8000343E+001, 2.2017291E+001,-2.8232643E+000,-1.8709005E+001,-5.8222698E-001, 9.6400288E-003, 0.0000000E+000, 0.0000000E+000, 4.7964851E-002,-8.7565519E-002, 1.0548000E-003, 1.0548000E-003
 6.0000000E+001, 2.2228328E+001,-2.8612417E+000,-1.9099107E+001,-5.8709992E-001, 9.7938050E-003, 0.0000000E+000, 0.0000000E+000,-1.7675323E-001,-3.0932667E-001, 1.0548000E-003, 1.0548000E-003
