cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,cm,K,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
r,Up2,Up4,Up6,Up8,Up10,Up12,Up14,Up16,Up18,Up20,Up30,Up60,Wp2,Wp4,Wp6,Wp8,Wp10,Wp12,Wp14,Wp16,Wp18,Wp20,Wp30,Wp60,Tp2,Tp4,Tp6,Tp8,Tp10,Tp12,Tp14,Tp16,Tp18,Tp20,Tp30,Tp40,Tp50,Tp60,Urms2,Urms4,Urms6,Urms8,Urms10,Urms12,Urms14,Urms16,Urms18,Urms20,Urms30,Urms60,Wrms2,Wrms4,Wrms6,Wrms8,Wrms10,Wrms12,Wrms14,Wrms16,Wrms18,Wrms20,Wrms30,Wrms60,Trms2,Trms4,Trms6,Trms8,Trms10,Trms12,Trms14,Trms16,Trms18,Trms20,Trms30,Trms40,Trms50,Trms60,UW2,UW4,UW6,UW8,UW10,UW12,UW14,UW16,UW18,UW20,UW30,UW60,TW2,TW4,TW6,TW8,TW10,TW12,TW14,TW16,TW18,TW20,TW30,TW60,TU2,TU4,TU6,TU8,TU10,TU12,TU14,TU16,TU18,TU20,TU30,TU60,z,T_CL,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2
-4.0000000E+000,-3.3313679E-001,-3.5320380E-001,-3.2109868E-001,-2.6657488E-001,-2.0981971E-001,-1.6010199E-001,-1.2035206E-001,-9.1770835E-002,-5.9375883E-002,-3.6840068E-002,-1.2336401E-002, 1.1878565E-002, 1.8004664E-001, 4.7346103E-001, 7.6524270E-001, 1.0229339E+000, 1.2210460E+000, 1.3840912E+000, 1.5178404E+000, 1.6291509E+000, 1.7299626E+000, 1.8273143E+000, 2.2078920E+000, 2.6978889E+000, 1.1271082E+003, 1.1859918E+003, 1.1586712E+003, 1.0940977E+003, 1.0266859E+003, 9.7264284E+002, 9.3062619E+002, 9.0592921E+002, 8.8211597E+002, 8.5983624E+002, 7.8255613E+002, 6.9791252E+002, 6.0979021E+002, 5.4183924E+002, 2.1231635E-001, 2.2763388E-001, 2.3391345E-001, 2.5410913E-001, 2.7637434E-001, 3.0969709E-001, 3.4399245E-001, 3.6901615E-001, 4.0049008E-001, 4.4106992E-001, 5.0123488E-001, 5.2279838E-001, 2.5574771E-001, 4.0179834E-001, 5.5911001E-001, 7.1233600E-001, 8.3959995E-001, 9.2126826E-001, 9.6990907E-001, 9.9867024E-001, 1.0070153E+000, 1.0041517E+000, 1.0215849E+000, 9.3306166E-001, 2.5369474E+002, 3.0578998E+002, 3.3889569E+002, 3.4818667E+002, 3.4386202E+002, 3.3471694E+002, 3.2688080E+002, 3.2122580E+002, 3.1600610E+002, 3.0867278E+002, 2.8305225E+002, 2.6137568E+002, 2.0197040E+002, 1.4541762E+002,-9.2319257E-003,-2.0429663E-002,-3.2164419E-002,-2.7258441E-002, 2.5401233E-003, 4.0516112E-002, 8.3131303E-002, 1.1111050E-001, 1.3993680E-001, 1.6744150E-001, 1.8549330E-001, 1.4703251E-001, 2.7891374E+001, 9.1020398E+001, 1.4892362E+002, 1.9570858E+002, 2.2765862E+002, 2.4488029E+002, 2.5341035E+002, 2.5567218E+002, 2.4882883E+002, 2.3552159E+002, 2.0681841E+002, 8.3398573E+001,-7.7725354E+000,-7.5667673E+000,-1.0014782E+001,-8.0828752E+000,-6.5812399E-001, 9.1218384E+000, 2.0709916E+001, 2.9953074E+001, 4.1155870E+001, 5.2377063E+001, 5.0276349E+001, 1.1931420E+001, 1.0000000E+000, 8.2472178E+002, 1.6457097E-002, 3.3241467E-002, 2.3655564E-002, 4.7079365E-001, 1.1755876E-001, 0.0000000E+000
-3.0000000E+000,-2.2692966E-001,-2.7273698E-001,-2.5501420E-001,-2.2465401E-001,-1.8341794E-001,-1.3910038E-001,-1.0425053E-001,-8.2376086E-002,-5.7273641E-002,-3.4449162E-002, 9.7240908E-003, 1.3587740E-002, 1.5701904E-001, 4.9316863E-001, 8.4868656E-001, 1.1931707E+000, 1.4988124E+000, 1.7438427E+000, 1.9339055E+000, 2.0739583E+000, 2.1944963E+000, 2.3076648E+000, 2.7217499E+000, 2.9296940E+000, 1.0446286E+003, 1.1893677E+003, 1.2382951E+003, 1.2516118E+003, 1.2493713E+003, 1.2262922E+003, 1.1928141E+003, 1.1628076E+003, 1.1284482E+003, 1.0903658E+003, 9.5789140E+002, 7.9809034E+002, 6.5752486E+002, 5.6750892E+002, 2.0975276E-001, 2.0522450E-001, 2.1176805E-001, 2.2849681E-001, 2.5721068E-001, 2.8631652E-001, 3.1235259E-001, 3.3069534E-001, 3.6131782E-001, 4.0122415E-001, 4.9332029E-001, 5.3488778E-001, 1.8959274E-001, 2.9906640E-001, 4.3757014E-001, 5.8654378E-001, 7.2395370E-001, 8.4872866E-001, 9.4492524E-001, 1.0256094E+000, 1.0835120E+000, 1.1167365E+000, 1.1779997E+000, 9.7489603E-001, 2.6147963E+002, 2.5733061E+002, 2.5645737E+002, 2.7878539E+002, 2.9111201E+002, 2.9097453E+002, 2.9268991E+002, 2.9610130E+002, 3.0117183E+002, 3.0587423E+002, 3.0349947E+002, 2.7392826E+002, 2.0211928E+002, 1.5308486E+002,-6.2478090E-003,-6.2168310E-003,-8.9469926E-003,-2.5317967E-003, 7.5474567E-003, 2.4055825E-002, 5.0869111E-002, 7.6941401E-002, 1.0699663E-001, 1.3825057E-001, 1.8968888E-001, 1.1116504E-001, 2.0978999E+001, 4.3351050E+001, 7.1113058E+001, 1.1046340E+002, 1.4322584E+002, 1.7281162E+002, 1.9435170E+002, 2.1034151E+002, 2.2553825E+002, 2.3652998E+002, 2.5398403E+002, 9.8356704E+001,-1.6036285E+001,-7.2414739E+000,-1.9893429E+000, 5.3885154E+000, 1.2021099E+001, 1.5909428E+001, 2.1180461E+001, 2.6382930E+001, 3.3579939E+001, 4.2357999E+001, 4.7104936E+001, 8.7999578E+000, 3.0000000E+000, 1.0281074E+003, 1.9513960E-002, 4.5163523E-002, 2.9178742E-002, 3.1479601E-001, 1.5355649E-001, 0.0000000E+000
-2.0000000E+000,-1.4409285E-001,-1.7228935E-001,-1.5911822E-001,-1.3831964E-001,-1.1066737E-001,-8.5098121E-002,-6.2194585E-002,-4.9450949E-002,-3.2052413E-002,-1.0578511E-002, 2.2878228E-002, 1.1408336E-002, 1.4023349E-001, 4.7032490E-001, 8.5415564E-001, 1.2289444E+000, 1.5669949E+000, 1.8635327E+000, 2.1088090E+000, 2.3096731E+000, 2.4611165E+000, 2.5943463E+000, 2.9918623E+000, 3.0593255E+000, 1.0026775E+003, 1.1330257E+003, 1.2083641E+003, 1.2611223E+003, 1.2834989E+003, 1.2915692E+003, 1.2890197E+003, 1.2825643E+003, 1.2625631E+003, 1.2283110E+003, 1.0524935E+003, 8.4926858E+002, 6.8804440E+002, 5.8339002E+002, 2.0415902E-001, 2.0768566E-001, 2.1322865E-001, 2.2497168E-001, 2.4224653E-001, 2.6286571E-001, 2.8240802E-001, 3.0014091E-001, 3.2644513E-001, 3.6454277E-001, 4.7741477E-001, 5.3329570E-001, 1.7266247E-001, 2.4860300E-001, 3.4742927E-001, 4.7195811E-001, 6.0242141E-001, 7.2588741E-001, 8.5070712E-001, 9.5802578E-001, 1.0634891E+000, 1.1345421E+000, 1.2625757E+000, 9.9884501E-001, 2.6137228E+002, 2.4449865E+002, 2.3181541E+002, 2.2520545E+002, 2.2583269E+002, 2.2817442E+002, 2.3777097E+002, 2.4645564E+002, 2.5915472E+002, 2.7091268E+002, 2.9430548E+002, 2.7296116E+002, 2.1123063E+002, 1.5906066E+002,-7.6216305E-003,-7.4873593E-003,-8.3036416E-003,-4.4358424E-003, 7.6981152E-004, 6.4251130E-003, 1.5959232E-002, 2.9450389E-002, 5.9889373E-002, 9.4821958E-002, 1.5151548E-001, 7.7840256E-002, 2.3941491E+001, 3.1107344E+001, 4.1468593E+001, 5.0563984E+001, 6.6576487E+001, 8.6257171E+001, 1.1334947E+002, 1.3345717E+002, 1.6423654E+002, 1.9533451E+002, 2.6054697E+002, 1.0834881E+002,-1.6696685E+001,-1.2004366E+001,-5.3553600E+000,-1.0454627E+000, 2.5661972E+000, 5.3149862E+000, 9.5537072E+000, 1.2644303E+001, 1.9102846E+001, 2.5592151E+001, 3.6374814E+001, 5.6886660E+000, 5.0000000E+000, 1.1219731E+003, 2.0512049E-002, 5.0670138E-002, 3.0791402E-002, 2.5111298E-001, 1.6824988E-001, 0.0000000E+000
-1.0000000E+000,-6.5929206E-002,-7.9198492E-002,-6.7404893E-002,-5.2770482E-002,-3.6798347E-002,-2.7584267E-002,-1.8590666E-002,-1.2528464E-002,-5.8464303E-003, 3.8663352E-003, 1.9523419E-002, 1.6499286E-002, 1.1453006E-001, 4.5330757E-001, 8.4425468E-001, 1.2267312E+000, 1.5796126E+000, 1.8887037E+000, 2.1623325E+000, 2.3903040E+000, 2.5801121E+000, 2.7314150E+000, 3.1670328E+000, 3.1420636E+000, 9.5764288E+002, 1.0879454E+003, 1.1639699E+003, 1.2169240E+003, 1.2509832E+003, 1.2786098E+003, 1.2987544E+003, 1.3035615E+003, 1.3001561E+003, 1.2811335E+003, 1.1177927E+003, 8.8913627E+002, 7.0950211E+002, 5.9485421E+002, 1.7179558E-001, 1.9336430E-001, 2.0240383E-001, 2.1237061E-001, 2.2290782E-001, 2.3684803E-001, 2.5603782E-001, 2.7188736E-001, 3.0040129E-001, 3.3437496E-001, 4.4747706E-001, 5.2630836E-001, 1.5959683E-001, 2.2021432E-001, 3.0551965E-001, 4.0734095E-001, 5.1541923E-001, 6.4113686E-001, 7.5745524E-001, 8.8229807E-001, 9.9360453E-001, 1.0917286E+000, 1.3082007E+000, 1.0396244E+000, 2.4425482E+002, 2.4737058E+002, 2.3902542E+002, 2.2016730E+002, 2.0571739E+002, 2.0391984E+002, 2.0763130E+002, 2.1584537E+002, 2.2806556E+002, 2.4137130E+002, 2.8817953E+002, 2.7352409E+002, 2.2175944E+002, 1.6801617E+002,-6.3146918E-003,-7.7736109E-003,-7.5728336E-003,-7.0450740E-003,-8.1892453E-003,-2.4079130E-003, 4.9672888E-004, 7.3370006E-003, 2.0332441E-002, 3.6174070E-002, 6.4277795E-002, 3.1729005E-002, 2.2817840E+001, 3.2108081E+001, 3.7639861E+001, 3.5608745E+001, 3.6538313E+001, 4.6474919E+001, 5.9909894E+001, 7.9154871E+001, 1.0726567E+002, 1.4688711E+002, 2.6851195E+002, 1.2368884E+002,-1.0683305E+001,-1.0264991E+001,-8.3255380E+000,-4.9344973E+000,-2.9428309E+000,-1.3378159E+000,-1.0920950E+000, 7.3024257E-001, 3.3699500E+000, 5.8273525E+000, 1.4542561E+001, 2.7299271E+000, 7.0000000E+000, 1.1741825E+003, 2.3525373E-002, 5.3481005E-002, 3.1375071E-002, 2.0821219E-001, 1.7536588E-001, 0.0000000E+000
-5.0000000E-003,-4.4479788E-002,-5.5548412E-002,-5.3193492E-002,-4.4151683E-002,-3.5371658E-002,-2.9140057E-002,-2.1768749E-002,-1.7996107E-002,-1.2133251E-002,-3.0072322E-003, 6.0298264E-003, 1.4068474E-002, 1.0547956E-001, 4.5292602E-001, 8.4649156E-001, 1.2276567E+000, 1.5799438E+000, 1.8936453E+000, 2.1693039E+000, 2.4039944E+000, 2.5974350E+000, 2.7555240E+000, 3.1995862E+000, 3.1507232E+000, 9.5943414E+002, 1.0893780E+003, 1.1635809E+003, 1.2157452E+003, 1.2503886E+003, 1.2731002E+003, 1.2957261E+003, 1.3021633E+003, 1.3024209E+003, 1.2934829E+003, 1.1332149E+003, 8.9375316E+002, 7.1651830E+002, 5.9644847E+002, 1.4369245E-001, 1.6446256E-001, 1.7973816E-001, 1.8932403E-001, 1.9966921E-001, 2.1714921E-001, 2.3786133E-001, 2.5865020E-001, 2.9193681E-001, 3.2731561E-001, 4.3730358E-001, 5.2357655E-001, 1.5596508E-001, 2.1753486E-001, 2.9408153E-001, 3.9490339E-001, 5.0692492E-001, 6.2369317E-001, 7.4137466E-001, 8.6234636E-001, 9.8094863E-001, 1.0942584E+000, 1.3329673E+000, 1.0630703E+000, 2.5367968E+002, 2.5710507E+002, 2.3480121E+002, 2.2016480E+002, 2.1235151E+002, 2.0446979E+002, 2.0191693E+002, 2.0549246E+002, 2.2042906E+002, 2.3993420E+002, 2.9156531E+002, 2.7795566E+002, 2.2701744E+002, 1.7174114E+002,-5.0737791E-003,-3.7411591E-003,-1.9995623E-003,-1.1203903E-003,-4.5123594E-004, 1.6977954E-003, 1.6929577E-003, 6.7141456E-003, 1.9794757E-002, 3.2806487E-002, 2.7494990E-002, 2.0784458E-002, 2.4284381E+001, 3.4924863E+001, 3.4275159E+001, 3.2156717E+001, 3.3684557E+001, 4.2294426E+001, 5.1584128E+001, 6.8716077E+001, 1.0079013E+002, 1.4508343E+002, 2.7813737E+002, 1.2908808E+002,-6.2303734E+000,-6.1915105E+000,-5.3849120E+000,-3.3397061E+000,-2.9975337E+000,-2.2430246E+000,-2.2144767E+000,-1.2206193E+000, 2.5027857E+000, 4.6359640E+000, 8.7902256E+000, 1.0932036E+000, 9.0000000E+000, 1.2144684E+003, 2.5063032E-002, 5.5741442E-002, 3.1348662E-002, 1.8133683E-001, 1.8003903E-001, 0.0000000E+000
 1.0000000E+000,-1.0007751E-001,-1.3076491E-001,-1.3176889E-001,-1.2023388E-001,-1.0208162E-001,-8.2765432E-002,-6.7575010E-002,-5.2245469E-002,-3.4089645E-002,-2.2803045E-002, 7.0973349E-003,-3.6807364E-004, 1.3594583E-001, 4.8584700E-001, 8.8021414E-001, 1.2692133E+000, 1.6253070E+000, 1.9310130E+000, 2.1913166E+000, 2.4008347E+000, 2.5787328E+000, 2.7197553E+000, 3.0556871E+000, 3.1078427E+000, 9.8685641E+002, 1.1359904E+003, 1.2182827E+003, 1.2757242E+003, 1.3100192E+003, 1.3255775E+003, 1.3281720E+003, 1.3208545E+003, 1.3082339E+003, 1.2760746E+003, 1.0727464E+003, 8.6789607E+002, 7.1143031E+002, 5.9400800E+002, 1.6425532E-001, 1.9578025E-001, 2.0571312E-001, 2.1430461E-001, 2.2715152E-001, 2.4738507E-001, 2.6857404E-001, 2.8540301E-001, 3.1449101E-001, 3.4750582E-001, 4.6021548E-001, 5.3064568E-001, 1.5543681E-001, 2.3386542E-001, 3.2383937E-001, 4.2980904E-001, 5.4340758E-001, 6.6986181E-001, 7.9274926E-001, 9.1702273E-001, 1.0121842E+000, 1.0944910E+000, 1.3286105E+000, 1.1042125E+000, 2.4588527E+002, 2.4087378E+002, 2.2705561E+002, 2.2269635E+002, 2.1220623E+002, 2.1337859E+002, 2.2511824E+002, 2.3031053E+002, 2.3664004E+002, 2.4707076E+002, 3.0129262E+002, 2.9069522E+002, 2.4162483E+002, 1.8022197E+002,-1.1602826E-003,-4.2959615E-003,-8.8003085E-003,-1.1188058E-002,-1.1265229E-002,-7.1606301E-003, 8.1191587E-004, 4.0205976E-003, 1.9046251E-002, 4.7820176E-002, 1.3413398E-001, 8.2286904E-002, 1.8549976E+001, 2.7518674E+001, 3.4291873E+001, 3.9751885E+001, 4.6015908E+001, 6.0686906E+001, 8.3850314E+001, 1.0605728E+002, 1.2907443E+002, 1.6023521E+002, 2.9634082E+002, 1.4213696E+002,-4.6837271E+000,-7.8304006E+000,-6.7039709E+000,-3.6384083E+000,-6.0911553E-001, 1.9547773E+000, 5.3105876E+000, 6.7217008E+000, 1.0539205E+001, 1.5502816E+001, 2.9514903E+001, 8.3325345E+000, 1.1000000E+001, 1.2554686E+003, 2.8263709E-002, 5.7945054E-002, 3.0670740E-002, 1.5140208E-001, 1.8333427E-001, 0.0000000E+000
 2.0000000E+000,-1.9334321E-001,-2.3871527E-001,-2.3524636E-001,-2.1162065E-001,-1.7915209E-001,-1.4669842E-001,-1.1847474E-001,-9.8314809E-002,-7.0860705E-002,-4.5097769E-002, 8.0994402E-003,-1.6068110E-003, 1.6298874E-001, 5.0923936E-001, 8.8449316E-001, 1.2431762E+000, 1.5620041E+000, 1.8230558E+000, 2.0248449E+000, 2.1889450E+000, 2.3264372E+000, 2.4504216E+000, 2.8137950E+000, 2.9948027E+000, 1.0459918E+003, 1.1941288E+003, 1.2568984E+003, 1.2804146E+003, 1.2871118E+003, 1.2814677E+003, 1.2564115E+003, 1.2322179E+003, 1.2027263E+003, 1.1638353E+003, 9.8547796E+002, 8.1343230E+002, 6.7686542E+002, 5.8041198E+002, 1.8226260E-001, 2.1469746E-001, 2.2209474E-001, 2.3114377E-001, 2.5141376E-001, 2.7426103E-001, 2.9573096E-001, 3.1407538E-001, 3.4148239E-001, 3.8134094E-001, 4.8535356E-001, 5.2917229E-001, 1.7929789E-001, 2.7572118E-001, 3.8792107E-001, 5.1895592E-001, 6.5351140E-001, 7.9313795E-001, 9.2006723E-001, 1.0110184E+000, 1.0726787E+000, 1.1189165E+000, 1.2680969E+000, 1.0904925E+000, 2.6504960E+002, 2.5090026E+002, 2.4233226E+002, 2.4024417E+002, 2.5492499E+002, 2.7164668E+002, 2.8231174E+002, 2.8760456E+002, 2.9344056E+002, 3.0191253E+002, 3.1278947E+002, 2.8366316E+002, 2.3369684E+002, 1.7609884E+002,-5.2372182E-003,-4.2456198E-003,-9.1117373E-003,-1.2274712E-002,-9.5520462E-003, 1.2554368E-003, 2.5127068E-002, 4.9825813E-002, 7.6212552E-002, 1.0972486E-001, 1.9460624E-001, 1.2569971E-001, 1.9360619E+001, 3.7783523E+001, 5.4058756E+001, 7.4571863E+001, 1.0286262E+002, 1.3510293E+002, 1.6986721E+002, 1.8901960E+002, 2.0873552E+002, 2.3008399E+002, 2.9394551E+002, 1.3450260E+002,-1.4153207E+001,-6.1564300E+000,-2.3644236E+000, 5.9416187E-001, 4.3147881E+000, 8.8674733E+000, 1.3561579E+001, 2.1090295E+001, 2.8086964E+001, 3.5138105E+001, 4.9079175E+001, 1.2580197E+001, 1.3000000E+001, 1.2862518E+003, 3.4078542E-002, 5.9540685E-002, 2.8982353E-002, 1.2107878E-001, 1.8342157E-001, 0.0000000E+000
 3.0000000E+000,-2.8712416E-001,-3.3024047E-001,-3.0805508E-001,-2.6459811E-001,-2.2151653E-001,-1.7981431E-001,-1.4227680E-001,-1.1645992E-001,-8.6491971E-002,-5.3911070E-002, 1.5384214E-003,-4.9400520E-003, 1.7224812E-001, 5.0969532E-001, 8.5428145E-001, 1.1493398E+000, 1.3926706E+000, 1.5945411E+000, 1.7536831E+000, 1.8848683E+000, 2.0087901E+000, 2.1135618E+000, 2.4876705E+000, 2.8306849E+000, 1.0900141E+003, 1.2372267E+003, 1.2563108E+003, 1.2251300E+003, 1.1782402E+003, 1.1319290E+003, 1.0910074E+003, 1.0644001E+003, 1.0365774E+003, 1.0007049E+003, 8.7858690E+002, 7.4061954E+002, 6.3499043E+002, 5.5708528E+002, 1.9383726E-001, 2.2204527E-001, 2.3305451E-001, 2.4705149E-001, 2.6934496E-001, 2.9302952E-001, 3.2067960E-001, 3.4067176E-001, 3.7125406E-001, 4.0840948E-001, 5.0263256E-001, 5.2425833E-001, 2.2719870E-001, 3.3373001E-001, 4.6672673E-001, 6.2888201E-001, 7.8788720E-001, 8.9909972E-001, 9.7874327E-001, 1.0384699E+000, 1.0756950E+000, 1.0958965E+000, 1.1624017E+000, 1.0371888E+000, 2.5930031E+002, 2.4763869E+002, 2.7635877E+002, 3.0563974E+002, 3.3001646E+002, 3.3479513E+002, 3.3104578E+002, 3.2852099E+002, 3.2606677E+002, 3.2360064E+002, 3.0873123E+002, 2.6685520E+002, 2.1980814E+002, 1.6587230E+002,-4.4803337E-003,-6.3518520E-003,-1.2634386E-002,-1.9208550E-002,-4.6166818E-003, 2.8734955E-002, 6.8824022E-002, 9.5239781E-002, 1.2068327E-001, 1.4272995E-001, 2.1537904E-001, 1.5848460E-001, 2.6212721E+001, 4.9729977E+001, 8.5691866E+001, 1.3895378E+002, 1.9352345E+002, 2.2832470E+002, 2.4468856E+002, 2.5333620E+002, 2.6128992E+002, 2.6463521E+002, 2.7160731E+002, 1.2002388E+002,-9.9196737E+000, 1.0821138E+000, 4.9079593E+000, 2.3951540E-001, 4.1478302E+000, 1.4068621E+001, 2.4378231E+001, 3.0572596E+001, 3.7431589E+001, 4.2708397E+001, 5.7454434E+001, 1.3863474E+001, 1.4995000E+001, 1.3003247E+003, 3.7624776E-002, 6.0286469E-002, 2.7837721E-002, 1.0534603E-001, 1.8277116E-001, 0.0000000E+000
 4.0000000E+000,-3.5106560E-001,-3.6824368E-001,-3.1808272E-001,-2.6336106E-001,-2.1581891E-001,-1.7048404E-001,-1.2810775E-001,-1.0532025E-001,-7.8775579E-002,-5.5285572E-002,-9.0668182E-003, 6.8416985E-004, 1.7217183E-001, 4.8512216E-001, 7.7057897E-001, 1.0211727E+000, 1.2211951E+000, 1.3731560E+000, 1.5005853E+000, 1.6123597E+000, 1.7054328E+000, 1.7934103E+000, 2.1896189E+000, 2.6276411E+000, 1.1304215E+003, 1.2275746E+003, 1.1806093E+003, 1.1076811E+003, 1.0335947E+003, 9.7665211E+002, 9.3406309E+002, 9.1010450E+002, 8.8115868E+002, 8.4819688E+002, 7.7818677E+002, 6.7513812E+002, 5.9493817E+002, 5.3534451E+002, 2.1550760E-001, 2.4369754E-001, 2.5490655E-001, 2.6567885E-001, 2.8269732E-001, 3.1203966E-001, 3.4550454E-001, 3.7037518E-001, 3.9694367E-001, 4.3245342E-001, 5.0278873E-001, 5.1254851E-001, 2.7271504E-001, 3.9803258E-001, 5.5067879E-001, 7.0773286E-001, 8.2596106E-001, 9.1161137E-001, 9.6835830E-001, 9.9736308E-001, 1.0064177E+000, 1.0075190E+000, 1.0284455E+000, 9.7386708E-001, 2.5756723E+002, 2.8712642E+002, 3.3290858E+002, 3.5360148E+002, 3.5343891E+002, 3.4090977E+002, 3.3569970E+002, 3.3379967E+002, 3.2557499E+002, 3.1562461E+002, 2.9797774E+002, 2.5385249E+002, 2.0388427E+002, 1.5936249E+002,-7.1895719E-003,-1.7558713E-002,-2.8511103E-002,-2.0698237E-002, 5.8142954E-003, 4.7349144E-002, 8.5722647E-002, 1.1170903E-001, 1.3802132E-001, 1.6446089E-001, 1.8392799E-001, 1.6414919E-001, 3.5944027E+001, 7.9640883E+001, 1.3729989E+002, 1.9206511E+002, 2.2727080E+002, 2.4469014E+002, 2.5530275E+002, 2.5883799E+002, 2.5410902E+002, 2.4152551E+002, 2.2476490E+002, 1.0580845E+002,-3.4655945E+000, 1.5815281E+000,-4.4855340E+000,-5.5919117E+000, 7.7124061E-001, 1.1474075E+001, 2.2224319E+001, 3.0526481E+001, 3.9641939E+001, 4.7294753E+001, 5.5921269E+001, 1.4082286E+001, 1.7000000E+001, 1.3082037E+003, 4.4135716E-002, 6.0536798E-002, 2.5709105E-002, 8.6382107E-002, 1.7921367E-001, 0.0000000E+000
