cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,622.6382588878511,701.5880363781088,745.1946128213242,762.800643401325,752.8549118932334,721.741391134324,57.61941266861119,95.610900109017,142.981740898942,196.7889624860697,228.17484817571392,247.35575034604213
0.5,622.6382588878511,701.5880363781088,747.0663567941692,762.800643401325,752.8549118932334,721.741391134324,57.61941266861119,95.610900109017,154.73257740803675,196.7889624860697,228.17484817571392,247.35575034604213
1.0,669.7111494607142,714.6784906856279,750.7832356443433,750.3753057625787,738.1475219449276,715.1423836559547,69.44322982133352,117.59609675097626,167.3739692297956,199.42372999418345,231.97685388432583,249.00248104919754
1.5,698.134935993833,711.6121596234279,737.4604862530184,732.6240442237786,712.3579852135314,698.0852120461338,86.88009594177977,151.49090733527493,197.39939714643165,214.08021920881018,237.87297259300684,248.40069063549686
2.0,686.2362167641255,676.8478265432742,705.7995210583582,705.9541473604367,684.0988573945547,668.5282503008133,131.87284669114308,195.7149015268552,226.72070173129305,231.40119379768856,240.56716632785734,244.32230911202404
2.5,655.0818633737179,676.8478265432742,705.7995210583582,705.9541473604367,684.0988573945547,668.5282503008133,149.4472594373072,195.7149015268552,226.72070173129305,231.40119379768856,240.56716632785734,244.32230911202404
3.0,613.1592380224147,627.0701439620377,656.182165797111,669.5921994157568,653.8280260452594,635.3087658517106,189.4094616400844,217.38294800792414,234.60619939613412,240.28006799433234,241.45540495884333,237.30791077910078
3.5,534.7972388330522,567.7108484807012,608.3636101151178,628.2886431123942,614.3286155570295,605.6294040102904,199.13414908362066,212.87064098721595,234.24823007434298,247.47229505310898,242.32218441762555,233.6574648568911
4.0,459.84306178927955,510.87183583076364,561.9525280490686,580.649322423503,575.7788467011115,577.4573813816114,188.51668485742834,204.3103961480174,232.70920378446323,241.64155953250682,239.96835688200176,231.2342803380519
4.5,400.2131653337789,459.8460982742899,512.812685962401,531.2504227426034,537.0755773720272,546.7808748929544,159.34888896128993,194.7692880712332,224.5810615985396,227.82180412883616,228.22551680180416,223.81337883356582
5.0,400.2131653337789,459.8460982742899,512.812685962401,531.2504227426034,537.0755773720272,546.7808748929544,159.34888896128993,194.7692880712332,224.5810615985396,227.82180412883616,228.22551680180416,223.81337883356582
5.5,357.1211886125391,414.7296660953897,468.69674398182076,494.0745837921303,502.62866114378875,525.0207436237092,124.81504044173361,181.65148121934186,211.4270394777691,216.960144977039,218.8841679565536,219.8701342122417
6.0,326.115535995195,377.932682687498,433.45423143305914,464.63289129887767,478.2085995777427,494.05464605548474,73.02591381227677,160.77327497260688,199.10813174500203,206.3953954854852,209.36476070761407,199.91959320246912
6.5,310.3543129385915,349.2598338572351,400.9689885239713,433.98518889820804,453.6344374509163,465.4399681815211,40.02529680312178,125.87026258096635,183.3945114471988,192.78652318117094,198.62422410596264,184.06669837105846
7.0,303.8382596361369,327.8330964121596,371.50401294500733,400.9567233749149,426.5797732183686,440.0632970270191,22.72785590866067,93.69641598113111,160.92019101422486,173.64696840699918,184.32746308335922,173.0085251079074
7.5,303.8382596361369,327.8330964121596,371.50401294500733,400.9567233749149,426.5797732183686,440.0632970270191,22.72785590866067,93.69641598113111,160.92019101422486,173.64696840699918,184.32746308335922,173.0085251079074
8.0,301.40043351007574,314.14714954865605,349.6365848879842,374.8856109687199,403.1608170622896,419.679579890359,14.781322280683892,65.11511136433666,138.22264617284262,155.1639167798729,168.80209605795034,161.91913823718767
8.5,300.1810467004841,306.16579277984437,333.55361527515856,356.08897515815727,384.9878502115701,402.8746361657302,3.6814921421686746,38.49851736125583,116.30786176532186,137.7673029957753,153.4180861734443,151.86265805704787
9.0,299.876920697922,302.0908934774867,319.9269440211625,341.2843131736835,366.612255841685,387.07337790281844,0.26784063458063007,19.72315216914453,86.70775707703872,119.40838069176397,133.22892833882517,141.60429864088042
9.5,299.85275844378293,300.400457503551,309.2673314010822,327.69140165128556,350.20372975906616,371.2792176905176,0.008171162731721462,5.975078719683425,51.81614820851816,101.2669473733414,117.01328589189185,127.1868112633634
10.0,299.85275844378293,300.400457503551,309.2673314010822,327.69140165128556,350.20372975906616,371.2792176905176,0.008171162731721462,5.975078719683425,51.81614820851816,101.2669473733414,117.01328589189185,127.1868112633634
10.5,299.8522942793313,299.9519194580653,303.5391877718003,317.6061822429023,338.10094838564476,357.65750475594166,0.0018476720351517865,1.073270001547581,25.243817689178464,78.17861731698842,105.18764667158703,113.36844498221647
11.0,299.8528680515575,299.8759596474528,300.8652474237018,310.91395838967856,327.9428695163672,345.8294212440334,0.0020822594335306146,0.13972525814867195,7.648075052872722,59.468098902926556,89.08131356208743,97.28758099578677
11.5,299.8534606980915,299.86695159564056,300.03599770168194,306.4301356512528,315.1652621153683,332.74649952683063,0.0023942748414214044,0.018084691676957393,1.3873868838655588,44.33345095017915,57.032630511906135,76.72709308034986
12.0,299.8534606980915,299.86695159564056,300.03599770168194,306.4301356512528,315.1652621153683,332.74649952683063,0.0023942748414214044,0.018084691676957393,1.3873868838655588,44.33345095017915,57.032630511906135,76.72709308034986
12.5,299.8534606980915,299.86695159564056,300.03599770168194,306.4301356512528,315.1652621153683,332.74649952683063,0.0023942748414214044,0.018084691676957393,1.3873868838655588,44.33345095017915,57.032630511906135,76.72709308034986
