cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,627.3024069637088,722.8283894741708,787.9306059185715,817.442606673131,801.6797975556387,780.7653378121059,57.949745226853196,107.36992392443594,184.68351878072536,232.76404842713674,268.5413813377642,283.7765386169567
0.5,627.3024069637088,722.8283894741708,784.8850568670028,817.442606673131,801.6797975556387,780.7653378121059,57.949745226853196,107.36992392443594,186.03147026362987,232.76404842713674,268.5413813377642,283.7765386169567
1.0,674.6069720338646,738.2329830843062,774.9015064506467,803.7499819487796,804.4173917104018,778.3735597008456,67.989204568703,126.2111944562995,202.6933838784776,243.20285620959078,276.0880720039342,285.9847012345166
1.5,711.9996058290989,741.6228723427448,762.2622612957156,780.6995630119438,789.3827448608845,765.2518260138878,98.56503563452095,167.62051091024244,228.6316064852576,261.7855228409601,282.9051654757683,290.3030838459603
2.0,698.0057717204753,701.4753672113098,743.9085163816687,751.6310067194177,761.4933845819376,743.2398330712438,161.18487640378424,220.09843033419142,249.03075792534537,282.08780945635834,290.2651925396154,295.05573140158475
2.5,667.718235332015,701.4753672113098,743.9085163816687,751.6310067194177,761.4933845819376,743.2398330712438,171.24728013654334,220.09843033419142,249.03075792534537,282.08780945635834,290.2651925396154,295.05573140158475
3.0,625.9350787730854,654.1256784947242,705.6972018705106,725.6493994960806,734.9200008353178,719.553480885737,217.8237110820971,242.97679653361578,266.1864159246537,293.2612727874964,291.8451802005675,298.242914873159
3.5,551.5075151714597,591.3706716422496,663.0367096885262,694.282313777428,698.1815526125065,692.9351403551937,228.91766504852515,243.65417839793542,277.8979778389651,296.8016222800439,294.7205394258562,297.06166327946255
4.0,476.77315226603093,531.8039115967466,625.2426584514762,654.1021725359096,660.4681910080519,662.7974359374927,207.71117381883195,237.82024849915229,281.91724029812883,292.7735732971681,289.88350251603055,292.03985969025246
4.5,412.2338210630802,476.72718004635584,579.5686620152359,611.0613779084879,621.8512209785713,620.50793669175,164.81370228445755,221.81598121596653,271.3945629229007,287.06438242970296,284.3655924561595,281.15776810228226
5.0,412.2338210630802,476.72718004635584,579.5686620152359,611.0613779084879,621.8512209785713,620.50793669175,164.81370228445755,221.81598121596653,271.3945629229007,287.06438242970296,284.3655924561595,281.15776810228226
5.5,358.0148719689785,433.61947452006206,523.0492586576556,569.7039908417904,583.3357081332446,582.8711512899325,110.75378372180259,199.61916960306058,252.4447548642065,278.4582604934529,275.6290892789198,263.8116850014962
6.0,323.17475361544916,392.31305546565596,481.07400841793304,533.6494671422624,545.2946843021066,544.5040635860169,60.742307458996706,174.39540871923876,240.96273837447833,263.9789251606882,261.33729402424365,245.80146696598052
6.5,308.45737248565905,357.5365168529044,444.138648457668,495.9122001480291,511.73849058126706,509.4524138013271,31.81026852380814,140.5593539773338,225.294822099252,248.6461861903691,246.3328082976325,227.21488912283067
7.0,302.51176260541837,330.19347955903356,409.22491544131145,459.0338487012085,483.8612155630134,479.96933907589147,14.509968805379158,98.22980792151591,202.79517091330908,231.06807913179503,235.71256874679804,213.00676121822727
7.5,302.51176260541837,330.19347955903356,409.22491544131145,459.0338487012085,483.8612155630134,479.96933907589147,14.509968805379158,98.22980792151591,202.79517091330908,231.06807913179503,235.71256874679804,213.00676121822727
8.0,300.40935404427205,313.9279750345205,375.50904089221257,424.7259614867508,458.2358434843503,459.26260813992235,4.431462608590637,65.60444353314912,173.0100381886043,213.75732566984524,220.19631758473736,204.91331256804204
8.5,299.9083265160531,307.17540598632365,348.72487417486417,396.92534632680236,429.30221661989657,440.7735540105312,0.4795496751261368,58.64156650622923,141.86629966944318,198.86745346941973,196.87224881272627,192.1947149155788
9.0,299.8567011488577,304.9794523452422,329.8754134247549,376.3920230050597,400.20024800129164,419.67087537320214,0.016371098779592926,54.743111555114446,114.06324441179892,182.56740439239144,170.84366005024873,176.56736154314908
9.5,299.85472962117615,303.08325440331373,318.08630929967376,359.7585143425557,376.29475055763584,399.02110397455994,0.0014658683133139782,40.05221548418715,97.26118018762912,164.6648208585064,146.88497313047927,161.65875585437067
10.0,299.85472962117615,303.08325440331373,318.08630929967376,359.7585143425557,376.29475055763584,399.02110397455994,0.0014658683133139782,40.05221548418715,97.26118018762912,164.6648208585064,146.88497313047927,161.65875585437067
10.5,299.85492063357117,300.92345945255107,310.23746675665603,344.6430984299241,359.5857254176027,379.7241132578623,0.001400730387316976,14.115739950842544,84.62908980783405,143.35099472452376,128.08039612154315,141.50011296234206
11.0,299.8552806604373,300.12987025172293,307.0420544164583,331.86092992944043,344.51640313860065,361.30580821543606,0.0015442747771395107,3.3947344453957977,78.85675451809253,121.02487267812543,109.34072482826375,118.46675062612962
11.5,299.8554673754084,299.92208531003683,304.8331629152231,317.0851054666398,323.805490995646,340.8353929148228,0.0015577829506626816,0.617982548863664,62.923168181745424,83.65553727266234,71.92196694346892,87.56759052130982
12.0,299.8554673754084,299.92208531003683,304.8331629152231,317.0851054666398,323.805490995646,340.8353929148228,0.0015577829506626816,0.617982548863664,62.923168181745424,83.65553727266234,71.92196694346892,87.56759052130982
12.5,299.8554673754084,299.92208531003683,304.8331629152231,317.0851054666398,323.805490995646,340.8353929148228,0.0015577829506626816,0.617982548863664,62.923168181745424,83.65553727266234,71.92196694346892,87.56759052130982
