cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,639.5681947729581,659.7884249115568,669.4805879891716,686.2960025380066,702.3368233564449,709.4466439695025,61.18014302279203,65.99738930297691,83.54377292425708,113.9113947498153,140.83385616396205,166.3512036150826
0.5,639.5681947729581,659.7884249115568,669.4805879891716,682.4016487337632,702.3368233564449,709.4466439695025,61.18014302279203,65.99738930297691,83.54377292425708,124.84796143011062,140.83385616396205,166.3512036150826
1.0,639.5681947729581,659.7884249115568,669.4805879891716,682.4016487337632,702.3368233564449,709.4466439695025,61.18014302279203,65.99738930297691,83.54377292425708,124.84796143011062,140.83385616396205,166.3512036150826
1.5,629.792345006273,623.3739960742668,627.1644789946821,639.282736519521,657.808137324315,667.9727180684258,81.65360255016077,108.0163366261586,140.30359307053186,162.67259506297046,181.851288515567,188.17481185600846
2.0,632.9714462577194,623.3739960742668,627.1644789946821,639.282736519521,657.808137324315,667.9727180684258,85.51511241141469,108.0163366261586,140.30359307053186,162.67259506297046,181.851288515567,188.17481185600846
2.5,632.9714462577194,623.3739960742668,621.6505767201566,639.282736519521,657.808137324315,667.9727180684258,85.51511241141469,108.0163366261586,140.29423542458827,162.67259506297046,181.851288515567,188.17481185600846
3.0,496.1699464429978,460.160238914713,491.15590382820363,527.6321374092098,561.0951672765566,580.2151704904829,111.58663583564395,108.90172671253472,139.7668206894096,166.35527070031824,190.47376304934934,194.38823486399932
3.5,496.1699464429978,470.87323049245646,491.15590382820363,527.6321374092098,561.0951672765566,582.394832076348,111.58663583564395,109.21510173227833,139.7668206894096,166.35527070031824,190.47376304934934,186.82962289166178
4.0,341.9698751530122,356.05205230532056,385.00190290082503,427.8264461420629,468.96030937486506,501.91716806674594,66.21804554936283,79.63451506405413,104.80121483048507,134.28629074357576,163.35890880427704,179.7029629781408
4.5,341.9698751530122,356.05205230532056,385.00190290082503,427.8264461420629,468.96030937486506,501.91716806674594,66.21804554936283,79.63451506405413,104.80121483048507,134.28629074357576,163.35890880427704,179.7029629781408
5.0,341.9698751530122,356.05205230532056,385.00190290082503,427.8264461420629,468.96030937486506,501.91716806674594,66.21804554936283,79.63451506405413,104.80121483048507,134.28629074357576,163.35890880427704,179.7029629781408
5.5,306.8152690987207,322.1338452596983,333.4474336239998,362.0028450996494,396.305617228234,430.850925201003,39.232654997655885,61.84790615904866,66.65804689534075,95.23347781954303,120.39982459172442,149.08207210525984
6.0,306.8152690987207,322.1338452596983,333.4474336239998,362.0028450996494,396.305617228234,430.850925201003,39.232654997655885,61.84790615904866,66.65804689534075,95.23347781954303,120.39982459172442,149.08207210525984
6.5,297.1916666344615,305.4189253826954,307.90832543805755,321.6584512086897,342.76683016570416,377.4264767697994,28.838555491912953,42.999586910358914,42.36884915094281,56.83705954731764,75.94698229855308,109.62308418388004
7.0,297.1916666344615,305.4189253826954,307.90832543805755,321.6584512086897,342.76683016570416,377.4264767697994,28.838555491912953,42.999586910358914,42.36884915094281,56.83705954731764,75.94698229855308,109.62308418388004
7.5,297.1916666344615,305.4189253826954,307.90832543805755,321.6584512086897,342.76683016570416,377.4264767697994,28.838555491912953,42.999586910358914,42.36884915094281,56.83705954731764,75.94698229855308,109.62308418388004
8.0,295.04182838642987,297.2461093594498,298.53099486307474,303.20960969987317,312.82263746565957,339.41300733211324,26.993883190206475,29.18629963316121,33.68644491852769,37.877145338286525,50.234195748424646,79.6666108508309
8.5,295.04182838642987,297.2461093594498,298.53099486307474,303.20960969987317,312.82263746565957,339.41300733211324,26.993883190206475,29.18629963316121,33.68644491852769,37.877145338286525,50.234195748424646,79.6666108508309
9.0,294.7783513736997,295.0638922608461,295.818992246007,297.3186005203133,300.54296005785966,315.26083500383425,26.878802267991034,26.895230061556713,28.30707153180856,30.894216806644526,33.94601336254928,57.7523663500698
9.5,294.7783513736997,295.0638922608461,295.818992246007,297.3186005203133,300.54296005785966,315.26083500383425,26.878802267991034,26.895230061556713,28.30707153180856,30.894216806644526,33.94601336254928,57.7523663500698
10.0,294.7783513736997,295.0638922608461,295.818992246007,297.3186005203133,300.54296005785966,315.26083500383425,26.878802267991034,26.895230061556713,28.30707153180856,30.894216806644526,33.94601336254928,57.7523663500698
10.5,294.7673628900842,294.78735078024283,294.9317692554592,295.154681723565,295.6908717183796,302.10550281826295,26.87564184075245,26.872045500046845,26.930118797315085,27.084004479238253,27.180582956219812,40.376470179733516
11.0,294.7673628900842,294.78735078024283,294.9317692554592,295.154681723565,295.6908717183796,302.10550281826295,26.87564184075245,26.872045500046845,26.930118797315085,27.084004479238253,27.180582956219812,40.376470179733516
11.5,294.7673981685768,294.7705024789065,294.7823915104248,294.80391679575075,294.863687937568,296.73033281726634,26.875620907598414,26.875810575406316,26.87751861815656,26.882137191487175,26.87323573888071,29.095937338236688
12.0,294.7673981685768,294.7705024789065,294.7823915104248,294.80391679575075,294.863687937568,296.73033281726634,26.875620907598414,26.875810575406316,26.87751861815656,26.882137191487175,26.87323573888071,29.095937338236688
12.5,294.7673981685768,294.7705024789065,294.7823915104248,294.80391679575075,294.863687937568,296.73033281726634,26.875620907598414,26.875810575406316,26.87751861815656,26.882137191487175,26.87323573888071,29.095937338236688
