cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,968.1571332522445,1044.1601657724996,1098.3627959598127,1131.3739673425384,1146.8758934397274,1091.5822177020077,107.0166291724477,135.54091572155608,180.75046942439806,249.7944622072117,301.88890473087446,354.61633989965225
0.5,968.1571332522445,1044.1601657724996,1098.3627959598127,1141.4074586473073,1146.8758934397274,1091.5822177020077,107.0166291724477,135.54091572155608,180.75046942439806,251.72640290797628,301.88890473087446,354.61633989965225
1.0,968.1571332522445,1044.1601657724996,1098.3627959598127,1141.4074586473073,1146.8758934397274,1091.5822177020077,107.0166291724477,135.54091572155608,180.75046942439806,251.72640290797628,301.88890473087446,354.61633989965225
1.5,1024.233965486209,1058.0201718409464,1054.8989000561198,1047.6545378516673,1043.0794029292897,996.4076899697053,143.15647925197928,236.34835824825169,302.69196330510226,345.09972473539483,358.35086667229933,383.2086115680654
2.0,997.363149927056,1058.0201718409464,1054.8989000561198,1047.6545378516673,1043.0794029292897,996.4076899697053,157.67622207423895,236.34835824825169,302.69196330510226,345.09972473539483,358.35086667229933,383.2086115680654
2.5,997.363149927056,1058.0201718409464,1048.7854241137968,1047.6545378516673,1043.0794029292897,996.4076899697053,157.67622207423895,236.34835824825169,297.91632033565287,345.09972473539483,358.35086667229933,383.2086115680654
3.0,735.4095199362773,773.529824361768,808.7732103140703,859.6671617959441,874.9511142697219,860.9320488722817,259.79699532800197,326.26811872078093,363.94310184200924,390.4154080007111,391.63543073548885,392.6125804122464
3.5,735.4095199362773,749.4394461604966,808.7732103140703,859.6671617959441,874.9511142697219,859.5044539958152,259.79699532800197,317.5764728920354,363.94310184200924,390.4154080007111,391.63543073548885,386.4625337917915
4.0,412.7102996845778,472.2039002306668,560.6629691476702,647.2957973086835,693.556924988171,705.7670278484418,157.98266365345492,220.1709282107517,280.7631925285396,336.17897798130923,359.4912809941633,354.0732331211284
4.5,412.7102996845778,472.2039002306668,560.6629691476702,647.2957973086835,693.556924988171,705.7670278484418,157.98266365345492,220.1709282107517,280.7631925285396,336.17897798130923,359.4912809941633,354.0732331211284
5.0,412.7102996845778,472.2039002306668,560.6629691476702,647.2957973086835,693.556924988171,705.7670278484418,157.98266365345492,220.1709282107517,280.7631925285396,336.17897798130923,359.4912809941633,354.0732331211284
5.5,327.95207188379874,367.6517193052924,420.22770102504853,492.82329713464236,545.8257012532515,581.2994499151067,67.0128101646943,131.97285068959528,178.32982135755682,243.37289519392647,284.159691392059,304.1971820583913
6.0,327.95207188379874,367.6517193052924,420.22770102504853,492.82329713464236,545.8257012532515,581.2994499151067,67.0128101646943,131.97285068959528,178.32982135755682,243.37289519392647,284.159691392059,304.1971820583913
6.5,305.68656914463327,320.2945096614808,343.8114034992782,387.76240747029703,433.7715453151919,481.17721364841435,37.2723199783651,62.659055345416185,104.92982539678039,153.00484620639526,199.87425529150656,238.23427275452772
7.0,305.68656914463327,320.2945096614808,343.8114034992782,387.76240747029703,433.7715453151919,481.17721364841435,37.2723199783651,62.659055345416185,104.92982539678039,153.00484620639526,199.87425529150656,238.23427275452772
7.5,305.68656914463327,320.2945096614808,343.8114034992782,387.76240747029703,433.7715453151919,481.17721364841435,37.2723199783651,62.659055345416185,104.92982539678039,153.00484620639526,199.87425529150656,238.23427275452772
8.0,300.6160757207865,303.61442264893583,313.09784802580197,333.4591337755123,364.0422704337708,410.1524046727885,32.73149677074711,36.28571353574352,58.829623232127254,92.12997961824898,129.89340826452732,171.1250649698441
8.5,300.6160757207865,303.61442264893583,313.09784802580197,333.4591337755123,364.0422704337708,410.1524046727885,32.73149677074711,36.28571353574352,58.829623232127254,92.12997961824898,129.89340826452732,171.1250649698441
9.0,300.0193785527068,300.3037495724397,302.9005594057849,310.25769466853103,327.08878217997665,361.7326701974796,32.50274958894017,32.63029228146961,36.84258550572284,56.95585284497915,82.12071335321022,121.14350339289626
9.5,300.0193785527068,300.3037495724397,302.9005594057849,310.25769466853103,327.08878217997665,361.7326701974796,32.50274958894017,32.63029228146961,36.84258550572284,56.95585284497915,82.12071335321022,121.14350339289626
10.0,300.0193785527068,300.3037495724397,302.9005594057849,310.25769466853103,327.08878217997665,361.7326701974796,32.50274958894017,32.63029228146961,36.84258550572284,56.95585284497915,82.12071335321022,121.14350339289626
10.5,299.96509455221513,300.00351528413216,300.4101263241083,302.77391909452064,311.0436947833164,331.2521398417252,32.49544022740399,32.50302427181189,32.721723640778784,40.9789648949187,56.08210247123768,84.16154629628396
11.0,299.96509455221513,300.00351528413216,300.4101263241083,302.77391909452064,311.0436947833164,331.2521398417252,32.49544022740399,32.50302427181189,32.721723640778784,40.9789648949187,56.08210247123768,84.16154629628396
11.5,299.9632674335868,299.98938943082027,300.0489108682915,300.89443858564306,304.04486755804646,314.1959806011295,32.495424633620736,32.49817919273628,32.49882719313209,36.059169620550946,42.937536665852484,57.654587060770304
12.0,299.9632674335868,299.98938943082027,300.0489108682915,300.89443858564306,304.04486755804646,314.1959806011295,32.495424633620736,32.49817919273628,32.49882719313209,36.059169620550946,42.937536665852484,57.654587060770304
12.5,299.9632674335868,299.98938943082027,300.0489108682915,300.89443858564306,304.04486755804646,314.1959806011295,32.495424633620736,32.49817919273628,32.49882719313209,36.059169620550946,42.937536665852484,57.654587060770304
