cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,668.1596359777544,730.3399064708216,787.6983419274749,844.5936180917479,886.1358519809598,889.7763715088734,69.55615942629488,89.07542463849252,119.8590631523539,159.04161618834377,192.66734892919885,233.7392775328725
0.5,668.1596359777544,730.3399064708216,787.6983419274749,845.5648443684912,886.1358519809598,889.7763715088734,69.55615942629488,89.07542463849252,119.8590631523539,160.18055004942144,192.66734892919885,233.7392775328725
1.0,668.1596359777544,730.3399064708216,787.6983419274749,845.5648443684912,886.1358519809598,889.7763715088734,69.55615942629488,89.07542463849252,119.8590631523539,160.18055004942144,192.66734892919885,233.7392775328725
1.5,676.2355854962886,718.9900362281836,756.2468306592692,791.7936043016903,827.3076056413812,831.2681257038345,105.56812180711505,155.58766235138887,191.63012866910393,216.2004006192034,239.5808931013074,260.4565451891091
2.0,683.2302539609298,718.9900362281836,756.2468306592692,791.7936043016903,827.3076056413812,831.2681257038345,97.6965219984807,155.58766235138887,191.63012866910393,216.2004006192034,239.5808931013074,260.4565451891091
2.5,683.2302539609298,718.9900362281836,755.5670648341243,791.7936043016903,827.3076056413812,831.2681257038345,97.6965219984807,155.58766235138887,183.64128644469665,216.2004006192034,239.5808931013074,260.4565451891091
3.0,533.4960126191888,545.7417061581997,584.6511498863471,655.5458299684402,698.6957836587092,716.8379405349002,148.1908702696965,180.1809181539345,211.15669597582297,248.52325675087448,260.7135817124007,276.4390213183753
3.5,533.4960126191888,546.3298493772223,584.6511498863471,655.5458299684402,698.6957836587092,718.1371759345778,148.1908702696965,180.6142790441316,211.15669597582297,248.52325675087448,260.7135817124007,268.3796638486035
4.0,362.71560412405574,393.73516370832573,442.893977311112,521.0718409707339,568.9416739885581,602.1726120884696,92.15888801930203,118.24267870722326,156.8801847112792,211.14038247724102,223.21012499882846,244.26207320199765
4.5,362.71560412405574,393.73516370832573,442.893977311112,521.0718409707339,568.9416739885581,602.1726120884696,92.15888801930203,118.24267870722326,156.8801847112792,211.14038247724102,223.21012499882846,244.26207320199765
5.0,362.71560412405574,393.73516370832573,442.893977311112,521.0718409707339,568.9416739885581,602.1726120884696,92.15888801930203,118.24267870722326,156.8801847112792,211.14038247724102,223.21012499882846,244.26207320199765
5.5,319.3637518663789,342.34455275029524,370.20204269003654,424.3663512669222,462.3990403197312,494.83630815956536,52.132442072686764,80.9004198733587,110.13531364997588,161.03489139935272,173.32128967299704,191.00578839936293
6.0,319.3637518663789,342.34455275029524,370.20204269003654,424.3663512669222,462.3990403197312,494.83630815956536,52.132442072686764,80.9004198733587,110.13531364997588,161.03489139935272,173.32128967299704,191.00578839936293
6.5,305.03377706446344,316.59738855968493,332.2060694219515,362.3836213716584,385.3309907531087,412.13291262772447,32.47747724298322,49.29763827265816,70.43347225824373,107.88424735201698,121.32548319882314,140.8561832254879
7.0,305.03377706446344,316.59738855968493,332.2060694219515,362.3836213716584,385.3309907531087,412.13291262772447,32.47747724298322,49.29763827265816,70.43347225824373,107.88424735201698,121.32548319882314,140.8561832254879
7.5,305.03377706446344,316.59738855968493,332.2060694219515,362.3836213716584,385.3309907531087,412.13291262772447,32.47747724298322,49.29763827265816,70.43347225824373,107.88424735201698,121.32548319882314,140.8561832254879
8.0,301.47267277690224,303.7524969955779,310.7777772524138,323.35028201450314,338.3303654985652,359.3544251735354,29.50606051453006,30.323039607278055,42.77092461503682,61.9679319018575,80.74067611436797,95.0710341305734
8.5,301.47267277690224,303.7524969955779,310.7777772524138,323.35028201450314,338.3303654985652,359.3544251735354,29.50606051453006,30.323039607278055,42.77092461503682,61.9679319018575,80.74067611436797,95.0710341305734
9.0,301.15435811357935,301.353305612587,302.86438594646785,306.6916920348585,313.21812234660837,327.6811811799745,29.471224579201348,29.417687935945963,31.189961538367267,35.53892050188974,47.520556606231985,62.470867064810264
9.5,301.15435811357935,301.353305612587,302.86438594646785,306.6916920348585,313.21812234660837,327.6811811799745,29.471224579201348,29.417687935945963,31.189961538367267,35.53892050188974,47.520556606231985,62.470867064810264
10.0,301.15435811357935,301.353305612587,302.86438594646785,306.6916920348585,313.21812234660837,327.6811811799745,29.471224579201348,29.417687935945963,31.189961538367267,35.53892050188974,47.520556606231985,62.470867064810264
10.5,301.1451184294708,301.16011683501574,301.3227265529529,302.10053129101203,303.9213374087566,311.1569911192806,29.472692477610046,29.471811568082074,29.49348512170503,30.022127914752605,32.396451934595696,44.040142060353865
11.0,301.1451184294708,301.16011683501574,301.3227265529529,302.10053129101203,303.9213374087566,311.1569911192806,29.472692477610046,29.471811568082074,29.49348512170503,30.022127914752605,32.396451934595696,44.040142060353865
11.5,301.1460404514201,301.15459602940166,301.1720151422449,301.2578113587374,301.5428314592854,304.2205060544085,29.472869219215884,29.473782203397406,29.473703213782333,29.487709410195748,29.70428101074674,33.553858281372285
12.0,301.1460404514201,301.15459602940166,301.1720151422449,301.2578113587374,301.5428314592854,304.2205060544085,29.472869219215884,29.473782203397406,29.473703213782333,29.487709410195748,29.70428101074674,33.553858281372285
12.5,301.1460404514201,301.15459602940166,301.1720151422449,301.2578113587374,301.5428314592854,304.2205060544085,29.472869219215884,29.473782203397406,29.473703213782333,29.487709410195748,29.70428101074674,33.553858281372285
