cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,648.2792449525713,641.8372884211328,639.4323018060037,627.532979540197,623.0400376734357,613.1328934916588,70.55268221285428,78.81067053649986,88.23936931153737,102.30225781950557,108.37549297234969,109.07696226480411
0.5,648.2792449525713,641.8372884211328,639.4323018060037,627.532979540197,623.0400376734357,613.1328934916588,70.55268221285428,78.81067053649986,88.23936931153737,102.30225781950557,108.37549297234969,109.07696226480411
1.0,648.2792449525713,641.8372884211328,639.4323018060037,627.532979540197,623.0400376734357,613.1328934916588,70.55268221285428,78.81067053649986,88.23936931153737,102.30225781950557,108.37549297234969,109.07696226480411
1.5,648.2792449525713,641.8372884211328,639.4323018060037,627.532979540197,623.0400376734357,613.1328934916588,70.55268221285428,78.81067053649986,88.23936931153737,102.30225781950557,108.37549297234969,109.07696226480411
2.0,648.2792449525713,641.8372884211328,639.4323018060037,627.532979540197,623.0400376734357,613.1328934916588,70.55268221285428,78.81067053649986,88.23936931153737,102.30225781950557,108.37549297234969,109.07696226480411
2.5,648.2792449525713,641.8372884211328,639.4323018060037,627.532979540197,623.0400376734357,613.1328934916588,70.55268221285428,78.81067053649986,88.23936931153737,102.30225781950557,108.37549297234969,109.07696226480411
3.0,441.21337389554384,430.34884948603803,432.0614967754632,440.1582454127028,448.3970781373929,458.8298705697853,70.20059406952637,81.30312075954782,88.42640166828915,101.84663784738495,109.41561828062196,114.40390333349735
3.5,441.21337389554384,430.34884948603803,432.0614967754632,440.1582454127028,448.3970781373929,458.8298705697853,70.20059406952637,81.30312075954782,88.42640166828915,101.84663784738495,109.41561828062196,114.40390333349735
4.0,441.21337389554384,430.34884948603803,432.0614967754632,440.1582454127028,448.3970781373929,458.8298705697853,70.20059406952637,81.30312075954782,88.42640166828915,101.84663784738495,109.41561828062196,114.40390333349735
4.5,441.21337389554384,430.34884948603803,432.0614967754632,440.1582454127028,448.3970781373929,458.8298705697853,70.20059406952637,81.30312075954782,88.42640166828915,101.84663784738495,109.41561828062196,114.40390333349735
5.0,441.21337389554384,430.34884948603803,432.0614967754632,440.1582454127028,448.3970781373929,458.8298705697853,70.20059406952637,81.30312075954782,88.42640166828915,101.84663784738495,109.41561828062196,114.40390333349735
5.5,324.9855377687588,333.94380491340377,341.5027461079343,358.1758905076859,369.1716158941405,381.01006794589284,27.829241104014677,35.4449479436976,41.07051269082785,54.10222700163774,62.861967111518176,70.00258419592166
6.0,324.9855377687588,333.94380491340377,341.5027461079343,358.1758905076859,369.1716158941405,381.01006794589284,27.829241104014677,35.4449479436976,41.07051269082785,54.10222700163774,62.861967111518176,70.00258419592166
6.5,324.9855377687588,333.94380491340377,341.5027461079343,358.1758905076859,369.1716158941405,381.01006794589284,27.829241104014677,35.4449479436976,41.07051269082785,54.10222700163774,62.861967111518176,70.00258419592166
7.0,324.9855377687588,333.94380491340377,341.5027461079343,358.1758905076859,369.1716158941405,381.01006794589284,27.829241104014677,35.4449479436976,41.07051269082785,54.10222700163774,62.861967111518176,70.00258419592166
7.5,324.9855377687588,333.94380491340377,341.5027461079343,358.1758905076859,369.1716158941405,381.01006794589284,27.829241104014677,35.4449479436976,41.07051269082785,54.10222700163774,62.861967111518176,70.00258419592166
8.0,315.98944241266435,317.8835288279924,320.2375235469395,326.3031639644055,334.8966631391118,340.45774967574243,26.97275059450024,26.99459069714339,28.019059535565848,31.79803798716269,39.142165510104675,41.053485085345905
8.5,315.98944241266435,317.8835288279924,320.2375235469395,326.3031639644055,334.8966631391118,340.45774967574243,26.97275059450024,26.99459069714339,28.019059535565848,31.79803798716269,39.142165510104675,41.053485085345905
9.0,315.98944241266435,317.8835288279924,320.2375235469395,326.3031639644055,334.8966631391118,340.45774967574243,26.97275059450024,26.99459069714339,28.019059535565848,31.79803798716269,39.142165510104675,41.053485085345905
9.5,315.98944241266435,317.8835288279924,320.2375235469395,326.3031639644055,334.8966631391118,340.45774967574243,26.97275059450024,26.99459069714339,28.019059535565848,31.79803798716269,39.142165510104675,41.053485085345905
10.0,315.98944241266435,317.8835288279924,320.2375235469395,326.3031639644055,334.8966631391118,340.45774967574243,26.97275059450024,26.99459069714339,28.019059535565848,31.79803798716269,39.142165510104675,41.053485085345905
10.5,315.61410036583703,315.77495010480794,315.9545710792894,317.78252767601765,321.5191481196264,323.666308727806,27.009228947576336,26.979908716085077,27.009385526684138,28.236903941658078,30.322506069919783,31.51684642561783
11.0,315.61410036583703,315.77495010480794,315.9545710792894,317.78252767601765,321.5191481196264,323.666308727806,27.009228947576336,26.979908716085077,27.009385526684138,28.236903941658078,30.322506069919783,31.51684642561783
11.5,315.61410036583703,315.77495010480794,315.9545710792894,317.78252767601765,321.5191481196264,323.666308727806,27.009228947576336,26.979908716085077,27.009385526684138,28.236903941658078,30.322506069919783,31.51684642561783
12.0,315.61410036583703,315.77495010480794,315.9545710792894,317.78252767601765,321.5191481196264,323.666308727806,27.009228947576336,26.979908716085077,27.009385526684138,28.236903941658078,30.322506069919783,31.51684642561783
12.5,315.61410036583703,315.77495010480794,315.9545710792894,317.78252767601765,321.5191481196264,323.666308727806,27.009228947576336,26.979908716085077,27.009385526684138,28.236903941658078,30.322506069919783,31.51684642561783
