cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,923.6471316960217,987.7959844366061,1026.0109027972833,1042.0810397335235,1066.7854122920478,986.0878644021167,98.16080895628346,150.633222486178,228.23156754682222,287.68721492220317,314.1371982280129,359.63208046546333
0.5,923.6471316960217,987.7959844366061,1026.0109027972833,1077.6394290532373,1066.7854122920478,986.0878644021167,98.16080895628346,150.633222486178,228.23156754682222,266.72088851958836,314.1371982280129,359.63208046546333
1.0,923.6471316960217,987.7959844366061,1026.0109027972833,1077.6394290532373,1066.7854122920478,986.0878644021167,98.16080895628346,150.633222486178,228.23156754682222,266.72088851958836,314.1371982280129,359.63208046546333
1.5,958.4242999233363,977.0286479136089,989.9862145130967,1013.4115564390002,992.9364929547355,926.3184986271533,135.36051544363974,250.27032295262936,314.22535617228215,328.96467478910944,353.93225314618104,375.1708052688804
2.0,951.3543888382926,977.0286479136089,989.9862145130967,1013.4115564390002,992.9364929547355,926.3184986271533,134.51414907259814,250.27032295262936,314.22535617228215,328.96467478910944,353.93225314618104,375.1708052688804
2.5,951.3543888382926,977.0286479136089,1007.7836846433054,1013.4115564390002,992.9364929547355,926.3184986271533,134.51414907259814,250.27032295262936,281.442061655877,328.96467478910944,353.93225314618104,375.1708052688804
3.0,693.9886590356705,727.1306623490618,781.390056102532,836.9436461443665,841.8435722714986,825.6796268649847,232.9600445481688,304.8802331226875,339.07252519961327,367.51243656410736,366.2190765483111,382.78918811281744
3.5,693.9886590356705,716.1559447556575,781.390056102532,836.9436461443665,841.8435722714986,820.5448240943217,232.9600445481688,299.1678842048729,339.07252519961327,367.51243656410736,366.2190765483111,358.6277480007133
4.0,398.83789928249126,467.79725790233977,564.069150426495,639.6929724699515,667.7861398573865,688.3942393058335,144.61071406758896,203.1642448143056,280.82184121719126,323.7658613249983,327.63712472367587,327.25661983878547
4.5,398.83789928249126,467.79725790233977,564.069150426495,639.6929724699515,667.7861398573865,688.3942393058335,144.61071406758896,203.1642448143056,280.82184121719126,323.7658613249983,327.63712472367587,327.25661983878547
5.0,398.83789928249126,467.79725790233977,564.069150426495,639.6929724699515,667.7861398573865,688.3942393058335,144.61071406758896,203.1642448143056,280.82184121719126,323.7658613249983,327.63712472367587,327.25661983878547
5.5,329.92331550627944,367.8852347096984,433.8366008473271,500.04071125405443,524.292113519412,556.3965666127286,85.60668990031,127.53548289645303,196.68686137233053,252.35602201631656,257.8982958489266,266.8922539503968
6.0,329.92331550627944,367.8852347096984,433.8366008473271,500.04071125405443,524.292113519412,556.3965666127286,85.60668990031,127.53548289645303,196.68686137233053,252.35602201631656,257.8982958489266,266.8922539503968
6.5,309.93102243877297,324.9277410450546,354.23312897567763,409.7981608243119,437.04073861142297,462.62641484505235,45.69173531051818,83.53862102165766,119.3216381431592,182.07834868225217,202.3029905090537,205.04895699373952
7.0,309.93102243877297,324.9277410450546,354.23312897567763,409.7981608243119,437.04073861142297,462.62641484505235,45.69173531051818,83.53862102165766,119.3216381431592,182.07834868225217,202.3029905090537,205.04895699373952
7.5,309.93102243877297,324.9277410450546,354.23312897567763,409.7981608243119,437.04073861142297,462.62641484505235,45.69173531051818,83.53862102165766,119.3216381431592,182.07834868225217,202.3029905090537,205.04895699373952
8.0,302.8312074891371,307.72230816136073,317.4969056280251,348.5647515825989,373.3849009332526,402.9964229744999,31.88817535089811,58.21695477664642,63.74762854270052,108.74044210413923,143.230615921037,157.79475219922855
8.5,302.8312074891371,307.72230816136073,317.4969056280251,348.5647515825989,373.3849009332526,402.9964229744999,31.88817535089811,58.21695477664642,63.74762854270052,108.74044210413923,143.230615921037,157.79475219922855
9.0,301.7380234669586,303.3197387134048,304.67390398721824,316.47087253238755,333.37743539046596,358.2299427970623,30.778541656203192,37.12006882675405,37.40922934625535,64.31071628733339,92.16435641719053,111.05923956971272
9.5,301.7380234669586,303.3197387134048,304.67390398721824,316.47087253238755,333.37743539046596,358.2299427970623,30.778541656203192,37.12006882675405,37.40922934625535,64.31071628733339,92.16435641719053,111.05923956971272
10.0,301.7380234669586,303.3197387134048,304.67390398721824,316.47087253238755,333.37743539046596,358.2299427970623,30.778541656203192,37.12006882675405,37.40922934625535,64.31071628733339,92.16435641719053,111.05923956971272
10.5,301.6633256856206,301.835057788791,301.9903925753679,304.0017402769914,312.86036235092047,328.03433039165833,30.73584436301786,30.95643453827954,30.919960138147534,36.43801029056863,60.2129688088999,75.49223844828366
11.0,301.6633256856206,301.835057788791,301.9903925753679,304.0017402769914,312.86036235092047,328.03433039165833,30.73584436301786,30.95643453827954,30.919960138147534,36.43801029056863,60.2129688088999,75.49223844828366
11.5,301.66070350538797,301.68920154075806,301.7189817939842,301.98000180909224,304.93440666294543,312.780938588316,30.734271774108407,30.744646149467258,30.740730301965463,30.984607435220685,40.94110645091463,54.30033061635301
12.0,301.66070350538797,301.68920154075806,301.7189817939842,301.98000180909224,304.93440666294543,312.780938588316,30.734271774108407,30.744646149467258,30.740730301965463,30.984607435220685,40.94110645091463,54.30033061635301
12.5,301.66070350538797,301.68920154075806,301.7189817939842,301.98000180909224,304.93440666294543,312.780938588316,30.734271774108407,30.744646149467258,30.740730301965463,30.984607435220685,40.94110645091463,54.30033061635301
