cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,966.4155236079399,1050.5964256434715,1112.0898979024646,1157.0591367439615,1171.0493943788995,1135.1667722907007,103.21798473641937,115.55781455043595,141.13868205907323,206.96546664013923,271.90413685187355,347.0960367644705
0.5,966.4155236079399,1050.5964256434715,1112.0898979024646,1159.5902562332878,1171.0493943788995,1135.1667722907007,103.21798473641937,115.55781455043595,141.13868205907323,214.0117811441911,271.90413685187355,347.0960367644705
1.0,966.4155236079399,1050.5964256434715,1112.0898979024646,1159.5902562332878,1171.0493943788995,1135.1667722907007,103.21798473641937,115.55781455043595,141.13868205907323,214.0117811441911,271.90413685187355,347.0960367644705
1.5,1021.5660081406859,1076.4893678971835,1092.9351430520562,1080.394774746074,1066.4324379663562,1031.9993483906014,127.1560224379894,190.91257440742086,255.14369432517748,324.65376917958446,365.5008417847918,399.2039349437907
2.0,994.1638121850522,1076.4893678971835,1092.9351430520562,1080.394774746074,1066.4324379663562,1031.9993483906014,136.43545656396057,190.91257440742086,255.14369432517748,324.65376917958446,365.5008417847918,399.2039349437907
2.5,994.1638121850522,1076.4893678971835,1068.2510399996715,1080.394774746074,1066.4324379663562,1031.9993483906014,136.43545656396057,190.91257440742086,278.7179390825036,324.65376917958446,365.5008417847918,399.2039349437907
3.0,725.6663480632261,741.8717605214223,767.932903034749,833.1612117184691,871.2468029815644,874.4187502506488,240.59635206007746,264.6779951360237,324.59017884454084,379.33918618608277,409.858055676104,402.91250105641706
3.5,725.6663480632261,709.870662099753,767.932903034749,833.1612117184691,871.2468029815644,883.2086081415721,240.59635206007746,263.3479652677409,324.59017884454084,379.33918618608277,409.858055676104,409.06139882467687
4.0,406.5349203308248,424.5073405815984,492.05378740136354,596.5944619406258,668.563113345966,720.2358290602134,144.8702144722979,172.25632674196189,221.17602201616123,310.9306632232753,357.8291984231776,374.51850084969385
4.5,406.5349203308248,424.5073405815984,492.05378740136354,596.5944619406258,668.563113345966,720.2358290602134,144.8702144722979,172.25632674196189,221.17602201616123,310.9306632232753,357.8291984231776,374.51850084969385
5.0,406.5349203308248,424.5073405815984,492.05378740136354,596.5944619406258,668.563113345966,720.2358290602134,144.8702144722979,172.25632674196189,221.17602201616123,310.9306632232753,357.8291984231776,374.51850084969385
5.5,328.11529392412746,349.8581144602311,382.70469367643955,454.84619576215096,519.7261160569194,579.1901677702575,59.36157462453567,108.9614979750075,140.37500295761959,216.08679649237132,277.02999915858334,306.8189515802958
6.0,328.11529392412746,349.8581144602311,382.70469367643955,454.84619576215096,519.7261160569194,579.1901677702575,59.36157462453567,108.9614979750075,140.37500295761959,216.08679649237132,277.02999915858334,306.8189515802958
6.5,307.262389692902,317.03967230250043,330.5692337931092,369.29157758357894,414.77699615842306,466.4025443078569,35.8773204788928,51.07452863158863,72.43296091733458,140.15466920880056,193.5964424358741,210.44670367716157
7.0,307.262389692902,317.03967230250043,330.5692337931092,369.29157758357894,414.77699615842306,466.4025443078569,35.8773204788928,51.07452863158863,72.43296091733458,140.15466920880056,193.5964424358741,210.44670367716157
7.5,307.262389692902,317.03967230250043,330.5692337931092,369.29157758357894,414.77699615842306,466.4025443078569,35.8773204788928,51.07452863158863,72.43296091733458,140.15466920880056,193.5964424358741,210.44670367716157
8.0,301.33609160918263,302.9368925676421,307.15285634085774,328.9738091196512,357.94977545104956,393.0722597145073,31.882020519802623,32.6401937706662,39.622165140159574,94.59575333451345,138.03338165095175,141.38226109482434
8.5,301.33609160918263,302.9368925676421,307.15285634085774,328.9738091196512,357.94977545104956,393.0722597145073,31.882020519802623,32.6401937706662,39.622165140159574,94.59575333451345,138.03338165095175,141.38226109482434
9.0,300.3599549750943,300.53423999143,301.36042117542837,311.3286430209391,328.23000023842064,350.3711177365703,31.647079733049903,31.67156557043365,32.59204356588865,59.60385817776762,103.11275145538752,107.6901752588718
9.5,300.3599549750943,300.53423999143,301.36042117542837,311.3286430209391,328.23000023842064,350.3711177365703,31.647079733049903,31.67156557043365,32.59204356588865,59.60385817776762,103.11275145538752,107.6901752588718
10.0,300.3599549750943,300.53423999143,301.36042117542837,311.3286430209391,328.23000023842064,350.3711177365703,31.647079733049903,31.67156557043365,32.59204356588865,59.60385817776762,103.11275145538752,107.6901752588718
10.5,300.31863181870364,300.34931889526604,300.44904000962543,303.23061548826433,313.023378868298,327.7810762854138,31.635708727173803,31.639092045483274,31.71662933507161,37.101573392952744,73.25749647534523,89.65995953150812
11.0,300.31863181870364,300.34931889526604,300.44904000962543,303.23061548826433,313.023378868298,327.7810762854138,31.635708727173803,31.639092045483274,31.71662933507161,37.101573392952744,73.25749647534523,89.65995953150812
11.5,300.31834182212987,300.3434061719413,300.36512510969294,300.74696016742223,304.6432721690718,314.9895697141962,31.635455430994572,31.6374128986264,31.64499315980184,31.981268433187033,43.3559933473594,74.5626029852744
12.0,300.31834182212987,300.3434061719413,300.36512510969294,300.74696016742223,304.6432721690718,314.9895697141962,31.635455430994572,31.6374128986264,31.64499315980184,31.981268433187033,43.3559933473594,74.5626029852744
12.5,300.31834182212987,300.3434061719413,300.36512510969294,300.74696016742223,304.6432721690718,314.9895697141962,31.635455430994572,31.6374128986264,31.64499315980184,31.981268433187033,43.3559933473594,74.5626029852744
