cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,879.9397194110898,979.0643297655139,1041.2738640318846,1064.6397943580503,1018.701344560871,968.2626110053067,85.43433625979793,121.5328522683841,186.34770761627215,247.09901279040173,306.0998552900555,343.19933830688984
0.5,879.9397194110898,979.0643297655139,1042.009966301555,1064.6397943580503,1018.701344560871,968.2626110053067,85.43433625979793,121.5328522683841,203.85875502124856,247.09901279040173,306.0998552900555,343.19933830688984
1.0,925.7743796584386,939.9597329208868,982.381411064649,1001.5164198038298,977.8827784401113,922.8956994527626,109.6980651257691,204.70746133929785,269.15472582799424,292.9716804228516,325.0305840395698,353.94429219297075
1.5,881.5860784626448,858.2869287847432,914.3720401787054,917.6636051239918,910.1382971632801,857.4338244131692,187.44352703599947,286.39957472793157,296.6576404711192,320.31608253403977,342.2421686662772,353.5379154810156
2.0,824.8603281824466,894.6131737977782,857.8808436984007,841.5091232231675,828.3226359777557,783.259994699042,278.98924611585363,285.6131091416145,316.4470377772723,334.5947142128393,346.37476532976825,347.6258478354611
2.5,886.0797910658079,894.6131737977782,857.8808436984007,841.5091232231675,828.3226359777557,783.259994699042,232.77026230863248,285.6131091416145,316.4470377772723,334.5947142128393,346.37476532976825,347.6258478354611
3.0,838.8968198149804,804.886543033979,758.3027975320693,743.561552901746,746.7034923358337,720.7168028042822,324.21621719074034,337.71713735547905,351.4763455804727,345.7409028316385,344.3910899829582,337.8709594698293
3.5,791.4617755633858,741.5150546838611,701.6082945236792,677.6259766248176,679.8570094152353,669.3215471898569,380.6380986172277,378.7413897078656,372.265080190141,348.5967041051699,335.4845983674041,317.34598462384326
4.0,774.7609996567297,745.741508237663,688.7337456199197,645.4319358316342,633.9201245303491,622.4883592457322,427.51024758556144,400.9205393228275,371.8374868475139,337.01934332599836,321.24717038599005,292.11491262493433
4.5,771.3210618405947,778.1781545583382,694.6363518067778,626.1227467203951,601.2159785696354,587.9518352280434,446.60829070063863,435.44361172627384,378.6280373861784,327.7562789047211,296.62540984658915,267.0981093179392
5.0,771.3210618405947,778.1781545583382,694.6363518067778,626.1227467203951,601.2159785696354,587.9518352280434,446.60829070063863,435.44361172627384,378.6280373861784,327.7562789047211,296.62540984658915,267.0981093179392
5.5,737.5435321436242,796.9234975185393,713.5634008698627,622.7545038444995,575.2449258773297,550.0184249699158,460.1090578990332,472.30628234842345,397.0944754709979,324.8104866215743,272.9221108431693,245.2729108398837
6.0,665.4201915242814,791.2909097580997,724.599418104006,627.8126661612143,552.6100297176876,513.2784179071415,455.1643727434026,492.5391373939661,414.93248329981657,325.274340325541,257.01007103474365,225.6657773022587
6.5,570.9538582140132,757.7265295879139,717.1156739059916,626.6387318764685,528.0216653724253,486.02443142507303,415.7598622203915,496.6314349782723,427.4659783125875,329.39019559536086,240.12634381918429,206.33899938116585
7.0,474.4378314660095,703.7979224592697,691.39472994759,612.2286807516688,509.80622948122345,466.90541055737884,337.4335016443625,481.0022442311738,427.3064884535383,329.28136732399565,225.37804096864173,188.71817922059088
7.5,474.4378314660095,703.7979224592697,691.39472994759,612.2286807516688,509.80622948122345,466.90541055737884,337.4335016443625,481.0022442311738,427.3064884535383,329.28136732399565,225.37804096864173,188.71817922059088
8.0,386.08555839255786,630.4459359015893,655.0743216951687,592.2981762078325,492.06496866483934,448.96781843057636,208.3734232444383,443.17344064920906,412.8420090630567,324.97680969618574,213.8906829529824,169.89988562521867
8.5,329.32101520763223,546.8900977395758,607.6108389302262,565.7452811046279,477.00910983309154,436.24716881214476,92.00929271702545,390.34316015071704,390.6625667806143,315.38177214050717,211.05089321224736,155.8154990599435
9.0,306.9036124052444,469.8541013717488,552.9823828931362,532.0949670982602,458.6393387755833,423.1543651918149,30.192045894180243,331.2444015882592,366.9408368141025,298.2401770057912,198.49033341494135,145.5971866720658
9.5,301.18766636432457,404.37668466987833,495.54918477678024,493.37127514819275,438.90768433636464,411.8732612017238,8.233687594005756,254.22210437827002,329.97190697936,278.1939871820786,190.4238201714772,138.59284978579
10.0,301.18766636432457,404.37668466987833,495.54918477678024,493.37127514819275,438.90768433636464,411.8732612017238,8.233687594005756,254.22210437827002,329.97190697936,278.1939871820786,190.4238201714772,138.59284978579
10.5,300.0985511044492,351.0272849861437,441.01644597840544,456.2282262085871,418.4391334921185,397.65182855597834,1.4785668362959465,160.11628430646982,290.02856515915795,262.96474605798056,181.7020443294292,120.77484360760988
11.0,299.9363615035286,319.35786214995323,396.46219134448626,421.1901861701809,400.39309857206933,381.5041335662318,0.23704274732300093,91.3127082880351,243.77923773356014,237.80721465302753,165.48664927521796,106.44583868251482
11.5,299.91104814292436,305.07533979576004,338.8988558854162,370.6624207720273,369.5451139597817,360.58928029876404,0.014539718848475392,39.76024542729633,122.38069876630323,163.03278148679212,137.68569011216104,90.78363568919386
12.0,299.91104814292436,305.07533979576004,338.8988558854162,370.6624207720273,369.5451139597817,360.58928029876404,0.014539718848475392,39.76024542729633,122.38069876630323,163.03278148679212,137.68569011216104,90.78363568919386
12.5,299.91104814292436,305.07533979576004,338.8988558854162,370.6624207720273,369.5451139597817,360.58928029876404,0.014539718848475392,39.76024542729633,122.38069876630323,163.03278148679212,137.68569011216104,90.78363568919386
