cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,971.3208997484644,1045.1233014476652,1091.5227237005188,1118.571302616579,1136.2079427374274,1072.2074862994587,106.41082580923586,142.17799576034767,193.36951378982093,266.48214791793515,312.2782174646664,354.97803614844827
0.5,971.3208997484644,1045.1233014476652,1091.5227237005188,1138.0788145637782,1136.2079427374274,1072.2074862994587,106.41082580923586,142.17799576034767,193.36951378982093,255.97150437677126,312.2782174646664,354.97803614844827
1.0,971.3208997484644,1045.1233014476652,1091.5227237005188,1138.0788145637782,1136.2079427374274,1072.2074862994587,106.41082580923586,142.17799576034767,193.36951378982093,255.97150437677126,312.2782174646664,354.97803614844827
1.5,1030.2777094451478,1052.3939578071966,1042.2764392620484,1033.176816744513,1026.601312744139,988.8346065470281,147.20724481879986,251.19456632856287,318.8250967850372,355.32449108501055,368.30120380668757,381.8408863693024
2.0,1005.9213186223543,1052.3939578071966,1042.2764392620484,1033.176816744513,1026.601312744139,988.8346065470281,154.4654117370795,251.19456632856287,318.8250967850372,355.32449108501055,368.30120380668757,381.8408863693024
2.5,1005.9213186223543,1052.3939578071966,1051.916272876409,1033.176816744513,1026.601312744139,988.8346065470281,154.4654117370795,251.19456632856287,299.02411347824585,355.32449108501055,368.30120380668757,381.8408863693024
3.0,743.2117332881379,782.1946289496607,819.2765271816224,862.7550185495211,879.6189250438553,865.273529133274,257.68914591432366,336.0248248123738,365.32006982719395,387.0458872500169,388.29167550820387,386.1040115756567
3.5,743.2117332881379,763.5179012422027,819.2765271816224,862.7550185495211,879.6189250438553,859.3818434716281,257.68914591432366,317.72568185041797,365.32006982719395,387.0458872500169,388.29167550820387,380.7105247627447
4.0,417.47349763480656,484.6489517683561,593.6307853879443,662.3867954214736,692.7186255415086,700.5645423150183,154.94993749750415,227.087137120257,301.2256471438043,336.9948127851623,347.5899946677778,343.5441544848415
4.5,417.47349763480656,484.6489517683561,593.6307853879443,662.3867954214736,692.7186255415086,700.5645423150183,154.94993749750415,227.087137120257,301.2256471438043,336.9948127851623,347.5899946677778,343.5441544848415
5.0,417.47349763480656,484.6489517683561,593.6307853879443,662.3867954214736,692.7186255415086,700.5645423150183,154.94993749750415,227.087137120257,301.2256471438043,336.9948127851623,347.5899946677778,343.5441544848415
5.5,330.3864338443054,372.0264766471453,445.38809858023814,508.9715783215595,544.2281633240124,577.9551739840543,63.552789403683796,130.3483396173341,199.72102276873485,255.08714785331804,274.1801289259974,294.88949921476734
6.0,330.3864338443054,372.0264766471453,445.38809858023814,508.9715783215595,544.2281633240124,577.9551739840543,63.552789403683796,130.3483396173341,199.72102276873485,255.08714785331804,274.1801289259974,294.88949921476734
6.5,306.9487001124246,320.7914927158812,354.89261876566235,400.2561971172176,431.20191391929563,485.91588132448317,35.518530772297964,59.34176433844334,110.26758104586897,161.07622560749047,185.07767325625446,233.31608536498413
7.0,306.9487001124246,320.7914927158812,354.89261876566235,400.2561971172176,431.20191391929563,485.91588132448317,35.518530772297964,59.34176433844334,110.26758104586897,161.07622560749047,185.07767325625446,233.31608536498413
7.5,306.9487001124246,320.7914927158812,354.89261876566235,400.2561971172176,431.20191391929563,485.91588132448317,35.518530772297964,59.34176433844334,110.26758104586897,161.07622560749047,185.07767325625446,233.31608536498413
8.0,301.65953540037424,304.29590485719984,317.70291815514037,340.0508306352866,363.206619354638,414.32146477143624,31.383459138092157,33.24796987110679,55.67043910607489,93.92361348356681,119.79741393322374,163.40175035321423
8.5,301.65953540037424,304.29590485719984,317.70291815514037,340.0508306352866,363.206619354638,414.32146477143624,31.383459138092157,33.24796987110679,55.67043910607489,93.92361348356681,119.79741393322374,163.40175035321423
9.0,301.27127226147024,301.5948985265447,304.9121698104236,313.16234764980703,328.4807527149762,363.1266646160949,31.26473598655271,31.34038726703173,35.78519148110442,60.172157579062414,81.2880565328172,116.43724812275852
9.5,301.27127226147024,301.5948985265447,304.9121698104236,313.16234764980703,328.4807527149762,363.1266646160949,31.26473598655271,31.34038726703173,35.78519148110442,60.172157579062414,81.2880565328172,116.43724812275852
10.0,301.27127226147024,301.5948985265447,304.9121698104236,313.16234764980703,328.4807527149762,363.1266646160949,31.26473598655271,31.34038726703173,35.78519148110442,60.172157579062414,81.2880565328172,116.43724812275852
10.5,301.25816083811435,301.30078781456535,302.02461573173775,305.657439137976,313.15563308330036,332.2768081907847,31.261930021804815,31.266838437636313,31.64418100534281,48.81177658068095,63.16970995643436,80.74482147751459
11.0,301.25816083811435,301.30078781456535,302.02461573173775,305.657439137976,313.15563308330036,332.2768081907847,31.261930021804815,31.266838437636313,31.64418100534281,48.81177658068095,63.16970995643436,80.74482147751459
11.5,301.25842233747926,301.28767664286397,301.39050673700245,303.31772884552186,307.35514797128,316.95646310374775,31.26197510834967,31.264787930833645,31.253304433402263,40.12874596326043,52.78129599860117,56.48073508015715
12.0,301.25842233747926,301.28767664286397,301.39050673700245,303.31772884552186,307.35514797128,316.95646310374775,31.26197510834967,31.264787930833645,31.253304433402263,40.12874596326043,52.78129599860117,56.48073508015715
12.5,301.25842233747926,301.28767664286397,301.39050673700245,303.31772884552186,307.35514797128,316.95646310374775,31.26197510834967,31.264787930833645,31.253304433402263,40.12874596326043,52.78129599860117,56.48073508015715
