cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,920.9937183487415,984.0284752796656,1018.764478043272,1040.5269759727894,1058.1329878212691,1002.1948520691899,54.42381245744444,117.20233921842471,193.55283671810253,254.0525244273005,290.92469609900627,339.6998134008992
0.5,920.9937183487415,984.0284752796656,1018.764478043272,1063.2148752553965,1058.1329878212691,1002.1948520691899,54.42381245744444,117.20233921842471,193.55283671810253,243.3633344897227,290.92469609900627,339.6998134008992
1.0,920.9937183487415,984.0284752796656,1018.764478043272,1063.2148752553965,1058.1329878212691,1002.1948520691899,54.42381245744444,117.20233921842471,193.55283671810253,243.3633344897227,290.92469609900627,339.6998134008992
1.5,957.9031810132976,974.0721744842369,978.8107667795963,999.5000746060718,987.1230138844402,934.3973696895174,108.92567294534344,226.44694599953428,286.6824166846164,302.50895207528924,331.04507508184724,358.0408409069634
2.0,943.9811860263283,974.0721744842369,978.8107667795963,999.5000746060718,987.1230138844402,934.3973696895174,113.11161008387651,226.44694599953428,286.6824166846164,302.50895207528924,331.04507508184724,358.0408409069634
2.5,943.9811860263283,974.0721744842369,995.8869910969989,999.5000746060718,987.1230138844402,934.3973696895174,113.11161008387651,226.44694599953428,257.14560743495184,302.50895207528924,331.04507508184724,358.0408409069634
3.0,692.0207236308062,718.7004989612238,773.9855968496028,829.9042670920264,834.3706526655545,827.2877883577435,229.7959064518783,283.3663828150117,315.6997329159572,349.2183852100262,347.1340694220987,370.618160735557
3.5,692.0207236308062,712.8926066072294,773.9855968496028,829.9042670920264,834.3706526655545,815.4328456356825,229.7959064518783,275.8120693212307,315.6997329159572,349.2183852100262,347.1340694220987,343.84592372947094
4.0,399.7759268100838,463.46009555844614,553.951358533134,637.6378945541139,664.0139624762796,683.5500221683598,136.8765158637046,187.90154441405517,260.14770073596134,310.65101722860356,315.897096621445,313.73612504004836
4.5,399.7759268100838,463.46009555844614,553.951358533134,637.6378945541139,664.0139624762796,683.5500221683598,136.8765158637046,187.90154441405517,260.14770073596134,310.65101722860356,315.897096621445,313.73612504004836
5.0,399.7759268100838,463.46009555844614,553.951358533134,637.6378945541139,664.0139624762796,683.5500221683598,136.8765158637046,187.90154441405517,260.14770073596134,310.65101722860356,315.897096621445,313.73612504004836
5.5,328.3072523800814,362.93568740738885,425.9058120214214,495.5945466822533,525.4312102570998,557.0167641528614,73.25693865348597,109.71957508812504,179.34601974013796,240.64908482943414,247.8480971477321,262.997370158455
6.0,328.3072523800814,362.93568740738885,425.9058120214214,495.5945466822533,525.4312102570998,557.0167641528614,73.25693865348597,109.71957508812504,179.34601974013796,240.64908482943414,247.8480971477321,262.997370158455
6.5,307.8534643933171,321.571494223197,351.6082096702107,406.21945074609414,436.38278969931713,462.1729053820774,28.919081985905887,66.53970871682934,111.0700409039938,176.16343677092803,188.29666795725103,204.20863036868147
7.0,307.8534643933171,321.571494223197,351.6082096702107,406.21945074609414,436.38278969931713,462.1729053820774,28.919081985905887,66.53970871682934,111.0700409039938,176.16343677092803,188.29666795725103,204.20863036868147
7.5,307.8534643933171,321.571494223197,351.6082096702107,406.21945074609414,436.38278969931713,462.1729053820774,28.919081985905887,66.53970871682934,111.0700409039938,176.16343677092803,188.29666795725103,204.20863036868147
8.0,300.9989172257911,305.29777020292806,316.1062943740325,349.1090518815736,371.1117327239502,399.113187332132,6.1227463346221995,41.64063334956486,53.20262306211191,108.67898662797809,127.03761495318385,153.98071558347132
8.5,300.9989172257911,305.29777020292806,316.1062943740325,349.1090518815736,371.1117327239502,399.113187332132,6.1227463346221995,41.64063334956486,53.20262306211191,108.67898662797809,127.03761495318385,153.98071558347132
9.0,299.9415855602742,301.36396466954574,303.0420133513141,317.9023100612163,330.99637622350843,356.9774646698361,0.5336793290197217,16.60563008494351,17.62979710442401,66.44370391610607,72.78607602629373,109.8407072591795
9.5,299.9415855602742,301.36396466954574,303.0420133513141,317.9023100612163,330.99637622350843,356.9774646698361,0.5336793290197217,16.60563008494351,17.62979710442401,66.44370391610607,72.78607602629373,109.8407072591795
10.0,299.9415855602742,301.36396466954574,303.0420133513141,317.9023100612163,330.99637622350843,356.9774646698361,0.5336793290197217,16.60563008494351,17.62979710442401,66.44370391610607,72.78607602629373,109.8407072591795
10.5,299.87023195629047,300.0274458023136,300.21400590118924,304.65564054141606,311.53972408671825,326.2687140608817,0.023258902995497648,1.8305798163958582,1.75473155572042,32.779720369254704,45.721042453944676,65.52437487149919
11.0,299.87023195629047,300.0274458023136,300.21400590118924,304.65564054141606,311.53972408671825,326.2687140608817,0.023258902995497648,1.8305798163958582,1.75473155572042,32.779720369254704,45.721042453944676,65.52437487149919
11.5,299.86782803738225,299.8956596515216,299.92823272178316,301.06578869890126,303.27699473365357,309.28395588991026,0.0013858797915727572,0.09672823724989682,0.05307018963787513,11.561316627464992,22.35671461026006,33.894655955238754
12.0,299.86782803738225,299.8956596515216,299.92823272178316,301.06578869890126,303.27699473365357,309.28395588991026,0.0013858797915727572,0.09672823724989682,0.05307018963787513,11.561316627464992,22.35671461026006,33.894655955238754
12.5,299.86782803738225,299.8956596515216,299.92823272178316,301.06578869890126,303.27699473365357,309.28395588991026,0.0013858797915727572,0.09672823724989682,0.05307018963787513,11.561316627464992,22.35671461026006,33.894655955238754
