cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,845.5775189402295,946.533799326973,1014.1023671306851,1038.4383226365019,1012.4212350695411,955.8662834754867,77.4340912170633,118.541489296319,176.23508734658793,217.2686451531039,269.52762341450295,309.09464075812014
0.5,845.5775189402295,946.533799326973,1024.5705875167969,1038.4383226365019,1012.4212350695411,955.8662834754867,77.4340912170633,118.541489296319,173.34244429704657,217.2686451531039,269.52762341450295,309.09464075812014
1.0,893.2422167191576,913.9527745746467,978.3337851600367,980.7856825813965,966.6705104593533,916.9890306588002,104.21970585206152,204.32014039547403,237.05710675487072,276.4817797413492,300.5772502384993,320.18929573381524
1.5,873.7408888548367,870.8281616480664,924.5079717498883,912.4163807904756,909.7078749802079,866.8944577352908,175.6839726501356,285.3186896988996,286.9036044072117,313.8288510272064,323.0665462161385,334.6144464783595
2.0,821.7533551146353,893.276112714797,883.5609199956397,847.5396105803718,839.554800725013,803.3613443274062,267.24000451711964,288.8764483308233,312.62999215183595,337.49021772225484,338.278749517391,339.0957719766247
2.5,840.0875385136811,893.276112714797,883.5609199956397,847.5396105803718,839.554800725013,803.3613443274062,219.15607409693865,288.8764483308233,312.62999215183595,337.49021772225484,338.278749517391,339.0957719766247
3.0,796.7123501761823,813.5158821423624,780.0499611766325,765.2020292379109,757.9614109277558,743.1988937998976,313.4272666727651,351.94441428389086,353.76676358470064,360.4325031114145,341.6534582494769,335.50180139368115
3.5,740.4350087048826,736.1459751708542,689.4705539665056,692.3358691786455,687.0451902051961,685.7532607003951,352.78006371258425,365.0471026501941,368.53402549778775,372.0525513502218,341.14183814188885,328.3381395813533
4.0,715.4199771167268,689.0966425843262,648.392953251427,636.6336762380708,623.4223964163641,633.2244904739788,392.00591115923646,361.7006207669097,367.7259185477728,354.56308941614884,321.48879205555653,310.54267299864233
4.5,708.0000341160949,684.2352074591873,632.9246326605298,589.6217968737603,567.4379527575624,574.3561585453511,422.1137303555148,384.5937041380696,359.2763119805778,324.7649432090318,285.32599515575987,274.3979143797977
5.0,708.0000341160949,684.2352074591873,632.9246326605298,589.6217968737603,567.4379527575624,574.3561585453511,422.1137303555148,384.5937041380696,359.2763119805778,324.7649432090318,285.32599515575987,274.3979143797977
5.5,684.5019267683585,692.986367644766,632.9907363017741,567.4781306205795,534.9251011620539,534.0306853977153,439.3746682233457,414.8679621703883,361.0222868688029,306.15315050027846,261.1066281895751,244.02878884124416
6.0,627.1200815172753,691.2206327946859,637.3441392861366,553.0590114117092,512.0428179589503,499.25274319894487,428.00999984888773,437.52447982606355,368.57749398293015,291.6800156801172,243.98405143484572,217.4979925640512
6.5,529.9827783098868,666.4053927498085,639.0011809216811,537.0138714554693,491.2036100339965,471.3252784631479,364.4411276122961,441.02801450772824,376.82654288651304,277.5923278431498,233.49694570756262,193.58086948386318
7.0,421.961835527849,618.6484780725775,619.0099000381311,520.6610838203217,474.2485088601188,447.60645475242524,248.0659725837577,421.6896714502591,375.5558233311165,273.1917764397088,220.21801725902685,173.98471782842222
7.5,421.961835527849,618.6484780725775,619.0099000381311,520.6610838203217,474.2485088601188,447.60645475242524,248.0659725837577,421.6896714502591,375.5558233311165,273.1917764397088,220.21801725902685,173.98471782842222
8.0,342.8609413820019,555.7925474308203,574.8123585450334,504.4058631689693,456.24121774966767,431.29877074024944,111.60395957295492,386.1204809670273,361.5692731688558,272.0912133966381,203.11377149609467,161.41600774813801
8.5,309.752450625079,491.94480711160537,534.8804875050985,480.18908052305324,441.58643904526065,417.2062060130627,30.985304586526784,344.95655792625837,351.7858097390106,266.556344790169,198.6841460143838,146.67468028704047
9.0,301.70681800830334,433.64054095459653,494.67266594787117,453.12999695635614,427.7662331764723,404.0224180746833,7.022130211911425,293.05808108486707,333.149547282782,260.290064934383,197.88472603006892,134.2579114409968
9.5,300.15765300023713,377.6440314844692,448.0519491241185,427.6918738639319,409.1674835585053,390.4145183613223,1.2140091274281586,221.61265710782715,297.77973127172044,245.63430260576237,187.8892346236075,126.78283000623047
10.0,300.15765300023713,377.6440314844692,448.0519491241185,427.6918738639319,409.1674835585053,390.4145183613223,1.2140091274281586,221.61265710782715,297.77973127172044,245.63430260576237,187.8892346236075,126.78283000623047
10.5,299.9343034960342,335.3500124931803,402.2110234385989,404.51150016097034,388.4421312062759,377.086464633365,0.17717487051523287,134.50344041915483,253.07461586999517,223.90350016024743,167.5870631164213,116.17079079456902
11.0,299.9058900199812,311.1625164193892,363.2928422705564,377.6756866601202,369.303832687472,363.15091850203777,0.01805176758517763,54.82327183393129,196.72922192981466,187.09538908358502,143.33628351427947,102.57894432504816
11.5,299.9033098800248,301.57745938646156,318.6440334900615,339.01017981023654,341.09304225831215,342.99975950029585,0.003720615046449784,8.011249110026599,66.79569466186796,109.80335648433868,100.19214919645745,76.12101148166654
12.0,299.9033098800248,301.57745938646156,318.6440334900615,339.01017981023654,341.09304225831215,342.99975950029585,0.003720615046449784,8.011249110026599,66.79569466186796,109.80335648433868,100.19214919645745,76.12101148166654
12.5,299.9033098800248,301.57745938646156,318.6440334900615,339.01017981023654,341.09304225831215,342.99975950029585,0.003720615046449784,8.011249110026599,66.79569466186796,109.80335648433868,100.19214919645745,76.12101148166654
