cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,845.716405364761,944.9143205650373,1013.9356966235991,1040.4671778384688,1014.3186690364438,954.1936309598625,116.92247314569832,140.84774434972002,203.07550139066038,251.56332715696666,297.9410208107334,322.49095843757937
0.5,845.716405364761,944.9143205650373,1023.9997460700407,1040.4671778384688,1014.3186690364438,954.1936309598625,116.92247314569832,140.84774434972002,198.4853976600489,251.56332715696666,297.9410208107334,322.49095843757937
1.0,892.8710197246087,911.556214890553,979.3315117767926,984.8086127204143,969.5754399613,915.6585834486068,136.49069100596193,213.42392084824533,258.7520976705989,307.8275849322828,329.25868018152715,332.56254504594807
1.5,871.6062471254539,866.5971821140035,927.5526539216784,918.4040755851094,913.5394455210278,865.7496757080513,189.09876562580834,286.2310874994462,309.86705929908163,346.37272582049263,351.9282170489872,345.6116531851438
2.0,817.7341494710042,888.347556080681,885.9833611044513,853.8297931695372,843.6534726953962,802.2973390770683,270.9275458687137,288.64393687648055,331.79755278141005,369.1568657738092,365.51785237930324,348.1180574898067
2.5,837.5443074955804,888.347556080681,885.9833611044513,853.8297931695372,843.6534726953962,802.2973390770683,227.04515515351542,288.64393687648055,331.79755278141005,369.1568657738092,365.51785237930324,348.1180574898067
3.0,791.1989905813962,806.9296160795819,783.8966637137199,772.3892264380332,762.2325520406177,741.4631124802142,312.284993336851,347.4932984415111,373.65690814836273,392.17794949273275,367.0578270625328,340.3615622744527
3.5,732.051581553305,731.9223806620241,696.7530016203618,699.5224037706743,690.7440403683064,683.2568544580164,344.07646644363234,362.22278113626606,394.8366917129633,402.21854448781295,363.679384724548,329.9395303277226
4.0,705.4415950191299,687.8579201808508,657.204592886922,642.4829014895311,626.0051819538158,631.3031398529556,379.9752212729253,363.9034595276633,397.909102075094,382.1202966413878,341.3392927355625,312.86066319906826
4.5,698.1536607725849,686.4834802305264,642.6219642525693,593.0619754867537,569.2612097933018,574.0341266469575,409.78533071558843,393.2238312145099,392.8551909314577,347.99027020238753,304.06431620562563,280.0733103360584
5.0,698.1536607725849,686.4834802305264,642.6219642525693,593.0619754867537,569.2612097933018,574.0341266469575,409.78533071558843,393.2238312145099,392.8551909314577,347.99027020238753,304.06431620562563,280.0733103360584
5.5,676.0605749181685,698.6571206052172,643.0979004915636,569.2995041738577,536.7844269545495,534.8304770793854,428.98573550396486,429.96230337758544,396.33707064621336,325.58774231484614,280.2758234845033,253.3456115129869
6.0,621.2834698563855,699.8363690678015,647.2916971457005,553.6103969866791,513.6579130568372,500.6680537908427,421.84337090320975,458.6445786984165,403.76543510177544,307.61040865165376,260.9673813511082,229.29245720009706
6.5,527.3645879727981,676.9396475542757,648.3564431240227,536.4496729799093,492.89520963674215,472.7268230790217,363.64223228727116,467.3669349898671,410.5439501568915,289.36642110923077,248.82802213864008,205.66712307450493
7.0,421.559699366223,629.531672667672,627.7469881278669,519.4184407471954,475.99584541870246,448.64092270719067,251.90019121689497,450.18900206761845,408.35027934589027,282.01923950902597,234.192491716116,183.90380280486247
7.5,421.559699366223,629.531672667672,627.7469881278669,519.4184407471954,475.99584541870246,448.64092270719067,251.90019121689497,450.18900206761845,408.35027934589027,282.01923950902597,234.192491716116,183.90380280486247
8.0,343.1293540789662,565.3439133570349,582.453357473803,503.1795565863299,457.6438914759055,431.97130253977707,119.01944251935342,412.5444130902302,392.65648474276776,279.7754538076924,214.44588477027844,170.03155195205423
8.5,310.0116639267412,499.71683033896556,541.4854530806267,479.10647066473047,442.7869346960859,417.67227505920135,46.117226748026816,369.83014267892395,380.7608412945697,273.5898090895617,208.64429245295474,155.1603810536335
9.0,301.91806531755606,439.7384747469773,500.1202981538241,452.7723668685029,428.6075476502226,404.3229172569667,33.18818006833564,316.7666878292066,359.32473776513626,269.37578953179565,205.751790814405,142.93172725060717
9.5,300.35337892479447,381.2615770492533,452.0588198294281,427.800865441817,409.77947349938756,390.4844757569448,32.15902186026901,239.60104397456988,320.3957213567814,255.2253477869408,194.6575567076688,134.51814251409272
10.0,300.35337892479447,381.2615770492533,452.0588198294281,427.800865441817,409.77947349938756,390.4844757569448,32.15902186026901,239.60104397456988,320.3957213567814,255.2253477869408,194.6575567076688,134.51814251409272
10.5,300.12724089180284,337.1146260389287,404.80785042526264,404.6137478150351,389.2719095030901,376.9153367359932,32.093614265659674,148.28168860615244,270.7822641878362,232.21652492196242,175.5956831528239,122.43151244782072
11.0,300.0985109923423,311.98271363306344,364.30408171668114,377.33163151097915,370.04557318411815,362.9067502027539,32.08817818206955,70.57981535326267,205.54037125219173,191.35434297808766,151.92621326271768,108.45423823439774
11.5,300.0958940310939,301.8726498557912,318.6781376319169,338.5092128749401,341.6957561758043,342.70341636087784,32.087648737639796,34.4404721799946,73.2926478268216,110.258039483535,110.38945657085986,81.94352642542296
12.0,300.0958940310939,301.8726498557912,318.6781376319169,338.5092128749401,341.6957561758043,342.70341636087784,32.087648737639796,34.4404721799946,73.2926478268216,110.258039483535,110.38945657085986,81.94352642542296
12.5,300.0958940310939,301.8726498557912,318.6781376319169,338.5092128749401,341.6957561758043,342.70341636087784,32.087648737639796,34.4404721799946,73.2926478268216,110.258039483535,110.38945657085986,81.94352642542296
