cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,873.5057279792023,970.0229721033228,1033.112010805734,1060.8205885850082,1013.5767126451802,957.6899682868974,131.70805833763427,152.142846101092,214.59666152616668,287.2184158819255,335.5749639251251,351.0175055081027
0.5,873.5057279792023,970.0229721033228,1035.1365068962198,1060.8205885850082,1013.5767126451802,957.6899682868974,131.70805833763427,152.142846101092,233.4300177134357,287.2184158819255,335.5749639251251,351.0175055081027
1.0,918.0124825969992,928.5755068866144,978.1262788501882,999.5413503897462,974.8756314027435,914.4055313304447,145.92379043261138,210.75766035284474,294.2353581311636,329.33012348890344,354.110720349353,363.9561380236319
1.5,872.0069435637711,845.3897527041053,912.5592174968906,917.1160430265342,907.9314486654744,850.2188582637749,200.61429815997096,284.1085001227575,322.4731155853294,353.71018622887783,368.0021295334803,362.4389765439407
2.0,815.2327350936125,884.5530197951738,856.6544254040041,841.2155070751816,824.8591940683741,776.3273922032795,286.0258804204761,289.78471608999683,339.67061170961074,362.90969616271656,364.93335940158823,353.54107862350196
2.5,878.7328465886966,884.5530197951738,856.6544254040041,841.2155070751816,824.8591940683741,776.3273922032795,250.36013482705644,289.78471608999683,339.67061170961074,362.90969616271656,364.93335940158823,353.54107862350196
3.0,830.4165898747393,792.6061866559469,757.6450606836765,743.9477388630906,742.601054554433,714.0444937102408,334.4301000755097,332.88819739026866,371.2928209249473,370.9511016474321,359.7055190919802,342.25482895011515
3.5,780.570082859738,730.7275288005635,702.3355306658395,677.9078309391144,675.6464621952222,662.6511685142901,384.0721216878471,374.2333178484027,394.0408667407114,371.89977389911115,347.7479834718796,319.4778188962594
4.0,761.958803512854,737.2780979526644,690.6396686172199,645.2073865381589,629.6429288762417,616.6486469832795,425.99380543091394,399.5438775585178,396.73251358072275,358.9667794561614,331.2856720355319,295.467258750432
4.5,758.0928260609738,773.1192185137298,696.9518767920288,624.5954737895157,597.1386395473338,582.9592720944482,441.136857051125,440.26919927780307,402.3179566545156,345.7000019291316,307.7456300141876,272.05180080587235
5.0,758.0928260609738,773.1192185137298,696.9518767920288,624.5954737895157,597.1386395473338,582.9592720944482,441.136857051125,440.26919927780307,402.3179566545156,345.7000019291316,307.7456300141876,272.05180080587235
5.5,723.6609718150474,795.9177638453865,716.1424862418077,619.1893799164507,571.7829710457689,545.6490961125667,448.9123340317115,485.35187540592005,420.1720212911684,337.07911160638724,287.87998297396337,251.1446546701092
6.0,652.092066765133,794.7022490337032,727.2505864923585,623.0092848758454,549.0616387530409,509.5521532228182,441.55922332896176,514.5289827224334,437.66349133648606,335.37199330597815,271.27139033153543,232.65049765211577
6.5,560.4151954340848,763.7406142152801,720.0589614811768,621.076796750992,524.1842733776904,482.69796109580267,405.0754262436062,524.010196754957,450.8671589701059,337.78865915971545,252.38868518104422,213.38419339824722
7.0,467.4016402740644,710.8848336847277,695.0879467415406,606.4253911059026,506.10596510413166,463.9700644984172,332.2981123297111,510.26305585389036,453.3734123704198,337.89723553851394,237.49426966279762,196.12923849512617
7.5,467.4016402740644,710.8848336847277,695.0879467415406,606.4253911059026,506.10596510413166,463.9700644984172,332.2981123297111,510.26305585389036,453.3734123704198,337.89723553851394,237.49426966279762,196.12923849512617
8.0,381.3510545893623,637.2446047554289,659.1864895216279,586.5862990379827,488.83380648883247,446.17674248217645,204.22970745363588,471.7278228188812,441.547023524137,333.8396828184272,226.8785761552187,177.3746993585
8.5,325.92137510180856,552.7408019394478,611.3742362099031,560.0861942983244,474.36617772675254,433.39272162127486,90.68139245230434,418.1933709918124,419.17963448178074,323.13508654014015,224.9172582920232,163.00392791716288
9.0,304.41172525730957,474.28358039058764,556.562565295559,526.8543691088153,456.4779692057653,420.1327837055638,43.452047180051196,357.9525239523442,394.2631878855172,305.75944050100986,214.09089325520853,152.57835701662174
9.5,298.9532051738961,406.72987886364984,499.0157289536786,488.7540389595603,437.47372509245486,408.60171875154765,34.870381201818915,276.40404095460735,357.8618486615992,286.1533291121259,208.48856117030803,144.5257299045649
10.0,298.9532051738961,406.72987886364984,499.0157289536786,488.7540389595603,437.47372509245486,408.60171875154765,34.870381201818915,276.40404095460735,357.8618486615992,286.1533291121259,208.48856117030803,144.5257299045649
10.5,297.9025229308134,350.8309163510251,444.3021438061811,452.830002212347,417.4092754869162,394.2714712644246,34.09960234639632,174.26955249611814,318.58708344892636,272.36827181586204,200.70834381668627,126.66130066616493
11.0,297.7450136196813,317.50248812883996,398.7369333641416,419.0001697270336,399.1270424574719,378.21208745695805,34.0813267362868,98.00085349555393,270.32071870576783,249.36562295241328,182.74229401915886,113.03277761623328
11.5,297.72002728082174,302.6783503683174,338.78075154168226,369.7673326540454,367.98950258924884,357.3962018831457,34.07916760755083,48.911003956736586,143.24977335285462,182.75239735851318,152.0976459379605,97.84896096969004
12.0,297.72002728082174,302.6783503683174,338.78075154168226,369.7673326540454,367.98950258924884,357.3962018831457,34.07916760755083,48.911003956736586,143.24977335285462,182.75239735851318,152.0976459379605,97.84896096969004
12.5,297.72002728082174,302.6783503683174,338.78075154168226,369.7673326540454,367.98950258924884,357.3962018831457,34.07916760755083,48.911003956736586,143.24977335285462,182.75239735851318,152.0976459379605,97.84896096969004
