m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
z-HF,HF_600,HF_750,HF_900,CHF_600,CHF_750,CHF_900,RHF_600,RHF_750,RHF_900,z-T,T_600_x=0.00_y=0.00,T_600_x=0.10_y=0.00,T_600_x=0.20_y=0.00,T_600_x=0.30_y=0.00,T_600_x=0.40_y=0.00,T_600_x=0.50_y=0.00,T_600_x=0.60_y=0.00,T_600_x=0.70_y=0.00,T_600_x=0.80_y=0.00,T_600_x=0.00_y=0.23,T_600_x=0.10_y=0.23,T_600_x=0.20_y=0.23,T_600_x=0.30_y=0.23,T_600_x=0.40_y=0.23,T_600_x=0.50_y=0.23,T_600_x=0.60_y=0.23,T_600_x=0.70_y=0.23,T_600_x=0.80_y=0.23,T_600_x=0.00_y=0.41,T_600_x=0.10_y=0.41,T_600_x=0.20_y=0.41,T_600_x=0.30_y=0.41,T_600_x=0.40_y=0.41,T_600_x=0.50_y=0.41,T_600_x=0.60_y=0.41,T_600_x=0.70_y=0.41,T_600_x=0.80_y=0.41,T_750_x=0.00_y=0.00,T_750_x=0.10_y=0.00,T_750_x=0.20_y=0.00,T_750_x=0.30_y=0.00,T_750_x=0.40_y=0.00,T_750_x=0.50_y=0.00,T_750_x=0.60_y=0.00,T_750_x=0.70_y=0.00,T_750_x=0.80_y=0.00,T_750_x=0.00_y=0.23,T_750_x=0.10_y=0.23,T_750_x=0.20_y=0.23,T_750_x=0.30_y=0.23,T_750_x=0.40_y=0.23,T_750_x=0.50_y=0.23,T_750_x=0.60_y=0.23,T_750_x=0.70_y=0.23,T_750_x=0.80_y=0.23,T_750_x=0.00_y=0.41,T_750_x=0.10_y=0.41,T_750_x=0.20_y=0.41,T_750_x=0.30_y=0.41,T_750_x=0.40_y=0.41,T_750_x=0.50_y=0.41,T_750_x=0.60_y=0.41,T_750_x=0.70_y=0.41,T_750_x=0.80_y=0.41,T_900_x=0.00_y=0.00,T_900_x=0.10_y=0.00,T_900_x=0.20_y=0.00,T_900_x=0.30_y=0.00,T_900_x=0.40_y=0.00,T_900_x=0.50_y=0.00,T_900_x=0.60_y=0.00,T_900_x=0.70_y=0.00,T_900_x=0.80_y=0.00,T_900_x=0.00_y=0.23,T_900_x=0.10_y=0.23,T_900_x=0.20_y=0.23,T_900_x=0.30_y=0.23,T_900_x=0.40_y=0.23,T_900_x=0.50_y=0.23,T_900_x=0.60_y=0.23,T_900_x=0.70_y=0.23,T_900_x=0.80_y=0.23,T_900_x=0.00_y=0.41,T_900_x=0.10_y=0.41,T_900_x=0.20_y=0.41,T_900_x=0.30_y=0.41,T_900_x=0.40_y=0.41,T_900_x=0.50_y=0.41,T_900_x=0.60_y=0.41,T_900_x=0.70_y=0.41,T_900_x=0.80_y=0.41
 2.0000000E-002, 2.6951131E+001, 4.1685627E+001, 5.6816753E+001, 7.6364605E+000, 1.1122788E+001, 1.4828935E+001, 1.9314671E+001, 3.0562839E+001, 4.1987818E+001,-9.0000000E-001, 7.8507604E+001, 1.3015880E+002, 1.2145187E+002, 1.1272293E+002, 1.0430366E+002, 9.3318997E+001, 8.1616248E+001, 7.8807229E+001, 7.3579281E+001, 7.0912578E+001, 1.2178265E+002, 1.1226259E+002, 1.0421334E+002, 9.9652647E+001, 9.3122846E+001, 8.1386205E+001, 7.8925739E+001, 7.3553432E+001, 6.1860749E+001, 1.0135916E+002, 9.2075282E+001, 8.6832991E+001, 8.1986422E+001, 7.8154545E+001, 7.0631839E+001, 6.8432599E+001, 6.3739660E+001, 1.1497440E+002, 1.9094583E+002, 1.7754057E+002, 1.6242435E+002, 1.4813181E+002, 1.3865203E+002, 1.1968751E+002, 1.1270523E+002, 1.0252631E+002, 1.1157808E+002, 1.8760355E+002, 1.7160953E+002, 1.5519463E+002, 1.4122495E+002, 1.2995092E+002, 1.1627476E+002, 1.1165160E+002, 1.0179963E+002, 8.9522698E+001, 1.5024436E+002, 1.3422422E+002, 1.2498359E+002, 1.1748774E+002, 1.0821656E+002, 9.6981651E+001, 9.3518665E+001, 8.7697865E+001, 1.4119134E+002, 2.3116138E+002, 2.1630048E+002, 1.9986764E+002, 1.8394647E+002, 1.6890330E+002, 1.4233217E+002, 1.3636039E+002, 1.2495534E+002, 1.3239714E+002, 2.2469363E+002, 2.0383956E+002, 1.8675041E+002, 1.7303045E+002, 1.5888841E+002, 1.4119821E+002, 1.3602946E+002, 1.2674328E+002, 1.1109329E+002, 1.8467982E+002, 1.6418813E+002, 1.5385999E+002, 1.4437351E+002, 1.3223778E+002, 1.1975842E+002, 1.1576516E+002, 1.0674158E+002
 7.0185185E-002, 2.1849316E+001, 3.5018277E+001, 4.9599519E+001, 5.1275664E+000, 7.4766495E+000, 1.0326405E+001, 1.6721750E+001, 2.7541628E+001, 3.9273113E+001,-8.0000000E-001, 2.0197835E+002, 1.6065158E+002, 1.3730600E+002, 1.2270449E+002, 1.0821532E+002, 9.5534990E+001, 8.4184327E+001, 8.0832471E+001, 7.3689325E+001, 1.8903039E+002, 1.5144031E+002, 1.2558181E+002, 1.1371387E+002, 1.0448104E+002, 9.3071763E+001, 8.3331224E+001, 8.0830854E+001, 7.4196411E+001, 1.5433122E+002, 1.2629208E+002, 1.0543208E+002, 9.4954551E+001, 8.6641578E+001, 7.9220733E+001, 7.0867626E+001, 6.7879601E+001, 6.3168351E+001, 3.0203738E+002, 2.3686733E+002, 2.0321137E+002, 1.7580084E+002, 1.5496552E+002, 1.3942149E+002, 1.2176088E+002, 1.1374865E+002, 1.0267414E+002, 2.9766270E+002, 2.3717679E+002, 1.9154276E+002, 1.6980147E+002, 1.4891318E+002, 1.3192492E+002, 1.1747736E+002, 1.1169653E+002, 1.0101272E+002, 2.4353565E+002, 1.8528782E+002, 1.5515798E+002, 1.3976420E+002, 1.2589007E+002, 1.1119218E+002, 9.8913782E+001, 9.3840560E+001, 8.5898603E+001, 3.7361596E+002, 2.9450097E+002, 2.4858709E+002, 2.1748768E+002, 1.9199199E+002, 1.6920202E+002, 1.4582548E+002, 1.3921515E+002, 1.2565056E+002, 3.6531677E+002, 2.8519856E+002, 2.3273299E+002, 2.0578244E+002, 1.7978339E+002, 1.6120313E+002, 1.4373068E+002, 1.3790061E+002, 1.2767021E+002, 3.0609280E+002, 2.3210521E+002, 1.9124334E+002, 1.7158414E+002, 1.5286527E+002, 1.3415468E+002, 1.1977512E+002, 1.1450664E+002, 1.0504519E+002
 1.2037037E-001, 2.0067799E+001, 3.3339032E+001, 4.8915588E+001, 5.1237846E+000, 7.6980392E+000, 1.0856887E+001, 1.4944014E+001, 2.5640993E+001, 3.8058702E+001,-7.0000000E-001, 2.2121563E+002, 1.7798321E+002, 1.5189681E+002, 1.3309367E+002, 1.1676894E+002, 1.0306958E+002, 8.9396344E+001, 8.5624540E+001, 7.6838943E+001, 2.1044954E+002, 1.7181894E+002, 1.4187892E+002, 1.2425962E+002, 1.1144139E+002, 9.9994797E+001, 8.8173984E+001, 8.5753289E+001, 7.7241170E+001, 1.7235256E+002, 1.4213201E+002, 1.1866513E+002, 1.0689754E+002, 9.5811171E+001, 8.5214996E+001, 7.3885132E+001, 7.0408645E+001, 6.5575504E+001, 3.3073925E+002, 2.6762285E+002, 2.2457816E+002, 1.9113620E+002, 1.6867058E+002, 1.5056140E+002, 1.2791791E+002, 1.2025720E+002, 1.0856571E+002, 3.3191220E+002, 2.6974732E+002, 2.2030010E+002, 1.8701760E+002, 1.6183244E+002, 1.4290033E+002, 1.2359868E+002, 1.1701612E+002, 1.0537837E+002, 2.7495153E+002, 2.1007437E+002, 1.7414373E+002, 1.5802535E+002, 1.4088683E+002, 1.2281743E+002, 1.0525788E+002, 9.9134488E+001, 8.9507086E+001, 4.0513811E+002, 3.2402950E+002, 2.7577889E+002, 2.3609999E+002, 2.0723631E+002, 1.8229205E+002, 1.5531558E+002, 1.4885900E+002, 1.3390127E+002, 4.0058215E+002, 3.2362773E+002, 2.6322722E+002, 2.2485047E+002, 1.9626272E+002, 1.7528021E+002, 1.5266668E+002, 1.4744424E+002, 1.3601293E+002, 3.4270499E+002, 2.6325673E+002, 2.1911862E+002, 1.9414429E+002, 1.6937606E+002, 1.4620770E+002, 1.2650328E+002, 1.2023601E+002, 1.1044247E+002
 1.7055556E-001, 1.5179001E+001, 2.6205295E+001, 3.9288736E+001, 2.5832476E+000, 3.4805811E+000, 4.4102979E+000, 1.2595754E+001, 2.2724714E+001, 3.4878439E+001,-6.0000000E-001, 2.3722503E+002, 1.9614962E+002, 1.6317662E+002, 1.4050530E+002, 1.2155862E+002, 1.0547996E+002, 8.9120703E+001, 8.5328907E+001, 7.6842801E+001, 2.2742905E+002, 1.8391697E+002, 1.5175897E+002, 1.3171407E+002, 1.1392231E+002, 1.0046457E+002, 8.7694148E+001, 8.5229804E+001, 7.7583406E+001, 1.9896124E+002, 1.5691457E+002, 1.3092143E+002, 1.1486494E+002, 9.9578935E+001, 8.5897812E+001, 7.3604450E+001, 7.0418953E+001, 6.6613252E+001, 3.5257345E+002, 2.8973692E+002, 2.3943036E+002, 2.0297365E+002, 1.7463362E+002, 1.5261275E+002, 1.2636607E+002, 1.1990767E+002, 1.0901524E+002, 3.5721882E+002, 2.9007742E+002, 2.3675128E+002, 1.9914924E+002, 1.6706057E+002, 1.4426077E+002, 1.2231633E+002, 1.1589983E+002, 1.0544584E+002, 3.0413606E+002, 2.2770161E+002, 1.9041680E+002, 1.7049486E+002, 1.4800188E+002, 1.2588142E+002, 1.0580222E+002, 9.9881617E+001, 9.0972169E+001, 4.3084803E+002, 3.5036643E+002, 2.9260552E+002, 2.4882311E+002, 2.1447293E+002, 1.8552354E+002, 1.5523764E+002, 1.4892917E+002, 1.3555093E+002, 4.2644327E+002, 3.4511778E+002, 2.8066548E+002, 2.3640513E+002, 2.0314270E+002, 1.7684251E+002, 1.5222657E+002, 1.4794725E+002, 1.3684665E+002, 3.9069713E+002, 2.9305056E+002, 2.4233647E+002, 2.1061912E+002, 1.7705606E+002, 1.4920104E+002, 1.2666684E+002, 1.2098246E+002, 1.1226484E+002
 2.2074074E-001, 1.3198357E+001, 2.3415128E+001, 3.5947779E+001, 2.3000775E+000, 3.1226262E+000, 4.0839865E+000, 1.0898279E+001, 2.0292502E+001, 3.1863793E+001,-5.0000000E-001, 2.7158980E+002, 2.1446764E+002, 1.7318575E+002, 1.4465877E+002, 1.2291256E+002, 1.0556619E+002, 8.8294773E+001, 8.4459273E+001, 7.6235300E+001, 2.4916782E+002, 1.9513790E+002, 1.5869830E+002, 1.3467857E+002, 1.1476025E+002, 1.0021486E+002, 8.6579633E+001, 8.3985466E+001, 7.6798684E+001, 2.5148301E+002, 1.7912528E+002, 1.4541771E+002, 1.2089381E+002, 1.0068857E+002, 8.5355826E+001, 7.3217748E+001, 7.0173392E+001, 6.6750147E+001, 3.9361704E+002, 3.1159009E+002, 2.5257135E+002, 2.0865698E+002, 1.7662620E+002, 1.5254812E+002, 1.2443721E+002, 1.1841769E+002, 1.0730743E+002, 4.0327726E+002, 3.1705778E+002, 2.5016766E+002, 2.0386562E+002, 1.6742397E+002, 1.4345763E+002, 1.1997413E+002, 1.1356872E+002, 1.0375158E+002, 3.6797634E+002, 2.6204088E+002, 2.0859055E+002, 1.8081067E+002, 1.5208660E+002, 1.2682329E+002, 1.0550901E+002, 9.9324153E+001, 9.0824742E+001, 4.7587246E+002, 3.7177345E+002, 3.0821071E+002, 2.5336613E+002, 2.1623779E+002, 1.8665848E+002, 1.5423851E+002, 1.4741143E+002, 1.3450442E+002, 4.9259442E+002, 3.7335318E+002, 2.9097718E+002, 2.4227543E+002, 2.0453209E+002, 1.7607688E+002, 1.5030455E+002, 1.4579385E+002, 1.3430745E+002, 4.7562080E+002, 3.4507870E+002, 2.6603140E+002, 2.2170831E+002, 1.8077062E+002, 1.4919924E+002, 1.2547139E+002, 1.1988840E+002, 1.1150132E+002
 2.7092593E-001, 1.1688958E+001, 2.1205678E+001, 3.3443192E+001, 2.0735085E+000, 2.8534952E+000, 3.9826959E+000, 9.6154494E+000, 1.8352182E+001, 2.9460497E+001,-4.0000000E-001, 3.3417653E+002, 2.3748265E+002, 1.7876530E+002, 1.4545260E+002, 1.2268242E+002, 1.0547634E+002, 8.9370676E+001, 8.5606177E+001, 7.7638706E+001, 3.3110067E+002, 2.1298446E+002, 1.6372203E+002, 1.3574083E+002, 1.1444739E+002, 1.0040358E+002, 8.7632834E+001, 8.5024376E+001, 7.7686587E+001, 3.0102469E+002, 2.0028358E+002, 1.5280598E+002, 1.2322701E+002, 1.0119740E+002, 8.6243487E+001, 7.4625002E+001, 7.1416029E+001, 6.7607601E+001, 4.5759021E+002, 3.3432066E+002, 2.6145066E+002, 2.0925111E+002, 1.7563816E+002, 1.5104837E+002, 1.2484111E+002, 1.1964839E+002, 1.0803115E+002, 5.7660758E+002, 3.6419020E+002, 2.6086500E+002, 2.0418362E+002, 1.6623131E+002, 1.4267342E+002, 1.2013851E+002, 1.1395566E+002, 1.0401551E+002, 4.6649435E+002, 3.3789293E+002, 2.2918452E+002, 1.8513249E+002, 1.5453099E+002, 1.2881767E+002, 1.0709703E+002, 1.0047085E+002, 9.1707691E+001, 5.4284716E+002, 4.0227978E+002, 3.1492946E+002, 2.5523215E+002, 2.1555095E+002, 1.8571825E+002, 1.5518121E+002, 1.4839662E+002, 1.3508102E+002, 6.8068521E+002, 4.4018058E+002, 3.0169154E+002, 2.4340615E+002, 2.0365607E+002, 1.7502110E+002, 1.5048717E+002, 1.4580528E+002, 1.3368744E+002, 6.3357460E+002, 4.2450476E+002, 2.8252838E+002, 2.2533273E+002, 1.8113187E+002, 1.4965081E+002, 1.2663592E+002, 1.2064862E+002, 1.1118915E+002
 3.2111111E-001, 1.0516925E+001, 1.9425636E+001, 3.1381366E+001, 1.8968338E+000, 2.6720526E+000, 3.8366758E+000, 8.6200915E+000, 1.6753583E+001, 2.7544690E+001,-3.0000000E-001, 5.2508169E+002, 3.1588543E+002, 1.8966644E+002, 1.4687563E+002, 1.2314131E+002, 1.0635685E+002, 9.1094484E+001, 8.6882757E+001, 7.7785343E+001, 5.6848680E+002, 2.9223980E+002, 1.7174953E+002, 1.3770737E+002, 1.1623138E+002, 1.0140284E+002, 8.9003290E+001, 8.5643487E+001, 7.7077992E+001, 4.6280783E+002, 2.8901196E+002, 1.5818817E+002, 1.2273796E+002, 1.0287579E+002, 8.7840115E+001, 7.5373595E+001, 7.1661257E+001, 6.6380483E+001, 6.2263142E+002, 4.0742373E+002, 2.7194101E+002, 2.1136716E+002, 1.7600671E+002, 1.5051535E+002, 1.2640196E+002, 1.2113259E+002, 1.0770498E+002, 8.1022650E+002, 5.4471862E+002, 3.0819575E+002, 2.0988495E+002, 1.6853414E+002, 1.4336716E+002, 1.2121271E+002, 1.1449101E+002, 1.0322565E+002, 6.3833985E+002, 4.9115788E+002, 2.9784597E+002, 1.9212034E+002, 1.5660233E+002, 1.3036840E+002, 1.0814067E+002, 1.0074942E+002, 9.0397010E+001, 7.2000034E+002, 4.6898307E+002, 3.2493804E+002, 2.5754439E+002, 2.1570155E+002, 1.8489110E+002, 1.5632167E+002, 1.4929590E+002, 1.3396609E+002, 9.3715539E+002, 6.1794335E+002, 3.5101110E+002, 2.4701125E+002, 2.0522732E+002, 1.7508815E+002, 1.5108340E+002, 1.4597279E+002, 1.3175262E+002, 8.6532385E+002, 6.3955411E+002, 3.6325561E+002, 2.2635287E+002, 1.8332811E+002, 1.5150371E+002, 1.2810584E+002, 1.2088005E+002, 1.0914508E+002
 3.7129630E-001, 9.5431970E+000, 1.8041228E+001, 2.9643077E+001, 1.7454453E+000, 2.6231006E+000, 3.7255004E+000, 7.7977517E+000, 1.5418127E+001, 2.5917577E+001,-2.0000000E-001, 7.7788589E+002, 5.1661786E+002, 2.5888627E+002, 1.5094757E+002, 1.2336093E+002, 1.0639645E+002, 8.4714843E+001, 7.9675688E+001, 7.0123834E+001, 8.2465919E+002, 5.2186072E+002, 2.2336443E+002, 1.4137391E+002, 1.1674091E+002, 1.0109388E+002, 8.1895882E+001, 7.7630363E+001, 6.9012676E+001, 6.7261285E+002, 5.0203388E+002, 2.5639427E+002, 1.2428224E+002, 1.0252695E+002, 8.6397601E+001, 6.8821061E+001, 6.4863158E+001, 5.9252618E+001, 8.6330445E+002, 5.7299950E+002, 3.3191775E+002, 2.1520947E+002, 1.7625814E+002, 1.4968322E+002, 1.1890248E+002, 1.1241750E+002, 9.8155171E+001, 9.8480245E+002, 7.5328154E+002, 4.3684945E+002, 2.4241381E+002, 1.7417116E+002, 1.4229408E+002, 1.1292195E+002, 1.0587437E+002, 9.4207903E+001, 8.0039167E+002, 6.6715490E+002, 4.4576416E+002, 2.5381496E+002, 1.6192810E+002, 1.2875763E+002, 9.9113894E+001, 9.2360818E+001, 8.2011046E+001, 9.5016061E+002, 6.3220944E+002, 3.6297676E+002, 2.6049785E+002, 2.1600387E+002, 1.8397654E+002, 1.4746173E+002, 1.3934885E+002, 1.2288806E+002, 1.0475407E+003, 8.3620153E+002, 4.5866028E+002, 2.8138742E+002, 2.0512511E+002, 1.7447441E+002, 1.4184372E+002, 1.3549623E+002, 1.2047031E+002, 9.9534328E+002, 8.6560706E+002, 5.5944682E+002, 2.9869846E+002, 1.8757575E+002, 1.5055827E+002, 1.1986770E+002, 1.1277289E+002, 1.0049207E+002
 4.2148148E-001, 8.7685658E+000, 1.6848375E+001, 2.8238696E+001, 1.6654509E+000, 2.6020439E+000, 3.7573667E+000, 7.1031150E+000, 1.4246331E+001, 2.4481329E+001,-1.0000000E-001, 9.6639098E+002, 7.7880875E+002, 4.5517396E+002, 1.9851638E+002, 1.1287192E+002, 9.3842636E+001, 7.4636806E+001, 7.0636132E+001, 6.3433611E+001, 1.0027332E+003, 8.0023109E+002, 4.1901675E+002, 1.6217757E+002, 1.0642013E+002, 8.8956613E+001, 7.2431294E+001, 6.9108937E+001, 6.2762168E+001, 9.0480151E+002, 7.6430908E+002, 4.4718302E+002, 1.7982023E+002, 9.3569002E+001, 7.6115858E+001, 6.2027768E+001, 5.9032874E+001, 5.4859114E+001, 1.0527225E+003, 8.4720596E+002, 4.8847904E+002, 2.4007891E+002, 1.6177626E+002, 1.3465282E+002, 1.0663405E+002, 1.0079686E+002, 8.9407111E+001, 1.0722768E+003, 9.4884732E+002, 6.3015293E+002, 3.1570392E+002, 1.7501607E+002, 1.3084757E+002, 1.0170505E+002, 9.6118265E+001, 8.6994784E+001, 1.0348762E+003, 8.6378365E+002, 6.6292041E+002, 3.8133677E+002, 1.7516161E+002, 1.1748939E+002, 9.0049785E+001, 8.4845190E+001, 7.6525134E+001, 1.1064590E+003, 9.0909068E+002, 5.0870072E+002, 2.6142629E+002, 1.9946203E+002, 1.6667538E+002, 1.3306842E+002, 1.2629801E+002, 1.1295127E+002, 1.1246765E+003, 9.8315297E+002, 6.7326399E+002, 3.2883654E+002, 1.9249157E+002, 1.5832835E+002, 1.2879987E+002, 1.2336265E+002, 1.1144961E+002, 1.1181079E+003, 1.0430778E+003, 8.1630117E+002, 4.4710154E+002, 2.0472316E+002, 1.3855703E+002, 1.1069705E+002, 1.0504582E+002, 9.5164736E+001
