m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
z-HF,HF_600,HF_750,HF_900,CHF_600,CHF_750,CHF_900,RHF_600,RHF_750,RHF_900,z-T,T_600_x=0.00_y=0.00,T_600_x=0.10_y=0.00,T_600_x=0.20_y=0.00,T_600_x=0.30_y=0.00,T_600_x=0.40_y=0.00,T_600_x=0.50_y=0.00,T_600_x=0.60_y=0.00,T_600_x=0.70_y=0.00,T_600_x=0.80_y=0.00,T_600_x=0.00_y=0.23,T_600_x=0.10_y=0.23,T_600_x=0.20_y=0.23,T_600_x=0.30_y=0.23,T_600_x=0.40_y=0.23,T_600_x=0.50_y=0.23,T_600_x=0.60_y=0.23,T_600_x=0.70_y=0.23,T_600_x=0.80_y=0.23,T_600_x=0.00_y=0.41,T_600_x=0.10_y=0.41,T_600_x=0.20_y=0.41,T_600_x=0.30_y=0.41,T_600_x=0.40_y=0.41,T_600_x=0.50_y=0.41,T_600_x=0.60_y=0.41,T_600_x=0.70_y=0.41,T_600_x=0.80_y=0.41,T_750_x=0.00_y=0.00,T_750_x=0.10_y=0.00,T_750_x=0.20_y=0.00,T_750_x=0.30_y=0.00,T_750_x=0.40_y=0.00,T_750_x=0.50_y=0.00,T_750_x=0.60_y=0.00,T_750_x=0.70_y=0.00,T_750_x=0.80_y=0.00,T_750_x=0.00_y=0.23,T_750_x=0.10_y=0.23,T_750_x=0.20_y=0.23,T_750_x=0.30_y=0.23,T_750_x=0.40_y=0.23,T_750_x=0.50_y=0.23,T_750_x=0.60_y=0.23,T_750_x=0.70_y=0.23,T_750_x=0.80_y=0.23,T_750_x=0.00_y=0.41,T_750_x=0.10_y=0.41,T_750_x=0.20_y=0.41,T_750_x=0.30_y=0.41,T_750_x=0.40_y=0.41,T_750_x=0.50_y=0.41,T_750_x=0.60_y=0.41,T_750_x=0.70_y=0.41,T_750_x=0.80_y=0.41,T_900_x=0.00_y=0.00,T_900_x=0.10_y=0.00,T_900_x=0.20_y=0.00,T_900_x=0.30_y=0.00,T_900_x=0.40_y=0.00,T_900_x=0.50_y=0.00,T_900_x=0.60_y=0.00,T_900_x=0.70_y=0.00,T_900_x=0.80_y=0.00,T_900_x=0.00_y=0.23,T_900_x=0.10_y=0.23,T_900_x=0.20_y=0.23,T_900_x=0.30_y=0.23,T_900_x=0.40_y=0.23,T_900_x=0.50_y=0.23,T_900_x=0.60_y=0.23,T_900_x=0.70_y=0.23,T_900_x=0.80_y=0.23,T_900_x=0.00_y=0.41,T_900_x=0.10_y=0.41,T_900_x=0.20_y=0.41,T_900_x=0.30_y=0.41,T_900_x=0.40_y=0.41,T_900_x=0.50_y=0.41,T_900_x=0.60_y=0.41,T_900_x=0.70_y=0.41,T_900_x=0.80_y=0.41
 2.0000000E-002, 2.6351444E+001, 3.8158169E+001, 4.9558616E+001, 6.6066557E+000, 8.1665406E+000, 8.8468261E+000, 1.9744789E+001, 2.9991628E+001, 4.0711789E+001,-9.0000000E-001, 1.2550947E+002, 1.2820660E+002, 1.1425848E+002, 1.1003565E+002, 9.8745670E+001, 8.6055200E+001, 7.7096999E+001, 7.4352365E+001, 6.9302112E+001, 1.2160933E+002, 1.2329382E+002, 1.0638606E+002, 9.9347762E+001, 9.2282774E+001, 8.5424076E+001, 7.5842428E+001, 7.2889673E+001, 6.6567055E+001, 9.7005874E+001, 1.0026102E+002, 8.7837293E+001, 8.3508901E+001, 7.7325946E+001, 7.1653579E+001, 6.5532111E+001, 6.3182923E+001, 6.0152062E+001, 1.9374832E+002, 1.9296646E+002, 1.6761804E+002, 1.5944017E+002, 1.4400394E+002, 1.2767677E+002, 1.1148329E+002, 1.0624596E+002, 9.8366202E+001, 1.9497407E+002, 1.8725728E+002, 1.5844964E+002, 1.4477006E+002, 1.2871951E+002, 1.1997341E+002, 1.0826109E+002, 1.0434060E+002, 9.5962269E+001, 1.5365279E+002, 1.4573009E+002, 1.2429973E+002, 1.1792446E+002, 1.0830149E+002, 1.0042055E+002, 9.1697639E+001, 8.8847688E+001, 8.3198722E+001, 2.4789667E+002, 2.4437221E+002, 2.0951861E+002, 1.9701937E+002, 1.7719129E+002, 1.5848415E+002, 1.3926155E+002, 1.3352885E+002, 1.2244762E+002, 2.4814904E+002, 2.4135065E+002, 2.0663091E+002, 1.8535054E+002, 1.6442281E+002, 1.5039041E+002, 1.3565274E+002, 1.3004047E+002, 1.1874056E+002, 1.9646972E+002, 1.8952218E+002, 1.6231171E+002, 1.5284652E+002, 1.3861970E+002, 1.2642301E+002, 1.1297188E+002, 1.0952654E+002, 1.0184019E+002
 7.0185185E-002, 2.2059617E+001, 3.6223929E+001, 4.9956701E+001, 4.5474379E+000, 6.8460453E+000, 8.2407929E+000, 1.7512179E+001, 2.9377883E+001, 4.1715908E+001,-8.0000000E-001, 1.8792441E+002, 1.7442203E+002, 1.2581696E+002, 1.1723299E+002, 1.0198134E+002, 8.8253669E+001, 7.9524651E+001, 7.6144320E+001, 6.9969650E+001, 1.6720178E+002, 1.4663318E+002, 1.1294457E+002, 1.0661581E+002, 9.5699013E+001, 8.6155172E+001, 7.7463961E+001, 7.3709945E+001, 6.8052622E+001, 1.2218972E+002, 1.1373677E+002, 9.6192220E+001, 9.0535368E+001, 8.1002535E+001, 7.3433549E+001, 6.6943007E+001, 6.3863663E+001, 5.9938903E+001, 2.8705150E+002, 2.5273184E+002, 1.8655886E+002, 1.7207143E+002, 1.4872573E+002, 1.3005625E+002, 1.1461235E+002, 1.0957933E+002, 1.0029363E+002, 2.6264183E+002, 2.2391585E+002, 1.6691991E+002, 1.5998003E+002, 1.3496054E+002, 1.2209620E+002, 1.1108569E+002, 1.0640936E+002, 9.7235803E+001, 1.9626051E+002, 1.6923496E+002, 1.4057842E+002, 1.2978943E+002, 1.1463332E+002, 1.0352664E+002, 9.3296991E+001, 8.9449165E+001, 8.2704449E+001, 3.6090283E+002, 3.1687213E+002, 2.3389483E+002, 2.1303681E+002, 1.8427136E+002, 1.6204089E+002, 1.4334606E+002, 1.3756868E+002, 1.2449144E+002, 3.3823036E+002, 2.8968196E+002, 2.1825890E+002, 2.0860137E+002, 1.7175552E+002, 1.5347925E+002, 1.3879630E+002, 1.3272239E+002, 1.2051915E+002, 2.6023473E+002, 2.2611223E+002, 1.7949450E+002, 1.6706635E+002, 1.4666288E+002, 1.2998703E+002, 1.1652801E+002, 1.1114415E+002, 1.0111434E+002
 1.2037037E-001, 1.9235590E+001, 3.3270696E+001, 4.8119232E+001, 3.7052068E+000, 5.8660373E+000, 7.5200648E+000, 1.5530383E+001, 2.7404658E+001, 4.0599167E+001,-7.0000000E-001, 1.9887085E+002, 1.7494867E+002, 1.3787554E+002, 1.2641796E+002, 1.0784666E+002, 9.4600508E+001, 8.3510627E+001, 7.9840258E+001, 7.2871293E+001, 1.8920224E+002, 1.6337734E+002, 1.2850125E+002, 1.1769997E+002, 1.0164670E+002, 9.0234339E+001, 8.0648984E+001, 7.7497168E+001, 7.1617733E+001, 1.3646354E+002, 1.2523164E+002, 1.0782859E+002, 1.0037460E+002, 8.8457878E+001, 7.8522961E+001, 6.9698244E+001, 6.6303042E+001, 6.2077716E+001, 3.0165059E+002, 2.6616235E+002, 2.0512115E+002, 1.8649954E+002, 1.5807657E+002, 1.3802928E+002, 1.2078334E+002, 1.1571473E+002, 1.0577074E+002, 2.9423181E+002, 2.5235332E+002, 1.9408354E+002, 1.7220238E+002, 1.4626790E+002, 1.3057282E+002, 1.1689645E+002, 1.1233157E+002, 1.0217678E+002, 2.2185234E+002, 1.9091358E+002, 1.5877982E+002, 1.4690011E+002, 1.2748598E+002, 1.1200677E+002, 9.8331259E+001, 9.3252909E+001, 8.5655130E+001, 3.8346668E+002, 3.4816512E+002, 2.5767873E+002, 2.3160048E+002, 1.9740756E+002, 1.7420835E+002, 1.5173082E+002, 1.4591611E+002, 1.3145309E+002, 3.8218061E+002, 3.2813380E+002, 2.5536892E+002, 2.2870751E+002, 1.8797477E+002, 1.6417867E+002, 1.4552252E+002, 1.3912712E+002, 1.2741042E+002, 2.8842934E+002, 2.5176148E+002, 2.0650123E+002, 1.8790005E+002, 1.6158658E+002, 1.4067866E+002, 1.2353258E+002, 1.1650802E+002, 1.0612140E+002
 1.7055556E-001, 1.6436294E+001, 2.8706658E+001, 4.2331570E+001, 3.3440553E+000, 4.6177670E+000, 5.4067098E+000, 1.3092239E+001, 2.4088891E+001, 3.6924860E+001,-6.0025000E-001, 2.1779623E+002, 1.8329050E+002, 1.4645826E+002, 1.3284853E+002, 1.1133653E+002, 9.7135773E+001, 8.4315973E+001, 8.0918477E+001, 7.3871701E+001, 2.0729209E+002, 1.7809808E+002, 1.3976624E+002, 1.2302034E+002, 1.0438231E+002, 9.2875457E+001, 8.1666186E+001, 7.9027014E+001, 7.3133844E+001, 1.5721783E+002, 1.4040966E+002, 1.1828549E+002, 1.0766817E+002, 9.2841165E+001, 8.1000321E+001, 7.0627670E+001, 6.7273927E+001, 6.3203286E+001, 3.2192280E+002, 2.7771855E+002, 2.1602405E+002, 1.9507142E+002, 1.6325693E+002, 1.4155654E+002, 1.2212252E+002, 1.1690981E+002, 1.0733573E+002, 3.1949110E+002, 2.7290018E+002, 2.0984172E+002, 1.8224854E+002, 1.5230132E+002, 1.3410940E+002, 1.1819363E+002, 1.1395914E+002, 1.0391918E+002, 2.5976393E+002, 2.1432954E+002, 1.7409655E+002, 1.5871134E+002, 1.3509170E+002, 1.1652923E+002, 1.0028504E+002, 9.4512691E+001, 8.7407245E+001, 4.0647366E+002, 3.5377733E+002, 2.7213775E+002, 2.4367490E+002, 2.0458067E+002, 1.7892181E+002, 1.5351676E+002, 1.4755269E+002, 1.3371912E+002, 4.1536365E+002, 3.5670513E+002, 2.7827066E+002, 2.4074746E+002, 1.9591860E+002, 1.6820639E+002, 1.4640882E+002, 1.4008147E+002, 1.2946361E+002, 3.3571130E+002, 2.8192899E+002, 2.2370664E+002, 2.0227962E+002, 1.6962012E+002, 1.4678285E+002, 1.2537774E+002, 1.1838801E+002, 1.0912676E+002
 2.2074074E-001, 1.4364627E+001, 2.5751452E+001, 3.9025944E+001, 2.8745925E+000, 4.0818249E+000, 4.9530928E+000, 1.1490035E+001, 2.1669627E+001, 3.4072852E+001,-5.0000000E-001, 2.5135181E+002, 2.0470843E+002, 1.5173489E+002, 1.3684372E+002, 1.1275659E+002, 9.7936911E+001, 8.4444741E+001, 8.0944901E+001, 7.3807472E+001, 2.3358540E+002, 1.8776056E+002, 1.4415024E+002, 1.2615296E+002, 1.0590587E+002, 9.3453216E+001, 8.1861448E+001, 7.9006333E+001, 7.3239187E+001, 2.2526941E+002, 1.6844122E+002, 1.2887146E+002, 1.1447710E+002, 9.4935427E+001, 8.2228910E+001, 7.0940546E+001, 6.7482715E+001, 6.3592221E+001, 3.6334970E+002, 2.9421335E+002, 2.2513682E+002, 1.9963005E+002, 1.6451328E+002, 1.4188841E+002, 1.2171069E+002, 1.1638950E+002, 1.0661400E+002, 3.7525737E+002, 2.9478814E+002, 2.1698620E+002, 1.8696217E+002, 1.5457455E+002, 1.3427097E+002, 1.1765962E+002, 1.1331690E+002, 1.0323943E+002, 3.7440623E+002, 2.7782744E+002, 1.9266833E+002, 1.7002504E+002, 1.3766934E+002, 1.1838428E+002, 1.0090212E+002, 9.4992973E+001, 8.7957246E+001, 4.4587854E+002, 3.7196304E+002, 2.8213849E+002, 2.5055623E+002, 2.0721606E+002, 1.7869438E+002, 1.5315951E+002, 1.4640636E+002, 1.3325871E+002, 5.3282152E+002, 4.1313083E+002, 2.8130557E+002, 2.4556990E+002, 1.9701881E+002, 1.6846534E+002, 1.4536938E+002, 1.3931017E+002, 1.2838470E+002, 4.8246605E+002, 3.7443633E+002, 2.4386831E+002, 2.1506584E+002, 1.7460518E+002, 1.4898962E+002, 1.2491386E+002, 1.1842993E+002, 1.0933928E+002
 2.7092593E-001, 1.2677697E+001, 2.3332576E+001, 3.5848757E+001, 2.5052727E+000, 3.6967675E+000, 4.4743957E+000, 1.0172425E+001, 1.9635808E+001, 3.1374361E+001,-4.0000000E-001, 3.4320355E+002, 2.4282226E+002, 1.5377407E+002, 1.3811371E+002, 1.1247276E+002, 9.8098624E+001, 8.4947672E+001, 8.1277307E+001, 7.3933662E+001, 3.6098771E+002, 2.3017202E+002, 1.4364592E+002, 1.2786578E+002, 1.0619174E+002, 9.3010496E+001, 8.2284783E+001, 7.9458930E+001, 7.3266143E+001, 3.1742513E+002, 2.1525548E+002, 1.2748693E+002, 1.1318808E+002, 9.5610785E+001, 8.2808290E+001, 7.1494173E+001, 6.7904074E+001, 6.3930883E+001, 4.2307623E+002, 3.1524045E+002, 2.2896693E+002, 2.0105871E+002, 1.6386167E+002, 1.4165563E+002, 1.2169030E+002, 1.1661424E+002, 1.0606497E+002, 5.5536822E+002, 3.6389695E+002, 2.2014800E+002, 1.8899608E+002, 1.5378530E+002, 1.3384428E+002, 1.1753368E+002, 1.1299362E+002, 1.0248731E+002, 4.8674118E+002, 3.5175560E+002, 1.9940300E+002, 1.6793702E+002, 1.3810565E+002, 1.1898437E+002, 1.0180698E+002, 9.6018077E+001, 8.7826821E+001, 5.1578314E+002, 3.9543123E+002, 2.8649642E+002, 2.5248853E+002, 2.0713316E+002, 1.7832971E+002, 1.5303069E+002, 1.4566815E+002, 1.3266321E+002, 7.4252897E+002, 5.4543008E+002, 2.8947188E+002, 2.4620429E+002, 1.9697727E+002, 1.6810660E+002, 1.4523254E+002, 1.3957548E+002, 1.2776103E+002, 6.1013621E+002, 4.7566337E+002, 2.7447864E+002, 2.1390845E+002, 1.7403482E+002, 1.4877324E+002, 1.2499608E+002, 1.1868346E+002, 1.0908095E+002
 3.2111111E-001, 1.1343566E+001, 2.1348069E+001, 3.3331501E+001, 2.2637397E+000, 3.3841020E+000, 4.2753692E+000, 9.0798263E+000, 1.7963967E+001, 2.9056132E+001,-3.0000000E-001, 5.3559475E+002, 3.7245125E+002, 1.6298352E+002, 1.3915657E+002, 1.1222465E+002, 9.8497982E+001, 8.4834224E+001, 8.0723740E+001, 7.2527624E+001, 6.1528647E+002, 4.0880178E+002, 1.5518528E+002, 1.2942520E+002, 1.0591683E+002, 9.3443892E+001, 8.2068856E+001, 7.8830135E+001, 7.1556215E+001, 4.7922872E+002, 3.7572470E+002, 1.4656611E+002, 1.1303735E+002, 9.3697597E+001, 8.2747141E+001, 7.0974265E+001, 6.7035886E+001, 6.2325398E+001, 6.0893855E+002, 4.2121502E+002, 2.3072794E+002, 2.0101466E+002, 1.6300870E+002, 1.4120098E+002, 1.2119376E+002, 1.1573595E+002, 1.0378052E+002, 7.9157504E+002, 5.6641289E+002, 2.5567707E+002, 1.9633208E+002, 1.5360221E+002, 1.3352752E+002, 1.1660292E+002, 1.1126356E+002, 9.9788199E+001, 6.7112956E+002, 5.5901770E+002, 2.5470078E+002, 1.8648103E+002, 1.3665604E+002, 1.1870590E+002, 1.0112661E+002, 9.5254136E+001, 8.5554957E+001, 7.1638993E+002, 5.0771973E+002, 2.8819938E+002, 2.5217776E+002, 2.0663139E+002, 1.7754832E+002, 1.5223826E+002, 1.4405033E+002, 1.3010382E+002, 9.5420903E+002, 7.6457919E+002, 3.7289402E+002, 2.5770783E+002, 1.9564251E+002, 1.6844215E+002, 1.4507741E+002, 1.3877273E+002, 1.2552015E+002, 8.2144460E+002, 7.1421068E+002, 3.9736970E+002, 2.5780111E+002, 1.7179305E+002, 1.4817944E+002, 1.2408793E+002, 1.1733153E+002, 1.0680474E+002
 3.7129630E-001, 1.0284352E+001, 1.9852283E+001, 3.1292743E+001, 2.0903330E+000, 3.2595146E+000, 4.2025954E+000, 8.1940190E+000, 1.6592769E+001, 2.7090148E+001,-2.0000000E-001, 7.5093780E+002, 5.5918234E+002, 2.2423622E+002, 1.4335105E+002, 1.1128244E+002, 9.7593143E+001, 7.9992154E+001, 7.5383458E+001, 6.6827286E+001, 8.1788178E+002, 6.0038845E+002, 2.3560809E+002, 1.4161845E+002, 1.0579611E+002, 9.2821023E+001, 7.7195277E+001, 7.3234659E+001, 6.5604554E+001, 6.4986412E+002, 5.3723239E+002, 2.4371460E+002, 1.3621958E+002, 9.3620368E+001, 8.0909175E+001, 6.6293804E+001, 6.2223784E+001, 5.7248690E+001, 7.8191222E+002, 5.8126433E+002, 2.4664090E+002, 1.9826200E+002, 1.6155933E+002, 1.3964302E+002, 1.1450944E+002, 1.0841546E+002, 9.5675379E+001, 9.5352216E+002, 7.4157323E+002, 3.3922039E+002, 2.1743322E+002, 1.5497170E+002, 1.3236299E+002, 1.0963094E+002, 1.0346920E+002, 9.1924218E+001, 8.2155212E+002, 7.5000056E+002, 3.9726107E+002, 2.4347365E+002, 1.4232916E+002, 1.1735420E+002, 9.4895997E+001, 8.9006743E+001, 7.9366240E+001, 8.9778832E+002, 6.8678146E+002, 3.1049747E+002, 2.4791786E+002, 2.0431593E+002, 1.7584302E+002, 1.4437365E+002, 1.3551971E+002, 1.2097331E+002, 1.0333855E+003, 8.9352751E+002, 5.1387887E+002, 3.2201934E+002, 1.9723160E+002, 1.6723580E+002, 1.3824591E+002, 1.3109251E+002, 1.1735521E+002, 9.7829393E+002, 8.8508477E+002, 5.6179037E+002, 3.6591944E+002, 1.8548418E+002, 1.4706651E+002, 1.1744900E+002, 1.1045803E+002, 9.9801168E+001
 4.2148148E-001, 9.4717118E+000, 1.8701514E+001, 2.9556775E+001, 2.0290253E+000, 3.2839846E+000, 4.2050097E+000, 7.4426865E+000, 1.5417529E+001, 2.5351765E+001,-1.0000000E-001, 9.7601579E+002, 8.2298847E+002, 4.0568754E+002, 2.0448264E+002, 1.0506312E+002, 8.8760387E+001, 7.2421490E+001, 6.8468443E+001, 6.1460707E+001, 9.9309364E+002, 8.3661695E+002, 4.1812738E+002, 2.1318437E+002, 1.0112468E+002, 8.4319959E+001, 7.0142070E+001, 6.6653103E+001, 6.0452276E+001, 8.6388101E+002, 7.8246692E+002, 4.5214415E+002, 2.5273906E+002, 9.7068627E+001, 7.3236483E+001, 6.0753400E+001, 5.7433071E+001, 5.3476086E+001, 1.0247796E+003, 8.2135278E+002, 3.7024474E+002, 2.1205199E+002, 1.5012563E+002, 1.2803306E+002, 1.0393038E+002, 9.8576702E+001, 8.7778948E+001, 1.0899011E+003, 9.5326937E+002, 5.0282412E+002, 2.9057928E+002, 1.4797845E+002, 1.2110149E+002, 9.9743707E+001, 9.4404331E+001, 8.4961201E+001, 9.9660108E+002, 9.5439531E+002, 6.4034322E+002, 3.9576056E+002, 1.5676492E+002, 1.0885976E+002, 8.7467163E+001, 8.2579996E+001, 7.4699026E+001, 1.0712472E+003, 9.0516612E+002, 4.6240928E+002, 2.6034543E+002, 1.9039006E+002, 1.6210069E+002, 1.3204614E+002, 1.2437749E+002, 1.1207718E+002, 1.1295977E+003, 1.0095332E+003, 7.0051108E+002, 4.2916801E+002, 2.0290137E+002, 1.5523450E+002, 1.2745518E+002, 1.2102501E+002, 1.0961199E+002, 1.1047980E+003, 1.0583099E+003, 7.8853328E+002, 5.3734575E+002, 2.2463498E+002, 1.3817468E+002, 1.0908970E+002, 1.0320224E+002, 9.4259032E+001
