s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 3.3295024E+000, 1.1423854E-003, 2.1039191E+001, 1.9145664E-002, 4.9387995E+001, 5.1567852E+001, 1.2034160E+000
 3.3479055E+000, 1.1620110E-003, 2.1052063E+001, 1.9157378E-002, 4.9667960E+001, 5.1924221E+001, 1.2217854E+000
 3.3663086E+000, 1.1620110E-003, 2.1052063E+001, 1.9157378E-002, 4.9667960E+001, 5.1924221E+001, 1.2418000E+000
 3.3847117E+000, 1.1814383E-003, 2.1307458E+001, 1.9389787E-002, 4.9945962E+001, 5.2281087E+001, 1.2539574E+000
 3.4031148E+000, 1.1814383E-003, 2.1307458E+001, 1.9389787E-002, 4.9945962E+001, 5.2281087E+001, 1.2518875E+000
 3.4215179E+000, 1.2004224E-003, 2.1319113E+001, 1.9400393E-002, 5.0229486E+001, 5.2652895E+001, 1.2353014E+000
 3.4399210E+000, 1.2004224E-003, 2.1319113E+001, 1.9400393E-002, 5.0229486E+001, 5.2652895E+001, 1.2073111E+000
 3.4583241E+000, 1.2241779E-003, 2.1329677E+001, 1.9410006E-002, 5.0510410E+001, 5.3022130E+001, 1.1749141E+000
 3.4767272E+000, 1.2241779E-003, 2.1329677E+001, 1.9410006E-002, 5.0510410E+001, 5.3022130E+001, 1.1458251E+000
 3.4951303E+000, 1.2520342E-003, 2.1339049E+001, 1.9418534E-002, 5.0788320E+001, 5.3385181E+001, 1.1257006E+000
 3.5135334E+000, 1.2520342E-003, 2.1339049E+001, 1.9418534E-002, 5.0788320E+001, 5.3385181E+001, 1.1125675E+000
 3.5293561E+000, 1.2810805E-003, 2.1346971E+001, 1.9425744E-002, 5.1044168E+001, 5.3716308E+001, 1.1055560E+000
 3.5451787E+000, 1.2810805E-003, 2.1346971E+001, 1.9425744E-002, 5.1044168E+001, 5.3716308E+001, 1.1005871E+000
 3.5610013E+000, 1.3065989E-003, 2.1631780E+001, 1.9684920E-002, 5.1280887E+001, 5.4021694E+001, 1.0975973E+000
 3.5768240E+000, 1.3065989E-003, 2.1631780E+001, 1.9684920E-002, 5.1280887E+001, 5.4021694E+001, 1.0989398E+000
 3.5926466E+000, 1.3307446E-003, 2.1640738E+001, 1.9693072E-002, 5.1522352E+001, 5.4342104E+001, 1.1035825E+000
 3.6084693E+000, 1.3307446E-003, 2.1640738E+001, 1.9693072E-002, 5.1522352E+001, 5.4342104E+001, 1.1124576E+000
 3.6242919E+000, 1.3519652E-003, 2.1649914E+001, 1.9701422E-002, 5.1762624E+001, 5.4666285E+001, 1.1248443E+000
 3.6401146E+000, 1.3519652E-003, 2.1649914E+001, 1.9701422E-002, 5.1762624E+001, 5.4666285E+001, 1.1390422E+000
 3.6559372E+000, 1.3726016E-003, 2.1659680E+001, 1.9710308E-002, 5.2001998E+001, 5.4989220E+001, 1.1538566E+000
 3.6717598E+000, 1.3726016E-003, 2.1659680E+001, 1.9710308E-002, 5.2001998E+001, 5.4989220E+001, 1.1682217E+000
 3.6875825E+000, 1.3918696E-003, 2.1669758E+001, 1.9719480E-002, 5.2240406E+001, 5.5311112E+001, 1.1826868E+000
 3.7034051E+000, 1.3918696E-003, 2.1669758E+001, 1.9719480E-002, 5.2240406E+001, 5.5311112E+001, 1.1969195E+000
 3.7192278E+000, 1.4123729E-003, 2.1987149E+001, 2.0008305E-002, 5.2477695E+001, 5.5629585E+001, 1.2112781E+000
 3.7330877E+000, 1.4123729E-003, 2.1987149E+001, 2.0008305E-002, 5.2477695E+001, 5.5629585E+001, 1.2241788E+000
 3.7469476E+000, 1.4338335E-003, 2.1997261E+001, 2.0017508E-002, 5.2692291E+001, 5.5924236E+001, 1.2367289E+000
 3.7608075E+000, 1.4338335E-003, 2.1997261E+001, 2.0017508E-002, 5.2692291E+001, 5.5924236E+001, 1.2490773E+000
 3.7746675E+000, 1.4599741E-003, 2.2007730E+001, 2.0027034E-002, 5.2905609E+001, 5.6215604E+001, 1.2612927E+000
 3.7885274E+000, 1.4599741E-003, 2.2007730E+001, 2.0027034E-002, 5.2905609E+001, 5.6215604E+001, 1.2733686E+000
 3.8023873E+000, 1.4897357E-003, 2.2017331E+001, 2.0035771E-002, 5.3116713E+001, 5.6502248E+001, 1.2850665E+000
 3.8162472E+000, 1.4897357E-003, 2.2017331E+001, 2.0035771E-002, 5.3116713E+001, 5.6502248E+001, 1.2962704E+000
 3.8301071E+000, 1.5233471E-003, 2.2025973E+001, 2.0043636E-002, 5.3325313E+001, 5.6782362E+001, 1.3066264E+000
 3.8439670E+000, 1.5233471E-003, 2.2025973E+001, 2.0043636E-002, 5.3325313E+001, 5.6782362E+001, 1.3159220E+000
 3.8578270E+000, 1.5608403E-003, 2.2380257E+001, 2.0366034E-002, 5.3531305E+001, 5.7057730E+001, 1.3234912E+000
 3.8716869E+000, 1.5608403E-003, 2.2380257E+001, 2.0366034E-002, 5.3531305E+001, 5.7057730E+001, 1.3287496E+000
 3.8855468E+000, 1.6004246E-003, 2.2387725E+001, 2.0372830E-002, 5.3742574E+001, 5.7344621E+001, 1.3311988E+000
 3.8994067E+000, 1.6004246E-003, 2.2387725E+001, 2.0372830E-002, 5.3742574E+001, 5.7344621E+001, 1.3308965E+000
 3.9132666E+000, 1.6426595E-003, 2.2394858E+001, 2.0379321E-002, 5.3951293E+001, 5.7627928E+001, 1.3284231E+000
 3.9271265E+000, 1.6426595E-003, 2.2394858E+001, 2.0379321E-002, 5.3951293E+001, 5.7627928E+001, 1.3250621E+000
 3.9409865E+000, 1.6849978E-003, 2.2401911E+001, 2.0385739E-002, 5.4157619E+001, 5.7908421E+001, 1.3223179E+000
 3.9548464E+000, 1.6849978E-003, 2.2401911E+001, 2.0385739E-002, 5.4157619E+001, 5.7908421E+001, 1.3216302E+000
 3.9687063E+000, 1.7259852E-003, 2.2408942E+001, 2.0392137E-002, 5.4361700E+001, 5.8187182E+001, 1.3237632E+000
 3.9825662E+000, 1.7259852E-003, 2.2408942E+001, 2.0392137E-002, 5.4361700E+001, 5.8187182E+001, 1.3286137E+000
 3.9964261E+000, 1.7648459E-003, 2.2805239E+001, 2.0752768E-002, 5.4564025E+001, 5.8464723E+001, 1.3356292E+000
 4.0102860E+000, 1.7648459E-003, 2.2805239E+001, 2.0752768E-002, 5.4564025E+001, 5.8464723E+001, 1.3432563E+000
 4.0241460E+000, 1.8005602E-003, 2.2813495E+001, 2.0760280E-002, 5.4773775E+001, 5.8760885E+001, 1.3496599E+000
 4.0380059E+000, 1.8005602E-003, 2.2813495E+001, 2.0760280E-002, 5.4773775E+001, 5.8760885E+001, 1.3536315E+000
 4.0518658E+000, 1.8345012E-003, 2.2821887E+001, 2.0767917E-002, 5.4981871E+001, 5.9056111E+001, 1.3547105E+000
 4.0657257E+000, 1.8345012E-003, 2.2821887E+001, 2.0767917E-002, 5.4981871E+001, 5.9056111E+001, 1.3529471E+000
 4.0795856E+000, 1.8640872E-003, 2.2830874E+001, 2.0776096E-002, 5.5188873E+001, 5.9351612E+001, 1.3493598E+000
 4.0934456E+000, 1.8640872E-003, 2.2830874E+001, 2.0776096E-002, 5.5188873E+001, 5.9351612E+001, 1.3459666E+000
 4.1073055E+000, 1.8922728E-003, 2.2841056E+001, 2.0785361E-002, 5.5395388E+001, 5.9647916E+001, 1.3448455E+000
 4.1211654E+000, 1.8922728E-003, 2.2841056E+001, 2.0785361E-002, 5.5395388E+001, 5.9647916E+001, 1.3482262E+000
 4.1350253E+000, 1.9207372E-003, 2.3245076E+001, 2.1153019E-002, 5.5600805E+001, 5.9943948E+001, 1.3575311E+000
 4.1488852E+000, 1.9207372E-003, 2.3245076E+001, 2.1153019E-002, 5.5600805E+001, 5.9943948E+001, 1.3733054E+000
 4.1627451E+000, 1.9496576E-003, 2.3256129E+001, 2.1163078E-002, 5.5814062E+001, 6.0257077E+001, 1.3952091E+000
 4.1766051E+000, 1.9496576E-003, 2.3256129E+001, 2.1163078E-002, 5.5814062E+001, 6.0257077E+001, 1.4215500E+000
 4.1904650E+000, 1.9839892E-003, 2.3267090E+001, 2.1173052E-002, 5.6025592E+001, 6.0568946E+001, 1.4479395E+000
 4.2043249E+000, 1.9839892E-003, 2.3267090E+001, 2.1173052E-002, 5.6025592E+001, 6.0568946E+001, 1.4718274E+000
 4.2181848E+000, 2.0232447E-003, 2.3278265E+001, 2.1183221E-002, 5.6235359E+001, 6.0873143E+001, 1.4900917E+000
 4.2320447E+000, 2.0232447E-003, 2.3278265E+001, 2.1183221E-002, 5.6235359E+001, 6.0873143E+001, 1.4997687E+000
 4.2459046E+000, 2.0672198E-003, 2.3288930E+001, 2.1192927E-002, 5.6442578E+001, 6.1171912E+001, 1.5003643E+000
 4.2597646E+000, 2.0672198E-003, 2.3288930E+001, 2.1192927E-002, 5.6442578E+001, 6.1171912E+001, 1.4935967E+000
 4.2736245E+000, 2.1179583E-003, 2.3689523E+001, 2.1557466E-002, 5.6647173E+001, 6.1466440E+001, 1.4823799E+000
 4.2874844E+000, 2.1179583E-003, 2.3689523E+001, 2.1557466E-002, 5.6647173E+001, 6.1466440E+001, 1.4699754E+000
 4.3013443E+000, 2.1730629E-003, 2.3699562E+001, 2.1566601E-002, 5.6857394E+001, 6.1776493E+001, 1.4587193E+000
 4.3152042E+000, 2.1730629E-003, 2.3699562E+001, 2.1566601E-002, 5.6857394E+001, 6.1776493E+001, 1.4505718E+000
 4.3290642E+000, 2.2358369E-003, 2.3708694E+001, 2.1574911E-002, 5.7063795E+001, 6.2080018E+001, 1.4461028E+000
 4.3429241E+000, 2.2358369E-003, 2.3708694E+001, 2.1574911E-002, 5.7063795E+001, 6.2080018E+001, 1.4456181E+000
 4.3567840E+000, 2.3022640E-003, 2.3717567E+001, 2.1582986E-002, 5.7266603E+001, 6.2378730E+001, 1.4490631E+000
 4.3706439E+000, 2.3022640E-003, 2.3717567E+001, 2.1582986E-002, 5.7266603E+001, 6.2378730E+001, 1.4560423E+000
 4.3845038E+000, 2.3704109E-003, 2.3726196E+001, 2.1590838E-002, 5.7465786E+001, 6.2668354E+001, 1.4672282E+000
 4.3983637E+000, 2.3704109E-003, 2.3726196E+001, 2.1590838E-002, 5.7465786E+001, 6.2668354E+001, 1.4829911E+000
 4.4122237E+000, 2.4430160E-003, 2.4149537E+001, 2.1976078E-002, 5.7661901E+001, 6.2953237E+001, 1.5026333E+000
 4.4260836E+000, 2.4430160E-003, 2.4149537E+001, 2.1976078E-002, 5.7661901E+001, 6.2953237E+001, 1.5249681E+000
 4.4384981E+000, 2.5192352E-003, 2.4158240E+001, 2.1983999E-002, 5.7852972E+001, 6.3226581E+001, 1.5457675E+000
 4.4509126E+000, 2.5192352E-003, 2.4158240E+001, 2.1983999E-002, 5.7852972E+001, 6.3226581E+001, 1.5660157E+000
 4.4633272E+000, 2.6025464E-003, 2.4168279E+001, 2.1993134E-002, 5.8031193E+001, 6.3470195E+001, 1.5825369E+000
 4.4757417E+000, 2.6025464E-003, 2.4168279E+001, 2.1993134E-002, 5.8031193E+001, 6.3470195E+001, 1.5941612E+000
 4.4881562E+000, 2.6876174E-003, 2.4177342E+001, 2.2001381E-002, 5.8204901E+001, 6.3695132E+001, 1.5999891E+000
 4.5005707E+000, 2.6876174E-003, 2.4177342E+001, 2.2001381E-002, 5.8204901E+001, 6.3695132E+001, 1.6001046E+000
 4.5129853E+000, 2.7766447E-003, 2.4186846E+001, 2.2010030E-002, 5.8375060E+001, 6.3904641E+001, 1.5953480E+000
 4.5253998E+000, 2.7766447E-003, 2.4186846E+001, 2.2010030E-002, 5.8375060E+001, 6.3904641E+001, 1.5875352E+000
 4.5378143E+000, 2.8665641E-003, 2.4621236E+001, 2.2405325E-002, 5.8541991E+001, 6.4103537E+001, 1.5786709E+000
 4.5502289E+000, 2.8665641E-003, 2.4621236E+001, 2.2405325E-002, 5.8541991E+001, 6.4103537E+001, 1.5710164E+000
 4.5626434E+000, 2.9591692E-003, 2.4633421E+001, 2.2416413E-002, 5.8714971E+001, 6.4316101E+001, 1.5659663E+000
 4.5750579E+000, 2.9591692E-003, 2.4633421E+001, 2.2416413E-002, 5.8714971E+001, 6.4316101E+001, 1.5653163E+000
 4.5874724E+000, 3.0803688E-003, 2.4647021E+001, 2.2428789E-002, 5.8883866E+001, 6.4512257E+001, 1.5698105E+000
 4.5998870E+000, 3.0803688E-003, 2.4647021E+001, 2.2428789E-002, 5.8883866E+001, 6.4512257E+001, 1.5808692E+000
 4.6123015E+000, 3.2516686E-003, 2.4663097E+001, 2.2443419E-002, 5.9047191E+001, 6.4675635E+001, 1.5981536E+000
 4.6247160E+000, 3.2516686E-003, 2.4663097E+001, 2.2443419E-002, 5.9047191E+001, 6.4675635E+001, 1.6220055E+000
 4.6371305E+000, 4.0059662E-003, 2.4682329E+001, 2.2460920E-002, 5.9177796E+001, 6.4668753E+001, 1.6512368E+000
 4.6495451E+000, 4.0059662E-003, 2.4682329E+001, 2.2460920E-002, 5.9177796E+001, 6.4668753E+001, 1.6855345E+000
 4.6619596E+000, 4.4710686E-003, 2.5227612E+001, 2.2957127E-002, 5.9293693E+001, 6.4674016E+001, 1.7217348E+000
 4.6743741E+000, 4.4710686E-003, 2.5227612E+001, 2.2957127E-002, 5.9293693E+001, 6.4674016E+001, 1.7582334E+000
 4.6867887E+000, 3.9752144E-003, 2.5272149E+001, 2.2997655E-002, 5.9459251E+001, 6.4896787E+001, 1.7909596E+000
 4.6992032E+000, 3.9752144E-003, 2.5272149E+001, 2.2997655E-002, 5.9459251E+001, 6.4896787E+001, 1.8184053E+000
 4.7116177E+000, 4.1387413E-003, 2.5310383E+001, 2.3032448E-002, 5.9615089E+001, 6.4884973E+001, 1.8405662E+000
 4.7240322E+000, 4.1387413E-003, 2.5310383E+001, 2.3032448E-002, 5.9615089E+001, 6.4884973E+001, 1.8579497E+000
 4.7364468E+000, 4.9283087E-003, 2.5326963E+001, 2.3047536E-002, 5.9719271E+001, 6.4827798E+001, 1.8658217E+000
 4.7488613E+000, 4.9283087E-003, 2.5326963E+001, 2.3047536E-002, 5.9719271E+001, 6.4827798E+001, 1.8725091E+000
 4.7612758E+000, 4.7471440E-003, 2.5346421E+001, 2.3065243E-002, 5.9836216E+001, 6.4599893E+001, 1.8698987E+000
 4.7736904E+000, 4.7471440E-003, 2.5346421E+001, 2.3065243E-002, 5.9836216E+001, 6.4599893E+001, 1.8591655E+000
 4.7861049E+000, 3.8610275E-003, 2.6172287E+001, 2.3816781E-002, 6.0006843E+001, 6.4874209E+001, 1.8417094E+000
 4.7985194E+000, 3.8610275E-003, 2.6172287E+001, 2.3816781E-002, 6.0006843E+001, 6.4874209E+001, 1.8199905E+000
 4.8109339E+000, 5.7091212E-003, 2.6187876E+001, 2.3830968E-002, 6.0094962E+001, 6.4918101E+001, 1.7994616E+000
 4.8233485E+000, 5.7091212E-003, 2.6187876E+001, 2.3830968E-002, 6.0094962E+001, 6.4918101E+001, 1.7865849E+000
 4.8357630E+000, 4.3845996E-003, 2.6185937E+001, 2.3829203E-002, 6.0235007E+001, 6.4745138E+001, 1.7815124E+000
 4.8481775E+000, 4.3845996E-003, 2.6185937E+001, 2.3829203E-002, 6.0235007E+001, 6.4745138E+001, 1.7854274E+000
 4.8605920E+000, 4.6105661E-003, 2.6228706E+001, 2.3868122E-002, 6.0398829E+001, 6.4928075E+001, 1.7980880E+000
 4.8730066E+000, 4.6105661E-003, 2.6228706E+001, 2.3868122E-002, 6.0398829E+001, 6.4928075E+001, 1.8157637E+000
