s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 1.8399349E+000, 4.5804987E-004, 2.0635094E+001, 4.1187648E-002, 2.0284712E+001, 2.1284145E+001,-5.1610290E-002
 1.8549344E+000, 4.5804987E-004, 2.0635094E+001, 4.1187648E-002, 2.0284712E+001, 2.1284145E+001,-5.5983268E-002
 1.8699340E+000, 4.5573039E-004, 2.0649863E+001, 4.1217126E-002, 2.0364427E+001, 2.1398791E+001,-5.9923336E-002
 1.8849336E+000, 4.5573039E-004, 2.0649863E+001, 4.1217126E-002, 2.0364427E+001, 2.1398791E+001,-6.3199781E-002
 1.8983555E+000, 4.5503028E-004, 2.0753964E+001, 4.1424912E-002, 2.0440217E+001, 2.1504881E+001,-6.5372282E-002
 1.9117774E+000, 4.5503028E-004, 2.0753964E+001, 4.1424912E-002, 2.0440217E+001, 2.1504881E+001,-6.6683529E-002
 1.9251993E+000, 4.5673671E-004, 2.0766480E+001, 4.1449894E-002, 2.0512372E+001, 2.1604033E+001,-6.7071741E-002
 1.9386212E+000, 4.5673671E-004, 2.0766480E+001, 4.1449894E-002, 2.0512372E+001, 2.1604033E+001,-6.6658881E-002
 1.9520431E+000, 4.6169823E-004, 2.0777255E+001, 4.1471400E-002, 2.0583525E+001, 2.1697230E+001,-6.5395457E-002
 1.9654651E+000, 4.6169823E-004, 2.0777255E+001, 4.1471400E-002, 2.0583525E+001, 2.1697230E+001,-6.3585429E-002
 1.9770648E+000, 4.6910865E-004, 2.0785640E+001, 4.1488138E-002, 2.0648750E+001, 2.1779417E+001,-6.1842216E-002
 1.9886646E+000, 4.6910865E-004, 2.0785640E+001, 4.1488138E-002, 2.0648750E+001, 2.1779417E+001,-5.9972874E-002
 2.0002643E+000, 4.7767877E-004, 2.0793202E+001, 4.1503232E-002, 2.0709071E+001, 2.1853469E+001,-5.7981046E-002
 2.0118641E+000, 4.7767877E-004, 2.0793202E+001, 4.1503232E-002, 2.0709071E+001, 2.1853469E+001,-5.6340624E-002
 2.0222175E+000, 4.8818777E-004, 2.0902333E+001, 4.1721057E-002, 2.0765238E+001, 2.1920901E+001,-5.5142042E-002
 2.0325710E+000, 4.8818777E-004, 2.0902333E+001, 4.1721057E-002, 2.0765238E+001, 2.1920901E+001,-5.4186671E-002
 2.0429245E+000, 4.9931523E-004, 2.0908070E+001, 4.1732507E-002, 2.0818365E+001, 2.1984342E+001,-5.3221229E-002
 2.0532779E+000, 4.9931523E-004, 2.0908070E+001, 4.1732507E-002, 2.0818365E+001, 2.1984342E+001,-5.2068563E-002
 2.0636314E+000, 5.1141006E-004, 2.0913494E+001, 4.1743334E-002, 2.0871102E+001, 2.2046091E+001,-5.0586985E-002
 2.0739848E+000, 5.1141006E-004, 2.0913494E+001, 4.1743334E-002, 2.0871102E+001, 2.2046091E+001,-4.8608268E-002
 2.0843383E+000, 5.2370411E-004, 2.0918947E+001, 4.1754219E-002, 2.0923701E+001, 2.2107939E+001,-4.5975225E-002
 2.0946917E+000, 5.2370411E-004, 2.0918947E+001, 4.1754219E-002, 2.0923701E+001, 2.2107939E+001,-4.2641868E-002
 2.1050452E+000, 5.3592863E-004, 2.0924752E+001, 4.1765805E-002, 2.0976413E+001, 2.2169431E+001,-3.8620855E-002
 2.1153986E+000, 5.3592863E-004, 2.0924752E+001, 4.1765805E-002, 2.0976413E+001, 2.2169431E+001,-3.3964138E-002
 2.1257521E+000, 5.4766846E-004, 2.1052744E+001, 4.2021278E-002, 2.1029353E+001, 2.2229958E+001,-2.8756808E-002
 2.1361056E+000, 5.4766846E-004, 2.1052744E+001, 4.2021278E-002, 2.1029353E+001, 2.2229958E+001,-2.3079742E-002
 2.1464590E+000, 5.5857550E-004, 2.1059411E+001, 4.2034584E-002, 2.1082789E+001, 2.2289812E+001,-1.6992687E-002
 2.1568125E+000, 5.5857550E-004, 2.1059411E+001, 4.2034584E-002, 2.1082789E+001, 2.2289812E+001,-1.0518559E-002
 2.1671659E+000, 5.6871077E-004, 2.1066632E+001, 4.2048998E-002, 2.1136596E+001, 2.2348188E+001,-3.6132243E-003
 2.1775194E+000, 5.6871077E-004, 2.1066632E+001, 4.2048998E-002, 2.1136596E+001, 2.2348188E+001, 3.8603774E-003
 2.1878728E+000, 5.7788793E-004, 2.1074349E+001, 4.2064401E-002, 2.1190772E+001, 2.2403614E+001, 1.2123081E-002
 2.1982263E+000, 5.7788793E-004, 2.1074349E+001, 4.2064401E-002, 2.1190772E+001, 2.2403614E+001, 2.1518945E-002
 2.2085797E+000, 5.8626249E-004, 2.1082583E+001, 4.2080835E-002, 2.1245374E+001, 2.2485896E+001, 3.2559900E-002
 2.2189332E+000, 5.8626249E-004, 2.1082583E+001, 4.2080835E-002, 2.1245374E+001, 2.2485896E+001, 4.5954092E-002
 2.2292867E+000, 5.9337267E-004, 2.1231749E+001, 4.2378571E-002, 2.1300472E+001, 2.2570871E+001, 6.2623405E-002
 2.2396401E+000, 5.9337267E-004, 2.1231749E+001, 4.2378571E-002, 2.1300472E+001, 2.2570871E+001, 8.3682785E-002
 2.2499936E+000, 5.9939939E-004, 2.1241377E+001, 4.2397789E-002, 2.1356664E+001, 2.2647606E+001, 1.1035903E-001
 2.2603470E+000, 5.9939939E-004, 2.1241377E+001, 4.2397789E-002, 2.1356664E+001, 2.2647606E+001, 1.4380620E-001
 2.2707005E+000, 6.0469793E-004, 2.1252146E+001, 4.2419284E-002, 2.1413897E+001, 2.2714145E+001, 1.8495063E-001
 2.2810539E+000, 6.0469793E-004, 2.1252146E+001, 4.2419284E-002, 2.1413897E+001, 2.2714145E+001, 2.3417974E-001
 2.2914074E+000, 6.0926451E-004, 2.1264312E+001, 4.2443566E-002, 2.1472420E+001, 2.2769616E+001, 2.9121257E-001
 2.3017608E+000, 6.0926451E-004, 2.1264312E+001, 4.2443566E-002, 2.1472420E+001, 2.2769616E+001, 3.5455598E-001
 2.3121143E+000, 6.1349960E-004, 2.1277690E+001, 4.2470269E-002, 2.1532157E+001, 2.2842922E+001, 4.2136178E-001
 2.3224678E+000, 6.1349960E-004, 2.1277690E+001, 4.2470269E-002, 2.1532157E+001, 2.2842922E+001, 4.8730285E-001
 2.3328212E+000, 6.1750996E-004, 2.1434376E+001, 4.2783014E-002, 2.1592783E+001, 2.2914784E+001, 5.4690396E-001
 2.3431747E+000, 6.1750996E-004, 2.1434376E+001, 4.2783014E-002, 2.1592783E+001, 2.2914784E+001, 5.9449919E-001
 2.3535281E+000, 6.2119265E-004, 2.1449635E+001, 4.2813472E-002, 2.1654994E+001, 2.2984895E+001, 6.2520388E-001
 2.3638816E+000, 6.2119265E-004, 2.1449635E+001, 4.2813472E-002, 2.1654994E+001, 2.2984895E+001, 6.3585200E-001
 2.3742350E+000, 6.2489060E-004, 2.1466227E+001, 4.2846589E-002, 2.1718629E+001, 2.3054238E+001, 6.2598313E-001
 2.3845885E+000, 6.2489060E-004, 2.1466227E+001, 4.2846589E-002, 2.1718629E+001, 2.3054238E+001, 5.9821110E-001
 2.3949420E+000, 6.2829014E-004, 2.1484346E+001, 4.2882754E-002, 2.1783888E+001, 2.3123580E+001, 5.5785063E-001
 2.4052954E+000, 6.2829014E-004, 2.1484346E+001, 4.2882754E-002, 2.1783888E+001, 2.3123580E+001, 5.1139647E-001
 2.4156489E+000, 6.3173855E-004, 2.1503110E+001, 4.2920208E-002, 2.1850162E+001, 2.3192947E+001, 4.6665982E-001
 2.4260023E+000, 6.3173855E-004, 2.1503110E+001, 4.2920208E-002, 2.1850162E+001, 2.3192947E+001, 4.3107658E-001
 2.4363558E+000, 6.3588806E-004, 2.1674060E+001, 4.3261424E-002, 2.1917260E+001, 2.3263041E+001, 4.0595993E-001
 2.4467092E+000, 6.3588806E-004, 2.1674060E+001, 4.3261424E-002, 2.1917260E+001, 2.3263041E+001, 3.9529993E-001
 2.4570627E+000, 6.4080862E-004, 2.1693210E+001, 4.3299648E-002, 2.1985221E+001, 2.3332986E+001, 3.9862829E-001
 2.4674161E+000, 6.4080862E-004, 2.1693210E+001, 4.3299648E-002, 2.1985221E+001, 2.3332986E+001, 4.1428839E-001
 2.4777696E+000, 6.4663156E-004, 2.1712518E+001, 4.3338187E-002, 2.2053788E+001, 2.3403283E+001, 4.4089656E-001
 2.4881231E+000, 6.4663156E-004, 2.1712518E+001, 4.3338187E-002, 2.2053788E+001, 2.3403283E+001, 4.7716523E-001
 2.4984765E+000, 6.5265309E-004, 2.1731976E+001, 4.3377023E-002, 2.2122950E+001, 2.3475135E+001, 5.2216781E-001
 2.5072603E+000, 6.5265309E-004, 2.1731976E+001, 4.3377023E-002, 2.2122950E+001, 2.3475135E+001, 5.6623411E-001
 2.5160441E+000, 6.5733193E-004, 2.1749276E+001, 4.3411554E-002, 2.2182654E+001, 2.3537275E+001, 6.1533186E-001
 2.5248278E+000, 6.5733193E-004, 2.1749276E+001, 4.3411554E-002, 2.2182654E+001, 2.3537275E+001, 6.6862555E-001
 2.5336116E+000, 6.6235899E-004, 2.1927061E+001, 4.3766414E-002, 2.2243105E+001, 2.3600438E+001, 7.2468854E-001
 2.5423954E+000, 6.6235899E-004, 2.1927061E+001, 4.3766414E-002, 2.2243105E+001, 2.3600438E+001, 7.8221641E-001
 2.5511792E+000, 6.6815231E-004, 2.1944701E+001, 4.3801623E-002, 2.2304080E+001, 2.3664282E+001, 8.4050626E-001
 2.5599630E+000, 6.6815231E-004, 2.1944701E+001, 4.3801623E-002, 2.2304080E+001, 2.3664282E+001, 8.9681783E-001
 2.5687467E+000, 6.7446458E-004, 2.1961962E+001, 4.3836077E-002, 2.2365118E+001, 2.3737116E+001, 9.5075289E-001
 2.5775305E+000, 6.7446458E-004, 2.1961962E+001, 4.3836077E-002, 2.2365118E+001, 2.3737116E+001, 9.9972904E-001
 2.5863143E+000, 6.8143532E-004, 2.1978844E+001, 4.3869774E-002, 2.2426188E+001, 2.3812812E+001, 1.0429546E+000
 2.5950981E+000, 6.8143532E-004, 2.1978844E+001, 4.3869774E-002, 2.2426188E+001, 2.3812812E+001, 1.0788960E+000
 2.6038818E+000, 6.8881888E-004, 2.1995425E+001, 4.3902867E-002, 2.2487321E+001, 2.3885778E+001, 1.1056214E+000
 2.6126656E+000, 6.8881888E-004, 2.1995425E+001, 4.3902867E-002, 2.2487321E+001, 2.3885778E+001, 1.1204215E+000
 2.6214494E+000, 6.9715955E-004, 2.2168644E+001, 4.4248614E-002, 2.2548471E+001, 2.3957046E+001, 1.1214793E+000
 2.6302332E+000, 6.9715955E-004, 2.2168644E+001, 4.4248614E-002, 2.2548471E+001, 2.3957046E+001, 1.1091910E+000
 2.6379169E+000, 7.0575280E-004, 2.2183578E+001, 4.4278423E-002, 2.2606080E+001, 2.4022074E+001, 1.0902350E+000
 2.6456007E+000, 7.0575280E-004, 2.2183578E+001, 4.4278423E-002, 2.2606080E+001, 2.4022074E+001, 1.0673834E+000
 2.6532845E+000, 7.1397500E-004, 2.2198012E+001, 4.4307233E-002, 2.2660386E+001, 2.4081137E+001, 1.0438866E+000
 2.6609682E+000, 7.1397500E-004, 2.2198012E+001, 4.4307233E-002, 2.2660386E+001, 2.4081137E+001, 1.0217948E+000
 2.6686520E+000, 7.2323525E-004, 2.2211931E+001, 4.4335014E-002, 2.2714451E+001, 2.4146187E+001, 1.0018168E+000
 2.6763357E+000, 7.2323525E-004, 2.2211931E+001, 4.4335014E-002, 2.2714451E+001, 2.4146187E+001, 9.8388788E-001
 2.6840195E+000, 7.3318614E-004, 2.2225421E+001, 4.4361939E-002, 2.2768323E+001, 2.4224225E+001, 9.6771750E-001
 2.6917033E+000, 7.3318614E-004, 2.2225421E+001, 4.4361939E-002, 2.2768323E+001, 2.4224225E+001, 9.5324997E-001
 2.6993870E+000, 7.4347924E-004, 2.2392567E+001, 4.4695563E-002, 2.2821910E+001, 2.4302898E+001, 9.4114737E-001
 2.7070708E+000, 7.4347924E-004, 2.2392567E+001, 4.4695563E-002, 2.2821910E+001, 2.4302898E+001, 9.3237436E-001
 2.7147545E+000, 7.5442505E-004, 2.2405110E+001, 4.4720600E-002, 2.2875527E+001, 2.4383338E+001, 9.2828337E-001
 2.7224383E+000, 7.5442505E-004, 2.2405110E+001, 4.4720600E-002, 2.2875527E+001, 2.4383338E+001, 9.3087393E-001
 2.7289778E+000, 7.6486629E-004, 2.2416195E+001, 4.4742726E-002, 2.2924837E+001, 2.4458925E+001, 9.3901019E-001
 2.7355174E+000, 7.6486629E-004, 2.2416195E+001, 4.4742726E-002, 2.2924837E+001, 2.4458925E+001, 9.5259379E-001
 2.7420569E+000, 7.7419665E-004, 2.2426758E+001, 4.4763808E-002, 2.2970501E+001, 2.4529058E+001, 9.7119117E-001
 2.7485965E+000, 7.7419665E-004, 2.2426758E+001, 4.4763808E-002, 2.2970501E+001, 2.4529058E+001, 9.9405636E-001
 2.7551360E+000, 7.8429701E-004, 2.2436542E+001, 4.4783337E-002, 2.3015603E+001, 2.4600367E+001, 1.0200520E+000
 2.7616755E+000, 7.8429701E-004, 2.2436542E+001, 4.4783337E-002, 2.3015603E+001, 2.4600367E+001, 1.0475965E+000
 2.7682151E+000, 7.9450496E-004, 2.2602846E+001, 4.5115281E-002, 2.3060105E+001, 2.4671923E+001, 1.0746239E+000
 2.7747546E+000, 7.9450496E-004, 2.2602846E+001, 4.5115281E-002, 2.3060105E+001, 2.4671923E+001, 1.0989225E+000
 2.7812941E+000, 8.0495497E-004, 2.2611227E+001, 4.5132008E-002, 2.3104388E+001, 2.4744628E+001, 1.1183466E+000
 2.7878337E+000, 8.0495497E-004, 2.2611227E+001, 4.5132008E-002, 2.3104388E+001, 2.4744628E+001, 1.1310861E+000
 2.7943732E+000, 8.1537451E-004, 2.2618808E+001, 4.5147140E-002, 2.3148049E+001, 2.4817557E+001, 1.1359078E+000
 2.8009128E+000, 8.1537451E-004, 2.2618808E+001, 4.5147140E-002, 2.3148049E+001, 2.4817557E+001, 1.1324789E+000
 2.8074523E+000, 8.2550034E-004, 2.2625716E+001, 4.5160930E-002, 2.3191164E+001, 2.4891146E+001, 1.1215639E+000
 2.8139918E+000, 8.2550034E-004, 2.2625716E+001, 4.5160930E-002, 2.3191164E+001, 2.4891146E+001, 1.1045236E+000
 2.8205314E+000, 8.3528881E-004, 2.2631932E+001, 4.5173337E-002, 2.3233706E+001, 2.4965476E+001, 1.0837803E+000
 2.8270709E+000, 8.3528881E-004, 2.2631932E+001, 4.5173337E-002, 2.3233706E+001, 2.4965476E+001, 1.0618774E+000
 2.8336104E+000, 8.4486524E-004, 2.2794312E+001, 4.5497446E-002, 2.3275720E+001, 2.5040309E+001, 1.0414179E+000
 2.8401500E+000, 8.4486524E-004, 2.2794312E+001, 4.5497446E-002, 2.3275720E+001, 2.5040309E+001, 1.0247858E+000
 2.8466895E+000, 8.5385369E-004, 2.2799072E+001, 4.5506947E-002, 2.3317260E+001, 2.5116193E+001, 1.0137318E+000
 2.8532290E+000, 8.5385369E-004, 2.2799072E+001, 4.5506947E-002, 2.3317260E+001, 2.5116193E+001, 1.0097144E+000
 2.8597686E+000, 8.6244316E-004, 2.2803084E+001, 4.5514956E-002, 2.3358150E+001, 2.5191989E+001, 1.0136615E+000
 2.8663081E+000, 8.6244316E-004, 2.2803084E+001, 4.5514956E-002, 2.3358150E+001, 2.5191989E+001, 1.0257781E+000
 2.8728477E+000, 8.7070755E-004, 2.2806438E+001, 4.5521651E-002, 2.3398445E+001, 2.5267305E+001, 1.0451349E+000
 2.8793872E+000, 8.7070755E-004, 2.2806438E+001, 4.5521651E-002, 2.3398445E+001, 2.5267305E+001, 1.0733794E+000
